id,entities_id,status,users_id_recipient,requesttypes_id,itilcategories_id,close_delay_stat,solve_delay_stat,takeintoaccount_delay_stat,date_creation,Data,is_deleted,solvedate,type,Tipo Ticket
"3345","3","6","97","1","49",303801,303378,26489,2020-02-07 10:02:09.000,2020-02-07 00:00:00.000,"FALSE",2020-02-21 15:18:27.000,"1","Incidente"
"3358","3","6","16","1","48",83073,23217,5866,2020-02-12 09:55:27.000,2020-02-12 00:00:00.000,"FALSE",2020-02-12 17:22:24.000,"1","Incidente"
"3360","3","6","105","1","53",76845,38664,459,2020-02-12 11:39:15.000,2020-02-12 00:00:00.000,"FALSE",2020-02-13 15:23:39.000,"2","Requisicao"
"3374","3","6","67","1","68",35915,3973,3712,2020-02-13 16:01:25.000,2020-02-13 00:00:00.000,"FALSE",2020-02-13 17:07:38.000,"1","Incidente"
"3375","3","6","112","1","34",33177,165,46,2020-02-13 16:47:49.000,2020-02-13 00:00:00.000,"FALSE",2020-02-13 16:49:48.000,"2","Requisicao"
"3377","3","6","103","1","129",73079,21746,13699,2020-02-17 09:03:35.000,2020-02-17 00:00:00.000,"FALSE",2020-02-20 10:44:27.000,"2","Requisicao"
"3383","3","6","45","1","120",82438,15944,4608,2020-02-18 10:06:02.000,2020-02-18 00:00:00.000,"FALSE",2020-02-18 15:31:46.000,"2","Requisicao"
"3384","3","6","45","1","34",109672,76994,3058,2020-02-18 10:32:08.000,2020-02-18 00:00:00.000,"FALSE",2020-02-20 16:55:22.000,"2","Requisicao"
"3388","3","6","116","1","73",819681,814829,903,2020-02-18 14:18:39.000,2020-02-18 00:00:00.000,"FALSE",2020-03-27 16:39:08.000,"1","Incidente"
"3389","3","6","116","1","132",99600,37916,833,2020-02-18 14:20:00.000,2020-02-18 00:00:00.000,"FALSE",2020-02-19 16:51:56.000,"2","Requisicao"
"3393","3","6","66","1","132",89690,24638,4381,2020-02-18 17:05:10.000,2020-02-18 00:00:00.000,"FALSE",2020-02-19 15:55:48.000,"2","Requisicao"
"3396","3","6","116","1","129",82278,30907,2070,2020-02-19 10:08:42.000,2020-02-19 00:00:00.000,"FALSE",2020-02-20 10:43:49.000,"2","Requisicao"
"3397","3","6","125","1","129",225204,213623,1007,2020-02-19 10:26:36.000,2020-02-19 00:00:00.000,"FALSE",2020-02-28 14:46:59.000,"2","Requisicao"
"3399","3","6","73","1","74",77002,16045,10197,2020-02-19 11:36:38.000,2020-02-19 00:00:00.000,"FALSE",2020-02-19 17:04:03.000,"2","Requisicao"
"3405","3","6","127","1","129",482809,435727,3123,2020-02-20 10:53:11.000,2020-02-20 00:00:00.000,"FALSE",2020-03-12 11:55:18.000,"2","Requisicao"
"3409","3","6","40","1","62",28106,16002,15829,2020-02-21 09:11:34.000,2020-02-21 00:00:00.000,"FALSE",2020-02-21 14:38:16.000,"2","Requisicao"
"3410","3","6","97","1","121",25641,15997,13660,2020-02-21 09:52:39.000,2020-02-21 00:00:00.000,"FALSE",2020-02-21 15:19:16.000,"2","Requisicao"
"3412","3","6","102","1","49",178347,178347,102503,2020-02-21 15:22:12.000,2020-02-21 00:00:00.000,"FALSE",2020-03-02 16:54:39.000,"2","Requisicao"
"3415","3","6","102","1","48",46800,36963,4382,2020-02-27 12:09:17.000,2020-02-27 00:00:00.000,"FALSE",2020-02-28 15:16:03.000,"2","Requisicao"
"3417","3","6","117","1","131",143101,83940,103,2020-02-28 09:41:00.000,2020-02-28 00:00:00.000,"FALSE",2020-03-04 08:19:05.000,"2","Requisicao"
"3425","3","6","62","1","63",146706,95427,19984,2020-02-28 17:14:54.000,2020-02-28 00:00:00.000,"FALSE",2020-03-05 10:45:21.000,"1","Incidente"
"3426","3","6","127","1","74",115200,51523,2214,2020-03-02 08:51:26.000,2020-03-02 00:00:00.000,"FALSE",2020-03-03 16:18:43.000,"2","Requisicao"
"3427","3","6","99","1","132",85925,10325,1719,2020-03-02 09:07:55.000,2020-03-02 00:00:00.000,"FALSE",2020-03-02 12:10:16.000,"2","Requisicao"
"3437","3","6","45","1","119",140078,64478,870,2020-03-02 16:16:03.000,2020-03-02 00:00:00.000,"FALSE",2020-03-09 12:01:32.000,"2","Requisicao"
"3440","3","6","97","1","129",398285,351485,889,2020-03-03 10:21:55.000,2020-03-03 00:00:00.000,"FALSE",2020-03-19 12:14:46.000,"2","Requisicao"
"3444","3","6","105","1","49",97112,15690,896,2020-03-03 15:01:28.000,2020-03-03 00:00:00.000,"FALSE",2020-03-04 10:22:58.000,"2","Requisicao"
"3450","3","6","45","1","131",71300,19242,246,2020-03-04 14:11:40.000,2020-03-04 00:00:00.000,"FALSE",2020-03-05 10:32:22.000,"2","Requisicao"
"3457","3","6","88","1","48",36087,18014,750,2020-03-05 15:58:33.000,2020-03-05 00:00:00.000,"FALSE",2020-03-06 11:58:47.000,"2","Requisicao"
"3460","3","6","88","1","73",575967,514088,7007,2020-03-05 16:42:30.000,2020-03-05 00:00:00.000,"FALSE",2020-06-17 15:38:43.000,"2","Requisicao"
"3470","3","6","88","1","48",88958,8745,2558,2020-03-09 17:17:22.000,2020-03-09 00:00:00.000,"FALSE",2020-03-10 10:43:07.000,"2","Requisicao"
"3473","3","6","112","1","34",211,205,129,2020-03-10 10:46:36.000,2020-03-10 00:00:00.000,"FALSE",2020-03-10 10:47:52.000,"2","Requisicao"
"3474","3","6","88","1","129",78999,9518,1998,2020-03-10 11:03:21.000,2020-03-10 00:00:00.000,"FALSE",2020-03-10 14:41:59.000,"2","Requisicao"
"3475","3","6","88","1","73",78887,9177,1870,2020-03-10 11:05:13.000,2020-03-10 00:00:00.000,"FALSE",2020-03-10 14:38:10.000,"2","Requisicao"
"3481","3","6","112","1","74",209,202,103,2020-03-11 11:37:43.000,2020-03-11 00:00:00.000,"FALSE",2020-03-11 11:39:22.000,"1","Incidente"
"3485","3","6","66","1","48",69227,11627,4666,2020-03-11 14:46:13.000,2020-03-11 00:00:00.000,"FALSE",2020-03-11 18:16:42.000,"2","Requisicao"
"3513","3","6","67","1","119",30300,6996,424,2020-03-16 10:03:24.000,2020-03-16 00:00:00.000,"FALSE",2020-03-20 10:31:36.000,"2","Requisicao"
"3519","3","6","16","1","121",194947,141546,15751,2020-03-17 11:10:43.000,2020-03-17 00:00:00.000,"FALSE",2020-04-01 12:44:38.000,"2","Requisicao"
"3527","3","6","40","1","63",57600,1594,916,2020-03-19 08:37:41.000,2020-03-19 00:00:00.000,"FALSE",2020-03-19 09:26:34.000,"1","Incidente"
"3532","3","6","97","1","128",201600,172800,6764,2020-03-20 07:29:59.000,2020-03-20 00:00:00.000,"FALSE",2020-03-30 16:17:45.000,"1","Incidente"
"3540","3","6","97","1","74",111001,33571,1999,2020-03-23 08:17:00.000,2020-03-23 00:00:00.000,"FALSE",2020-03-24 10:19:31.000,"2","Requisicao"
"3543","3","6","62","1","70",46115,17315,6099,2020-03-23 15:27:02.000,2020-03-23 00:00:00.000,"FALSE",2020-03-26 18:14:13.000,"1","Incidente"
"3547","3","6","73","1","128",111001,44382,1017,2020-03-23 20:15:54.000,2020-03-23 00:00:00.000,"FALSE",2020-03-25 14:19:42.000,"2","Requisicao"
"3563","3","6","66","1","73",60368,928,24,2020-03-25 16:04:17.000,2020-03-25 00:00:00.000,"FALSE",2020-03-25 16:19:21.000,"1","Incidente"
"3565","3","6","66","1","70",57600,3235,778,2020-03-26 07:57:44.000,2020-03-26 00:00:00.000,"FALSE",2020-03-26 09:53:55.000,"1","Incidente"
"3570","3","6","97","1","73",43211,8080,5811,2020-03-26 13:59:49.000,2020-03-26 00:00:00.000,"FALSE",2020-03-26 16:14:29.000,"2","Requisicao"
"3575","3","6","66","1","132",69224,51965,4192,2020-03-27 10:33:55.000,2020-03-27 00:00:00.000,"FALSE",2020-04-03 13:12:21.000,"1","Incidente"
"3576","3","6","62","1","68",29881,1081,155,2020-03-27 11:41:59.000,2020-03-27 00:00:00.000,"FALSE",2020-03-30 20:44:43.000,"1","Incidente"
"3579","3","6","16","1","63",5493,1288,958,2020-03-27 16:28:27.000,2020-03-27 00:00:00.000,"FALSE",2020-03-27 16:49:55.000,"1","Incidente"
"3601","3","6","97","1","34",16364,1310,1096,2020-04-03 13:27:16.000,2020-04-03 00:00:00.000,"FALSE",2020-04-03 13:49:06.000,"1","Incidente"
"3603","3","6","97","1","70",90508,11212,11154,2020-04-03 15:41:33.000,2020-04-03 00:00:00.000,"FALSE",2020-04-06 09:48:25.000,"2","Requisicao"
"3610","3","6","66","1","126",102314,26552,23317,2020-04-07 11:24:47.000,2020-04-07 00:00:00.000,"FALSE",2020-04-08 10:47:19.000,"2","Requisicao"
"3621","3","6","97","1","74",111001,32978,31048,2020-04-09 18:22:08.000,2020-04-09 00:00:00.000,"FALSE",2020-04-13 10:09:38.000,"1","Incidente"
"3622","3","6","118","1","128",77804,257,212,2020-04-13 10:13:17.000,2020-04-13 00:00:00.000,"FALSE",2020-04-13 10:17:34.000,"1","Incidente"
"3636","3","6","97","1","63",81602,1364,1317,2020-04-15 09:09:59.000,2020-04-15 00:00:00.000,"FALSE",2020-04-15 09:32:43.000,"1","Incidente"
"3649","3","6","33","1","51",113490,55774,159,2020-04-17 11:57:21.000,2020-04-17 00:00:00.000,"FALSE",2020-04-22 16:48:05.000,"2","Requisicao"
"3659","3","6","66","1","128",2898,2898,2790,2020-04-22 10:39:17.000,2020-04-22 00:00:00.000,"FALSE",2020-04-24 19:33:09.000,"1","Incidente"
"3673","3","6","46","1","49",77276,58296,1042,2020-04-28 10:26:38.000,2020-04-28 00:00:00.000,"FALSE",2020-05-08 11:43:40.000,"1","Incidente"
"3677","3","6","45","1","48",186601,123521,21812,2020-04-28 12:56:16.000,2020-04-28 00:00:00.000,"FALSE",2020-05-05 15:18:41.000,"2","Requisicao"
"3684","3","6","45","1","34",111001,28800,10800,2020-04-30 08:22:31.000,2020-04-30 00:00:00.000,"FALSE",2020-05-04 08:57:12.000,"2","Requisicao"
"3689","3","6","124","1","43",96478,15030,4635,2020-05-05 14:02:03.000,2020-05-05 00:00:00.000,"FALSE",2020-05-06 09:12:33.000,"1","Incidente"
"3690","3","6","94","1","73",177119,96462,2555,2020-05-05 15:38:02.000,2020-05-05 00:00:00.000,"FALSE",2020-05-11 09:25:44.000,"2","Requisicao"
"3695","3","6","97","1","127",80876,13862,1760,2020-05-06 09:22:05.000,2020-05-06 00:00:00.000,"FALSE",2020-05-06 14:13:07.000,"2","Requisicao"
"3699","3","6","62","1","63",151245,70506,688,2020-05-06 14:49:16.000,2020-05-06 00:00:00.000,"FALSE",2020-05-11 09:24:22.000,"1","Incidente"
"3707","3","6","97","1","53",82201,1869,1608,2020-05-11 08:22:42.000,2020-05-11 00:00:00.000,"FALSE",2020-05-11 09:31:09.000,"1","Incidente"
"3713","3","6","45","1","73",226201,166769,940,2020-05-11 18:42:58.000,2020-05-11 00:00:00.000,"FALSE",2020-05-19 16:19:29.000,"2","Requisicao"
"3714","3","6","73","1","74",82201,1449,973,2020-05-12 08:25:43.000,2020-05-12 00:00:00.000,"FALSE",2020-05-12 09:24:09.000,"1","Incidente"
"3727","3","6","88","1","63",56626,4192,3751,2020-05-14 09:16:14.000,2020-05-14 00:00:00.000,"FALSE",2020-05-14 10:26:06.000,"1","Incidente"
"3728","3","6","62","1","63",56210,3807,3353,2020-05-14 09:23:10.000,2020-05-14 00:00:00.000,"FALSE",2020-05-14 10:26:37.000,"1","Incidente"
"3732","3","6","62","1","63",24843,6843,6843,2020-05-15 10:05:57.000,2020-05-15 00:00:00.000,"FALSE",2020-05-15 12:25:43.000,"2","Requisicao"
"3759","3","6","45","1","52",81875,593,554,2020-05-25 09:05:27.000,2020-05-25 00:00:00.000,"FALSE",2020-05-25 09:15:20.000,"1","Incidente"
"3760","3","6","134","1","128",139105,69207,253,2020-05-25 09:11:36.000,2020-05-25 00:00:00.000,"FALSE",2020-05-27 13:25:03.000,"2","Requisicao"
"3762","3","6","118","1","131",971721,907865,7460,2020-05-25 09:55:40.000,2020-05-25 00:00:00.000,"FALSE",2020-07-07 15:06:45.000,"1","Incidente"
"3765","3","6","103","1","62",63417,2424,2168,2020-05-25 16:23:03.000,2020-05-25 00:00:00.000,"FALSE",2020-05-25 17:03:27.000,"2","Requisicao"
"3770","3","6","136","1","128",123153,50228,19874,2020-05-26 12:57:25.000,2020-05-26 00:00:00.000,"FALSE",2020-06-02 11:34:36.000,"2","Requisicao"
"3772","3","6","136","1","62",63492,2783,2124,2020-05-27 15:11:49.000,2020-05-27 00:00:00.000,"FALSE",2020-05-27 15:58:12.000,"2","Requisicao"
"3774","3","6","102","1","48",62020,34847,1080,2020-05-27 16:46:20.000,2020-05-27 00:00:00.000,"FALSE",2020-05-29 09:27:07.000,"2","Requisicao"
"3776","3","6","123","1","74",57600,8705,3577,2020-05-27 19:00:46.000,2020-05-27 00:00:00.000,"FALSE",2020-05-28 11:25:05.000,"2","Requisicao"
"3777","3","6","40","1","52",52899,11731,625,2020-05-28 10:18:21.000,2020-05-28 00:00:00.000,"FALSE",2020-05-28 14:33:52.000,"1","Incidente"
"3781","3","6","88","1","129",28800,24276,411,2020-05-28 18:27:37.000,2020-05-28 00:00:00.000,"FALSE",2020-05-29 16:44:36.000,"2","Requisicao"
"3782","3","6","40","1","48",28203,3907,937,2020-05-29 09:09:57.000,2020-05-29 00:00:00.000,"FALSE",2020-05-29 10:15:04.000,"1","Incidente"
"3788","3","6","88","1","51",82201,8929,1336,2020-06-01 08:03:11.000,2020-06-01 00:00:00.000,"FALSE",2020-06-01 11:28:49.000,"2","Requisicao"
"3789","3","6","134","1","34",102738,33957,12046,2020-06-01 11:17:43.000,2020-06-01 00:00:00.000,"FALSE",2020-06-02 13:43:40.000,"2","Requisicao"
"3830","3","6","21","1","76",387687,328603,45,2020-06-08 13:10:19.000,2020-06-08 00:00:00.000,"FALSE",2020-06-23 16:26:17.000,"2","Requisicao"
"3832","3","6","118","1","62",69252,5562,5509,2020-06-08 13:35:49.000,2020-06-08 00:00:00.000,"FALSE",2020-06-08 15:08:31.000,"1","Incidente"
"3835","3","6","62","1","57",83676,9164,4041,2020-06-08 16:52:17.000,2020-06-08 00:00:00.000,"FALSE",2020-06-09 11:08:09.000,"1","Incidente"
"3841","3","6","134","1","129",80241,21103,2156,2020-06-09 09:32:40.000,2020-06-09 00:00:00.000,"FALSE",2020-06-09 16:24:23.000,"1","Incidente"
"3844","3","6","93","1","128",73697,2296,2296,2020-06-09 11:21:44.000,2020-06-09 00:00:00.000,"FALSE",2020-06-09 12:46:23.000,"1","Incidente"
"3846","3","6","34","1","131",96789,25388,17185,2020-06-09 13:56:52.000,2020-06-09 00:00:00.000,"FALSE",2020-06-10 12:24:01.000,"1","Incidente"
"3848","3","6","105","1","130",84975,5347,4917,2020-06-09 17:13:46.000,2020-06-09 00:00:00.000,"FALSE",2020-06-10 09:42:53.000,"2","Requisicao"
"3849","3","6","66","1","49",84767,8062,5650,2020-06-09 17:14:26.000,2020-06-09 00:00:00.000,"FALSE",2020-06-15 10:31:36.000,"2","Requisicao"
"3853","3","6","123","1","120",77110,1886,1839,2020-06-10 09:16:24.000,2020-06-10 00:00:00.000,"FALSE",2020-06-10 10:56:17.000,"2","Requisicao"
"3872","3","6","62","1","73",1226988,1168734,3407,2020-06-15 11:03:13.000,2020-06-15 00:00:00.000,"FALSE",2020-08-10 16:42:07.000,"1","Incidente"
"3873","3","6","137","1","62",102694,23764,2493,2020-06-15 11:18:27.000,2020-06-15 00:00:00.000,"FALSE",2020-06-16 09:54:31.000,"2","Requisicao"
"3898","3","6","102","1","74",94861,67605,19966,2020-06-16 15:38:59.000,2020-06-16 00:00:00.000,"FALSE",2020-06-19 09:25:44.000,"2","Requisicao"
"3901","3","6","102","1","74",86400,51788,16449,2020-06-17 07:42:37.000,2020-06-17 00:00:00.000,"FALSE",2020-06-18 16:23:08.000,"2","Requisicao"
"3905","3","6","105","1","53",75600,28800,5585,2020-06-17 12:09:04.000,2020-06-17 00:00:00.000,"FALSE",2020-06-18 12:14:39.000,"2","Requisicao"
"3910","3","6","123","1","57",117480,59452,2631,2020-06-18 09:25:31.000,2020-06-18 00:00:00.000,"FALSE",2020-06-22 16:43:53.000,"2","Requisicao"
"3912","3","6","137","1","34",54622,1681,914,2020-06-18 10:04:52.000,2020-06-18 00:00:00.000,"FALSE",2020-06-18 10:17:39.000,"2","Requisicao"
"3913","3","6","140","1","34",53681,768,61,2020-06-18 10:06:20.000,2020-06-18 00:00:00.000,"FALSE",2020-06-18 10:18:07.000,"2","Requisicao"
"3920","3","6","45","1","49",26236,11209,6192,2020-06-19 09:42:44.000,2020-06-19 00:00:00.000,"FALSE",2020-06-19 13:49:33.000,"2","Requisicao"
"3921","3","6","105","1","48",100538,24614,24073,2020-06-19 11:55:23.000,2020-06-19 00:00:00.000,"FALSE",2020-06-22 10:45:37.000,"2","Requisicao"
"3927","3","6","66","1","48",573513,551108,3249,2020-06-22 09:41:27.000,2020-06-22 00:00:00.000,"FALSE",2020-07-17 10:46:35.000,"2","Requisicao"
"3937","3","6","99","1","131",106749,65751,18951,2020-06-23 15:44:09.000,2020-06-23 00:00:00.000,"FALSE",2020-07-23 14:36:42.000,"2","Requisicao"
"3940","3","6","41","1","120",79252,50452,3652,2020-06-24 10:59:08.000,2020-06-24 00:00:00.000,"FALSE",2020-06-25 21:17:20.000,"2","Requisicao"
"3942","3","6","34","1","74",71599,24799,24799,2020-06-24 14:06:41.000,2020-06-24 00:00:00.000,"FALSE",2020-06-25 12:11:50.000,"2","Requisicao"
"3947","3","6","66","1","49",50581,22403,3781,2020-06-25 10:56:59.000,2020-06-25 00:00:00.000,"FALSE",2020-06-26 09:10:22.000,"1","Incidente"
"3949","3","6","66","1","130",33700,4996,4448,2020-06-25 16:38:20.000,2020-06-25 00:00:00.000,"FALSE",2020-06-26 09:01:36.000,"2","Requisicao"
"3956","3","6","62","1","68",120079,47809,17302,2020-06-29 15:29:42.000,2020-06-29 00:00:00.000,"FALSE",2020-07-01 11:46:31.000,"1","Incidente"
"3972","3","6","88","1","62",198634,162980,29618,2020-07-02 09:49:26.000,2020-07-02 00:00:00.000,"FALSE",2020-07-09 16:05:46.000,"2","Requisicao"
"3988","3","6","139","1","73",112766,94766,40708,2020-07-07 09:40:34.000,2020-07-07 00:00:00.000,"FALSE",2020-07-10 12:45:36.000,"2","Requisicao"
"3998","3","6","139","1","34",131571,49886,10552,2020-07-10 11:18:10.000,2020-07-10 00:00:00.000,"FALSE",2020-07-14 09:09:36.000,"2","Requisicao"
"3999","3","6","105","1","119",151537,133537,16225,2020-07-10 15:54:23.000,2020-07-10 00:00:00.000,"FALSE",2020-07-17 12:11:46.000,"2","Requisicao"
"4006","3","6","123","1","124",91474,13793,428,2020-07-13 15:26:27.000,2020-07-13 00:00:00.000,"FALSE",2020-07-14 10:16:20.000,"2","Requisicao"
"4008","3","6","129","1","73",522587,461566,68167,2020-07-13 16:50:13.000,2020-07-13 00:00:00.000,"FALSE",2020-08-04 17:02:59.000,"2","Requisicao"
"4009","3","6","129","1","119",259329,217849,67627,2020-07-13 16:57:39.000,2020-07-13 00:00:00.000,"FALSE",2020-07-23 14:28:40.000,"2","Requisicao"
"4010","3","6","125","1","74",80817,354,354,2020-07-14 09:24:04.000,2020-07-14 00:00:00.000,"FALSE",2020-07-14 09:29:58.000,"2","Requisicao"
"4018","3","6","105","1","119",71056,46664,11356,2020-07-15 14:15:44.000,2020-07-15 00:00:00.000,"FALSE",2020-07-17 10:13:28.000,"2","Requisicao"
"4027","3","6","142","1","48",57600,7075,5587,2020-07-16 08:56:26.000,2020-07-16 00:00:00.000,"FALSE",2020-07-16 10:57:55.000,"2","Requisicao"
"4028","3","6","142","1","33",57600,5450,5352,2020-07-16 08:58:12.000,2020-07-16 00:00:00.000,"FALSE",2020-07-16 10:30:50.000,"2","Requisicao"
"4035","3","6","136","1","68",18163,163,163,2020-07-17 11:57:17.000,2020-07-17 00:00:00.000,"FALSE",2020-07-17 12:03:28.000,"2","Requisicao"
"4043","3","6","102","1","62",101091,26451,13072,2020-07-21 11:48:10.000,2020-07-21 00:00:00.000,"FALSE",2020-07-22 11:09:01.000,"2","Requisicao"
"4050","3","6","125","1","74",43259,6769,566,2020-07-23 13:59:01.000,2020-07-23 00:00:00.000,"FALSE",2020-07-23 15:51:50.000,"1","Incidente"
"4060","3","6","129","1","129",61319,3394,850,2020-07-27 15:51:02.000,2020-07-27 00:00:00.000,"FALSE",2020-07-27 16:47:36.000,"2","Requisicao"
"4061","3","6","142","1","120",111181,36039,1449,2020-07-28 07:53:38.000,2020-07-28 00:00:00.000,"FALSE",2020-07-29 11:00:39.000,"2","Requisicao"
"4067","3","6","78","1","34",98994,23300,21132,2020-07-28 13:23:07.000,2020-07-28 00:00:00.000,"FALSE",2020-07-29 10:51:27.000,"2","Requisicao"
"4068","3","6","88","1","119",207928,136347,10985,2020-07-28 15:07:33.000,2020-07-28 00:00:00.000,"FALSE",2020-08-04 12:36:27.000,"2","Requisicao"
"4073","3","6","16","1","128",55119,39791,8291,2020-07-30 09:41:21.000,2020-07-30 00:00:00.000,"FALSE",2020-07-31 13:44:32.000,"1","Incidente"
"4082","3","6","129","1","73",79768,10271,5832,2020-08-03 09:43:33.000,2020-08-03 00:00:00.000,"FALSE",2020-08-03 13:34:44.000,"1","Incidente"
"4090","3","6","99","1","73",136539,62705,36745,2020-08-06 09:57:22.000,2020-08-06 00:00:00.000,"FALSE",2020-08-10 11:22:27.000,"2","Requisicao"
"4094","3","6","94","1","51",93817,18767,6620,2020-08-07 14:49:24.000,2020-08-07 00:00:00.000,"FALSE",2020-08-10 11:02:11.000,"2","Requisicao"
"4097","3","6","134","1","51",2524735,1135,1135,2020-08-12 11:41:05.000,2020-08-12 00:00:00.000,"FALSE",2020-08-12 12:38:31.000,"1","Incidente"
"44","3","6","45","1","42",427,427,247,2017-04-10 15:31:15.000,2017-04-10 00:00:00.000,"FALSE",2017-04-10 15:38:22.000,"2","Requisicao"
"46","3","6","45","1","42",964,964,964,2017-04-10 15:36:56.000,2017-04-10 00:00:00.000,"FALSE",2017-04-10 15:53:00.000,"2","Requisicao"
"86","3","6","45","1","42",1040,1040,917,2017-04-26 13:55:15.000,2017-04-26 00:00:00.000,"FALSE",2017-04-26 14:12:35.000,"2","Requisicao"
"1365","3","6","73","1","42",87846,21536,21111,2018-06-12 12:11:38.000,2018-06-12 00:00:00.000,"FALSE",2018-06-18 15:34:50.000,"2","Requisicao"
"1374","3","6","73","1","42",3799,2683,2649,2018-06-15 08:16:38.000,2018-06-15 00:00:00.000,"FALSE",2018-06-15 09:44:43.000,"2","Requisicao"
"1399","3","6","41","1","42",835200,835200,115200,2018-06-26 07:43:30.000,2018-06-26 00:00:00.000,"FALSE",2018-08-03 18:44:17.000,"2","Requisicao"
"1407","3","6","79","1","42",766419,747387,27387,2018-06-29 09:23:33.000,2018-06-29 00:00:00.000,"FALSE",2018-08-10 11:42:48.000,"2","Requisicao"
"1408","3","6","79","1","42",171205,95499,27205,2018-06-29 09:26:35.000,2018-06-29 00:00:00.000,"FALSE",2018-07-04 11:58:14.000,"2","Requisicao"
"1424","3","6","73","1","42",179338,116581,7883,2018-07-05 09:31:03.000,2018-07-05 00:00:00.000,"FALSE",2018-07-11 09:54:04.000,"1","Incidente"
"1746","3","6","66","1","42",35205,3282,3268,2018-10-30 10:13:15.000,2018-10-30 00:00:00.000,"FALSE",2018-10-30 11:07:57.000,"2","Requisicao"
"1775","3","6","28","1","42",57468,6320,6148,2018-11-06 16:31:33.000,2018-11-06 00:00:00.000,"FALSE",2019-02-21 10:47:32.000,"2","Requisicao"
"1863","3","6","41","1","42",150162,80852,80820,2019-01-02 11:11:19.000,2019-01-02 00:00:00.000,"FALSE",2019-01-07 09:38:51.000,"2","Requisicao"
"2054","3","6","88","1","42",69314,4940,4885,2019-04-02 14:44:46.000,2019-04-02 00:00:00.000,"FALSE",2019-04-02 16:07:06.000,"1","Incidente"
"2186","3","6","88","1","42",12956,254,147,2019-05-03 14:26:31.000,2019-05-03 00:00:00.000,"FALSE",2019-05-03 14:28:18.000,"2","Requisicao"
"2229","3","6","67","1","42",84309,20767,94,2019-05-15 09:36:25.000,2019-05-15 00:00:00.000,"FALSE",2019-05-15 16:20:58.000,"1","Incidente"
"2311","3","6","76","1","42",66661,839,160,2019-06-04 15:31:39.000,2019-06-04 00:00:00.000,"FALSE",2019-06-04 15:42:58.000,"2","Requisicao"
"2312","3","6","76","1","42",65956,113,48,2019-06-04 15:41:32.000,2019-06-04 00:00:00.000,"FALSE",2019-06-04 15:42:37.000,"1","Incidente"
"2314","3","6","76","1","42",1100419,1078317,62,2019-06-04 16:20:43.000,2019-06-04 00:00:00.000,"FALSE",2019-07-26 10:51:38.000,"2","Requisicao"
"2315","3","6","16","1","42",160677,100816,111,2019-06-04 16:23:54.000,2019-06-04 00:00:00.000,"FALSE",2019-06-10 11:22:19.000,"2","Requisicao"
"2316","3","6","94","1","42",62379,989,949,2019-06-04 16:40:21.000,2019-06-04 00:00:00.000,"FALSE",2019-06-04 16:56:50.000,"2","Requisicao"
"2318","3","6","76","1","42",37696,37659,140,2019-06-04 17:26:41.000,2019-06-04 00:00:00.000,"FALSE",2019-06-06 10:52:00.000,"2","Requisicao"
"2324","3","6","32","1","42",51527,551,61,2019-06-06 10:42:14.000,2019-06-06 00:00:00.000,"FALSE",2019-06-06 10:50:24.000,"1","Incidente"
"2325","3","6","32","1","42",41683,69,38,2019-06-06 14:25:55.000,2019-06-06 00:00:00.000,"FALSE",2019-06-06 14:26:26.000,"1","Incidente"
"2334","3","6","16","1","42",61261,1390,32,2019-06-10 10:59:31.000,2019-06-10 00:00:00.000,"FALSE",2019-06-10 11:22:09.000,"1","Incidente"
"2410","3","6","67","1","42",344600,307103,7340,2019-07-04 09:16:40.000,2019-07-04 00:00:00.000,"FALSE",2019-07-18 15:35:03.000,"2","Requisicao"
"2414","3","6","76","1","42",32623,502,106,2019-07-04 16:58:03.000,2019-07-04 00:00:00.000,"FALSE",2019-07-04 17:04:39.000,"2","Requisicao"
"2478","3","6","40","1","42",3652,3313,37,2019-07-19 14:53:05.000,2019-07-19 00:00:00.000,"FALSE",2019-07-19 17:54:21.000,"1","Incidente"
"2524","3","6","16","1","42",76889,5811,67,2019-07-31 11:39:38.000,2019-07-31 00:00:00.000,"FALSE",2019-07-31 14:15:22.000,"1","Incidente"
"2526","3","6","94","1","42",71491,153,55,2019-07-31 14:09:24.000,2019-07-31 00:00:00.000,"FALSE",2019-07-31 14:11:02.000,"2","Requisicao"
"2608","3","6","112","1","42",125280,93965,93848,2019-08-22 17:16:08.000,2019-08-22 00:00:00.000,"FALSE",2019-08-22 17:18:05.000,"1","Incidente"
"2619","3","6","103","1","42",246296,216288,188,2019-08-26 11:56:52.000,2019-08-26 00:00:00.000,"FALSE",2019-09-26 17:39:52.000,"2","Requisicao"
"2660","3","6","66","1","42",75600,14293,11581,2019-09-04 12:11:35.000,2019-09-04 00:00:00.000,"FALSE",2019-09-04 16:58:13.000,"2","Requisicao"
"2700","3","6","97","1","42",63036,74,25,2019-09-11 16:29:49.000,2019-09-11 00:00:00.000,"FALSE",2019-09-11 16:30:38.000,"1","Incidente"
"2728","3","6","97","1","42",58294,204,127,2019-09-17 11:50:33.000,2019-09-17 00:00:00.000,"FALSE",2019-09-17 11:51:50.000,"1","Incidente"
"2737","3","6","73","1","42",1051461,1004825,135,2019-09-18 13:57:54.000,2019-09-18 00:00:00.000,"FALSE",2019-11-07 13:02:44.000,"2","Requisicao"
"2738","3","6","94","1","42",285073,220452,237,2019-09-19 09:48:47.000,2019-09-19 00:00:00.000,"FALSE",2019-09-30 16:02:59.000,"1","Incidente"
