order_id,payment_sequential,payment_type,payment_installments,payment_value
"cfaff268e0f68c9e833e9a57638d6fd5",1,"boleto",1,5126
"1d28088d0d3f5967393dad85006377b2",1,"boleto",1,2768
"68a5e21e84986b92e9de694590c5a22d",1,"boleto",1,3713
"e0918c299a0186482e345c9117932efb",1,"boleto",1,3746
"28c80a03a80d512daa77b7b944cf069c",1,"boleto",1,19339
"880835c91a5227560bdb8d0f45c60579",1,"boleto",1,9698
"a729a5577a90047af954bb2210ebca66",1,"boleto",1,2236
"ce9348af8cd4c5166a650a1c840f2b28",1,"boleto",1,6601
"1454f9bf7010409e8e51291143c2a930",1,"boleto",1,6664
"b4a90f27b4f23868d8fc84e9dceb125b",1,"boleto",1,20291
"080c5db822472f28f4193dc902b9be32",1,"boleto",1,5909
"b93e5b2672754c089dae937a51136864",1,"boleto",1,38943
"05e2ab8de37670d9d0524473585092ec",1,"boleto",1,17384
"8906f8628f9d017732e7c6f40fbc57a0",1,"boleto",1,25933
"39c6fc5836be5515289a317eb5aeabd4",1,"boleto",1,21629
"b653d11a2d36e5f0ef423e03e28e7682",1,"boleto",1,7751
"5ff9ebf728452fa38327107ff79df804",1,"boleto",1,9446
"6ebd87c68b43c9ab7c98930b4492dd1b",1,"boleto",1,8397
"e6e2b1d0f8a98dca93bfcc801eaedc3a",1,"boleto",1,10067
"8d8dd87b61b3fb82a68af8b3c890764f",1,"boleto",1,2778
"a024eebe8239a5249b7b0cc30eb94c6e",1,"boleto",1,5157
"07d393eec6ab2c8c4a90dd4344b6abf9",1,"boleto",1,25266
"6fd40293a9be9f1682cb718c67f0a568",1,"boleto",1,11777
"d610bfa1439fc579a96c5eef81284f05",1,"boleto",1,11214
"7de9003e4d20b7332efe832b5ca8c15c",1,"boleto",1,13181
"ee814067b8f3badaf5625948bc89076d",1,"boleto",1,5783
"198b900399661ad01ee9e47c4c0cc7d3",1,"boleto",1,7454
"3d0acef161147c90c2fd5e7cd8e199e1",1,"boleto",1,8624
"0b0d8e5883c78ff45f2f1b7c511151db",1,"boleto",1,6679
"be1693153a2546fb409f9520c6e83703",1,"boleto",1,3480
"7892a566b076a8f7248d0c39b1a62768",1,"boleto",1,5578
"ab64019b7c1b1400d2848d2dda69e13a",1,"boleto",1,62628
"9ecc5c5e57de488331667fb8c3d5f689",1,"boleto",1,12190
"122c60ae49f0127364cf459be8e48072",1,"boleto",1,26840
"bbb8f308ef79e2783aa8714a4fa7e2a8",1,"boleto",1,31029
"df47b525725f21bfdf51aea66fdb4e83",1,"boleto",1,10249
"61e2fb8e77d1f20f7f3ace7ca3a7133f",1,"boleto",1,11634
"98c9230069ea6f83d349fbdcac5928ea",1,"boleto",1,3500
"7a8f0c1255003a0de7fd484dbab75fdb",1,"boleto",1,15310
"a4ca973673139ab4959c3af923191c91",1,"boleto",1,34949
"51427a59ed7cf06820364d94af7a6f7a",1,"boleto",1,6556
"fec2c513cc9c10087af9e5d8f2da71fd",1,"boleto",1,4573
"65e5dec6096c490c59b838a21727807a",1,"boleto",1,6288
"ea63989166a2d459220b1b769609582a",1,"boleto",1,5504
"d7d3b787cc498b66c8bdbade64d9fa98",1,"boleto",1,4834
"39dec6d69a6e574fcd86be266b2b0ee4",1,"boleto",1,10917
"cbb7694680a105281d391bf7002c0477",1,"boleto",1,17821
"f13e2dd2c1c2f64bad1edb05bf4f241c",1,"boleto",1,19517
"860a85f2302ba666cd8d6a696430c97a",1,"boleto",1,21347
"ed9e4b8509d37b7dd87c23fb4cc69452",1,"boleto",1,4240
"8dea6d01aada11dcf29deef2e364ec7c",1,"boleto",1,21764
"38ac0cc1879cabf9cb23a2e8f217acfe",1,"boleto",1,87590
"abff5d60e5e2c3597532dd698c8b7e1d",1,"boleto",1,4410
"f581fb09c9f7d67c2d7035ac36dd49e6",1,"boleto",1,33598
"eb92ca9ec0ad2f752061eeae4cff2f6e",1,"boleto",1,5070
"727d6f1c0f045a1a301ea6484e83697c",1,"boleto",1,5678
"9a31fd9d697e9670777501f720773fd9",1,"boleto",1,119150
"d9d4008eda3f55c6d4fff91cff923793",1,"boleto",1,6175
"f000585cce3f9d5edce0692f7e18bfda",1,"boleto",1,26877
"f7dca277a6bb273200598f0e36319d94",1,"boleto",1,6804
"2ee0dd09094bb9568b06bc1ffbe9f4ec",1,"boleto",1,29215
"ad07b2975044eedaa3d511eb7a6f80ba",1,"boleto",1,18459
"192e538533b361520db4c0845c742114",1,"boleto",1,3169
"7f095ef5086869ac49b20d6cc5484418",1,"boleto",1,6783
"77ca6260968df56621a018444bec0e59",1,"boleto",1,7899
"016b1af508245e59ef75d83e3fe20a92",1,"boleto",1,14764
"b727ce8aa4bb6701e5aaa359ede7c6f6",1,"boleto",1,27426
"9dfb9705fcbf1805dbdaec67d4149b3a",1,"boleto",1,10296
"b016e89611c45abd1ec9cad23df2b290",1,"boleto",1,14338
"58b8116d6f22fbd86cdf016608ae5641",1,"boleto",1,2710
"e95c17e37b96427efd69412b0cc4a881",1,"boleto",1,4586
"4a1c1edef82d76596ea0209327be3ff5",1,"boleto",1,6571
"aafb89f11bef342ec3ca3571428ab77b",1,"boleto",1,11793
"f7c14483b0baaae57ea57152605b3b2f",1,"boleto",1,12825
"9b403323790d69fa17479eb09e7e2cf4",1,"boleto",1,4240
"a79c4dca347540e1263b2b750b92d8ab",1,"boleto",1,15410
"b7f5ff286e187a25dce8803836bdc6b6",1,"boleto",1,14601
"d9fa4ce136debee4083c12f5073aeb79",1,"boleto",1,9029
"0ce15b4615f37580142c31f7da6147e3",1,"boleto",1,4100
"98123bd93fe42371be77020252553c67",1,"boleto",1,8988
"97faaf59adcfe5fa3297328ab6ace15d",1,"boleto",1,6199
"fcd5c11fdcdf8f31e2c6cd12717cc00c",1,"boleto",1,14612
"a79a0a215a517931d571bb293a2f1379",1,"boleto",1,14163
"484ce4bf2067023e5184d003c41eb07a",1,"boleto",1,7444
"3578f604ba267d1491f68d8f929dbf28",1,"boleto",1,4942
"c5f2bd6122735f3362d5acc3e1df7e01",1,"boleto",1,3175
"fc124eec9edbb799119308d21bfaea54",1,"boleto",1,81636
"b6be905f6deafa5ddd73c0152e4d4b3b",1,"boleto",1,10365
"4f78cf9df18b4661ea0096c43db9f402",1,"boleto",1,23794
"a75a520af41db90aaec791d73546b4af",1,"boleto",1,3577
"904194f416371c5ccc2bf141308220ab",1,"boleto",1,2387
"5359005d1eec976195f2ccac2fc570dd",1,"boleto",1,21249
"1710114c1a278545964b28b49d85a2a4",1,"boleto",1,6241
"bd2aa26e4f7a6a33b7971cfc04a07c56",1,"boleto",1,6323
"5bd4ea94edd60fb87f226330b569b2c8",1,"boleto",1,9019
"bb38ea099eb75be1de119bcfd1d5788a",1,"boleto",1,2128
"b50cb79254a7760812a9607d3ea0d6da",1,"boleto",1,6247
"fc133aaee8b52f75e07158ff2b65a5d5",1,"boleto",1,6750
"b53182a21556b268f4379515546be86e",1,"boleto",1,9861
"a15224cfcb9e6a6d8915714b32c2311a",1,"boleto",1,7796
"bede3503afed051733eeb4a84d1adcc5",1,"boleto",1,11545
"d205894f6421e164996e5cc460dea4ff",1,"boleto",1,19499
"9e3181bd51258dfbe09b6a057bc37771",1,"boleto",1,9474
"218de7dde39167d2389f3cfd479228b1",1,"boleto",1,7074
"1f8f107ec282753323eb8c093b00767c",1,"boleto",1,6500
"48aa8c19814f76592f8bd0e7b8f604c8",1,"boleto",1,7236
"c8616afdf0665e9bcbc7673c6219c472",1,"boleto",1,7617
"eec64646ac1076b7500eb7e34b00c8f7",1,"boleto",1,4322
"78f6201cc730d148939d4e7e0f456917",1,"boleto",1,18372
"bbfb434859fc673797c1040d267e342e",1,"boleto",1,5844
"e914968a4a80318986033740e89717d8",1,"boleto",1,6400
"d83d59b310da489d03434dc07fdb0d78",1,"boleto",1,15310
"83c4b4c8e8fdb6e9ef46162e012e691e",1,"boleto",1,6010
"5869074071e0f56e9085dc3742c97b2a",1,"boleto",1,32018
"2ca68e6f3682ab0ee4ae0c4f069772d7",1,"boleto",1,103434
"131a49afe3f297e46c9eab6f3a815b2a",1,"boleto",1,3744
"a9d5f9803fe11291638577b7d108ff74",1,"boleto",1,3238
"1f93b86e99f08972d9d0fe0757d8c6b3",1,"boleto",1,6813
"e85838fc4062fcfb38fe191fb42660c7",1,"boleto",1,30375
"06ff862a85c2402aa52dc9edf150bf30",1,"boleto",1,5953
"c12921c117b48d3bdcf10d1983d3b9e1",1,"boleto",1,5410
"ebe68f8677e52fa72bb060f50dad8e1b",1,"boleto",1,3119
"9b6e3ef2773d4b24ea724e1c50e21390",1,"boleto",1,3309
"2356e9b211b952c07f32b7addb1250fa",1,"boleto",1,3500
"67295f84fa8af9e57a89d851ccd9cec9",1,"boleto",1,8565
"ea3f7480344322038931bca4a6e6f858",1,"boleto",1,12553
"ff586ffb976ab35817bd83f3ed5b4bb9",1,"boleto",1,13147
"596fa30e62c909f4d380ae4097699271",1,"boleto",1,8764
"22cf975c95f8d3ad3a2263e94f79182b",1,"boleto",1,7153
"cdfb5ee8cbd9cea7cf9cb8db9bf94eff",1,"boleto",1,3486
"2759e33a8d084b097aaf4d4b8393e38c",1,"boleto",1,7334
"d29212dbe4fbd99ab40e4853c6c09d4b",1,"boleto",1,4585
"002d040018d12a3853c059f7f23ab5b1",1,"boleto",1,16984
"e94fb29b3ede8e72edace56b9ba5f8b5",1,"boleto",1,4138
"d01a489bb718b638df1e789951d37fbb",1,"boleto",1,10226
"61587185bfde7d7fc6a93030ddf4a57c",1,"boleto",1,11785
"470ceef9068e1385a280703397af31e8",1,"boleto",1,11825
"2455cbeb73fd04b170ca2504662f95ce",1,"boleto",1,142169
"bf95b3f726bbc62043afc14fbfdbcdec",1,"boleto",1,12109
"1e1fb779dc3ea5b2ece7892f4b1824cc",1,"boleto",1,10292
"1b3308992abe10ed7ce26077dce05e8e",1,"boleto",1,4240
"c2be7debb550baab4fd6d03532387414",1,"boleto",1,5184
"fee62e6f13b8b6d7d343319f224376ff",1,"boleto",1,3359
"47378b461210a310c95e17323f7dd726",1,"boleto",1,14414
"1e2335cf4dd533488459494190011751",1,"boleto",1,13699
"81ba9566702881081845a0cde9767e2e",1,"boleto",1,46542
"b3a5244e63837c138b11bad69f104bd2",1,"boleto",1,17743
"4cbc42107122bbbbd5abe620ff9b9115",1,"boleto",1,4007
"6aa2fc0ec99ae145158d9f9f790ada82",1,"boleto",1,4869
"2cec6c78bc16c3954626e44c56219686",1,"boleto",1,20921
"7068f768a623a654abf648def8753495",1,"boleto",1,26189
"b918857b7289075da14325e369374e4b",1,"boleto",1,5139
"91c7c6fab7c4a2d5f68547dfda573166",1,"boleto",1,5201
"9d69b407879a8be17ac523d1e4b1e4a3",1,"boleto",1,21374
"542e3cb5f8f6657a8822ad52a57552ed",1,"boleto",1,22666
"f9286b76e6aafcf562039ff69da4ef47",1,"boleto",1,9186
"fb0a15c6b3645581d8535f4f873c7110",1,"boleto",1,20353
"d3057dd3a0a5449de3b064393a47ecda",1,"boleto",1,14815
"7335a8d265b13f3b540722eb829fe08c",1,"boleto",1,6571
"54e4556bb09818e0efeb30e86c4022e0",1,"boleto",1,2773
"682e90d16332af76ecbdaee2e0c74bf6",1,"boleto",1,63781
"196dbe48685e509293d3214cc1872d3e",1,"boleto",1,3500
"38303e0a3dce8b2bce37ca13b1c3f9ac",1,"boleto",1,29385
"dccb282b858f9b481824964de4cda528",1,"boleto",1,7766
"2431a0e08b6e889d8acf165d559a4d3a",1,"boleto",1,9510
"ba58c5a73e8f1d2300f86d2ad3576657",1,"boleto",1,12266
"aad4ab96e4f509beffd04078d6455f31",1,"boleto",1,8323
"c5419fa3198a4e2caeb715ce9fe9a6e2",1,"boleto",1,11545
"e7d21c24070fcbf69b6bb15b10a8ba14",1,"boleto",1,9863
"fc1095da158f0fc66f917a4f7a257183",1,"boleto",1,4671
"d53f7d65577d2f334537bf228afb6116",1,"boleto",1,25758
"96a99b5ae04ac4def9a904440906fd6e",1,"boleto",1,2958
"c1b86a370f491b37cc3adb8ef0a21fe5",1,"boleto",1,14685
"38cf938c02a2fd1cf1fc7f7c6a32b03f",1,"boleto",1,23243
"cd7293cd82a7c818940f97bef67c4d62",1,"boleto",1,10816
"c1b3677443e3acb2a07e47d81889e571",1,"boleto",1,30375
"0561429ac3333cdeaff4cdd6bd1ebfb6",1,"boleto",1,5114
"6a4470891791e62891c4c6b8dc8675b0",1,"boleto",1,7757
"f82a3c6e1e4ad29964e50eb40ba50ea8",1,"boleto",1,16681
"ec88157ad03aa203c3fdfe7bace5ab6b",1,"boleto",1,18291
"9cef7eef349dd605b870fce05c57765f",1,"boleto",1,14173
"affd57fb0daa6ba18e47cb9f31c2bc65",1,"boleto",1,9870
"bec6fff5a33e4074bf4e32a7f142b39d",1,"boleto",1,31182
"a17308b84626455b4487b37d1d8e11af",1,"boleto",1,5547
"95e2bf3af9b01a4c24043bac75935bda",1,"boleto",1,15320
"6bd0fc624485f2d1ad4aad6df1569d1a",1,"boleto",1,42874
"3139d2c500d282f1549eb3c6e7723985",1,"boleto",1,29194
"71f47871e9cf560d325f00a5628c4a94",1,"boleto",1,7511
"264079098544c963529838aa8bc915d6",1,"boleto",1,12451
"c5fd2c7e23ffd8d1ca4c839b7c5596a3",1,"boleto",1,9502
"adff485b76b194780db2e4ad4c5eb9b2",1,"boleto",1,6595
"6cb2000475274ad7e94d1e64f840e907",1,"boleto",1,8466
"4b3c7f8318b056586e0407857f44a136",1,"boleto",1,6378
"7760dcb1588e8f0404d165bace2abe39",1,"boleto",1,5528
"08f47d708b29e500be7ee1576343f2f9",1,"boleto",1,5228
"605fa1deddee0b912495c101e187f4e7",1,"boleto",1,5509
"1653009772c7d799890eec481fe417e3",1,"boleto",1,16982
"78af4d32fa98a1435686699030cbc1bf",1,"boleto",1,10941
"a8b9282d0c831ea24e2884c9620c38c9",1,"boleto",1,7334
"8a272395043f280e270091176b7f392d",1,"boleto",1,9895
"87e7ff710ee02d1ee56ad8d47834fb89",1,"boleto",1,4015
"2f8dfe00cfcef172846d190906469686",1,"boleto",1,10223
"747517fa441ebfa91a5cd254702353ed",1,"boleto",1,9312
"255e207e77964616c3c1ede4741a13fa",1,"boleto",1,7458
"3f698de643d49203acf6e773a09ff631",1,"boleto",1,22376
"0975d77f1213304145f61b455a53792c",1,"boleto",1,14815
"6ece547d00a145a6d65f564467f72d22",1,"boleto",1,7153
"eecc1b7c0a139c574d4f9f7e707bf083",1,"boleto",1,8189
"bc36a6d118d0b05ade471f42c007f030",1,"boleto",1,7972
"dd5e372b1df85452baaadbf338672c6e",1,"boleto",1,7819
"9f58353e16353e64bf57e32e6dae9e45",1,"boleto",1,7757
"54536bfd6c2b325ae1b6c94e14aef912",1,"boleto",1,9131
"28ea88a8bad588a92fdc8933affa2d09",1,"boleto",1,3268
"e88c89f6e503fc7445b55278cc926d47",1,"boleto",1,3238
"c23b694adb7d7d7438e6d33f3d6c8ce8",1,"boleto",1,2550
"6911841c529c776ea6f1a5ae3b0912a6",1,"boleto",1,11162
"039ab3369f399f5a3ac25e99435a8251",1,"boleto",1,8999
"036cec7829a9824855ee4c751a430313",1,"boleto",1,3738
"f492adf6fc3491e8dc0076c2383e6afa",1,"boleto",1,3569
"6705f845a3ac46ab9725d0bd82338450",1,"boleto",1,9005
"a1bf6f909b1f799e5b1f460e8a348ab2",1,"boleto",1,8615
"3efb7f6339ec54c071e9fa5feab78356",1,"boleto",1,4402
"fd5f72be11f7a4426a3cc9778f643272",1,"boleto",1,20656
"34c419515123f11b048d07c0f8e4cf4c",1,"boleto",1,24886
"4623bbe84fc86655ac713dc181295a28",1,"boleto",1,21827
"efd2fcff6bef918e8a4ad7bb4c829acf",1,"boleto",1,7066
"39b19f40d2c5ecd4faa3f5d15eec8163",1,"boleto",1,5922
"576fed147504338aa428f01cb08ab5a4",1,"boleto",1,3686
"9b284089759cd14dac2d44b34b985990",1,"boleto",1,21182
"400c0de4caec4b78416fe5a3c094425f",1,"boleto",1,3910
"07f6d8849f66cadda64c15cea9a6c321",1,"boleto",1,4009
"f282ce44705a84bdcd2784a5c18ffefa",1,"boleto",1,15835
"578edeaef53420e1e319b2485b95be30",1,"boleto",1,3823
"aafd725a98bce75b9d5c31adbe708cb7",1,"boleto",1,10877
"995c8dd1005727eb106998aab214e941",1,"boleto",1,4184
"37b2da18eede8674ecc05302ebb6e32b",1,"boleto",1,23834
"1ab4c41692b49393c880bd70c3cbc09c",1,"boleto",1,2639
"faa01b7a24d0ba51d0d0ec652cd9b745",1,"boleto",1,6913
"e789b08c3fb5797b52856358c169f9c8",1,"boleto",1,3105
"22e737b729bfdec35e6fcbc9bbc518e0",1,"boleto",1,14449
"dec8f082d09a6365bc6ea5a9eb542827",1,"boleto",1,6085
"7989e2c3bb311324f824d365b87fa0cf",1,"boleto",1,8356
"dc8c9fb3edc11055d2fa5198744dff2b",1,"boleto",1,19900
"c95614cc539582d4d37f7effd5aa7375",1,"boleto",1,23841
"1e1f2f647008bb63f8fb6cfe18d64467",1,"boleto",1,28934
"41159ff064a2cebfc663d0eda2a35d32",1,"boleto",1,5293
"60e87cace48a50a9c3524841a75ec0dd",1,"boleto",1,12553
"5ef2b9c9a5e997664dcaacc5fa769e07",1,"boleto",1,18126
"82d8553c3dd123ec5e37807edc69fc76",1,"boleto",1,7689
"e487ce7714f24d747f3a5fd3adb68273",1,"boleto",1,18492
"8f1891d25496da49ea3156de28e8b417",1,"boleto",1,10678
"0cf51cb385fece307e53a5c7ec808896",1,"boleto",1,25542
"2dd6d2ec74e7e4413fd8a04bf7ac124f",1,"boleto",1,6618
"e1b48b01eb486d47705936a03aa93911",1,"boleto",1,5113
"a1ea75ae7c9c7bb3f5b51a9ee910de31",1,"boleto",1,5809
"83d4cdc8d1407f164545f19c29fda95f",1,"boleto",1,15320
"8f66c7fa9b811026d696fc619becd5df",1,"boleto",1,10292
"788688f686c6ef04e7eb60e4ba103ffd",1,"boleto",1,27306
"a17d59822796f1d50132863fd085f109",1,"boleto",1,5500
"4854af5348bb406f4929fbe225112925",1,"boleto",1,4817
"46c99067d2014deb825b963f5acc76da",1,"boleto",1,21379
"85a4233c3f96bae6e9b2c58d48101b0a",1,"boleto",1,14049
"86b37610c0e86e94afe3d5ba4b73fa14",1,"boleto",1,16130
"7e3f4cf36fc0f5c5b678d1df4acccb8d",1,"boleto",1,6311
"f006810a786871fd371a14d0370e88b1",1,"boleto",1,12637
"334020252534196b67dbda2c892932e1",1,"boleto",1,5227
"b7b95a33401e50caf4f570d95d028d6d",1,"boleto",1,20206
"46241543fb0948c859ab3d20fa55f06c",1,"boleto",1,19230
"640aef9709beda161ca0b5af58ac437c",1,"boleto",1,28655
"e7e735358f151cb9a27b67b559cb1402",1,"boleto",1,27841
"2213bee227bfb36c66ea52bfb3bc233a",1,"boleto",1,4622
"d12750a4a29395c6d1cd3a83992f1e16",1,"boleto",1,21283
"7bc7165d19e5d485ac75504e52904be2",1,"boleto",1,10537
"df2fc7ba1ed5d8b9defb1d67ded57fb5",1,"boleto",1,2272
"e19a5e9d32cf69f1a9dbb6422bde3623",1,"boleto",1,12594
"e470d790c06fa65f0a02de3477502952",1,"boleto",1,13631
"13d38ae5c379157b139b2bef4a906c7a",1,"boleto",1,12164
"e1f37ead3c565a7f54eead433530c790",1,"boleto",1,2828
"e9b32bb640bc64f9721e699a66fbaa25",1,"boleto",1,9215
"d1f065890107e588fc08c57d20610f6b",1,"boleto",1,37410
"18b32669d9e5cbe2038b8080829a2c1f",1,"boleto",1,12885
"3ce4038922670fead496aeae61a8a393",1,"boleto",1,1962
"a770d40cdf2c021395ec08fc745da209",1,"boleto",1,11866
"1465a7b4d155c2736d2e73c53d7f0441",1,"boleto",1,3678
"0108c64ec135e4a7a75e9b5102af9bfa",1,"boleto",1,19353
"9e6491dcf30125187adc8a3b5b5a571b",1,"boleto",1,11893
"5fa3b6744c7d556116187d18de357c43",1,"boleto",1,33405
"ac8a7a5a2eb68fd70147207a05c5e9d9",1,"boleto",1,10705
"08933455a78346ec6d1d170ddd9bdb3c",1,"boleto",1,3777
"64478c0495ed9d0c628e8cfa896b83f7",1,"boleto",1,10437
"1d8b58e12a51c08f45de4c281a7e4ff8",1,"boleto",1,3700
"c84cb424afdb4c6b771f39743b3716e0",1,"boleto",1,5446
"12246bc7c8c246d8294f4f6a04efc60e",1,"boleto",1,6862
"5ea5b3c7c3a5213309b07f654f1fc416",1,"boleto",1,11570
"ce2fb547113cbecb9d645891bdb70c66",1,"boleto",1,9990
"0dccb365ad960364b43a228ff6cebd3b",1,"boleto",1,9186
"22ae8ab3dfa3ebdf917e692ac6c0348a",1,"boleto",1,4555
"69480e1078841dadad7c1daa54407ad6",1,"boleto",1,7497
"34a6104e0b5f529ec680406b6d8ba4ce",1,"boleto",1,4179
"7a7afad8caa7dffdb8773430c8fab7ea",1,"boleto",1,16810
"e2366f83c01269762e71b77254a6859c",1,"boleto",1,21706
"d8651642157a4517771c50eb1e699109",1,"boleto",1,8716
"0f7aa32fdabc5a9e10d0e9da37110525",1,"boleto",1,23284
"03f4fbe820830f14931ffa4631cb0912",1,"boleto",1,18812
"1758ad531fb74f63e2ce97f1791a1325",1,"boleto",1,14389
"ad9ef6cf7c94c870248962223a776a42",1,"boleto",1,9055
"358a4d03ca7ff11e1005742a0fac54bf",1,"boleto",1,5385
"c84e12372b525943bc1de0f837193aa1",1,"boleto",1,6383
"0b52695e8c759b22075c6937089c4158",1,"boleto",1,1739
"0f1297fc73dfe8ec236409616c39eba7",1,"boleto",1,2738
"2787a8bf248d663260b0d2bb270a951f",1,"boleto",1,46971
"52577f39f9f27644903361597585d367",1,"boleto",1,24903
"db0d1ecbd182db92c44e389118dbcbe7",1,"boleto",1,9918
"26d9a2f9a41aeeb0b0dd16ac2ca59225",1,"boleto",1,20946
"f67fabe20644d465a18a73680bc9b341",1,"boleto",1,5484
"72d92e444e5ae71da33e1ca59fb9f8a8",1,"boleto",1,1933
"03c83b31dbc387f83f1b5579b53182fb",1,"boleto",1,67241
"8869ca127aad76b1ddd3e1c5ef82ebfe",1,"boleto",1,4970
"92fe083783a81f62019d6dcce018a85f",1,"boleto",1,11249
"18c4a899f72e91da02c87e3242cfbe77",1,"boleto",1,17741
"54c4b0926f9b4aeb54164306d1374e8f",1,"boleto",1,2245
"abbd22e94f4b4ad624a8d362399d7c09",1,"boleto",1,15503
"2f90cbbae872c312d21619dbd02ab3a5",1,"boleto",1,16149
"8533497ec8830f25e8a90bcbe74563db",1,"boleto",1,5458
"b41c9972504c576d0aef689e13a2df12",1,"boleto",1,3811
"449fd66fb16ef36b8f48f9f1f6dfdd3d",1,"boleto",1,20422
"ae290dfa003291158e45547b06ee3251",1,"boleto",1,3813
"cb3e2226cd8c8ec4f82c8ee841db52f4",1,"boleto",1,3736
"c41fcb90e5c4e310d014634135fb1279",1,"boleto",1,47440
"5cb6969f0b3cd394de49463c4f4e4017",1,"boleto",1,96252
"62b66f90376b7b00fb2586ad81320f82",1,"boleto",1,7097
"4b6c735cae2db7ba05d5e51ea8693bc6",1,"boleto",1,16466
"5cef0136de603dac5471ed33114164ed",1,"boleto",1,4251
"7589a45ee0f486fadca379c4e32425cc",1,"boleto",1,13230
"ba21298fdb05dad91b7b31f4b3b17364",1,"boleto",1,37640
"a013a41ba6127d4d8f594d0340d7627d",1,"boleto",1,43818
"320f28931983137e4e8dbaa4c160c770",1,"boleto",1,11919
"f203fbfc9805fb8324cc79559932f6be",1,"boleto",1,7089
"a0eb4b1d3b5e4c29890291cc63a8eb20",1,"boleto",1,3209
"2c75c33f103e365438cc19a05d444b7f",1,"boleto",1,2795
"df9deeb3f35f5f1f50697012b7bab129",1,"boleto",1,16554
"3cbd4333ba67528bd122a8ad17b73821",1,"boleto",1,7270
"d5c9d16cb39c145a934aac43316eb2a9",1,"boleto",1,6340
"20ef5f7f0cbad5e477ca6f2f962b00ef",1,"boleto",1,7905
"d206a5a8a29c1d4479b5d2ca40b7e102",1,"boleto",1,4368
"3c2ce68a8ae197f1c0761e0e49486673",1,"boleto",1,6313
"f8ec8327ce5365e4a103b8a6a41841de",1,"boleto",1,8738
"9598b1f75e82917256f2fda897e5dbdf",1,"boleto",1,8370
"71564d5e5450bf310e411bc3087b2903",1,"boleto",1,7149
"bf7c6448537b35fcded92b0df9050145",1,"boleto",1,10967
"942cb81b8e0a2f33510159729f69d8b1",1,"boleto",1,16732
"e7eceb7362eb746b29dc6205f732067c",1,"boleto",1,8273
"55b6cf8649aab7d7ac9452d6b3318c18",1,"boleto",1,3010
"e50fcda6d7d9a1e22b4d9d1d65ae8224",1,"boleto",1,5191
"1def7af24cb7182497acfd953f6dd88b",1,"boleto",1,29900
"0c021596b865eb54c02ad64bf7d55aea",1,"boleto",1,7275
"511665064721c1e68628a71b176c81f9",1,"boleto",1,5524
"b3a32621fc0c7dc8cc99ac717fc61b92",1,"boleto",1,4738
"b78c9cad52a105d7e8ec97c7e6d57739",1,"boleto",1,3636
"ce8394168b0c05b03e738537fbb29d2a",1,"boleto",1,4742
"0c5421914af517ebe266de68658e492c",1,"boleto",1,3238
"0635e2196d30b3003d5381ca15cb3d87",1,"boleto",1,5966
"d8d2a08b724c4ce7446dea366703745c",1,"boleto",1,15294
"1fdcd855bcc9c63049c1f9196d3c7565",1,"boleto",1,5400
"25f6cb0e242a4c0bacc239397614422e",1,"boleto",1,7945
"d810d97339fb343826dab7ddf6e17f95",1,"boleto",1,4539
"0a2ea907b178650afcfcab07e55b70f6",1,"boleto",1,7525
"5f9c46986c8990debd941ac4f936e95d",1,"boleto",1,14688
"b637257e6e8de7e07b45462b712407a2",1,"boleto",1,8323
"606e46b9fdbb0ac8a069541c9223fc19",1,"boleto",1,4771
"abbc50a1e07d19c76cbcf0b649796bb7",1,"boleto",1,2739
"e39e98d4f4a88b8e39f59e17c9d0a7b1",1,"boleto",1,24790
"0ff30e9eb2b70b51c2788ec38f266a0e",1,"boleto",1,6458
"e56cf4189e005351c2158740a5861875",1,"boleto",1,10703
"8cb07e7e810ad9e5f33062cb4735d488",1,"boleto",1,3842
"62f27dae9fe200c98b311e6843dcbf49",1,"boleto",1,19192
"1a11f2a810e4980ba7cfd5566db2133a",1,"boleto",1,2933
"b7dfb8016d0267b96d13355723f96132",1,"boleto",1,7308
"ac1a22ecf24fddae696bfdcda7c2cd61",1,"boleto",1,12039
"b1d22c557be74f08bc72282e60ee1e4a",1,"boleto",1,13559
"fb216ce0d45ab76957e7bb2cf19cbac8",1,"boleto",1,12818
"38b5a7a908e197731bb3e8e7f43abc06",1,"boleto",1,32852
"0de1fcbcf77497b2d0223441f6f59e20",1,"boleto",1,13718
"905bd749100612f28936959483361129",1,"boleto",1,3100
"8a1700a8665d4c4f42967a8fea958520",1,"boleto",1,12442
"d0861c31e8cc76e343df9aa7c2a26dec",1,"boleto",1,3177
"284f2582259a697cb8a2ab4456ef485a",1,"boleto",1,11757
"74748a8ba7d523ab46fe3354996609f6",1,"boleto",1,25702
"1cf93eead4feac27cca0e9f08bc489a9",1,"boleto",1,5727
"9e99d220ca1057d22b317d36cf203620",1,"boleto",1,16076
"ad3023e7d21d3ab26bd1d2939d18cd8c",1,"boleto",1,11606
"30afa4792f6e5ee287ff87fa649e56f9",1,"boleto",1,3678
"3ff3ef2712ca7c33e82afe0697183621",1,"boleto",1,21918
"390056468c27192af8354d708051054e",1,"boleto",1,1870
"724b19e5eca8ec552146bf7904b4cbeb",1,"boleto",1,8780
"9b2504f4428a8a4d047d22a966df321d",1,"boleto",1,2668
"0f0238a7185cf8f3f3f6404d1f5ea306",1,"boleto",1,22004
"e317f41180b8a6fa3ce86b6fba6ac3fa",1,"boleto",1,15827
