product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,Categoria
"93a5fdb44a53e09f4a7d659420947201","relogios_presentes",47,589,1,250,16,16,16,"relogios_presentes"
"da9d5b38b3e2e1c8cb2731aa7e8bec8c","beleza_saude",57,767,1,1000,16,16,16,"beleza_saude"
"8fb8fc612eb9832ae220a1b88f3b375d","beleza_saude",58,733,1,250,16,16,16,"beleza_saude"
"ff4580bbb95dbae914ec0a9b76b0a5c4","perfumaria",39,326,1,150,16,16,16,"perfumaria"
"17878434ca0082537806de545c2f0351","informatica_acessorios",56,287,1,250,16,16,16,"informatica_acessorios"
"65f37bbbadf973d2660dc911af121406","pcs",44,583,1,200,16,16,16,"pcs"
"dd4e0af4984c994583afeb8ac4ae7eb3","construcao_ferramentas_construcao",44,1593,1,200,16,16,16,"construcao_ferramentas_construcao"
"1cf1166849ef1df39734ef593d71f20c","perfumaria",35,659,1,200,16,16,16,"perfumaria"
"fb69f3c3b63f63da92e215ddf61e0b01","esporte_lazer",51,945,1,2600,16,16,16,"esporte_lazer"
"5db30faf301625dca549c9153f7499ec","beleza_saude",48,1583,1,1800,16,16,16,"beleza_saude"
"5ad76c6eb8365ae960c67efe0292cf85","pet_shop",50,163,1,350,16,16,16,"pet_shop"
"5be51b87d3f543e942bb8299c5bd4423","esporte_lazer",49,1416,1,350,16,16,16,"esporte_lazer"
"8d84ee7261f8b9cf3e852ad3e099e524","beleza_saude",59,1034,1,2450,16,16,16,"beleza_saude"
"d48a01cab4f058610681e5547305d98d","informatica_acessorios",52,868,1,350,16,16,16,"informatica_acessorios"
"7f0c916c7cb73601e0a606a3c23a90d6","brinquedos",33,2329,1,150,16,16,16,"brinquedos"
"d400b62525c30cb8ec0786613bb0d93f","eletroportateis",58,613,1,650,16,10,16,"eletroportateis"
"9e809bfbd8f6387e9bfbccd76087c82e","esporte_lazer",29,2084,1,100,16,10,16,"esporte_lazer"
"09364ccfda8448d03ae4082f6044b16e","informatica_acessorios",56,924,1,200,16,10,16,"informatica_acessorios"
"31c4950400b8768b84197f87c5ee62d5","fashion_bolsas_e_acessorios",34,111,1,100,16,10,16,"fashion_bolsas_e_acessorios"
"fdb0400657b935e026dc0521ba81c3d2","automotivo",49,282,1,150,16,10,16,"automotivo"
"7152e6cb147a800b37e853d1f16c7ea7","automotivo",45,3728,1,850,16,10,16,"automotivo"
"15b5d9fcf84c060e00b0883def7d10e6","automotivo",58,237,1,50,16,10,16,"automotivo"
"4ddea479f39c2acfbde72ff8ddcec134","bebes",59,545,1,50,16,10,16,"bebes"
"16fdd3b0ce3c745e93bb6809113649c1","automotivo",51,92,1,300,16,10,16,"automotivo"
"5b3f731080f509f8688f58810e9e13c2","fashion_bolsas_e_acessorios",56,102,1,100,16,10,16,"fashion_bolsas_e_acessorios"
"51d35e4714b113bccacfe7248a13375a","automotivo",60,764,1,250,16,10,16,"automotivo"
"be62f0c24387eae79f18265ad2a5d8cc","esporte_lazer",60,2214,1,4100,16,10,16,"esporte_lazer"
"0d9e040b938001c020cc395f7ee87ce7","automotivo",52,126,1,100,16,10,16,"automotivo"
"5a6849f9db912b68be72145d959d61d2","automotivo",58,237,1,100,16,10,16,"automotivo"
"10583f0f24319d0c8db47ac35e977021","beleza_saude",58,1465,1,550,16,10,16,"beleza_saude"
"972d4aba7eb9ba03a5b7950751f11f60","automotivo",58,238,1,150,16,10,16,"automotivo"
"db25a58a5da5dfe2fd19f2604491bd27","eletroportateis",52,1074,1,900,16,10,16,"eletroportateis"
"8569e9a17c2b63e9e6e998dac2dfa533","beleza_saude",59,924,1,150,16,10,16,"beleza_saude"
"fac6b6ac6697b0e439e1dc0203b1ec53","utilidades_domesticas",48,389,1,3200,16,10,16,"utilidades_domesticas"
"8d2b53933a7aae1c8bfc6391385dc069","utilidades_domesticas",58,170,1,150,16,10,16,"utilidades_domesticas"
"8032bb148ff355a9d402573fbd6c4b89","fashion_bolsas_e_acessorios",37,134,1,100,16,10,16,"fashion_bolsas_e_acessorios"
"2e8316b31db34314f393806fd7b6e185","papelaria",55,88,1,100,16,10,16,"papelaria"
"ba2a4b4789f9736851b6a9c98d30f21d","esporte_lazer",42,428,1,350,16,10,16,"esporte_lazer"
"a5b3765e039c488320f7a082460b1894","eletroportateis",44,615,1,100,16,10,16,"eletroportateis"
"14aa47b7fe5c25522b47b4b29c98dcb9","cama_mesa_banho",54,630,1,1100,16,10,16,"cama_mesa_banho"
"f53103a77d9cf245e579ea37e5ec51f0","cama_mesa_banho",52,206,1,500,16,10,16,"cama_mesa_banho"
"47859fca9dd7485cbd93c3e8993bb74f","cama_mesa_banho",45,206,1,650,16,10,16,"cama_mesa_banho"
"a5bc1334f1762ce0a844f3f694dc08e1","cama_mesa_banho",48,645,1,1200,16,10,16,"cama_mesa_banho"
"23ab7bb9eac81e85ec43ed71064cf7ce","cama_mesa_banho",55,613,1,550,16,10,16,"cama_mesa_banho"
"288d91794eb2b14fed9ed5e469cb87c3","cama_mesa_banho",52,701,1,1100,16,10,16,"cama_mesa_banho"
"4c505e52bedf9651c08793647c925e65","cama_mesa_banho",58,744,1,350,16,10,16,"cama_mesa_banho"
"c571bd52d56c393e52b38a593da5950f","cama_mesa_banho",54,223,1,550,16,10,16,"cama_mesa_banho"
"e91f30f35875789d4b7d14610aa88c15","cama_mesa_banho",50,208,1,500,16,10,16,"cama_mesa_banho"
"19d97e807df39d7af6311ba423eaecc3","cama_mesa_banho",59,273,1,8850,16,10,16,"cama_mesa_banho"
"1cb4e06ac5f21ccde771561d17ec0afb","cama_mesa_banho",50,353,1,1250,16,10,16,"cama_mesa_banho"
"88cd1536cced07ce8b7eb699521f841e","cama_mesa_banho",55,514,1,900,16,10,16,"cama_mesa_banho"
"3512f777c335f8297b5ad43416b69cf8","cama_mesa_banho",49,476,1,350,16,10,16,"cama_mesa_banho"
"5907ee011dfad4ad998e382fe4df3d14","cama_mesa_banho",56,557,1,700,16,10,16,"cama_mesa_banho"
"3d870b8af7dbdc91b10cfb0139f3d44d","cama_mesa_banho",54,505,1,250,16,10,16,"cama_mesa_banho"
"a511bdae1b7671858cdc3398cd601ab1","cama_mesa_banho",56,383,1,600,16,10,16,"cama_mesa_banho"
"8e26e1c242d575871d8074986b625bfa","cama_mesa_banho",45,415,1,2150,16,10,16,"cama_mesa_banho"
"ec72148301904394ad2c3f6204781102","cama_mesa_banho",55,210,1,650,16,10,16,"cama_mesa_banho"
"6eba58100f906fe0965290b28ca3c45f","cama_mesa_banho",54,532,1,1450,16,10,16,"cama_mesa_banho"
"a0951eca8e874597dc3abaefc1940679","cama_mesa_banho",53,293,1,1250,16,10,16,"cama_mesa_banho"
"084e67a8fc02c8ac030154244701f1c5","cama_mesa_banho",52,346,1,400,16,10,16,"cama_mesa_banho"
"5adf18557fb630bec009793ac8ae4483","cama_mesa_banho",47,839,1,1650,16,10,16,"cama_mesa_banho"
"41225bba70a14ede03816d7baf0a88f8","cama_mesa_banho",49,746,1,1000,16,10,16,"cama_mesa_banho"
"a1dd59756b92c62cd39375d0b0222698","cama_mesa_banho",52,153,1,200,16,10,16,"cama_mesa_banho"
"bea68931a4e8aeb29404dfc74b4ce5fc","cama_mesa_banho",50,315,1,600,16,10,16,"cama_mesa_banho"
"7334d00edefdee21be7eefd05f5433f6","cama_mesa_banho",49,640,1,800,16,10,16,"cama_mesa_banho"
"a131898c2e4bf38b5d4c0b27da5066f5","cama_mesa_banho",55,224,1,500,16,10,16,"cama_mesa_banho"
"0f0143975760d1205a4285a4e2a1bdea","cama_mesa_banho",50,747,1,1050,16,10,16,"cama_mesa_banho"
"65223c26538a2226610efc437e488b77","cama_mesa_banho",56,382,1,300,16,10,16,"cama_mesa_banho"
"d33f55fbec1f19c63fc6854c2fd65925","cama_mesa_banho",55,426,1,14050,16,10,16,"cama_mesa_banho"
"be1d0cae4c4acf0350ad1295fe5a3299","cama_mesa_banho",52,455,1,350,16,10,16,"cama_mesa_banho"
"736b01e650e996639d732e4aa356da84","cama_mesa_banho",52,636,1,300,16,10,16,"cama_mesa_banho"
"509869967faff93ff8a7a229abed8641","cama_mesa_banho",54,310,1,950,16,10,16,"cama_mesa_banho"
"fd45ce2fbdcaa362dfb5d1a21e87a711","cama_mesa_banho",51,208,1,500,16,10,16,"cama_mesa_banho"
"64dbc216907de33e11d8b5e501667623","cama_mesa_banho",53,555,1,600,16,10,16,"cama_mesa_banho"
"c38d96175ed7d2d5c3391317b77f8eb0","cama_mesa_banho",57,402,1,850,16,10,16,"cama_mesa_banho"
"4d4ae73d24cd635b5ca58cf89d988cc9","cama_mesa_banho",53,635,1,250,16,10,16,"cama_mesa_banho"
"0becf258ac9a4ab1b6b3da6f0ad205fd","cama_mesa_banho",59,395,1,2000,16,10,16,"cama_mesa_banho"
"b216627ec2c376d682722970832aa2c1","cama_mesa_banho",51,446,1,700,16,10,16,"cama_mesa_banho"
"578075103bbe96f4ed89f77852b81b98","cama_mesa_banho",51,517,1,1000,16,10,16,"cama_mesa_banho"
"611a736015e65141abd844f0f37c84af","cama_mesa_banho",48,549,1,450,16,10,16,"cama_mesa_banho"
"8e910a5a78e3378d8c570c13e143d631","cama_mesa_banho",52,166,1,250,16,10,16,"cama_mesa_banho"
"542d6af4881a5a647cde02c201f43916","cama_mesa_banho",54,204,1,550,16,10,16,"cama_mesa_banho"
"6506fe6d39dbfe5539082b749f6654c8","cama_mesa_banho",58,393,1,600,16,10,16,"cama_mesa_banho"
"eb048e296b8db6cd64b1bafd9500786c","cama_mesa_banho",52,149,1,250,16,10,16,"cama_mesa_banho"
"4e4533c3f5832b58737e5a6229fe39f5","cama_mesa_banho",54,515,1,1000,16,10,16,"cama_mesa_banho"
"38f894aa22356ddb9e98478fbc016083","cama_mesa_banho",56,557,1,600,16,10,16,"cama_mesa_banho"
"724bdb3b1f6738521676856d7577e451","cama_mesa_banho",56,210,1,500,16,10,16,"cama_mesa_banho"
"966746deb2173a72d95ca8b80223f014","cama_mesa_banho",59,565,1,750,16,10,16,"cama_mesa_banho"
"a2ee607f03a8f581d1625b68fbaa6166","cama_mesa_banho",53,222,1,550,16,10,16,"cama_mesa_banho"
"525cb8d7fb28b9615a1cf6dd55074865","cama_mesa_banho",48,326,1,450,16,10,16,"cama_mesa_banho"
"956cf733a4632646a751590fbac2efaf","cama_mesa_banho",53,207,1,650,16,10,16,"cama_mesa_banho"
"b0c89945c034268074f5f80b362bda34","cama_mesa_banho",60,612,1,550,16,10,16,"cama_mesa_banho"
"202d6bc7af7609f371b94e032925d314","cama_mesa_banho",54,390,1,550,16,10,16,"cama_mesa_banho"
"328de56b9fe359835173118dee79a12a","cama_mesa_banho",56,608,1,600,16,10,16,"cama_mesa_banho"
"40562621def0bbc3080d94f54b9d1f61","cama_mesa_banho",51,750,1,800,16,10,16,"cama_mesa_banho"
"fe6550863a0e6a0167e2d2859f8f3b9e","cama_mesa_banho",57,529,1,650,16,10,16,"cama_mesa_banho"
"deaa363c2aa7c56c84e888bb74cc7176","cama_mesa_banho",53,478,1,300,16,10,16,"cama_mesa_banho"
"2c5fcc9e14a473d00b0b538c1aded7f7","cama_mesa_banho",52,837,1,1800,16,10,16,"cama_mesa_banho"
"6f58f28210b611d0907de2b23c2e78a9","cama_mesa_banho",56,381,1,300,16,10,16,"cama_mesa_banho"
"b95d6edcfc7b19639b18dc095f757d09","cama_mesa_banho",50,838,1,1150,16,10,16,"cama_mesa_banho"
"7494075d75b7855aae586070f6a12113","cama_mesa_banho",54,478,1,350,16,10,16,"cama_mesa_banho"
"d67c3a409aba425d0b60555276bbefd5","cama_mesa_banho",56,382,1,300,16,10,16,"cama_mesa_banho"
"e2f714fbe2ae1f8ef2d9827295ddc972","cama_mesa_banho",56,609,1,550,16,10,16,"cama_mesa_banho"
"e3f7b3cbb0ccf1f1e361e6974b22e346","cama_mesa_banho",56,608,1,650,16,10,16,"cama_mesa_banho"
"c697e67e0129d1836951f781a913cb4a","cama_mesa_banho",57,557,1,650,16,10,16,"cama_mesa_banho"
"fa87bc5ccdd8ea6e54117916e485cb48","cama_mesa_banho",54,634,1,1000,16,10,16,"cama_mesa_banho"
"ea0e3d94bcd573d99c06fc115d82500f","cama_mesa_banho",57,393,1,550,16,10,16,"cama_mesa_banho"
"693e8a3550dfe12cd2a3f2a3f01b6130","cama_mesa_banho",56,482,1,14900,16,10,16,"cama_mesa_banho"
"b60c241f66e031959b70e1c60725f0bc","cama_mesa_banho",55,555,1,650,16,10,16,"cama_mesa_banho"
"7bff21aabd6f1c9055ef5c2a262fd62c","cama_mesa_banho",55,548,1,500,16,10,16,"cama_mesa_banho"
"a8d2af10596b8acd5f45c720fe9745aa","cama_mesa_banho",46,208,1,500,16,10,16,"cama_mesa_banho"
"d296d7996d75ec35fcfc75b3a06cae63","cama_mesa_banho",54,561,1,600,16,10,16,"cama_mesa_banho"
"9ceac7c9fb2a8689bdba0978375b86ed","cama_mesa_banho",51,748,1,550,16,10,16,"cama_mesa_banho"
"d33f1be367bc59207ebc488a28635827","cama_mesa_banho",53,207,1,600,16,10,16,"cama_mesa_banho"
"55a48e6b72c24fe47eaf37b6eb999e90","cama_mesa_banho",54,524,1,850,16,10,16,"cama_mesa_banho"
"46e477d89da734ac9f6b12073503711a","cama_mesa_banho",53,386,1,700,16,10,16,"cama_mesa_banho"
"db3ba840cdd9eee2918e3b1080a135e1","cama_mesa_banho",53,204,1,600,16,10,16,"cama_mesa_banho"
"0906a34d45f9f37ebc1f2aa5ad4582c4","cama_mesa_banho",52,372,1,650,16,10,16,"cama_mesa_banho"
"477aa9a85d7002688bae2cbbd93198f8","cama_mesa_banho",60,613,1,600,16,10,16,"cama_mesa_banho"
"f7c3fc384cd3ac71650982c2c6fcbe77","cama_mesa_banho",52,206,1,600,16,10,16,"cama_mesa_banho"
"11de130b38213ed7f93d2af1e91bb771","cama_mesa_banho",54,382,1,300,16,10,16,"cama_mesa_banho"
"c0293bb52f87cea29cbf4cfa3fa873bc","cama_mesa_banho",51,635,1,1100,16,10,16,"cama_mesa_banho"
"39e3d246a3edd7b9ceba203155c1542c","cama_mesa_banho",56,517,1,1050,16,10,16,"cama_mesa_banho"
"113f80f12c8892f0c59206f70b862b40","cama_mesa_banho",52,170,1,250,16,10,16,"cama_mesa_banho"
"539cf9fd268552759c133043a1dcc5f8","cama_mesa_banho",53,401,1,700,16,10,16,"cama_mesa_banho"
"8d37ee446981d3790967d0268d6cfc81","cama_mesa_banho",60,640,1,1100,16,10,16,"cama_mesa_banho"
"13b4ff901d43edec666e3253b14b3a8f","cama_mesa_banho",59,264,1,23450,16,10,16,"cama_mesa_banho"
"c6bc6e6265a9e3e202b0e843c983e77f","cama_mesa_banho",53,205,1,950,16,10,16,"cama_mesa_banho"
"f86ab7cb275f6f3343848966310160e3","cama_mesa_banho",56,609,1,650,16,10,16,"cama_mesa_banho"
"e56b42f71554ce1f5b7dbd07ec8dca6d","cama_mesa_banho",58,640,1,850,16,10,16,"cama_mesa_banho"
"c31539851232e3accbf0ef4c571f97f2","cama_mesa_banho",45,540,1,500,16,10,16,"cama_mesa_banho"
"1d2b9594d78df158a9dadc8fd3438d4a","cama_mesa_banho",51,323,1,550,16,10,16,"cama_mesa_banho"
"19c3fb52d07985c61da89d4fb7f66cad","cama_mesa_banho",48,635,1,950,16,10,16,"cama_mesa_banho"
"4b9a4b0697670351564e07258fa677ee","cama_mesa_banho",53,222,1,650,16,10,16,"cama_mesa_banho"
"f0290bc56bf94b187683c02b638c181f","cama_mesa_banho",56,406,1,1650,16,10,16,"cama_mesa_banho"
"13b65def7883556df481f81caf3908c2","cama_mesa_banho",57,627,1,1000,16,10,16,"cama_mesa_banho"
"b8f2f150810c5ddaef91dc06f045c597","cama_mesa_banho",53,208,1,550,16,10,16,"cama_mesa_banho"
"29ee9b71de5e569cdb8256ae5c854fd4","cama_mesa_banho",59,165,1,950,16,10,16,"cama_mesa_banho"
"c23bb9673ec1f70f31171d5a7dff1260","cama_mesa_banho",53,396,1,550,16,10,16,"cama_mesa_banho"
"6358f5d1f8bea46b44615a9eaad26f81","cama_mesa_banho",54,565,1,700,16,10,16,"cama_mesa_banho"
"366655b7359eec947f873c83398a2548","cama_mesa_banho",51,430,1,300,16,10,16,"cama_mesa_banho"
"6eae8bb77df405fcfe9161b1d694f70c","cama_mesa_banho",57,248,1,1000,16,10,16,"cama_mesa_banho"
"c9b8a74a8865b966e660cc1f7b4e32a9","cama_mesa_banho",59,273,1,18050,16,10,16,"cama_mesa_banho"
"abe2c60707c1e11cfa710dc7328b4bf6","cama_mesa_banho",53,208,1,450,16,10,16,"cama_mesa_banho"
"834b8e004b7448cade7c0fcbe6bb84ee","cama_mesa_banho",53,177,1,400,16,10,16,"cama_mesa_banho"
"b9ec59c34a1b048fa9c2bbe3296a7842","cama_mesa_banho",55,699,1,850,16,10,16,"cama_mesa_banho"
"6d83ca45d94919027131b87caf3b2a6c","cama_mesa_banho",54,492,1,250,16,10,16,"cama_mesa_banho"
"27fde8707fbe094d54bcbabc9dd5f7d3","cama_mesa_banho",55,446,1,10800,16,10,16,"cama_mesa_banho"
"3fae92f8d0ebb3317991934a6d717c47","cama_mesa_banho",60,306,1,1250,16,10,16,"cama_mesa_banho"
"94972ba3b1856e8453d8a0b4d522aa36","cama_mesa_banho",52,489,1,200,16,10,16,"cama_mesa_banho"
"ca813b8942f85ee66b7b16d0e3855c37","cama_mesa_banho",54,427,1,15700,16,10,16,"cama_mesa_banho"
"334f9a7bc70ecefea3a1fc7dd1c7ec76","cama_mesa_banho",59,566,1,700,16,10,16,"cama_mesa_banho"
"f83a5f8708629c8efc042168299e8641","cama_mesa_banho",54,739,1,1100,16,10,16,"cama_mesa_banho"
"e4b0f340d2552f744b4c2d48dffbc0e2","cama_mesa_banho",49,631,1,850,16,10,16,"cama_mesa_banho"
"e906fa76a27488f805ba8584a4c10cba","cama_mesa_banho",55,556,1,650,16,10,16,"cama_mesa_banho"
"8cc117b0bec16e2f0b683e40846ad09c","cama_mesa_banho",50,748,1,850,16,10,16,"cama_mesa_banho"
"21a60ea134ec6f7e1544c4c71b998235","cama_mesa_banho",52,431,1,200,16,10,16,"cama_mesa_banho"
"bff2390f68a7b76b01ef61b684888261","cama_mesa_banho",55,555,1,600,16,10,16,"cama_mesa_banho"
"16245c0134a3dedc3e2c124260925f70","cama_mesa_banho",56,610,1,600,16,10,16,"cama_mesa_banho"
"b627df9914b9bf141437c51b8a749d35","cama_mesa_banho",52,516,1,950,16,10,16,"cama_mesa_banho"
"53b7965906cf23c063da1ff89f50a257","cama_mesa_banho",55,562,1,600,16,10,16,"cama_mesa_banho"
"55c92040e28679eab480673900f0cf51","cama_mesa_banho",51,423,1,14200,16,10,16,"cama_mesa_banho"
"446cf7e594fa3103f5d26069356b55e2","cama_mesa_banho",54,797,1,800,16,10,16,"cama_mesa_banho"
"de754726ed19ef7c77b2b6164046c9dc","cama_mesa_banho",54,208,1,550,16,10,16,"cama_mesa_banho"
"5fec075d001fba20a6bdeeb5d9b22dbe","cama_mesa_banho",53,403,1,1050,16,10,16,"cama_mesa_banho"
"bfde0959ec5f62871403b693d2fe68d2","cama_mesa_banho",59,403,1,850,16,10,16,"cama_mesa_banho"
"6029bc50edfd5d03b89293c6316b570c","cama_mesa_banho",42,633,1,1100,16,10,16,"cama_mesa_banho"
"de7be0e706ff92660bc06681f07ca950","cama_mesa_banho",58,389,1,500,16,10,16,"cama_mesa_banho"
"512bcb8dec32fae04f4e4f0b407e8e74","cama_mesa_banho",55,837,1,250,16,10,16,"cama_mesa_banho"
"85b6cd7f57f7a06d180c93e8c74f6381","cama_mesa_banho",55,555,1,650,16,10,16,"cama_mesa_banho"
"b2deacef3cd033a4c5b247c4e03b1744","cama_mesa_banho",47,635,1,800,16,10,16,"cama_mesa_banho"
"4e1346d7b7e02c737a366b086462e33e","cama_mesa_banho",59,477,1,250,16,10,16,"cama_mesa_banho"
"563d3acc8617b83d2db122e43905a17d","cama_mesa_banho",47,789,1,1950,16,10,16,"cama_mesa_banho"
"a2975d20c0bbb1c763629eee19615fc1","cama_mesa_banho",57,387,1,450,16,10,16,"cama_mesa_banho"
"b72999ed0f16aa488170a68272834792","cama_mesa_banho",55,605,1,550,16,10,16,"cama_mesa_banho"
"d64a5abc068bfa0e7e1b7ad7f64fe96c","cama_mesa_banho",59,641,1,1300,16,10,16,"cama_mesa_banho"
"8c24ef6ef31f7c7b9e989cb1e0a66c9f","cama_mesa_banho",48,323,1,9050,16,10,16,"cama_mesa_banho"
"42a735673c53cddc4fcb42935065465a","cama_mesa_banho",50,631,1,1200,16,10,16,"cama_mesa_banho"
"38ef617a023fc4398829dd8c2b9e8be6","cama_mesa_banho",54,559,1,650,16,10,16,"cama_mesa_banho"
"ff2c1ec09b1bb340e84f0d6b21cc7dbb","cama_mesa_banho",55,615,1,500,16,10,16,"cama_mesa_banho"
"ceeb8b2d571b23399910f1b83980c973","cama_mesa_banho",55,558,1,650,16,10,16,"cama_mesa_banho"
"3234b4f9542a9f6a450e988820390fab","cama_mesa_banho",55,606,1,500,16,10,16,"cama_mesa_banho"
"e8750c9a319a8eddd30f0abc4646bd75","cama_mesa_banho",57,563,1,600,16,10,16,"cama_mesa_banho"
"ae7fbf136a49b58f2d38fafb2f3205b8","cama_mesa_banho",55,614,1,500,16,10,16,"cama_mesa_banho"
"80d26752db9f24b4822df9aed428d3b6","cama_mesa_banho",52,489,1,100,16,10,16,"cama_mesa_banho"
"9eae06d51aaa383b2bed5547a19d581c","cama_mesa_banho",52,337,1,800,16,10,16,"cama_mesa_banho"
"ad0a798e7941f3a5a2fb8139cb62ad78","cama_mesa_banho",55,617,1,600,16,10,16,"cama_mesa_banho"
"0d89e155a6cf12de15e19e2d67ad14ad","cama_mesa_banho",53,208,1,550,16,10,16,"cama_mesa_banho"
"c311d5be814260032f54c7ea77fc1dbe","cama_mesa_banho",56,610,1,600,16,10,16,"cama_mesa_banho"
"74939659dbb10592e383bebf2f78272c","cama_mesa_banho",60,613,1,500,16,10,16,"cama_mesa_banho"
"16d47089f9bc7f16de16cc4bd3b9dd49","cama_mesa_banho",54,427,1,450,16,10,16,"cama_mesa_banho"
"f6434e7eb6bcf886ebd61c123c5bf060","cama_mesa_banho",52,836,1,1850,16,10,16,"cama_mesa_banho"
"d801caede80d4819d4976e8bfdbc2861","cama_mesa_banho",59,559,1,650,16,10,16,"cama_mesa_banho"
"b55dc1f03665edbb665ad508d87d3ae0","cama_mesa_banho",47,444,1,150,16,10,16,"cama_mesa_banho"
"5257dd683d8359dff1b1359ee84bee76","cama_mesa_banho",54,210,1,450,16,10,16,"cama_mesa_banho"
"5dfc5bdca7ee27155face9d4e89201ae","cama_mesa_banho",46,370,1,900,16,10,16,"cama_mesa_banho"
"01ece5f98b5fe510881404f92229a49f","cama_mesa_banho",55,638,1,900,16,10,16,"cama_mesa_banho"
"7c1af6529d6dc15a19b722e39f20db2a","cama_mesa_banho",53,381,1,600,16,10,16,"cama_mesa_banho"
"1d0b9497ac4f258fbd822c52ff61b5f4","cama_mesa_banho",56,510,1,400,16,10,16,"cama_mesa_banho"
"4ee8542bbedeb1c6d01e48c66986af49","cama_mesa_banho",55,614,1,550,16,10,16,"cama_mesa_banho"
"608396ec032711eb443596cb8cdce050","cama_mesa_banho",57,212,1,500,16,10,16,"cama_mesa_banho"
"5cf337446524f9125e42b40abd6ccb73","cama_mesa_banho",50,748,1,950,16,10,16,"cama_mesa_banho"
"f4041d76285c2a34ad5013e8d287a400","cama_mesa_banho",46,632,1,800,16,10,16,"cama_mesa_banho"
"2a478a360a293f087e352e88f10af8af","cama_mesa_banho",54,384,1,600,16,10,16,"cama_mesa_banho"
"98475d9717984fc80373a380bbfb0d81","cama_mesa_banho",52,832,1,2050,16,10,16,"cama_mesa_banho"
"71d9c2b8b10871fa61851922aabc292d","cama_mesa_banho",52,528,1,800,16,10,16,"cama_mesa_banho"
"99e365fea0b15ee63272ff391fdde785","cama_mesa_banho",58,697,1,550,16,10,16,"cama_mesa_banho"
"2827ebfb043a328a13a06ca9165cad0a","cama_mesa_banho",53,637,1,1350,16,10,16,"cama_mesa_banho"
"28fd7231afb14b368127513ae6ffe144","cama_mesa_banho",47,632,1,300,16,10,16,"cama_mesa_banho"
"80ec2c3e9b6567d1b32714e79282d57f","cama_mesa_banho",52,384,1,600,16,10,16,"cama_mesa_banho"
"fa559a64fdb8719b675a8baf140b3d9e","cama_mesa_banho",58,563,1,600,16,10,16,"cama_mesa_banho"
"f4ff31c676834c31a24648df290aa349","cama_mesa_banho",49,532,1,300,16,10,16,"cama_mesa_banho"
"9e0bbeed8f6cb9acb9809733f155800b","cama_mesa_banho",53,442,1,800,16,10,16,"cama_mesa_banho"
"73fbb5c7d95425e37d003af6ee943997","cama_mesa_banho",57,404,1,800,16,10,16,"cama_mesa_banho"
"364e789259da982f5b7e43aaea7be615","cama_mesa_banho",55,376,1,750,16,10,16,"cama_mesa_banho"
"2cc6b9c8353f08189f70b928d2185a9d","cama_mesa_banho",55,394,1,650,16,10,16,"cama_mesa_banho"
"37eb540beaaf7aebd7d20b2f384af63d","cama_mesa_banho",52,150,1,250,16,10,16,"cama_mesa_banho"
"9d6332c3e975253362b8cfbbd71f5a25","cama_mesa_banho",55,483,1,350,16,10,16,"cama_mesa_banho"
"99407e203910716731e1644a5a0bccd5","cama_mesa_banho",50,830,1,2000,16,10,16,"cama_mesa_banho"
"ce846b23f06e1c42afbc68efc1d35b82","cama_mesa_banho",58,636,1,1400,16,10,16,"cama_mesa_banho"
"793fdf9c1646a4d7cd020f9f0898450c","cama_mesa_banho",53,293,1,500,16,10,16,"cama_mesa_banho"
"979473e8af1d4eaf4b889a0ba32834ce","cama_mesa_banho",54,559,1,1050,16,10,16,"cama_mesa_banho"
"886321836971176f30bc1eff5237c263","cama_mesa_banho",54,559,1,600,16,10,16,"cama_mesa_banho"
"aa56ab71ba080a7d38971fc64e9cb732","cama_mesa_banho",55,447,1,400,16,10,16,"cama_mesa_banho"
"14d171d5043b1b2e14498f580e6225eb","cama_mesa_banho",52,330,1,600,16,10,16,"cama_mesa_banho"
"184c94ca5ebab8d884a1c070e2197526","cama_mesa_banho",52,441,1,1100,16,10,16,"cama_mesa_banho"
"ab56392f9c4033a5857a8e2b0ff3be70","cama_mesa_banho",52,382,1,550,16,10,16,"cama_mesa_banho"
"43d9ce1b4573a087677c2bd656131b94","cama_mesa_banho",58,392,1,400,16,10,16,"cama_mesa_banho"
"1303e8674814cde0e8cfe7d796d6a544","cama_mesa_banho",50,749,1,750,16,10,16,"cama_mesa_banho"
"f225b2857ac11c1ec879e0c81996ed9f","cama_mesa_banho",51,308,1,950,16,10,16,"cama_mesa_banho"
"fb2f2ec90b4ee90ad257bbf89d01247e","cama_mesa_banho",44,629,1,850,16,10,16,"cama_mesa_banho"
"9d81eaca13286647efa7a4dffc25aa56","cama_mesa_banho",58,834,1,300,16,10,16,"cama_mesa_banho"
"845968d70e40e2ceece1bc1d3f5812d7","cama_mesa_banho",60,389,1,400,16,10,16,"cama_mesa_banho"
"47061c529d086395e595208595507aa4","cama_mesa_banho",56,609,1,550,16,10,16,"cama_mesa_banho"
"0b3f6a2323c814e1b19fd44838c160ef","cama_mesa_banho",52,642,1,550,16,10,16,"cama_mesa_banho"
"3291a5461db3d7b6446dbd046f6cf055","cama_mesa_banho",51,329,1,600,16,10,16,"cama_mesa_banho"
"98a4301b1aacd45984603af55b7a1de4","cama_mesa_banho",54,564,1,700,16,10,16,"cama_mesa_banho"
"bd5110ad5f718f7c3dded1c18b4b135e","cama_mesa_banho",58,402,1,950,16,10,16,"cama_mesa_banho"
