ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
530,20130313,20130325,20130320,27037,1,100,4,"SO54335",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-13 00:00:00.000,2013-03-25 00:00:00.000,2013-03-20 00:00:00.000
530,20130317,20130329,20130324,27631,1,100,4,"SO54538",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-17 00:00:00.000,2013-03-29 00:00:00.000,2013-03-24 00:00:00.000
530,20130320,20130401,20130327,27055,1,100,4,"SO54728",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-20 00:00:00.000,2013-04-01 00:00:00.000,2013-03-27 00:00:00.000
530,20130327,20130408,20130403,28005,1,100,4,"SO55103",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-27 00:00:00.000,2013-04-08 00:00:00.000,2013-04-03 00:00:00.000
530,20130401,20130413,20130408,28090,1,100,4,"SO55466",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-01 00:00:00.000,2013-04-13 00:00:00.000,2013-04-08 00:00:00.000
530,20130407,20130419,20130414,28127,1,100,4,"SO55828",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-07 00:00:00.000,2013-04-19 00:00:00.000,2013-04-14 00:00:00.000
530,20130408,20130420,20130415,28086,1,100,4,"SO55882",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-08 00:00:00.000,2013-04-20 00:00:00.000,2013-04-15 00:00:00.000
530,20130409,20130421,20130416,28126,1,100,4,"SO55934",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-09 00:00:00.000,2013-04-21 00:00:00.000,2013-04-16 00:00:00.000
530,20130412,20130424,20130419,27914,1,100,4,"SO56075",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-12 00:00:00.000,2013-04-24 00:00:00.000,2013-04-19 00:00:00.000
530,20130413,20130425,20130420,27382,1,100,4,"SO56138",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-13 00:00:00.000,2013-04-25 00:00:00.000,2013-04-20 00:00:00.000
530,20130414,20130426,20130421,27210,1,100,4,"SO56196",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-14 00:00:00.000,2013-04-26 00:00:00.000,2013-04-21 00:00:00.000
530,20130415,20130427,20130422,28106,1,100,4,"SO56234",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-15 00:00:00.000,2013-04-27 00:00:00.000,2013-04-22 00:00:00.000
530,20130415,20130427,20130422,28053,1,100,4,"SO56235",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-15 00:00:00.000,2013-04-27 00:00:00.000,2013-04-22 00:00:00.000
530,20130423,20130505,20130430,28287,1,100,4,"SO56652",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-23 00:00:00.000,2013-05-05 00:00:00.000,2013-04-30 00:00:00.000
530,20130424,20130506,20130501,28043,1,100,4,"SO56709",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-24 00:00:00.000,2013-05-06 00:00:00.000,2013-05-01 00:00:00.000
530,20130424,20130506,20130501,29045,1,100,4,"SO56712",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-24 00:00:00.000,2013-05-06 00:00:00.000,2013-05-01 00:00:00.000
530,20130427,20130509,20130504,28281,1,100,4,"SO56864",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-27 00:00:00.000,2013-05-09 00:00:00.000,2013-05-04 00:00:00.000
530,20130503,20130515,20130510,27233,1,100,4,"SO57385",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-03 00:00:00.000,2013-05-15 00:00:00.000,2013-05-10 00:00:00.000
530,20130518,20130530,20130525,27610,1,100,4,"SO58204",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-18 00:00:00.000,2013-05-30 00:00:00.000,2013-05-25 00:00:00.000
530,20130529,20130610,20130605,28087,1,100,4,"SO58852",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-29 00:00:00.000,2013-06-10 00:00:00.000,2013-06-05 00:00:00.000
530,20130601,20130613,20130608,28360,1,100,4,"SO59222",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-01 00:00:00.000,2013-06-13 00:00:00.000,2013-06-08 00:00:00.000
530,20130607,20130619,20130614,28858,1,100,4,"SO59661",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-07 00:00:00.000,2013-06-19 00:00:00.000,2013-06-14 00:00:00.000
530,20130609,20130621,20130616,28006,1,100,4,"SO59770",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-09 00:00:00.000,2013-06-21 00:00:00.000,2013-06-16 00:00:00.000
530,20130610,20130622,20130617,28345,1,100,4,"SO59844",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-10 00:00:00.000,2013-06-22 00:00:00.000,2013-06-17 00:00:00.000
530,20130614,20130626,20130621,28251,1,100,4,"SO60135",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-14 00:00:00.000,2013-06-26 00:00:00.000,2013-06-21 00:00:00.000
530,20130627,20130709,20130704,29020,1,100,4,"SO60975",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-27 00:00:00.000,2013-07-09 00:00:00.000,2013-07-04 00:00:00.000
530,20130628,20130710,20130705,28151,1,100,4,"SO61046",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-06-28 00:00:00.000,2013-07-10 00:00:00.000,2013-07-05 00:00:00.000
530,20130702,20130714,20130709,28253,1,100,4,"SO61387",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-02 00:00:00.000,2013-07-14 00:00:00.000,2013-07-09 00:00:00.000
530,20130711,20130723,20130718,28009,1,100,4,"SO61930",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-11 00:00:00.000,2013-07-23 00:00:00.000,2013-07-18 00:00:00.000
530,20130711,20130723,20130718,27619,1,100,4,"SO61931",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-11 00:00:00.000,2013-07-23 00:00:00.000,2013-07-18 00:00:00.000
530,20130713,20130725,20130720,28187,1,100,4,"SO62037",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-13 00:00:00.000,2013-07-25 00:00:00.000,2013-07-20 00:00:00.000
530,20130715,20130727,20130722,26583,1,100,4,"SO62185",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-15 00:00:00.000,2013-07-27 00:00:00.000,2013-07-22 00:00:00.000
530,20130723,20130804,20130730,28059,1,100,4,"SO62645",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-23 00:00:00.000,2013-08-04 00:00:00.000,2013-07-30 00:00:00.000
530,20130725,20130806,20130801,28999,1,100,4,"SO62772",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-25 00:00:00.000,2013-08-06 00:00:00.000,2013-08-01 00:00:00.000
530,20130725,20130806,20130801,27035,1,100,4,"SO62773",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-25 00:00:00.000,2013-08-06 00:00:00.000,2013-08-01 00:00:00.000
530,20130727,20130808,20130803,27204,1,100,4,"SO62892",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-27 00:00:00.000,2013-08-08 00:00:00.000,2013-08-03 00:00:00.000
530,20130730,20130811,20130806,27209,1,100,4,"SO63074",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-07-30 00:00:00.000,2013-08-11 00:00:00.000,2013-08-06 00:00:00.000
530,20130811,20130823,20130818,27913,1,100,4,"SO64015",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-08-11 00:00:00.000,2013-08-23 00:00:00.000,2013-08-18 00:00:00.000
530,20130813,20130825,20130820,28242,1,100,4,"SO64132",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-08-13 00:00:00.000,2013-08-25 00:00:00.000,2013-08-20 00:00:00.000
530,20130815,20130827,20130822,28007,1,100,4,"SO64257",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-08-15 00:00:00.000,2013-08-27 00:00:00.000,2013-08-22 00:00:00.000
530,20130824,20130905,20130831,28029,1,100,4,"SO64867",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-08-24 00:00:00.000,2013-09-05 00:00:00.000,2013-08-31 00:00:00.000
530,20130829,20130910,20130905,27039,1,100,4,"SO65340",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-08-29 00:00:00.000,2013-09-10 00:00:00.000,2013-09-05 00:00:00.000
530,20130903,20130915,20130910,27408,1,100,4,"SO65645",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-03 00:00:00.000,2013-09-15 00:00:00.000,2013-09-10 00:00:00.000
530,20130908,20130920,20130915,29003,1,100,4,"SO65964",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-08 00:00:00.000,2013-09-20 00:00:00.000,2013-09-15 00:00:00.000
530,20130910,20130922,20130917,28105,1,100,4,"SO66097",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-10 00:00:00.000,2013-09-22 00:00:00.000,2013-09-17 00:00:00.000
530,20130912,20130924,20130919,28089,1,100,4,"SO66217",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-12 00:00:00.000,2013-09-24 00:00:00.000,2013-09-19 00:00:00.000
530,20130917,20130929,20130924,28356,1,100,4,"SO66524",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-17 00:00:00.000,2013-09-29 00:00:00.000,2013-09-24 00:00:00.000
530,20130928,20131010,20131005,28123,1,100,4,"SO67218",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-09-28 00:00:00.000,2013-10-10 00:00:00.000,2013-10-05 00:00:00.000
530,20131011,20131023,20131018,29028,1,100,4,"SO68165",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-11 00:00:00.000,2013-10-23 00:00:00.000,2013-10-18 00:00:00.000
530,20131013,20131025,20131020,28358,1,100,4,"SO68286",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-13 00:00:00.000,2013-10-25 00:00:00.000,2013-10-20 00:00:00.000
530,20131013,20131025,20131020,28001,1,100,4,"SO68287",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-13 00:00:00.000,2013-10-25 00:00:00.000,2013-10-20 00:00:00.000
530,20131015,20131027,20131022,27915,1,100,4,"SO68416",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-15 00:00:00.000,2013-10-27 00:00:00.000,2013-10-22 00:00:00.000
530,20131019,20131031,20131026,27988,1,100,4,"SO68692",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-19 00:00:00.000,2013-10-31 00:00:00.000,2013-10-26 00:00:00.000
530,20131019,20131031,20131026,28252,1,100,4,"SO68693",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-19 00:00:00.000,2013-10-31 00:00:00.000,2013-10-26 00:00:00.000
530,20131025,20131106,20131101,27412,1,100,4,"SO69107",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-25 00:00:00.000,2013-11-06 00:00:00.000,2013-11-01 00:00:00.000
530,20131028,20131109,20131104,26578,1,100,4,"SO69330",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-10-28 00:00:00.000,2013-11-09 00:00:00.000,2013-11-04 00:00:00.000
530,20131101,20131113,20131108,27997,1,100,4,"SO69809",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-01 00:00:00.000,2013-11-13 00:00:00.000,2013-11-08 00:00:00.000
530,20131104,20131116,20131111,26813,1,100,4,"SO70039",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-04 00:00:00.000,2013-11-16 00:00:00.000,2013-11-11 00:00:00.000
530,20131107,20131119,20131114,27031,1,100,4,"SO70263",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-07 00:00:00.000,2013-11-19 00:00:00.000,2013-11-14 00:00:00.000
530,20131109,20131121,20131116,27038,1,100,4,"SO70389",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-09 00:00:00.000,2013-11-21 00:00:00.000,2013-11-16 00:00:00.000
530,20131122,20131204,20131129,27626,1,100,4,"SO71295",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-22 00:00:00.000,2013-12-04 00:00:00.000,2013-11-29 00:00:00.000
530,20131127,20131209,20131204,28026,1,100,4,"SO71638",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-27 00:00:00.000,2013-12-09 00:00:00.000,2013-12-04 00:00:00.000
530,20131128,20131210,20131205,28124,1,100,4,"SO71707",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-28 00:00:00.000,2013-12-10 00:00:00.000,2013-12-05 00:00:00.000
530,20131129,20131211,20131206,28104,1,100,4,"SO71964",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
530,20131130,20131212,20131207,26738,1,100,4,"SO72016",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-11-30 00:00:00.000,2013-12-12 00:00:00.000,2013-12-07 00:00:00.000
530,20131201,20131213,20131208,28128,1,100,4,"SO72076",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-01 00:00:00.000,2013-12-13 00:00:00.000,2013-12-08 00:00:00.000
530,20131211,20131223,20131218,27013,1,100,4,"SO72803",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-11 00:00:00.000,2013-12-23 00:00:00.000,2013-12-18 00:00:00.000
530,20131213,20131225,20131220,28125,1,100,4,"SO72975",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-13 00:00:00.000,2013-12-25 00:00:00.000,2013-12-20 00:00:00.000
530,20131215,20131227,20131222,28275,1,100,4,"SO73122",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-15 00:00:00.000,2013-12-27 00:00:00.000,2013-12-22 00:00:00.000
530,20131216,20131228,20131223,28289,1,100,4,"SO73195",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-16 00:00:00.000,2013-12-28 00:00:00.000,2013-12-23 00:00:00.000
530,20131220,20140101,20131227,29030,1,100,4,"SO73516",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-20 00:00:00.000,2014-01-01 00:00:00.000,2013-12-27 00:00:00.000
530,20131220,20140101,20131227,28571,1,100,4,"SO73517",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-20 00:00:00.000,2014-01-01 00:00:00.000,2013-12-27 00:00:00.000
530,20131222,20140103,20131229,27916,1,100,4,"SO73664",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-12-22 00:00:00.000,2014-01-03 00:00:00.000,2013-12-29 00:00:00.000
530,20140101,20140113,20140108,28258,1,100,4,"SO74262",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-01 00:00:00.000,2014-01-13 00:00:00.000,2014-01-08 00:00:00.000
530,20140118,20140130,20140125,27032,1,100,4,"SO74796",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-18 00:00:00.000,2014-01-30 00:00:00.000,2014-01-25 00:00:00.000
530,20140119,20140131,20140126,26613,1,100,4,"SO74816",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-19 00:00:00.000,2014-01-31 00:00:00.000,2014-01-26 00:00:00.000
530,20140121,20140202,20140128,28873,1,100,4,"SO74881",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-21 00:00:00.000,2014-02-02 00:00:00.000,2014-01-28 00:00:00.000
530,20140123,20140204,20140130,27434,1,100,4,"SO74945",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2014-01-23 00:00:00.000,2014-02-04 00:00:00.000,2014-01-30 00:00:00.000
311,20101230,20110111,20110106,27645,1,100,4,"SO43702",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2010-12-30 00:00:00.000,2011-01-11 00:00:00.000,2011-01-06 00:00:00.000
314,20110111,20110123,20110118,27623,1,100,4,"SO43747",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-01-11 00:00:00.000,2011-01-23 00:00:00.000,2011-01-18 00:00:00.000
311,20110112,20110124,20110119,27670,1,100,4,"SO43755",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-01-12 00:00:00.000,2011-01-24 00:00:00.000,2011-01-19 00:00:00.000
314,20110114,20110126,20110121,27578,1,100,4,"SO43762",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-01-14 00:00:00.000,2011-01-26 00:00:00.000,2011-01-21 00:00:00.000
311,20110202,20110214,20110209,28065,1,100,4,"SO43936",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-02-02 00:00:00.000,2011-02-14 00:00:00.000,2011-02-09 00:00:00.000
311,20110204,20110216,20110211,28014,1,100,4,"SO43950",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-02-04 00:00:00.000,2011-02-16 00:00:00.000,2011-02-11 00:00:00.000
311,20110207,20110219,20110214,28031,1,100,4,"SO43961",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-02-07 00:00:00.000,2011-02-19 00:00:00.000,2011-02-14 00:00:00.000
314,20110215,20110227,20110222,27681,1,100,4,"SO43994",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-02-15 00:00:00.000,2011-02-27 00:00:00.000,2011-02-22 00:00:00.000
311,20110216,20110228,20110223,27918,1,100,4,"SO44000",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-02-16 00:00:00.000,2011-02-28 00:00:00.000,2011-02-23 00:00:00.000
311,20110305,20110317,20110312,28182,1,100,4,"SO44159",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-05 00:00:00.000,2011-03-17 00:00:00.000,2011-03-12 00:00:00.000
311,20110306,20110318,20110313,28185,1,100,4,"SO44162",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-06 00:00:00.000,2011-03-18 00:00:00.000,2011-03-13 00:00:00.000
314,20110306,20110318,20110313,28193,1,100,4,"SO44163",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-06 00:00:00.000,2011-03-18 00:00:00.000,2011-03-13 00:00:00.000
314,20110307,20110319,20110314,28183,1,100,4,"SO44170",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-07 00:00:00.000,2011-03-19 00:00:00.000,2011-03-14 00:00:00.000
311,20110316,20110328,20110323,28159,1,100,4,"SO44202",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-16 00:00:00.000,2011-03-28 00:00:00.000,2011-03-23 00:00:00.000
314,20110320,20110401,20110327,28166,1,100,4,"SO44224",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-20 00:00:00.000,2011-04-01 00:00:00.000,2011-03-27 00:00:00.000
311,20110325,20110406,20110401,28190,1,100,4,"SO44251",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-25 00:00:00.000,2011-04-06 00:00:00.000,2011-04-01 00:00:00.000
311,20110330,20110411,20110406,28147,1,100,4,"SO44273",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-30 00:00:00.000,2011-04-11 00:00:00.000,2011-04-06 00:00:00.000
314,20110330,20110411,20110406,28152,1,100,4,"SO44274",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-03-30 00:00:00.000,2011-04-11 00:00:00.000,2011-04-06 00:00:00.000
314,20110402,20110414,20110409,28598,1,100,4,"SO44327",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-02 00:00:00.000,2011-04-14 00:00:00.000,2011-04-09 00:00:00.000
311,20110404,20110416,20110411,28273,1,100,4,"SO44334",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-04 00:00:00.000,2011-04-16 00:00:00.000,2011-04-11 00:00:00.000
311,20110407,20110419,20110414,28243,1,100,4,"SO44349",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-07 00:00:00.000,2011-04-19 00:00:00.000,2011-04-14 00:00:00.000
314,20110407,20110419,20110414,28271,1,100,4,"SO44351",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-07 00:00:00.000,2011-04-19 00:00:00.000,2011-04-14 00:00:00.000
311,20110411,20110423,20110418,28296,1,100,4,"SO44384",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
314,20110411,20110423,20110418,28298,1,100,4,"SO44385",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
314,20110415,20110427,20110422,28221,1,100,4,"SO44404",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
311,20110417,20110429,20110424,28340,1,100,4,"SO44414",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
314,20110427,20110509,20110504,28288,1,100,4,"SO44459",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
314,20110502,20110514,20110509,28653,1,100,4,"SO44578",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-02 00:00:00.000,2011-05-14 00:00:00.000,2011-05-09 00:00:00.000
311,20110504,20110516,20110511,28627,1,100,4,"SO44587",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-04 00:00:00.000,2011-05-16 00:00:00.000,2011-05-11 00:00:00.000
314,20110505,20110517,20110512,28761,1,100,4,"SO44592",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-05 00:00:00.000,2011-05-17 00:00:00.000,2011-05-12 00:00:00.000
314,20110507,20110519,20110514,28672,1,100,4,"SO44605",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-07 00:00:00.000,2011-05-19 00:00:00.000,2011-05-14 00:00:00.000
311,20110508,20110520,20110515,28675,1,100,4,"SO44612",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-08 00:00:00.000,2011-05-20 00:00:00.000,2011-05-15 00:00:00.000
314,20110510,20110522,20110517,28658,1,100,4,"SO44625",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-10 00:00:00.000,2011-05-22 00:00:00.000,2011-05-17 00:00:00.000
314,20110517,20110529,20110524,28635,1,100,4,"SO44674",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-17 00:00:00.000,2011-05-29 00:00:00.000,2011-05-24 00:00:00.000
311,20110521,20110602,20110528,28676,1,100,4,"SO44693",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-21 00:00:00.000,2011-06-02 00:00:00.000,2011-05-28 00:00:00.000
311,20110524,20110605,20110531,28649,1,100,4,"SO44707",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,"","",2011-05-24 00:00:00.000,2011-06-05 00:00:00.000,2011-05-31 00:00:00.000
