Row ID,Order ID,Customer ID,Product ID,Ship ID,Location ID,Sale ID
1856,"CA-2014-114643","FM-14215","OFF-AR-10003631",1856,1856,1856
1857,"US-2017-158218","AC-10420","OFF-ST-10000563",1857,1857,1857
1858,"US-2017-158218","AC-10420","OFF-BI-10002133",1858,1858,1858
1859,"CA-2015-121608","JB-15400","OFF-AP-10002311",1859,1859,1859
1860,"CA-2015-121608","JB-15400","TEC-PH-10004959",1860,1860,1860
1861,"US-2017-121251","GM-14440","FUR-BO-10001918",1861,1861,1861
1862,"US-2017-121251","GM-14440","TEC-PH-10004896",1862,1862,1862
1863,"CA-2014-151078","RF-19840","OFF-ST-10001328",1863,1863,1863
1864,"US-2016-100839","NC-18625","FUR-TA-10004575",1864,1864,1864
1865,"US-2016-100839","NC-18625","FUR-FU-10001617",1865,1865,1865
1866,"US-2017-116659","NG-18355","TEC-PH-10002824",1866,1866,1866
1867,"CA-2017-118857","AH-10075","FUR-FU-10004460",1867,1867,1867
1868,"CA-2015-127110","CH-12070","OFF-PA-10003309",1868,1868,1868
1869,"CA-2015-127110","CH-12070","OFF-ST-10002554",1869,1869,1869
1870,"CA-2016-148201","CC-12145","OFF-PA-10000019",1870,1870,1870
1871,"CA-2014-116932","ME-18010","OFF-AR-10002067",1871,1871,1871
1872,"CA-2014-116932","ME-18010","FUR-CH-10001215",1872,1872,1872
1873,"CA-2014-116932","ME-18010","FUR-TA-10004175",1873,1873,1873
1874,"CA-2017-142888","BP-11230","FUR-TA-10004767",1874,1874,1874
1875,"CA-2014-147914","MP-17470","OFF-PA-10001685",1875,1875,1875
1876,"US-2016-112977","CJ-12010","FUR-BO-10003272",1876,1876,1876
1877,"CA-2017-112039","JC-15775","TEC-PH-10000984",1877,1877,1877
1878,"CA-2017-118885","JG-15160","FUR-CH-10002880",1878,1878,1878
1879,"CA-2017-118885","JG-15160","TEC-PH-10002563",1879,1879,1879
1880,"US-2017-166611","CK-12760","OFF-BI-10001191",1880,1880,1880
1881,"CA-2015-109512","LF-17185","OFF-EN-10002621",1881,1881,1881
1882,"CA-2015-109512","LF-17185","FUR-CH-10001146",1882,1882,1882
1883,"CA-2015-109512","LF-17185","OFF-ST-10000689",1883,1883,1883
1884,"CA-2016-118570","CC-12430","OFF-PA-10001289",1884,1884,1884
1885,"CA-2017-154718","DL-12865","OFF-LA-10003714",1885,1885,1885
1886,"CA-2016-147578","PG-18895","FUR-FU-10001889",1886,1886,1886
1887,"CA-2014-140165","EH-14005","OFF-FA-10002815",1887,1887,1887
1888,"CA-2014-140165","EH-14005","OFF-BI-10004519",1888,1888,1888
1889,"CA-2014-142587","TB-21520","OFF-AP-10004708",1889,1889,1889
1890,"CA-2014-142587","TB-21520","FUR-TA-10000617",1890,1890,1890
1891,"CA-2014-157623","DK-13225","OFF-PA-10001204",1891,1891,1891
1892,"CA-2014-157623","DK-13225","OFF-AR-10003723",1892,1892,1892
1893,"CA-2017-145310","JP-15520","OFF-EN-10002621",1893,1893,1893
1894,"CA-2016-100083","CD-11980","OFF-PA-10000241",1894,1894,1894
1895,"US-2017-108063","AS-10090","OFF-AR-10001446",1895,1895,1895
1896,"CA-2015-109197","JO-15280","OFF-BI-10004632",1896,1896,1896
1897,"CA-2017-141789","AC-10450","OFF-BI-10001359",1897,1897,1897
1898,"CA-2014-169775","RA-19945","OFF-EN-10001749",1898,1898,1898
1899,"CA-2014-169775","RA-19945","OFF-BI-10004390",1899,1899,1899
1900,"CA-2014-169775","RA-19945","FUR-TA-10001857",1900,1900,1900
1901,"CA-2016-140543","Co-12640","OFF-ST-10000563",1901,1901,1901
1902,"CA-2016-151141","DW-13480","TEC-PH-10004924",1902,1902,1902
1903,"CA-2017-167094","DK-12835","OFF-PA-10003953",1903,1903,1903
1904,"CA-2017-167094","DK-12835","FUR-CH-10000155",1904,1904,1904
1905,"CA-2017-167094","DK-12835","TEC-AC-10003116",1905,1905,1905
1906,"CA-2017-154410","MD-17860","OFF-ST-10002743",1906,1906,1906
1907,"US-2016-150567","RP-19855","OFF-BI-10001757",1907,1907,1907
1908,"US-2016-150567","RP-19855","OFF-BI-10000069",1908,1908,1908
1909,"CA-2015-157959","RW-19540","FUR-FU-10004093",1909,1909,1909
1910,"CA-2017-105886","DB-13660","FUR-FU-10001037",1910,1910,1910
1911,"CA-2016-105963","SC-20770","TEC-AC-10003832",1911,1911,1911
1912,"CA-2017-121503","FH-14275","OFF-PA-10001878",1912,1912,1912
1913,"CA-2017-121503","FH-14275","TEC-MA-10003674",1913,1913,1913
1914,"CA-2014-103366","EH-13990","TEC-AC-10003628",1914,1914,1914
1915,"CA-2017-124597","AS-10630","OFF-LA-10003190",1915,1915,1915
1916,"CA-2017-124597","AS-10630","OFF-AR-10002280",1916,1916,1916
1917,"CA-2017-124597","AS-10630","OFF-LA-10001569",1917,1917,1917
1918,"CA-2015-105634","HA-14905","OFF-AR-10001573",1918,1918,1918
1919,"CA-2015-123673","CH-12070","TEC-PH-10001809",1919,1919,1919
1920,"US-2017-111423","EH-13765","OFF-BI-10003091",1920,1920,1920
1921,"US-2017-111423","EH-13765","FUR-CH-10003981",1921,1921,1921
1922,"CA-2015-125178","MZ-17515","OFF-ST-10002562",1922,1922,1922
1923,"CA-2016-156685","SC-20230","TEC-PH-10004345",1923,1923,1923
1924,"CA-2016-156685","SC-20230","OFF-AR-10000588",1924,1924,1924
1925,"CA-2017-126865","NP-18325","OFF-PA-10003039",1925,1925,1925
1926,"CA-2017-102834","LW-16990","TEC-AC-10001908",1926,1926,1926
1927,"US-2016-139710","GM-14680","TEC-PH-10001198",1927,1927,1927
1928,"CA-2017-121538","RH-19495","OFF-PA-10004071",1928,1928,1928
1929,"US-2017-101539","VM-21685","OFF-PA-10001972",1929,1929,1929
1930,"US-2017-101539","VM-21685","OFF-ST-10004180",1930,1930,1930
1931,"US-2017-101539","VM-21685","TEC-PH-10004165",1931,1931,1931
1932,"CA-2016-152121","CC-12670","TEC-PH-10002483",1932,1932,1932
1933,"CA-2017-161200","SV-20365","FUR-BO-10000468",1933,1933,1933
1934,"CA-2017-161200","SV-20365","FUR-FU-10001706",1934,1934,1934
1935,"CA-2017-101245","LW-16990","OFF-PA-10003129",1935,1935,1935
1936,"CA-2017-101245","LW-16990","TEC-AC-10001284",1936,1936,1936
1937,"CA-2015-141768","NP-18685","FUR-FU-10002268",1937,1937,1937
1938,"CA-2016-112109","JE-15715","OFF-BI-10002082",1938,1938,1938
1939,"CA-2016-112109","JE-15715","OFF-ST-10001505",1939,1939,1939
1940,"CA-2016-112109","JE-15715","OFF-BI-10001634",1940,1940,1940
1941,"CA-2016-112109","JE-15715","FUR-CH-10004287",1941,1941,1941
1942,"CA-2017-144064","CP-12085","OFF-LA-10004544",1942,1942,1942
1943,"CA-2017-144064","CP-12085","OFF-ST-10004507",1943,1943,1943
1944,"CA-2017-144064","CP-12085","OFF-BI-10002012",1944,1944,1944
1945,"CA-2016-108581","EA-14035","TEC-AC-10001109",1945,1945,1945
1946,"CA-2016-108581","EA-14035","OFF-PA-10000809",1946,1946,1946
1947,"CA-2017-157987","AC-10615","OFF-AR-10000658",1947,1947,1947
1948,"CA-2017-157987","AC-10615","FUR-FU-10001196",1948,1948,1948
1949,"CA-2017-157987","AC-10615","FUR-TA-10001889",1949,1949,1949
1950,"CA-2017-157987","AC-10615","OFF-AP-10000358",1950,1950,1950
1951,"CA-2017-157987","AC-10615","OFF-BI-10004970",1951,1951,1951
1952,"CA-2017-157987","AC-10615","TEC-PH-10003885",1952,1952,1952
1953,"CA-2017-157987","AC-10615","OFF-LA-10001641",1953,1953,1953
1954,"CA-2017-157987","AC-10615","FUR-CH-10003379",1954,1954,1954
1955,"CA-2017-157987","AC-10615","OFF-AR-10004582",1955,1955,1955
1956,"CA-2017-157987","AC-10615","TEC-AC-10002842",1956,1956,1956
1957,"CA-2017-157987","AC-10615","TEC-AC-10000109",1957,1957,1957
1958,"CA-2017-157987","AC-10615","OFF-PA-10003893",1958,1958,1958
1959,"CA-2017-110905","RW-19690","OFF-BI-10003669",1959,1959,1959
1960,"CA-2017-110905","RW-19690","OFF-AP-10004785",1960,1960,1960
1961,"CA-2017-110905","RW-19690","TEC-AC-10003023",1961,1961,1961
1962,"CA-2017-110905","RW-19690","TEC-AC-10002217",1962,1962,1962
1963,"CA-2017-110905","RW-19690","OFF-BI-10002954",1963,1963,1963
1964,"CA-2017-110905","RW-19690","OFF-PA-10002586",1964,1964,1964
1965,"CA-2017-110905","RW-19690","OFF-ST-10000025",1965,1965,1965
1966,"CA-2017-110905","RW-19690","OFF-AP-10003281",1966,1966,1966
1967,"CA-2017-165841","DB-13210","TEC-PH-10002103",1967,1967,1967
1968,"CA-2017-165841","DB-13210","OFF-SU-10000898",1968,1968,1968
1969,"CA-2017-165841","DB-13210","OFF-PA-10001144",1969,1969,1969
1970,"CA-2017-117485","BD-11320","TEC-AC-10004659",1970,1970,1970
1971,"CA-2017-140242","ML-17755","OFF-AR-10004752",1971,1971,1971
1972,"CA-2017-140242","ML-17755","TEC-AC-10004659",1972,1972,1972
1973,"CA-2014-148950","JD-16015","OFF-BI-10001249",1973,1973,1973
1974,"CA-2014-148950","JD-16015","OFF-FA-10003059",1974,1974,1974
1975,"CA-2014-148950","JD-16015","TEC-AC-10002718",1975,1975,1975
1976,"CA-2014-110408","AS-10225","OFF-ST-10001522",1976,1976,1976
1977,"CA-2014-110408","AS-10225","TEC-PH-10002352",1977,1977,1977
1978,"CA-2014-110408","AS-10225","FUR-CH-10003774",1978,1978,1978
1979,"CA-2015-109939","AA-10375","OFF-AR-10000127",1979,1979,1979
1980,"CA-2016-112669","KT-16465","FUR-CH-10004086",1980,1980,1980
1981,"CA-2016-112669","KT-16465","OFF-ST-10001228",1981,1981,1981
1982,"CA-2015-119592","MM-18280","OFF-BI-10004187",1982,1982,1982
1983,"CA-2014-122749","NG-18430","TEC-PH-10003811",1983,1983,1983
1984,"CA-2014-164721","LW-16825","OFF-AP-10000240",1984,1984,1984
1985,"CA-2014-164721","LW-16825","FUR-FU-10001940",1985,1985,1985
1986,"CA-2014-164721","LW-16825","OFF-PA-10000575",1986,1986,1986
1987,"CA-2016-147417","CB-12415","TEC-CO-10001449",1987,1987,1987
1988,"CA-2015-127509","AS-10090","OFF-BI-10002393",1988,1988,1988
1989,"CA-2015-127509","AS-10090","FUR-TA-10002855",1989,1989,1989
1990,"CA-2015-127509","AS-10090","OFF-EN-10000781",1990,1990,1990
1991,"CA-2015-127509","AS-10090","OFF-PA-10002160",1991,1991,1991
1992,"CA-2017-111374","CB-12415","OFF-BI-10004970",1992,1992,1992
1993,"CA-2017-133648","ML-17755","OFF-LA-10003923",1993,1993,1993
1994,"CA-2017-133648","ML-17755","OFF-AR-10002257",1994,1994,1994
1995,"CA-2017-133648","ML-17755","OFF-FA-10004395",1995,1995,1995
1996,"US-2017-147221","JS-16030","OFF-AP-10002534",1996,1996,1996
1997,"US-2017-147221","JS-16030","FUR-FU-10004020",1997,1997,1997
1998,"CA-2014-131905","ND-18460","OFF-LA-10002787",1998,1998,1998
1999,"CA-2014-131905","ND-18460","TEC-PH-10003645",1999,1999,1999
2000,"CA-2014-131905","ND-18460","TEC-PH-10001615",2000,2000,2000
2001,"CA-2017-166128","LW-17215","TEC-AC-10001767",2001,2001,2001
2002,"CA-2017-166128","LW-17215","OFF-AR-10001221",2002,2002,2002
2003,"CA-2017-163510","JW-15955","OFF-ST-10000563",2003,2003,2003
2004,"CA-2017-163510","JW-15955","FUR-CH-10001146",2004,2004,2004
2005,"US-2017-143028","SC-20050","OFF-BI-10004738",2005,2005,2005
2006,"CA-2014-111150","RW-19630","OFF-AR-10000034",2006,2006,2006
2007,"CA-2014-111150","RW-19630","TEC-AC-10000290",2007,2007,2007
2008,"CA-2017-165386","CM-12190","FUR-BO-10003034",2008,2008,2008
2009,"CA-2014-116407","JF-15190","OFF-AR-10001315",2009,2009,2009
2010,"CA-2014-116407","JF-15190","OFF-AP-10002118",2010,2010,2010
2011,"CA-2014-116407","JF-15190","OFF-PA-10002137",2011,2011,2011
2012,"CA-2015-155761","SC-20800","TEC-AC-10001606",2012,2012,2012
2013,"CA-2015-155761","SC-20800","OFF-ST-10000943",2013,2013,2013
2014,"CA-2016-145905","AM-10705","FUR-CH-10001854",2014,2014,2014
2015,"CA-2016-145905","AM-10705","OFF-PA-10000533",2015,2015,2015
2016,"CA-2016-145905","AM-10705","OFF-ST-10003716",2016,2016,2016
2017,"CA-2015-113110","BK-11260","OFF-BI-10000088",2017,2017,2017
2018,"CA-2015-113110","BK-11260","OFF-LA-10000240",2018,2018,2018
2019,"CA-2015-113110","BK-11260","OFF-SU-10001165",2019,2019,2019
2020,"CA-2015-113110","BK-11260","OFF-PA-10002749",2020,2020,2020
2021,"CA-2016-168354","RH-19510","OFF-ST-10001490",2021,2021,2021
2022,"CA-2016-168354","RH-19510","OFF-PA-10002377",2022,2022,2022
2023,"CA-2016-168354","RH-19510","OFF-BI-10004826",2023,2023,2023
2024,"CA-2016-168354","RH-19510","FUR-CH-10004675",2024,2024,2024
2025,"US-2017-111241","GM-14500","OFF-BI-10002867",2025,2025,2025
2026,"CA-2015-114237","MC-17275","FUR-BO-10004409",2026,2026,2026
2027,"CA-2016-113516","VM-21685","OFF-BI-10002225",2027,2027,2027
2028,"CA-2016-113516","VM-21685","OFF-BI-10001989",2028,2028,2028
2029,"CA-2015-117961","GP-14740","OFF-BI-10000343",2029,2029,2029
2030,"CA-2015-117961","GP-14740","OFF-ST-10001172",2030,2030,2030
2031,"CA-2015-117961","GP-14740","OFF-BI-10003707",2031,2031,2031
2032,"CA-2015-117961","GP-14740","OFF-PA-10001274",2032,2032,2032
2033,"CA-2016-128923","GB-14530","OFF-PA-10002250",2033,2033,2033
2034,"CA-2016-128923","GB-14530","OFF-AR-10000475",2034,2034,2034
2035,"CA-2017-162481","CT-11995","OFF-BI-10002976",2035,2035,2035
2036,"CA-2017-162481","CT-11995","FUR-CH-10003061",2036,2036,2036
2037,"CA-2015-119214","CW-11905","OFF-PA-10002893",2037,2037,2037
2038,"CA-2015-119214","CW-11905","OFF-LA-10003077",2038,2038,2038
2039,"CA-2015-122287","SN-20560","OFF-PA-10001661",2039,2039,2039
2040,"CA-2015-122287","SN-20560","OFF-BI-10004656",2040,2040,2040
2041,"CA-2015-122287","SN-20560","OFF-BI-10003707",2041,2041,2041
2042,"CA-2015-122287","SN-20560","FUR-FU-10004973",2042,2042,2042
2043,"CA-2015-104493","EB-13705","OFF-BI-10004817",2043,2043,2043
2044,"US-2017-158946","JW-15220","OFF-AR-10001860",2044,2044,2044
2045,"CA-2014-129168","KB-16585","OFF-PA-10001639",2045,2045,2045
2046,"CA-2016-131835","MC-17590","OFF-AP-10004487",2046,2046,2046
2047,"CA-2016-131835","MC-17590","TEC-PH-10001760",2047,2047,2047
2048,"CA-2016-131835","MC-17590","OFF-PA-10004071",2048,2048,2048
2049,"CA-2015-142237","CK-12595","FUR-FU-10004848",2049,2049,2049
2050,"CA-2015-142237","CK-12595","OFF-BI-10004022",2050,2050,2050
2051,"CA-2015-142237","CK-12595","OFF-BI-10003669",2051,2051,2051
2052,"CA-2015-142237","CK-12595","FUR-CH-10003833",2052,2052,2052
2053,"CA-2015-142237","CK-12595","OFF-AR-10003732",2053,2053,2053
2054,"CA-2015-142237","CK-12595","FUR-FU-10003142",2054,2054,2054
2055,"CA-2016-136434","RD-19480","FUR-FU-10001196",2055,2055,2055
2056,"CA-2017-120376","TP-21130","TEC-AC-10001114",2056,2056,2056
2057,"CA-2017-120376","TP-21130","FUR-CH-10002335",2057,2057,2057
2058,"CA-2017-120376","TP-21130","TEC-AC-10000844",2058,2058,2058
2059,"CA-2017-120376","TP-21130","FUR-TA-10004534",2059,2059,2059
2060,"CA-2014-106439","GG-14650","OFF-FA-10002975",2060,2060,2060
2061,"CA-2014-106439","GG-14650","OFF-ST-10003996",2061,2061,2061
2062,"CA-2014-106439","GG-14650","OFF-BI-10002571",2062,2062,2062
2063,"CA-2014-106439","GG-14650","OFF-PA-10000477",2063,2063,2063
2064,"CA-2014-106439","GG-14650","OFF-BI-10004209",2064,2064,2064
2065,"CA-2014-106439","GG-14650","OFF-ST-10001963",2065,2065,2065
2066,"CA-2014-106439","GG-14650","FUR-CH-10003833",2066,2066,2066
2067,"CA-2014-106439","GG-14650","TEC-AC-10004568",2067,2067,2067
2068,"CA-2014-106439","GG-14650","OFF-AR-10001419",2068,2068,2068
2069,"CA-2015-133452","ZC-21910","TEC-AC-10002800",2069,2069,2069
2070,"CA-2015-133452","ZC-21910","FUR-TA-10003954",2070,2070,2070
2071,"CA-2016-146521","CC-12610","OFF-BI-10000301",2071,2071,2071
2072,"US-2017-110996","KA-16525","FUR-CH-10003956",2072,2072,2072
2073,"CA-2016-129693","TC-20980","OFF-BI-10002954",2073,2073,2073
2074,"CA-2017-122504","DB-13270","TEC-AC-10003289",2074,2074,2074
2075,"CA-2017-122504","DB-13270","TEC-PH-10002468",2075,2075,2075
2076,"CA-2014-131051","TR-21325","FUR-FU-10001861",2076,2076,2076
2077,"CA-2017-140676","BF-11080","OFF-PA-10004082",2077,2077,2077
2078,"CA-2017-140676","BF-11080","OFF-AP-10000358",2078,2078,2078
2079,"CA-2017-140676","BF-11080","OFF-PA-10004243",2079,2079,2079
2080,"CA-2015-120103","MS-17365","OFF-PA-10001295",2080,2080,2080
2081,"CA-2015-120103","MS-17365","TEC-PH-10002170",2081,2081,2081
2082,"CA-2015-120103","MS-17365","FUR-FU-10002885",2082,2082,2082
2083,"CA-2017-104647","CK-12595","OFF-PA-10002870",2083,2083,2083
2084,"CA-2014-110352","ED-13885","OFF-LA-10003923",2084,2084,2084
2085,"CA-2016-140501","IM-15070","OFF-LA-10003510",2085,2085,2085
2086,"CA-2016-140501","IM-15070","OFF-LA-10000248",2086,2086,2086
2087,"CA-2016-140501","IM-15070","OFF-ST-10000060",2087,2087,2087
2088,"CA-2016-140501","IM-15070","OFF-PA-10003129",2088,2088,2088
2089,"CA-2016-140501","IM-15070","OFF-FA-10004076",2089,2089,2089
2090,"CA-2015-139290","MY-17380","OFF-LA-10004008",2090,2090,2090
2091,"CA-2017-166142","MM-17260","OFF-BI-10004094",2091,2091,2091
2092,"CA-2017-166142","MM-17260","FUR-TA-10004607",2092,2092,2092
2093,"CA-2014-145926","MP-17470","FUR-CH-10004289",2093,2093,2093
2094,"CA-2015-149678","AW-10840","OFF-SU-10004498",2094,2094,2094
2095,"US-2015-164357","SF-20065","OFF-AR-10001177",2095,2095,2095
2096,"US-2016-146570","SN-20710","OFF-BI-10001718",2096,2096,2096
2097,"US-2016-146570","SN-20710","OFF-AR-10004602",2097,2097,2097
2098,"US-2016-146570","SN-20710","OFF-AR-10003856",2098,2098,2098
2099,"CA-2017-124401","RD-19900","OFF-ST-10000649",2099,2099,2099
2100,"CA-2017-124401","RD-19900","TEC-AC-10002926",2100,2100,2100
2101,"US-2014-140116","KT-16480","OFF-ST-10000078",2101,2101,2101
2102,"US-2014-140116","KT-16480","OFF-AR-10001044",2102,2102,2102
2103,"CA-2014-123295","AH-10120","FUR-CH-10002372",2103,2103,2103
2104,"CA-2017-167101","BM-11650","OFF-PA-10000357",2104,2104,2104
2105,"CA-2017-167101","BM-11650","TEC-AC-10001266",2105,2105,2105
2106,"US-2014-167633","BW-11200","OFF-PA-10004888",2106,2106,2106
2107,"US-2014-152723","HG-14965","OFF-BI-10003460",2107,2107,2107
2108,"CA-2015-164882","SG-20080","OFF-PA-10000157",2108,2108,2108
2109,"CA-2015-164882","SG-20080","OFF-BI-10004519",2109,2109,2109
2110,"CA-2015-164882","SG-20080","OFF-AR-10004272",2110,2110,2110
2111,"CA-2015-164882","SG-20080","OFF-FA-10000585",2111,2111,2111
2112,"CA-2015-164882","SG-20080","FUR-CH-10004218",2112,2112,2112
2113,"CA-2015-164882","SG-20080","OFF-SU-10004231",2113,2113,2113
2114,"CA-2015-164882","SG-20080","TEC-PH-10001578",2114,2114,2114
2115,"CA-2015-164882","SG-20080","OFF-ST-10003638",2115,2115,2115
2116,"CA-2015-164882","SG-20080","FUR-BO-10002213",2116,2116,2116
2117,"CA-2015-159786","RK-19300","FUR-TA-10001307",2117,2117,2117
2118,"CA-2016-130267","SW-20245","OFF-PA-10002222",2118,2118,2118
2119,"CA-2017-155460","RW-19630","OFF-PA-10002479",2119,2119,2119
2120,"CA-2017-155460","RW-19630","OFF-BI-10003091",2120,2120,2120
2121,"US-2017-168690","TS-21085","OFF-BI-10000145",2121,2121,2121
2122,"CA-2017-158246","JB-15400","FUR-CH-10003061",2122,2122,2122
2123,"CA-2017-167381","EH-14005","FUR-BO-10001972",2123,2123,2123
2124,"CA-2017-167381","EH-14005","OFF-LA-10000134",2124,2124,2124
2125,"CA-2017-144862","EH-14005","OFF-EN-10003040",2125,2125,2125
2126,"CA-2017-144862","EH-14005","TEC-PH-10000923",2126,2126,2126
2127,"CA-2014-126032","BS-11665","TEC-AC-10000158",2127,2127,2127
2128,"CA-2015-134859","JK-16120","FUR-FU-10003623",2128,2128,2128
2129,"CA-2015-134859","JK-16120","OFF-PA-10001293",2129,2129,2129
2130,"US-2014-114188","RF-19345","OFF-AP-10000124",2130,2130,2130
2131,"US-2014-114188","RF-19345","OFF-AR-10004511",2131,2131,2131
2132,"US-2014-114188","RF-19345","FUR-FU-10000076",2132,2132,2132
2133,"CA-2015-156524","DL-12865","OFF-PA-10003883",2133,2133,2133
2134,"CA-2015-122210","WB-21850","OFF-BI-10003656",2134,2134,2134
2135,"CA-2015-122210","WB-21850","OFF-FA-10000053",2135,2135,2135
2136,"CA-2015-122210","WB-21850","TEC-PH-10002807",2136,2136,2136
2137,"CA-2015-156377","TB-21625","FUR-FU-10002364",2137,2137,2137
2138,"CA-2015-156377","TB-21625","OFF-BI-10002954",2138,2138,2138
2139,"US-2017-157896","CB-12415","OFF-PA-10004092",2139,2139,2139
2140,"CA-2014-159520","GT-14635","OFF-BI-10003982",2140,2140,2140
2141,"CA-2014-159520","GT-14635","OFF-SU-10001664",2141,2141,2141
2142,"CA-2014-159520","GT-14635","FUR-TA-10003238",2142,2142,2142
2143,"CA-2016-155481","DK-13225","OFF-PA-10004675",2143,2143,2143
2144,"CA-2016-155481","DK-13225","TEC-PH-10002293",2144,2144,2144
2145,"CA-2016-155481","DK-13225","OFF-FA-10002780",2145,2145,2145
2146,"US-2016-152051","TS-21160","FUR-CH-10002965",2146,2146,2146
2147,"US-2016-152051","TS-21160","OFF-BI-10004781",2147,2147,2147
2148,"US-2016-152051","TS-21160","OFF-ST-10001713",2148,2148,2148
2149,"CA-2014-141607","WB-21850","FUR-FU-10003975",2149,2149,2149
2150,"CA-2017-102771","DO-13435","TEC-PH-10001536",2150,2150,2150
2151,"US-2017-139969","AF-10870","FUR-CH-10001973",2151,2151,2151
2152,"CA-2014-167360","RB-19435","TEC-AC-10001772",2152,2152,2152
2153,"CA-2015-123505","AR-10540","OFF-PA-10002586",2153,2153,2153
2154,"CA-2016-117282","DR-12880","OFF-BI-10004094",2154,2154,2154
2155,"US-2016-120460","BF-11170","FUR-FU-10004973",2155,2155,2155
2156,"CA-2016-111115","LB-16735","OFF-FA-10000624",2156,2156,2156
2157,"CA-2014-124646","DV-13465","OFF-ST-10001097",2157,2157,2157
2158,"CA-2014-124646","DV-13465","OFF-ST-10001469",2158,2158,2158
2159,"CA-2017-148166","NK-18490","OFF-AR-10004956",2159,2159,2159
2160,"CA-2016-159737","CS-11950","OFF-BI-10004236",2160,2160,2160
2161,"CA-2016-141019","LH-17155","FUR-FU-10002937",2161,2161,2161
2162,"CA-2016-101938","DW-13480","OFF-AR-10003696",2162,2162,2162
2163,"CA-2017-166296","KF-16285","OFF-PA-10004359",2163,2163,2163
2164,"CA-2016-154018","HA-14920","TEC-AC-10002402",2164,2164,2164
2165,"CA-2016-154018","HA-14920","OFF-PA-10000551",2165,2165,2165
2166,"CA-2016-154018","HA-14920","FUR-FU-10003394",2166,2166,2166
2167,"CA-2016-154018","HA-14920","OFF-AR-10002067",2167,2167,2167
2168,"CA-2016-154018","HA-14920","OFF-BI-10004140",2168,2168,2168
2169,"CA-2017-117870","JH-15820","OFF-AR-10004078",2169,2169,2169
2170,"CA-2017-117870","JH-15820","TEC-AC-10000927",2170,2170,2170
2171,"CA-2017-117870","JH-15820","TEC-PH-10003931",2171,2171,2171
2172,"US-2017-137491","LC-16930","FUR-CH-10004675",2172,2172,2172
2173,"CA-2014-152296","IL-15100","OFF-BI-10004506",2173,2173,2173
2174,"CA-2016-112025","LS-16975","OFF-BI-10002353",2174,2174,2174
2175,"CA-2015-132507","CC-12610","OFF-ST-10000943",2175,2175,2175
2176,"CA-2016-125738","PB-18805","OFF-PA-10000740",2176,2176,2176
2177,"CA-2016-125738","PB-18805","OFF-PA-10003001",2177,2177,2177
2178,"CA-2016-125738","PB-18805","OFF-BI-10001628",2178,2178,2178
2179,"CA-2016-125738","PB-18805","OFF-PA-10001509",2179,2179,2179
2180,"CA-2016-128818","CJ-12010","OFF-BI-10000309",2180,2180,2180
2181,"CA-2016-128818","CJ-12010","OFF-LA-10003923",2181,2181,2181
2182,"CA-2016-128818","CJ-12010","FUR-CH-10002084",2182,2182,2182
2183,"CA-2016-128818","CJ-12010","TEC-MA-10000488",2183,2183,2183
2184,"CA-2016-128818","CJ-12010","TEC-AC-10001767",2184,2184,2184
2185,"CA-2016-128818","CJ-12010","FUR-FU-10001940",2185,2185,2185
2186,"CA-2017-124576","HK-14890","OFF-BI-10002735",2186,2186,2186
2187,"CA-2016-101378","RH-19600","TEC-AC-10002345",2187,2187,2187
2188,"CA-2017-143063","IL-15100","OFF-EN-10003134",2188,2188,2188
2189,"CA-2017-143063","IL-15100","FUR-FU-10003708",2189,2189,2189
2190,"CA-2017-143063","IL-15100","TEC-PH-10003645",2190,2190,2190
2191,"CA-2016-118913","AS-10240","OFF-AP-10000692",2191,2191,2191
2192,"CA-2016-128412","AP-10915","OFF-BI-10001718",2192,2192,2192
2193,"CA-2016-128412","AP-10915","OFF-AP-10002082",2193,2193,2193
2194,"CA-2016-128412","AP-10915","OFF-PA-10001125",2194,2194,2194
2195,"CA-2016-128412","AP-10915","OFF-AP-10000252",2195,2195,2195
2196,"CA-2016-128412","AP-10915","TEC-AC-10003038",2196,2196,2196
2197,"CA-2016-136483","AG-10390","OFF-AR-10000940",2197,2197,2197
2198,"CA-2014-163013","BF-11080","OFF-AR-10001954",2198,2198,2198
2199,"CA-2015-135363","CK-12205","OFF-PA-10003177",2199,2199,2199
2200,"CA-2015-135363","CK-12205","OFF-PA-10000533",2200,2200,2200
2201,"US-2014-165659","LT-17110","FUR-FU-10001935",2201,2201,2201
2202,"US-2014-165659","LT-17110","TEC-PH-10002563",2202,2202,2202
2203,"CA-2015-138002","BT-11305","OFF-BI-10002160",2203,2203,2203
2204,"CA-2015-138002","BT-11305","FUR-FU-10004748",2204,2204,2204
2205,"CA-2015-128860","SC-20725","FUR-FU-10001473",2205,2205,2205
2206,"CA-2016-164350","CG-12040","OFF-AR-10000538",2206,2206,2206
2207,"US-2014-103905","AW-10930","OFF-BI-10001098",2207,2207,2207
2208,"US-2014-103905","AW-10930","TEC-PH-10001552",2208,2208,2208
2209,"CA-2015-129854","RB-19705","OFF-AR-10000390",2209,2209,2209
2210,"CA-2014-125556","ML-17410","TEC-PH-10001079",2210,2210,2210
2211,"CA-2014-125556","ML-17410","OFF-BI-10003460",2211,2211,2211
2212,"CA-2016-162313","VB-21745","OFF-AP-10003842",2212,2212,2212
2213,"CA-2017-107874","SW-20275","FUR-FU-10003535",2213,2213,2213
