CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Gujarat",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Kentucky",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Kyiv city",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Missouri",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Rogaland",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Seoul",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Sofia City Province",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Tehran",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Tel Aviv District",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Uttar Pradesh",0,1,"google",0
0,2019-04-12 00:00:00.000,"0","Organic Search","desktop",1,"Vermont",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Budapest",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Federal Capital Territory",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Federal District",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Federal Territory of Kuala Lumpur",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Flanders",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Hanoi",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Kerala",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Lagos",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Maharashtra",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"New South Wales",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"North Western Province",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Quebec",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"West Bengal",0,1,"google",0
0,2019-04-13 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Buenos Aires",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Federal Territory of Kuala Lumpur",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Florida",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Kentucky",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"KwaZulu-Natal",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Ohio",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Oklahoma",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Prague",0,1,"google",0
0,2019-04-14 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Center District",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Colorado",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Hesse",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Nevada",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Tokyo",0,1,"google",0
0,2019-04-15 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Auckland",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"County Cork",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Distrito Nacional",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Doha",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Dorado",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Gauteng",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Gavleborg County",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Kyiv city",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Ljubljana",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Nebraska",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"New Hampshire",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Quebec",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Quintana Roo",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Riyadh Province",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Siauliai County",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Sicily",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Sofia City Province",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"South Holland",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Victoria",0,1,"google",0
0,2019-04-16 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"British Columbia",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Bucharest",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Federal Territory of Kuala Lumpur",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Flanders",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Gelderland",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Hawaii",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Jakarta",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Kaunas County",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Maharashtra",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Nevada",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Northern Mindanao",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"State of Bahia",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-17 00:00:00.000,"0","Organic Search","desktop",1,"Vastra Gotaland County",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Bangkok",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Bogota",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Chihuahua",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Dalarna County",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Florida",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Geneva",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Guangdong",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Ho Chi Minh City",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Ile-de-France",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Karnataka",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Lombardy",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Louisiana",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Lower Silesian Voivodeship",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Montana",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Nebraska",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Nevada",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"New Mexico",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Nova Scotia",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Overijssel",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Silesian Voivodeship",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"State of Sao Paulo",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Stockholm County",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Utena County",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-18 00:00:00.000,"0","Organic Search","desktop",1,"West Bengal",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Alajuela Province",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Arkansas",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Central Denmark Region",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Colorado",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Delhi",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Gavleborg County",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Guangdong",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Mexico City",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Michigan",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Missouri",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"New Mexico",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Nouvelle-Aquitaine",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Ouest Department",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Sofia City Province",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Stockholm County",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Tirana County",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-04-19 00:00:00.000,"0","Organic Search","desktop",1,"Washington",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Chiang Mai",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"County Louth",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Emilia-Romagna",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"England",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Federal District",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Gujarat",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Maharashtra",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Mexico City",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"New Brunswick",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Ohio",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Ontario",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"South Australia",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"State of Goias",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"State of Minas Gerais",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Taipei City",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Tel Aviv District",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-20 00:00:00.000,"0","Organic Search","desktop",1,"Western Cape",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Ankara",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Christ Church",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"County Louth",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"District of Columbia",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Flanders",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Florida",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Hanoi",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Kurgan Oblast",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Nairobi County",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Nevada",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"New York",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"North Brabant",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Ohio",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Olt County",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-04-21 00:00:00.000,"0","Organic Search","desktop",1,"Texas",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Alabama",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Bucharest",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"County Offaly",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Idaho",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Lisbon",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Montana",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"New South Wales",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"North District",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Pristina District",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Viana do Castelo District",0,1,"google",0
0,2019-04-22 00:00:00.000,"0","Organic Search","desktop",1,"Washington",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Galicia",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Gauteng",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Guangdong",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Ile-de-France",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Jakarta",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"KwaZulu-Natal",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Mississippi",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Montana",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"New South Wales",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"North Dakota",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Oregon",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Utah",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-23 00:00:00.000,"0","Organic Search","desktop",1,"Zeeland",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"North Carolina",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Arizona",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Delaware",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Federation of Bosnia and Herzegovina",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Indiana",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Islamabad Capital Territory",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Lazio",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Maryland",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Massachusetts",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Minnesota",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Mississippi",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"New Jersey",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Osaka Prefecture",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Rhode Island",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Tamil Nadu",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Tennessee",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Victoria",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Virginia",0,1,"google",0
0,2019-04-24 00:00:00.000,"0","Organic Search","desktop",1,"Western Cape",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Auvergne-Rhone-Alpes",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Gauteng",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Iowa",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Kansas",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Masovian Voivodeship",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"New South Wales",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Pennsylvania",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"South Carolina",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Telangana",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Vienna",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Washington",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Western Cape",0,1,"google",0
0,2019-04-25 00:00:00.000,"0","Organic Search","desktop",1,"Wisconsin",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Alabama",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Ankara",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Attica",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Central Luzon",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Connecticut",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"East Java",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Federal Territory of Kuala Lumpur",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Georgia",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Gyeonggi-do",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Ile-de-France",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Illinois",0,1,"google",0
0,2019-04-26 00:00:00.000,"0","Organic Search","desktop",1,"Lagos",0,1,"google",0
