Name,Date modified,Size,Interaction Name,File Name
"csv/RedirectLinkClicked/059c5d79-c23e-4d1f-8ada-e3bea208e0c1",2018-11-15 20:27:55.000,859,"RedirectLinkClicked","059c5d79-c23e-4d1f-8ada-e3bea208e0c1"
"csv/RedirectLinkClicked/7177f1e2-44a5-4e91-986c-dd918a1da4c8",2018-11-15 17:34:00.000,859,"RedirectLinkClicked","7177f1e2-44a5-4e91-986c-dd918a1da4c8"
"csv/RedirectLinkClicked/a1028a28-3b94-4ff3-b175-3ebed28b75ee",2018-11-15 17:33:58.000,859,"RedirectLinkClicked","a1028a28-3b94-4ff3-b175-3ebed28b75ee"
"csv/RedirectLinkClicked/60a79eea-5e61-450d-8062-7ff0f444989a",2018-11-15 17:33:57.000,859,"RedirectLinkClicked","60a79eea-5e61-450d-8062-7ff0f444989a"
"csv/RedirectLinkClicked/84101bef-5ba3-493f-bf99-5a7e2ee077f2",2018-11-15 17:33:50.000,859,"RedirectLinkClicked","84101bef-5ba3-493f-bf99-5a7e2ee077f2"
"csv/RedirectLinkClicked/e858fdd3-2732-4daf-952b-be3579dc3307",2018-11-15 14:57:28.000,859,"RedirectLinkClicked","e858fdd3-2732-4daf-952b-be3579dc3307"
"csv/RedirectLinkClicked/c2352f4f-fcea-4153-8d59-259057415364",2018-11-15 14:57:20.000,859,"RedirectLinkClicked","c2352f4f-fcea-4153-8d59-259057415364"
"csv/RedirectLinkClicked/7839208f-d43b-4fca-b004-4d6884c4093b",2018-11-15 14:57:03.000,859,"RedirectLinkClicked","7839208f-d43b-4fca-b004-4d6884c4093b"
"csv/RedirectLinkClicked/ddaceded-2680-4f4b-8572-03176d3b1d18",2018-11-15 09:29:01.000,859,"RedirectLinkClicked","ddaceded-2680-4f4b-8572-03176d3b1d18"
"csv/RedirectLinkClicked/e47cc575-1c8c-4b72-81ea-a44057e00b2a",2018-11-15 09:28:56.000,859,"RedirectLinkClicked","e47cc575-1c8c-4b72-81ea-a44057e00b2a"
"csv/RedirectLinkClicked/b56fbd0b-d833-4a21-9f7b-59308d25fd7b",2018-11-15 09:28:55.000,859,"RedirectLinkClicked","b56fbd0b-d833-4a21-9f7b-59308d25fd7b"
"csv/RedirectLinkClicked/4cacc133-5940-406f-840d-1a1d54d11f3b",2018-11-15 09:28:48.000,859,"RedirectLinkClicked","4cacc133-5940-406f-840d-1a1d54d11f3b"
"csv/RedirectLinkClicked/4931934d-8aed-47da-869e-7ad97355b802",2018-11-15 09:28:47.000,859,"RedirectLinkClicked","4931934d-8aed-47da-869e-7ad97355b802"
"csv/RedirectLinkClicked/3bb84a59-1d56-4e90-bb60-1f26212df67b",2018-11-15 09:28:46.000,859,"RedirectLinkClicked","3bb84a59-1d56-4e90-bb60-1f26212df67b"
"csv/RedirectLinkClicked/4005419d-c09a-4be1-8490-56a8c65cc70e",2018-11-15 09:28:42.000,859,"RedirectLinkClicked","4005419d-c09a-4be1-8490-56a8c65cc70e"
"csv/RedirectLinkClicked/e32ed42a-b2cc-4c12-99d6-3ce6f9dcdccf",2018-11-15 09:28:40.000,859,"RedirectLinkClicked","e32ed42a-b2cc-4c12-99d6-3ce6f9dcdccf"
"csv/RedirectLinkClicked/e6f84248-31e7-48f3-ab1d-9c5f2ed1245d",2018-11-15 06:42:59.000,859,"RedirectLinkClicked","e6f84248-31e7-48f3-ab1d-9c5f2ed1245d"
"csv/RedirectLinkClicked/1ff0ba79-e9bd-4fe1-806f-d83956d5057d",2018-11-15 06:42:50.000,859,"RedirectLinkClicked","1ff0ba79-e9bd-4fe1-806f-d83956d5057d"
"csv/RedirectLinkClicked/9f7eed03-9782-47df-8bd0-9c572ef09055",2018-11-15 06:42:44.000,859,"RedirectLinkClicked","9f7eed03-9782-47df-8bd0-9c572ef09055"
"csv/RedirectLinkClicked/c3cdd4dc-cde2-4e35-975c-7b808864d356",2018-11-15 06:42:38.000,859,"RedirectLinkClicked","c3cdd4dc-cde2-4e35-975c-7b808864d356"
"csv/RedirectLinkClicked/8518eb95-2abc-4206-9b5d-3f0ddd0ab916",2018-11-15 06:42:37.000,859,"RedirectLinkClicked","8518eb95-2abc-4206-9b5d-3f0ddd0ab916"
"csv/RedirectLinkClicked/197bcaa1-fd65-46ef-8635-21ec10e6a18e",2018-11-15 02:27:37.000,859,"RedirectLinkClicked","197bcaa1-fd65-46ef-8635-21ec10e6a18e"
"csv/RedirectLinkClicked/fa271f91-0ad3-4b2b-8fb4-0ae9ac9edc45",2018-11-15 02:27:31.000,859,"RedirectLinkClicked","fa271f91-0ad3-4b2b-8fb4-0ae9ac9edc45"
"csv/RedirectLinkClicked/05447510-c094-4558-890d-631de3b7a6c3",2018-11-15 02:27:28.000,859,"RedirectLinkClicked","05447510-c094-4558-890d-631de3b7a6c3"
"csv/RedirectLinkClicked/f488b0b2-db10-479a-b55f-b985eb91d467",2018-11-15 02:27:25.000,859,"RedirectLinkClicked","f488b0b2-db10-479a-b55f-b985eb91d467"
"csv/RedirectLinkClicked/ded63e39-51ae-4279-a63f-584cb688b360",2018-11-15 02:27:18.000,859,"RedirectLinkClicked","ded63e39-51ae-4279-a63f-584cb688b360"
"csv/RedirectLinkClicked/96d97f86-04e1-4016-b4e8-d69b215da1bb",2018-11-15 02:27:18.000,859,"RedirectLinkClicked","96d97f86-04e1-4016-b4e8-d69b215da1bb"
"csv/RedirectLinkClicked/bb519303-bc11-4a2c-85b3-6d9087919708",2018-11-14 20:39:57.000,859,"RedirectLinkClicked","bb519303-bc11-4a2c-85b3-6d9087919708"
"csv/RedirectLinkClicked/2bd6b7dd-ec75-4030-b951-7e4c8ab8f61e",2018-11-14 20:39:52.000,859,"RedirectLinkClicked","2bd6b7dd-ec75-4030-b951-7e4c8ab8f61e"
"csv/RedirectLinkClicked/ac2c83be-9523-4ac5-b52f-e614ab4a2cfa",2018-11-14 20:39:46.000,859,"RedirectLinkClicked","ac2c83be-9523-4ac5-b52f-e614ab4a2cfa"
"csv/RedirectLinkClicked/d3864596-4869-457f-862d-e0f68e1471af",2018-11-14 20:39:46.000,859,"RedirectLinkClicked","d3864596-4869-457f-862d-e0f68e1471af"
"csv/RedirectLinkClicked/4f9164b5-91ca-4ca2-8abf-11b4e1cce8dd",2018-11-14 20:39:37.000,859,"RedirectLinkClicked","4f9164b5-91ca-4ca2-8abf-11b4e1cce8dd"
"csv/RedirectLinkClicked/167e92c6-fe63-4bd9-a798-610ecbcf4653",2018-11-14 20:39:35.000,859,"RedirectLinkClicked","167e92c6-fe63-4bd9-a798-610ecbcf4653"
"csv/RedirectLinkClicked/5d3b3872-255e-4067-9290-e312c662ba4b",2018-11-14 17:51:22.000,859,"RedirectLinkClicked","5d3b3872-255e-4067-9290-e312c662ba4b"
"csv/RedirectLinkClicked/fdc0f969-9606-42e7-81f9-a0e12d128f41",2018-11-14 17:51:19.000,859,"RedirectLinkClicked","fdc0f969-9606-42e7-81f9-a0e12d128f41"
"csv/RedirectLinkClicked/368e2222-d327-4ff2-87bd-0eff6fe98a83",2018-11-14 17:51:17.000,859,"RedirectLinkClicked","368e2222-d327-4ff2-87bd-0eff6fe98a83"
"csv/RedirectLinkClicked/7bbf42c4-bb9f-413f-9e1c-10b05e2db893",2018-11-14 17:51:08.000,859,"RedirectLinkClicked","7bbf42c4-bb9f-413f-9e1c-10b05e2db893"
"csv/RedirectLinkClicked/b6e05388-07e2-4767-ab16-e63232b31101",2018-11-14 17:51:07.000,859,"RedirectLinkClicked","b6e05388-07e2-4767-ab16-e63232b31101"
"csv/RedirectLinkClicked/128a8865-0575-4615-a48c-91d4b8771861",2018-11-14 17:51:06.000,859,"RedirectLinkClicked","128a8865-0575-4615-a48c-91d4b8771861"
"csv/RedirectLinkClicked/386cfc3e-0a78-410b-8214-05c1070962bb",2018-11-14 14:57:22.000,859,"RedirectLinkClicked","386cfc3e-0a78-410b-8214-05c1070962bb"
"csv/RedirectLinkClicked/08e82fd7-d804-4ab5-97c9-f03a163380fe",2018-11-14 14:57:15.000,859,"RedirectLinkClicked","08e82fd7-d804-4ab5-97c9-f03a163380fe"
"csv/RedirectLinkClicked/40640e7f-1ee7-4372-8bb4-8c96856b7929",2018-11-14 14:57:14.000,859,"RedirectLinkClicked","40640e7f-1ee7-4372-8bb4-8c96856b7929"
"csv/RedirectLinkClicked/d4992518-41c6-42f5-a23b-53f832c683b5",2018-11-14 14:57:13.000,859,"RedirectLinkClicked","d4992518-41c6-42f5-a23b-53f832c683b5"
"csv/RedirectLinkClicked/950cf886-c2ce-47f2-b03c-b636e2585de0",2018-11-14 14:57:04.000,859,"RedirectLinkClicked","950cf886-c2ce-47f2-b03c-b636e2585de0"
"csv/RedirectLinkClicked/67c1dd33-3223-4351-af49-0ca4545dfb22",2018-11-14 14:57:02.000,859,"RedirectLinkClicked","67c1dd33-3223-4351-af49-0ca4545dfb22"
"csv/RedirectLinkClicked/eb12fe0b-f41e-4f2d-badf-0485e683d814",2018-11-14 09:22:47.000,859,"RedirectLinkClicked","eb12fe0b-f41e-4f2d-badf-0485e683d814"
"csv/RedirectLinkClicked/8e9f4a97-d01e-42b7-a000-2dbf01b3df44",2018-11-14 09:22:44.000,859,"RedirectLinkClicked","8e9f4a97-d01e-42b7-a000-2dbf01b3df44"
"csv/RedirectLinkClicked/7c29d3a2-f04b-47f9-823e-483a77a05ad2",2018-11-14 09:22:44.000,859,"RedirectLinkClicked","7c29d3a2-f04b-47f9-823e-483a77a05ad2"
"csv/RedirectLinkClicked/1a9a8345-7c56-4c19-93a7-8f90a895f255",2018-11-14 09:22:42.000,859,"RedirectLinkClicked","1a9a8345-7c56-4c19-93a7-8f90a895f255"
"csv/RedirectLinkClicked/a802d8df-ae84-4ed2-a920-57883123a4aa",2018-11-14 09:22:35.000,859,"RedirectLinkClicked","a802d8df-ae84-4ed2-a920-57883123a4aa"
"csv/RedirectLinkClicked/7304fdaf-d33a-47cb-b0a0-2d500d443cad",2018-11-14 09:22:34.000,859,"RedirectLinkClicked","7304fdaf-d33a-47cb-b0a0-2d500d443cad"
"csv/RedirectLinkClicked/b55ccff8-11eb-42bb-a725-01bbdd8b5727",2018-11-14 06:43:16.000,859,"RedirectLinkClicked","b55ccff8-11eb-42bb-a725-01bbdd8b5727"
"csv/RedirectLinkClicked/617cdacf-5244-4a18-bb13-f26f4c63d772",2018-11-14 06:43:11.000,859,"RedirectLinkClicked","617cdacf-5244-4a18-bb13-f26f4c63d772"
"csv/RedirectLinkClicked/b087dfbd-552c-4f4e-bb90-7889f83bca99",2018-11-14 06:42:59.000,859,"RedirectLinkClicked","b087dfbd-552c-4f4e-bb90-7889f83bca99"
"csv/RedirectLinkClicked/728bb7c4-73be-4fb4-9680-76a80c06f8d4",2018-11-14 06:42:58.000,859,"RedirectLinkClicked","728bb7c4-73be-4fb4-9680-76a80c06f8d4"
"csv/RedirectLinkClicked/b0213779-908e-4f03-b387-1786dfa9b2c8",2018-11-14 06:42:57.000,859,"RedirectLinkClicked","b0213779-908e-4f03-b387-1786dfa9b2c8"
"csv/RedirectLinkClicked/fdd6781b-5b9f-4769-bb30-6fd775dcd8e0",2018-11-14 06:42:48.000,859,"RedirectLinkClicked","fdd6781b-5b9f-4769-bb30-6fd775dcd8e0"
"csv/RedirectLinkClicked/cd5a8dd5-c0c9-4c3f-9af3-239076b5e844",2018-11-14 02:41:13.000,859,"RedirectLinkClicked","cd5a8dd5-c0c9-4c3f-9af3-239076b5e844"
"csv/RedirectLinkClicked/2fa025f0-1e7d-41d8-90b3-25524ededc8f",2018-11-14 02:41:08.000,859,"RedirectLinkClicked","2fa025f0-1e7d-41d8-90b3-25524ededc8f"
"csv/RedirectLinkClicked/1cc8c110-9051-497c-8589-0c37529fa101",2018-11-14 02:41:06.000,859,"RedirectLinkClicked","1cc8c110-9051-497c-8589-0c37529fa101"
"csv/RedirectLinkClicked/a259427a-c108-49be-89d7-70826972f858",2018-11-14 02:41:01.000,859,"RedirectLinkClicked","a259427a-c108-49be-89d7-70826972f858"
"csv/RedirectLinkClicked/7414079a-e387-42be-a527-15e17a33f585",2018-11-14 02:41:01.000,859,"RedirectLinkClicked","7414079a-e387-42be-a527-15e17a33f585"
"csv/RedirectLinkClicked/20fb231d-8b20-4038-8802-dc4b6903658a",2018-11-14 02:40:57.000,859,"RedirectLinkClicked","20fb231d-8b20-4038-8802-dc4b6903658a"
"csv/RedirectLinkClicked/f8883e55-62cb-4b7d-99f6-162b87e4cde8",2018-11-14 02:40:55.000,859,"RedirectLinkClicked","f8883e55-62cb-4b7d-99f6-162b87e4cde8"
"csv/RedirectLinkClicked/00df196a-db20-4185-b843-4433a0134a21",2018-11-14 02:40:52.000,859,"RedirectLinkClicked","00df196a-db20-4185-b843-4433a0134a21"
"csv/RedirectLinkClicked/641fae7d-ed46-4ff1-8493-5f84480d4e33",2018-11-14 02:40:50.000,859,"RedirectLinkClicked","641fae7d-ed46-4ff1-8493-5f84480d4e33"
"csv/RedirectLinkClicked/c15a4d77-81f4-4e03-9832-e203409ccdcb",2018-11-14 02:40:49.000,859,"RedirectLinkClicked","c15a4d77-81f4-4e03-9832-e203409ccdcb"
"csv/RedirectLinkClicked/5405d4a6-2fea-4eb2-827f-b456a9234bf9",2018-11-14 01:05:59.000,859,"RedirectLinkClicked","5405d4a6-2fea-4eb2-827f-b456a9234bf9"
"csv/RedirectLinkClicked/501b59fc-6f74-4a8b-8b39-b141cee29623",2018-11-14 01:05:55.000,859,"RedirectLinkClicked","501b59fc-6f74-4a8b-8b39-b141cee29623"
"csv/RedirectLinkClicked/cfc409fb-00ae-4b11-addd-8746c36b5cc7",2018-11-14 01:05:50.000,859,"RedirectLinkClicked","cfc409fb-00ae-4b11-addd-8746c36b5cc7"
"csv/RedirectLinkClicked/95936db2-6e30-4a92-954e-9d5164b2118a",2018-11-13 19:29:33.000,859,"RedirectLinkClicked","95936db2-6e30-4a92-954e-9d5164b2118a"
"csv/RedirectLinkClicked/ea69d795-e7c4-40e9-add5-6df93c1515c9",2018-11-13 19:29:26.000,859,"RedirectLinkClicked","ea69d795-e7c4-40e9-add5-6df93c1515c9"
"csv/RedirectLinkClicked/e32a6463-39e8-402a-bf54-0b0927e016c1",2018-11-13 19:29:21.000,859,"RedirectLinkClicked","e32a6463-39e8-402a-bf54-0b0927e016c1"
"csv/RedirectLinkClicked/75c793ce-473d-4955-a897-164ddd23fc3f",2018-11-13 19:29:16.000,859,"RedirectLinkClicked","75c793ce-473d-4955-a897-164ddd23fc3f"
"csv/RedirectLinkClicked/f11bbb4f-09c3-4818-ad8a-7180d239cd97",2018-11-13 19:29:14.000,859,"RedirectLinkClicked","f11bbb4f-09c3-4818-ad8a-7180d239cd97"
"csv/RedirectLinkClicked/723dafa3-c95e-465d-a903-d6b43f2aeb4b",2018-11-13 19:29:09.000,859,"RedirectLinkClicked","723dafa3-c95e-465d-a903-d6b43f2aeb4b"
"csv/RedirectLinkClicked/36a7b9c2-3ae1-419b-ac6b-3c3fe5eea1b1",2018-11-13 16:45:30.000,859,"RedirectLinkClicked","36a7b9c2-3ae1-419b-ac6b-3c3fe5eea1b1"
"csv/RedirectLinkClicked/0a8c78fc-9a83-43d0-be1a-25b0ffdf3904",2018-11-13 16:45:28.000,859,"RedirectLinkClicked","0a8c78fc-9a83-43d0-be1a-25b0ffdf3904"
"csv/RedirectLinkClicked/8918658b-4e25-4d22-88a6-32009a4f82be",2018-11-13 16:45:25.000,859,"RedirectLinkClicked","8918658b-4e25-4d22-88a6-32009a4f82be"
"csv/RedirectLinkClicked/d5e45c92-3845-4adf-a996-4c078dfe5ba1",2018-11-13 16:45:25.000,859,"RedirectLinkClicked","d5e45c92-3845-4adf-a996-4c078dfe5ba1"
"csv/RedirectLinkClicked/88cf6497-607a-4cec-a195-51f3fc00c6c5",2018-11-13 16:45:21.000,859,"RedirectLinkClicked","88cf6497-607a-4cec-a195-51f3fc00c6c5"
"csv/RedirectLinkClicked/37693f7e-141d-4eaa-9196-b1b2b31a230d",2018-11-13 16:45:21.000,859,"RedirectLinkClicked","37693f7e-141d-4eaa-9196-b1b2b31a230d"
"csv/RedirectLinkClicked/ce35a626-1c53-41d7-971a-b026ea47c9d5",2018-11-13 16:45:19.000,859,"RedirectLinkClicked","ce35a626-1c53-41d7-971a-b026ea47c9d5"
"csv/RedirectLinkClicked/4b67b6fa-90c9-42a0-9351-c3528b2c72d5",2018-11-13 13:59:18.000,859,"RedirectLinkClicked","4b67b6fa-90c9-42a0-9351-c3528b2c72d5"
"csv/RedirectLinkClicked/1a6c3535-0428-43e5-952d-87b91e8b881b",2018-11-13 13:59:05.000,859,"RedirectLinkClicked","1a6c3535-0428-43e5-952d-87b91e8b881b"
"csv/RedirectLinkClicked/86b9a814-f1c0-4106-9ca8-73d20eece452",2018-11-13 13:59:04.000,859,"RedirectLinkClicked","86b9a814-f1c0-4106-9ca8-73d20eece452"
"csv/RedirectLinkClicked/4453e28b-b3db-4a67-b536-810442164c50",2018-11-13 09:10:51.000,859,"RedirectLinkClicked","4453e28b-b3db-4a67-b536-810442164c50"
"csv/RedirectLinkClicked/a4becef1-f30d-49b2-8b3f-5a128c337b94",2018-11-13 09:10:46.000,859,"RedirectLinkClicked","a4becef1-f30d-49b2-8b3f-5a128c337b94"
"csv/RedirectLinkClicked/74d92c67-68e9-4695-98ec-de946918db39",2018-11-13 09:10:44.000,859,"RedirectLinkClicked","74d92c67-68e9-4695-98ec-de946918db39"
"csv/RedirectLinkClicked/0656a1c1-81c7-4e57-9407-fe511fedd2ff",2018-11-13 09:10:39.000,859,"RedirectLinkClicked","0656a1c1-81c7-4e57-9407-fe511fedd2ff"
"csv/RedirectLinkClicked/6211c877-88ba-4c14-9265-abaf0abedff9",2018-11-13 09:10:34.000,859,"RedirectLinkClicked","6211c877-88ba-4c14-9265-abaf0abedff9"
"csv/RedirectLinkClicked/7be6a221-2790-41ab-862d-e84e947a3544",2018-11-13 09:10:33.000,859,"RedirectLinkClicked","7be6a221-2790-41ab-862d-e84e947a3544"
"csv/RedirectLinkClicked/34d6d212-bf0b-4221-833d-9e1a98ffb563",2018-11-13 09:10:31.000,859,"RedirectLinkClicked","34d6d212-bf0b-4221-833d-9e1a98ffb563"
"csv/RedirectLinkClicked/20ce3350-87f6-4d52-a3ce-1f8b51335886",2018-11-13 09:10:29.000,859,"RedirectLinkClicked","20ce3350-87f6-4d52-a3ce-1f8b51335886"
"csv/RedirectLinkClicked/88431bea-2701-45bc-a125-7c032d4d0fc8",2018-11-13 06:36:32.000,859,"RedirectLinkClicked","88431bea-2701-45bc-a125-7c032d4d0fc8"
"csv/RedirectLinkClicked/825b89fa-d3ac-418e-aeaa-6a10265a4273",2018-11-13 06:36:25.000,859,"RedirectLinkClicked","825b89fa-d3ac-418e-aeaa-6a10265a4273"
"csv/RedirectLinkClicked/22ef1335-18ec-4897-9bdc-903408b1f00d",2018-11-13 06:36:24.000,859,"RedirectLinkClicked","22ef1335-18ec-4897-9bdc-903408b1f00d"
"csv/RedirectLinkClicked/8e69ced6-2b67-4f9f-a1e3-41e20dbd443e",2018-11-13 06:36:11.000,859,"RedirectLinkClicked","8e69ced6-2b67-4f9f-a1e3-41e20dbd443e"
"csv/RedirectLinkClicked/738887ad-01f5-4ff2-bf4c-4b791d70bc8c",2018-11-13 06:36:05.000,859,"RedirectLinkClicked","738887ad-01f5-4ff2-bf4c-4b791d70bc8c"
"csv/RedirectLinkClicked/f6fab156-41de-4ef1-8216-d735ea712187",2018-11-13 03:44:04.000,859,"RedirectLinkClicked","f6fab156-41de-4ef1-8216-d735ea712187"
"csv/RedirectLinkClicked/f7d745aa-9a16-48e5-8d78-53524a06872f",2018-11-13 03:43:57.000,859,"RedirectLinkClicked","f7d745aa-9a16-48e5-8d78-53524a06872f"
"csv/RedirectLinkClicked/48dc9646-b052-4b46-aca9-92c0d9bf468d",2018-11-13 03:43:55.000,859,"RedirectLinkClicked","48dc9646-b052-4b46-aca9-92c0d9bf468d"
"csv/RedirectLinkClicked/3af69871-4b47-492a-a93c-6ac37a92dccb",2018-11-13 03:43:47.000,859,"RedirectLinkClicked","3af69871-4b47-492a-a93c-6ac37a92dccb"
"csv/RedirectLinkClicked/bb0755f6-8d1e-4549-8722-b7ca0861f2e5",2018-11-12 20:52:06.000,859,"RedirectLinkClicked","bb0755f6-8d1e-4549-8722-b7ca0861f2e5"
"csv/RedirectLinkClicked/5d13692b-ebba-47dc-93f2-1d50eb2bf025",2018-11-12 20:51:09.000,859,"RedirectLinkClicked","5d13692b-ebba-47dc-93f2-1d50eb2bf025"
"csv/RedirectLinkClicked/9c0155a3-d140-4d9f-9b4a-ddff55cf32fc",2018-11-12 20:51:07.000,859,"RedirectLinkClicked","9c0155a3-d140-4d9f-9b4a-ddff55cf32fc"
"csv/RedirectLinkClicked/1e11b868-c5f7-427a-9c16-5aad883ccdee",2018-11-12 20:51:06.000,859,"RedirectLinkClicked","1e11b868-c5f7-427a-9c16-5aad883ccdee"
"csv/RedirectLinkClicked/f6d9bcbd-f15c-4538-89bb-d0cd234beaa2",2018-11-12 20:50:59.000,859,"RedirectLinkClicked","f6d9bcbd-f15c-4538-89bb-d0cd234beaa2"
"csv/RedirectLinkClicked/462813d3-da25-4bd4-9f45-662cf80c78ae",2018-11-12 20:50:53.000,859,"RedirectLinkClicked","462813d3-da25-4bd4-9f45-662cf80c78ae"
"csv/RedirectLinkClicked/f68dc324-2a70-43a5-a3ee-bc6b03660cca",2018-11-12 18:11:25.000,859,"RedirectLinkClicked","f68dc324-2a70-43a5-a3ee-bc6b03660cca"
"csv/RedirectLinkClicked/37c93131-bcc9-4e1c-bbd7-cac6577eea56",2018-11-12 18:11:17.000,859,"RedirectLinkClicked","37c93131-bcc9-4e1c-bbd7-cac6577eea56"
"csv/RedirectLinkClicked/d27e7ec1-1a80-40ba-b4c4-1c2f5569638e",2018-11-12 18:11:15.000,859,"RedirectLinkClicked","d27e7ec1-1a80-40ba-b4c4-1c2f5569638e"
"csv/RedirectLinkClicked/35dfb4dc-c9ac-4372-b6ef-e60d8fc12cc7",2018-11-12 18:11:13.000,859,"RedirectLinkClicked","35dfb4dc-c9ac-4372-b6ef-e60d8fc12cc7"
"csv/RedirectLinkClicked/d4da83a3-64f4-46be-941e-92541db1db57",2018-11-12 18:11:12.000,859,"RedirectLinkClicked","d4da83a3-64f4-46be-941e-92541db1db57"
"csv/RedirectLinkClicked/b60ccc40-1d6b-4ea9-a63c-c6417f1de39a",2018-11-12 18:11:11.000,859,"RedirectLinkClicked","b60ccc40-1d6b-4ea9-a63c-c6417f1de39a"
"csv/RedirectLinkClicked/f4ce4a74-c6e4-42d6-a037-e4b03bbc3222",2018-11-12 18:11:11.000,859,"RedirectLinkClicked","f4ce4a74-c6e4-42d6-a037-e4b03bbc3222"
"csv/RedirectLinkClicked/2104b81e-c262-4e61-97ec-b8bc5209122c",2018-11-12 18:11:08.000,859,"RedirectLinkClicked","2104b81e-c262-4e61-97ec-b8bc5209122c"
"csv/RedirectLinkClicked/9be2fb40-d652-45ab-9b14-56e75b9f1733",2018-11-12 15:30:46.000,859,"RedirectLinkClicked","9be2fb40-d652-45ab-9b14-56e75b9f1733"
"csv/RedirectLinkClicked/2a859a0a-3f4d-4e23-8130-bf443ea3952e",2018-11-12 15:30:44.000,859,"RedirectLinkClicked","2a859a0a-3f4d-4e23-8130-bf443ea3952e"
"csv/RedirectLinkClicked/230a4aa2-57c0-4768-adbd-6f707fcb75c4",2018-11-12 15:30:35.000,859,"RedirectLinkClicked","230a4aa2-57c0-4768-adbd-6f707fcb75c4"
"csv/RedirectLinkClicked/f7d4bfe2-fdcc-4c91-947a-51132730da3c",2018-11-12 15:30:31.000,859,"RedirectLinkClicked","f7d4bfe2-fdcc-4c91-947a-51132730da3c"
"csv/RedirectLinkClicked/272c6fea-65b4-4cec-ab78-34e9ce88bb6a",2018-11-12 15:30:28.000,859,"RedirectLinkClicked","272c6fea-65b4-4cec-ab78-34e9ce88bb6a"
"csv/RedirectLinkClicked/1604c979-dd57-488f-9ab0-c7b56ea53ca6",2018-11-12 07:47:30.000,859,"RedirectLinkClicked","1604c979-dd57-488f-9ab0-c7b56ea53ca6"
"csv/RedirectLinkClicked/06f7901b-e08f-4bed-afc7-fb7dfdbfb69f",2018-11-12 07:47:25.000,859,"RedirectLinkClicked","06f7901b-e08f-4bed-afc7-fb7dfdbfb69f"
"csv/RedirectLinkClicked/4cb07c2c-563f-41fe-97e9-7da1a0d18c3e",2018-11-12 07:47:25.000,859,"RedirectLinkClicked","4cb07c2c-563f-41fe-97e9-7da1a0d18c3e"
"csv/RedirectLinkClicked/80e3183a-deba-4a81-85f5-98df289c1926",2018-11-12 07:47:24.000,859,"RedirectLinkClicked","80e3183a-deba-4a81-85f5-98df289c1926"
"csv/RedirectLinkClicked/826af5f1-ac03-43f2-87dd-b58cc7eafd3c",2018-11-12 07:47:13.000,859,"RedirectLinkClicked","826af5f1-ac03-43f2-87dd-b58cc7eafd3c"
"csv/RedirectLinkClicked/95885869-c6c8-41ce-b339-9f955476cb81",2018-11-12 05:05:10.000,859,"RedirectLinkClicked","95885869-c6c8-41ce-b339-9f955476cb81"
"csv/RedirectLinkClicked/d2fa82ac-2453-4298-9f18-67bbd6616e65",2018-11-12 05:05:05.000,859,"RedirectLinkClicked","d2fa82ac-2453-4298-9f18-67bbd6616e65"
"csv/RedirectLinkClicked/28346235-ef28-4605-ac77-72b5a52526ee",2018-11-12 05:05:03.000,859,"RedirectLinkClicked","28346235-ef28-4605-ac77-72b5a52526ee"
"csv/RedirectLinkClicked/b5cc8038-cf62-4496-9272-548a773f513b",2018-11-12 05:05:00.000,859,"RedirectLinkClicked","b5cc8038-cf62-4496-9272-548a773f513b"
"csv/RedirectLinkClicked/6bf1cfe9-ce93-48ee-82b6-36738da0ec20",2018-11-12 05:04:58.000,859,"RedirectLinkClicked","6bf1cfe9-ce93-48ee-82b6-36738da0ec20"
"csv/RedirectLinkClicked/192866b7-a66a-44c9-9053-ef0cb6380eb0",2018-11-12 05:04:53.000,859,"RedirectLinkClicked","192866b7-a66a-44c9-9053-ef0cb6380eb0"
"csv/RedirectLinkClicked/88a55971-f934-4ecc-8017-79e8326b8435",2018-11-12 01:58:52.000,859,"RedirectLinkClicked","88a55971-f934-4ecc-8017-79e8326b8435"
"csv/RedirectLinkClicked/b35781af-b38d-4e1a-a0d6-d9bf8dd48404",2018-11-12 01:58:52.000,859,"RedirectLinkClicked","b35781af-b38d-4e1a-a0d6-d9bf8dd48404"
"csv/RedirectLinkClicked/a94e500c-5a31-4477-a126-9526f331c015",2018-11-12 01:58:52.000,859,"RedirectLinkClicked","a94e500c-5a31-4477-a126-9526f331c015"
"csv/RedirectLinkClicked/405ebed0-14db-4f7d-aab4-02cde16492a7",2018-11-12 01:58:49.000,859,"RedirectLinkClicked","405ebed0-14db-4f7d-aab4-02cde16492a7"
"csv/RedirectLinkClicked/6b9e05b2-8438-40de-ba2b-82d6d83bf80c",2018-11-12 01:58:46.000,859,"RedirectLinkClicked","6b9e05b2-8438-40de-ba2b-82d6d83bf80c"
"csv/RedirectLinkClicked/51825a17-d834-41c9-8f45-c7a1b9824c0a",2018-11-12 01:58:45.000,859,"RedirectLinkClicked","51825a17-d834-41c9-8f45-c7a1b9824c0a"
"csv/RedirectLinkClicked/989d047d-b2f7-4688-b7de-d7c0a875984a",2018-11-11 21:54:04.000,859,"RedirectLinkClicked","989d047d-b2f7-4688-b7de-d7c0a875984a"
"csv/RedirectLinkClicked/0f724b81-50cd-4946-9725-5207f0ee583b",2018-11-11 21:54:00.000,859,"RedirectLinkClicked","0f724b81-50cd-4946-9725-5207f0ee583b"
