id,Order Number,Company Name,Product,Date,Extended Price,Total Price,Value Above/Below Cost,Value vs. Cost Pct,OrderKey
535,"ORD0000303","Linkbridge","Foie Gras",2021-02-23 00:00:00.000,44,44,15.399999999999999,0.35,"ORD0000303______"
548,"ORD0000304","Ooba","Cups 10oz Trans",2021-02-23 00:00:00.000,16.9,16.9,4.7299999999999986,0.27988165680473365,"ORD0000304______"
963,"ORD0000305","Rhybox","Bread - Flat Bread",2021-02-23 00:00:00.000,10.8,10.8,3.8900000000000006,0.36018518518518522,"ORD0000305______"
40,"ORD0000306","Yata","Sauce - Soya, Dark",2021-02-24 00:00:00.000,19.5,19.5,5.65,0.28974358974358977,"ORD0000306______"
73,"ORD0000307","Mita","Soup - Campbells Chili Veg",2021-02-24 00:00:00.000,25.9,30.7,21.689999999999998,0.706514657980456,"ORD0000307______, ORD0000308______"
239,"ORD0000308","Dynava","Cheese - Grana Padano",2021-02-24 00:00:00.000,4.8,30.7,21.689999999999998,0.706514657980456,"ORD0000307______, ORD0000308______"
559,"ORD0000309","Gigashots","Longos - Grilled Salmon With Bbq",2021-02-24 00:00:00.000,10,10,6.8,0.67999999999999994,"ORD0000309______"
593,"ORD0000310","Oodoo","Cherries - Maraschino,jar",2021-02-24 00:00:00.000,22.4,22.4,9.1799999999999979,0.4098214285714285,"ORD0000310______"
674,"ORD0000311","Shuffledrive","Eggplant Italian",2021-02-24 00:00:00.000,2.3,2.3,0.66999999999999993,0.29130434782608694,"ORD0000311______"
683,"ORD0000312","Browsedrive","Cheese - Fontina",2021-02-24 00:00:00.000,16.9,16.9,4.8999999999999986,0.28994082840236679,"ORD0000312______"
846,"ORD0000313","Livetube","Sobe - Green Tea",2021-02-24 00:00:00.000,9.1,9.1,2.3699999999999992,0.26043956043956035,"ORD0000313______"
855,"ORD0000314","Chatterpoint","Chicken - Livers",2021-02-24 00:00:00.000,28,28,7.2800000000000011,0.26000000000000006,"ORD0000314______"
879,"ORD0000315","Einti","Water - Spring Water, 355 Ml",2021-02-24 00:00:00.000,44.8,44.8,12.54,0.27991071428571429,"ORD0000315______"
47,"ORD0000316","Skipfire","Phyllo Dough",2021-02-25 00:00:00.000,23,23,6.4400000000000013,0.28000000000000008,"ORD0000316______"
219,"ORD0000317","Skinder","Bread - Multigrain, Loaf",2021-02-25 00:00:00.000,37.8,37.8,14.359999999999996,0.37989417989417984,"ORD0000317______"
580,"ORD0000318","Meevee","Jolt Cola - Red Eye",2021-02-25 00:00:00.000,22,50.8,18.589999999999996,0.36594488188976371,"ORD0000318______, ORD0000321______"
828,"ORD0000319","Trunyx","Pancetta",2021-02-25 00:00:00.000,48,48,18.24,0.37999999999999995,"ORD0000319______"
925,"ORD0000320","Gevee","Wine - Chablis 2003 Champs",2021-02-25 00:00:00.000,10.8,10.8,7.775,0.71990740740740744,"ORD0000320______"
289,"ORD0000321","Voonte","Soup - Campbells Broccoli",2021-02-26 00:00:00.000,28.8,50.8,18.589999999999996,0.36594488188976371,"ORD0000318______, ORD0000321______"
303,"ORD0000322","Wordpedia","Lemon Pepper",2021-02-26 00:00:00.000,26.1,26.1,17.095,0.6549808429118773,"ORD0000322______"
770,"ORD0000323","Youtags","General Purpose Trigger",2021-02-26 00:00:00.000,28.6,155.9,147.26,0.94457985888389984,"ORD0000323______"
866,"ORD0000323","Youtags","Coffee - Frthy Coffee Crisp",2021-02-26 00:00:00.000,31.5,155.9,147.26,0.94457985888389984,"ORD0000323______"
383,"ORD0000323","Youtags","Paper Cocktail Umberlla 80 - 180",2021-02-27 00:00:00.000,12.8,155.9,147.26,0.94457985888389984,"ORD0000323______"
406,"ORD0000323","Youtags","Cut Wakame - Hanawakaba",2021-02-27 00:00:00.000,6,155.9,147.26,0.94457985888389984,"ORD0000323______"
446,"ORD0000323","Youtags","Sherbet - Raspberry",2021-02-27 00:00:00.000,19.5,155.9,147.26,0.94457985888389984,"ORD0000323______"
457,"ORD0000323","Youtags","Bagel - 12 Grain Preslice",2021-02-27 00:00:00.000,45.5,155.9,147.26,0.94457985888389984,"ORD0000323______"
479,"ORD0000323","Youtags","Lid Tray - 16in Dome",2021-02-27 00:00:00.000,12,155.9,147.26,0.94457985888389984,"ORD0000323______"
660,"ORD0000324","Livefish","Cookies - Oreo, 4 Pack",2021-02-27 00:00:00.000,4.6,37.599999999999994,25.719999999999995,0.68404255319148932,"ORD0000324______, ORD0000325______"
668,"ORD0000324","Livefish","Venison - Striploin",2021-02-27 00:00:00.000,16.2,37.599999999999994,25.719999999999995,0.68404255319148932,"ORD0000324______, ORD0000325______"
794,"ORD0000325","Linkbridge","Wine - Sauvignon Blanc Oyster",2021-02-27 00:00:00.000,16.8,37.599999999999994,25.719999999999995,0.68404255319148932,"ORD0000324______, ORD0000325______"
796,"ORD0000326","Livepath","Beef - Top Butt",2021-02-27 00:00:00.000,24,24,10.32,0.43,"ORD0000326______"
962,"ORD0000327","Lazz","Cheese - Wine",2021-02-27 00:00:00.000,5.1,5.1,1.6299999999999994,0.31960784313725482,"ORD0000327______"
29,"ORD0000328","Innojam","Cheese - Perron Cheddar",2021-02-28 00:00:00.000,7.8,7.8,2.26,0.28974358974358971,"ORD0000328______"
62,"ORD0000329","Oyonder","Soup Campbells - Italian Wedding",2021-02-28 00:00:00.000,5.4,5.4,1.7800000000000002,0.32962962962962966,"ORD0000329______"
226,"ORD0000330","Feednation","Bread - Granary Small Pull",2021-02-28 00:00:00.000,31.2,31.2,11.54,0.36987179487179483,"ORD0000330______"
415,"ORD0000331","Meemm","Lime Cordial - Roses",2021-02-28 00:00:00.000,17.1,17.1,9.1500000000000021,0.53508771929824572,"ORD0000331______"
621,"ORD0000332","Vinder","Tumeric",2021-02-28 00:00:00.000,22.8,22.8,8.66,0.37982456140350879,"ORD0000332______"
691,"ORD0000333","Feedbug","Flour - Whole Wheat",2021-02-28 00:00:00.000,23.8,23.8,7.620000000000001,0.32016806722689078,"ORD0000333______"
721,"ORD0000334","Yotz","Foam Espresso Cup Plain White",2021-02-28 00:00:00.000,39,39,16.77,0.43,"ORD0000334______"
763,"ORD0000335","Voomm","Quiche Assorted",2021-02-28 00:00:00.000,22.8,22.8,8.21,0.36008771929824562,"ORD0000335______"
860,"ORD0000336","Yombu","Coconut - Shredded, Unsweet",2021-02-28 00:00:00.000,43.2,43.2,28.945,0.67002314814814812,"ORD0000336______"
185,"ORD0000337","Twitterbridge","Crawfish",2021-03-01 00:00:00.000,21,40,14.740000000000002,0.36850000000000005,"ORD0000338______, ORD0000337______"
187,"ORD0000338","Zazio","Cheese - Boursin, Garlic / Herbs",2021-03-01 00:00:00.000,19,40,14.740000000000002,0.36850000000000005,"ORD0000338______, ORD0000337______"
192,"ORD0000339","Photospace","Shrimp - Baby, Warm Water",2021-03-01 00:00:00.000,25.2,62.7,44.81,0.71467304625199357,"ORD0000339______"
620,"ORD0000339","Photospace","Wine - Wyndham Estate Bin 777",2021-03-01 00:00:00.000,3.3,62.7,44.81,0.71467304625199357,"ORD0000339______"
984,"ORD0000339","Photospace","V8 - Vegetable Cocktail",2021-03-01 00:00:00.000,9,62.7,44.81,0.71467304625199357,"ORD0000339______"
160,"ORD0000339","Photospace","Shrimp - Baby, Warm Water",2021-03-02 00:00:00.000,25.2,62.7,44.81,0.71467304625199357,"ORD0000339______"
311,"ORD0000340","Innotype","Olives - Stuffed",2021-03-02 00:00:00.000,8.4,32.2,17.500000000000004,0.5434782608695653,"ORD0000340______, ORD0000344______"
546,"ORD0000341","Miboo","Wine - Masi Valpolocell",2021-03-02 00:00:00.000,18,18,6.66,0.37,"ORD0000341______"
567,"ORD0000342","Fliptune","Cake - Lemon Chiffon",2021-03-02 00:00:00.000,15.6,15.6,6.8599999999999994,0.43974358974358974,"ORD0000342______"
850,"ORD0000343","Devbug","Wine - Red, Wolf Blass, Yellow",2021-03-02 00:00:00.000,13.2,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
863,"ORD0000343","Devbug","Bouq All Italian - Primerba",2021-03-02 00:00:00.000,23.8,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
891,"ORD0000343","Devbug","Grapes - Black",2021-03-02 00:00:00.000,27,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
911,"ORD0000343","Devbug","Mustard - Individual Pkg",2021-03-02 00:00:00.000,52.5,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
941,"ORD0000343","Devbug","Wine - Shiraz South Eastern",2021-03-02 00:00:00.000,31.2,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
298,"ORD0000343","Devbug","Goulash Seasoning",2021-03-03 00:00:00.000,1.2,148.89999999999998,148.45499999999998,0.99701141705842855,"ORD0000343______"
341,"ORD0000344","Topiczoom","Extract - Vanilla,artificial",2021-03-03 00:00:00.000,10.8,32.2,17.500000000000004,0.5434782608695653,"ORD0000340______, ORD0000344______"
396,"ORD0000344","Topiczoom","Lotus Rootlets - Canned",2021-03-03 00:00:00.000,13,32.2,17.500000000000004,0.5434782608695653,"ORD0000340______, ORD0000344______"
474,"ORD0000345","Youspan","Sugar - Monocystal / Rock",2021-03-03 00:00:00.000,2.1,2.1,0.67000000000000015,0.31904761904761908,"ORD0000345______"
596,"ORD0000346","Realblab","Cup - 3.5oz, Foam",2021-03-03 00:00:00.000,19.5,19.5,6.6300000000000008,0.34,"ORD0000346______"
673,"ORD0000347","Quatz","Lettuce - Green Leaf",2021-03-03 00:00:00.000,2.2,2.2,0.81000000000000028,0.36818181818181828,"ORD0000347______"
793,"ORD0000348","Camido","Sambuca - Opal Nera",2021-03-03 00:00:00.000,35,35,23.975,0.685,"ORD0000348______"
532,"ORD0000349","Twinder","Maintenance Removal Charge",2021-03-04 00:00:00.000,52,52,19.240000000000002,0.37000000000000005,"ORD0000349______"
634,"ORD0000350","Cogilith","Apple - Northern Spy",2021-03-04 00:00:00.000,1.2,1.2,0.33999999999999997,0.28333333333333333,"ORD0000350______"
649,"ORD0000351","Jabbertype","Pork - Sausage Casing",2021-03-04 00:00:00.000,21,21,7.1400000000000006,0.34,"ORD0000351______"
802,"ORD0000352","Mynte","Bay Leaf Ground",2021-03-04 00:00:00.000,6,6,1.5599999999999996,0.25999999999999995,"ORD0000352______"
839,"ORD0000353","Livetube","Chocolate - Semi Sweet, Calets",2021-03-04 00:00:00.000,11,11,3.1900000000000004,0.29000000000000004,"ORD0000353______"
974,"ORD0000354","Youspan","Dill Weed - Dry",2021-03-04 00:00:00.000,11.2,24.799999999999997,16.22,0.65403225806451615,"ORD0000354______, ORD0000355______"
220,"ORD0000355","Devify","Sponge Cake Mix - Vanilla",2021-03-05 00:00:00.000,13.6,24.799999999999997,16.22,0.65403225806451615,"ORD0000354______, ORD0000355______"
251,"ORD0000356","Eamia","Bread - Roll, Italian",2021-03-05 00:00:00.000,31.5,31.5,12.91,0.40984126984126984,"ORD0000356______"
372,"ORD0000357","Realmix","Napkin - Dinner, White",2021-03-05 00:00:00.000,39.2,39.2,15.680000000000003,0.40000000000000008,"ORD0000357______"
454,"ORD0000358","Ailane","Soap - Hand Soap",2021-03-05 00:00:00.000,14,43.7,18.390000000000004,0.42082379862700237,"ORD0000358______, ORD0000360______"
490,"ORD0000359","Skidoo","Skewers - Bamboo",2021-03-05 00:00:00.000,7.5,7.5,5.135,0.68466666666666665,"ORD0000359______"
501,"ORD0000360","Livetube","Mudslide",2021-03-05 00:00:00.000,29.7,43.7,18.390000000000004,0.42082379862700237,"ORD0000358______, ORD0000360______"
623,"ORD0000361","Mycat","Bowl 12 Oz - Showcase 92012",2021-03-05 00:00:00.000,24,24,8.88,0.37000000000000005,"ORD0000361______"
789,"ORD0000362","Edgeclub","Beef - Shank",2021-03-05 00:00:00.000,12.6,12.6,3.6500000000000004,0.28968253968253971,"ORD0000362______"
905,"ORD0000363","Leenti","Avocado",2021-03-05 00:00:00.000,10.2,10.2,3.1599999999999993,0.30980392156862741,"ORD0000363______"
322,"ORD0000364","Mydeo","Potatoes - Mini Red",2021-03-06 00:00:00.000,16,16,5.76,0.36,"ORD0000364______"
417,"ORD0000365","Meemm","Rosemary - Fresh",2021-03-06 00:00:00.000,3.5,3.5,1.6624999999999999,0.475,"ORD0000365______"
599,"ORD0000366","Oodoo","Mushroom - Enoki, Dry",2021-03-06 00:00:00.000,1.7,1.7,0.71,0.41764705882352943,"ORD0000366______"
799,"ORD0000367","Blogspan","Cheese - Provolone",2021-03-06 00:00:00.000,14.4,14.4,4.18,0.29027777777777775,"ORD0000367______"
836,"ORD0000368","Realbridge","Onions - Red",2021-03-06 00:00:00.000,36,36,14.760000000000002,0.41000000000000003,"ORD0000368______"
252,"ORD0000369","Vinte","Soup - Cream Of Potato / Leek",2021-03-07 00:00:00.000,1.8,1.8,0.72,0.39999999999999997,"ORD0000369______"
290,"ORD0000370","Fivechat","Plate Foam Laminated 9in Blk",2021-03-07 00:00:00.000,29.9,50.2,19.780000000000005,0.3940239043824702,"ORD0000370______, ORD0000372______"
310,"ORD0000371","Centimia","Veal - Knuckle",2021-03-07 00:00:00.000,37.8,37.8,25.705,0.680026455026455,"ORD0000371______"
336,"ORD0000372","Rhynyx","Beer - Camerons Auburn",2021-03-07 00:00:00.000,20.3,50.2,19.780000000000005,0.3940239043824702,"ORD0000370______, ORD0000372______"
355,"ORD0000373","Agimba","The Pop Shoppe - Lime Rickey",2021-03-07 00:00:00.000,18,18,6.84,0.38,"ORD0000373______"
431,"ORD0000374","Livepath","Juice - Cranberry 284ml",2021-03-07 00:00:00.000,58.5,58.5,15.79,0.26991452991452991,"ORD0000374______"
512,"ORD0000375","Riffpath","Silicone Parch. 16.3x24.3",2021-03-07 00:00:00.000,21,48.6,32.465,0.66800411522633751,"ORD0000375______, ORD0000376______"
642,"ORD0000376","Photobug","Pheasants - Whole",2021-03-07 00:00:00.000,27.6,48.6,32.465,0.66800411522633751,"ORD0000375______, ORD0000376______"
706,"ORD0000377","Dynabox","Flour - Cake",2021-03-07 00:00:00.000,12,12,4.2,0.35000000000000003,"ORD0000377______"
186,"ORD0000378","Skivee","Juice - Lemon",2021-03-08 00:00:00.000,9.2,9.2,2.4799999999999995,0.26956521739130435,"ORD0000378______"
333,"ORD0000379","Lajo","Coffee - French Vanilla Frothy",2021-03-08 00:00:00.000,11.2,11.2,4.8199999999999994,0.43035714285714283,"ORD0000379______"
422,"ORD0000380","Demivee","Carbonated Water - Peach",2021-03-08 00:00:00.000,9.2,9.2,2.9399999999999995,0.31956521739130433,"ORD0000380______"
579,"ORD0000381","Photospace","Radish - Pickled",2021-03-08 00:00:00.000,35.2,35.2,12.320000000000004,0.35000000000000009,"ORD0000381______"
814,"ORD0000382","Yoveo","Pan Grease",2021-03-08 00:00:00.000,28.8,28.8,12.100000000000001,0.42013888888888895,"ORD0000382______"
465,"ORD0000383","Quinu","Mustard - Dry, Powder",2021-03-09 00:00:00.000,3.9,3.9,1.52,0.38974358974358975,"ORD0000383______"
493,"ORD0000384","Roodel","Seedlings - Clamshell",2021-03-09 00:00:00.000,51,51,14.280000000000001,0.28,"ORD0000384______"
765,"ORD0000385","Topicstorm","Wine - Pinot Noir Pond Haddock",2021-03-09 00:00:00.000,13.5,13.5,4.8599999999999994,0.35999999999999993,"ORD0000385______"
806,"ORD0000386","Tanoodle","Beef - Tenderloin",2021-03-09 00:00:00.000,9.6,9.6,6.67,0.6947916666666667,"ORD0000386______"
825,"ORD0000387","Livepath","Icecream - Dstk Super Cone",2021-03-09 00:00:00.000,16.8,16.8,5.0400000000000009,0.30000000000000004,"ORD0000387______"
865,"ORD0000388","Feedbug","Lemonade - Mandarin, 591 Ml",2021-03-09 00:00:00.000,50.4,50.4,15.619999999999997,0.30992063492063487,"ORD0000388______"
78,"ORD0000389","Eabox","Grenadillo",2021-03-10 00:00:00.000,14.4,14.4,3.8900000000000006,0.27013888888888893,"ORD0000389______"
147,"ORD0000390","Brainsphere","Lamb - Whole, Fresh",2021-03-10 00:00:00.000,24,24,7.4400000000000013,0.31000000000000005,"ORD0000390______"
197,"ORD0000391","Wikizz","Dc - Sakura Fu",2021-03-10 00:00:00.000,13.5,13.5,4.8599999999999994,0.35999999999999993,"ORD0000391______"
376,"ORD0000392","Devify","Rye Special Old",2021-03-10 00:00:00.000,30.4,30.4,21.28,0.70000000000000007,"ORD0000392______"
419,"ORD0000393","Reallinks","Sparkling Wine - Rose, Freixenet",2021-03-10 00:00:00.000,11.6,11.6,3.0199999999999996,0.26034482758620686,"ORD0000393______"
741,"ORD0000394","Skibox","Pork - Hock And Feet Attached",2021-03-10 00:00:00.000,18,18,5.58,0.31,"ORD0000394______"
919,"ORD0000395","Thoughtbridge","Chicken Giblets",2021-03-10 00:00:00.000,18.4,18.4,6.4399999999999977,0.34999999999999992,"ORD0000395______"
141,"ORD0000396","Oyondu","Pepper - Cayenne",2021-03-11 00:00:00.000,36.4,70.2,67.14,0.95641025641025634,"ORD0000396______"
246,"ORD0000396","Oyondu","Oven Mitts 17 Inch",2021-03-11 00:00:00.000,5.6,70.2,67.14,0.95641025641025634,"ORD0000396______"
247,"ORD0000396","Oyondu","Fond - Chocolate",2021-03-11 00:00:00.000,16.8,70.2,67.14,0.95641025641025634,"ORD0000396______"
330,"ORD0000396","Oyondu","Bay Leaf Fresh",2021-03-11 00:00:00.000,3.1,70.2,67.14,0.95641025641025634,"ORD0000396______"
591,"ORD0000396","Oyondu","Parsley - Fresh",2021-03-11 00:00:00.000,3.8,70.2,67.14,0.95641025641025634,"ORD0000396______"
66,"ORD0000396","Oyondu","Scampi Tail",2021-03-12 00:00:00.000,4.5,70.2,67.14,0.95641025641025634,"ORD0000396______"
178,"ORD0000397","Quinu","Kaffir Lime Leaves",2021-03-12 00:00:00.000,16.8,114.2,102.72,0.89947460595446582,"ORD0000397______, ORD0000398______"
236,"ORD0000397","Quinu","Salt - Kosher",2021-03-12 00:00:00.000,20.4,114.2,102.72,0.89947460595446582,"ORD0000397______, ORD0000398______"
777,"ORD0000397","Quinu","Sauce - Bernaise, Mix",2021-03-12 00:00:00.000,45,114.2,102.72,0.89947460595446582,"ORD0000397______, ORD0000398______"
111,"ORD0000397","Quinu","Veal - Slab Bacon",2021-03-13 00:00:00.000,28,114.2,102.72,0.89947460595446582,"ORD0000397______, ORD0000398______"
502,"ORD0000398","Dabshots","Breakfast Quesadillas",2021-03-13 00:00:00.000,4,114.2,102.72,0.89947460595446582,"ORD0000397______, ORD0000398______"
918,"ORD0000399","Oyoba","Beef - Top Butt",2021-03-13 00:00:00.000,16,16,6.5600000000000005,0.41000000000000003,"ORD0000399______"
3,"ORD0000400","Skivee","Radish - Black, Winter, Organic",2021-03-14 00:00:00.000,15.4,15.4,6.4700000000000006,0.42012987012987019,"ORD0000400______"
286,"ORD0000401","Brainsphere","Sobe - Orange Carrot",2021-03-14 00:00:00.000,6,6,1.9800000000000004,0.33000000000000007,"ORD0000401______"
327,"ORD0000402","Dablist","Beef Dry Aged Tenderloin Aaa",2021-03-14 00:00:00.000,10.5,35.5,12.8,0.36056338028169016,"ORD0000402______, ORD0000405______"
332,"ORD0000403","Roombo","Beef - Bresaola",2021-03-14 00:00:00.000,6.9,54.9,27.93,0.50874316939890707,"ORD0000403______, ORD0000404______"
353,"ORD0000404","Thoughtworks","Lamb - Pieces, Diced",2021-03-14 00:00:00.000,48,54.9,27.93,0.50874316939890707,"ORD0000403______, ORD0000404______"
460,"ORD0000405","Tagchat","Tuna - Salad Premix",2021-03-14 00:00:00.000,25,35.5,12.8,0.36056338028169016,"ORD0000402______, ORD0000405______"
542,"ORD0000406","Fivebridge","The Pop Shoppe Pinapple",2021-03-14 00:00:00.000,40.7,40.7,16.69,0.41007371007371007,"ORD0000406______"
72,"ORD0000407","Jayo","Tuna - Sushi Grade",2021-03-15 00:00:00.000,3.5,3.5,1.15,0.32857142857142857,"ORD0000407______"
552,"ORD0000408","Topicblab","Cheese - Parmesan Cubes",2021-03-15 00:00:00.000,22.8,22.8,8.21,0.36008771929824562,"ORD0000408______"
734,"ORD0000409","Abata","Sauce Bbq Smokey",2021-03-15 00:00:00.000,19.2,19.2,4.9899999999999984,0.25989583333333327,"ORD0000409______"
764,"ORD0000410","Mynte","Cheese - Grana Padano",2021-03-15 00:00:00.000,33.3,33.3,10.319999999999997,0.30990990990990985,"ORD0000410______"
830,"ORD0000411","Flipstorm","Wine - Malbec Trapiche Reserve",2021-03-15 00:00:00.000,11.2,11.2,4.0299999999999994,0.35982142857142851,"ORD0000411______"
118,"ORD0000412","Edgeblab","Ecolab - Ster Bac",2021-03-16 00:00:00.000,27.3,27.3,15.217500000000001,0.55741758241758244,"ORD0000412______"
291,"ORD0000413","Trilith","Fruit Salad Deluxe",2021-03-16 00:00:00.000,8,8,3.4400000000000004,0.43000000000000005,"ORD0000413______"
378,"ORD0000414","Jabberbean","Pepper - Red Thai",2021-03-16 00:00:00.000,32.5,32.5,13.32,0.40984615384615386,"ORD0000414______"
470,"ORD0000415","Oodoo","Soup Bowl Clear 8oz92008",2021-03-16 00:00:00.000,10.5,10.5,4.62,0.44,"ORD0000415______"
476,"ORD0000416","Gigashots","Pepper - White, Ground",2021-03-16 00:00:00.000,4,4,1.52,0.38,"ORD0000416______"
640,"ORD0000417","Gigabox","Bouillion - Fish",2021-03-16 00:00:00.000,6,6,1.8600000000000003,0.31000000000000005,"ORD0000417______"
882,"ORD0000418","Rhynyx","Onions Granulated",2021-03-16 00:00:00.000,2.4,2.4,0.66999999999999993,0.27916666666666667,"ORD0000418______"
926,"ORD0000419","Gevee","Milk - Chocolate 500ml",2021-03-16 00:00:00.000,9.1,9.1,2.46,0.27032967032967031,"ORD0000419______"
207,"ORD0000420","Brightbean","Turkey Tenderloin Frozen",2021-03-17 00:00:00.000,25.9,25.9,8.5499999999999972,0.33011583011583,"ORD0000420______"
235,"ORD0000421","Realbuzz","Jam - Raspberry",2021-03-17 00:00:00.000,23.2,23.2,9.9799999999999986,0.43017241379310339,"ORD0000421______"
391,"ORD0000422","Edgewire","Syrup - Monin, Irish Cream",2021-03-17 00:00:00.000,30.8,30.8,8.93,0.28993506493506493,"ORD0000422______"
659,"ORD0000423","Livefish","Puree - Mango",2021-03-17 00:00:00.000,7.8,7.8,5.15,0.66025641025641035,"ORD0000423______"
742,"ORD0000424","Tazzy","Pasta - Lasagna Noodle, Frozen",2021-03-17 00:00:00.000,18.2,18.2,7.4599999999999991,0.40989010989010988,"ORD0000424______"
755,"ORD0000425","Feedfish","Bar Mix - Pina Colada, 355 Ml",2021-03-17 00:00:00.000,20.3,42.3,27.559999999999995,0.65153664302600467,"ORD0000425______"
989,"ORD0000425","Feedfish","Plate Foam Laminated 9in Blk",2021-03-17 00:00:00.000,22,42.3,27.559999999999995,0.65153664302600467,"ORD0000425______"
132,"ORD0000426","Voolith","Pork - Butt, Boneless",2021-03-18 00:00:00.000,24,24,7.9200000000000017,0.33000000000000007,"ORD0000426______"
148,"ORD0000427","Gigabox","Appetizer - Chicken Satay",2021-03-18 00:00:00.000,18.4,18.4,8.0999999999999979,0.44021739130434773,"ORD0000427______"
228,"ORD0000428","Realfire","Limes",2021-03-18 00:00:00.000,2.8,2.8,1.0399999999999998,0.37142857142857139,"ORD0000428______"
375,"ORD0000429","Twimbo","Wine - Charddonnay Errazuriz",2021-03-18 00:00:00.000,51.8,51.8,15.54,0.3,"ORD0000429______"
517,"ORD0000430","Bluejam","Noodles - Steamed Chow Mein",2021-03-18 00:00:00.000,22.2,22.2,9.1,0.40990990990990989,"ORD0000430______"
594,"ORD0000431","Oodoo","Langers - Ruby Red Grapfruit",2021-03-18 00:00:00.000,15.2,15.2,6.5399999999999991,0.43026315789473679,"ORD0000431______"
885,"ORD0000432","Photobug","Wine - White, Pinot Grigio",2021-03-18 00:00:00.000,9.6,46.800000000000004,31.880000000000003,0.68119658119658122,"ORD0000432______, ORD0000437______"
14,"ORD0000433","Talane","Flower - Commercial Spider",2021-03-19 00:00:00.000,18,30.4,12.84,0.42236842105263162,"ORD0000435______, ORD0000433______"
20,"ORD0000434","Wikibox","Salt - Kosher",2021-03-19 00:00:00.000,8.4,8.4,3.0200000000000005,0.35952380952380958,"ORD0000434______"
56,"ORD0000435","Innotype","Raspberries - Fresh",2021-03-19 00:00:00.000,12.4,30.4,12.84,0.42236842105263162,"ORD0000435______, ORD0000433______"
74,"ORD0000436","Flipstorm","Dc - Frozen Momji",2021-03-19 00:00:00.000,16.5,16.5,11.795,0.71484848484848484,"ORD0000436______"
99,"ORD0000437","Tavu","Wine - Sake",2021-03-19 00:00:00.000,37.2,46.800000000000004,31.880000000000003,0.68119658119658122,"ORD0000432______, ORD0000437______"
212,"ORD0000438","DabZ","Steel Wool",2021-03-19 00:00:00.000,33,33,10.89,0.33,"ORD0000438______"
265,"ORD0000439","Oozz","Oil - Peanut",2021-03-19 00:00:00.000,8.4,8.4,6.0050000000000008,0.71488095238095239,"ORD0000439______"
496,"ORD0000440","Yakitri","Apple - Delicious, Golden",2021-03-19 00:00:00.000,7.4,58.2,54.6,0.93814432989690721,"ORD0000440______"
592,"ORD0000440","Yakitri","Wine - Penfolds Koonuga Hill",2021-03-19 00:00:00.000,22.5,58.2,54.6,0.93814432989690721,"ORD0000440______"
707,"ORD0000440","Yakitri","Cabbage - Red",2021-03-19 00:00:00.000,9.6,58.2,54.6,0.93814432989690721,"ORD0000440______"
745,"ORD0000440","Yakitri","Sprite - 355 Ml",2021-03-19 00:00:00.000,12.5,58.2,54.6,0.93814432989690721,"ORD0000440______"
752,"ORD0000440","Yakitri","Flour - Whole Wheat",2021-03-19 00:00:00.000,6.2,58.2,54.6,0.93814432989690721,"ORD0000440______"
795,"ORD0000441","Skilith","Squid Ink",2021-03-19 00:00:00.000,15.6,15.6,5.2999999999999989,0.3397435897435897,"ORD0000441______"
810,"ORD0000442","Linkbuzz","Wine - Alsace Riesling Reserve",2021-03-19 00:00:00.000,31.2,31.2,19.655,0.62996794871794881,"ORD0000442______"
867,"ORD0000443","Buzzdog","Amaretto",2021-03-19 00:00:00.000,5,74,32.540000000000006,0.43972972972972979,"ORD0000444______, ORD0000443______"
945,"ORD0000443","Buzzdog","Cheese - Goat",2021-03-19 00:00:00.000,60,74,32.540000000000006,0.43972972972972979,"ORD0000444______, ORD0000443______"
379,"ORD0000444","Mynte","Pasta - Ravioli",2021-03-20 00:00:00.000,9,74,32.540000000000006,0.43972972972972979,"ORD0000444______, ORD0000443______"
495,"ORD0000445","Thoughtbeat","Squash - Butternut",2021-03-20 00:00:00.000,42,42,23.1,0.55,"ORD0000445______"
690,"ORD0000446","Trudoo","Lemonade - Island Tea, 591 Ml",2021-03-20 00:00:00.000,31.2,31.2,13.419999999999998,0.4301282051282051,"ORD0000446______"
694,"ORD0000447","Janyx","Oven Mitt - 13 Inch",2021-03-20 00:00:00.000,44.8,71.4,47.755,0.66883753501400556,"ORD0000447______, ORD0000448______"
92,"ORD0000448","Twitterbridge","Soup - Campbells Chicken",2021-03-21 00:00:00.000,26.6,71.4,47.755,0.66883753501400556,"ORD0000447______, ORD0000448______"
306,"ORD0000449","Innotype","Soup Campbells Mexicali Tortilla",2021-03-21 00:00:00.000,17,17,7.3100000000000005,0.43000000000000005,"ORD0000449______"
554,"ORD0000450","Topicblab","Bagel - Ched Chs Presliced",2021-03-21 00:00:00.000,44,44,18.92,0.43000000000000005,"ORD0000450______"
688,"ORD0000451","Jabbersphere","Plasticforkblack",2021-03-21 00:00:00.000,33.3,33.3,12.649999999999999,0.37987987987987987,"ORD0000451______"
729,"ORD0000452","Eazzy","Appetizer - Southwestern",2021-03-21 00:00:00.000,43.4,43.4,11.719999999999999,0.27004608294930876,"ORD0000452______"
