device_fk,mountpoint_pk,mountpoint,identifier,filesystem,fstype_name,capacity,free_capacity,label,first_added,last_updated,free_cap_per,used_cap_per
5607,4137,"/var/lib/docker/overlay2/af20d3aa6c0d45a13b5cd478cdbcdbda2fc93bc17659965a7ffff4e9731a9b64/merged","Mountpoint:/var/lib/docker/overlay2/af20d3aa6c0d45a13b5cd478cdbcdbda2fc93bc17659965a7ffff4e9731a9b64/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:10.806,2018-07-23 13:48:20.930,77,23
5607,4138,"/var/lib/docker/overlay2/a8e2d9014d3eacf220df4c056fdf23b0d0836b77de79fe3125f8d3051ec724c3/merged","Mountpoint:/var/lib/docker/overlay2/a8e2d9014d3eacf220df4c056fdf23b0d0836b77de79fe3125f8d3051ec724c3/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.310,2018-07-23 13:48:05.053,77,23
5607,4139,"/var/lib/docker/overlay2/cfc8cef65ded0fceb1527861c4bf04fff52ba8b09c411a69540722e032fa1279/merged","Mountpoint:/var/lib/docker/overlay2/cfc8cef65ded0fceb1527861c4bf04fff52ba8b09c411a69540722e032fa1279/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.293,2018-07-23 13:48:04.996,77,23
5607,4140,"/var/lib/docker/overlay2/eb9e33a307518ec3c7ac58ce398717e073f1ec6fe6611fd541ad0fa5ce7b412e/merged","Mountpoint:/var/lib/docker/overlay2/eb9e33a307518ec3c7ac58ce398717e073f1ec6fe6611fd541ad0fa5ce7b412e/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.270,2018-07-23 13:48:04.900,77,23
5607,4141,"/var/lib/docker/overlay2/41f1da402fe68fc7502dd93fcdc6b7bf63f04e43fc1a9ec2f69b45378c151fc1/merged","Mountpoint:/var/lib/docker/overlay2/41f1da402fe68fc7502dd93fcdc6b7bf63f04e43fc1a9ec2f69b45378c151fc1/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.330,2018-07-23 13:48:05.110,77,23
5607,4142,"/var/lib/docker/overlay2/a7d5652de2bd254425141989d4e366c2d52d076becd4e7e2487f07225c447ce7/merged","Mountpoint:/var/lib/docker/overlay2/a7d5652de2bd254425141989d4e366c2d52d076becd4e7e2487f07225c447ce7/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.316,2018-07-23 13:48:05.066,77,23
5607,4144,"/var/lib/docker/overlay2/e2aa682a6c05deec64d4150d2c7a5c403f5ff1d9af5c74ec5f876af0c83f8616/merged","Mountpoint:/var/lib/docker/overlay2/e2aa682a6c05deec64d4150d2c7a5c403f5ff1d9af5c74ec5f876af0c83f8616/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.323,2018-07-23 13:48:05.083,77,23
5607,4146,"/var/lib/docker/overlay2/66208a6f57190e31c11c0d29d0f94790e75bd53565d8e0ced2c2309f6b72d60f/merged","Mountpoint:/var/lib/docker/overlay2/66208a6f57190e31c11c0d29d0f94790e75bd53565d8e0ced2c2309f6b72d60f/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:10.763,2018-07-23 13:48:20.780,77,23
5607,4147,"/var/lib/docker/overlay2/fece8f8b7b73dbf701d338f2298b3b685ee77d0784e16c4f173dd35743c3980a/merged","Mountpoint:/var/lib/docker/overlay2/fece8f8b7b73dbf701d338f2298b3b685ee77d0784e16c4f173dd35743c3980a/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:06.206,2018-07-23 13:48:12.306,77,23
5607,4159,"/var/lib/docker/overlay2/bdd13056de2cd4a3a5ef196f1bf2662ec03c097ed0070a06ba8d2a5157fda916/merged","Mountpoint:/var/lib/docker/overlay2/bdd13056de2cd4a3a5ef196f1bf2662ec03c097ed0070a06ba8d2a5157fda916/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:06.403,2018-07-23 13:48:12.850,77,23
5607,4160,"/var/lib/docker/overlay2/b9a36584414e902beb6e31d88d883fc2978e3685ca73d6a3b8216f0737966de0/merged","Mountpoint:/var/lib/docker/overlay2/b9a36584414e902beb6e31d88d883fc2978e3685ca73d6a3b8216f0737966de0/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.093,2018-07-23 13:48:14.533,77,23
5607,4163,"/var/lib/docker/overlay2/68ed0805bda51b33fe32f79f00b62badc989d4efd065437a147d8137caea70de/merged","Mountpoint:/var/lib/docker/overlay2/68ed0805bda51b33fe32f79f00b62badc989d4efd065437a147d8137caea70de/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:10.520,2018-07-23 13:48:20.140,77,23
5607,4164,"/var/lib/docker/overlay2/5fd09e9fbf447174ce199e304a390fe5286d468fd24a6907f2bf2f31f6b9eb54/merged","Mountpoint:/var/lib/docker/overlay2/5fd09e9fbf447174ce199e304a390fe5286d468fd24a6907f2bf2f31f6b9eb54/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.103,2018-07-23 13:48:14.546,77,23
5607,4165,"/var/lib/docker/overlay2/f62584936294c5e869c20ab6c5d3d86e19b3866ccb6b21c771e2ccfe90b08563/merged","Mountpoint:/var/lib/docker/overlay2/f62584936294c5e869c20ab6c5d3d86e19b3866ccb6b21c771e2ccfe90b08563/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.033,2018-07-23 13:48:14.413,77,23
5607,4176,"/var/lib/docker/overlay2/5cb726af52328f2f0fad647e150adf6d6c6c228125a5ac03dd98ee9b46d8d1aa/merged","Mountpoint:/var/lib/docker/overlay2/5cb726af52328f2f0fad647e150adf6d6c6c228125a5ac03dd98ee9b46d8d1aa/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.010,2018-07-23 13:48:14.373,77,23
5607,4177,"/var/lib/docker/overlay2/b2c0c531e9706cba2df03d4031fae23ca5a0440ab240545d818780f9f1efbc3e/merged","Mountpoint:/var/lib/docker/overlay2/b2c0c531e9706cba2df03d4031fae23ca5a0440ab240545d818780f9f1efbc3e/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.613,2018-07-23 13:48:15.436,77,23
5607,4178,"/var/lib/docker/overlay2/91c57f93353e91216b525665b940ef90a145e44caad361538a289e5cd5678738/merged","Mountpoint:/var/lib/docker/overlay2/91c57f93353e91216b525665b940ef90a145e44caad361538a289e5cd5678738/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:05.876,2018-07-23 13:48:11.570,77,23
5607,4179,"/var/lib/docker/overlay2/d05eb5e4bdc758b22de3f9191a9d0d89cbaae1fe04fccc4da63fa3ff2b924729/merged","Mountpoint:/var/lib/docker/overlay2/d05eb5e4bdc758b22de3f9191a9d0d89cbaae1fe04fccc4da63fa3ff2b924729/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:06.680,2018-07-23 13:48:13.676,77,23
5607,4180,"/var/lib/docker/overlay2/390edcd3af0096bf3252f2204f88b72b29c895d962363a9dbce89beb961e1f57/merged","Mountpoint:/var/lib/docker/overlay2/390edcd3af0096bf3252f2204f88b72b29c895d962363a9dbce89beb961e1f57/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.420,2018-07-23 13:48:05.296,77,23
5607,4182,"/var/lib/docker/overlay2/2497f869ef7ef1c71f99e1117efa64a87332017d73f55db6e5b52f4ffe2561fb/merged","Mountpoint:/var/lib/docker/overlay2/2497f869ef7ef1c71f99e1117efa64a87332017d73f55db6e5b52f4ffe2561fb/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.710,2018-07-23 13:48:17.086,77,23
5607,4184,"/var/lib/docker/overlay2/ca2ccb9b9ca143a5bc6365c20117aa94f5b1d1f58de53c4ae873b82a52ebf2cc/merged","Mountpoint:/var/lib/docker/overlay2/ca2ccb9b9ca143a5bc6365c20117aa94f5b1d1f58de53c4ae873b82a52ebf2cc/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.230,2018-07-23 13:48:04.763,77,23
5607,4185,"/var/lib/docker/overlay2/bf1e57588b707d65a3dd590080ef6221508825b0194b131ac96be41dd43f0c45/merged","Mountpoint:/var/lib/docker/overlay2/bf1e57588b707d65a3dd590080ef6221508825b0194b131ac96be41dd43f0c45/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.866,2018-07-23 13:48:18.996,77,23
5607,4187,"/var/lib/docker/overlay2/88c82e595225e9136d9de2ebe0b2a1aa7e6cab55a0c2d79cc9e8048382e0c349/merged","Mountpoint:/var/lib/docker/overlay2/88c82e595225e9136d9de2ebe0b2a1aa7e6cab55a0c2d79cc9e8048382e0c349/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.750,2018-07-23 13:48:18.783,77,23
5607,4190,"/var/lib/docker/overlay2/58cb8ed23293a39b465bcc2254c085a5c3374f742e429cc2400df742f30c0222/merged","Mountpoint:/var/lib/docker/overlay2/58cb8ed23293a39b465bcc2254c085a5c3374f742e429cc2400df742f30c0222/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.276,2018-07-23 13:48:04.916,77,23
5607,4191,"/var/lib/docker/overlay2/126d894a0591321b66936c6ebd99d048fb67b71b1139ee7334e65c8e57913d53/merged","Mountpoint:/var/lib/docker/overlay2/126d894a0591321b66936c6ebd99d048fb67b71b1139ee7334e65c8e57913d53/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.423,2018-07-23 13:48:05.310,77,23
5607,4193,"/var/lib/docker/overlay2/03f0cb56ebf19303d3f3591914ff49ea26f56c470a5133c959e8945b263f2444/merged","Mountpoint:/var/lib/docker/overlay2/03f0cb56ebf19303d3f3591914ff49ea26f56c470a5133c959e8945b263f2444/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.713,2018-07-23 13:48:15.576,77,23
5607,4195,"/var/lib/docker/overlay2/bec0d11073950a3b830ea62238e2a7f89ce535dfb99e2c50191158d1391104c5/merged","Mountpoint:/var/lib/docker/overlay2/bec0d11073950a3b830ea62238e2a7f89ce535dfb99e2c50191158d1391104c5/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:05.886,2018-07-23 13:48:11.590,77,23
5607,4196,"/var/lib/docker/overlay2/93b8d7bb9291360d3954686cccfdf9d32cf118e510894c5216eaff02fd687d5b/merged","Mountpoint:/var/lib/docker/overlay2/93b8d7bb9291360d3954686cccfdf9d32cf118e510894c5216eaff02fd687d5b/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:06.880,2018-07-23 13:48:14.183,77,23
5607,4202,"/var/lib/docker/overlay2/1c37a5db3885323802c49e2d617420cc50d364126272d003413a8964c8f24b67/merged","Mountpoint:/var/lib/docker/overlay2/1c37a5db3885323802c49e2d617420cc50d364126272d003413a8964c8f24b67/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.260,2018-07-23 13:48:04.856,77,23
5607,4203,"/var/lib/docker/overlay2/9f7bbfbc89484a083cded707e3236ca552a06a5a5c2e5ffcc93a645e89e4415b/merged","Mountpoint:/var/lib/docker/overlay2/9f7bbfbc89484a083cded707e3236ca552a06a5a5c2e5ffcc93a645e89e4415b/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:05.980,2018-07-23 13:48:11.793,77,23
5607,4204,"/var/lib/docker/overlay2/524750c60e486903f7a224bd3bf7035f7c6be8c00cca366d4c8930556099dad7/merged","Mountpoint:/var/lib/docker/overlay2/524750c60e486903f7a224bd3bf7035f7c6be8c00cca366d4c8930556099dad7/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.770,2018-07-23 13:48:18.806,77,23
5607,4206,"/var/lib/docker/overlay2/46a358ba55feb1bbaef7d27b97c7f3c6869d4ac5a5c166cf79dc9c2c50ec0c93/merged","Mountpoint:/var/lib/docker/overlay2/46a358ba55feb1bbaef7d27b97c7f3c6869d4ac5a5c166cf79dc9c2c50ec0c93/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.000,2018-07-23 13:48:17.566,77,23
5607,4207,"/var/lib/docker/overlay2/d7c1b7b9cccd1b0e69cf9d537de578e4b4f93855a07250356df0f0fdea595c99/merged","Mountpoint:/var/lib/docker/overlay2/d7c1b7b9cccd1b0e69cf9d537de578e4b4f93855a07250356df0f0fdea595c99/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:10.273,2018-07-23 13:48:19.656,77,23
5607,4213,"/var/lib/docker/overlay2/b6ca1f1dd5b3bc9e5415deabdc5192a68ff95a865eac248d5955f87339993142/merged","Mountpoint:/var/lib/docker/overlay2/b6ca1f1dd5b3bc9e5415deabdc5192a68ff95a865eac248d5955f87339993142/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.523,2018-07-23 13:48:16.813,77,23
5607,4214,"/var/lib/docker/overlay2/2761ef2d3fae564464508eb188411f2074abfcdb7c6b5165d272cd4ba85a8ca1/merged","Mountpoint:/var/lib/docker/overlay2/2761ef2d3fae564464508eb188411f2074abfcdb7c6b5165d272cd4ba85a8ca1/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.380,2018-07-23 13:48:16.603,77,23
5607,4216,"/var/lib/docker/overlay2/a450375e554f758e7bd3d15bedf1b1beb9781c23d84a8fdbde87f3055345459a/merged","Mountpoint:/var/lib/docker/overlay2/a450375e554f758e7bd3d15bedf1b1beb9781c23d84a8fdbde87f3055345459a/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.516,2018-07-23 13:48:16.800,77,23
5607,4217,"/var/lib/docker/overlay2/7e7909a83c6c0c5585654fc2041b6ee58405837d237b8e630b339f85294b9542/merged","Mountpoint:/var/lib/docker/overlay2/7e7909a83c6c0c5585654fc2041b6ee58405837d237b8e630b339f85294b9542/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.340,2018-07-23 13:48:16.533,77,23
5607,4218,"/var/lib/docker/overlay2/aa9d403755d61021eba50bfdb938dc67981416b0f61aedfbf1b5da25c1a4253c/merged","Mountpoint:/var/lib/docker/overlay2/aa9d403755d61021eba50bfdb938dc67981416b0f61aedfbf1b5da25c1a4253c/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.783,2018-07-23 13:48:15.670,77,23
5607,4219,"/var/lib/docker/overlay2/62a2fadde5c94ca868c87675b6e5f5d4825f63ceda11d6515f0f31ef58da0126/merged","Mountpoint:/var/lib/docker/overlay2/62a2fadde5c94ca868c87675b6e5f5d4825f63ceda11d6515f0f31ef58da0126/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.316,2018-07-23 13:48:14.956,77,23
5607,4220,"/var/lib/docker/overlay2/c03caa7636179d92d5d83c96cff9fd3fff0e34c5e0dde2933a66362b48b318a2/merged","Mountpoint:/var/lib/docker/overlay2/c03caa7636179d92d5d83c96cff9fd3fff0e34c5e0dde2933a66362b48b318a2/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.420,2018-07-23 13:48:16.656,77,23
5607,4221,"/var/lib/docker/overlay2/b7d98903b4136727f192e76b924c3fb9548d633fc354c7187d1a6962f881b9c0/merged","Mountpoint:/var/lib/docker/overlay2/b7d98903b4136727f192e76b924c3fb9548d633fc354c7187d1a6962f881b9c0/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.430,2018-07-23 13:48:16.666,77,23
5607,4222,"/var/lib/docker/overlay2/9a6ab61894231f324275ec44a385f60412eaa15b0f8062556dd1a7998494c2f6/merged","Mountpoint:/var/lib/docker/overlay2/9a6ab61894231f324275ec44a385f60412eaa15b0f8062556dd1a7998494c2f6/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.436,2018-07-23 13:48:16.676,77,23
5607,4223,"/var/lib/docker/overlay2/f467b82376be534c4780b22246b24e0101476f91f8d2c91f8d9b604c2a8dc80a/merged","Mountpoint:/var/lib/docker/overlay2/f467b82376be534c4780b22246b24e0101476f91f8d2c91f8d9b604c2a8dc80a/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.533,2018-07-23 13:48:16.823,77,23
5607,4224,"/var/lib/docker/overlay2/6ff92c82df44ba152d404a38b399fb2230e05adb50ebf98b56259f39cc3cddc2/merged","Mountpoint:/var/lib/docker/overlay2/6ff92c82df44ba152d404a38b399fb2230e05adb50ebf98b56259f39cc3cddc2/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.926,2018-07-23 13:48:19.126,77,23
5607,4225,"/var/lib/docker/overlay2/1b5807e8348a382a49c9d4814049280124bd5729c572915225cb2fbc053bf008/merged","Mountpoint:/var/lib/docker/overlay2/1b5807e8348a382a49c9d4814049280124bd5729c572915225cb2fbc053bf008/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.443,2018-07-23 13:48:16.690,77,23
5607,4226,"/var/lib/docker/overlay2/59d9563c4fd653f1c6954583bb4f5ebf57963d9a0fec4bf0a8d2c8991862d665/merged","Mountpoint:/var/lib/docker/overlay2/59d9563c4fd653f1c6954583bb4f5ebf57963d9a0fec4bf0a8d2c8991862d665/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.140,2018-07-23 13:48:14.620,77,23
5607,4227,"/var/lib/docker/overlay2/440c3565b5589d9bdc28780446bab4304bc093cf600cddf5c2681c44231adce5/merged","Mountpoint:/var/lib/docker/overlay2/440c3565b5589d9bdc28780446bab4304bc093cf600cddf5c2681c44231adce5/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.776,2018-07-23 13:48:15.660,77,23
5607,4228,"/var/lib/docker/overlay2/14e76bbea187f1c85e45b812e1d6758837207c62a106096894358fa141b36955/merged","Mountpoint:/var/lib/docker/overlay2/14e76bbea187f1c85e45b812e1d6758837207c62a106096894358fa141b36955/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.830,2018-07-23 13:48:15.736,77,23
5607,4229,"/var/lib/docker/overlay2/cbcb1d317e6981f81622f68e4a854d0911f4055ab355a2be18a5037d953f917c/merged","Mountpoint:/var/lib/docker/overlay2/cbcb1d317e6981f81622f68e4a854d0911f4055ab355a2be18a5037d953f917c/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:05.903,2018-07-23 13:48:11.640,77,23
5607,4230,"/var/lib/docker/overlay2/e860fee643d9df5f85d5e1589e52b0325051fa839853f48a25fc8b0679383b57/merged","Mountpoint:/var/lib/docker/overlay2/e860fee643d9df5f85d5e1589e52b0325051fa839853f48a25fc8b0679383b57/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.133,2018-07-23 13:48:14.610,77,23
5607,4231,"/var/lib/docker/overlay2/968b1c1f67900c626e4aface72eeed8062678b6adcdfc3565dcf261a242d726e/merged","Mountpoint:/var/lib/docker/overlay2/968b1c1f67900c626e4aface72eeed8062678b6adcdfc3565dcf261a242d726e/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:05.863,2018-07-23 13:48:11.533,77,23
5607,4233,"/var/lib/docker/overlay2/b90879a4d3d0478886e01c25cfee8ad3261798bc49c0594741adde4a02fe65ca/merged","Mountpoint:/var/lib/docker/overlay2/b90879a4d3d0478886e01c25cfee8ad3261798bc49c0594741adde4a02fe65ca/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.510,2018-07-23 13:48:05.640,77,23
5607,4234,"/var/lib/docker/overlay2/c94aba95a5c084b0f53928955c710cbca225cd3f60395299459068db104ae278/merged","Mountpoint:/var/lib/docker/overlay2/c94aba95a5c084b0f53928955c710cbca225cd3f60395299459068db104ae278/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.373,2018-07-23 13:48:16.593,77,23
5607,4235,"/var/lib/docker/overlay2/3dcd1c57165963c868e541a347567ee4a8ea4d600531b6f1cfe767ba064a9e5d/merged","Mountpoint:/var/lib/docker/overlay2/3dcd1c57165963c868e541a347567ee4a8ea4d600531b6f1cfe767ba064a9e5d/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.363,2018-07-23 13:48:16.576,77,23
5607,4236,"/var/lib/docker/overlay2/15c4bceb5e5150291391b650c40610229e8ed301684eecdffe17e7b23fcfa3af/merged","Mountpoint:/var/lib/docker/overlay2/15c4bceb5e5150291391b650c40610229e8ed301684eecdffe17e7b23fcfa3af/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.346,2018-07-23 13:48:16.550,77,23
5607,4237,"/var/lib/docker/overlay2/7fda25138711908ed67c91046211e3d06a20851ed7fda475e815be23483834a6/merged","Mountpoint:/var/lib/docker/overlay2/7fda25138711908ed67c91046211e3d06a20851ed7fda475e815be23483834a6/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.460,2018-07-23 13:48:16.710,77,23
5607,4240,"/var/lib/docker/overlay2/f82014877e66e863e4b1aa7051ad17fa1550047f42cb51a58a95427d421f8ef9/merged","Mountpoint:/var/lib/docker/overlay2/f82014877e66e863e4b1aa7051ad17fa1550047f42cb51a58a95427d421f8ef9/merged:5607","overlay","overlay",83515,"64364.00","",2018-07-21 13:48:06.026,2018-07-23 13:48:22.610,77,23
5607,4244,"/var/lib/docker/overlay2/9505ab18b18b3b25eabcecc682a57b895965447500918cdfc5c8718c6482be6e/merged","Mountpoint:/var/lib/docker/overlay2/9505ab18b18b3b25eabcecc682a57b895965447500918cdfc5c8718c6482be6e/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.333,2018-07-23 13:48:14.976,77,23
5607,4245,"/var/lib/docker/overlay2/040998d78bf7733b48e24a49150135cf7137142adfd9965034bfbf0f0d6bf0b5/merged","Mountpoint:/var/lib/docker/overlay2/040998d78bf7733b48e24a49150135cf7137142adfd9965034bfbf0f0d6bf0b5/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:04.920,2018-07-23 13:48:09.230,77,23
5607,4246,"/var/lib/docker/overlay2/b6623cbd76247dea3952f8528666f91db1718fa1070c61c8227303826514aec2/merged","Mountpoint:/var/lib/docker/overlay2/b6623cbd76247dea3952f8528666f91db1718fa1070c61c8227303826514aec2/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.513,2018-07-23 13:48:15.286,77,23
5607,4247,"/var/lib/docker/overlay2/a4eb0245f97f7215dd951cc4f025fa34742f22b4afbb125f1ee13f61077eecc7/merged","Mountpoint:/var/lib/docker/overlay2/a4eb0245f97f7215dd951cc4f025fa34742f22b4afbb125f1ee13f61077eecc7/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:04.950,2018-07-23 13:48:09.296,77,23
5607,4248,"/var/lib/docker/overlay2/d49787dab81314775187161776a38f7d7c690d6922967535b585e97d305c9288/merged","Mountpoint:/var/lib/docker/overlay2/d49787dab81314775187161776a38f7d7c690d6922967535b585e97d305c9288/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:04.886,2018-07-23 13:48:09.130,77,23
5607,4249,"/var/lib/docker/overlay2/102d8ddb4c75a4d8e9022dde8d3c6bf508811202d0a6743ed6442f241c61db3a/merged","Mountpoint:/var/lib/docker/overlay2/102d8ddb4c75a4d8e9022dde8d3c6bf508811202d0a6743ed6442f241c61db3a/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:04.953,2018-07-23 13:48:09.313,77,23
5607,4251,"/var/lib/docker/overlay2/4bb437c27f1932fcfbb1b591aa4c71ad6a492f17287a4a85caf96261b9f353b0/merged","Mountpoint:/var/lib/docker/overlay2/4bb437c27f1932fcfbb1b591aa4c71ad6a492f17287a4a85caf96261b9f353b0/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.710,2018-07-23 13:48:06.340,77,23
5607,4252,"/var/lib/docker/overlay2/7809ede1764a21ab16a9fa3d8847bc22be132c1d89c0c35eb737a85c404b7675/merged","Mountpoint:/var/lib/docker/overlay2/7809ede1764a21ab16a9fa3d8847bc22be132c1d89c0c35eb737a85c404b7675/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.716,2018-07-23 13:48:06.363,77,23
5607,4253,"/var/lib/docker/overlay2/6ffa6f01c8f0e7b89737d89cd0afada5bd7922c918959bbd46d2bb79165bfa23/merged","Mountpoint:/var/lib/docker/overlay2/6ffa6f01c8f0e7b89737d89cd0afada5bd7922c918959bbd46d2bb79165bfa23/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.760,2018-07-23 13:48:17.146,77,23
5607,4256,"/var/lib/docker/overlay2/c6a601c060fca1f0c598f27e6ad313606169afc9d97fa84a2b75258e137a52d1/merged","Mountpoint:/var/lib/docker/overlay2/c6a601c060fca1f0c598f27e6ad313606169afc9d97fa84a2b75258e137a52d1/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:08.653,2018-07-23 13:48:17.006,77,23
5607,4257,"/var/lib/docker/overlay2/00e11fcd5cd8fe56e4d49d40784a08c3d510a517526a4df6cb8fb69ba717ab77/merged","Mountpoint:/var/lib/docker/overlay2/00e11fcd5cd8fe56e4d49d40784a08c3d510a517526a4df6cb8fb69ba717ab77/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:06.310,2018-07-23 13:48:12.593,77,23
5607,4258,"/var/lib/docker/overlay2/5080523fae2d52730cf2f409ada01b307a668a8c378094c2ac2629c248452318/merged","Mountpoint:/var/lib/docker/overlay2/5080523fae2d52730cf2f409ada01b307a668a8c378094c2ac2629c248452318/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.683,2018-07-23 13:48:06.256,77,23
5607,4259,"/var/lib/docker/overlay2/2723237d8faee57297cac673a7a314bab32d2abb176e46ffa59e4e40dc362acf/merged","Mountpoint:/var/lib/docker/overlay2/2723237d8faee57297cac673a7a314bab32d2abb176e46ffa59e4e40dc362acf/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:09.420,2018-07-23 13:48:18.243,77,23
5607,4260,"/var/lib/docker/overlay2/fb562d7faf6bdf0bf376de9f36e28504ac2f468b5890c3cbb2e2411e4ca19db9/merged","Mountpoint:/var/lib/docker/overlay2/fb562d7faf6bdf0bf376de9f36e28504ac2f468b5890c3cbb2e2411e4ca19db9/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:04.926,2018-07-23 13:48:09.246,77,23
5607,4261,"/var/lib/docker/overlay2/6e1a9790028c9c43f4bbf71b3e211d2839b106d3981f9e127dc3dcf7c4059f68/merged","Mountpoint:/var/lib/docker/overlay2/6e1a9790028c9c43f4bbf71b3e211d2839b106d3981f9e127dc3dcf7c4059f68/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.730,2018-07-23 13:48:06.413,77,23
5607,4262,"/var/lib/docker/overlay2/fe2df97228a0cda5a4e83cba23343d8d73831246374ecfd6c77cb91836798819/merged","Mountpoint:/var/lib/docker/overlay2/fe2df97228a0cda5a4e83cba23343d8d73831246374ecfd6c77cb91836798819/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:03.700,2018-07-23 13:48:06.296,77,23
5607,4263,"/var/lib/docker/overlay2/81e8ea2a76e7cb19d47264f1a22af6d3d615455447406a138d9e5118d22b1453/merged","Mountpoint:/var/lib/docker/overlay2/81e8ea2a76e7cb19d47264f1a22af6d3d615455447406a138d9e5118d22b1453/merged:5607","overlay","overlay",83515,"64364.00","",2018-02-14 14:48:07.956,2018-07-23 13:48:15.936,77,23
