Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2019-02-18 00:00:00.000,"2019","1","2","18","20190218","February","Feb 2019","Q1 2019","1","Monday",2019-02-23 00:00:00.000
2019-02-19 00:00:00.000,"2019","1","2","19","20190219","February","Feb 2019","Q1 2019","2","Tuesday",2019-02-23 00:00:00.000
2019-02-20 00:00:00.000,"2019","1","2","20","20190220","February","Feb 2019","Q1 2019","3","Wednesday",2019-02-23 00:00:00.000
2019-02-21 00:00:00.000,"2019","1","2","21","20190221","February","Feb 2019","Q1 2019","4","Thursday",2019-02-23 00:00:00.000
2019-02-22 00:00:00.000,"2019","1","2","22","20190222","February","Feb 2019","Q1 2019","5","Friday",2019-02-23 00:00:00.000
2019-02-23 00:00:00.000,"2019","1","2","23","20190223","February","Feb 2019","Q1 2019","6","Saturday",2019-02-23 00:00:00.000
2019-02-24 00:00:00.000,"2019","1","2","24","20190224","February","Feb 2019","Q1 2019","0","Sunday",2019-03-02 00:00:00.000
2019-02-25 00:00:00.000,"2019","1","2","25","20190225","February","Feb 2019","Q1 2019","1","Monday",2019-03-02 00:00:00.000
2019-02-26 00:00:00.000,"2019","1","2","26","20190226","February","Feb 2019","Q1 2019","2","Tuesday",2019-03-02 00:00:00.000
2019-02-27 00:00:00.000,"2019","1","2","27","20190227","February","Feb 2019","Q1 2019","3","Wednesday",2019-03-02 00:00:00.000
2019-02-28 00:00:00.000,"2019","1","2","28","20190228","February","Feb 2019","Q1 2019","4","Thursday",2019-03-02 00:00:00.000
2019-03-01 00:00:00.000,"2019","1","3","1","20190301","March","Mar 2019","Q1 2019","5","Friday",2019-03-02 00:00:00.000
2019-03-02 00:00:00.000,"2019","1","3","2","20190302","March","Mar 2019","Q1 2019","6","Saturday",2019-03-02 00:00:00.000
2019-03-03 00:00:00.000,"2019","1","3","3","20190303","March","Mar 2019","Q1 2019","0","Sunday",2019-03-09 00:00:00.000
2019-03-04 00:00:00.000,"2019","1","3","4","20190304","March","Mar 2019","Q1 2019","1","Monday",2019-03-09 00:00:00.000
2019-03-05 00:00:00.000,"2019","1","3","5","20190305","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-09 00:00:00.000
2019-03-06 00:00:00.000,"2019","1","3","6","20190306","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-09 00:00:00.000
2019-03-07 00:00:00.000,"2019","1","3","7","20190307","March","Mar 2019","Q1 2019","4","Thursday",2019-03-09 00:00:00.000
2019-03-08 00:00:00.000,"2019","1","3","8","20190308","March","Mar 2019","Q1 2019","5","Friday",2019-03-09 00:00:00.000
2019-03-09 00:00:00.000,"2019","1","3","9","20190309","March","Mar 2019","Q1 2019","6","Saturday",2019-03-09 00:00:00.000
2019-03-10 00:00:00.000,"2019","1","3","10","20190310","March","Mar 2019","Q1 2019","0","Sunday",2019-03-16 00:00:00.000
2019-03-11 00:00:00.000,"2019","1","3","11","20190311","March","Mar 2019","Q1 2019","1","Monday",2019-03-16 00:00:00.000
2019-03-12 00:00:00.000,"2019","1","3","12","20190312","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-16 00:00:00.000
2019-03-13 00:00:00.000,"2019","1","3","13","20190313","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-16 00:00:00.000
2019-03-14 00:00:00.000,"2019","1","3","14","20190314","March","Mar 2019","Q1 2019","4","Thursday",2019-03-16 00:00:00.000
2019-03-15 00:00:00.000,"2019","1","3","15","20190315","March","Mar 2019","Q1 2019","5","Friday",2019-03-16 00:00:00.000
2019-03-16 00:00:00.000,"2019","1","3","16","20190316","March","Mar 2019","Q1 2019","6","Saturday",2019-03-16 00:00:00.000
2019-03-17 00:00:00.000,"2019","1","3","17","20190317","March","Mar 2019","Q1 2019","0","Sunday",2019-03-23 00:00:00.000
2019-03-18 00:00:00.000,"2019","1","3","18","20190318","March","Mar 2019","Q1 2019","1","Monday",2019-03-23 00:00:00.000
2019-03-19 00:00:00.000,"2019","1","3","19","20190319","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-23 00:00:00.000
2019-03-20 00:00:00.000,"2019","1","3","20","20190320","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-23 00:00:00.000
2019-03-21 00:00:00.000,"2019","1","3","21","20190321","March","Mar 2019","Q1 2019","4","Thursday",2019-03-23 00:00:00.000
2019-03-22 00:00:00.000,"2019","1","3","22","20190322","March","Mar 2019","Q1 2019","5","Friday",2019-03-23 00:00:00.000
2019-03-23 00:00:00.000,"2019","1","3","23","20190323","March","Mar 2019","Q1 2019","6","Saturday",2019-03-23 00:00:00.000
2019-03-24 00:00:00.000,"2019","1","3","24","20190324","March","Mar 2019","Q1 2019","0","Sunday",2019-03-30 00:00:00.000
2019-03-25 00:00:00.000,"2019","1","3","25","20190325","March","Mar 2019","Q1 2019","1","Monday",2019-03-30 00:00:00.000
2019-03-26 00:00:00.000,"2019","1","3","26","20190326","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-30 00:00:00.000
2019-03-27 00:00:00.000,"2019","1","3","27","20190327","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-30 00:00:00.000
2019-03-28 00:00:00.000,"2019","1","3","28","20190328","March","Mar 2019","Q1 2019","4","Thursday",2019-03-30 00:00:00.000
2019-03-29 00:00:00.000,"2019","1","3","29","20190329","March","Mar 2019","Q1 2019","5","Friday",2019-03-30 00:00:00.000
2019-03-30 00:00:00.000,"2019","1","3","30","20190330","March","Mar 2019","Q1 2019","6","Saturday",2019-03-30 00:00:00.000
2019-03-31 00:00:00.000,"2019","1","3","31","20190331","March","Mar 2019","Q1 2019","0","Sunday",2019-04-06 00:00:00.000
2019-10-01 00:00:00.000,"2019","4","10","1","20191001","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-05 00:00:00.000
2019-10-02 00:00:00.000,"2019","4","10","2","20191002","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-05 00:00:00.000
2019-10-03 00:00:00.000,"2019","4","10","3","20191003","October","Oct 2019","Q4 2019","4","Thursday",2019-10-05 00:00:00.000
2019-10-04 00:00:00.000,"2019","4","10","4","20191004","October","Oct 2019","Q4 2019","5","Friday",2019-10-05 00:00:00.000
2019-10-05 00:00:00.000,"2019","4","10","5","20191005","October","Oct 2019","Q4 2019","6","Saturday",2019-10-05 00:00:00.000
2019-10-06 00:00:00.000,"2019","4","10","6","20191006","October","Oct 2019","Q4 2019","0","Sunday",2019-10-12 00:00:00.000
2019-10-07 00:00:00.000,"2019","4","10","7","20191007","October","Oct 2019","Q4 2019","1","Monday",2019-10-12 00:00:00.000
2019-10-08 00:00:00.000,"2019","4","10","8","20191008","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-12 00:00:00.000
2019-10-09 00:00:00.000,"2019","4","10","9","20191009","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-12 00:00:00.000
2019-10-10 00:00:00.000,"2019","4","10","10","20191010","October","Oct 2019","Q4 2019","4","Thursday",2019-10-12 00:00:00.000
2019-10-11 00:00:00.000,"2019","4","10","11","20191011","October","Oct 2019","Q4 2019","5","Friday",2019-10-12 00:00:00.000
2019-10-12 00:00:00.000,"2019","4","10","12","20191012","October","Oct 2019","Q4 2019","6","Saturday",2019-10-12 00:00:00.000
2019-10-13 00:00:00.000,"2019","4","10","13","20191013","October","Oct 2019","Q4 2019","0","Sunday",2019-10-19 00:00:00.000
2019-10-14 00:00:00.000,"2019","4","10","14","20191014","October","Oct 2019","Q4 2019","1","Monday",2019-10-19 00:00:00.000
2019-10-15 00:00:00.000,"2019","4","10","15","20191015","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-19 00:00:00.000
2019-10-16 00:00:00.000,"2019","4","10","16","20191016","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-19 00:00:00.000
2019-10-17 00:00:00.000,"2019","4","10","17","20191017","October","Oct 2019","Q4 2019","4","Thursday",2019-10-19 00:00:00.000
2019-10-18 00:00:00.000,"2019","4","10","18","20191018","October","Oct 2019","Q4 2019","5","Friday",2019-10-19 00:00:00.000
2019-10-19 00:00:00.000,"2019","4","10","19","20191019","October","Oct 2019","Q4 2019","6","Saturday",2019-10-19 00:00:00.000
2019-10-20 00:00:00.000,"2019","4","10","20","20191020","October","Oct 2019","Q4 2019","0","Sunday",2019-10-26 00:00:00.000
2019-10-21 00:00:00.000,"2019","4","10","21","20191021","October","Oct 2019","Q4 2019","1","Monday",2019-10-26 00:00:00.000
2019-10-22 00:00:00.000,"2019","4","10","22","20191022","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-26 00:00:00.000
2019-10-23 00:00:00.000,"2019","4","10","23","20191023","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-26 00:00:00.000
2019-10-24 00:00:00.000,"2019","4","10","24","20191024","October","Oct 2019","Q4 2019","4","Thursday",2019-10-26 00:00:00.000
2019-10-25 00:00:00.000,"2019","4","10","25","20191025","October","Oct 2019","Q4 2019","5","Friday",2019-10-26 00:00:00.000
2019-10-26 00:00:00.000,"2019","4","10","26","20191026","October","Oct 2019","Q4 2019","6","Saturday",2019-10-26 00:00:00.000
2019-10-27 00:00:00.000,"2019","4","10","27","20191027","October","Oct 2019","Q4 2019","0","Sunday",2019-11-02 00:00:00.000
2019-10-28 00:00:00.000,"2019","4","10","28","20191028","October","Oct 2019","Q4 2019","1","Monday",2019-11-02 00:00:00.000
2019-10-29 00:00:00.000,"2019","4","10","29","20191029","October","Oct 2019","Q4 2019","2","Tuesday",2019-11-02 00:00:00.000
2019-10-30 00:00:00.000,"2019","4","10","30","20191030","October","Oct 2019","Q4 2019","3","Wednesday",2019-11-02 00:00:00.000
2019-10-31 00:00:00.000,"2019","4","10","31","20191031","October","Oct 2019","Q4 2019","4","Thursday",2019-11-02 00:00:00.000
2019-11-01 00:00:00.000,"2019","4","11","1","20191101","November","Nov 2019","Q4 2019","5","Friday",2019-11-02 00:00:00.000
2019-11-02 00:00:00.000,"2019","4","11","2","20191102","November","Nov 2019","Q4 2019","6","Saturday",2019-11-02 00:00:00.000
2019-11-03 00:00:00.000,"2019","4","11","3","20191103","November","Nov 2019","Q4 2019","0","Sunday",2019-11-09 00:00:00.000
2019-11-04 00:00:00.000,"2019","4","11","4","20191104","November","Nov 2019","Q4 2019","1","Monday",2019-11-09 00:00:00.000
2019-11-05 00:00:00.000,"2019","4","11","5","20191105","November","Nov 2019","Q4 2019","2","Tuesday",2019-11-09 00:00:00.000
2019-11-06 00:00:00.000,"2019","4","11","6","20191106","November","Nov 2019","Q4 2019","3","Wednesday",2019-11-09 00:00:00.000
2019-11-07 00:00:00.000,"2019","4","11","7","20191107","November","Nov 2019","Q4 2019","4","Thursday",2019-11-09 00:00:00.000
2019-11-08 00:00:00.000,"2019","4","11","8","20191108","November","Nov 2019","Q4 2019","5","Friday",2019-11-09 00:00:00.000
2019-11-09 00:00:00.000,"2019","4","11","9","20191109","November","Nov 2019","Q4 2019","6","Saturday",2019-11-09 00:00:00.000
2019-11-10 00:00:00.000,"2019","4","11","10","20191110","November","Nov 2019","Q4 2019","0","Sunday",2019-11-16 00:00:00.000
2019-11-11 00:00:00.000,"2019","4","11","11","20191111","November","Nov 2019","Q4 2019","1","Monday",2019-11-16 00:00:00.000
2019-11-12 00:00:00.000,"2019","4","11","12","20191112","November","Nov 2019","Q4 2019","2","Tuesday",2019-11-16 00:00:00.000
2019-11-13 00:00:00.000,"2019","4","11","13","20191113","November","Nov 2019","Q4 2019","3","Wednesday",2019-11-16 00:00:00.000
2019-11-14 00:00:00.000,"2019","4","11","14","20191114","November","Nov 2019","Q4 2019","4","Thursday",2019-11-16 00:00:00.000
2019-11-15 00:00:00.000,"2019","4","11","15","20191115","November","Nov 2019","Q4 2019","5","Friday",2019-11-16 00:00:00.000
2019-11-16 00:00:00.000,"2019","4","11","16","20191116","November","Nov 2019","Q4 2019","6","Saturday",2019-11-16 00:00:00.000
2019-11-17 00:00:00.000,"2019","4","11","17","20191117","November","Nov 2019","Q4 2019","0","Sunday",2019-11-23 00:00:00.000
2019-11-18 00:00:00.000,"2019","4","11","18","20191118","November","Nov 2019","Q4 2019","1","Monday",2019-11-23 00:00:00.000
2019-11-19 00:00:00.000,"2019","4","11","19","20191119","November","Nov 2019","Q4 2019","2","Tuesday",2019-11-23 00:00:00.000
2019-11-20 00:00:00.000,"2019","4","11","20","20191120","November","Nov 2019","Q4 2019","3","Wednesday",2019-11-23 00:00:00.000
2019-11-21 00:00:00.000,"2019","4","11","21","20191121","November","Nov 2019","Q4 2019","4","Thursday",2019-11-23 00:00:00.000
2019-11-22 00:00:00.000,"2019","4","11","22","20191122","November","Nov 2019","Q4 2019","5","Friday",2019-11-23 00:00:00.000
2019-11-23 00:00:00.000,"2019","4","11","23","20191123","November","Nov 2019","Q4 2019","6","Saturday",2019-11-23 00:00:00.000
2019-11-24 00:00:00.000,"2019","4","11","24","20191124","November","Nov 2019","Q4 2019","0","Sunday",2019-11-30 00:00:00.000
2019-11-25 00:00:00.000,"2019","4","11","25","20191125","November","Nov 2019","Q4 2019","1","Monday",2019-11-30 00:00:00.000
2019-11-26 00:00:00.000,"2019","4","11","26","20191126","November","Nov 2019","Q4 2019","2","Tuesday",2019-11-30 00:00:00.000
2019-11-27 00:00:00.000,"2019","4","11","27","20191127","November","Nov 2019","Q4 2019","3","Wednesday",2019-11-30 00:00:00.000
2019-11-28 00:00:00.000,"2019","4","11","28","20191128","November","Nov 2019","Q4 2019","4","Thursday",2019-11-30 00:00:00.000
2019-11-29 00:00:00.000,"2019","4","11","29","20191129","November","Nov 2019","Q4 2019","5","Friday",2019-11-30 00:00:00.000
2019-11-30 00:00:00.000,"2019","4","11","30","20191130","November","Nov 2019","Q4 2019","6","Saturday",2019-11-30 00:00:00.000
2019-12-01 00:00:00.000,"2019","4","12","1","20191201","December","Dec 2019","Q4 2019","0","Sunday",2019-12-07 00:00:00.000
2019-12-02 00:00:00.000,"2019","4","12","2","20191202","December","Dec 2019","Q4 2019","1","Monday",2019-12-07 00:00:00.000
2019-12-03 00:00:00.000,"2019","4","12","3","20191203","December","Dec 2019","Q4 2019","2","Tuesday",2019-12-07 00:00:00.000
2019-12-04 00:00:00.000,"2019","4","12","4","20191204","December","Dec 2019","Q4 2019","3","Wednesday",2019-12-07 00:00:00.000
2019-12-05 00:00:00.000,"2019","4","12","5","20191205","December","Dec 2019","Q4 2019","4","Thursday",2019-12-07 00:00:00.000
2019-12-06 00:00:00.000,"2019","4","12","6","20191206","December","Dec 2019","Q4 2019","5","Friday",2019-12-07 00:00:00.000
2019-12-07 00:00:00.000,"2019","4","12","7","20191207","December","Dec 2019","Q4 2019","6","Saturday",2019-12-07 00:00:00.000
2019-12-08 00:00:00.000,"2019","4","12","8","20191208","December","Dec 2019","Q4 2019","0","Sunday",2019-12-14 00:00:00.000
2019-12-09 00:00:00.000,"2019","4","12","9","20191209","December","Dec 2019","Q4 2019","1","Monday",2019-12-14 00:00:00.000
2019-12-10 00:00:00.000,"2019","4","12","10","20191210","December","Dec 2019","Q4 2019","2","Tuesday",2019-12-14 00:00:00.000
2019-12-11 00:00:00.000,"2019","4","12","11","20191211","December","Dec 2019","Q4 2019","3","Wednesday",2019-12-14 00:00:00.000
2019-12-12 00:00:00.000,"2019","4","12","12","20191212","December","Dec 2019","Q4 2019","4","Thursday",2019-12-14 00:00:00.000
2019-12-13 00:00:00.000,"2019","4","12","13","20191213","December","Dec 2019","Q4 2019","5","Friday",2019-12-14 00:00:00.000
2019-12-14 00:00:00.000,"2019","4","12","14","20191214","December","Dec 2019","Q4 2019","6","Saturday",2019-12-14 00:00:00.000
2019-12-15 00:00:00.000,"2019","4","12","15","20191215","December","Dec 2019","Q4 2019","0","Sunday",2019-12-21 00:00:00.000
2019-12-16 00:00:00.000,"2019","4","12","16","20191216","December","Dec 2019","Q4 2019","1","Monday",2019-12-21 00:00:00.000
2019-12-17 00:00:00.000,"2019","4","12","17","20191217","December","Dec 2019","Q4 2019","2","Tuesday",2019-12-21 00:00:00.000
2019-12-18 00:00:00.000,"2019","4","12","18","20191218","December","Dec 2019","Q4 2019","3","Wednesday",2019-12-21 00:00:00.000
2019-12-19 00:00:00.000,"2019","4","12","19","20191219","December","Dec 2019","Q4 2019","4","Thursday",2019-12-21 00:00:00.000
2019-12-20 00:00:00.000,"2019","4","12","20","20191220","December","Dec 2019","Q4 2019","5","Friday",2019-12-21 00:00:00.000
2019-12-21 00:00:00.000,"2019","4","12","21","20191221","December","Dec 2019","Q4 2019","6","Saturday",2019-12-21 00:00:00.000
2019-12-22 00:00:00.000,"2019","4","12","22","20191222","December","Dec 2019","Q4 2019","0","Sunday",2019-12-28 00:00:00.000
2019-12-23 00:00:00.000,"2019","4","12","23","20191223","December","Dec 2019","Q4 2019","1","Monday",2019-12-28 00:00:00.000
2019-12-24 00:00:00.000,"2019","4","12","24","20191224","December","Dec 2019","Q4 2019","2","Tuesday",2019-12-28 00:00:00.000
2019-12-25 00:00:00.000,"2019","4","12","25","20191225","December","Dec 2019","Q4 2019","3","Wednesday",2019-12-28 00:00:00.000
2019-12-26 00:00:00.000,"2019","4","12","26","20191226","December","Dec 2019","Q4 2019","4","Thursday",2019-12-28 00:00:00.000
2019-12-27 00:00:00.000,"2019","4","12","27","20191227","December","Dec 2019","Q4 2019","5","Friday",2019-12-28 00:00:00.000
2019-12-28 00:00:00.000,"2019","4","12","28","20191228","December","Dec 2019","Q4 2019","6","Saturday",2019-12-28 00:00:00.000
2019-12-29 00:00:00.000,"2019","4","12","29","20191229","December","Dec 2019","Q4 2019","0","Sunday",2020-01-04 00:00:00.000
2019-12-30 00:00:00.000,"2019","4","12","30","20191230","December","Dec 2019","Q4 2019","1","Monday",2020-01-04 00:00:00.000
2019-12-31 00:00:00.000,"2019","4","12","31","20191231","December","Dec 2019","Q4 2019","2","Tuesday",2020-01-04 00:00:00.000
2019-04-01 00:00:00.000,"2019","2","4","1","20190401","April","Apr 2019","Q2 2019","1","Monday",2019-04-06 00:00:00.000
2019-04-02 00:00:00.000,"2019","2","4","2","20190402","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-06 00:00:00.000
2019-04-03 00:00:00.000,"2019","2","4","3","20190403","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-06 00:00:00.000
2019-04-04 00:00:00.000,"2019","2","4","4","20190404","April","Apr 2019","Q2 2019","4","Thursday",2019-04-06 00:00:00.000
2019-04-05 00:00:00.000,"2019","2","4","5","20190405","April","Apr 2019","Q2 2019","5","Friday",2019-04-06 00:00:00.000
2019-04-06 00:00:00.000,"2019","2","4","6","20190406","April","Apr 2019","Q2 2019","6","Saturday",2019-04-06 00:00:00.000
2019-04-07 00:00:00.000,"2019","2","4","7","20190407","April","Apr 2019","Q2 2019","0","Sunday",2019-04-13 00:00:00.000
2019-04-08 00:00:00.000,"2019","2","4","8","20190408","April","Apr 2019","Q2 2019","1","Monday",2019-04-13 00:00:00.000
2019-04-09 00:00:00.000,"2019","2","4","9","20190409","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-13 00:00:00.000
2019-04-10 00:00:00.000,"2019","2","4","10","20190410","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-13 00:00:00.000
2019-04-11 00:00:00.000,"2019","2","4","11","20190411","April","Apr 2019","Q2 2019","4","Thursday",2019-04-13 00:00:00.000
2019-04-12 00:00:00.000,"2019","2","4","12","20190412","April","Apr 2019","Q2 2019","5","Friday",2019-04-13 00:00:00.000
2019-04-13 00:00:00.000,"2019","2","4","13","20190413","April","Apr 2019","Q2 2019","6","Saturday",2019-04-13 00:00:00.000
2019-04-14 00:00:00.000,"2019","2","4","14","20190414","April","Apr 2019","Q2 2019","0","Sunday",2019-04-20 00:00:00.000
2019-04-15 00:00:00.000,"2019","2","4","15","20190415","April","Apr 2019","Q2 2019","1","Monday",2019-04-20 00:00:00.000
2019-04-16 00:00:00.000,"2019","2","4","16","20190416","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-20 00:00:00.000
2019-04-17 00:00:00.000,"2019","2","4","17","20190417","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-20 00:00:00.000
2019-04-18 00:00:00.000,"2019","2","4","18","20190418","April","Apr 2019","Q2 2019","4","Thursday",2019-04-20 00:00:00.000
2019-04-19 00:00:00.000,"2019","2","4","19","20190419","April","Apr 2019","Q2 2019","5","Friday",2019-04-20 00:00:00.000
2019-04-20 00:00:00.000,"2019","2","4","20","20190420","April","Apr 2019","Q2 2019","6","Saturday",2019-04-20 00:00:00.000
2019-04-21 00:00:00.000,"2019","2","4","21","20190421","April","Apr 2019","Q2 2019","0","Sunday",2019-04-27 00:00:00.000
2019-04-22 00:00:00.000,"2019","2","4","22","20190422","April","Apr 2019","Q2 2019","1","Monday",2019-04-27 00:00:00.000
2019-04-23 00:00:00.000,"2019","2","4","23","20190423","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-27 00:00:00.000
2019-04-24 00:00:00.000,"2019","2","4","24","20190424","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-27 00:00:00.000
2019-04-25 00:00:00.000,"2019","2","4","25","20190425","April","Apr 2019","Q2 2019","4","Thursday",2019-04-27 00:00:00.000
2019-04-26 00:00:00.000,"2019","2","4","26","20190426","April","Apr 2019","Q2 2019","5","Friday",2019-04-27 00:00:00.000
2019-04-27 00:00:00.000,"2019","2","4","27","20190427","April","Apr 2019","Q2 2019","6","Saturday",2019-04-27 00:00:00.000
2019-04-28 00:00:00.000,"2019","2","4","28","20190428","April","Apr 2019","Q2 2019","0","Sunday",2019-05-04 00:00:00.000
2019-04-29 00:00:00.000,"2019","2","4","29","20190429","April","Apr 2019","Q2 2019","1","Monday",2019-05-04 00:00:00.000
2019-04-30 00:00:00.000,"2019","2","4","30","20190430","April","Apr 2019","Q2 2019","2","Tuesday",2019-05-04 00:00:00.000
2019-05-01 00:00:00.000,"2019","2","5","1","20190501","May","May 2019","Q2 2019","3","Wednesday",2019-05-04 00:00:00.000
2019-05-02 00:00:00.000,"2019","2","5","2","20190502","May","May 2019","Q2 2019","4","Thursday",2019-05-04 00:00:00.000
2019-05-03 00:00:00.000,"2019","2","5","3","20190503","May","May 2019","Q2 2019","5","Friday",2019-05-04 00:00:00.000
2019-05-04 00:00:00.000,"2019","2","5","4","20190504","May","May 2019","Q2 2019","6","Saturday",2019-05-04 00:00:00.000
2019-05-05 00:00:00.000,"2019","2","5","5","20190505","May","May 2019","Q2 2019","0","Sunday",2019-05-11 00:00:00.000
2019-05-06 00:00:00.000,"2019","2","5","6","20190506","May","May 2019","Q2 2019","1","Monday",2019-05-11 00:00:00.000
2019-05-07 00:00:00.000,"2019","2","5","7","20190507","May","May 2019","Q2 2019","2","Tuesday",2019-05-11 00:00:00.000
2019-05-08 00:00:00.000,"2019","2","5","8","20190508","May","May 2019","Q2 2019","3","Wednesday",2019-05-11 00:00:00.000
2019-05-09 00:00:00.000,"2019","2","5","9","20190509","May","May 2019","Q2 2019","4","Thursday",2019-05-11 00:00:00.000
2019-05-10 00:00:00.000,"2019","2","5","10","20190510","May","May 2019","Q2 2019","5","Friday",2019-05-11 00:00:00.000
2019-05-11 00:00:00.000,"2019","2","5","11","20190511","May","May 2019","Q2 2019","6","Saturday",2019-05-11 00:00:00.000
2019-05-12 00:00:00.000,"2019","2","5","12","20190512","May","May 2019","Q2 2019","0","Sunday",2019-05-18 00:00:00.000
2019-05-13 00:00:00.000,"2019","2","5","13","20190513","May","May 2019","Q2 2019","1","Monday",2019-05-18 00:00:00.000
2019-05-14 00:00:00.000,"2019","2","5","14","20190514","May","May 2019","Q2 2019","2","Tuesday",2019-05-18 00:00:00.000
2019-05-15 00:00:00.000,"2019","2","5","15","20190515","May","May 2019","Q2 2019","3","Wednesday",2019-05-18 00:00:00.000
2019-05-16 00:00:00.000,"2019","2","5","16","20190516","May","May 2019","Q2 2019","4","Thursday",2019-05-18 00:00:00.000
2019-05-17 00:00:00.000,"2019","2","5","17","20190517","May","May 2019","Q2 2019","5","Friday",2019-05-18 00:00:00.000
2019-05-18 00:00:00.000,"2019","2","5","18","20190518","May","May 2019","Q2 2019","6","Saturday",2019-05-18 00:00:00.000
2019-05-19 00:00:00.000,"2019","2","5","19","20190519","May","May 2019","Q2 2019","0","Sunday",2019-05-25 00:00:00.000
2019-05-20 00:00:00.000,"2019","2","5","20","20190520","May","May 2019","Q2 2019","1","Monday",2019-05-25 00:00:00.000
2019-05-21 00:00:00.000,"2019","2","5","21","20190521","May","May 2019","Q2 2019","2","Tuesday",2019-05-25 00:00:00.000
2019-05-22 00:00:00.000,"2019","2","5","22","20190522","May","May 2019","Q2 2019","3","Wednesday",2019-05-25 00:00:00.000
2019-05-23 00:00:00.000,"2019","2","5","23","20190523","May","May 2019","Q2 2019","4","Thursday",2019-05-25 00:00:00.000
2019-05-24 00:00:00.000,"2019","2","5","24","20190524","May","May 2019","Q2 2019","5","Friday",2019-05-25 00:00:00.000
2019-05-25 00:00:00.000,"2019","2","5","25","20190525","May","May 2019","Q2 2019","6","Saturday",2019-05-25 00:00:00.000
2019-05-26 00:00:00.000,"2019","2","5","26","20190526","May","May 2019","Q2 2019","0","Sunday",2019-06-01 00:00:00.000
2019-05-27 00:00:00.000,"2019","2","5","27","20190527","May","May 2019","Q2 2019","1","Monday",2019-06-01 00:00:00.000
2019-05-28 00:00:00.000,"2019","2","5","28","20190528","May","May 2019","Q2 2019","2","Tuesday",2019-06-01 00:00:00.000
2019-05-29 00:00:00.000,"2019","2","5","29","20190529","May","May 2019","Q2 2019","3","Wednesday",2019-06-01 00:00:00.000
2019-05-30 00:00:00.000,"2019","2","5","30","20190530","May","May 2019","Q2 2019","4","Thursday",2019-06-01 00:00:00.000
2019-05-31 00:00:00.000,"2019","2","5","31","20190531","May","May 2019","Q2 2019","5","Friday",2019-06-01 00:00:00.000
2019-06-01 00:00:00.000,"2019","2","6","1","20190601","June","Jun 2019","Q2 2019","6","Saturday",2019-06-01 00:00:00.000
2019-06-02 00:00:00.000,"2019","2","6","2","20190602","June","Jun 2019","Q2 2019","0","Sunday",2019-06-08 00:00:00.000
2019-06-03 00:00:00.000,"2019","2","6","3","20190603","June","Jun 2019","Q2 2019","1","Monday",2019-06-08 00:00:00.000
2019-06-04 00:00:00.000,"2019","2","6","4","20190604","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-08 00:00:00.000
2019-06-05 00:00:00.000,"2019","2","6","5","20190605","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-08 00:00:00.000
2019-06-06 00:00:00.000,"2019","2","6","6","20190606","June","Jun 2019","Q2 2019","4","Thursday",2019-06-08 00:00:00.000
2019-06-07 00:00:00.000,"2019","2","6","7","20190607","June","Jun 2019","Q2 2019","5","Friday",2019-06-08 00:00:00.000
2019-06-08 00:00:00.000,"2019","2","6","8","20190608","June","Jun 2019","Q2 2019","6","Saturday",2019-06-08 00:00:00.000
2019-06-09 00:00:00.000,"2019","2","6","9","20190609","June","Jun 2019","Q2 2019","0","Sunday",2019-06-15 00:00:00.000
2019-06-10 00:00:00.000,"2019","2","6","10","20190610","June","Jun 2019","Q2 2019","1","Monday",2019-06-15 00:00:00.000
2019-06-11 00:00:00.000,"2019","2","6","11","20190611","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-15 00:00:00.000
2019-06-12 00:00:00.000,"2019","2","6","12","20190612","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-15 00:00:00.000
2019-06-13 00:00:00.000,"2019","2","6","13","20190613","June","Jun 2019","Q2 2019","4","Thursday",2019-06-15 00:00:00.000
