Country,Date,Disease,ID,Month,Update,Year,Cases,Death,Pathogens,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,Disease_Scientific_Name
"US",2020-03-09 00:00:00.000,"COVID-19",9878,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9879,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9880,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9881,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9882,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9883,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9884,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9885,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9886,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9887,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9888,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9889,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-09 00:00:00.000,"COVID-19",9890,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-10 00:00:00.000,"COVID-19",10086,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-10 00:00:00.000,"COVID-19",10087,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-10 00:00:00.000,"COVID-19",10088,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-10 00:00:00.000,"COVID-19",10089,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10302,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10303,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10304,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10305,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10306,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-11 00:00:00.000,"COVID-19",10307,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10522,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10523,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10524,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10525,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10526,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10527,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-12 00:00:00.000,"COVID-19",10528,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10711,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10722,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10729,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10734,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10736,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10744,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-13 00:00:00.000,"COVID-19",10760,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-14 00:00:00.000,"COVID-19",11012,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-14 00:00:00.000,"COVID-19",11013,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-15 00:00:00.000,"COVID-19",11268,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-15 00:00:00.000,"COVID-19",11269,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-15 00:00:00.000,"COVID-19",11270,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-16 00:00:00.000,"COVID-19",11540,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-16 00:00:00.000,"COVID-19",11541,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-16 00:00:00.000,"COVID-19",11542,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-17 00:00:00.000,"COVID-19",11816,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-18 00:00:00.000,"COVID-19",12093,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-18 00:00:00.000,"COVID-19",12094,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-19 00:00:00.000,"COVID-19",12385,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-20 00:00:00.000,"COVID-19",12682,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-21 00:00:00.000,"COVID-19",12986,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5940,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5941,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5942,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5943,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5944,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-01 00:00:00.000,"COVID-19",5945,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-02 00:00:00.000,"COVID-19",6007,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-02 00:00:00.000,"COVID-19",6008,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-02 00:00:00.000,"COVID-19",6009,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-02 00:00:00.000,"COVID-19",6010,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-02 00:00:00.000,"COVID-19",6011,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
