Country/Region,Province/State,date,total_infections_base,total_deaths_base,total_recovered_base,infections_base,deaths_base,recovered_base,continent,Lat,Long,infection_rate,newinfection_rate,days2x
"Uganda","",2020-09-06 00:00:00.000,3667,41,1564,128,2,0,"Africa",1.373333,32.290275,0,0,24.168780487804877
"Uganda","",2020-09-27 00:00:00.000,7530,73,3647,166,2,0,"Africa",1.373333,32.290275,0,0,27.256047587574354
"Uganda","",2020-10-29 00:00:00.000,12201,108,7461,434,2,0,"Africa",1.373333,32.290275,0,0,51.967823343848579
"Uganda","",2020-11-02 00:00:00.000,12971,114,7556,228,2,0,"Africa",1.373333,32.290275,0,0,46.702094240837695
"Zambia","",2020-07-24 00:00:00.000,3856,136,1677,67,2,0,"Africa",-13.133897,27.849332,0,0,10.820193778684343
"Zambia","",2020-10-24 00:00:00.000,16117,348,15179,22,2,0,"Africa",-13.133897,27.849332,0,0,196.7947598253275
"Zimbabwe","",2020-07-23 00:00:00.000,2124,28,510,90,2,0,"Africa",-19.015438,29.154857,0,0,11.005217391304347
"Congo Republic","",2020-03-30 00:00:00.000,100,8,2,16,2,0,"",,,,,7.02089552238806
"Congo Republic","",2020-10-07 00:00:00.000,15893,365,14126,15,2,0,"",-0.228,21.7587,,,350.06614173228343
"Cruise Ship","",2020-02-20 00:00:00.000,634,2,1,13,2,0,"",0,0,,,7.5764705882352947
"Sao Tome and Principe","",2020-05-04 00:00:00.000,23,3,4,7,2,0,"",,,,,4.71578947368421
"West Bank and Gaza","",2020-07-04 00:00:00.000,3835,13,463,501,2,0,"",31.9522,35.2332,,,8.1959613696224753
"West Bank and Gaza","",2020-07-08 00:00:00.000,5029,20,494,382,2,0,"",31.9522,35.2332,,,10.005074971164936
"West Bank and Gaza","",2020-07-27 00:00:00.000,10621,78,3752,152,2,0,"",31.9522,35.2332,,,28.294594594594596
"Afghanistan","",2020-04-04 00:00:00.000,300,10,10,25,2,0,"Asia",33,65,0,0,7.3684210526315788
"Afghanistan","",2020-05-11 00:00:00.000,4687,122,558,284,2,0,"Asia",33,65,0,0,12.440363269424823
"Afghanistan","",2020-08-17 00:00:00.000,37667,1378,27166,77,2,0,"Asia",33.93911,67.709953,0,0,360.45205479452051
"Afghanistan","",2020-08-19 00:00:00.000,37750,1384,27166,40,2,0,"Asia",33.93911,67.709953,0,0,430.97142857142853
"Afghanistan","",2020-10-09 00:00:00.000,39693,1474,33058,77,2,0,"Asia",33.93911,67.709953,0,0,543.74901960784314
"Armenia","",2020-03-29 00:00:00.000,424,3,30,17,2,0,"Asia",40.0691,45.0382,0,0,8.6333333333333329
"Azerbaijan","",2020-04-05 00:00:00.000,584,7,32,63,2,0,"Asia",40.1431,47.5769,0,0,7.2577114427860705
"Bahrain","",2020-10-08 00:00:00.000,74422,264,69411,490,2,0,"Asia",26.0275,50.55,0,0,116.36290050590219
"Japan","",2020-03-30 00:00:00.000,2001,65,424,94,2,0,"Asia",,,0,0,11.90546265328874
"Japan","",2020-03-09 00:00:00.000,527,10,76,28,2,0,"Asia",36,138,0,0,10.42686567164179
"Japan","",2020-03-13 00:00:00.000,733,21,118,37,2,0,"Asia",36,138,0,0,10.591304347826087
"Japan","",2020-03-15 00:00:00.000,826,24,118,31,2,0,"Asia",36,138,0,0,12.366666666666667
"Japan","",2020-03-18 00:00:00.000,928,32,144,35,2,0,"Asia",36,138,0,0,14.579591836734695
"Japan","",2020-03-31 00:00:00.000,2255,67,424,254,2,0,"Asia",36,138,0,0,10.086048604860487
"Japan","",2020-09-27 00:00:00.000,82186,1549,73677,483,2,0,"Asia",36.204824,138.252924,0,0,129.83450624290577
"Japan","",2020-10-18 00:00:00.000,93098,1672,84461,428,2,0,"Asia",36.204824,138.252924,0,0,125.47195357833657
"Jordan","",2020-03-29 00:00:00.000,259,3,18,13,2,0,"Asia",31.24,36.51,0,0,7.9172413793103456
"Lebanon","",2020-03-11 00:00:00.000,61,3,1,20,2,0,"Asia",33.8547,35.8623,0,0,4.7833333333333332
"Lebanon","",2020-03-29 00:00:00.000,438,10,30,26,2,0,"Asia",33.8547,35.8623,0,0,9.19203187250996
"Lebanon","",2020-07-30 00:00:00.000,4334,57,1753,129,2,0,"Asia",33.8547,35.8623,0,0,19.144715447154471
"Oman","",2020-04-17 00:00:00.000,1069,6,176,50,2,0,"Asia",21,57,0,0,9.3241830065359466
"Oman","",2020-05-30 00:00:00.000,10423,42,2396,603,2,0,"Asia",21,57,0,0,15.153485808762746
"Pakistan","",2020-03-28 00:00:00.000,1597,14,29,102,2,0,"Asia",,,0,0,9.6562860438292955
"South Korea","",2020-02-24 00:00:00.000,833,8,18,231,2,0,"Asia",36,128,0,0,4.1930348258706465
"South Korea","",2020-02-26 00:00:00.000,1261,12,22,284,2,0,"Asia",36,128,0,0,4.4481300813008131
"South Korea","",2020-03-07 00:00:00.000,7041,44,135,448,2,0,"Asia",36,128,0,0,7.848809523809523
"Syria","",2020-07-10 00:00:00.000,394,16,126,22,2,0,"Asia",34.802075,38.996815000000012,0,0,25.404878048780485
"United Arab Emirates","",2020-04-01 00:00:00.000,814,8,61,150,2,0,"Asia",24,54,0,0,6.5696113074204945
"Yemen","",2020-05-05 00:00:00.000,22,4,1,10,2,0,"Asia",15.552726999999999,48.516388,0,0,3.2
"Yemen","",2020-05-08 00:00:00.000,34,7,1,9,2,0,"Asia",15.552726999999999,48.516388,0,0,5
"Yemen","",2020-05-25 00:00:00.000,233,44,10,11,2,0,"Asia",15.552726999999999,48.516388,0,0,11.84
"Yemen","",2020-07-17 00:00:00.000,1576,440,695,24,2,0,"Asia",15.552726999999999,48.516388,0,0,39.505454545454548
"Yemen","",2020-08-16 00:00:00.000,1869,530,1013,11,2,0,"Asia",15.552726999999999,48.516388,0,0,144.51111111111112
"Yemen","",2020-05-13 00:00:00.000,70,12,1,5,2,0,"Asia",15.552727,48.516388,0,0,7.583333333333333
"Yemen","",2020-05-17 00:00:00.000,128,20,1,6,2,0,"Asia",15.552727,48.516388,0,0,7.268085106382979
"Yemen","",2020-05-20 00:00:00.000,184,30,5,17,2,0,"Asia",15.552727,48.516388,0,0,7.8588235294117652
"Yemen","",2020-06-10 00:00:00.000,560,129,23,36,2,0,"Asia",15.552727,48.516388,0,0,18.226086956521737
"Yemen","",2020-09-11 00:00:00.000,2007,582,1211,4,2,0,"Asia",15.552727,48.516388,0,0,400.6
"Yemen","",2020-09-17 00:00:00.000,2022,585,1221,3,2,0,"Asia",15.552727,48.516388,0,0,491.58260869565214
"Bahamas","",2020-08-14 00:00:00.000,1119,17,138,30,2,0,"North America",25.025885,-78.035889,0,0,17.034636871508379
"Bahamas","",2020-08-25 00:00:00.000,1813,46,634,15,2,0,"North America",25.025885,-78.035889,0,0,20.803305785123968
"Cuba","",2020-04-05 00:00:00.000,320,8,15,32,2,0,"North America",22,-80,0,0,8.0238805970149247
"Guatemala","",2020-04-12 00:00:00.000,155,5,19,18,2,0,"North America",,,0,0,8.1617021276595736
"Guatemala","",2020-05-18 00:00:00.000,1912,35,138,149,2,0,"North America",15.7835,-90.2308,0,0,11.48
"Haiti","",2020-05-04 00:00:00.000,100,11,10,12,2,0,"North America",,,0,0,18.953846153846154
"Haiti","",2020-04-30 00:00:00.000,81,8,8,5,2,0,"North America",18.9712,-72.2852,0,0,22.4
"Haiti","",2020-05-13 00:00:00.000,234,18,17,25,2,0,"North America",18.9712,-72.2852,0,0,8.8
"Haiti","",2020-06-04 00:00:00.000,2640,50,24,133,2,0,"North America",18.9712,-72.2852,0,0,10.635757575757577
"Haiti","",2020-06-09 00:00:00.000,3662,56,24,124,2,0,"North America",18.9712,-72.2852,0,0,13.797214484679666
"Haiti","",2020-06-10 00:00:00.000,3796,58,24,134,2,0,"North America",18.9712,-72.2852,0,0,13.061910828025479
"Haiti","",2020-06-17 00:00:00.000,4688,82,24,141,2,0,"North America",18.9712,-72.2852,0,0,24.81793372319688
"Haiti","",2020-06-18 00:00:00.000,4916,84,24,228,2,0,"North America",18.9712,-72.2852,0,0,23.44
"Haiti","",2020-07-24 00:00:00.000,7260,156,4236,63,2,0,"North America",18.9712,-72.2852,0,0,129.17692307692309
"Haiti","",2020-07-30 00:00:00.000,7412,161,4467,34,2,0,"North America",18.9712,-72.2852,0,0,168.64
"Haiti","",2020-09-01 00:00:00.000,8230,203,5828,6,2,0,"North America",18.9712,-72.2852,0,0,383.78666666666663
"Haiti","",2020-09-04 00:00:00.000,8326,212,5870,25,2,0,"North America",18.9712,-72.2852,0,0,265.632
"Haiti","",2020-09-06 00:00:00.000,8360,214,5933,24,2,0,"North America",18.9712,-72.2852,0,0,250.97634408602153
"Haiti","",2020-09-22 00:00:00.000,8633,223,6482,9,2,0,"North America",18.9712,-72.2852,0,0,360.40597014925373
"Haiti","",2020-09-24 00:00:00.000,8668,227,6551,22,2,0,"North America",18.9712,-72.2852,0,0,381.24094488188973
"Honduras","",2020-03-29 00:00:00.000,110,3,3,15,2,0,"North America",15.2,-86.2419,0,0,6.1860465116279073
"Jamaica","",2020-04-01 00:00:00.000,44,3,2,8,2,0,"North America",18.1096,-77.2975,0,0,8.765217391304347
"Jamaica","",2020-08-02 00:00:00.000,894,12,743,11,2,0,"North America",18.1096,-77.2975,0,0,86.750877192982458
"Jamaica","",2020-09-10 00:00:00.000,3511,40,1019,74,2,0,"North America",18.1096,-77.2975,0,0,23.245410628019325
"Mexico","",2020-03-26 00:00:00.000,585,8,4,110,2,0,"North America",23.6345,-102.5528,0,0,5.69593147751606
"Nicaragua","",2020-05-03 00:00:00.000,15,5,7,1,2,0,"North America",,,0,0,26.133333333333333
"Nicaragua","",2020-09-22 00:00:00.000,5073,149,2913,112,2,0,"North America",12.865416,-85.207229,0,0,108.94745098039215
"Nicaragua","",2020-09-29 00:00:00.000,5170,151,2913,97,2,0,"North America",12.865416,-85.207229,0,0,135.92727272727274
"Panama","",2020-04-02 00:00:00.000,1317,32,9,136,2,0,"North America",,,0,0,7.5670480549199084
"Panama","",2020-03-25 00:00:00.000,443,8,1,98,2,0,"North America",8.538,-80.7821,0,0,5.165775401069518
"Trinidad and Tobago","",2020-04-01 00:00:00.000,90,5,1,3,2,0,"North America",10.6918,-61.2225,0,0,14.763636363636365
"Trinidad and Tobago","",2020-08-14 00:00:00.000,426,10,139,22,2,0,"North America",10.6918,-61.2225,0,0,10.474074074074073
"Trinidad and Tobago","",2020-11-21 00:00:00.000,6324,115,5559,63,2,0,"North America",10.6918,-61.2225,0,0,101.92325581395349
"United States","",2020-03-06 00:00:00.000,237,14,7,53,2,0,"North America",37.0902,-95.7129,0,0,4.6836363636363636
"Bolivia","",2020-04-25 00:00:00.000,866,46,54,59,2,0,"South America",-16.2902,-63.5887,0,0,11.269825436408977
"Brazil","",2020-03-18 00:00:00.000,372,3,2,51,2,0,"South America",-14.235,-51.9253,0,0,5.2715542521994134
"Colombia","",2020-03-26 00:00:00.000,491,6,8,21,2,0,"South America",4.5709,-74.2973,0,0,6.7660668380462718
"Ecuador","",2020-03-30 00:00:00.000,1962,60,3,38,2,0,"South America",,,0,0,9.1853367433930089
"Ecuador","",2020-03-27 00:00:00.000,1595,36,3,192,2,0,"South America",-1.8312,-78.1834,0,0,5.6280802292263612
"Ecuador","",2020-12-07 00:00:00.000,198244,13780,174188,246,2,0,"South America",-1.8312,-78.1834,0,0,180.9676513791415
"Ecuador","",2020-12-28 00:00:00.000,209758,13994,184507,403,2,0,"South America",-1.8312,-78.1834,0,0,334.87232219365893
"Guyana","",2020-10-25 00:00:00.000,4023,119,2970,29,2,0,"South America",4.8604160000000007,-58.930180000000007,0,0,71.458146964856226
"Guyana","",2020-09-17 00:00:00.000,2027,60,1302,69,2,0,"South America",4.8604160000000016,-58.930180000000007,0,0,33.841975308641977
"Paraguay","",2020-04-06 00:00:00.000,113,5,12,9,2,0,"South America",-23.4425,-58.4438,0,0,10.785185185185185
"Peru","",2020-03-21 00:00:00.000,318,5,1,84,2,0,"South America",-9.19,-75.0152,0,0,4.5186206896551724
"Peru","",2020-03-24 00:00:00.000,416,7,1,21,2,0,"South America",-9.19,-75.0152,0,0,6.7030303030303031
"Peru","",2020-03-25 00:00:00.000,480,9,1,64,2,0,"South America",-9.19,-75.0152,0,0,6.41763085399449
"Peru","",2020-03-29 00:00:00.000,852,18,16,181,2,0,"South America",-9.19,-75.0152,0,0,7.036704119850187
"Venezuela","",2020-04-08 00:00:00.000,167,9,65,2,2,0,"South America",,,0,0,28.875
"Venezuela","",2020-06-03 00:00:00.000,1952,20,334,133,2,0,"South America",,,0,0,13.746828609986505
"Venezuela","",2020-06-19 00:00:00.000,3591,30,835,108,2,0,"South America",6.4238,-66.5897,0,0,25.102702702702704
"Venezuela","",2020-06-26 00:00:00.000,4779,41,1327,216,2,0,"South America",6.4238,-66.5897,0,0,19.716666666666665
"Venezuela","",2020-07-03 00:00:00.000,6537,59,2100,264,2,0,"South America",6.4238,-66.5897,0,0,17.795744680851062
"Venezuela","",2020-07-11 00:00:00.000,9178,85,2671,375,2,0,"South America",6.4238,-66.5897,0,0,18.665959863688
"Venezuela","",2020-07-19 00:00:00.000,11891,112,3972,408,2,0,"South America",6.4238,-66.5897,0,0,23.702469590858829
"Venezuela","",2020-07-30 00:00:00.000,17859,158,10421,701,2,0,"South America",6.4238,-66.5897,0,0,20.465346112886049
"Venezuela","",2020-11-22 00:00:00.000,99835,871,94355,400,2,0,"South America",6.4238,-66.5897,0,0,191.88008270158514
"Venezuela","",2020-11-29 00:00:00.000,102040,894,96652,280,2,0,"South America",6.4238,-66.5897,0,0,218.75470249520154
"Congo Republic","",2020-03-28 00:00:00.000,69,6,2,14,3,0,"",,,,,6.4166666666666661
"Congo Republic","",2020-04-05 00:00:00.000,199,23,5,23,3,0,"",-4.0383,21.7587,,,7.5815384615384609
"Congo Republic","",2020-06-07 00:00:00.000,4699,107,747,138,3,0,"",-4.0383,21.7587,,,21.980722891566266
"Congo Republic","",2020-06-08 00:00:00.000,4789,110,747,90,3,0,"",-4.0383,21.7587,,,23.749458483754513
"Congo Republic","",2020-08-17 00:00:00.000,13537,319,10330,30,3,0,"",-0.228,21.7587,,,180.52315035799523
"Congo Republic","",2020-08-22 00:00:00.000,13661,328,10545,9,3,0,"",-0.228,21.7587,,,245.82379421221867
"Sao Tome and Principe","",2020-05-25 00:00:00.000,299,11,4,48,3,0,"",0.18636,6.613081,,,21.9625
"West Bank and Gaza","",2020-07-24 00:00:00.000,10093,70,2720,349,3,0,"",31.9522,35.2332,,,20.353002610966058
"Algeria","",2020-03-18 00:00:00.000,74,7,12,14,3,0,"Africa",28.0339,1.6596,0,0,6.2222222222222223
"Angola","",2020-07-12 00:00:00.000,506,26,118,44,3,0,"Africa",-11.2027,17.8739,0,0,16.17
"Angola","",2020-07-22 00:00:00.000,812,33,221,33,3,0,"Africa",-11.2027,17.8739,0,0,16.097416974169739
"Benin","",2020-07-22 00:00:00.000,1690,34,782,88,3,0,"Africa",9.3077,2.3158,0,0,28.753846153846155
"Burkina Faso","",2020-03-26 00:00:00.000,152,7,10,6,3,0,"Africa",12.2383,-1.5616,0,0,6.1939393939393934
"Cameroon","",2020-08-11 00:00:00.000,18213,398,15320,171,3,0,"Africa",3.848,11.5021,0,0,105.46471816283925
"Cameroon","",2020-09-01 00:00:00.000,19409,414,17651,267,3,0,"Africa",3.848,11.5021,0,0,165.68037094281297
"Cameroon","",2020-08-12 00:00:00.000,18263,401,15320,50,3,0,"Africa",3.8480000000000003,11.5021,0,0,187.14275229357798
"Cameroon","",2020-08-18 00:00:00.000,18599,406,16540,17,3,0,"Africa",3.8480000000000003,11.5021,0,0,186.82082585278278
"Cameroon","",2020-12-20 00:00:00.000,25849,448,23851,125,3,0,"Africa",3.8480000000000003,11.5021,0,0,204.043059490085
"Equatorial Guinea","",2020-05-21 00:00:00.000,903,10,22,13,3,0,"Africa",1.5,10,0,0,13.081364829396325
"Eswatini","",2020-08-14 00:00:00.000,3670,68,1991,71,3,0,"Africa",-26.5225,31.4659,0,0,28.70997150997151
"Ethiopia","",2020-07-12 00:00:00.000,7560,127,2430,158,3,0,"Africa",9.145,40.4897,0,0,24.183897316219369
"Ethiopia","",2020-07-20 00:00:00.000,10207,170,2430,704,3,0,"Africa",9.145,40.4897,0,0,20.104571212693617
"Guinea-Bissau","",2020-06-12 00:00:00.000,1460,15,153,71,3,0,"Africa",11.8037,-15.1804,0,0,64.284297520661156
"Guinea-Bissau","",2020-06-26 00:00:00.000,1614,22,191,58,3,0,"Africa",11.8037,-15.1804,0,0,71.422950819672124
"Kenya","",2020-05-15 00:00:00.000,781,45,284,23,3,0,"Africa",-0.0236,37.9062,0,0,24.395402298850577
"Lesotho","",2020-07-25 00:00:00.000,419,9,69,60,3,0,"Africa",-29.61,28.2336,0,0,18.614814814814817
"Liberia","",2020-04-25 00:00:00.000,120,11,25,3,3,0,"Africa",6.4281,-9.4295,0,0,14.890909090909091
"Mauritania","",2020-05-28 00:00:00.000,346,19,15,54,3,0,"Africa",,,0,0,7.9765853658536594
"Mauritania","",2020-05-25 00:00:00.000,262,9,15,25,3,0,"Africa",21.0079,10.9408,0,0,6.636
"Mauritania","",2020-05-27 00:00:00.000,292,16,15,24,3,0,"Africa",21.0079,10.9408,0,0,9.3217391304347821
"Mozambique","",2020-11-15 00:00:00.000,14448,113,12505,108,3,0,"Africa",-18.665695,35.529562,0,0,92.197474167623426
"Nigeria","",2020-04-23 00:00:00.000,981,31,197,108,3,0,"Africa",9.082,8.6753,0,0,8.5170731707317078
"Senegal","",2020-07-06 00:00:00.000,7478,136,4870,78,3,0,"Africa",14.4974,-14.4524,0,0,46.457399103139018
"Somalia","",2020-04-15 00:00:00.000,80,5,2,20,3,0,"Africa",5.1521,46.1996,0,0,4.6666666666666661
"Somalia","",2020-04-27 00:00:00.000,480,26,10,44,3,0,"Africa",5.1521,46.1996,0,0,7.726582278481013
"South Africa","",2020-04-27 00:00:00.000,4793,90,1473,247,3,0,"Africa",-30.5595,22.9375,0,0,15.57039755351682
"South Sudan","",2020-07-13 00:00:00.000,2148,41,333,127,3,0,"Africa",6.8770000000000024,31.307,0,0,89.114960629921256
"South Sudan","",2020-10-08 00:00:00.000,2749,53,1290,1,3,0,"Africa",6.8770000000000024,31.307,0,0,341.97333333333336
"Tanzania","",2020-04-20 00:00:00.000,254,10,11,84,3,0,"Africa",,,0,0,4.288288288288288
"Tunisia","",2020-04-12 00:00:00.000,707,31,43,22,3,0,"Africa",,,0,0,24.90909090909091
"Tunisia","",2020-04-13 00:00:00.000,726,34,43,19,3,0,"Africa",,,0,0,26.047368421052632
"Tunisia","",2020-09-10 00:00:00.000,5882,99,1862,465,3,0,"Africa",33.886917,9.537499,0,0,17.992408066429416
"Uganda","",2020-09-12 00:00:00.000,4703,52,1998,326,3,0,"Africa",1.373333,32.290275,0,0,18.156444444444446
"Zambia","",2020-06-08 00:00:00.000,1200,10,912,111,3,0,"Africa",-15.4167,28.2833,0,0,42.646153846153844
"Zambia","",2020-08-21 00:00:00.000,10627,277,9126,255,3,0,"Africa",-13.133897,27.849332,0,0,29.573930753564152
"Zambia","",2020-11-15 00:00:00.000,17123,353,16137,26,3,0,"Africa",-13.133897,27.849332,0,0,445.31720930232558
"Afghanistan","",2020-04-13 00:00:00.000,666,22,32,58,3,0,"Asia",,,0,0,10.380487804878047
"Afghanistan","",2020-07-21 00:00:00.000,35605,1188,23741,112,3,0,"Asia",33.93911,67.709953,0,0,196.79287128712869
"Afghanistan","",2020-09-21 00:00:00.000,39074,1446,32576,30,3,0,"Asia",33.93911,67.709953,0,0,610.74413407821226
"Afghanistan","",2020-09-28 00:00:00.000,39239,1458,32642,12,3,0,"Asia",33.93911,67.709953,0,0,1126.5189743589744
"Bangladesh","",2020-04-08 00:00:00.000,218,20,33,54,3,0,"Asia",,,0,0,5.49940119760479
"Bangladesh","",2020-04-06 00:00:00.000,123,12,33,35,3,0,"Asia",23.685,90.3563,0,0,6.570666666666666
"Bangladesh","",2020-05-06 00:00:00.000,11719,186,1403,790,3,0,"Asia",23.685,90.3563,0,0,11.64207723035952
"India","",2020-03-23 00:00:00.000,499,10,27,103,3,0,"Asia",21,78,0,0,5.7450777202072532
"Indonesia","",2020-03-13 00:00:00.000,69,4,2,35,3,0,"Asia",-0.7893,113.9213,0,0,2.841791044776119
"Iraq","",2020-03-23 00:00:00.000,266,23,57,33,3,0,"Asia",33,44,0,0,8.6986666666666679
"Japan","",2020-04-02 00:00:00.000,2818,75,472,283,3,0,"Asia",,,0,0,9.4388297872340434
"Japan","",2020-10-03 00:00:00.000,85345,1594,76700,577,3,0,"Asia",36.204824,138.252924,0,0,110.62707993474714
"Kazakhstan","",2020-06-13 00:00:00.000,14238,73,8829,366,3,0,"Asia",48.0196,66.9237,0,0,40.333956386292833
"Kyrgyzstan","",2020-10-11 00:00:00.000,49230,1085,44227,306,3,0,"Asia",41.20438,74.766098,0,0,133.90733137829912
"Oman","",2020-05-22 00:00:00.000,6794,34,1821,424,3,0,"Asia",21,57,0,0,14.542193232776192
"Oman","",2020-06-07 00:00:00.000,16882,75,3451,866,3,0,"Asia",21,57,0,0,13.885988543118129
"Philippines","",2020-03-13 00:00:00.000,64,5,2,12,3,0,"Asia",13,122,0,0,4.7737704918032788
"Philippines","",2020-03-14 00:00:00.000,111,8,2,47,3,0,"Asia",13,122,0,0,3.3811320754716978
"Philippines","",2020-03-15 00:00:00.000,140,11,2,29,3,0,"Asia",13,122,0,0,4.6388059701492539
"South Korea","",2020-03-09 00:00:00.000,7478,53,118,164,3,0,"Asia",36,128,0,0,10.945590593265633
"South Korea","",2020-03-15 00:00:00.000,8162,75,510,76,3,0,"Asia",36,128,0,0,40.393933987511147
"South Korea","",2020-03-20 00:00:00.000,8652,94,1540,87,3,0,"Asia",36,128,0,0,61.256704980842905
"Tajikistan","",2020-05-21 00:00:00.000,2350,44,470,210,3,0,"Asia",38.861034000000004,71.276093,0,0,7.7366042608134276
"Thailand","",2020-04-02 00:00:00.000,1875,15,505,104,3,0,"Asia",,,0,0,10.5394261424017
"Thailand","",2020-04-08 00:00:00.000,2369,30,888,111,3,0,"Asia",,,0,0,17.611142061281338
"Thailand","",2020-04-06 00:00:00.000,2220,26,793,51,3,0,"Asia",15,101,0,0,14.599038461538461
"Vietnam","",2020-07-31 00:00:00.000,558,3,373,49,3,0,"Asia",14.058323999999999,108.277199,0,0,19.523287671232875
"Vietnam","",2020-08-02 00:00:00.000,621,6,373,31,3,0,"Asia",14.058323999999999,108.277199,0,0,16.196078431372552
"Vietnam","",2020-08-09 00:00:00.000,841,13,395,29,3,0,"Asia",14.058324,108.277199,0,0,18.116334661354582
"Yemen","",2020-05-16 00:00:00.000,122,18,1,16,3,0,"Asia",15.552726999999999,48.516388,0,0,6.745454545454546
"Yemen","",2020-05-21 00:00:00.000,197,33,5,13,3,0,"Asia",15.552726999999999,48.516388,0,0,8.113385826771653
"Yemen","",2020-08-02 00:00:00.000,1734,497,862,4,3,0,"Asia",15.552726999999999,48.516388,0,0,161.46666666666667
"Yemen","",2020-05-15 00:00:00.000,106,15,1,21,3,0,"Asia",15.552727,48.516388,0,0,5.8765432098765435
"Andorra","",2020-03-29 00:00:00.000,334,6,1,26,3,0,"Europe",42.5063,1.5218,0,0,7.0113821138211385
"Belarus","",2020-04-13 00:00:00.000,2919,29,203,341,3,0,"Europe",,,0,0,6.125074246924056
"Belarus","",2020-04-15 00:00:00.000,3728,36,203,447,3,0,"Europe",53.7098,27.9534,0,0,6.408650156958493
"Belarus","",2020-04-18 00:00:00.000,5297,45,342,518,3,0,"Europe",53.7098,27.9534,0,0,8.0706875753920375
"Belgium","",2020-03-11 00:00:00.000,314,3,1,47,3,0,"Europe",50.8333,4,0,0,4.967441860465116
"Belgium","",2020-07-06 00:00:00.000,62058,9774,17091,42,3,0,"Europe",50.8333,4,0,0,455.16330275229359
"Bosnia and Herzegovina","",2020-03-31 00:00:00.000,420,13,17,52,3,0,"Europe",43.9159,17.6791,0,0,7.2563380281690142
"Cyprus","",2020-12-02 00:00:00.000,11175,52,2057,292,3,0,"Europe",35.1264,33.4299,0,0,30.84251012145749
"Cyprus","",2020-12-04 00:00:00.000,11812,57,2057,289,3,0,"Europe",35.1264,33.4299,0,0,30.167741935483871
"Cyprus","",2020-12-13 00:00:00.000,15101,78,2057,625,3,0,"Europe",35.1264,33.4299,0,0,27.762191780821915
"Cyprus","",2020-12-24 00:00:00.000,19316,107,2057,433,3,0,"Europe",35.1264,33.4299,0,0,33.827511196417149
"Czechia","",2020-03-25 00:00:00.000,1654,6,10,260,3,0,"Europe",49.8175,15.473,0,0,6.205405405405406
"Czechia","",2020-03-26 00:00:00.000,1925,9,10,271,3,0,"Europe",49.8175,15.473,0,0,6.339767282683094
"Denmark","",2020-03-20 00:00:00.000,1255,9,1,104,3,0,"Europe",56.2639,9.5018,0,0,10.07125
"Finland","",2020-04-13 00:00:00.000,3064,59,300,90,3,0,"Europe",,,0,0,14.647669305189094
"Finland","",2020-04-05 00:00:00.000,1927,28,300,45,3,0,"Europe",64,26,0,0,13.867368421052632
"Finland","",2020-04-27 00:00:00.000,4695,193,2500,119,3,0,"Europe",64,26,0,0,28.098245614035086
"Finland","",2020-05-07 00:00:00.000,5673,255,3500,100,3,0,"Europe",64,26,0,0,40.689439374185142
"Finland","",2020-05-14 00:00:00.000,6145,287,4300,91,3,0,"Europe",64,26,0,0,59.269930069930076
"France","",2020-03-05 00:00:00.000,423,7,12,138,3,0,"Europe",46.2276,2.2137,0,0,3.9407407407407407
"France","",2020-03-08 00:00:00.000,1115,19,12,177,3,0,"Europe",46.2276,2.2137,0,0,5.1751724137931028
"France","",2020-08-30 00:00:00.000,301554,30474,73279,5289,3,0,"Europe",46.2276,2.2137,0,0,43.177202342225115
"Greece","",2020-04-20 00:00:00.000,2245,116,269,10,3,0,"Europe",,,0,0,95.541984732824417
"Greece","",2020-04-16 00:00:00.000,2207,105,269,15,3,0,"Europe",39.0742,21.8243,0,0,38.003715170278639
"Greece","",2020-04-17 00:00:00.000,2224,108,269,17,3,0,"Europe",39.0742,21.8243,0,0,45.944981412639407
"Greece","",2020-05-02 00:00:00.000,2620,143,1374,8,3,0,"Europe",39.0742,21.8243,0,0,112.51692307692308
"Greece","",2020-05-13 00:00:00.000,2760,155,1374,16,3,0,"Europe",39.0742,21.8243,0,0,130.22372881355932
"Greece","",2020-07-22 00:00:00.000,4077,200,1374,29,3,0,"Europe",39.0742,21.8243,0,0,116.84948453608249
"Greece","",2020-07-31 00:00:00.000,4477,206,1374,76,3,0,"Europe",39.0742,21.8243,0,0,67.1542234332425
"Greece","",2020-08-15 00:00:00.000,6858,226,3804,226,3,0,"Europe",39.0742,21.8243,0,0,23.387405541561712
"Greece","",2020-08-19 00:00:00.000,7684,235,3804,212,3,0,"Europe",39.0742,21.8243,0,0,24.020206659012629
"Greece","",2020-08-21 00:00:00.000,8138,238,3804,204,3,0,"Europe",39.0742,21.8243,0,0,25.287649402390439
"Greece","",2020-09-09 00:00:00.000,12080,293,7262,248,3,0,"Europe",39.0742,21.8243,0,0,42.583033419023138
"Greece","",2020-09-11 00:00:00.000,12734,300,7262,282,3,0,"Europe",39.0742,21.8243,0,0,40.167741935483875
"Greece","",2020-09-13 00:00:00.000,13240,305,7262,204,3,0,"Europe",39.0742,21.8243,0,0,39.375188781014025
"Greece","",2020-09-16 00:00:00.000,14041,316,8846,311,3,0,"Europe",39.0742,21.8243,0,0,34.806699864191941
"Greece","",2020-09-25 00:00:00.000,16913,369,10441,286,3,0,"Europe",39.0742,21.8243,0,0,37.051810584958211
"Greece","",2020-09-27 00:00:00.000,17444,379,10441,216,3,0,"Europe",39.0742,21.8243,0,0,39.1227899432279
