Country/Region,total_infections_base,total_deaths_base,date,infections_base,deaths_base,continent
"Liechtenstein",56,0,2020-03-27 00:00:00.000,5,0,"Europe"
"Malta",139,0,2020-03-27 00:00:00.000,5,0,"Europe"
"Gibraltar",141,0,2020-04-27 00:00:00.000,5,0,"Europe"
"Yemen",6,0,2020-04-30 00:00:00.000,5,0,"Asia"
"Rwanda",212,0,2020-04-29 00:00:00.000,5,0,"Africa"
"Mozambique",46,0,2020-04-24 00:00:00.000,5,0,"Africa"
"Mozambique",70,0,2020-04-26 00:00:00.000,5,0,"Africa"
"Bermuda",27,0,2020-03-31 00:00:00.000,5,0,"North America"
"Bermuda",32,0,2020-04-01 00:00:00.000,5,0,"North America"
"Djibouti",31,0,2020-04-01 00:00:00.000,5,0,"Africa"
"Rwanda",75,0,2020-04-01 00:00:00.000,5,0,"Africa"
"Benin",13,0,2020-04-02 00:00:00.000,5,0,"Africa"
"Georgia",115,0,2020-04-02 00:00:00.000,5,0,"Asia"
"Montserrat",5,0,2020-04-02 00:00:00.000,5,0,"North America"
"Aruba",60,0,2020-04-03 00:00:00.000,5,0,"North America"
"Madagascar",59,0,2020-04-03 00:00:00.000,5,0,"Africa"
"Fiji",12,0,2020-04-04 00:00:00.000,5,0,"Oceania"
"Saint Vincent and the Grenadines",7,0,2020-04-04 00:00:00.000,5,0,""
"Gibraltar",103,0,2020-04-06 00:00:00.000,5,0,"Europe"
"Madagascar",77,0,2020-04-07 00:00:00.000,5,0,"Africa"
"Rwanda",110,0,2020-04-09 00:00:00.000,5,0,"Africa"
"Rwanda",297,0,2020-05-19 00:00:00.000,5,0,"Africa"
"Rwanda",118,0,2020-04-11 00:00:00.000,5,0,"Africa"
"Aruba",82,0,2020-04-10 00:00:00.000,5,0,"North America"
"Papua New Guinea",7,0,2020-04-17 00:00:00.000,5,0,"Oceania"
"Rwanda",143,0,2020-04-18 00:00:00.000,5,0,"Africa"
"Cote dIvoire",101,0,2020-03-28 00:00:00.000,5,0,""
"Bermuda",22,0,2020-03-29 00:00:00.000,5,0,"North America"
"Mali",9,0,2020-03-29 00:00:00.000,5,0,"Africa"
"Georgia",90,0,2020-03-30 00:00:00.000,5,0,"Asia"
"Malta",156,0,2020-03-30 00:00:00.000,5,0,"Europe"
"Saint Kitts and Nevis",7,0,2020-03-30 00:00:00.000,5,0,""
"Saint Lucia",9,0,2020-03-30 00:00:00.000,5,0,"North America"
"Sierra Leone",35,0,2020-04-20 00:00:00.000,5,0,"Africa"
"Mozambique",5,0,2020-03-04 00:00:00.000,5,0,"Africa"
"Gambia",6,0,2020-03-05 00:00:00.000,5,0,"Africa"
"Mongolia",191,0,2020-06-05 00:00:00.000,5,0,"Asia"
"Cambodia",239,0,2020-08-01 00:00:00.000,5,0,"Asia"
"Vietnam",318,0,2020-05-17 00:00:00.000,5,0,"Asia"
"Mozambique",87,0,2020-05-10 00:00:00.000,5,0,"Africa"
"Uganda",121,0,2020-05-11 00:00:00.000,5,0,"Africa"
"Djibouti",5,0,2020-01-04 00:00:00.000,5,0,"Africa"
"Bhutan",20,0,2020-05-15 00:00:00.000,5,0,"Asia"
"Aruba",5,0,2020-01-04 00:00:00.000,5,0,"North America"
"Bermuda",5,0,2020-01-04 00:00:00.000,5,0,"North America"
"Rwanda",5,0,2020-01-04 00:00:00.000,5,0,"Africa"
"Aruba",5,0,2020-02-04 00:00:00.000,5,0,"North America"
"Faroe Islands",5,0,2020-02-04 00:00:00.000,5,0,"Europe"
"Fiji",26,0,2020-07-13 00:00:00.000,5,0,"Oceania"
"Bhutan",75,0,2020-06-27 00:00:00.000,5,0,"Asia"
"Uganda",1056,0,2020-07-18 00:00:00.000,5,0,"Africa"
"Cambodia",171,0,2020-07-17 00:00:00.000,5,0,"Asia"
"Namibia",81,0,2020-06-26 00:00:00.000,5,0,"Africa"
"Bhutan",146,0,2020-08-18 00:00:00.000,5,0,"Asia"
"Seychelles",132,0,2020-08-20 00:00:00.000,5,0,"Africa"
"Vietnam",420,0,2020-07-27 00:00:00.000,5,0,"Asia"
"Cambodia",251,0,2020-08-10 00:00:00.000,5,0,"Asia"
"Gibraltar",295,0,2020-09-03 00:00:00.000,5,0,"Europe"
"Gibraltar",290,0,2020-09-02 00:00:00.000,5,0,"Europe"
"Faroe Islands",225,0,2020-08-01 00:00:00.000,5,0,"Europe"
"Gibraltar",222,0,2020-08-19 00:00:00.000,5,0,"Europe"
"Gibraltar",320,0,2020-09-09 00:00:00.000,5,0,"Europe"
"Faroe Islands",428,0,2020-09-16 00:00:00.000,5,0,"Europe"
"Gibraltar",396,0,2020-10-01 00:00:00.000,5,0,"Europe"
"Saint Vincent and the Grenadines",83,0,2020-11-18 00:00:00.000,5,0,""
"Gibraltar",355,0,2020-09-23 00:00:00.000,5,0,"Europe"
"Eritrea",369,0,2020-09-26 00:00:00.000,5,0,"Africa"
"Solomon Islands",13,0,2020-11-04 00:00:00.000,5,0,"Oceania"
"Bhutan",369,0,2020-11-13 00:00:00.000,5,0,"Asia"
"Bhutan",364,0,2020-11-10 00:00:00.000,5,0,"Asia"
"Faroe Islands",519,0,2020-12-10 00:00:00.000,5,0,"Europe"
"Faroe Islands",525,0,2020-12-13 00:00:00.000,5,0,"Europe"
"Mongolia",912,0,2020-12-14 00:00:00.000,5,0,"Asia"
"Faroe Islands",423,0,2020-09-14 00:00:00.000,5,0,"Europe"
"Gibraltar",437,0,2020-10-07 00:00:00.000,5,0,"Europe"
"Faroe Islands",472,0,2020-10-02 00:00:00.000,5,0,"Europe"
"Bhutan",354,0,2020-11-02 00:00:00.000,5,0,"Asia"
"Eritrea",457,0,2020-10-23 00:00:00.000,5,0,"Africa"
"Saint Vincent and the Grenadines",73,0,2020-10-24 00:00:00.000,5,0,""
"Grenada",41,0,2020-11-21 00:00:00.000,5,0,"North America"
"Dominica",77,0,2020-11-23 00:00:00.000,5,0,"North America"
"Dominica",85,0,2020-11-28 00:00:00.000,5,0,"North America"
"Mongolia",893,0,2020-12-09 00:00:00.000,5,0,"Asia"
"Gibraltar",693,0,2020-10-31 00:00:00.000,5,0,"Europe"
"Mongolia",898,0,2020-12-10 00:00:00.000,5,0,"Asia"
"Thailand",14,0,2020-01-28 00:00:00.000,6,0,"Asia"
"Singapore",24,0,2020-02-05 00:00:00.000,6,0,"Asia"
"Thailand",25,0,2020-02-05 00:00:00.000,6,0,"Asia"
"Cases on an international conveyance Japan",70,0,2020-02-10 00:00:00.000,6,0,""
"Kuwait",11,0,2020-02-26 00:00:00.000,6,0,"Asia"
"Spain",9,0,2020-02-26 00:00:00.000,6,0,"Europe"
"United States",59,0,2020-02-27 00:00:00.000,6,0,"North America"
"United Arab Emirates",19,0,2020-02-28 00:00:00.000,6,0,"Asia"
"United States",66,0,2020-02-29 00:00:00.000,6,0,"North America"
"Iraq",13,0,2020-03-01 00:00:00.000,6,0,"Asia"
"Switzerland",18,0,2020-03-01 00:00:00.000,6,0,"Europe"
"Bahrain",47,0,2020-03-02 00:00:00.000,6,0,"Asia"
"Iraq",19,0,2020-03-02 00:00:00.000,6,0,"Asia"
"Lebanon",10,0,2020-03-02 00:00:00.000,6,0,"Asia"
"Netherlands",13,0,2020-03-02 00:00:00.000,6,0,"Europe"
"Switzerland",24,0,2020-03-02 00:00:00.000,6,0,"Europe"
"Norway",25,0,2020-03-03 00:00:00.000,6,0,"Europe"
"Switzerland",30,0,2020-03-03 00:00:00.000,6,0,"Europe"
"Austria",24,0,2020-03-04 00:00:00.000,6,0,"Europe"
"Georgia",9,0,2020-03-06 00:00:00.000,6,0,"Asia"
"Argentina",8,0,2020-03-07 00:00:00.000,6,0,"South America"
"Canada",51,0,2020-03-07 00:00:00.000,6,0,"North America"
"Lebanon",22,0,2020-03-07 00:00:00.000,6,0,"Asia"
"Pakistan",6,0,2020-03-07 00:00:00.000,6,0,"Asia"
"Russia",10,0,2020-03-07 00:00:00.000,6,0,"Europe"
"Canada",57,0,2020-03-08 00:00:00.000,6,0,"North America"
"Israel",25,0,2020-03-08 00:00:00.000,6,0,"Asia"
"Romania",13,0,2020-03-08 00:00:00.000,6,0,"Europe"
"Czechia",32,0,2020-03-09 00:00:00.000,6,0,"Europe"
"Indonesia",6,0,2020-03-09 00:00:00.000,6,0,"Asia"
"Malaysia",99,0,2020-03-09 00:00:00.000,6,0,"Asia"
"Poland",17,0,2020-03-10 00:00:00.000,6,0,"Europe"
"Greece",90,0,2020-03-11 00:00:00.000,6,0,"Europe"
"India",50,0,2020-03-11 00:00:00.000,6,0,"Asia"
"Maldives",6,0,2020-03-11 00:00:00.000,6,0,"Asia"
"Qatar",24,0,2020-03-11 00:00:00.000,6,0,"Asia"
"Singapore",166,0,2020-03-11 00:00:00.000,6,0,"Asia"
"Chile",23,0,2020-03-12 00:00:00.000,6,0,"South America"
"Cyprus",6,0,2020-03-12 00:00:00.000,6,0,"Europe"
"Peru",17,0,2020-03-12 00:00:00.000,6,0,"South America"
"Latvia",16,0,2020-03-13 00:00:00.000,6,0,"Europe"
"Paraguay",6,0,2020-03-13 00:00:00.000,6,0,"South America"
"Senegal",6,0,2020-03-13 00:00:00.000,6,0,"Africa"
"Serbia",24,0,2020-03-13 00:00:00.000,6,0,"Europe"
"Tunisia",13,0,2020-03-13 00:00:00.000,6,0,"Africa"
"Croatia",31,0,2020-03-14 00:00:00.000,6,0,"Europe"
"Lithuania",6,0,2020-03-14 00:00:00.000,6,0,"Europe"
"New Zealand",6,0,2020-03-14 00:00:00.000,6,0,"Oceania"
"Croatia",37,0,2020-03-15 00:00:00.000,6,0,"Europe"
"Hungary",31,0,2020-03-15 00:00:00.000,6,0,"Europe"
"Kazakhstan",6,0,2020-03-15 00:00:00.000,6,0,"Asia"
"Uruguay",6,0,2020-03-15 00:00:00.000,6,0,"South America"
"Afghanistan",16,0,2020-03-16 00:00:00.000,6,0,"Asia"
"Honduras",6,0,2020-03-16 00:00:00.000,6,0,"North America"
"Uzbekistan",6,0,2020-03-16 00:00:00.000,6,0,"Asia"
"Costa Rica",41,0,2020-03-17 00:00:00.000,6,0,"North America"
"Moldova",29,0,2020-03-17 00:00:00.000,6,0,"Europe"
"North Macedonia",19,0,2020-03-17 00:00:00.000,6,0,"Europe"
"Cameroon",10,0,2020-03-18 00:00:00.000,6,0,"Africa"
"Azerbaijan",34,0,2020-03-19 00:00:00.000,6,0,"Asia"
"Israel",433,0,2020-03-19 00:00:00.000,6,0,"Asia"
"Montenegro",8,0,2020-03-19 00:00:00.000,6,0,"Europe"
"Georgia",40,0,2020-03-20 00:00:00.000,6,0,"Asia"
"Kuwait",148,0,2020-03-20 00:00:00.000,6,0,"Asia"
"North Macedonia",48,0,2020-03-20 00:00:00.000,6,0,"Europe"
"Monaco",18,0,2020-03-21 00:00:00.000,6,0,"Europe"
"Rwanda",17,0,2020-03-21 00:00:00.000,6,0,"Africa"
"Georgia",49,0,2020-03-22 00:00:00.000,6,0,"Asia"
"Togo",15,0,2020-03-22 00:00:00.000,6,0,"Africa"
"United Republic of Tanzania",12,0,2020-03-23 00:00:00.000,6,0,""
"Montenegro",27,0,2020-03-24 00:00:00.000,6,0,"Europe"
"Slovakia",191,0,2020-03-24 00:00:00.000,6,0,"Europe"
"Honduras",36,0,2020-03-25 00:00:00.000,6,0,"North America"
"Trinidad and Tobago",57,0,2020-03-25 00:00:00.000,6,0,"North America"
"Uzbekistan",55,0,2020-03-25 00:00:00.000,6,0,"Asia"
"Curaçao",6,0,2020-03-24 00:00:00.000,6,0,"North America"
"Montenegro",53,0,2020-03-26 00:00:00.000,6,0,"Europe"
"Barbados",24,0,2020-03-27 00:00:00.000,6,0,"North America"
"Georgia",79,0,2020-03-27 00:00:00.000,6,0,"Asia"
"Grenada",7,0,2020-03-27 00:00:00.000,6,0,"North America"
"Senegal",105,0,2020-03-27 00:00:00.000,6,0,"Africa"
"Chad",46,0,2020-04-27 00:00:00.000,6,0,"Africa"
"Rwanda",249,0,2020-05-02 00:00:00.000,6,0,"Africa"
"South Sudan",52,0,2020-05-06 00:00:00.000,6,0,"Africa"
"Chad",40,0,2020-04-24 00:00:00.000,6,0,"Africa"
"Western Sahara",6,0,2020-04-26 00:00:00.000,6,0,"Africa"
"Myanmar",14,0,2020-03-31 00:00:00.000,6,0,"Asia"
"Zambia",35,0,2020-03-31 00:00:00.000,6,0,"Africa"
"Guinea Bissau",8,0,2020-04-01 00:00:00.000,6,0,""
"Sint Maarten",6,0,2020-04-01 00:00:00.000,6,0,"North America"
"Vietnam",212,0,2020-04-01 00:00:00.000,6,0,"Asia"
"CuraÃ§ao",6,0,2020-03-24 00:00:00.000,6,0,""
"Saint Barthelemy",6,0,2020-04-02 00:00:00.000,6,0,""
"Georgia",121,0,2020-04-03 00:00:00.000,6,0,"Asia"
"Antigua and Barbuda",15,0,2020-04-04 00:00:00.000,6,0,"North America"
"Ethiopia",35,0,2020-04-04 00:00:00.000,6,0,"Africa"
"Guinea Bissau",15,0,2020-04-04 00:00:00.000,6,0,""
"Madagascar",65,0,2020-04-04 00:00:00.000,6,0,"Africa"
"Barbados",51,0,2020-04-05 00:00:00.000,6,0,"North America"
"Madagascar",71,0,2020-04-05 00:00:00.000,6,0,"Africa"
"Czechia",32,0,2020-03-09 00:00:00.000,6,0,"Europe"
"Benin",22,0,2020-04-06 00:00:00.000,6,0,"Africa"
"Gibraltar",109,0,2020-04-07 00:00:00.000,6,0,"Europe"
"Vietnam",251,0,2020-04-07 00:00:00.000,6,0,"Asia"
"Rwanda",314,0,2020-05-21 00:00:00.000,6,0,"Africa"
"Mozambique",162,0,2020-05-22 00:00:00.000,6,0,"Africa"
"Rwanda",320,0,2020-05-22 00:00:00.000,6,0,"Africa"
"French Polynesia",47,0,2020-04-08 00:00:00.000,6,0,"Oceania"
"Malta",299,0,2020-04-08 00:00:00.000,6,0,"Europe"
"Rwanda",126,0,2020-04-13 00:00:00.000,6,0,"Africa"
"Aruba",92,0,2020-04-12 00:00:00.000,6,0,"North America"
"Mozambique",27,0,2020-04-14 00:00:00.000,6,0,"Africa"
"Falkland Islands (Malvinas)",11,0,2020-04-15 00:00:00.000,6,0,""
"Chad",33,0,2020-04-18 00:00:00.000,6,0,"Africa"
"Madagascar",117,0,2020-04-18 00:00:00.000,6,0,"Africa"
"Monaco",32,0,2020-03-28 00:00:00.000,6,0,"Europe"
"Mozambique",76,0,2020-04-27 00:00:00.000,6,0,"Africa"
"El Salvador",19,0,2020-03-29 00:00:00.000,6,0,"North America"
"Rwanda",60,0,2020-03-29 00:00:00.000,6,0,"Africa"
"Curacao",6,0,2020-03-24 00:00:00.000,6,0,""
"Eritrea",12,0,2020-03-30 00:00:00.000,6,0,"Africa"
"Guernsey",45,0,2020-03-30 00:00:00.000,6,0,"Europe"
"Rwanda",255,0,2020-05-03 00:00:00.000,6,0,"Africa"
"Maldives",35,0,2020-04-19 00:00:00.000,6,0,"Asia"
"Rwanda",355,0,2020-05-30 00:00:00.000,6,0,"Africa"
"Mongolia",185,0,2020-06-01 00:00:00.000,6,0,"Asia"
"Brunei Darussalam",6,0,2020-03-04 00:00:00.000,6,0,""
"Cambodia",6,0,2020-03-04 00:00:00.000,6,0,"Asia"
"Angola",9,0,2020-03-05 00:00:00.000,6,0,"Africa"
"Rwanda",42,0,2020-03-05 00:00:00.000,6,0,"Africa"
"Bhutan",424,0,2020-12-05 00:00:00.000,6,0,"Asia"
"Guinea Bissau",6,0,2020-01-04 00:00:00.000,6,0,""
"Jordan",6,0,2020-01-04 00:00:00.000,6,0,"Asia"
"Kosovo",6,0,2020-01-04 00:00:00.000,6,0,"Europe"
"Madagascar",192,0,2020-05-13 00:00:00.000,6,0,"Africa"
"Uganda",685,0,2020-06-13 00:00:00.000,6,0,"Africa"
"Uruguay",6,0,2020-01-04 00:00:00.000,6,0,"South America"
"Costa Rica",23,0,2020-01-05 00:00:00.000,6,0,"North America"
"Niger",6,0,2020-01-05 00:00:00.000,6,0,"Africa"
"Eritrea",6,0,2020-02-04 00:00:00.000,6,0,"Africa"
"Kosovo",6,0,2020-02-04 00:00:00.000,6,0,"Europe"
"Benin",28,0,2020-02-05 00:00:00.000,6,0,"Africa"
"Costa Rica",57,0,2020-02-05 00:00:00.000,6,0,"North America"
"Eswatini",15,0,2020-02-05 00:00:00.000,6,0,"Africa"
"Jordan",18,0,2020-02-05 00:00:00.000,6,0,"Asia"
"Rwanda",36,0,2020-02-05 00:00:00.000,6,0,"Africa"
"Faroe Islands",9,0,2020-03-16 00:00:00.000,6,0,"Europe"
"Uganda",977,0,2020-07-09 00:00:00.000,6,0,"Africa"
"Seychelles",100,0,2020-07-11 00:00:00.000,6,0,"Africa"
"Uganda",1006,0,2020-07-11 00:00:00.000,6,0,"Africa"
"Namibia",45,0,2020-06-20 00:00:00.000,6,0,"Africa"
"Saint Vincent and the Grenadines",50,0,2020-07-20 00:00:00.000,6,0,""
"Saint Vincent and the Grenadines",35,0,2020-07-13 00:00:00.000,6,0,""
"Uganda",1062,0,2020-07-19 00:00:00.000,6,0,"Africa"
"Saint Vincent and the Grenadines",44,0,2020-07-19 00:00:00.000,6,0,""
"Gibraltar",215,0,2020-08-17 00:00:00.000,6,0,"Europe"
"Gibraltar",229,0,2020-08-21 00:00:00.000,6,0,"Europe"
"Seychelles",114,0,2020-07-22 00:00:00.000,6,0,"Africa"
"Faroe Islands",220,0,2020-07-29 00:00:00.000,6,0,"Europe"
"French Polynesia",139,0,2020-08-13 00:00:00.000,6,0,"Oceania"
"Bhutan",252,0,2020-09-18 00:00:00.000,6,0,"Asia"
"Bhutan",258,0,2020-09-19 00:00:00.000,6,0,"Asia"
"Mongolia",412,0,2020-11-13 00:00:00.000,6,0,"Asia"
"Bhutan",375,0,2020-11-15 00:00:00.000,6,0,"Asia"
"Eritrea",375,0,2020-09-27 00:00:00.000,6,0,"Africa"
"Eritrea",381,0,2020-10-03 00:00:00.000,6,0,"Africa"
"Gibraltar",416,0,2020-10-03 00:00:00.000,6,0,"Europe"
"Gibraltar",688,0,2020-10-30 00:00:00.000,6,0,"Europe"
"Saint Lucia",84,0,2020-11-02 00:00:00.000,6,0,"North America"
"Gibraltar",577,0,2020-10-20 00:00:00.000,6,0,"Europe"
"Saint Lucia",48,0,2020-10-24 00:00:00.000,6,0,"North America"
"Bhutan",395,0,2020-11-28 00:00:00.000,6,0,"Asia"
"Mongolia",346,0,2020-10-31 00:00:00.000,6,0,"Asia"
"Gibraltar",703,0,2020-11-02 00:00:00.000,6,0,"Europe"
"Japan",11,0,2020-01-30 00:00:00.000,4,0,"Asia"
"Japan",19,0,2020-02-02 00:00:00.000,4,0,"Asia"
"Singapore",28,0,2020-02-06 00:00:00.000,4,0,"Asia"
"United Kingdom",8,0,2020-02-10 00:00:00.000,4,0,"Europe"
"Singapore",81,0,2020-02-19 00:00:00.000,4,0,"Asia"
"Australia",21,0,2020-02-22 00:00:00.000,4,0,"Oceania"
"Iraq",5,0,2020-02-26 00:00:00.000,4,0,"Asia"
"Germany",21,0,2020-02-27 00:00:00.000,4,0,"Europe"
"United Kingdom",22,0,2020-02-28 00:00:00.000,4,0,"Europe"
"Israel",7,0,2020-02-29 00:00:00.000,4,0,"Asia"
"Switzerland",12,0,2020-02-29 00:00:00.000,4,0,"Europe"
"Canada",20,0,2020-03-01 00:00:00.000,4,0,"North America"
"Singapore",102,0,2020-03-01 00:00:00.000,4,0,"Asia"
"Austria",14,0,2020-03-02 00:00:00.000,4,0,"Europe"
"Canada",24,0,2020-03-02 00:00:00.000,4,0,"North America"
"Malaysia",29,0,2020-03-02 00:00:00.000,4,0,"Asia"
"Norway",19,0,2020-03-02 00:00:00.000,4,0,"Europe"
"Singapore",106,0,2020-03-02 00:00:00.000,4,0,"Asia"
"Austria",18,0,2020-03-03 00:00:00.000,4,0,"Europe"
"Belarus",4,0,2020-03-04 00:00:00.000,4,0,"Europe"
"Romania",4,0,2020-03-04 00:00:00.000,4,0,"Europe"
"Ireland",6,0,2020-03-05 00:00:00.000,4,0,"Europe"
"Czechia",12,0,2020-03-06 00:00:00.000,4,0,"Europe"
"Portugal",9,0,2020-03-06 00:00:00.000,4,0,"Europe"
"Bahrain",56,0,2020-03-07 00:00:00.000,4,0,"Asia"
"Hungary",4,0,2020-03-07 00:00:00.000,4,0,"Europe"
"Indonesia",4,0,2020-03-07 00:00:00.000,4,0,"Asia"
"Portugal",13,0,2020-03-07 00:00:00.000,4,0,"Europe"
"Afghanistan",4,0,2020-03-08 00:00:00.000,4,0,"Asia"
"Vietnam",21,0,2020-03-08 00:00:00.000,4,0,"Asia"
"Mexico",29,0,2020-03-09 00:00:00.000,4,0,"North America"
"Saudi Arabia",11,0,2020-03-09 00:00:00.000,4,0,"Asia"
"Slovenia",16,0,2020-03-09 00:00:00.000,4,0,"Europe"
"Albania",6,0,2020-03-10 00:00:00.000,4,0,"Europe"
"Costa Rica",9,0,2020-03-10 00:00:00.000,4,0,"North America"
"Saudi Arabia",15,0,2020-03-10 00:00:00.000,4,0,"Asia"
"South Africa",7,0,2020-03-10 00:00:00.000,4,0,"Africa"
"Vietnam",34,0,2020-03-10 00:00:00.000,4,0,"Asia"
"Albania",10,0,2020-03-11 00:00:00.000,4,0,"Europe"
"Chile",17,0,2020-03-11 00:00:00.000,4,0,"South America"
"Costa Rica",13,0,2020-03-11 00:00:00.000,4,0,"North America"
"Kuwait",69,0,2020-03-11 00:00:00.000,4,0,"Asia"
"Vietnam",38,0,2020-03-11 00:00:00.000,4,0,"Asia"
"Armenia",4,0,2020-03-12 00:00:00.000,4,0,"Asia"
"Pakistan",20,0,2020-03-12 00:00:00.000,4,0,"Asia"
"Jamaica",6,0,2020-03-13 00:00:00.000,4,0,"North America"
"South Africa",17,0,2020-03-13 00:00:00.000,4,0,"Africa"
"Cuba",4,0,2020-03-14 00:00:00.000,4,0,"North America"
"North Macedonia",13,0,2020-03-14 00:00:00.000,4,0,"Europe"
"Cote dIvoire",4,0,2020-03-15 00:00:00.000,4,0,""
"Kuwait",104,0,2020-03-15 00:00:00.000,4,0,"Asia"
"Maldives",13,0,2020-03-16 00:00:00.000,4,0,"Asia"
"Russia",63,0,2020-03-16 00:00:00.000,4,0,"Europe"
"Rwanda",5,0,2020-03-16 00:00:00.000,4,0,"Africa"
"Vietnam",57,0,2020-03-16 00:00:00.000,4,0,"Asia"
"Brunei Darussalam",54,0,2020-03-17 00:00:00.000,4,0,""
"Ghana",6,0,2020-03-17 00:00:00.000,4,0,"Africa"
"Vietnam",61,0,2020-03-17 00:00:00.000,4,0,"Asia"
"Mongolia",4,0,2020-03-18 00:00:00.000,4,0,"Asia"
"Senegal",31,0,2020-03-18 00:00:00.000,4,0,"Africa"
"Tunisia",24,0,2020-03-18 00:00:00.000,4,0,"Africa"
"Kazakhstan",37,0,2020-03-19 00:00:00.000,4,0,"Asia"
"Malta",52,0,2020-03-19 00:00:00.000,4,0,"Europe"
"Rwanda",11,0,2020-03-19 00:00:00.000,4,0,"Africa"
"Cameroon",14,0,2020-03-20 00:00:00.000,4,0,"Africa"
"Ghana",11,0,2020-03-20 00:00:00.000,4,0,"Africa"
"Jordan",56,0,2020-03-20 00:00:00.000,4,0,"Asia"
"Barbados",6,0,2020-03-21 00:00:00.000,4,0,"North America"
"Bolivia",19,0,2020-03-21 00:00:00.000,4,0,"South America"
"Kazakhstan",53,0,2020-03-21 00:00:00.000,4,0,"Asia"
"Netherlands Antilles",13,0,2020-03-21 00:00:00.000,4,0,"North America"
"Nigeria",12,0,2020-03-21 00:00:00.000,4,0,"Africa"
"Cambodia",51,0,2020-03-22 00:00:00.000,4,0,"Asia"
"Mongolia",10,0,2020-03-22 00:00:00.000,4,0,"Asia"
"Oman",52,0,2020-03-22 00:00:00.000,4,0,"Asia"
"Palestine",52,0,2020-03-22 00:00:00.000,4,0,"Asia"
"Suriname",5,0,2020-03-22 00:00:00.000,4,0,"South America"
"Armenia",194,0,2020-03-23 00:00:00.000,4,0,"Asia"
"Bermuda",6,0,2020-03-23 00:00:00.000,4,0,"North America"
"Kazakhstan",60,0,2020-03-23 00:00:00.000,4,0,"Asia"
"Netherlands Antilles",17,0,2020-03-24 00:00:00.000,4,0,"North America"
"Uruguay",162,0,2020-03-24 00:00:00.000,4,0,"South America"
"Bolivia",32,0,2020-03-25 00:00:00.000,4,0,"South America"
"Cambodia",91,0,2020-03-25 00:00:00.000,4,0,"Asia"
"El Salvador",9,0,2020-03-25 00:00:00.000,4,0,"North America"
"Faroe Islands",122,0,2020-03-25 00:00:00.000,4,0,"Europe"
"Rwanda",40,0,2020-03-25 00:00:00.000,4,0,"Africa"
"El Salvador",13,0,2020-03-26 00:00:00.000,4,0,"North America"
"Kuwait",195,0,2020-03-26 00:00:00.000,4,0,"Asia"
"Liechtenstein",51,0,2020-03-26 00:00:00.000,4,0,"Europe"
"Mozambique",5,0,2020-03-26 00:00:00.000,4,0,"Africa"
"Aruba",4,0,2020-03-20 00:00:00.000,4,0,"North America"
"Antigua and Barbuda",7,0,2020-03-27 00:00:00.000,4,0,"North America"
"Bahamas",9,0,2020-03-27 00:00:00.000,4,0,"North America"
"Dominica",11,0,2020-03-27 00:00:00.000,4,0,"North America"
"Guernsey",34,0,2020-03-27 00:00:00.000,4,0,"Europe"
"Holy See",5,0,2020-03-27 00:00:00.000,4,0,""
"Laos",6,0,2020-03-27 00:00:00.000,4,0,"Asia"
"Madagascar",23,0,2020-03-27 00:00:00.000,4,0,"Africa"
"Montserrat",5,0,2020-03-27 00:00:00.000,4,0,"North America"
"Namibia",8,0,2020-03-27 00:00:00.000,4,0,"Africa"
"Sri Lanka",106,0,2020-03-27 00:00:00.000,4,0,"Asia"
"Syria",5,0,2020-03-27 00:00:00.000,4,0,"Asia"
"Uganda",79,0,2020-04-27 00:00:00.000,4,0,"Africa"
"Madagascar",132,0,2020-05-01 00:00:00.000,4,0,"Africa"
"Rwanda",259,0,2020-05-04 00:00:00.000,4,0,"Africa"
"Gibraltar",69,0,2020-03-31 00:00:00.000,4,0,"Europe"
"Liechtenstein",68,0,2020-04-01 00:00:00.000,4,0,"Europe"
"Northern Mariana Islands",6,0,2020-04-01 00:00:00.000,4,0,"Oceania"
"Saint Lucia",13,0,2020-04-01 00:00:00.000,4,0,"North America"
"Aruba",86,0,2020-04-11 00:00:00.000,4,0,"North America"
"Gibraltar",127,0,2020-04-11 00:00:00.000,4,0,"Europe"
"Ethiopia",29,0,2020-04-02 00:00:00.000,4,0,"Africa"
"Faroe Islands",173,0,2020-04-02 00:00:00.000,4,0,"Europe"
"Liechtenstein",72,0,2020-04-02 00:00:00.000,4,0,"Europe"
"Cambodia",114,0,2020-04-03 00:00:00.000,4,0,"Asia"
"Eritrea",22,0,2020-04-03 00:00:00.000,4,0,"Africa"
"Faroe Islands",177,0,2020-04-03 00:00:00.000,4,0,"Europe"
"French Polynesia",51,0,2020-04-09 00:00:00.000,4,0,"Oceania"
"Monaco",47,0,2020-04-04 00:00:00.000,4,0,"Europe"
"Vietnam",240,0,2020-04-04 00:00:00.000,4,0,"Asia"
"Czechia",12,0,2020-03-06 00:00:00.000,4,0,"Europe"
"Uganda",52,0,2020-04-06 00:00:00.000,4,0,"Africa"
"Vietnam",245,0,2020-04-06 00:00:00.000,4,0,"Asia"
"Sao Tome and Principe",4,0,2020-04-09 00:00:00.000,4,0,""
"Mozambique",168,0,2020-05-24 00:00:00.000,4,0,"Africa"
"Rwanda",325,0,2020-05-24 00:00:00.000,4,0,"Africa"
"Gibraltar",155,0,2020-05-26 00:00:00.000,4,0,"Europe"
"Vietnam",324,0,2020-05-19 00:00:00.000,4,0,"Asia"
"Gibraltar",113,0,2020-04-08 00:00:00.000,4,0,"Europe"
