ProductKey,Color,List Price,Weight,Days To Manufacture,ProductAlternateKey,Weight Unit,Size Unit,Product Name,Cost,Finished Good,Safety Stock Level,Reorder Point,Size,Size Range,Product Line,Dealer Price,Class,Style,Product Model,Product Description,Start Date,End Date,Status,Product Subcategory,Product Category
460,"Multi",89.99,,0,"SB-M891-M","","","Men's Bib-Shorts, M",37.1209,True,4,3,"M","M","S",53.994,"","M","Men's Bib-Shorts","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Bib-Shorts","Clothing"
461,"Multi",89.99,,0,"SB-M891-L","","","Men's Bib-Shorts, L",37.1209,True,4,3,"L","L","S",53.994,"","M","Men's Bib-Shorts","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Bib-Shorts","Clothing"
462,"Black",23.5481,,0,"GL-H102-S","","","Half-Finger Gloves, S",9.7136,True,4,3,"S","S","S",14.1289,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
463,"Black",24.49,,0,"GL-H102-S","","","Half-Finger Gloves, S",9.1593,True,4,3,"S","S","S",14.694,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,,"Current","Gloves","Clothing"
464,"Black",23.5481,,0,"GL-H102-M","","","Half-Finger Gloves, M",9.7136,True,4,3,"M","M","S",14.1289,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
465,"Black",24.49,,0,"GL-H102-M","","","Half-Finger Gloves, M",9.1593,True,4,3,"M","M","S",14.694,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,,"Current","Gloves","Clothing"
466,"Black",23.5481,,0,"GL-H102-L","","","Half-Finger Gloves, L",9.7136,True,4,3,"L","L","S",14.1289,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
467,"Black",24.49,,0,"GL-H102-L","","","Half-Finger Gloves, L",9.1593,True,4,3,"L","L","S",14.694,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,,"Current","Gloves","Clothing"
468,"Black",37.99,,0,"GL-F110-S","","","Full-Finger Gloves, S",15.6709,True,4,3,"S","S","M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
469,"Black",37.99,,0,"GL-F110-M","","","Full-Finger Gloves, M",15.6709,True,4,3,"M","M","M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
470,"Black",37.99,,0,"GL-F110-L","","","Full-Finger Gloves, L",15.6709,True,4,3,"L","L","M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Gloves","Clothing"
471,"Blue",63.5,,0,"VE-C304-S","","","Classic Vest, S",23.749,True,4,3,"S","S","S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,,"Current","Vests","Clothing"
472,"Blue",63.5,,0,"VE-C304-M","","","Classic Vest, M",23.749,True,4,3,"M","M","S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,,"Current","Vests","Clothing"
473,"Blue",63.5,,0,"VE-C304-L","","","Classic Vest, L",23.749,True,4,3,"L","L","S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,,"Current","Vests","Clothing"
474,"Black",69.99,,0,"SH-W890-S","","","Women's Mountain Shorts, S",26.1763,True,4,3,"S","S","M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,,"Current","Shorts","Clothing"
475,"Black",69.99,,0,"SH-W890-M","","","Women's Mountain Shorts, M",26.1763,True,4,3,"M","M","M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,,"Current","Shorts","Clothing"
476,"Black",69.99,,0,"SH-W890-L","","","Women's Mountain Shorts, L",26.1763,True,4,3,"L","L","M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,,"Current","Shorts","Clothing"
481,"White",8.99,,0,"SO-R809-M","","","Racing Socks, M",3.3623,True,4,3,"M","M","R",5.394,"","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,,"Current","Socks","Clothing"
482,"White",8.99,,0,"SO-R809-L","","","Racing Socks, L",3.3623,True,4,3,"L","L","R",5.394,"","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,,"Current","Socks","Clothing"
487,"Silver",54.99,,0,"HY-1023-70","","","Hydration Pack - 70 oz.",20.5663,True,4,3,"70","70","S",32.994,"","","Hydration Pack","Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2013-07-01 00:00:00.000,,"Current","Hydration Packs","Accessories"
488,"Yellow",53.99,,0,"SJ-0194-S","","","Short-Sleeve Classic Jersey, S",41.5723,True,4,3,"S","S","S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,,"Current","Jerseys","Clothing"
489,"Yellow",53.99,,0,"SJ-0194-M","","","Short-Sleeve Classic Jersey, M",41.5723,True,4,3,"M","M","S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,,"Current","Jerseys","Clothing"
490,"Yellow",53.99,,0,"SJ-0194-L","","","Short-Sleeve Classic Jersey, L",41.5723,True,4,3,"L","L","S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,,"Current","Jerseys","Clothing"
491,"Yellow",53.99,,0,"SJ-0194-X","","","Short-Sleeve Classic Jersey, XL",41.5723,True,4,3,"XL","XL","S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,,"Current","Jerseys","Clothing"
180,"NA",,435,0,"RM-M464","G","","LL Mountain Rim",,False,800,600,"","NA","",,"L","","","",2003-07-01 00:00:00.000,,"Current","",""
181,"NA",,450,0,"RM-M692","G","","ML Mountain Rim",,False,800,600,"","NA","",,"M","","","",2003-07-01 00:00:00.000,,"Current","",""
182,"NA",,400,0,"RM-M823","G","","HL Mountain Rim",,False,800,600,"","NA","",,"","","","",2003-07-01 00:00:00.000,,"Current","",""
183,"NA",,445,0,"RM-R436","G","","LL Road Rim",,False,800,600,"","NA","",,"L","","","",2003-07-01 00:00:00.000,,"Current","",""
184,"NA",,450,0,"RM-R600","G","","ML Road Rim",,False,800,600,"","NA","",,"M","","","",2003-07-01 00:00:00.000,,"Current","",""
185,"NA",,400,0,"RM-R800","G","","HL Road Rim",,False,800,600,"","NA","",,"","","","",2003-07-01 00:00:00.000,,"Current","",""
186,"NA",,460,0,"RM-T801","G","","Touring Rim",,False,800,600,"","NA","",,"","","","",2003-07-01 00:00:00.000,,"Current","",""
413,"Black",85.565,900,1,"FW-R623","G","","LL Road Front Wheel",37.9909,True,500,375,"","NA","R",51.339,"L","","LL Road Front Wheel","Replacement road front wheel for entry-level cyclist.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
414,"Black",248.385,850,1,"FW-R762","G","","ML Road Front Wheel",110.2829,True,500,375,"","NA","R",149.031,"M","","ML Road Front Wheel","Sturdy alloy features a quick-release hub.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
415,"Black",330.06,650,1,"FW-R820","G","","HL Road Front Wheel",146.5466,True,500,375,"","NA","R",198.036,"H","","HL Road Front Wheel","Strong wheel with double-walled rim.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
422,"Black",112.565,1050,1,"RW-R623","G","","LL Road Rear Wheel",49.9789,True,500,375,"","NA","R",67.539,"L","","LL Road Rear Wheel","Replacement road rear wheel for entry-level cyclist.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
423,"Black",275.385,1000,1,"RW-R762","G","","ML Road Rear Wheel",122.2709,True,500,375,"","NA","R",165.231,"M","","ML Road Rear Wheel","Aluminum alloy rim with stainless steel spokes; built for speed.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
424,"Black",357.06,890,1,"RW-R820","G","","HL Road Rear Wheel",158.5346,True,500,375,"","NA","R",214.236,"H","","HL Road Rear Wheel","Strong rear wheel with double-walled rim.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Wheels","Components"
501,"Silver",121.46,215,1,"RD-2308","G","","Rear Derailleur",53.9282,True,500,375,"","NA","",72.876,"","","Rear Derailleur","Wide-link design.",2013-07-01 00:00:00.000,,"Current","Derailleurs","Components"
514,"Silver",106.5,317,1,"RB-9231","G","","Rear Brakes",47.286,True,500,375,"","NA","",63.9,"","","Rear Brakes","",2013-07-01 00:00:00.000,,"Current","Brakes","Components"
542,"Silver/Black",40.49,218,1,"PD-M282","G","","LL Mountain Pedal",17.9776,True,500,375,"","NA","M",24.294,"L","","LL Mountain Pedal","Expanded platform so you can ride in any shoes; great for all-around riding.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
543,"Silver/Black",62.09,215,1,"PD-M340","G","","ML Mountain Pedal",27.568,True,500,375,"","NA","M",37.254,"M","","ML Mountain Pedal","Lightweight, durable, clipless pedal with adjustable tension.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
544,"Silver/Black",80.99,185,1,"PD-M562","G","","HL Mountain Pedal",35.9596,True,500,375,"","NA","M",48.594,"H","","HL Mountain Pedal","Stainless steel; designed to shed mud easily.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
545,"Silver/Black",40.49,189,1,"PD-R347","G","","LL Road Pedal",17.9776,True,500,375,"","NA","R",24.294,"L","","LL Road Pedal","Clipless pedals - aluminum.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
546,"Silver/Black",62.09,168,1,"PD-R563","G","","ML Road Pedal",27.568,True,500,375,"","NA","R",37.254,"M","","ML Road Pedal","Lightweight aluminum alloy construction.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
547,"Silver/Black",80.99,149,1,"PD-R853","G","","HL Road Pedal",35.9596,True,500,375,"","NA","R",48.594,"H","","HL Road Pedal","Top-of-the-line clipless pedals with adjustable tension.",2013-07-01 00:00:00.000,,"Current","Pedals","Components"
552,"Silver",91.49,88,1,"FD-2342","G","","Front Derailleur",40.6216,True,500,375,"","NA","",54.894,"","","Front Derailleur","Wide-link design.",2013-07-01 00:00:00.000,,"Current","Derailleurs","Components"
555,"Silver",106.5,317,1,"FB-9873","G","","Front Brakes",47.286,True,500,375,"","NA","",63.9,"","","Front Brakes","All-weather brake pads; provides superior stopping by applying more surface to the rim.",2013-07-01 00:00:00.000,,"Current","Brakes","Components"
556,"Black",175.49,600,1,"CS-4759","G","","LL Crankset",77.9176,True,500,375,"","NA","",105.294,"L","","LL Crankset","Super rigid spindle.",2013-07-01 00:00:00.000,,"Current","Cranksets","Components"
557,"Black",256.49,635,1,"CS-6583","G","","ML Crankset",113.8816,True,500,375,"","NA","",153.894,"M","","ML Crankset","High-strength crank arm.",2013-07-01 00:00:00.000,,"Current","Cranksets","Components"
558,"Black",404.99,575,1,"CS-9183","G","","HL Crankset",179.8156,True,500,375,"","NA","",242.994,"H","","HL Crankset","Triple crankset; alumunim crank arm; flawless shifting.",2013-07-01 00:00:00.000,,"Current","Cranksets","Components"
601,"NA",53.99,223,1,"BB-7421","G","","LL Bottom Bracket",23.9716,True,500,375,"","NA","",32.394,"L","","LL Bottom Bracket","Chromoly steel.",2013-07-01 00:00:00.000,,"Current","Bottom Brackets","Components"
602,"NA",101.24,168,1,"BB-8107","G","","ML Bottom Bracket",44.9506,True,500,375,"","NA","",60.744,"M","","ML Bottom Bracket","Aluminum alloy cups; large diameter spindle.",2013-07-01 00:00:00.000,,"Current","Bottom Brackets","Components"
603,"NA",121.49,170,1,"BB-9108","G","","HL Bottom Bracket",53.9416,True,500,375,"","NA","",72.894,"H","","HL Bottom Bracket","Aluminum alloy cups and a hollow axle.",2013-07-01 00:00:00.000,,"Current","Bottom Brackets","Components"
381,"Yellow",1000.4375,17.35,4,"BK-R64Y-38","LB","CM","Road-550-W Yellow, 38",605.6492,True,100,75,"38","38-40 CM","R",600.2625,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
382,"Yellow",1120.49,17.35,4,"BK-R64Y-38","LB","CM","Road-550-W Yellow, 38",713.0798,True,100,75,"38","38-40 CM","R",672.294,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
383,"Yellow",1000.4375,17.77,4,"BK-R64Y-40","LB","CM","Road-550-W Yellow, 40",605.6492,True,100,75,"40","38-40 CM","R",600.2625,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
384,"Yellow",1120.49,17.77,4,"BK-R64Y-40","LB","CM","Road-550-W Yellow, 40",713.0798,True,100,75,"40","38-40 CM","R",672.294,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
385,"Yellow",1000.4375,18.13,4,"BK-R64Y-42","LB","CM","Road-550-W Yellow, 42",605.6492,True,100,75,"42","42-46 CM","R",600.2625,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
386,"Yellow",1120.49,18.13,4,"BK-R64Y-42","LB","CM","Road-550-W Yellow, 42",713.0798,True,100,75,"42","42-46 CM","R",672.294,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
387,"Yellow",1000.4375,18.42,4,"BK-R64Y-44","LB","CM","Road-550-W Yellow, 44",605.6492,True,100,75,"44","42-46 CM","R",600.2625,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
388,"Yellow",1120.49,18.42,4,"BK-R64Y-44","LB","CM","Road-550-W Yellow, 44",713.0798,True,100,75,"44","42-46 CM","R",672.294,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
389,"Yellow",1000.4375,18.68,4,"BK-R64Y-48","LB","CM","Road-550-W Yellow, 48",605.6492,True,100,75,"48","48-52 CM","R",600.2625,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
390,"Yellow",1120.49,18.68,4,"BK-R64Y-48","LB","CM","Road-550-W Yellow, 48",713.0798,True,100,75,"48","48-52 CM","R",672.294,"M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
417,"Yellow",540.7545,2.18,2,"FR-R72Y-38","LB","CM","ML Road Frame-W - Yellow, 38",300.1188,True,500,375,"38","38-40 CM","R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
418,"Yellow",594.83,2.18,2,"FR-R72Y-38","LB","CM","ML Road Frame-W - Yellow, 38",360.9428,True,500,375,"38","38-40 CM","R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
429,"Yellow",540.7545,2.22,1,"FR-R72Y-40","LB","CM","ML Road Frame-W - Yellow, 40",300.1188,True,500,375,"40","38-40 CM","R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
430,"Yellow",594.83,2.22,1,"FR-R72Y-40","LB","CM","ML Road Frame-W - Yellow, 40",360.9428,True,500,375,"40","38-40 CM","R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
431,"Yellow",540.7545,2.26,1,"FR-R72Y-42","LB","CM","ML Road Frame-W - Yellow, 42",300.1188,True,500,375,"42","42-46 CM","R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
432,"Yellow",594.83,2.26,1,"FR-R72Y-42","LB","CM","ML Road Frame-W - Yellow, 42",360.9428,True,500,375,"42","42-46 CM","R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
433,"Yellow",540.7545,2.3,1,"FR-R72Y-44","LB","CM","ML Road Frame-W - Yellow, 44",300.1188,True,500,375,"44","42-46 CM","R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
434,"Yellow",594.83,2.3,1,"FR-R72Y-44","LB","CM","ML Road Frame-W - Yellow, 44",360.9428,True,500,375,"44","42-46 CM","R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
435,"Yellow",540.7545,2.34,1,"FR-R72Y-48","LB","CM","ML Road Frame-W - Yellow, 48",300.1188,True,500,375,"48","48-52 CM","R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
436,"Yellow",594.83,2.34,1,"FR-R72Y-48","LB","CM","ML Road Frame-W - Yellow, 48",360.9428,True,500,375,"48","48-52 CM","R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
511,"Silver",364.09,2.77,1,"FR-M63S-40","LB","CM","ML Mountain Frame-W - Silver, 40",199.3757,True,500,375,"40","38-40 CM","M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
512,"Silver",364.09,2.81,1,"FR-M63S-42","LB","CM","ML Mountain Frame-W - Silver, 42",199.3757,True,500,375,"42","42-46 CM","M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
513,"Silver",364.09,2.85,1,"FR-M63S-46","LB","CM","ML Mountain Frame-W - Silver, 46",199.3757,True,500,375,"46","42-46 CM","M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
549,"Silver",364.09,2.73,2,"FR-M63S-38","LB","CM","ML Mountain Frame-W - Silver, 38",199.3757,True,500,375,"38","38-40 CM","M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
580,"Yellow",1700.99,15.35,4,"BK-R79Y-40","LB","CM","Road-350-W Yellow, 40",1082.51,True,100,75,"40","38-40 CM","R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
581,"Yellow",1700.99,15.77,4,"BK-R79Y-42","LB","CM","Road-350-W Yellow, 42",1082.51,True,100,75,"42","42-46 CM","R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
582,"Yellow",1700.99,16.13,4,"BK-R79Y-44","LB","CM","Road-350-W Yellow, 44",1082.51,True,100,75,"44","42-46 CM","R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
583,"Yellow",1700.99,16.42,4,"BK-R79Y-48","LB","CM","Road-350-W Yellow, 48",1082.51,True,100,75,"48","48-52 CM","R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
587,"Silver",769.49,26.35,4,"BK-M38S-38","LB","CM","Mountain-400-W Silver, 38",419.7784,True,100,75,"38","38-40 CM","M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
588,"Silver",769.49,26.77,4,"BK-M38S-40","LB","CM","Mountain-400-W Silver, 40",419.7784,True,100,75,"40","38-40 CM","M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
589,"Silver",769.49,27.13,4,"BK-M38S-42","LB","CM","Mountain-400-W Silver, 42",419.7784,True,100,75,"42","42-46 CM","M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
590,"Silver",769.49,27.42,4,"BK-M38S-46","LB","CM","Mountain-400-W Silver, 46",419.7784,True,100,75,"46","42-46 CM","M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
211,"Red",,2.24,1,"FR-R92R-58","LB","CM","HL Road Frame - Red, 58",,True,500,375,"58","54-58 CM","R",,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2003-07-01 00:00:00.000,,"Current","Road Frames","Components"
238,"Red",1263.4598,2.3,1,"FR-R92R-62","LB","CM","HL Road Frame - Red, 62",747.9682,True,500,375,"62","60-62 CM","R",758.0759,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
239,"Red",1301.3636,2.3,1,"FR-R92R-62","LB","CM","HL Road Frame - Red, 62",722.2568,True,500,375,"62","60-62 CM","R",780.8182,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
240,"Red",1431.5,2.3,1,"FR-R92R-62","LB","CM","HL Road Frame - Red, 62",868.6342,True,500,375,"62","60-62 CM","R",858.9,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
241,"Red",1263.4598,2.12,1,"FR-R92R-44","LB","CM","HL Road Frame - Red, 44",747.9682,True,500,375,"44","42-46 CM","R",758.0759,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
242,"Red",1301.3636,2.12,1,"FR-R92R-44","LB","CM","HL Road Frame - Red, 44",722.2568,True,500,375,"44","42-46 CM","R",780.8182,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
243,"Red",1431.5,2.12,1,"FR-R92R-44","LB","CM","HL Road Frame - Red, 44",868.6342,True,500,375,"44","42-46 CM","R",858.9,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
244,"Red",1263.4598,2.16,1,"FR-R92R-48","LB","CM","HL Road Frame - Red, 48",747.9682,True,500,375,"48","48-52 CM","R",758.0759,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
