Receipt Number,Date,Time,Product,Quantity,Price $/each,Payment Type (cash / credit),CustomerID,Store,Cost of goods,Shipment date,Type
1000079962,2019-08-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",7,42,"credit",,1,37,2019-08-15 00:00:00.000,"Type 1"
1000079972,2019-08-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",29,42,"credit",,1,37,2019-08-15 00:00:00.000,"Type 1"
1000079982,2019-08-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",94,42,"credit",,1,37,2019-08-15 00:00:00.000,"Type 1"
1000079992,2019-08-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",2,42,"credit",,1,37,2019-08-15 00:00:00.000,"Type 1"
1000099821,2019-09-17 00:00:00.000,1899-12-30 18:28:19.000,"Phone Type 1, HP",23,228,"credit",,1,195,2019-09-18 00:00:00.000,"Type 1"
1000099831,2019-09-17 00:00:00.000,1899-12-30 18:28:19.000,"Phone Type 1, HP",71,228,"credit",,1,195,2019-09-18 00:00:00.000,"Type 1"
1000099841,2019-09-17 00:00:00.000,1899-12-30 18:28:19.000,"Phone Type 1, HP",53,228,"credit",,1,195,2019-09-18 00:00:00.000,"Type 1"
1000099850,2019-09-17 00:00:00.000,1899-12-30 18:28:19.000,"Phone Type 1, HP",27,228,"credit",,1,195,2019-09-18 00:00:00.000,"Type 1"
1000099860,2019-09-17 00:00:00.000,1899-12-30 18:28:19.000,"Phone Type 1, HP",12,228,"credit",,1,195,2019-09-18 00:00:00.000,"Type 1"
1000100112,2019-09-19 00:00:00.000,1899-12-30 12:31:18.000,"Hard Drive Type 1, HP",69,54,"credit",,1,47,2019-09-25 00:00:00.000,"Type 1"
1000100122,2019-09-19 00:00:00.000,1899-12-30 12:31:18.000,"Hard Drive Type 1, HP",15,54,"credit",,1,47,2019-09-25 00:00:00.000,"Type 1"
1000100132,2019-09-19 00:00:00.000,1899-12-30 12:31:18.000,"Hard Drive Type 1, HP",56,54,"credit",,1,47,2019-09-25 00:00:00.000,"Type 1"
1000100141,2019-09-19 00:00:00.000,1899-12-30 12:31:18.000,"Hard Drive Type 1, HP",3,54,"credit",,1,47,2019-09-25 00:00:00.000,"Type 1"
1000100151,2019-09-19 00:00:00.000,1899-12-30 12:31:18.000,"Hard Drive Type 1, HP",2,54,"credit",,1,47,2019-09-25 00:00:00.000,"Type 1"
1000143814,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",9,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000143821,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",24,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000143828,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",93,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000143835,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",85,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000143841,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",12,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000143848,2017-05-19 00:00:00.000,1899-12-30 18:46:22.000,"Headphones Type 1, Huawei",18,62,"credit",,1,50,2017-05-24 00:00:00.000,"Type 1"
1000153880,2019-10-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",7,42,"credit",,1,37,2019-10-15 00:00:00.000,"Type 1"
1000153894,2019-10-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",7,42,"credit",,1,37,2019-10-15 00:00:00.000,"Type 1"
1000153901,2019-10-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",29,42,"credit",,1,37,2019-10-15 00:00:00.000,"Type 1"
1000153908,2019-10-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",94,42,"credit",,1,37,2019-10-15 00:00:00.000,"Type 1"
1000153914,2019-10-10 00:00:00.000,1899-12-30 11:52:35.000,"Memory Type 1, Huawei",2,42,"credit",,1,37,2019-10-15 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",16,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",50,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",21,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",40,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",12,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000474,2017-01-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",20,305,"credit",,7,257,2017-01-19 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",16,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",36,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",78,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",35,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",12,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000478,2017-01-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",20,59,"credit",,7,49,2017-01-27 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",24,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",24,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",45,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",78,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",45,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",27,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000496,2017-02-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",15,928,"credit",,7,749,2017-02-11 00:00:00.000,"Type 1"
1000000509,2017-02-28 00:00:00.000,1899-12-30 17:06:13.000,"Phone Type 1, Dell",4,251,"credit",,7,213,2017-03-06 00:00:00.000,"Type 1"
1000000509,2017-02-28 00:00:00.000,1899-12-30 17:06:13.000,"Phone Type 1, Dell",54,251,"credit",,7,213,2017-03-06 00:00:00.000,"Type 1"
1000000509,2017-02-28 00:00:00.000,1899-12-30 17:06:13.000,"Phone Type 1, Dell",45,251,"credit",,7,213,2017-03-06 00:00:00.000,"Type 1"
1000000509,2017-02-28 00:00:00.000,1899-12-30 17:06:13.000,"Phone Type 1, Dell",96,251,"credit",,7,213,2017-03-06 00:00:00.000,"Type 1"
1000000509,2017-02-28 00:00:00.000,1899-12-30 17:06:13.000,"Phone Type 1, Dell",5,251,"credit",,7,213,2017-03-06 00:00:00.000,"Type 1"
1000000513,2017-03-06 00:00:00.000,1899-12-30 20:10:40.000,"Smart Watch Type 1, Huawei",54,259,"credit",,7,209,2017-03-09 00:00:00.000,"Type 1"
1000000513,2017-03-06 00:00:00.000,1899-12-30 20:10:40.000,"Smart Watch Type 1, Huawei",71,259,"credit",,7,209,2017-03-09 00:00:00.000,"Type 1"
1000000513,2017-03-06 00:00:00.000,1899-12-30 20:10:40.000,"Smart Watch Type 1, Huawei",36,259,"credit",,7,209,2017-03-09 00:00:00.000,"Type 1"
1000000513,2017-03-06 00:00:00.000,1899-12-30 20:10:40.000,"Smart Watch Type 1, Huawei",3,259,"credit",,7,209,2017-03-09 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",3,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",2,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",29,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",55,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",35,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000000516,2017-03-08 00:00:00.000,1899-12-30 18:34:40.000,"Desktop Type 1, HP",4,479,"credit",,7,406,2017-03-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",18,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",42,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",69,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",49,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",30,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001361,2017-06-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",18,45,"credit",,7,41,2017-06-10 00:00:00.000,"Type 1"
1000001381,2017-06-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",4,39,"credit",,7,34,2017-06-28 00:00:00.000,"Type 1"
1000001381,2017-06-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",30,39,"credit",,7,34,2017-06-28 00:00:00.000,"Type 1"
1000001381,2017-06-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",35,39,"credit",,7,34,2017-06-28 00:00:00.000,"Type 1"
1000001381,2017-06-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",59,39,"credit",,7,34,2017-06-28 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",4,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",34,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",70,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",19,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",14,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001391,2017-07-06 00:00:00.000,1899-12-30 15:18:30.000,"Speakers Type 1, Dell",4,53,"credit",,7,42,2017-07-08 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",16,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",22,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",74,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",25,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",12,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001402,2017-07-19 00:00:00.000,1899-12-30 15:25:23.000,"Microphone Type 1, Samsung",20,38,"credit",,7,31,2017-07-20 00:00:00.000,"Type 1"
1000001419,2017-08-07 00:00:00.000,1899-12-30 14:39:01.000,"Monitor Type 1, Dell",57,116,"credit",,7,104,2017-08-12 00:00:00.000,"Type 1"
1000001419,2017-08-07 00:00:00.000,1899-12-30 14:39:01.000,"Monitor Type 1, Dell",100,116,"credit",,7,104,2017-08-12 00:00:00.000,"Type 1"
1000001419,2017-08-07 00:00:00.000,1899-12-30 14:39:01.000,"Monitor Type 1, Dell",97,116,"credit",,7,104,2017-08-12 00:00:00.000,"Type 1"
1000001419,2017-08-07 00:00:00.000,1899-12-30 14:39:01.000,"Monitor Type 1, Dell",18,116,"credit",,7,104,2017-08-12 00:00:00.000,"Type 1"
1000001440,2017-08-31 00:00:00.000,1899-12-30 19:38:30.000,"Headphones Type 1, HP",4,56,"credit",,7,46,2017-09-03 00:00:00.000,"Type 1"
1000001440,2017-08-31 00:00:00.000,1899-12-30 19:38:30.000,"Headphones Type 1, HP",49,56,"credit",,7,46,2017-09-03 00:00:00.000,"Type 1"
1000001440,2017-08-31 00:00:00.000,1899-12-30 19:38:30.000,"Headphones Type 1, HP",88,56,"credit",,7,46,2017-09-03 00:00:00.000,"Type 1"
1000001440,2017-08-31 00:00:00.000,1899-12-30 19:38:30.000,"Headphones Type 1, HP",73,56,"credit",,7,46,2017-09-03 00:00:00.000,"Type 1"
1000001440,2017-08-31 00:00:00.000,1899-12-30 19:38:30.000,"Headphones Type 1, HP",7,56,"credit",,7,46,2017-09-03 00:00:00.000,"Type 1"
1000002527,2018-01-04 00:00:00.000,1899-12-30 20:49:12.000,"Monitor Type 1, HP",65,130,"credit",,7,104,2018-01-05 00:00:00.000,"Type 1"
1000002527,2018-01-04 00:00:00.000,1899-12-30 20:49:12.000,"Monitor Type 1, HP",23,130,"credit",,7,104,2018-01-05 00:00:00.000,"Type 1"
1000002527,2018-01-04 00:00:00.000,1899-12-30 20:49:12.000,"Monitor Type 1, HP",37,130,"credit",,7,104,2018-01-05 00:00:00.000,"Type 1"
1000002527,2018-01-04 00:00:00.000,1899-12-30 20:49:12.000,"Monitor Type 1, HP",20,130,"credit",,7,104,2018-01-05 00:00:00.000,"Type 1"
1000002527,2018-01-04 00:00:00.000,1899-12-30 20:49:12.000,"Monitor Type 1, HP",20,130,"credit",,7,104,2018-01-05 00:00:00.000,"Type 1"
1000002529,2018-01-08 00:00:00.000,1899-12-30 15:21:35.000,"Headphones Type 1, HP",94,56,"credit",,7,46,2018-01-10 00:00:00.000,"Type 1"
1000002529,2018-01-08 00:00:00.000,1899-12-30 15:21:35.000,"Headphones Type 1, HP",52,56,"credit",,7,46,2018-01-10 00:00:00.000,"Type 1"
1000002529,2018-01-08 00:00:00.000,1899-12-30 15:21:35.000,"Headphones Type 1, HP",47,56,"credit",,7,46,2018-01-10 00:00:00.000,"Type 1"
1000002529,2018-01-08 00:00:00.000,1899-12-30 15:21:35.000,"Headphones Type 1, HP",4,56,"credit",,7,46,2018-01-10 00:00:00.000,"Type 1"
1000002542,2018-01-17 00:00:00.000,1899-12-30 11:27:47.000,"Laptop Type 1, Samsung",81,756,"credit",,7,641,2018-01-21 00:00:00.000,"Type 1"
1000002542,2018-01-17 00:00:00.000,1899-12-30 11:27:47.000,"Laptop Type 1, Samsung",88,756,"credit",,7,641,2018-01-21 00:00:00.000,"Type 1"
1000002542,2018-01-17 00:00:00.000,1899-12-30 11:27:47.000,"Laptop Type 1, Samsung",48,756,"credit",,7,641,2018-01-21 00:00:00.000,"Type 1"
1000002542,2018-01-17 00:00:00.000,1899-12-30 11:27:47.000,"Laptop Type 1, Samsung",2,756,"credit",,7,641,2018-01-21 00:00:00.000,"Type 1"
1000002547,2018-01-22 00:00:00.000,1899-12-30 15:11:34.000,"Headphones Type 1, Huawei",96,54,"credit",,7,43,2018-01-24 00:00:00.000,"Type 1"
1000002547,2018-01-22 00:00:00.000,1899-12-30 15:11:34.000,"Headphones Type 1, Huawei",45,54,"credit",,7,43,2018-01-24 00:00:00.000,"Type 1"
1000002547,2018-01-22 00:00:00.000,1899-12-30 15:11:34.000,"Headphones Type 1, Huawei",70,54,"credit",,7,43,2018-01-24 00:00:00.000,"Type 1"
1000002547,2018-01-22 00:00:00.000,1899-12-30 15:11:34.000,"Headphones Type 1, Huawei",2,54,"credit",,7,43,2018-01-24 00:00:00.000,"Type 1"
1000002547,2018-01-22 00:00:00.000,1899-12-30 15:11:34.000,"Headphones Type 1, Huawei",4,54,"credit",,7,43,2018-01-24 00:00:00.000,"Type 1"
1000002551,2018-01-26 00:00:00.000,1899-12-30 15:33:57.000,"Phone Type 1, Dell",31,251,"credit",,7,213,2018-01-30 00:00:00.000,"Type 1"
1000002551,2018-01-26 00:00:00.000,1899-12-30 15:33:57.000,"Phone Type 1, Dell",37,251,"credit",,7,213,2018-01-30 00:00:00.000,"Type 1"
1000002551,2018-01-26 00:00:00.000,1899-12-30 15:33:57.000,"Phone Type 1, Dell",65,251,"credit",,7,213,2018-01-30 00:00:00.000,"Type 1"
1000002551,2018-01-26 00:00:00.000,1899-12-30 15:33:57.000,"Phone Type 1, Dell",24,251,"credit",,7,213,2018-01-30 00:00:00.000,"Type 1"
1000002551,2018-01-26 00:00:00.000,1899-12-30 15:33:57.000,"Phone Type 1, Dell",28,251,"credit",,7,213,2018-01-30 00:00:00.000,"Type 1"
1000002559,2018-02-05 00:00:00.000,1899-12-30 15:38:11.000,"Tablet Type 1, Dell",39,405,"credit",,7,330,2018-02-07 00:00:00.000,"Type 1"
1000002559,2018-02-05 00:00:00.000,1899-12-30 15:38:11.000,"Tablet Type 1, Dell",92,405,"credit",,7,330,2018-02-07 00:00:00.000,"Type 1"
1000002559,2018-02-05 00:00:00.000,1899-12-30 15:38:11.000,"Tablet Type 1, Dell",77,405,"credit",,7,330,2018-02-07 00:00:00.000,"Type 1"
1000002559,2018-02-05 00:00:00.000,1899-12-30 15:38:11.000,"Tablet Type 1, Dell",35,405,"credit",,7,330,2018-02-07 00:00:00.000,"Type 1"
1000002559,2018-02-05 00:00:00.000,1899-12-30 15:38:11.000,"Tablet Type 1, Dell",50,405,"credit",,7,330,2018-02-07 00:00:00.000,"Type 1"
1000002592,2018-03-14 00:00:00.000,1899-12-30 11:57:40.000,"Laptop Type 1, Huawei",71,644,"credit",,7,533,2018-03-21 00:00:00.000,"Type 1"
1000002592,2018-03-14 00:00:00.000,1899-12-30 11:57:40.000,"Laptop Type 1, Huawei",26,644,"credit",,7,533,2018-03-21 00:00:00.000,"Type 1"
1000002592,2018-03-14 00:00:00.000,1899-12-30 11:57:40.000,"Laptop Type 1, Huawei",99,644,"credit",,7,533,2018-03-21 00:00:00.000,"Type 1"
1000002592,2018-03-14 00:00:00.000,1899-12-30 11:57:40.000,"Laptop Type 1, Huawei",45,644,"credit",,7,533,2018-03-21 00:00:00.000,"Type 1"
1000002592,2018-03-14 00:00:00.000,1899-12-30 11:57:40.000,"Laptop Type 1, Huawei",15,644,"credit",,7,533,2018-03-21 00:00:00.000,"Type 1"
1000003603,2018-05-21 00:00:00.000,1899-12-30 14:41:43.000,"Smart Watch Type 1, Samsung",43,284,"credit",,7,224,2018-05-25 00:00:00.000,"Type 1"
1000003603,2018-05-21 00:00:00.000,1899-12-30 14:41:43.000,"Smart Watch Type 1, Samsung",27,284,"credit",,7,224,2018-05-25 00:00:00.000,"Type 1"
1000003603,2018-05-21 00:00:00.000,1899-12-30 14:41:43.000,"Smart Watch Type 1, Samsung",28,284,"credit",,7,224,2018-05-25 00:00:00.000,"Type 1"
1000003603,2018-05-21 00:00:00.000,1899-12-30 14:41:43.000,"Smart Watch Type 1, Samsung",40,284,"credit",,7,224,2018-05-25 00:00:00.000,"Type 1"
1000003635,2018-06-08 00:00:00.000,1899-12-30 15:31:59.000,"Microphone Type 1, Huawei",30,42,"credit",,7,33,2018-06-13 00:00:00.000,"Type 1"
1000003635,2018-06-08 00:00:00.000,1899-12-30 15:31:59.000,"Microphone Type 1, Huawei",81,42,"credit",,7,33,2018-06-13 00:00:00.000,"Type 1"
1000003635,2018-06-08 00:00:00.000,1899-12-30 15:31:59.000,"Microphone Type 1, Huawei",32,42,"credit",,7,33,2018-06-13 00:00:00.000,"Type 1"
1000003635,2018-06-08 00:00:00.000,1899-12-30 15:31:59.000,"Microphone Type 1, Huawei",24,42,"credit",,7,33,2018-06-13 00:00:00.000,"Type 1"
1000003686,2018-07-27 00:00:00.000,1899-12-30 09:24:31.000,"Keyboard Type 1, Samsung",41,53,"credit",,7,44,2018-07-30 00:00:00.000,"Type 1"
1000003686,2018-07-27 00:00:00.000,1899-12-30 09:24:31.000,"Keyboard Type 1, Samsung",22,53,"credit",,7,44,2018-07-30 00:00:00.000,"Type 1"
1000003702,2018-08-15 00:00:00.000,1899-12-30 17:22:16.000,"Microphone Type 1, HP",97,31,"credit",,7,28,2018-08-22 00:00:00.000,"Type 1"
1000003702,2018-08-15 00:00:00.000,1899-12-30 17:22:16.000,"Microphone Type 1, HP",18,31,"credit",,7,28,2018-08-22 00:00:00.000,"Type 1"
1000003702,2018-08-15 00:00:00.000,1899-12-30 17:22:16.000,"Microphone Type 1, HP",15,31,"credit",,7,28,2018-08-22 00:00:00.000,"Type 1"
1000003702,2018-08-15 00:00:00.000,1899-12-30 17:22:16.000,"Microphone Type 1, HP",18,31,"credit",,7,28,2018-08-22 00:00:00.000,"Type 1"
1000010234,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",16,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000010292,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",16,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000021288,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",50,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000021346,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",36,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000026815,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",21,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000026873,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",78,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000032342,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",40,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000032400,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",35,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000037869,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",12,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000037927,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",12,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000043396,2019-06-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",20,305,"credit",,7,257,2019-06-19 00:00:00.000,"Type 1"
1000043454,2019-06-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",20,59,"credit",,7,49,2019-06-27 00:00:00.000,"Type 1"
1000048351,2019-07-18 00:00:00.000,1899-12-30 19:18:57.000,"Phone Type 1, Huawei",20,305,"credit",,7,257,2019-07-19 00:00:00.000,"Type 1"
1000048409,2019-07-23 00:00:00.000,1899-12-30 17:15:31.000,"Speakers Type 1, Samsung",20,59,"credit",,7,49,2019-07-27 00:00:00.000,"Type 1"
1000062285,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",18,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000062295,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",42,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000062305,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",69,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000062314,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",49,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000062324,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",30,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000062334,2019-07-06 00:00:00.000,1899-12-30 10:45:05.000,"Headphones Type 1, Dell",18,45,"credit",,7,41,2019-07-10 00:00:00.000,"Type 1"
1000064380,2019-07-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",4,39,"credit",,7,34,2019-07-28 00:00:00.000,"Type 1"
1000064390,2019-07-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",30,39,"credit",,7,34,2019-07-28 00:00:00.000,"Type 1"
1000064399,2019-07-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",35,39,"credit",,7,34,2019-07-28 00:00:00.000,"Type 1"
1000064409,2019-07-27 00:00:00.000,1899-12-30 20:12:21.000,"Memory Type 1, Dell",59,39,"credit",,7,34,2019-07-28 00:00:00.000,"Type 1"
1000089717,2019-08-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",24,928,"credit",,7,749,2019-08-11 00:00:00.000,"Type 1"
1000089727,2019-08-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",24,928,"credit",,7,749,2019-08-11 00:00:00.000,"Type 1"
1000089737,2019-08-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",45,928,"credit",,7,749,2019-08-11 00:00:00.000,"Type 1"
1000089746,2019-08-09 00:00:00.000,1899-12-30 20:34:26.000,"Laptop Type 1, HP",78,928,"credit",,7,749,2019-08-11 00:00:00.000,"Type 1"
