season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,Ground,Is_Winner
"2013","20130422CSK",2013-04-22 00:00:00.000,"Chennai Super Kings",2,19.5,186,19.5,9.5384615384615383,"Chennai",0
"2013","20130425CSK",2013-04-25 00:00:00.000,"Chennai Super Kings",2,19.5,160,19.5,8.2051282051282044,"Chennai",1
"2013","20130425CSK",2013-04-25 00:00:00.000,"Chennai Super Kings",2,19.5,160,19.5,8.2051282051282044,"Chennai",0
"2013","20130501SH",2013-05-01 00:00:00.000,"Sunrisers Hyderabad",2,17.7,130,17.7,7.3446327683615822,"Hyderabad (Deccan)",1
"2013","20130501SH",2013-05-01 00:00:00.000,"Sunrisers Hyderabad",2,17.7,130,17.7,7.3446327683615822,"Hyderabad (Deccan)",0
"2013","20130504SH",2013-05-04 00:00:00.000,"Sunrisers Hyderabad",2,13.6,81,13.6,5.9558823529411766,"Hyderabad (Deccan)",1
"2013","20130504SH",2013-05-04 00:00:00.000,"Sunrisers Hyderabad",2,13.6,81,13.6,5.9558823529411766,"Hyderabad (Deccan)",0
"2013","20130509KKR",2013-05-09 00:00:00.000,"Pune Warriors",2,19.3,106,19.3,5.4922279792746114,"Pune",0
"2013","20130509KKR",2013-05-09 00:00:00.000,"Pune Warriors",2,19.3,106,19.3,5.4922279792746114,"Pune",1
"2013","20130511MI",2013-05-11 00:00:00.000,"Mumbai Indians",2,18.5,116,18.5,6.27027027027027,"Pune",0
"2013","20130511MI",2013-05-11 00:00:00.000,"Mumbai Indians",2,18.5,116,18.5,6.27027027027027,"Pune",1
"2013","20130512KKR",2013-05-12 00:00:00.000,"Kolkata Knight Riders",2,19.2,116,19.2,6.041666666666667,"Ranchi",1
"2013","20130512KKR",2013-05-12 00:00:00.000,"Kolkata Knight Riders",2,19.2,116,19.2,6.041666666666667,"Ranchi",0
"2013","20130518KXP",2013-05-18 00:00:00.000,"Mumbai Indians",2,19.1,133,19.1,6.9633507853403138,"Dharamsala",1
"2013","20130518KXP",2013-05-18 00:00:00.000,"Mumbai Indians",2,19.1,133,19.1,6.9633507853403138,"Dharamsala",0
"2013","20130519SH",2013-05-19 00:00:00.000,"Sunrisers Hyderabad",2,18.5,132,18.5,7.1351351351351351,"Hyderabad (Deccan)",1
"2013","20130519SH",2013-05-19 00:00:00.000,"Sunrisers Hyderabad",2,18.5,132,18.5,7.1351351351351351,"Hyderabad (Deccan)",0
"2013","20130521CSK",2013-05-21 00:00:00.000,"Mumbai Indians",2,18.4,144,18.4,7.82608695652174,"Delhi",1
"2013","20130521CSK",2013-05-21 00:00:00.000,"Mumbai Indians",2,18.4,144,18.4,7.82608695652174,"Delhi",0
"2014","20140421CSK",2014-04-21 00:00:00.000,"Delhi Daredevils",2,15.4,84,15.4,5.4545454545454541,"Abu Dhabi",1
"2014","20140421CSK",2014-04-21 00:00:00.000,"Delhi Daredevils",2,15.4,84,15.4,5.4545454545454541,"Abu Dhabi",0
"2014","20140422KXP",2014-04-22 00:00:00.000,"Sunrisers Hyderabad",2,19.2,121,19.2,6.3020833333333339,"Sharjah",1
"2014","20140422KXP",2014-04-22 00:00:00.000,"Sunrisers Hyderabad",2,19.2,121,19.2,6.3020833333333339,"Sharjah",0
"2014","20140425CSK",2014-04-25 00:00:00.000,"Chennai Super Kings",2,18.6,142,18.6,7.6344086021505371,"Dubai (DSC)",1
"2014","20140425CSK",2014-04-25 00:00:00.000,"Chennai Super Kings",2,18.6,142,18.6,7.6344086021505371,"Dubai (DSC)",0
"2014","20140426KXP",2014-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,109,18.3,5.9562841530054644,"Abu Dhabi",0
"2014","20140426KXP",2014-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,109,18.3,5.9562841530054644,"Abu Dhabi",1
"2014","20140427CSK",2014-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,146,19.3,7.5647668393782377,"Sharjah",0
"2014","20140427CSK",2014-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,146,19.3,7.5647668393782377,"Sharjah",1
"2014","20140502CSK",2014-05-02 00:00:00.000,"Kolkata Knight Riders",2,16.6,114,16.6,6.8674698795180715,"Ranchi",1
"2014","20140502CSK",2014-05-02 00:00:00.000,"Kolkata Knight Riders",2,16.6,114,16.6,6.8674698795180715,"Ranchi",0
"2014","20140505CSK",2014-05-05 00:00:00.000,"Chennai Super Kings",2,19.4,181,19.4,9.3298969072164954,"Delhi",0
"2014","20140505CSK",2014-05-05 00:00:00.000,"Chennai Super Kings",2,19.4,181,19.4,9.3298969072164954,"Delhi",1
"2014","20140507KKR",2014-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,161,18.2,8.8461538461538467,"Delhi",0
"2014","20140507KKR",2014-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,161,18.2,8.8461538461538467,"Delhi",1
"2014","20140510SH",2014-05-10 00:00:00.000,"Sunrisers Hyderabad",2,4.2,44,4.2,10.476190476190476,"Delhi",0
"2014","20140510SH",2014-05-10 00:00:00.000,"Sunrisers Hyderabad",2,4.2,44,4.2,10.476190476190476,"Delhi",1
"2014","20140511KKR",2014-05-11 00:00:00.000,"Kolkata Knight Riders",2,17.6,150,17.6,8.5227272727272716,"Cuttack",0
"2014","20140511KKR",2014-05-11 00:00:00.000,"Kolkata Knight Riders",2,17.6,150,17.6,8.5227272727272716,"Cuttack",1
"2014","20140512MI",2014-05-12 00:00:00.000,"Mumbai Indians",2,18.4,160,18.4,8.6956521739130448,"Hyderabad (Deccan)",0
"2014","20140512MI",2014-05-12 00:00:00.000,"Mumbai Indians",2,18.4,160,18.4,8.6956521739130448,"Hyderabad (Deccan)",1
"2014","20140513CSK",2014-05-13 00:00:00.000,"Chennai Super Kings",2,19.4,149,19.4,7.6804123711340209,"Ranchi",1
"2014","20140513CSK",2014-05-13 00:00:00.000,"Chennai Super Kings",2,19.4,149,19.4,7.6804123711340209,"Ranchi",0
"2014","20140514KKR",2014-05-14 00:00:00.000,"Kolkata Knight Riders",2,18.4,142,18.4,7.7173913043478271,"Cuttack",1
"2014","20140514KKR",2014-05-14 00:00:00.000,"Kolkata Knight Riders",2,18.4,142,18.4,7.7173913043478271,"Cuttack",0
"2014","20140518KKR",2014-05-18 00:00:00.000,"Kolkata Knight Riders",2,19.4,146,19.4,7.5257731958762895,"Hyderabad (Deccan)",0
"2014","20140518KKR",2014-05-18 00:00:00.000,"Kolkata Knight Riders",2,19.4,146,19.4,7.5257731958762895,"Hyderabad (Deccan)",1
"2014","20140520SH",2014-05-20 00:00:00.000,"Sunrisers Hyderabad",2,19.4,161,19.4,8.29896907216495,"Hyderabad (Deccan)",1
"2014","20140520SH",2014-05-20 00:00:00.000,"Sunrisers Hyderabad",2,19.4,161,19.4,8.29896907216495,"Hyderabad (Deccan)",0
"2014","20140521MI",2014-05-21 00:00:00.000,"Mumbai Indians",2,18.6,159,18.6,8.5483870967741922,"Mohali",0
"2014","20140521MI",2014-05-21 00:00:00.000,"Mumbai Indians",2,18.6,159,18.6,8.5483870967741922,"Mohali",1
"2014","20140522SH",2014-05-22 00:00:00.000,"Sunrisers Hyderabad",2,19.4,189,19.4,9.7422680412371143,"Ranchi",0
"2014","20140522SH",2014-05-22 00:00:00.000,"Sunrisers Hyderabad",2,19.4,189,19.4,9.7422680412371143,"Ranchi",1
"2014","20140528CSK",2014-05-28 00:00:00.000,"Chennai Super Kings",2,18.5,176,18.5,9.513513513513514,"Mumbai (BS)",1
"2014","20140528CSK",2014-05-28 00:00:00.000,"Chennai Super Kings",2,18.5,176,18.5,9.513513513513514,"Mumbai (BS)",0
"2015","20150418KKR",2015-04-18 00:00:00.000,"Kolkata Knight Riders",2,17.5,159,17.5,9.0857142857142854,"Pune",0
"2015","20150418KKR",2015-04-18 00:00:00.000,"Kolkata Knight Riders",2,17.5,159,17.5,9.0857142857142854,"Pune",1
"2015","20150420KKR",2015-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.1,147,18.1,8.1215469613259668,"Delhi",0
"2015","20150420KKR",2015-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.1,147,18.1,8.1215469613259668,"Delhi",1
"2015","20150422SH",2015-04-22 00:00:00.000,"Kolkata Knight Riders",2,11.6,101,11.6,8.7068965517241388,"Visakhapatnam",1
"2015","20150422SH",2015-04-22 00:00:00.000,"Kolkata Knight Riders",2,11.6,101,11.6,8.7068965517241388,"Visakhapatnam",0
"2015","20150508MI",2015-05-08 00:00:00.000,"Mumbai Indians",2,19.2,159,19.2,8.28125,"Chennai",0
"2015","20150508MI",2015-05-08 00:00:00.000,"Mumbai Indians",2,19.2,159,19.2,8.28125,"Chennai",1
"2015","20150516CSK",2015-05-16 00:00:00.000,"Chennai Super Kings",2,16.5,134,16.5,8.1212121212121211,"Mohali",0
"2015","20150516CSK",2015-05-16 00:00:00.000,"Chennai Super Kings",2,16.5,134,16.5,8.1212121212121211,"Mohali",1
"2015","20150517MI",2015-05-17 00:00:00.000,"Mumbai Indians",2,13.5,114,13.5,8.4444444444444446,"Hyderabad (Deccan)",0
"2015","20150517MI",2015-05-17 00:00:00.000,"Mumbai Indians",2,13.5,114,13.5,8.4444444444444446,"Hyderabad (Deccan)",1
"2015","20150522CSK",2015-05-22 00:00:00.000,"Chennai Super Kings",2,19.5,140,19.5,7.17948717948718,"Ranchi",1
"2015","20150522CSK",2015-05-22 00:00:00.000,"Chennai Super Kings",2,19.5,140,19.5,7.17948717948718,"Ranchi",0
"2016","20160411GL",2016-04-11 00:00:00.000,"Gujarat Lions",2,17.4,162,17.4,9.3103448275862082,"Mohali",0
"2016","20160411GL",2016-04-11 00:00:00.000,"Gujarat Lions",2,17.4,162,17.4,9.3103448275862082,"Mohali",1
"2016","20160414GL",2016-04-14 00:00:00.000,"Gujarat Lions",2,18.1,164,18.1,9.0607734806629825,"Rajkot",1
"2016","20160414GL",2016-04-14 00:00:00.000,"Gujarat Lions",2,18.1,164,18.1,9.0607734806629825,"Rajkot",0
"2016","20160416KKR",2016-04-16 00:00:00.000,"Kolkata Knight Riders",2,18.2,146,18.2,8.0219780219780219,"Hyderabad (Deccan)",0
"2016","20160416KKR",2016-04-16 00:00:00.000,"Kolkata Knight Riders",2,18.2,146,18.2,8.0219780219780219,"Hyderabad (Deccan)",1
"2016","20160418SH",2016-04-18 00:00:00.000,"Sunrisers Hyderabad",2,17.3,145,17.3,8.38150289017341,"Hyderabad (Deccan)",1
"2016","20160418SH",2016-04-18 00:00:00.000,"Sunrisers Hyderabad",2,17.3,145,17.3,8.38150289017341,"Hyderabad (Deccan)",0
"2016","20160419KKR",2016-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.1,141,17.1,8.24561403508772,"Mohali",0
"2016","20160419KKR",2016-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.1,141,17.1,8.24561403508772,"Mohali",1
"2016","20160421SH",2016-04-21 00:00:00.000,"Sunrisers Hyderabad",2,14.5,137,14.5,9.4482758620689662,"Rajkot",0
"2016","20160421SH",2016-04-21 00:00:00.000,"Sunrisers Hyderabad",2,14.5,137,14.5,9.4482758620689662,"Rajkot",1
"2016","20160423SH",2016-04-23 00:00:00.000,"Sunrisers Hyderabad",2,17.5,146,17.5,8.3428571428571434,"Hyderabad (Deccan)",1
"2016","20160423SH",2016-04-23 00:00:00.000,"Sunrisers Hyderabad",2,17.5,146,17.5,8.3428571428571434,"Hyderabad (Deccan)",0
"2016","20160424GL",2016-04-24 00:00:00.000,"Gujarat Lions",2,19.5,182,19.5,9.3333333333333339,"Rajkot",1
"2016","20160424GL",2016-04-24 00:00:00.000,"Gujarat Lions",2,19.5,182,19.5,9.3333333333333339,"Rajkot",0
"2016","20160424KKR",2016-04-24 00:00:00.000,"Kolkata Knight Riders",2,19.3,162,19.3,8.3937823834196887,"Pune",0
"2016","20160424KKR",2016-04-24 00:00:00.000,"Kolkata Knight Riders",2,19.3,162,19.3,8.3937823834196887,"Pune",1
"2016","20160426RPS",2016-04-26 00:00:00.000,"Rising Pune Supergiants",2,10.7,94,10.7,8.7850467289719631,"Hyderabad (Deccan)",0
"2016","20160426RPS",2016-04-26 00:00:00.000,"Rising Pune Supergiants",2,10.7,94,10.7,8.7850467289719631,"Hyderabad (Deccan)",1
"2016","20160501MI",2016-05-01 00:00:00.000,"Mumbai Indians",2,18.3,161,18.3,8.7978142076502728,"Pune",0
"2016","20160501MI",2016-05-01 00:00:00.000,"Mumbai Indians",2,18.3,161,18.3,8.7978142076502728,"Pune",1
"2016","20160505RPS",2016-05-05 00:00:00.000,"Rising Pune Supergiants",2,19.2,166,19.2,8.6458333333333339,"Delhi",0
"2016","20160505RPS",2016-05-05 00:00:00.000,"Rising Pune Supergiants",2,19.2,166,19.2,8.6458333333333339,"Delhi",1
"2016","20160506SH",2016-05-06 00:00:00.000,"Sunrisers Hyderabad",2,18.7,129,18.7,6.8983957219251337,"Hyderabad (Deccan)",1
"2016","20160506SH",2016-05-06 00:00:00.000,"Sunrisers Hyderabad",2,18.7,129,18.7,6.8983957219251337,"Hyderabad (Deccan)",0
"2016","20160508SH",2016-05-08 00:00:00.000,"Mumbai Indians",2,16.3,92,16.3,5.6441717791411037,"Visakhapatnam",0
"2016","20160508SH",2016-05-08 00:00:00.000,"Mumbai Indians",2,16.3,92,16.3,5.6441717791411037,"Visakhapatnam",1
"2016","20160515SH",2016-05-15 00:00:00.000,"Sunrisers Hyderabad",2,19.5,180,19.5,9.23076923076923,"Mohali",0
"2016","20160515SH",2016-05-15 00:00:00.000,"Sunrisers Hyderabad",2,19.5,180,19.5,9.23076923076923,"Mohali",1
"2016","20160515MI",2016-05-15 00:00:00.000,"Delhi Daredevils",2,19.1,126,19.1,6.5968586387434547,"Visakhapatnam",1
"2016","20160515MI",2016-05-15 00:00:00.000,"Delhi Daredevils",2,19.1,126,19.1,6.5968586387434547,"Visakhapatnam",0
"2016","20160517RPS",2016-05-17 00:00:00.000,"Rising Pune Supergiants",2,10.6,76,10.6,7.1698113207547172,"Visakhapatnam",1
"2016","20160517RPS",2016-05-17 00:00:00.000,"Rising Pune Supergiants",2,10.6,76,10.6,7.1698113207547172,"Visakhapatnam",0
"2016","20160519GL",2016-05-19 00:00:00.000,"Gujarat Lions",2,13.3,125,13.3,9.3984962406015029,"Kanpur",1
"2016","20160519GL",2016-05-19 00:00:00.000,"Gujarat Lions",2,13.3,125,13.3,9.3984962406015029,"Kanpur",0
"2016","20160521GL",2016-05-21 00:00:00.000,"Gujarat Lions",2,17.5,173,17.5,9.8857142857142861,"Kanpur",1
"2016","20160521GL",2016-05-21 00:00:00.000,"Gujarat Lions",2,17.5,173,17.5,9.8857142857142861,"Kanpur",0
"2016","20160527SH",2016-05-27 00:00:00.000,"Sunrisers Hyderabad",2,19.2,163,19.2,8.4895833333333339,"Delhi",0
"2016","20160527SH",2016-05-27 00:00:00.000,"Sunrisers Hyderabad",2,19.2,163,19.2,8.4895833333333339,"Delhi",1
"2017","20170406RPS",2017-04-06 00:00:00.000,"Rising Pune Supergiant",2,19.5,187,19.5,9.58974358974359,"Pune",1
"2017","20170406RPS",2017-04-06 00:00:00.000,"Rising Pune Supergiant",2,19.5,187,19.5,9.58974358974359,"Pune",0
"2017","20170407KKR",2017-04-07 00:00:00.000,"Kolkata Knight Riders",2,14.7,184,14.7,12.51700680272109,"Rajkot",0
"2017","20170407KKR",2017-04-07 00:00:00.000,"Kolkata Knight Riders",2,14.7,184,14.7,12.51700680272109,"Rajkot",1
"2017","20170409SH",2017-04-09 00:00:00.000,"Sunrisers Hyderabad",2,15.3,140,15.3,9.15032679738562,"Hyderabad (Deccan)",1
"2017","20170409SH",2017-04-09 00:00:00.000,"Sunrisers Hyderabad",2,15.3,140,15.3,9.15032679738562,"Hyderabad (Deccan)",0
"2017","20170414GL",2017-04-14 00:00:00.000,"Gujarat Lions",2,17.7,172,17.7,9.7175141242937855,"Rajkot",1
"2017","20170414GL",2017-04-14 00:00:00.000,"Gujarat Lions",2,17.7,172,17.7,9.7175141242937855,"Rajkot",0
"2017","20170417KKR",2017-04-17 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661,"Delhi",0
"2017","20170417KKR",2017-04-17 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661,"Delhi",1
"2017","20170420MI",2017-04-20 00:00:00.000,"Mumbai Indians",2,15.3,199,15.3,13.006535947712418,"Indore",0
"2017","20170420MI",2017-04-20 00:00:00.000,"Mumbai Indians",2,15.3,199,15.3,13.006535947712418,"Indore",1
"2017","20170426KKR",2017-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.1,184,18.1,10.16574585635359,"Pune",0
"2017","20170426KKR",2017-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.1,184,18.1,10.16574585635359,"Pune",1
"2017","20170501RPS",2017-05-01 00:00:00.000,"Rising Pune Supergiant",2,19.5,167,19.5,8.5641025641025639,"Pune",1
"2017","20170501RPS",2017-05-01 00:00:00.000,"Rising Pune Supergiant",2,19.5,167,19.5,8.5641025641025639,"Pune",0
"2017","20170506MI",2017-05-06 00:00:00.000,"Delhi Daredevils",2,13.4,66,13.4,4.9253731343283578,"Delhi",0
"2017","20170506MI",2017-05-06 00:00:00.000,"Delhi Daredevils",2,13.4,66,13.4,4.9253731343283578,"Delhi",1
"2017","20170508SH",2017-05-08 00:00:00.000,"Sunrisers Hyderabad",2,18.2,140,18.2,7.6923076923076925,"Hyderabad (Deccan)",1
"2017","20170508SH",2017-05-08 00:00:00.000,"Sunrisers Hyderabad",2,18.2,140,18.2,7.6923076923076925,"Hyderabad (Deccan)",0
"2017","20170513SH",2017-05-13 00:00:00.000,"Sunrisers Hyderabad",2,18.1,158,18.1,8.7292817679558,"Kanpur",0
"2017","20170513SH",2017-05-13 00:00:00.000,"Sunrisers Hyderabad",2,18.1,158,18.1,8.7292817679558,"Kanpur",1
"2017","20170514RPS",2017-05-14 00:00:00.000,"Rising Pune Supergiant",2,11.6,78,11.6,6.7241379310344831,"Pune",1
"2017","20170514RPS",2017-05-14 00:00:00.000,"Rising Pune Supergiant",2,11.6,78,11.6,6.7241379310344831,"Pune",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi Daredevils",2,16.3,120,16.3,7.3619631901840483,"Delhi",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi Daredevils",2,16.3,120,16.3,7.3619631901840483,"Delhi",1
"2010","20100319CSK",2010-03-19 00:00:00.000,"Chennai Super Kings",2,19.1,190,19.1,9.9476439790575917,"Delhi",0
"2010","20100319CSK",2010-03-19 00:00:00.000,"Chennai Super Kings",2,19.1,190,19.1,9.9476439790575917,"Delhi",1
"2010","20100331CSK",2010-03-31 00:00:00.000,"Chennai Super Kings",2,18.7,162,18.7,8.6631016042780757,"Chennai",1
"2010","20100331CSK",2010-03-31 00:00:00.000,"Chennai Super Kings",2,18.7,162,18.7,8.6631016042780757,"Chennai",0
"2010","20100408DC",2010-04-08 00:00:00.000,"Deccan Chargers",2,19.2,186,19.2,9.6875,"Bengaluru, Bangalore",0
"2010","20100408DC",2010-04-08 00:00:00.000,"Deccan Chargers",2,19.2,186,19.2,9.6875,"Bengaluru, Bangalore",1
"2010","20100410DC",2010-04-10 00:00:00.000,"Deccan Chargers",2,19.2,139,19.2,7.2395833333333339,"Nagpur",1
"2010","20100410DC",2010-04-10 00:00:00.000,"Deccan Chargers",2,19.2,139,19.2,7.2395833333333339,"Nagpur",0
"2010","20100413CSK",2010-04-13 00:00:00.000,"Chennai Super Kings",2,13.3,143,13.3,10.75187969924812,"Chennai",1
"2010","20100413CSK",2010-04-13 00:00:00.000,"Chennai Super Kings",2,13.3,143,13.3,10.75187969924812,"Chennai",0
"2010","20100416DC",2010-04-16 00:00:00.000,"Deccan Chargers",2,19.1,178,19.1,9.31937172774869,"Dharamsala",0
"2010","20100416DC",2010-04-16 00:00:00.000,"Deccan Chargers",2,19.1,178,19.1,9.31937172774869,"Dharamsala",1
"2010","20100418CSK",2010-04-18 00:00:00.000,"Chennai Super Kings",2,19.4,195,19.4,10.051546391752579,"Dharamsala",0
"2010","20100418CSK",2010-04-18 00:00:00.000,"Chennai Super Kings",2,19.4,195,19.4,10.051546391752579,"Dharamsala",1
"2008","20080426CSK",2008-04-26 00:00:00.000,"Chennai Super Kings",2,16.6,152,16.6,9.1566265060240948,"Chennai",1
"2008","20080426CSK",2008-04-26 00:00:00.000,"Chennai Super Kings",2,16.6,152,16.6,9.1566265060240948,"Chennai",0
"2008","20080501RR",2008-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.1,151,19.1,7.9057591623036645,"Jaipur",1
"2008","20080501RR",2008-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.1,151,19.1,7.9057591623036645,"Jaipur",0
"2008","20080506DC",2008-05-06 00:00:00.000,"Deccan Chargers",2,17.6,148,17.6,8.4090909090909083,"Chennai",0
"2008","20080506DC",2008-05-06 00:00:00.000,"Deccan Chargers",2,17.6,148,17.6,8.4090909090909083,"Chennai",1
"2008","20080527CSK",2008-05-27 00:00:00.000,"Chennai Super Kings",2,19.2,148,19.2,7.7083333333333339,"Hyderabad",0
"2008","20080527CSK",2008-05-27 00:00:00.000,"Chennai Super Kings",2,19.2,148,19.2,7.7083333333333339,"Hyderabad",1
"2008","20080528MI",2008-05-28 00:00:00.000,"Mumbai Indians",2,15.6,126,15.6,8.0769230769230766,"Bengaluru, Bangalore",0
"2008","20080528MI",2008-05-28 00:00:00.000,"Mumbai Indians",2,15.6,126,15.6,8.0769230769230766,"Bengaluru, Bangalore",1
"2009","20090420CSK",2009-04-20 00:00:00.000,"Royal Challengers Bangalore",2,15.2,87,15.2,5.7236842105263159,"Port Elizabeth",0
"2009","20090420CSK",2009-04-20 00:00:00.000,"Royal Challengers Bangalore",2,15.2,87,15.2,5.7236842105263159,"Port Elizabeth",1
"2009","20090429RCB",2009-04-29 00:00:00.000,"Royal Challengers Bangalore",2,19.5,143,19.5,7.333333333333333,"Durban",1
"2009","20090429RCB",2009-04-29 00:00:00.000,"Royal Challengers Bangalore",2,19.5,143,19.5,7.333333333333333,"Durban",0
"2009","20090503RCB",2009-05-03 00:00:00.000,"Royal Challengers Bangalore",2,18.1,150,18.1,8.2872928176795568,"Johannesburg",1
"2009","20090503RCB",2009-05-03 00:00:00.000,"Royal Challengers Bangalore",2,18.1,150,18.1,8.2872928176795568,"Johannesburg",0
"2009","20090512RCB",2009-05-12 00:00:00.000,"Royal Challengers Bangalore",2,19.2,176,19.2,9.1666666666666679,"Centurion",1
"2009","20090512RCB",2009-05-12 00:00:00.000,"Royal Challengers Bangalore",2,19.2,176,19.2,9.1666666666666679,"Centurion",0
"2009","20090514RCB",2009-05-14 00:00:00.000,"Royal Challengers Bangalore",2,19.4,132,19.4,6.8041237113402069,"Durban",1
"2009","20090514RCB",2009-05-14 00:00:00.000,"Royal Challengers Bangalore",2,19.4,132,19.4,6.8041237113402069,"Durban",0
"2009","20090519RCB",2009-05-19 00:00:00.000,"Royal Challengers Bangalore",2,18.7,135,18.7,7.2192513368983962,"Johannesburg",1
"2009","20090519RCB",2009-05-19 00:00:00.000,"Royal Challengers Bangalore",2,18.7,135,18.7,7.2192513368983962,"Johannesburg",0
"2009","20090523RCB",2009-05-23 00:00:00.000,"Royal Challengers Bangalore",2,18.6,149,18.6,8.0107526881720421,"Johannesburg",1
"2009","20090523RCB",2009-05-23 00:00:00.000,"Royal Challengers Bangalore",2,18.6,149,18.6,8.0107526881720421,"Johannesburg",0
"2011","20110409RCB",2011-04-09 00:00:00.000,"Royal Challengers Bangalore",2,18.5,162,18.5,8.7567567567567561,"Kochi",0
"2011","20110409RCB",2011-04-09 00:00:00.000,"Royal Challengers Bangalore",2,18.5,162,18.5,8.7567567567567561,"Kochi",1
"2011","20110414DC",2011-04-14 00:00:00.000,"Royal Challengers Bangalore",2,19.8,142,19.8,7.1717171717171713,"Hyderabad (Deccan)",1
"2011","20110414DC",2011-04-14 00:00:00.000,"Royal Challengers Bangalore",2,19.8,142,19.8,7.1717171717171713,"Hyderabad (Deccan)",0
"2011","20110426RCB",2011-04-26 00:00:00.000,"Royal Challengers Bangalore",2,19.3,161,19.3,8.3419689119170979,"Delhi",0
"2011","20110426RCB",2011-04-26 00:00:00.000,"Royal Challengers Bangalore",2,19.3,161,19.3,8.3419689119170979,"Delhi",1
"2011","20110511RCB",2011-05-11 00:00:00.000,"Royal Challengers Bangalore",2,16.6,151,16.6,9.0963855421686741,"Jaipur",0
"2011","20110511RCB",2011-05-11 00:00:00.000,"Royal Challengers Bangalore",2,16.6,151,16.6,9.0963855421686741,"Jaipur",1
"2011","20110517KXP",2011-05-17 00:00:00.000,"Royal Challengers Bangalore",2,16.6,121,16.6,7.2891566265060233,"Dharamsala",1
"2011","20110517KXP",2011-05-17 00:00:00.000,"Royal Challengers Bangalore",2,16.6,121,16.6,7.2891566265060233,"Dharamsala",0
"2012","20120420RCB",2012-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.3,166,19.3,8.6010362694300522,"Mohali",0
"2012","20120420RCB",2012-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.3,166,19.3,8.6010362694300522,"Mohali",1
"2014","20140417RCB",2014-04-17 00:00:00.000,"Royal Challengers Bangalore",2,16.5,146,16.5,8.8484848484848477,"Sharjah",0
"2014","20140417RCB",2014-04-17 00:00:00.000,"Royal Challengers Bangalore",2,16.5,146,16.5,8.8484848484848477,"Sharjah",1
"2014","20140419RCB",2014-04-19 00:00:00.000,"Royal Challengers Bangalore",2,17.3,116,17.3,6.7052023121387281,"Dubai (DSC)",1
"2014","20140419RCB",2014-04-19 00:00:00.000,"Royal Challengers Bangalore",2,17.3,116,17.3,6.7052023121387281,"Dubai (DSC)",0
"2014","20140518RCB",2014-05-18 00:00:00.000,"Royal Challengers Bangalore",2,19.5,142,19.5,7.2820512820512819,"Ranchi",0
"2014","20140518RCB",2014-05-18 00:00:00.000,"Royal Challengers Bangalore",2,19.5,142,19.5,7.2820512820512819,"Ranchi",1
"2015","20150424RCB",2015-04-24 00:00:00.000,"Royal Challengers Bangalore",2,16.1,134,16.1,8.3229813664596257,"Ahmedabad",0
"2015","20150424RCB",2015-04-24 00:00:00.000,"Royal Challengers Bangalore",2,16.1,134,16.1,8.3229813664596257,"Ahmedabad",1
"2015","20150426RCB",2015-04-26 00:00:00.000,"Royal Challengers Bangalore",2,10.3,99,10.3,9.6116504854368934,"Delhi",0
"2015","20150426RCB",2015-04-26 00:00:00.000,"Royal Challengers Bangalore",2,10.3,99,10.3,9.6116504854368934,"Delhi",1
"2015","20150504CSK",2015-05-04 00:00:00.000,"Royal Challengers Bangalore",2,19.4,124,19.4,6.391752577319588,"Chennai",1
"2015","20150504CSK",2015-05-04 00:00:00.000,"Royal Challengers Bangalore",2,19.4,124,19.4,6.391752577319588,"Chennai",0
"2015","20150513KXP",2015-05-13 00:00:00.000,"Royal Challengers Bangalore",2,9.7,84,9.7,8.6597938144329909,"Mohali",1
"2015","20150513KXP",2015-05-13 00:00:00.000,"Royal Challengers Bangalore",2,9.7,84,9.7,8.6597938144329909,"Mohali",0
"2015","20150515RCB",2015-05-15 00:00:00.000,"Royal Challengers Bangalore",2,5.5,83,5.5,15.090909090909092,"Hyderabad (Deccan)",0
"2015","20150515RCB",2015-05-15 00:00:00.000,"Royal Challengers Bangalore",2,5.5,83,5.5,15.090909090909092,"Hyderabad (Deccan)",1
"2016","20160522RCB",2016-05-22 00:00:00.000,"Royal Challengers Bangalore",2,18.1,139,18.1,7.679558011049723,"Raipur",0
