season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr
"2016","20160423DD",2016-04-23 00:00:00.000,"Delhi Daredevils",1,19.7,164,20,8.2
"2016","20160424GL",2016-04-24 00:00:00.000,"Royal Challengers Bangalore",1,19.7,180,20,9
"2016","20160430SH",2016-04-30 00:00:00.000,"Sunrisers Hyderabad",1,19.7,194,20,9.7
"2016","20160507KXP",2016-05-07 00:00:00.000,"Kings XI Punjab",1,19.7,181,20,9.05
"2016","20160508GL",2016-05-08 00:00:00.000,"Kolkata Knight Riders",1,19.7,158,20,7.9
"2016","20160509RCB",2016-05-09 00:00:00.000,"Royal Challengers Bangalore",1,19.7,175,20,8.75
"2016","20160511MI",2016-05-11 00:00:00.000,"Royal Challengers Bangalore",1,19.7,151,20,7.55
"2016","20160512DD",2016-05-12 00:00:00.000,"Sunrisers Hyderabad",1,19.7,146,20,7.3
"2016","20160516RCB",2016-05-16 00:00:00.000,"Kolkata Knight Riders",1,19.7,183,20,9.15
"2016","20160527SH",2016-05-27 00:00:00.000,"Gujarat Lions",1,19.7,162,20,8.1
"2017","20170406RPS",2017-04-06 00:00:00.000,"Mumbai Indians",1,19.7,184,20,9.2
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kings XI Punjab",1,19.7,170,20,8.5
"2017","20170420MI",2017-04-20 00:00:00.000,"Kings XI Punjab",1,19.7,198,20,9.9
"2017","20170426KKR",2017-04-26 00:00:00.000,"Rising Pune Supergiant",1,19.7,182,20,9.1
"2017","20170502DD",2017-05-02 00:00:00.000,"Sunrisers Hyderabad",1,19.7,185,20,9.25
"2017","20170504DD",2017-05-04 00:00:00.000,"Gujarat Lions",1,19.7,208,20,10.4
"2017","20170505KXP",2017-05-05 00:00:00.000,"Kings XI Punjab",1,19.7,138,20,6.9
"2017","20170508SH",2017-05-08 00:00:00.000,"Mumbai Indians",1,19.7,138,20,6.9
"2017","20170511KXP",2017-05-11 00:00:00.000,"Kings XI Punjab",1,19.7,230,20,11.5
"2017","20170513MI",2017-05-13 00:00:00.000,"Mumbai Indians",1,19.7,173,20,8.65
"2017","20170517KKR",2017-05-17 00:00:00.000,"Sunrisers Hyderabad",1,19.7,128,20,6.4
"2008","20080420KKR",2008-04-20 00:00:00.000,"Deccan Chargers",1,18.4,110,20,5.5
"2008","20080504RR",2008-05-04 00:00:00.000,"Chennai Super Kings",1,18.6,109,20,5.45
"2008","20080505KXP",2008-05-05 00:00:00.000,"Royal Challengers Bangalore",1,19.2,126,20,6.3
"2008","20080507MI",2008-05-07 00:00:00.000,"Rajasthan Royals",1,16.2,103,20,5.15
"2008","20080508KKR",2008-05-08 00:00:00.000,"Kolkata Knight Riders",1,15.6,129,20,6.45
"2008","20080514MI",2008-05-14 00:00:00.000,"Chennai Super Kings",1,19.9,156,20,7.8
"2008","20080516MI",2008-05-16 00:00:00.000,"Kolkata Knight Riders",1,15.2,67,20,3.35
"2008","20080517KXP",2008-05-17 00:00:00.000,"Delhi Daredevils",1,10.6,118,20,5.9
"2008","20080528MI",2008-05-28 00:00:00.000,"Royal Challengers Bangalore",1,17.6,122,20,6.1
"2009","20090419DC",2009-04-19 00:00:00.000,"Kolkata Knight Riders",1,19.4,101,20,5.05
"2009","20090419DD",2009-04-19 00:00:00.000,"Kings XI Punjab",1,11.6,104,20,5.2
"2009","20090507CSK",2009-05-07 00:00:00.000,"Chennai Super Kings",1,17.6,185,20,9.25
"2009","20090512RCB",2009-05-12 00:00:00.000,"Kolkata Knight Riders",1,19.8,173,20,8.65
"2009","20090514RCB",2009-05-14 00:00:00.000,"Chennai Super Kings",1,19.4,129,20,6.45
"2010","20100314DC",2010-03-14 00:00:00.000,"Deccan Chargers",1,19.8,190,20,9.5
"2010","20100318RCB",2010-03-18 00:00:00.000,"Rajasthan Royals",1,19.5,92,20,4.6
"2010","20100328MI",2010-03-28 00:00:00.000,"Mumbai Indians",1,19.8,172,20,8.6
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kolkata Knight Riders",1,19.8,200,20,10
"2010","20100405RR",2010-04-05 00:00:00.000,"Rajasthan Royals",1,19.5,159,20,7.95
"2010","20100411KXP",2010-04-11 00:00:00.000,"Delhi Daredevils",1,19.5,111,20,5.55
"2010","20100424RCB",2010-04-24 00:00:00.000,"Deccan Chargers",1,18.3,82,20,4.1
"2011","20110410MI",2011-04-10 00:00:00.000,"Delhi Daredevils",1,17.4,95,20,4.75
"2011","20110417KKR",2011-04-17 00:00:00.000,"Rajasthan Royals",1,15.2,81,20,4.05
"2011","20110418KTK",2011-04-18 00:00:00.000,"Chennai Super Kings",1,16.6,131,20,6.55
"2011","20110420MI",2011-04-20 00:00:00.000,"Pune Warriors",1,17.2,118,20,5.9
"2011","20110514RCB",2011-05-14 00:00:00.000,"Kolkata Knight Riders",1,12.6,89,20,4.45
"2011","20110515KTK",2011-05-15 00:00:00.000,"Rajasthan Royals",1,18.3,97,20,4.85
"2011","20110521",2011-05-21 00:00:00.000,"Delhi Daredevils",1,10.1,56,20,2.8
"2012","20120404MI",2012-04-04 00:00:00.000,"Chennai Super Kings",1,19.5,112,20,5.6
"2012","20120405DD",2012-04-05 00:00:00.000,"Kolkata Knight Riders",1,11.6,97,20,4.85
"2012","20120412KXP",2012-04-12 00:00:00.000,"Pune Warriors",1,18.6,115,20,5.75
"2012","20120416DD",2012-04-16 00:00:00.000,"Mumbai Indians",1,19.2,92,20,4.6
"2012","20120422KXP",2012-04-22 00:00:00.000,"Mumbai Indians",1,19.9,163,20,8.15
"2012","20120429MI",2012-04-29 00:00:00.000,"Deccan Chargers",1,18.4,100,20,5
"2013","20130410CSK",2013-04-10 00:00:00.000,"Kings XI Punjab",1,19.5,138,20,6.9
"2013","20130414RR",2013-04-14 00:00:00.000,"Kings XI Punjab",1,18.5,124,20,6.2
"2013","20130420RCB",2013-04-20 00:00:00.000,"Rajasthan Royals",1,19.4,117,20,5.85
"2013","20130504SH",2013-05-04 00:00:00.000,"Delhi Daredevils",1,19.1,80,20,4
"2013","20130508CSK",2013-05-08 00:00:00.000,"Chennai Super Kings",1,19.8,223,20,11.15
"2013","20130518RCB",2013-05-18 00:00:00.000,"Royal Challengers Bangalore",1,7.6,106,20,5.3
"2013","20130524MI",2013-05-24 00:00:00.000,"Rajasthan Royals",1,19.9,165,20,8.25
"2014","20140419DD",2014-04-19 00:00:00.000,"Kolkata Knight Riders",1,19.8,166,20,8.3
"2014","20140426RR",2014-04-26 00:00:00.000,"Royal Challengers Bangalore",1,14.6,70,20,3.5
"2014","20140502CSK",2014-05-02 00:00:00.000,"Chennai Super Kings",1,16.6,148,20,7.4
"2014","20140513RCB",2014-05-13 00:00:00.000,"Royal Challengers Bangalore",1,19.8,186,20,9.3
"2014","20140518KKR",2014-05-18 00:00:00.000,"Sunrisers Hyderabad",1,19.8,142,20,7.1
"2014","20140523MI",2014-05-23 00:00:00.000,"Mumbai Indians",1,19.4,173,20,8.65
"2014","20140525KXP",2014-05-25 00:00:00.000,"Delhi Daredevils",1,18.1,115,20,5.75
"2015","20150413SH",2015-04-13 00:00:00.000,"Royal Challengers Bangalore",1,19.5,166,20,8.3
"2015","20150426RCB",2015-04-26 00:00:00.000,"Delhi Daredevils",1,18.2,95,20,4.75
"2015","20150502RCB",2015-05-02 00:00:00.000,"Kolkata Knight Riders",1,9.8,111,20,5.55
"2015","20150513KXP",2015-05-13 00:00:00.000,"Kings XI Punjab",1,9.6,106,20,5.3
"2015","20150515RCB",2015-05-15 00:00:00.000,"Sunrisers Hyderabad",1,10.6,135,20,6.75
"2015","20150519MI",2015-05-19 00:00:00.000,"Mumbai Indians",1,19.9,187,20,9.35
"2016","20160410KKR",2016-04-10 00:00:00.000,"Delhi Daredevils",1,17.4,98,20,4.9
"2016","20160501KXP",2016-05-01 00:00:00.000,"Kings XI Punjab",1,19.5,154,20,7.7
"2016","20160514KKR",2016-05-14 00:00:00.000,"Rising Pune Supergiants",1,17.4,103,20,5.15
"2016","20160518RCB",2016-05-18 00:00:00.000,"Royal Challengers Bangalore",1,14.6,211,20,10.55
"2017","20170409MI",2017-04-09 00:00:00.000,"Kolkata Knight Riders",1,19.8,178,20,8.9
"2017","20170423KKR",2017-04-23 00:00:00.000,"Kolkata Knight Riders",1,19.3,131,20,6.55
"2017","20170430KXP",2017-04-30 00:00:00.000,"Delhi Daredevils",1,17.1,67,20,3.35
"2017","20170501RPS",2017-05-01 00:00:00.000,"Gujarat Lions",1,19.5,161,20,8.05
"2017","20170506MI",2017-05-06 00:00:00.000,"Mumbai Indians",1,19.8,212,20,10.6
"2017","20170513SH",2017-05-13 00:00:00.000,"Gujarat Lions",1,19.2,154,20,7.7
"2017","20170514RCB",2017-05-14 00:00:00.000,"Royal Challengers Bangalore",1,19.8,161,20,8.05
"2017","20170514RPS",2017-05-14 00:00:00.000,"Kings XI Punjab",1,15.5,73,20,3.65
"2017","20170519MI",2017-05-19 00:00:00.000,"Kolkata Knight Riders",1,18.5,107,20,5.35
"2017","20170521MI",2017-05-21 00:00:00.000,"Mumbai Indians",1,19.8,129,20,6.45
"2008","20080418KKR",2008-04-18 00:00:00.000,"Royal Challengers Bangalore",2,15.2,82,15.2,5.3947368421052637
"2008","20080419DD",2008-04-19 00:00:00.000,"Delhi Daredevils",2,15.1,132,15.1,8.741721854304636
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.6,112,18.6,6.021505376344086
"2008","20080420RCB",2008-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.5,166,19.5,8.5128205128205128
"2008","20080421RR",2008-04-21 00:00:00.000,"Rajasthan Royals",2,18.1,168,18.1,9.2817679558011044
"2008","20080422DD",2008-04-22 00:00:00.000,"Delhi Daredevils",2,13.1,143,13.1,10.916030534351146
"2008","20080423CSK",2008-04-23 00:00:00.000,"Mumbai Indians",2,19.7,202,19.7,10.253807106598986
"2008","20080424RR",2008-04-24 00:00:00.000,"Rajasthan Royals",2,19.5,217,19.5,11.128205128205128
"2008","20080426CSK",2008-04-26 00:00:00.000,"Chennai Super Kings",2,16.6,152,16.6,9.1566265060240948
"2008","20080426RR",2008-04-26 00:00:00.000,"Rajasthan Royals",2,17.1,138,17.1,8.07017543859649
"2008","20080427DC",2008-04-27 00:00:00.000,"Deccan Chargers",2,11.6,155,11.6,13.362068965517242
"2008","20080427KXP",2008-04-27 00:00:00.000,"Kings XI Punjab",2,19.3,162,19.3,8.3937823834196887
"2008","20080428CSK",2008-04-28 00:00:00.000,"Royal Challengers Bangalore",2,19.4,165,19.4,8.5051546391752577
"2008","20080429MI",2008-04-29 00:00:00.000,"Mumbai Indians",2,18.4,138,18.4,7.5000000000000009
"2008","20080501KXP",2008-05-01 00:00:00.000,"Kings XI Punjab",2,18.6,167,18.6,8.978494623655914
"2008","20080501RR",2008-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.1,151,19.1,7.9057591623036645
"2008","20080502DD",2008-05-02 00:00:00.000,"Delhi Daredevils",2,18.7,172,18.7,9.1978609625668462
"2008","20080504MI",2008-05-04 00:00:00.000,"Delhi Daredevils",2,18.5,133,18.5,7.1891891891891895
"2008","20080504RR",2008-05-04 00:00:00.000,"Rajasthan Royals",2,14.2,110,14.2,7.746478873239437
"2008","20080505KXP",2008-05-05 00:00:00.000,"Kings XI Punjab",2,18.3,127,18.3,6.9398907103825138
"2008","20080506DC",2008-05-06 00:00:00.000,"Deccan Chargers",2,17.6,148,17.6,8.4090909090909083
"2008","20080507MI",2008-05-07 00:00:00.000,"Mumbai Indians",2,15.3,104,15.3,6.7973856209150325
"2008","20080508CSK",2008-05-08 00:00:00.000,"Chennai Super Kings",2,19.7,188,19.7,9.5431472081218285
"2008","20080508KKR",2008-05-08 00:00:00.000,"Royal Challengers Bangalore",2,15.6,124,15.6,7.9487179487179489
"2008","20080509RR",2008-05-09 00:00:00.000,"Rajasthan Royals",2,15.6,141,15.6,9.0384615384615383
"2008","20080511KKR",2008-05-11 00:00:00.000,"Deccan Chargers",2,19.7,181,19.7,9.18781725888325
"2008","20080511RR",2008-05-11 00:00:00.000,"Rajasthan Royals",2,19.1,159,19.1,8.3246073298429319
"2008","20080512KXP",2008-05-12 00:00:00.000,"Kings XI Punjab",2,15.4,144,15.4,9.35064935064935
"2008","20080513KKR",2008-05-13 00:00:00.000,"Delhi Daredevils",2,17.6,110,17.6,6.2499999999999991
"2008","20080514MI",2008-05-14 00:00:00.000,"Mumbai Indians",2,13.5,158,13.5,11.703703703703704
"2008","20080516MI",2008-05-16 00:00:00.000,"Mumbai Indians",2,5.4,68,5.4,12.592592592592592
"2008","20080517KXP",2008-05-17 00:00:00.000,"Kings XI Punjab",2,7.6,94,7.6,12.368421052631579
"2008","20080518CSK",2008-05-18 00:00:00.000,"Chennai Super Kings",2,7.7,55,7.7,7.1428571428571423
"2008","20080519DD",2008-05-19 00:00:00.000,"Delhi Daredevils",2,18.2,158,18.2,8.6813186813186825
"2008","20080520RR",2008-05-20 00:00:00.000,"Rajasthan Royals",2,16.5,150,16.5,9.0909090909090917
"2008","20080521KXP",2008-05-21 00:00:00.000,"Mumbai Indians",2,19.7,188,19.7,9.5431472081218285
"2008","20080523KXP",2008-05-23 00:00:00.000,"Kings XI Punjab",2,19.3,178,19.3,9.2227979274611389
"2008","20080524DD",2008-05-24 00:00:00.000,"Delhi Daredevils",2,19.5,179,19.5,9.1794871794871788
"2008","20080524RR",2008-05-24 00:00:00.000,"Chennai Super Kings",2,19.7,201,19.7,10.203045685279188
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata Knight Riders",2,19.4,175,19.4,9.02061855670103
"2008","20080525RCB",2008-05-25 00:00:00.000,"Royal Challengers Bangalore",2,18.6,171,18.6,9.193548387096774
"2008","20080526RR",2008-05-26 00:00:00.000,"Rajasthan Royals",2,19.7,146,19.7,7.4111675126903558
"2008","20080527CSK",2008-05-27 00:00:00.000,"Chennai Super Kings",2,19.2,148,19.2,7.7083333333333339
"2008","20080528MI",2008-05-28 00:00:00.000,"Mumbai Indians",2,15.6,126,15.6,8.0769230769230766
"2008","20080530RR",2008-05-30 00:00:00.000,"Delhi Daredevils",2,16.1,87,16.1,5.4037267080745339
"2008","20080531CSK",2008-05-31 00:00:00.000,"Chennai Super Kings",2,14.5,116,14.5,8
"2008","20080601RR",2008-06-01 00:00:00.000,"Rajasthan Royals",2,19.7,164,19.7,8.3248730964467015
"2009","20090418MI",2009-04-18 00:00:00.000,"Chennai Super Kings",2,19.7,146,19.7,7.4111675126903558
"2009","20090418RCB",2009-04-18 00:00:00.000,"Rajasthan Royals",2,15.1,58,15.1,3.8410596026490067
"2009","20090419DC",2009-04-19 00:00:00.000,"Deccan Chargers",2,13.1,104,13.1,7.9389312977099236
"2009","20090419DD",2009-04-19 00:00:00.000,"Delhi Daredevils",2,4.6,58,4.6,12.608695652173914
"2009","20090420CSK",2009-04-20 00:00:00.000,"Royal Challengers Bangalore",2,15.2,87,15.2,5.7236842105263159
"2009","20090421KKR",2009-04-21 00:00:00.000,"Kolkata Knight Riders",2,9.2,79,9.2,8.58695652173913
"2009","20090423",2009-04-23 00:00:00.000,"Kolkata Knight Riders",2,19.7,165,19.7,8.3756345177664979
"2009","20090423",2009-04-23 00:00:00.000,"Rajasthan Royals",2,0.4,18,0.4,45
"2009","20090424KXP",2009-04-24 00:00:00.000,"Kings XI Punjab",2,18.7,173,18.7,9.2513368983957225
"2009","20090426DD",2009-04-26 00:00:00.000,"Delhi Daredevils",2,19.2,150,19.2,7.8125
"2009","20090427DC",2009-04-27 00:00:00.000,"Deccan Chargers",2,19.3,169,19.3,8.756476683937823
"2009","20090427MI",2009-04-27 00:00:00.000,"Kolkata Knight Riders",2,15.2,95,15.2,6.25
"2009","20090428RR",2009-04-28 00:00:00.000,"Rajasthan Royals",2,18.3,147,18.3,8.0327868852459012
"2009","20090429KXP",2009-04-29 00:00:00.000,"Mumbai Indians",2,19.7,116,19.7,5.8883248730964466
"2009","20090429RCB",2009-04-29 00:00:00.000,"Royal Challengers Bangalore",2,19.5,143,19.5,7.333333333333333
"2009","20090430CSK",2009-04-30 00:00:00.000,"Rajasthan Royals",2,19.3,126,19.3,6.528497409326425
"2009","20090430DD",2009-04-30 00:00:00.000,"Delhi Daredevils",2,18.6,150,18.6,8.064516129032258
"2009","20090502RR",2009-05-02 00:00:00.000,"Rajasthan Royals",2,19.4,142,19.4,7.31958762886598
"2009","20090503RCB",2009-05-03 00:00:00.000,"Royal Challengers Bangalore",2,18.1,150,18.1,8.2872928176795568
"2009","20090504CSK",2009-05-04 00:00:00.000,"Deccan Chargers",2,14.4,100,14.4,6.9444444444444446
"2009","20090505DD",2009-05-05 00:00:00.000,"Delhi Daredevils",2,18.6,157,18.6,8.4408602150537622
"2009","20090507CSK",2009-05-07 00:00:00.000,"Kings XI Punjab",2,17.6,174,17.6,9.8863636363636349
"2009","20090507RR",2009-05-07 00:00:00.000,"Rajasthan Royals",2,14.7,107,14.7,7.2789115646258509
"2009","20090508DD",2009-05-08 00:00:00.000,"Delhi Daredevils",2,18.5,118,18.5,6.3783783783783781
"2009","20090509CSK",2009-05-09 00:00:00.000,"Chennai Super Kings",2,18.2,141,18.2,7.7472527472527473
"2009","20090509KXP",2009-05-09 00:00:00.000,"Kings XI Punjab",2,19.5,169,19.5,8.6666666666666661
"2009","20090510DD",2009-05-10 00:00:00.000,"Delhi Daredevils",2,17.1,125,17.1,7.3099415204678353
"2009","20090510MI",2009-05-10 00:00:00.000,"Royal Challengers Bangalore",2,19.7,141,19.7,7.1573604060913709
"2009","20090511DC",2009-05-11 00:00:00.000,"Rajasthan Royals",2,19.3,113,19.3,5.8549222797927456
"2009","20090512MI",2009-05-12 00:00:00.000,"Mumbai Indians",2,16.2,122,16.2,7.5308641975308648
"2009","20090512RCB",2009-05-12 00:00:00.000,"Royal Challengers Bangalore",2,19.2,176,19.2,9.1666666666666679
"2009","20090513DD",2009-05-13 00:00:00.000,"Deccan Chargers",2,19.4,161,19.4,8.29896907216495
"2009","20090514RCB",2009-05-14 00:00:00.000,"Royal Challengers Bangalore",2,19.4,132,19.4,6.8041237113402069
"2009","20090514RR",2009-05-14 00:00:00.000,"Mumbai Indians",2,19.5,143,19.5,7.333333333333333
"2009","20090515KXP",2009-05-15 00:00:00.000,"Kings XI Punjab",2,19.1,123,19.1,6.43979057591623
"2009","20090516CSK",2009-05-16 00:00:00.000,"Chennai Super Kings",2,19.2,151,19.2,7.8645833333333339
"2009","20090516DC",2009-05-16 00:00:00.000,"Deccan Chargers",2,19.8,166,19.8,8.3838383838383841
"2009","20090517KXP",2009-05-17 00:00:00.000,"Deccan Chargers",2,19.7,133,19.7,6.751269035532995
"2009","20090519RCB",2009-05-19 00:00:00.000,"Royal Challengers Bangalore",2,18.7,135,18.7,7.2192513368983962
"2009","20090520KKR",2009-05-20 00:00:00.000,"Kolkata Knight Riders",2,19.3,102,19.3,5.2849740932642488
"2009","20090521DD",2009-05-21 00:00:00.000,"Delhi Daredevils",2,17.3,166,17.3,9.595375722543352
"2009","20090522DC",2009-05-22 00:00:00.000,"Deccan Chargers",2,17.4,154,17.4,8.85057471264368
"2009","20090523RCB",2009-05-23 00:00:00.000,"Royal Challengers Bangalore",2,18.6,149,18.6,8.0107526881720421
"2010","20100312KKR",2010-03-12 00:00:00.000,"Deccan Chargers",2,19.7,150,19.7,7.6142131979695433
"2010","20100313DD",2010-03-13 00:00:00.000,"Delhi Daredevils",2,19.5,146,19.5,7.4871794871794872
"2010","20100313MI",2010-03-13 00:00:00.000,"Rajasthan Royals",2,19.7,208,19.7,10.558375634517766
"2010","20100314DC",2010-03-14 00:00:00.000,"Chennai Super Kings",2,19.7,159,19.7,8.0710659898477157
"2010","20100314KKR",2010-03-14 00:00:00.000,"Kolkata Knight Riders",2,19.2,136,19.2,7.0833333333333339
"2010","20100315DD",2010-03-15 00:00:00.000,"Delhi Daredevils",2,17.1,142,17.1,8.3040935672514617
"2010","20100316CSK",2010-03-16 00:00:00.000,"Kolkata Knight Riders",2,19.2,109,19.2,5.6770833333333339
"2010","20100316RCB",2010-03-16 00:00:00.000,"Royal Challengers Bangalore",2,18.6,204,18.6,10.96774193548387
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi Daredevils",2,16.3,120,16.3,7.3619631901840483
"2010","20100318RCB",2010-03-18 00:00:00.000,"Royal Challengers Bangalore",2,10.6,93,10.6,8.7735849056603783
"2010","20100319CSK",2010-03-19 00:00:00.000,"Chennai Super Kings",2,19.1,190,19.1,9.9476439790575917
"2010","20100320RCB",2010-03-20 00:00:00.000,"Royal Challengers Bangalore",2,19.1,155,19.1,8.1151832460732987
"2010","20100321",2010-03-21 00:00:00.000,"Kings XI Punjab",2,0.4,10,0.4,25
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai Indians",2,18.3,156,18.3,8.524590163934425
"2010","20100324RR",2010-03-24 00:00:00.000,"Kings XI Punjab",2,19.1,152,19.1,7.9581151832460728
"2010","20100325MI",2010-03-25 00:00:00.000,"Mumbai Indians",2,18.6,181,18.6,9.7311827956989241
"2010","20100326RR",2010-03-26 00:00:00.000,"Rajasthan Royals",2,15.4,151,15.4,9.8051948051948052
"2010","20100328MI",2010-03-28 00:00:00.000,"Deccan Chargers",2,17.4,131,17.4,7.528735632183909
"2010","20100330MI",2010-03-30 00:00:00.000,"Mumbai Indians",2,19.4,164,19.4,8.45360824742268
"2010","20100331CSK",2010-03-31 00:00:00.000,"Chennai Super Kings",2,18.7,162,18.7,8.6631016042780757
"2010","20100331DD",2010-03-31 00:00:00.000,"Rajasthan Royals",2,17.4,121,17.4,6.9540229885057476
"2010","20100402RCB",2010-04-02 00:00:00.000,"Royal Challengers Bangalore",2,19.2,184,19.2,9.5833333333333339
"2010","20100403MI",2010-04-03 00:00:00.000,"Deccan Chargers",2,18.2,115,18.2,6.3186813186813193
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kings XI Punjab",2,18.2,204,18.2,11.20879120879121
"2010","20100406CSK",2010-04-06 00:00:00.000,"Mumbai Indians",2,19.7,141,19.7,7.1573604060913709
"2010","20100407RR",2010-04-07 00:00:00.000,"Rajasthan Royals",2,14.7,157,14.7,10.680272108843537
"2010","20100408DC",2010-04-08 00:00:00.000,"Deccan Chargers",2,19.2,186,19.2,9.6875
"2010","20100409KXP",2010-04-09 00:00:00.000,"Kings XI Punjab",2,19.2,158,19.2,8.2291666666666679
"2010","20100410DC",2010-04-10 00:00:00.000,"Deccan Chargers",2,19.2,139,19.2,7.2395833333333339
"2010","20100410RCB",2010-04-10 00:00:00.000,"Royal Challengers Bangalore",2,17.1,162,17.1,9.473684210526315
"2010","20100411KXP",2010-04-11 00:00:00.000,"Kings XI Punjab",2,18.4,112,18.4,6.0869565217391308
"2010","20100411MI",2010-04-11 00:00:00.000,"Rajasthan Royals",2,19.7,137,19.7,6.9543147208121834
"2010","20100412DC",2010-04-12 00:00:00.000,"Royal Challengers Bangalore",2,19.5,138,19.5,7.0769230769230766
"2010","20100413CSK",2010-04-13 00:00:00.000,"Chennai Super Kings",2,13.3,143,13.3,10.75187969924812
"2010","20100414RCB",2010-04-14 00:00:00.000,"Royal Challengers Bangalore",2,15.4,132,15.4,8.5714285714285712
"2010","20100415DD",2010-04-15 00:00:00.000,"Delhi Daredevils",2,18.4,113,18.4,6.1413043478260878
"2010","20100416DC",2010-04-16 00:00:00.000,"Deccan Chargers",2,19.1,178,19.1,9.31937172774869
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata Knight Riders",2,16.1,133,16.1,8.26086956521739
"2010","20100418CSK",2010-04-18 00:00:00.000,"Chennai Super Kings",2,19.4,195,19.4,10.051546391752579
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.3,135,17.3,7.8034682080924851
"2010","20100421MI",2010-04-21 00:00:00.000,"Royal Challengers Bangalore",2,19.7,149,19.7,7.5634517766497469
"2010","20100422CSK",2010-04-22 00:00:00.000,"Deccan Chargers",2,19.2,104,19.2,5.416666666666667
"2010","20100424RCB",2010-04-24 00:00:00.000,"Royal Challengers Bangalore",2,13.5,86,13.5,6.37037037037037
"2011","20110409RCB",2011-04-09 00:00:00.000,"Royal Challengers Bangalore",2,18.5,162,18.5,8.7567567567567561
"2011","20110409RR",2011-04-09 00:00:00.000,"Rajasthan Royals",2,18.5,141,18.5,7.6216216216216219
"2011","20110410MI",2011-04-10 00:00:00.000,"Mumbai Indians",2,16.7,99,16.7,5.92814371257485
"2011","20110410PW",2011-04-10 00:00:00.000,"Pune Warriors",2,13.2,113,13.2,8.56060606060606
"2011","20110411KKR",2011-04-11 00:00:00.000,"Deccan Chargers",2,19.7,154,19.7,7.8172588832487309
"2011","20110412MI",2011-04-12 00:00:00.000,"Mumbai Indians",2,18.3,143,18.3,7.8142076502732234
"2011","20110412RR",2011-04-12 00:00:00.000,"Rajasthan Royals",2,18.3,152,18.3,8.306010928961749
"2011","20110413KXP",2011-04-13 00:00:00.000,"Kings XI Punjab",2,19.1,193,19.1,10.104712041884817
"2011","20110413PW",2011-04-13 00:00:00.000,"Pune Warriors",2,18.5,151,18.5,8.1621621621621614
"2011","20110414DC",2011-04-14 00:00:00.000,"Royal Challengers Bangalore",2,19.8,142,19.8,7.1717171717171713
"2011","20110415KKR",2011-04-15 00:00:00.000,"Kolkata Knight Riders",2,18.3,160,18.3,8.7431693989071029
"2011","20110415KTK",2011-04-15 00:00:00.000,"Kochi Tuskers Kerala",2,18.6,184,18.6,9.89247311827957
"2011","20110416KXP",2011-04-16 00:00:00.000,"Kings XI Punjab",2,17.4,166,17.4,9.5402298850574727
"2011","20110417DD",2011-04-17 00:00:00.000,"Delhi Daredevils",2,19.2,190,19.2,9.8958333333333339
"2011","20110417KKR",2011-04-17 00:00:00.000,"Kolkata Knight Riders",2,13.6,85,13.6,6.25
"2011","20110418KTK",2011-04-18 00:00:00.000,"Kochi Tuskers Kerala",2,14.6,135,14.6,9.2465753424657535
"2011","20110422RCB",2011-04-22 00:00:00.000,"Royal Challengers Bangalore",2,18.1,175,18.1,9.6685082872928163
"2011","20110424RR",2011-04-24 00:00:00.000,"Rajasthan Royals",2,14.1,111,14.1,7.8723404255319149
"2011","20110426RCB",2011-04-26 00:00:00.000,"Royal Challengers Bangalore",2,19.3,161,19.3,8.3419689119170979
"2011","20110427CSK",2011-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,145,19.3,7.5129533678756477
"2011","20110427DC",2011-04-27 00:00:00.000,"Kochi Tuskers Kerala",2,16.3,74,16.3,4.5398773006134965
"2011","20110429RCB",2011-04-29 00:00:00.000,"Pune Warriors",2,19.7,155,19.7,7.8680203045685282
"2011","20110429RR",2011-04-29 00:00:00.000,"Rajasthan Royals",2,18.1,95,18.1,5.248618784530386
"2011","20110430DD",2011-04-30 00:00:00.000,"Kochi Tuskers Kerala",2,18.5,119,18.5,6.4324324324324325
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata Knight Riders",2,17.2,120,17.2,6.9767441860465116
"2011","20110501RR",2011-05-01 00:00:00.000,"Rajasthan Royals",2,19.3,144,19.3,7.4611398963730569
"2011","20110502KTK",2011-05-02 00:00:00.000,"Kochi Tuskers Kerala",2,14.6,141,14.6,9.6575342465753433
"2011","20110503KKR",2011-05-03 00:00:00.000,"Deccan Chargers",2,19.7,149,19.7,7.5634517766497469
"2011","20110504CSK",2011-05-04 00:00:00.000,"Chennai Super Kings",2,18.4,149,18.4,8.0978260869565215
"2011","20110505DD",2011-05-05 00:00:00.000,"Delhi Daredevils",2,18.6,179,18.6,9.6236559139784941
"2011","20110506RCB",2011-05-06 00:00:00.000,"Kings XI Punjab",2,19.7,120,19.7,6.091370558375635
