OrderID,Date,PaymentID,GuarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
60795,2019-09-20 00:00:00.000,26,66987,305658482,64359,40221,55,581283.53,28482.89,2019-10-09 00:00:00.000
20141,2020-06-14 00:00:00.000,26,58547,1793484364,34672,43439,16,169126.43,11838.85,2020-10-04 00:00:00.000
57320,2020-01-29 00:00:00.000,26,59953,668476914,3809,40652,26,274894.4,23091.13,2020-02-19 00:00:00.000
58445,2020-07-05 00:00:00.000,26,34392,1141876601,30719,36792,117,1251752.5,121419.99,2020-09-08 00:00:00.000
22280,2019-09-21 00:00:00.000,26,71527,303832751,57328,21407,99,2481952.74,233303.56,2020-01-29 00:00:00.000
37894,2020-02-11 00:00:00.000,26,3689,1876069376,8209,11160,17,428412.67,22277.46,2020-04-24 00:00:00.000
27255,2019-09-14 00:00:00.000,26,49534,28509783,24195,179,53,75679.81,7113.9,2020-02-03 00:00:00.000
66959,2019-11-15 00:00:00.000,26,42868,1199998995,38351,39079,47,496931.9,34288.3,2019-12-28 00:00:00.000
38909,2019-11-04 00:00:00.000,26,55827,1023262449,70842,24070,31,781521.56,9378.26,2020-03-03 00:00:00.000
36839,2020-02-14 00:00:00.000,26,33400,1791081156,27382,26919,35,369917.44,19235.71,2020-02-18 00:00:00.000
60601,2019-09-22 00:00:00.000,26,76325,1689485822,66343,58354,107,3848751.31,273261.34,2019-09-24 00:00:00.000
54095,2020-01-02 00:00:00.000,26,24800,1319092857,17639,6223,84,2105786.9,82125.69,2020-01-10 00:00:00.000
42124,2020-05-22 00:00:00.000,26,2340,461198060,19427,22625,85,2131100.33,49015.31,2020-08-23 00:00:00.000
38851,2020-03-02 00:00:00.000,26,67407,1546708950,4827,58327,22,791422.27,59356.67,2020-03-04 00:00:00.000
66599,2019-09-19 00:00:00.000,26,69725,454110669,17394,50870,20,719381.75,28055.89,2019-11-06 00:00:00.000
22482,2020-05-31 00:00:00.000,26,15160,1321479549,48720,29529,24,253860.8,18531.84,2020-10-03 00:00:00.000
55526,2020-02-08 00:00:00.000,26,39847,1545267130,19083,1196,56,68042.99,1564.99,2020-02-25 00:00:00.000
5219,2019-09-02 00:00:00.000,26,43822,1977064683,19396,22540,18,451472.81,21219.22,2020-01-18 00:00:00.000
66619,2020-04-17 00:00:00.000,26,53576,1154987019,14643,28851,94,993735.68,84467.53,2020-07-02 00:00:00.000
49526,2020-06-12 00:00:00.000,26,73674,9212026,854,8686,76,1905422.05,81933.15,2020-10-11 00:00:00.000
16309,2020-08-27 00:00:00.000,26,63859,801887324,143,15039,55,1378761.18,93755.76,2020-11-11 00:00:00.000
67936,2020-07-19 00:00:00.000,26,63617,318995969,11209,47448,96,3453171.12,145033.19,2020-08-10 00:00:00.000
31067,2020-03-11 00:00:00.000,26,80897,2123862989,20283,31750,114,1205216.62,49413.88,2020-03-19 00:00:00.000
39959,2020-07-16 00:00:00.000,26,25996,1370331964,73949,31315,115,1215644.84,52272.73,2020-10-19 00:00:00.000
4101,2019-10-17 00:00:00.000,26,79970,1386255925,12822,24584,52,1303774.57,91264.22,2020-01-11 00:00:00.000
57617,2019-09-17 00:00:00.000,26,6360,1360447180,59169,19185,18,451720.98,13551.63,2019-12-31 00:00:00.000
22410,2019-10-18 00:00:00.000,26,47186,1207349249,43210,46563,8,288196.96,14121.65,2020-02-01 00:00:00.000
62386,2020-01-21 00:00:00.000,26,46280,825451692,8481,48163,110,3956690.43,261141.57,2020-06-02 00:00:00.000
24738,2020-03-18 00:00:00.000,26,87040,975352860,43050,35111,26,274939.45,10722.64,2020-05-16 00:00:00.000
63329,2020-08-03 00:00:00.000,26,51465,123410454,55396,21333,37,927561.69,15768.55,2020-08-25 00:00:00.000
18096,2020-01-10 00:00:00.000,26,76334,1640066922,59640,5210,2,50374,1712.72,2020-05-23 00:00:00.000
3642,2020-04-02 00:00:00.000,26,39637,1027791413,43647,50153,82,2949585.63,235966.85,2020-04-04 00:00:00.000
10794,2020-05-24 00:00:00.000,26,8614,753309825,13456,61029,95,3416992.39,105926.76,2020-08-09 00:00:00.000
28680,2020-03-02 00:00:00.000,26,9835,601112074,13785,24567,14,351385.09,21083.11,2020-06-04 00:00:00.000
25784,2019-12-18 00:00:00.000,26,49281,925837348,6640,26916,2,21207.17,572.59,2020-02-07 00:00:00.000
22647,2020-05-17 00:00:00.000,26,50779,731745838,59572,51240,116,4172406.33,204447.91,2020-07-05 00:00:00.000
45273,2020-01-29 00:00:00.000,26,43851,504582138,5829,12892,84,2106011.54,56862.31,2020-05-31 00:00:00.000
52354,2020-08-31 00:00:00.000,26,76032,1700863290,66986,10016,43,1078106.53,48514.79,2021-01-01 00:00:00.000
49936,2019-10-17 00:00:00.000,26,43854,515694553,22264,24936,34,359793.64,32021.63,2020-02-19 00:00:00.000
18625,2020-04-02 00:00:00.000,26,2948,1229057932,63035,44575,9,323847.97,19107.03,2020-04-07 00:00:00.000
61534,2019-10-22 00:00:00.000,26,76149,1340095804,35735,24459,117,2933436.21,199473.66,2019-12-26 00:00:00.000
24877,2020-02-09 00:00:00.000,26,6321,556863071,70044,29587,39,412223.7,39985.7,2020-03-12 00:00:00.000
39337,2019-11-22 00:00:00.000,26,72833,1561803127,19424,27186,68,719127.58,51058.06,2020-03-10 00:00:00.000
46044,2020-05-14 00:00:00.000,26,23193,1150450982,5040,55070,6,216116.76,12534.77,2020-08-16 00:00:00.000
33609,2019-10-27 00:00:00.000,26,4551,1661009633,16872,63110,15,539770.53,44800.95,2019-12-02 00:00:00.000
54539,2020-06-08 00:00:00.000,26,49904,1564498303,10185,41128,87,919653.96,90126.09,2020-07-11 00:00:00.000
10274,2019-09-05 00:00:00.000,26,85748,1230827892,43394,43829,12,126981.88,1650.76,2019-12-19 00:00:00.000
58330,2019-11-23 00:00:00.000,26,85085,932545823,12218,37566,14,148338.05,7565.24,2019-12-30 00:00:00.000
42812,2019-12-18 00:00:00.000,26,8779,630982618,54640,22795,109,2732769.19,125707.38,2020-04-11 00:00:00.000
38468,2020-07-07 00:00:00.000,26,52307,1820625885,42772,1041,98,141754.43,13183.16,2020-10-19 00:00:00.000
5364,2019-09-18 00:00:00.000,26,31484,1881669713,4122,51972,73,2626152.5,57775.36,2019-11-23 00:00:00.000
17023,2020-03-18 00:00:00.000,26,79921,1088696890,68161,50819,71,2553746.79,56182.43,2020-07-21 00:00:00.000
65910,2020-01-23 00:00:00.000,26,69042,392955138,51018,46318,117,4208415.32,50500.98,2020-03-11 00:00:00.000
5295,2020-03-06 00:00:00.000,26,12960,1625605928,73892,47768,42,1511049.19,49864.62,2020-07-02 00:00:00.000
16139,2020-04-19 00:00:00.000,26,83523,2088655468,23460,13148,11,275973.34,17938.27,2020-05-04 00:00:00.000
55521,2020-06-09 00:00:00.000,26,65483,141219360,21538,39059,115,1215357.4,76567.52,2020-09-06 00:00:00.000
17410,2020-07-01 00:00:00.000,26,52858,775920325,54489,31819,53,560133.69,52652.57,2020-07-12 00:00:00.000
34775,2020-03-25 00:00:00.000,26,86240,905835413,45651,31503,71,750820.41,67573.84,2020-04-08 00:00:00.000
66713,2020-08-09 00:00:00.000,26,87529,1674267138,2828,52578,16,575662.49,20723.85,2020-12-23 00:00:00.000
50765,2020-02-03 00:00:00.000,26,72509,768027347,33345,20554,0,402.14,37.4,2020-05-16 00:00:00.000
16318,2020-05-03 00:00:00.000,26,73575,2022580377,67591,6142,84,2105954.44,92662,2020-05-11 00:00:00.000
11984,2019-11-15 00:00:00.000,26,22396,2124100887,13520,7097,93,2331546.82,86267.23,2020-03-02 00:00:00.000
16161,2020-02-19 00:00:00.000,26,21559,1943549770,26127,37186,113,1194621.89,106321.35,2020-03-19 00:00:00.000
12157,2019-10-16 00:00:00.000,26,1533,69589704,58077,9918,111,2782675.05,197569.93,2020-02-24 00:00:00.000
65189,2020-04-06 00:00:00.000,26,33019,213518921,33104,26827,21,222335.44,7337.07,2020-08-19 00:00:00.000
11259,2020-07-17 00:00:00.000,26,65073,1203580108,12318,23132,50,1253723.42,120357.45,2020-07-18 00:00:00.000
13447,2020-08-06 00:00:00.000,26,80636,1448084178,33142,13061,24,602040.42,28295.9,2020-12-31 00:00:00.000
2333,2019-11-28 00:00:00.000,26,63757,691254533,35537,39327,58,613240.49,7358.89,2019-12-12 00:00:00.000
50792,2020-02-16 00:00:00.000,26,27716,1589213580,26751,49144,100,3596844.37,327312.84,2020-02-29 00:00:00.000
10001,2019-10-03 00:00:00.000,26,24491,1001160065,60939,51919,109,3920596.7,270521.17,2019-12-09 00:00:00.000
67638,2020-01-24 00:00:00.000,26,4227,2062919221,62652,23320,72,1805197.7,169688.58,2020-05-22 00:00:00.000
12417,2020-06-06 00:00:00.000,26,76239,1530133031,16886,19035,63,1579548.78,131102.55,2020-08-08 00:00:00.000
61506,2020-01-20 00:00:00.000,26,88843,1295336278,18692,48018,43,1547073.36,66524.15,2020-04-17 00:00:00.000
45667,2019-12-21 00:00:00.000,26,63492,546400070,4800,45164,92,3309371.52,165468.58,2020-01-21 00:00:00.000
60377,2020-02-10 00:00:00.000,26,43182,776242262,31202,2345,28,24307.06,1482.73,2020-02-17 00:00:00.000
32272,2019-09-29 00:00:00.000,26,84263,1338432229,37096,11082,92,2306640.95,154544.94,2019-12-02 00:00:00.000
34786,2020-07-08 00:00:00.000,26,64753,865334054,7153,30694,116,1226089.13,99313.22,2020-11-09 00:00:00.000
17079,2020-07-02 00:00:00.000,26,2424,1746715879,41076,63205,52,1870468.8,78559.69,2020-10-19 00:00:00.000
56945,2020-05-05 00:00:00.000,26,46770,2138631,60185,55507,23,827660.57,34761.74,2020-08-15 00:00:00.000
45857,2019-09-20 00:00:00.000,26,60696,629591550,66443,54099,35,1259254.57,71777.51,2019-10-22 00:00:00.000
13256,2019-12-20 00:00:00.000,26,58565,1099346481,33482,63611,51,1834701.87,117420.92,2020-01-08 00:00:00.000
19720,2020-08-24 00:00:00.000,26,56489,340797617,39145,51105,3,108330.66,6066.52,2020-11-20 00:00:00.000
6349,2020-04-10 00:00:00.000,26,40982,155456892,51255,20676,27,676880.08,41289.68,2020-07-07 00:00:00.000
38441,2020-01-31 00:00:00.000,26,46153,1270009685,62402,5401,1,25088.85,627.22,2020-06-01 00:00:00.000
22149,2020-08-14 00:00:00.000,26,24988,935961447,52934,31460,12,127106.49,9024.56,2020-08-23 00:00:00.000
14050,2019-09-25 00:00:00.000,26,41493,1422957925,41357,60493,73,2625833.25,123414.16,2019-12-11 00:00:00.000
21716,2019-09-28 00:00:00.000,26,19538,563467815,11682,38265,16,169493.19,7457.7,2020-02-21 00:00:00.000
65496,2020-03-22 00:00:00.000,26,57356,1113626862,2565,45987,46,1654576.64,135675.28,2020-05-11 00:00:00.000
51153,2019-09-21 00:00:00.000,26,84797,1855814548,60761,6418,98,2457117.22,98284.69,2019-10-22 00:00:00.000
13941,2019-10-18 00:00:00.000,26,69737,2115855814,41549,53239,88,3165611.64,88637.13,2019-10-28 00:00:00.000
24869,2020-06-13 00:00:00.000,26,65022,1539675839,12331,52109,56,2014679.6,50366.99,2020-07-01 00:00:00.000
69607,2019-10-03 00:00:00.000,26,2610,1595118615,73732,6087,82,2055997.75,22615.98,2019-10-10 00:00:00.000
32551,2020-07-24 00:00:00.000,26,59891,1324878540,42544,17136,112,2807708.57,123539.18,2020-08-15 00:00:00.000
27961,2020-02-27 00:00:00.000,26,7839,905076647,4758,7868,75,1880305.57,178629.03,2020-04-25 00:00:00.000
6965,2020-06-14 00:00:00.000,26,54664,1554292674,70747,43364,109,1151969.79,34559.09,2020-11-11 00:00:00.000
50317,2020-01-08 00:00:00.000,26,12657,1068328198,23644,44570,110,3956772.83,356109.55,2020-03-07 00:00:00.000
34513,2020-07-16 00:00:00.000,26,21979,398943330,10581,40789,109,1152086.19,47235.53,2020-11-07 00:00:00.000
58971,2020-07-06 00:00:00.000,26,14955,715445481,63015,3654,96,135364.19,5685.3,2020-11-06 00:00:00.000
68890,2020-01-23 00:00:00.000,26,77602,1341436813,29652,22697,6,150775.14,5277.13,2020-04-03 00:00:00.000
13809,2020-06-26 00:00:00.000,26,41432,1722016372,50943,34056,6,63543.62,5401.21,2020-10-31 00:00:00.000
52853,2019-10-13 00:00:00.000,26,60125,1799061782,20605,43304,60,634490.23,40607.37,2019-12-31 00:00:00.000
56081,2020-03-06 00:00:00.000,26,85177,432096374,64001,28707,36,380789.1,12566.04,2020-07-10 00:00:00.000
37764,2020-01-03 00:00:00.000,26,26630,1737155067,72816,30206,51,539261.95,8628.19,2020-03-02 00:00:00.000
40202,2020-07-31 00:00:00.000,26,81246,1800165430,70310,26853,15,158995.45,13037.63,2020-12-23 00:00:00.000
53462,2020-02-05 00:00:00.000,26,14008,1316807793,24847,52095,64,2302198.04,131225.29,2020-05-14 00:00:00.000
42070,2020-05-07 00:00:00.000,26,50229,2136954017,46679,55341,48,1726483.17,145024.59,2020-07-28 00:00:00.000
60330,2019-12-13 00:00:00.000,26,15134,1249608515,13780,38389,49,518101.76,11398.24,2020-03-16 00:00:00.000
17820,2020-08-11 00:00:00.000,26,19863,831307686,72619,42314,83,877312.32,61411.86,2020-10-03 00:00:00.000
29150,2020-02-08 00:00:00.000,26,50016,129636644,48687,3693,99,163006.1,6520.24,2020-02-27 00:00:00.000
5792,2020-06-27 00:00:00.000,26,47392,1142336916,15804,3060,62,35630.54,1817.16,2020-11-10 00:00:00.000
9374,2020-03-03 00:00:00.000,26,85763,1618571082,22839,38592,49,517876.84,34697.75,2020-06-23 00:00:00.000
56642,2020-03-28 00:00:00.000,26,30729,1084261492,26223,20943,92,2306590.61,27679.09,2020-04-12 00:00:00.000
55187,2019-11-17 00:00:00.000,26,31119,1149211829,19064,2096,80,70690.61,4736.27,2020-01-05 00:00:00.000
64896,2020-03-18 00:00:00.000,26,67350,1607242477,10391,49262,107,3848808.86,188591.63,2020-04-14 00:00:00.000
58594,2020-07-14 00:00:00.000,26,81262,100353737,4812,50926,118,4244540.19,110358.04,2020-09-14 00:00:00.000
34296,2020-03-20 00:00:00.000,26,32116,884863351,27805,57397,120,4316285.48,164018.85,2020-05-23 00:00:00.000
9653,2020-04-16 00:00:00.000,26,36277,1992037319,28198,60976,104,3741013.52,123453.45,2020-08-18 00:00:00.000
45509,2020-08-17 00:00:00.000,26,28062,138390322,9197,16005,85,2131110.14,70326.63,2020-10-05 00:00:00.000
69536,2019-11-12 00:00:00.000,26,43885,1479773848,30626,32429,62,655303.44,10484.86,2020-01-31 00:00:00.000
49012,2020-08-07 00:00:00.000,26,71981,1703289004,34293,32938,6,63557.54,5148.16,2020-11-11 00:00:00.000
68752,2019-12-15 00:00:00.000,26,76455,1624365310,9804,5879,78,1955678.8,37157.9,2020-05-12 00:00:00.000
17605,2020-01-12 00:00:00.000,26,759,2045287763,56955,20782,48,1203322.29,87842.53,2020-05-24 00:00:00.000
23070,2020-04-20 00:00:00.000,182,87144,1513390915,38968,8615,61,1527353.04,106914.71,2020-05-20 00:00:00.000
16679,2020-07-11 00:00:00.000,182,74960,1088403126,43095,61009,6,215942.72,14468.16,2020-08-15 00:00:00.000
20125,2019-09-23 00:00:00.000,182,4804,1533587136,1027,336,3,4094.1,376.66,2019-12-26 00:00:00.000
69722,2020-05-27 00:00:00.000,182,36910,928696773,39245,55230,92,3321337.56,86354.78,2020-08-25 00:00:00.000
64773,2020-03-04 00:00:00.000,182,68691,1525347573,17524,41107,34,363821.76,5093.5,2020-05-01 00:00:00.000
5970,2020-06-03 00:00:00.000,182,58616,1449630074,51956,37858,81,866876.33,49411.95,2020-10-09 00:00:00.000
9703,2020-03-30 00:00:00.000,182,83995,1920856057,37325,46121,68,2446127.82,210366.99,2020-07-26 00:00:00.000
48540,2019-12-22 00:00:00.000,182,2639,164048822,22073,20299,39,977809.6,82136.01,2020-03-04 00:00:00.000
1695,2020-06-04 00:00:00.000,182,78698,217789923,63307,91,37,62728.24,2634.59,2020-06-24 00:00:00.000
27782,2020-04-13 00:00:00.000,182,30181,1254396936,10622,32173,93,983169.79,12781.21,2020-06-12 00:00:00.000
65156,2020-03-30 00:00:00.000,182,80578,1559679405,45015,1832,17,28409.41,1846.61,2020-04-22 00:00:00.000
23745,2020-04-08 00:00:00.000,182,51239,1684571696,44477,49930,109,3920890.35,121547.6,2020-07-04 00:00:00.000
40930,2020-06-08 00:00:00.000,182,24757,144203886,56559,11111,17,426293.24,8525.86,2020-06-26 00:00:00.000
5097,2019-11-28 00:00:00.000,182,31119,609920461,53968,5298,85,2130805.01,123586.69,2020-01-16 00:00:00.000
31552,2020-08-13 00:00:00.000,182,20978,1501230822,56141,16110,81,2030569.64,40611.39,2020-11-26 00:00:00.000
22108,2020-05-21 00:00:00.000,182,357,1528336102,60058,25817,50,528827.56,50767.45,2020-05-30 00:00:00.000
12419,2020-06-01 00:00:00.000,182,61045,605103574,3147,21943,14,351919.45,10205.66,2020-10-10 00:00:00.000
42929,2020-07-13 00:00:00.000,182,38682,1715265196,5581,30403,5,53988.75,4697.02,2020-11-15 00:00:00.000
34794,2020-05-15 00:00:00.000,182,88656,1290333442,58611,9155,76,1915390.82,128331.18,2020-05-15 00:00:00.000
5805,2020-01-22 00:00:00.000,182,30375,613140250,48896,61422,34,1227613.32,78567.25,2020-01-24 00:00:00.000
65346,2020-07-11 00:00:00.000,182,82448,1669544085,32625,476,88,172400.5,7240.82,2020-08-12 00:00:00.000
43681,2020-02-17 00:00:00.000,182,78166,1364916095,15454,2691,31,16529.13,1404.98,2020-04-17 00:00:00.000
38744,2019-09-11 00:00:00.000,182,81589,1909955149,59038,28335,65,687265.07,28177.87,2019-10-13 00:00:00.000
4699,2020-03-29 00:00:00.000,182,12270,1446730425,10248,61905,47,1696793.43,47510.22,2020-07-28 00:00:00.000
15476,2020-03-04 00:00:00.000,182,62964,1572732928,3495,43840,20,211751.81,18422.41,2020-05-18 00:00:00.000
3095,2020-01-05 00:00:00.000,182,19613,2028112169,70897,40847,51,539238.82,9167.06,2020-04-11 00:00:00.000
10666,2020-06-12 00:00:00.000,182,4579,1362333840,24367,8018,46,1159384.28,60287.98,2020-08-13 00:00:00.000
33200,2020-04-09 00:00:00.000,182,43682,805905476,68935,59261,97,3501658.21,42019.9,2020-08-19 00:00:00.000
32547,2019-10-23 00:00:00.000,182,62040,1968503231,32351,8383,119,2983125.14,277430.64,2019-11-22 00:00:00.000
64675,2019-09-06 00:00:00.000,182,9773,1642063343,39211,25302,48,507474.49,19791.51,2019-11-30 00:00:00.000
25431,2020-07-11 00:00:00.000,182,47916,439240395,55795,17235,13,325928.98,26074.32,2020-11-28 00:00:00.000
64965,2020-06-16 00:00:00.000,182,2818,22448038,2072,40660,104,1099407.52,59368.01,2020-06-30 00:00:00.000
20294,2019-11-17 00:00:00.000,182,79345,454830445,11025,53250,116,4172315.01,375508.35,2020-01-10 00:00:00.000
45694,2019-09-27 00:00:00.000,182,46077,850248468,39375,46307,66,2374193.19,125832.24,2019-11-18 00:00:00.000
100,2020-08-10 00:00:00.000,182,87514,1793195593,29512,36563,35,370249.17,5183.49,2020-11-20 00:00:00.000
48911,2019-10-15 00:00:00.000,182,39572,1091101591,20762,13165,19,476650.56,7149.76,2020-02-04 00:00:00.000
24382,2019-12-01 00:00:00.000,182,45757,394616246,53932,2467,55,29092.79,2007.4,2020-04-02 00:00:00.000
61088,2020-06-08 00:00:00.000,182,89627,461177411,8345,41557,86,908868.94,27266.07,2020-10-14 00:00:00.000
45651,2020-07-23 00:00:00.000,182,65971,474965306,72541,51725,82,2949381.64,132722.17,2020-12-01 00:00:00.000
65865,2019-12-19 00:00:00.000,182,71343,687706891,13481,50273,52,1870417.99,43019.61,2020-01-13 00:00:00.000
60352,2019-09-24 00:00:00.000,182,39548,1966511071,21145,44532,1,35998.82,971.97,2020-02-17 00:00:00.000
5617,2020-06-28 00:00:00.000,182,58685,1443143704,40839,62269,109,3920881.77,274461.72,2020-11-18 00:00:00.000
40341,2020-08-15 00:00:00.000,182,19377,854887016,65317,51008,27,971173.35,24279.33,2020-10-08 00:00:00.000
49761,2020-03-09 00:00:00.000,182,11998,1941083762,19212,51035,7,252171.56,3026.06,2020-07-29 00:00:00.000
54929,2020-04-15 00:00:00.000,182,84716,87229341,28083,60767,46,1654600.38,89348.42,2020-07-05 00:00:00.000
49195,2020-02-03 00:00:00.000,182,60752,274819325,74028,58520,15,540022.32,29161.21,2020-02-28 00:00:00.000
54810,2020-07-24 00:00:00.000,182,67898,766162941,26082,19946,20,501579.75,10031.6,2020-10-24 00:00:00.000
31328,2020-03-06 00:00:00.000,182,51364,1471647765,4991,25889,51,539022.63,24256.02,2020-03-25 00:00:00.000
55658,2020-03-07 00:00:00.000,182,28110,1225019358,13378,61276,116,4172779.98,200293.44,2020-03-17 00:00:00.000
61356,2020-06-30 00:00:00.000,182,13062,141219360,19037,60876,62,2230292.21,44605.84,2020-09-19 00:00:00.000
4772,2020-08-20 00:00:00.000,182,88865,1993386846,29186,61578,101,3632808.05,308788.68,2020-12-19 00:00:00.000
33622,2020-01-25 00:00:00.000,182,10316,1851315640,50831,37784,98,1035997.08,24863.93,2020-05-14 00:00:00.000
62310,2020-04-11 00:00:00.000,182,70433,1564911715,9175,12827,26,651880.6,41068.48,2020-08-01 00:00:00.000
61862,2020-02-05 00:00:00.000,182,5059,1529826077,68411,1530,95,74237.59,6607.15,2020-05-29 00:00:00.000
23894,2019-10-08 00:00:00.000,182,25915,1722016372,54501,52003,7,251951.23,19400.24,2020-01-22 00:00:00.000
26153,2020-06-13 00:00:00.000,182,75177,1443760900,33416,10604,54,1353978.51,60929.03,2020-11-07 00:00:00.000
54741,2019-12-09 00:00:00.000,182,72399,1393787046,42930,6598,97,2432079.31,153221,2020-01-03 00:00:00.000
923,2020-04-06 00:00:00.000,182,6241,1988406414,36985,12061,117,2933342.27,176000.54,2020-05-02 00:00:00.000
3046,2020-07-12 00:00:00.000,182,68446,1562096302,7082,48297,6,216069.5,9939.2,2020-10-27 00:00:00.000
48365,2020-08-21 00:00:00.000,182,38037,1827935393,24436,4195,75,102691.66,4004.97,2020-12-25 00:00:00.000
12321,2020-06-24 00:00:00.000,182,79593,1956525498,2016,58250,81,2913811.69,90328.16,2020-07-29 00:00:00.000
57372,2020-05-28 00:00:00.000,182,31807,593949679,25831,5114,98,2457112.05,176912.07,2020-08-03 00:00:00.000
43806,2020-08-25 00:00:00.000,182,16293,2124100887,55816,44276,29,306658.01,18092.82,2020-11-22 00:00:00.000
10814,2020-04-29 00:00:00.000,182,87312,679873932,12432,6621,58,1453991.3,61067.63,2020-05-20 00:00:00.000
27097,2020-06-05 00:00:00.000,182,22411,1591257159,18683,1406,85,110912.26,5212.88,2020-06-11 00:00:00.000
41104,2019-09-16 00:00:00.000,182,68329,1249609433,38021,51858,104,3740741.42,329185.24,2019-09-28 00:00:00.000
18787,2020-01-09 00:00:00.000,182,3960,741527738,4331,43409,66,697491.25,62076.72,2020-06-02 00:00:00.000
19828,2020-08-24 00:00:00.000,182,3363,551071463,37503,12330,20,501775.23,33117.17,2020-10-07 00:00:00.000
58585,2020-08-22 00:00:00.000,182,61254,1292194373,2862,12354,27,677072.33,48072.14,2020-10-30 00:00:00.000
32612,2019-09-20 00:00:00.000,182,37585,1019275575,26426,62763,21,755477.45,64215.58,2019-10-18 00:00:00.000
3749,2019-11-23 00:00:00.000,182,8267,259300128,22789,7120,55,1378989.79,115835.14,2020-04-19 00:00:00.000
28315,2020-02-26 00:00:00.000,182,36142,1847564555,24982,34603,95,1004201.89,95399.18,2020-07-19 00:00:00.000
66730,2020-03-08 00:00:00.000,182,68241,1426202178,10771,36029,5,52954.2,4183.38,2020-03-21 00:00:00.000
25744,2020-01-25 00:00:00.000,182,85177,1781109848,853,46902,41,1475029.1,126852.5,2020-05-30 00:00:00.000
33860,2019-10-03 00:00:00.000,182,75826,1401526870,23263,59292,12,432114.98,37161.89,2019-10-30 00:00:00.000
26330,2020-01-30 00:00:00.000,182,78085,1066018580,42351,22728,104,2607365.55,78220.97,2020-06-12 00:00:00.000
56927,2020-05-20 00:00:00.000,182,60377,647011708,29586,44113,50,528769.75,16920.63,2020-09-25 00:00:00.000
30842,2020-06-02 00:00:00.000,182,38586,624345175,51468,43243,44,465218.69,34891.4,2020-09-03 00:00:00.000
28479,2020-06-10 00:00:00.000,182,83068,1470662045,68064,22974,107,2682711.59,40240.67,2020-08-31 00:00:00.000
29957,2020-06-24 00:00:00.000,182,64911,978493777,26301,58075,49,1762785.15,45832.41,2020-10-26 00:00:00.000
855,2020-07-31 00:00:00.000,182,11181,141941635,5696,11802,102,2557423.83,89509.83,2020-10-23 00:00:00.000
20433,2019-10-25 00:00:00.000,182,75989,1734228824,62059,30966,60,634271.76,53913.1,2020-03-18 00:00:00.000
17428,2020-05-18 00:00:00.000,182,81078,1681300758,20029,53643,22,791672.73,50667.05,2020-08-01 00:00:00.000
58637,2020-03-23 00:00:00.000,182,5818,1285537548,64204,47010,111,3992546.68,131754.04,2020-05-23 00:00:00.000
51678,2019-10-15 00:00:00.000,182,45148,1195545037,56726,42596,15,158990.5,5723.66,2020-01-07 00:00:00.000
29321,2019-09-25 00:00:00.000,182,74750,871627565,71938,54180,30,1079428.61,35621.14,2019-10-03 00:00:00.000
4925,2020-05-08 00:00:00.000,182,83514,1003128784,22114,51932,105,3776952.86,139747.26,2020-06-08 00:00:00.000
27449,2020-06-18 00:00:00.000,182,81160,1107476650,29175,59141,79,2841925.39,122202.79,2020-09-15 00:00:00.000
18903,2019-12-18 00:00:00.000,182,13202,1723050046,7434,44084,80,845785.11,15224.13,2019-12-19 00:00:00.000
10401,2019-09-12 00:00:00.000,182,22813,786537460,261,1298,30,30910.38,2596.47,2019-11-12 00:00:00.000
52486,2020-04-18 00:00:00.000,182,2736,2035678523,60282,4861,78,68540.3,1644.97,2020-09-10 00:00:00.000
58982,2020-03-27 00:00:00.000,182,76354,696681494,29281,1007,17,13783.51,578.91,2020-07-04 00:00:00.000
39034,2020-01-11 00:00:00.000,182,59205,1017093254,62033,54285,118,4244621.88,127338.66,2020-03-05 00:00:00.000
17522,2020-01-17 00:00:00.000,182,40098,1164808421,67449,36166,111,1173384.79,18774.16,2020-01-19 00:00:00.000
41606,2020-01-25 00:00:00.000,182,79552,1675677572,62584,50770,98,3525163.83,119855.57,2020-02-24 00:00:00.000
36697,2019-12-10 00:00:00.000,182,47557,84779659,51886,34322,67,708380.81,7083.81,2020-04-28 00:00:00.000
59077,2020-01-11 00:00:00.000,182,87411,617370074,1952,40708,55,581281.38,54059.17,2020-02-27 00:00:00.000
6835,2020-02-03 00:00:00.000,182,13825,76237984,68603,15804,100,2507051.8,180507.73,2020-02-05 00:00:00.000
40466,2020-04-15 00:00:00.000,182,17591,777687820,27004,59272,112,4028700.13,60430.5,2020-07-02 00:00:00.000
7566,2019-12-07 00:00:00.000,182,70105,231955493,68689,20474,75,1880562.49,141042.19,2020-02-29 00:00:00.000
37085,2019-11-04 00:00:00.000,182,1592,1900669163,65904,46871,75,2697648.47,256276.6,2019-11-17 00:00:00.000
24568,2019-10-08 00:00:00.000,182,2477,290456594,28221,51907,28,1007359.82,58426.87,2019-12-13 00:00:00.000
26781,2020-03-01 00:00:00.000,182,85794,1285793249,52897,20213,5,125717.94,8548.82,2020-05-24 00:00:00.000
64521,2020-08-07 00:00:00.000,182,70559,1466656848,32600,29742,111,1173469.27,11734.69,2020-12-31 00:00:00.000
9145,2020-08-28 00:00:00.000,182,70424,687824238,34553,23346,103,2582087.49,188492.39,2020-12-01 00:00:00.000
9999,2019-09-03 00:00:00.000,182,72525,1207713473,28156,10734,108,2707677.39,94768.71,2019-09-08 00:00:00.000
