Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY
2018-09-29 00:00:00.000,"2018",3,9,29,20180929,"September","Sep 2018","Q3 2018",5,"Saturday",2018-09-30 00:00:00.000,39,20180900,20180300,"18","FY19"
2018-09-30 00:00:00.000,"2018",3,9,30,20180930,"September","Sep 2018","Q3 2018",6,"Sunday",2018-09-30 00:00:00.000,39,20180900,20180300,"18","FY19"
2019-09-23 00:00:00.000,"2019",3,9,23,20190923,"September","Sep 2019","Q3 2019",0,"Monday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-24 00:00:00.000,"2019",3,9,24,20190924,"September","Sep 2019","Q3 2019",1,"Tuesday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-25 00:00:00.000,"2019",3,9,25,20190925,"September","Sep 2019","Q3 2019",2,"Wednesday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-26 00:00:00.000,"2019",3,9,26,20190926,"September","Sep 2019","Q3 2019",3,"Thursday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-27 00:00:00.000,"2019",3,9,27,20190927,"September","Sep 2019","Q3 2019",4,"Friday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-28 00:00:00.000,"2019",3,9,28,20190928,"September","Sep 2019","Q3 2019",5,"Saturday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2019-09-29 00:00:00.000,"2019",3,9,29,20190929,"September","Sep 2019","Q3 2019",6,"Sunday",2019-09-29 00:00:00.000,39,20190900,20190300,"19","FY20"
2020-09-21 00:00:00.000,"2020",3,9,21,20200921,"September","Sep 2020","Q3 2020",0,"Monday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-22 00:00:00.000,"2020",3,9,22,20200922,"September","Sep 2020","Q3 2020",1,"Tuesday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-23 00:00:00.000,"2020",3,9,23,20200923,"September","Sep 2020","Q3 2020",2,"Wednesday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-24 00:00:00.000,"2020",3,9,24,20200924,"September","Sep 2020","Q3 2020",3,"Thursday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-25 00:00:00.000,"2020",3,9,25,20200925,"September","Sep 2020","Q3 2020",4,"Friday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-26 00:00:00.000,"2020",3,9,26,20200926,"September","Sep 2020","Q3 2020",5,"Saturday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2020-09-27 00:00:00.000,"2020",3,9,27,20200927,"September","Sep 2020","Q3 2020",6,"Sunday",2020-09-27 00:00:00.000,39,20200900,20200300,"20","FY21"
2021-09-20 00:00:00.000,"2021",3,9,20,20210920,"September","Sep 2021","Q3 2021",0,"Monday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-21 00:00:00.000,"2021",3,9,21,20210921,"September","Sep 2021","Q3 2021",1,"Tuesday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-22 00:00:00.000,"2021",3,9,22,20210922,"September","Sep 2021","Q3 2021",2,"Wednesday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-23 00:00:00.000,"2021",3,9,23,20210923,"September","Sep 2021","Q3 2021",3,"Thursday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-24 00:00:00.000,"2021",3,9,24,20210924,"September","Sep 2021","Q3 2021",4,"Friday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-25 00:00:00.000,"2021",3,9,25,20210925,"September","Sep 2021","Q3 2021",5,"Saturday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2021-09-26 00:00:00.000,"2021",3,9,26,20210926,"September","Sep 2021","Q3 2021",6,"Sunday",2021-09-26 00:00:00.000,39,20210900,20210300,"21","FY22"
2022-09-19 00:00:00.000,"2022",3,9,19,20220919,"September","Sep 2022","Q3 2022",0,"Monday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-20 00:00:00.000,"2022",3,9,20,20220920,"September","Sep 2022","Q3 2022",1,"Tuesday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-21 00:00:00.000,"2022",3,9,21,20220921,"September","Sep 2022","Q3 2022",2,"Wednesday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-22 00:00:00.000,"2022",3,9,22,20220922,"September","Sep 2022","Q3 2022",3,"Thursday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-23 00:00:00.000,"2022",3,9,23,20220923,"September","Sep 2022","Q3 2022",4,"Friday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-24 00:00:00.000,"2022",3,9,24,20220924,"September","Sep 2022","Q3 2022",5,"Saturday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2022-09-25 00:00:00.000,"2022",3,9,25,20220925,"September","Sep 2022","Q3 2022",6,"Sunday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23"
2013-09-01 00:00:00.000,"2013",3,9,1,20130901,"September","Sep 2013","Q3 2013",6,"Sunday",2013-09-01 00:00:00.000,35,20130900,20130300,"13","FY14"
2013-09-02 00:00:00.000,"2013",3,9,2,20130902,"September","Sep 2013","Q3 2013",0,"Monday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-03 00:00:00.000,"2013",3,9,3,20130903,"September","Sep 2013","Q3 2013",1,"Tuesday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-04 00:00:00.000,"2013",3,9,4,20130904,"September","Sep 2013","Q3 2013",2,"Wednesday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-05 00:00:00.000,"2013",3,9,5,20130905,"September","Sep 2013","Q3 2013",3,"Thursday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-06 00:00:00.000,"2013",3,9,6,20130906,"September","Sep 2013","Q3 2013",4,"Friday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-07 00:00:00.000,"2013",3,9,7,20130907,"September","Sep 2013","Q3 2013",5,"Saturday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-08 00:00:00.000,"2013",3,9,8,20130908,"September","Sep 2013","Q3 2013",6,"Sunday",2013-09-08 00:00:00.000,36,20130900,20130300,"13","FY14"
2013-09-30 00:00:00.000,"2013",3,9,30,20130930,"September","Sep 2013","Q3 2013",0,"Monday",2013-10-06 00:00:00.000,40,20130900,20130300,"13","FY14"
2014-09-01 00:00:00.000,"2014",3,9,1,20140901,"September","Sep 2014","Q3 2014",0,"Monday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-02 00:00:00.000,"2014",3,9,2,20140902,"September","Sep 2014","Q3 2014",1,"Tuesday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-03 00:00:00.000,"2014",3,9,3,20140903,"September","Sep 2014","Q3 2014",2,"Wednesday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-04 00:00:00.000,"2014",3,9,4,20140904,"September","Sep 2014","Q3 2014",3,"Thursday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-05 00:00:00.000,"2014",3,9,5,20140905,"September","Sep 2014","Q3 2014",4,"Friday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-06 00:00:00.000,"2014",3,9,6,20140906,"September","Sep 2014","Q3 2014",5,"Saturday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-07 00:00:00.000,"2014",3,9,7,20140907,"September","Sep 2014","Q3 2014",6,"Sunday",2014-09-07 00:00:00.000,36,20140900,20140300,"14","FY15"
2014-09-29 00:00:00.000,"2014",3,9,29,20140929,"September","Sep 2014","Q3 2014",0,"Monday",2014-10-05 00:00:00.000,40,20140900,20140300,"14","FY15"
2014-09-30 00:00:00.000,"2014",3,9,30,20140930,"September","Sep 2014","Q3 2014",1,"Tuesday",2014-10-05 00:00:00.000,40,20140900,20140300,"14","FY15"
2015-09-01 00:00:00.000,"2015",3,9,1,20150901,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-02 00:00:00.000,"2015",3,9,2,20150902,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-03 00:00:00.000,"2015",3,9,3,20150903,"September","Sep 2015","Q3 2015",3,"Thursday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-04 00:00:00.000,"2015",3,9,4,20150904,"September","Sep 2015","Q3 2015",4,"Friday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-05 00:00:00.000,"2015",3,9,5,20150905,"September","Sep 2015","Q3 2015",5,"Saturday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-06 00:00:00.000,"2015",3,9,6,20150906,"September","Sep 2015","Q3 2015",6,"Sunday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16"
2015-09-28 00:00:00.000,"2015",3,9,28,20150928,"September","Sep 2015","Q3 2015",0,"Monday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16"
2015-09-29 00:00:00.000,"2015",3,9,29,20150929,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16"
2015-09-30 00:00:00.000,"2015",3,9,30,20150930,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16"
2016-09-01 00:00:00.000,"2016",3,9,1,20160901,"September","Sep 2016","Q3 2016",3,"Thursday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17"
2016-09-02 00:00:00.000,"2016",3,9,2,20160902,"September","Sep 2016","Q3 2016",4,"Friday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17"
2016-09-03 00:00:00.000,"2016",3,9,3,20160903,"September","Sep 2016","Q3 2016",5,"Saturday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17"
2016-09-04 00:00:00.000,"2016",3,9,4,20160904,"September","Sep 2016","Q3 2016",6,"Sunday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17"
2016-09-26 00:00:00.000,"2016",3,9,26,20160926,"September","Sep 2016","Q3 2016",0,"Monday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17"
2016-09-27 00:00:00.000,"2016",3,9,27,20160927,"September","Sep 2016","Q3 2016",1,"Tuesday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17"
2016-09-28 00:00:00.000,"2016",3,9,28,20160928,"September","Sep 2016","Q3 2016",2,"Wednesday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17"
2016-09-29 00:00:00.000,"2016",3,9,29,20160929,"September","Sep 2016","Q3 2016",3,"Thursday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17"
2016-09-30 00:00:00.000,"2016",3,9,30,20160930,"September","Sep 2016","Q3 2016",4,"Friday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17"
2017-09-01 00:00:00.000,"2017",3,9,1,20170901,"September","Sep 2017","Q3 2017",4,"Friday",2017-09-03 00:00:00.000,36,20170900,20170300,"17","FY18"
2017-09-02 00:00:00.000,"2017",3,9,2,20170902,"September","Sep 2017","Q3 2017",5,"Saturday",2017-09-03 00:00:00.000,36,20170900,20170300,"17","FY18"
2017-09-03 00:00:00.000,"2017",3,9,3,20170903,"September","Sep 2017","Q3 2017",6,"Sunday",2017-09-03 00:00:00.000,36,20170900,20170300,"17","FY18"
2017-09-25 00:00:00.000,"2017",3,9,25,20170925,"September","Sep 2017","Q3 2017",0,"Monday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2017-09-26 00:00:00.000,"2017",3,9,26,20170926,"September","Sep 2017","Q3 2017",1,"Tuesday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2017-09-27 00:00:00.000,"2017",3,9,27,20170927,"September","Sep 2017","Q3 2017",2,"Wednesday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2017-09-28 00:00:00.000,"2017",3,9,28,20170928,"September","Sep 2017","Q3 2017",3,"Thursday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2017-09-29 00:00:00.000,"2017",3,9,29,20170929,"September","Sep 2017","Q3 2017",4,"Friday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2017-09-30 00:00:00.000,"2017",3,9,30,20170930,"September","Sep 2017","Q3 2017",5,"Saturday",2017-10-01 00:00:00.000,40,20170900,20170300,"17","FY18"
2018-09-01 00:00:00.000,"2018",3,9,1,20180901,"September","Sep 2018","Q3 2018",5,"Saturday",2018-09-02 00:00:00.000,35,20180900,20180300,"18","FY19"
2018-09-02 00:00:00.000,"2018",3,9,2,20180902,"September","Sep 2018","Q3 2018",6,"Sunday",2018-09-02 00:00:00.000,35,20180900,20180300,"18","FY19"
2018-09-03 00:00:00.000,"2018",3,9,3,20180903,"September","Sep 2018","Q3 2018",0,"Monday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-04 00:00:00.000,"2018",3,9,4,20180904,"September","Sep 2018","Q3 2018",1,"Tuesday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-05 00:00:00.000,"2018",3,9,5,20180905,"September","Sep 2018","Q3 2018",2,"Wednesday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-06 00:00:00.000,"2018",3,9,6,20180906,"September","Sep 2018","Q3 2018",3,"Thursday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-07 00:00:00.000,"2018",3,9,7,20180907,"September","Sep 2018","Q3 2018",4,"Friday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-08 00:00:00.000,"2018",3,9,8,20180908,"September","Sep 2018","Q3 2018",5,"Saturday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2018-09-09 00:00:00.000,"2018",3,9,9,20180909,"September","Sep 2018","Q3 2018",6,"Sunday",2018-09-09 00:00:00.000,36,20180900,20180300,"18","FY19"
2019-09-01 00:00:00.000,"2019",3,9,1,20190901,"September","Sep 2019","Q3 2019",6,"Sunday",2019-09-01 00:00:00.000,35,20190900,20190300,"19","FY20"
2019-09-02 00:00:00.000,"2019",3,9,2,20190902,"September","Sep 2019","Q3 2019",0,"Monday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-03 00:00:00.000,"2019",3,9,3,20190903,"September","Sep 2019","Q3 2019",1,"Tuesday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-04 00:00:00.000,"2019",3,9,4,20190904,"September","Sep 2019","Q3 2019",2,"Wednesday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-05 00:00:00.000,"2019",3,9,5,20190905,"September","Sep 2019","Q3 2019",3,"Thursday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-06 00:00:00.000,"2019",3,9,6,20190906,"September","Sep 2019","Q3 2019",4,"Friday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-07 00:00:00.000,"2019",3,9,7,20190907,"September","Sep 2019","Q3 2019",5,"Saturday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-08 00:00:00.000,"2019",3,9,8,20190908,"September","Sep 2019","Q3 2019",6,"Sunday",2019-09-08 00:00:00.000,36,20190900,20190300,"19","FY20"
2019-09-30 00:00:00.000,"2019",3,9,30,20190930,"September","Sep 2019","Q3 2019",0,"Monday",2019-10-06 00:00:00.000,40,20190900,20190300,"19","FY20"
2020-09-01 00:00:00.000,"2020",3,9,1,20200901,"September","Sep 2020","Q3 2020",1,"Tuesday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-02 00:00:00.000,"2020",3,9,2,20200902,"September","Sep 2020","Q3 2020",2,"Wednesday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-03 00:00:00.000,"2020",3,9,3,20200903,"September","Sep 2020","Q3 2020",3,"Thursday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-04 00:00:00.000,"2020",3,9,4,20200904,"September","Sep 2020","Q3 2020",4,"Friday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-05 00:00:00.000,"2020",3,9,5,20200905,"September","Sep 2020","Q3 2020",5,"Saturday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-06 00:00:00.000,"2020",3,9,6,20200906,"September","Sep 2020","Q3 2020",6,"Sunday",2020-09-06 00:00:00.000,36,20200900,20200300,"20","FY21"
2020-09-28 00:00:00.000,"2020",3,9,28,20200928,"September","Sep 2020","Q3 2020",0,"Monday",2020-10-04 00:00:00.000,40,20200900,20200300,"20","FY21"
2020-09-29 00:00:00.000,"2020",3,9,29,20200929,"September","Sep 2020","Q3 2020",1,"Tuesday",2020-10-04 00:00:00.000,40,20200900,20200300,"20","FY21"
2020-09-30 00:00:00.000,"2020",3,9,30,20200930,"September","Sep 2020","Q3 2020",2,"Wednesday",2020-10-04 00:00:00.000,40,20200900,20200300,"20","FY21"
2021-09-01 00:00:00.000,"2021",3,9,1,20210901,"September","Sep 2021","Q3 2021",2,"Wednesday",2021-09-05 00:00:00.000,36,20210900,20210300,"21","FY22"
2021-09-02 00:00:00.000,"2021",3,9,2,20210902,"September","Sep 2021","Q3 2021",3,"Thursday",2021-09-05 00:00:00.000,36,20210900,20210300,"21","FY22"
2021-09-03 00:00:00.000,"2021",3,9,3,20210903,"September","Sep 2021","Q3 2021",4,"Friday",2021-09-05 00:00:00.000,36,20210900,20210300,"21","FY22"
2021-09-04 00:00:00.000,"2021",3,9,4,20210904,"September","Sep 2021","Q3 2021",5,"Saturday",2021-09-05 00:00:00.000,36,20210900,20210300,"21","FY22"
2021-09-05 00:00:00.000,"2021",3,9,5,20210905,"September","Sep 2021","Q3 2021",6,"Sunday",2021-09-05 00:00:00.000,36,20210900,20210300,"21","FY22"
2021-09-27 00:00:00.000,"2021",3,9,27,20210927,"September","Sep 2021","Q3 2021",0,"Monday",2021-10-03 00:00:00.000,40,20210900,20210300,"21","FY22"
2021-09-28 00:00:00.000,"2021",3,9,28,20210928,"September","Sep 2021","Q3 2021",1,"Tuesday",2021-10-03 00:00:00.000,40,20210900,20210300,"21","FY22"
2021-09-29 00:00:00.000,"2021",3,9,29,20210929,"September","Sep 2021","Q3 2021",2,"Wednesday",2021-10-03 00:00:00.000,40,20210900,20210300,"21","FY22"
2021-09-30 00:00:00.000,"2021",3,9,30,20210930,"September","Sep 2021","Q3 2021",3,"Thursday",2021-10-03 00:00:00.000,40,20210900,20210300,"21","FY22"
2022-09-01 00:00:00.000,"2022",3,9,1,20220901,"September","Sep 2022","Q3 2022",3,"Thursday",2022-09-04 00:00:00.000,36,20220900,20220300,"22","FY23"
2022-09-02 00:00:00.000,"2022",3,9,2,20220902,"September","Sep 2022","Q3 2022",4,"Friday",2022-09-04 00:00:00.000,36,20220900,20220300,"22","FY23"
2022-09-03 00:00:00.000,"2022",3,9,3,20220903,"September","Sep 2022","Q3 2022",5,"Saturday",2022-09-04 00:00:00.000,36,20220900,20220300,"22","FY23"
2022-09-04 00:00:00.000,"2022",3,9,4,20220904,"September","Sep 2022","Q3 2022",6,"Sunday",2022-09-04 00:00:00.000,36,20220900,20220300,"22","FY23"
2022-09-26 00:00:00.000,"2022",3,9,26,20220926,"September","Sep 2022","Q3 2022",0,"Monday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23"
2022-09-27 00:00:00.000,"2022",3,9,27,20220927,"September","Sep 2022","Q3 2022",1,"Tuesday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23"
2022-09-28 00:00:00.000,"2022",3,9,28,20220928,"September","Sep 2022","Q3 2022",2,"Wednesday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23"
2022-09-29 00:00:00.000,"2022",3,9,29,20220929,"September","Sep 2022","Q3 2022",3,"Thursday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23"
2022-09-30 00:00:00.000,"2022",3,9,30,20220930,"September","Sep 2022","Q3 2022",4,"Friday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23"
2013-11-01 00:00:00.000,"2013",4,11,1,20131101,"November","Nov 2013","Q4 2013",4,"Friday",2013-11-03 00:00:00.000,44,20131100,20130400,"13","FY14"
2013-11-02 00:00:00.000,"2013",4,11,2,20131102,"November","Nov 2013","Q4 2013",5,"Saturday",2013-11-03 00:00:00.000,44,20131100,20130400,"13","FY14"
2013-11-03 00:00:00.000,"2013",4,11,3,20131103,"November","Nov 2013","Q4 2013",6,"Sunday",2013-11-03 00:00:00.000,44,20131100,20130400,"13","FY14"
2013-11-25 00:00:00.000,"2013",4,11,25,20131125,"November","Nov 2013","Q4 2013",0,"Monday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2013-11-26 00:00:00.000,"2013",4,11,26,20131126,"November","Nov 2013","Q4 2013",1,"Tuesday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2013-11-27 00:00:00.000,"2013",4,11,27,20131127,"November","Nov 2013","Q4 2013",2,"Wednesday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2013-11-28 00:00:00.000,"2013",4,11,28,20131128,"November","Nov 2013","Q4 2013",3,"Thursday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2013-11-29 00:00:00.000,"2013",4,11,29,20131129,"November","Nov 2013","Q4 2013",4,"Friday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2013-11-30 00:00:00.000,"2013",4,11,30,20131130,"November","Nov 2013","Q4 2013",5,"Saturday",2013-12-01 00:00:00.000,48,20131100,20130400,"13","FY14"
2014-11-01 00:00:00.000,"2014",4,11,1,20141101,"November","Nov 2014","Q4 2014",5,"Saturday",2014-11-02 00:00:00.000,44,20141100,20140400,"14","FY15"
2014-11-02 00:00:00.000,"2014",4,11,2,20141102,"November","Nov 2014","Q4 2014",6,"Sunday",2014-11-02 00:00:00.000,44,20141100,20140400,"14","FY15"
2014-11-24 00:00:00.000,"2014",4,11,24,20141124,"November","Nov 2014","Q4 2014",0,"Monday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-25 00:00:00.000,"2014",4,11,25,20141125,"November","Nov 2014","Q4 2014",1,"Tuesday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-26 00:00:00.000,"2014",4,11,26,20141126,"November","Nov 2014","Q4 2014",2,"Wednesday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-27 00:00:00.000,"2014",4,11,27,20141127,"November","Nov 2014","Q4 2014",3,"Thursday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-28 00:00:00.000,"2014",4,11,28,20141128,"November","Nov 2014","Q4 2014",4,"Friday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-29 00:00:00.000,"2014",4,11,29,20141129,"November","Nov 2014","Q4 2014",5,"Saturday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2014-11-30 00:00:00.000,"2014",4,11,30,20141130,"November","Nov 2014","Q4 2014",6,"Sunday",2014-11-30 00:00:00.000,48,20141100,20140400,"14","FY15"
2015-11-01 00:00:00.000,"2015",4,11,1,20151101,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-01 00:00:00.000,44,20151100,20150400,"15","FY16"
2015-11-23 00:00:00.000,"2015",4,11,23,20151123,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-24 00:00:00.000,"2015",4,11,24,20151124,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-25 00:00:00.000,"2015",4,11,25,20151125,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-26 00:00:00.000,"2015",4,11,26,20151126,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-27 00:00:00.000,"2015",4,11,27,20151127,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-28 00:00:00.000,"2015",4,11,28,20151128,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-29 00:00:00.000,"2015",4,11,29,20151129,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16"
2015-11-30 00:00:00.000,"2015",4,11,30,20151130,"November","Nov 2015","Q4 2015",0,"Monday",2015-12-06 00:00:00.000,49,20151100,20150400,"15","FY16"
2016-11-21 00:00:00.000,"2016",4,11,21,20161121,"November","Nov 2016","Q4 2016",0,"Monday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-22 00:00:00.000,"2016",4,11,22,20161122,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-23 00:00:00.000,"2016",4,11,23,20161123,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-24 00:00:00.000,"2016",4,11,24,20161124,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-25 00:00:00.000,"2016",4,11,25,20161125,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-26 00:00:00.000,"2016",4,11,26,20161126,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-27 00:00:00.000,"2016",4,11,27,20161127,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17"
2016-11-28 00:00:00.000,"2016",4,11,28,20161128,"November","Nov 2016","Q4 2016",0,"Monday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17"
2016-11-29 00:00:00.000,"2016",4,11,29,20161129,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17"
2016-11-30 00:00:00.000,"2016",4,11,30,20161130,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17"
2017-11-20 00:00:00.000,"2017",4,11,20,20171120,"November","Nov 2017","Q4 2017",0,"Monday",2017-11-26 00:00:00.000,48,20171100,20170400,"17","FY18"
2017-11-21 00:00:00.000,"2017",4,11,21,20171121,"November","Nov 2017","Q4 2017",1,"Tuesday",2017-11-26 00:00:00.000,48,20171100,20170400,"17","FY18"
