chance_of_playing_this_round,%player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,%player_type_id,first_name,%player_id,news,news_added,player_price,second_name,selected_by_percent,status,%team_id,%team_code,web_name,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,position_name,position_name_short,Player name,photo_url,transfers_in_event,transfers_out_event,chance_of_playing_next_round,PP90,PPMM,VAPM,PPG,total_points,total_minutes
100,17745,0,0,-2,2,1,"Kasper",200,"",2021-12-06 00:00:00.000,4.8,"Schmeichel",0.122,"a",9,13,"Schmeichel",,,,"Goalkeeper","GKP","Kasper Schmeichel","https://resources.premierleague.com/premierleague/photos/players/110x140/p17745.png",4409,7546,100,3,0.625,0.20833333333333334,3,69,2070
100,86881,0,0,-2,2,3,"Nampalys",203,"",2021-08-26 00:00:00.000,4.3,"Mendy",0.01,"a",9,13,"Mendy",,,,"Midfielder","MID","Nampalys Mendy","https://resources.premierleague.com/premierleague/photos/players/110x140/p86881.png",4005,1885,100,,0,-0.46511627906976744,0,0,0
100,95463,0,0,0,0,1,"Danny",204,"",2021-12-24 00:00:00.000,4,"Ward",0.038,"a",9,13,"Ward",,,,"Goalkeeper","GKP","Danny Ward","https://resources.premierleague.com/premierleague/photos/players/110x140/p95463.png",306,1969,100,,0,-0.5,0,0,0
100,111931,0,0,-3,3,2,"Ricardo Domingos",207,"",2021-12-22 00:00:00.000,5.2,"Barbosa Pereira",0.015,"a",9,13,"Pereira",,,,"Defender","DEF","Ricardo Domingos Barbosa Pereira","https://resources.premierleague.com/premierleague/photos/players/110x140/p111931.png",2694,648,100,3.1354838709677417,0.51923076923076927,0.13461538461538464,2.7,27,775
100,155569,0,0,-2,2,2,"Daniel",208,"",2021-12-31 00:00:00.000,3.8,"Amartey",0.093000000000000013,"a",9,13,"Amartey",,,,"Defender","DEF","Daniel Amartey","https://resources.premierleague.com/premierleague/photos/players/110x140/p155569.png",18613,8566,100,1.8864628820960698,0.44736842105263158,-0.078947368421052641,1.7,24,1145
100,197469,0,0,-1,1,3,"Hamza",214,"",2021-12-13 00:00:00.000,4.4,"Choudhury",0.001,"a",9,13,"Choudhury",,,,"Midfielder","MID","Hamza Choudhury","https://resources.premierleague.com/premierleague/photos/players/110x140/p197469.png",69,120,100,1.6143497757847534,0.22727272727272727,-0.22727272727272727,1,4,223
100,203341,0,0,-2,2,3,"Wilfred",216,"",2021-12-31 00:00:00.000,4.8,"Ndidi",0.008,"a",9,13,"Ndidi",,,,"Midfielder","MID","Wilfred Ndidi","https://resources.premierleague.com/premierleague/photos/players/110x140/p203341.png",492,473,100,2.2136331693605058,0.45833333333333337,0.041666666666666706,2.2,35,1423
100,244619,0,0,-2,2,2,"Luke",219,"",2022-01-08 00:00:00.000,4.3,"Thomas",0.0069999999999999993,"a",9,13,"Thomas",,,,"Defender","DEF","Luke Thomas","https://resources.premierleague.com/premierleague/photos/players/110x140/p244619.png",438,1051,100,2.3185011709601873,0.51162790697674421,0.046511627906976785,2.2,33,1281
100,93100,0,0,-3,3,2,"Jannik",340,"",2021-12-13 00:00:00.000,4.7,"Vestergaard",0.005,"a",9,13,"Vestergaard",,,,"Defender","DEF","Jannik Vestergaard","https://resources.premierleague.com/premierleague/photos/players/110x140/p93100.png",154,284,100,1.7584369449378332,0.23404255319148937,-0.19148936170212763,1.1,11,563
100,245419,0,0,-3,3,4,"Patson",455,"",2021-12-27 00:00:00.000,7.2,"Daka",0.02,"a",9,13,"Daka",,,,"Forward","FWD","Patson Daka","https://resources.premierleague.com/premierleague/photos/players/110x140/p245419.png",9824,9301,100,6.4381520119225035,0.55555555555555558,0.27777777777777779,4,48,671
100,225902,0,0,-2,2,3,"Boubakary",458,"",2022-01-08 00:00:00.000,4.8,"Soumaré",0.001,"a",9,13,"Soumaré",,,,"Midfielder","MID","Boubakary Soumaré","https://resources.premierleague.com/premierleague/photos/players/110x140/p225902.png",19,130,100,2.9174852652259333,0.39583333333333331,-0.020833333333333353,1.9,33,1018
100,219352,0,0,0,0,3,"Ademola",587,"",2021-12-13 00:00:00.000,6,"Lookman",0.003,"a",9,13,"Lookman",,,,"Midfielder","MID","Ademola Lookman","https://resources.premierleague.com/premierleague/photos/players/110x140/p219352.png",2727,1075,100,4.3261074458058442,0.5,0.16666666666666666,3,51,1061
100,66588,0,0,-2,2,2,"Luke",185,"",2021-09-17 00:00:00.000,4.3,"Ayling",0.027999999999999997,"a",10,2,"Ayling",,,,"Defender","DEF","Luke Ayling","https://resources.premierleague.com/premierleague/photos/players/110x140/p66588.png",1259,2251,100,1.6272600834492352,0.372093023255814,-0.093023255813953473,1.6,26,1438
100,173821,0,0,-2,2,3,"Tyler",193,"",2022-01-15 00:00:00.000,4.8,"Roberts",0.001,"a",10,2,"Roberts",,,,"Midfielder","MID","Tyler Roberts","https://resources.premierleague.com/premierleague/photos/players/110x140/p173821.png",45,157,100,3.0873180873180877,0.3125,-0.10416666666666667,1.5,33,962
100,221610,0,0,-1,1,3,"Jamie",197,"",2021-12-14 00:00:00.000,4.4,"Shackleton",0.001,"a",10,2,"Shackleton",,,,"Midfielder","MID","Jamie Shackleton","https://resources.premierleague.com/premierleague/photos/players/110x140/p221610.png",52,62,100,2.2801788375558867,0.31818181818181812,-0.13636363636363638,1.4,17,671
100,222694,0,0,-2,2,2,"Pascal",198,"",2021-12-11 00:00:00.000,4.3,"Struijk",0.001,"a",10,2,"Struijk",,,,"Defender","DEF","Pascal Struijk","https://resources.premierleague.com/premierleague/photos/players/110x140/p222694.png",276,152,100,0.98039215686274517,0.186046511627907,-0.27906976744186046,0.8,15,1377
100,221399,0,0,-5,5,3,"Jack",267,"",2021-12-18 00:00:00.000,5.5,"Harrison",0.018000000000000002,"a",10,2,"Harrison",,,,"Midfielder","MID","Jack Harrison","https://resources.premierleague.com/premierleague/photos/players/110x140/p221399.png",1385,6682,100,3.6325301204819276,0.54545454545454541,0.18181818181818182,3,67,1660
100,200617,0,0,0,0,3,"Daniel",287,"",2021-12-16 00:00:00.000,6,"James",0.0090000000000000011,"a",10,2,"James",,,,"Midfielder","MID","Daniel James","https://resources.premierleague.com/premierleague/photos/players/110x140/p200617.png",6396,3288,100,3.8140082401412592,0.51666666666666672,0.18333333333333335,3.1,72,1699
100,450070,0,0,0,0,3,"Crysencio",551,"",2021-10-02 00:00:00.000,4.5,"Summerville",0,"a",10,2,"Summerville",,,,"Midfielder","MID","Crysencio Summerville","https://resources.premierleague.com/premierleague/photos/players/110x140/p450070.png",21,54,100,3.7815126050420171,0.22222222222222221,-0.22222222222222221,1,5,119
100,492373,0,0,0,0,2,"Charlie",563,"",2021-12-18 00:00:00.000,4,"Cresswell",0.003,"a",10,2,"Cresswell",,,,"Defender","DEF","Charlie Cresswell","https://resources.premierleague.com/premierleague/photos/players/110x140/p492373.png",431,286,100,3.7894736842105261,0.25,-0.25,1,4,95
100,462635,0,0,1,-1,4,"Joe",577,"",2022-01-08 00:00:00.000,4.6,"Gelhardt",0.024,"a",10,2,"Gelhardt",,,,"Forward","FWD","Joe Gelhardt","https://resources.premierleague.com/premierleague/photos/players/110x140/p462635.png",11871,10560,100,5.6103896103896105,0.52173913043478259,0.086956521739130418,2.4,24,385
100,56979,0,0,0,0,3,"Jordan",222,"",2022-02-10 00:00:00.000,5,"Henderson",0.018000000000000002,"a",11,14,"Henderson",,,,"Midfielder","MID","Jordan Henderson","https://resources.premierleague.com/premierleague/photos/players/110x140/p56979.png",3548,5794,100,4.2017291066282425,0.7,0.3,3.5,81,1735
100,60706,0,0,-2,2,1,"Adrián",223,"",2021-12-15 00:00:00.000,4.3,"San Miguel del Castillo",0.002,"a",11,14,"Adrián",,,,"Goalkeeper","GKP","Adrián San Miguel del Castillo","https://resources.premierleague.com/premierleague/photos/players/110x140/p60706.png",31,71,100,,0,-0.46511627906976744,0,0,0
100,60914,0,0,-1,1,2,"Joel",224,"",2022-01-21 00:00:00.000,4.9,"Matip",0.031,"a",11,14,"Matip",,,,"Defender","DEF","Joel Matip","https://resources.premierleague.com/premierleague/photos/players/110x140/p60914.png",8550,10425,100,4.4761904761904763,0.91836734693877542,0.51020408163265307,4.5,94,1890
100,61558,0,0,-2,2,3,"Thiago",225,"",2021-12-31 00:00:00.000,5.3,"Alcántara do Nascimento",0.005,"a",11,14,"Thiago",,,,"Midfielder","MID","Thiago Alcántara do Nascimento","https://resources.premierleague.com/premierleague/photos/players/110x140/p61558.png",634,654,100,3.9438202247191012,0.49056603773584911,0.11320754716981134,2.6,39,890
100,81880,0,0,-2,2,3,"Alex",227,"",2022-02-07 00:00:00.000,5.8,"Oxlade-Chamberlain",0.002,"a",11,14,"Chamberlain",,,,"Midfielder","MID","Alex Oxlade-Chamberlain","https://resources.premierleague.com/premierleague/photos/players/110x140/p81880.png",159,598,100,4.8648648648648649,0.43103448275862072,0.086206896551724144,2.5,42,777
100,110979,0,0,-3,3,3,"Sadio",230,"",2022-01-01 00:00:00.000,11.7,"Mané",0.032,"a",11,14,"Mané",,,,"Midfielder","MID","Sadio Mané","https://resources.premierleague.com/premierleague/photos/players/110x140/p110979.png",14270,13809,100,5.7975460122699385,0.47008547008547014,0.29914529914529914,5.5,126,1956
100,116535,0,0,0,0,1,"Alisson",231,"",2022-01-02 00:00:00.000,6,"Ramses Becker",0.077,"a",11,14,"Alisson",,,,"Goalkeeper","GKP","Alisson Ramses Becker","https://resources.premierleague.com/premierleague/photos/players/110x140/p116535.png",7022,11494,100,4.75,0.79999999999999993,0.46666666666666662,4.8,114,2160
100,152760,0,0,-2,2,4,"Divock",235,"",2021-12-11 00:00:00.000,4.8,"Origi",0.01,"a",11,14,"Origi",,,,"Forward","FWD","Divock Origi","https://resources.premierleague.com/premierleague/photos/players/110x140/p152760.png",3595,1383,100,20.281690140845072,0.66666666666666674,0.25000000000000006,3.2,16,71
100,157882,0,0,-4,4,3,"Takumi",236,"",2021-12-31 00:00:00.000,5.1,"Minamino",0.001,"a",11,14,"Minamino",,,,"Midfielder","MID","Takumi Minamino","https://resources.premierleague.com/premierleague/photos/players/110x140/p157882.png",50,264,100,19.431818181818183,0.37254901960784315,-0.019607843137254919,1.9,19,88
100,171287,0,0,-3,3,2,"Joseph",238,"",2022-02-07 00:00:00.000,4.7,"Gomez",0.004,"a",11,14,"Gomez",,,,"Defender","DEF","Joseph Gomez","https://resources.premierleague.com/premierleague/photos/players/110x140/p171287.png",153,178,100,5.1428571428571423,0.25531914893617019,-0.1702127659574468,1.2,6,105
100,175592,0,0,0,0,3,"Naby",239,"",2022-01-01 00:00:00.000,5,"Keita",0.002,"a",11,14,"Keita",,,,"Midfielder","MID","Naby Keita","https://resources.premierleague.com/premierleague/photos/players/110x140/p175592.png",147,260,100,5.1846381093057605,0.6,0.2,3,39,677
100,200720,0,0,-2,2,1,"Caoimhin",242,"",2021-10-26 00:00:00.000,4.3,"Kelleher",0.001,"a",11,14,"Kelleher",,,,"Goalkeeper","GKP","Caoimhin Kelleher","https://resources.premierleague.com/premierleague/photos/players/110x140/p200720.png",59,136,100,4,0.93023255813953487,0.46511627906976744,4,8,180
100,206915,0,0,0,0,3,"Curtis",244,"",2021-12-17 00:00:00.000,5,"Jones",0.001,"a",11,14,"Jones",,,,"Midfielder","MID","Curtis Jones","https://resources.premierleague.com/premierleague/photos/players/110x140/p206915.png",47,153,100,4.393700787401575,0.62,0.22000000000000003,3.1,31,635
100,244731,0,0,0,0,3,"Luis",696,"",2022-02-07 00:00:00.000,8,"Díaz",0.017,"a",11,14,"Luis Díaz",,,,"Midfielder","MID","Luis Díaz","https://resources.premierleague.com/premierleague/photos/players/110x140/p244731.png",40012,14725,100,5.1526717557251906,0.625,0.375,5,15,262
100,58621,0,0,-1,1,2,"Kyle",249,"",2021-12-24 00:00:00.000,5.4,"Walker",0.054000000000000006,"a",12,43,"Walker",,,,"Defender","DEF","Kyle Walker","https://resources.premierleague.com/premierleague/photos/players/110x140/p58621.png",7314,3875,100,4.5161290322580649,0.81481481481481488,0.44444444444444448,4.4,70,1395
100,97299,0,0,-3,3,2,"John",252,"",2021-12-26 00:00:00.000,5.2,"Stones",0.026000000000000002,"a",12,43,"Stones",,,,"Defender","DEF","John Stones","https://resources.premierleague.com/premierleague/photos/players/110x140/p97299.png",1019,1618,100,6.85279187817259,1.0769230769230769,0.69230769230769218,5.6,45,591
100,121160,0,0,1,-1,1,"Ederson",257,"",2021-10-13 00:00:00.000,6.1,"Santana de Moraes",0.121,"a",12,43,"Ederson",,,,"Goalkeeper","GKP","Ederson Santana de Moraes","https://resources.premierleague.com/premierleague/photos/players/110x140/p121160.png",10180,12218,100,4.4,0.7213114754098362,0.39344262295081978,4.4,110,2250
100,126184,0,0,-3,3,2,"Nathan",258,"",2022-01-15 00:00:00.000,4.7,"Aké",0.004,"a",12,43,"Aké",,,,"Defender","DEF","Nathan Aké","https://resources.premierleague.com/premierleague/photos/players/110x140/p126184.png",240,404,100,5.1121076233183853,0.8936170212765957,0.46808510638297873,4.2,38,669
100,146941,0,0,3,-3,2,"Aymeric",259,"",2021-12-10 00:00:00.000,5.8,"Laporte",0.093000000000000013,"a",12,43,"Laporte",,,,"Defender","DEF","Aymeric Laporte","https://resources.premierleague.com/premierleague/photos/players/110x140/p146941.png",17877,17466,100,5.3642384105960268,0.87931034482758619,0.53448275862068961,5.1,108,1812
100,164484,0,0,-1,1,1,"Zack",260,"",2021-09-06 00:00:00.000,4.4,"Steffen",0.002,"a",12,43,"Steffen",,,,"Goalkeeper","GKP","Zack Steffen","https://resources.premierleague.com/premierleague/photos/players/110x140/p164484.png",37,85,100,7,1.5909090909090908,1.1363636363636362,7,7,90
100,206325,0,0,-2,2,2,"Oleksandr",264,"",2022-01-01 00:00:00.000,5.3,"Zinchenko",0.0069999999999999993,"a",12,43,"Zinchenko",,,,"Defender","DEF","Oleksandr Zinchenko","https://resources.premierleague.com/premierleague/photos/players/110x140/p206325.png",266,513,100,5.1342281879194633,0.79245283018867929,0.41509433962264158,4.2,34,596
100,95658,0,0,-1,1,2,"Harry",273,"",2022-01-03 00:00:00.000,5.4,"Maguire",0.052000000000000005,"a",13,1,"Maguire",,,,"Defender","DEF","Harry Maguire","https://resources.premierleague.com/premierleague/photos/players/110x140/p95658.png",11039,2764,100,3.043478260869565,0.537037037037037,0.16666666666666663,2.9,63,1863
100,101582,0,0,-1,1,3,"Frederico",274,"",2022-02-07 00:00:00.000,4.9,"Rodrigues de Paula Santos",0.01,"a",13,1,"Fred",,,,"Midfielder","MID","Frederico Rodrigues de Paula Santos","https://resources.premierleague.com/premierleague/photos/players/110x140/p101582.png",3142,1624,100,4.021024967148489,0.693877551020408,0.2857142857142857,3.4,68,1522
100,109322,0,0,-3,3,3,"Jesse",276,"",2021-12-06 00:00:00.000,6.7,"Lingard",0.01,"a",13,1,"Lingard",,,,"Midfielder","MID","Jesse Lingard","https://resources.premierleague.com/premierleague/photos/players/110x140/p109322.png",287,423,100,11.965317919075144,0.28358208955223879,-0.014925373134328372,1.9,23,173
100,172649,0,0,-3,3,1,"Dean",280,"",2021-08-13 00:00:00.000,4.7,"Henderson",0.004,"a",13,1,"Henderson",,,,"Goalkeeper","GKP","Dean Henderson","https://resources.premierleague.com/premierleague/photos/players/110x140/p172649.png",72,164,100,,0,-0.425531914893617,0,0,0
100,184667,0,0,-2,2,2,"Victor",284,"",2022-02-03 00:00:00.000,4.8,"Lindelöf",0.005,"a",13,1,"Lindelöf",,,,"Defender","DEF","Victor Lindelöf","https://resources.premierleague.com/premierleague/photos/players/110x140/p184667.png",801,413,100,2.7385892116182573,0.54166666666666674,0.12500000000000003,2.6,44,1446
100,197365,0,0,-1,1,2,"Eric",286,"",2022-02-03 00:00:00.000,4.9,"Bailly",0.001,"a",13,1,"Bailly",,,,"Defender","DEF","Eric Bailly","https://resources.premierleague.com/premierleague/photos/players/110x140/p197365.png",75,82,100,0.83333333333333326,0.1020408163265306,-0.30612244897959179,0.5,2,216
100,214590,0,0,-4,4,2,"Aaron",288,"",2022-01-16 00:00:00.000,5.1,"Wan-Bissaka",0.032,"a",13,1,"Wan-Bissaka",,,,"Defender","DEF","Aaron Wan-Bissaka","https://resources.premierleague.com/premierleague/photos/players/110x140/p214590.png",901,1619,100,2.0725750174459177,0.411764705882353,0.019607843137254919,2.1,33,1433
100,43670,0,0,-3,3,3,"Juan",459,"",2021-12-11 00:00:00.000,4.7,"Mata",0.001,"a",13,1,"Mata",,,,"Midfielder","MID","Juan Mata","https://resources.premierleague.com/premierleague/photos/players/110x140/p43670.png",55,72,100,,0,-0.425531914893617,0,0,0
100,90152,0,0,0,0,2,"Raphaël",555,"",2022-02-16 00:00:00.000,5.5,"Varane",0.033,"a",13,1,"Varane",,,,"Defender","DEF","Raphaël Varane","https://resources.premierleague.com/premierleague/photos/players/110x140/p90152.png",6235,6131,100,3.6780650542118432,0.6,0.23636363636363633,3.3,49,1199
100,76359,0,0,0,0,2,"Phil",632,"",2022-01-10 00:00:00.000,4.5,"Jones",0,"a",13,1,"Jones",,,,"Defender","DEF","Phil Jones","https://resources.premierleague.com/premierleague/photos/players/110x140/p76359.png",62,110,100,2,0.44444444444444442,0,2,2,90
100,200089,0,0,-3,3,3,"Joseph",19,"",2021-12-28 00:00:00.000,5.7,"Willock",0.008,"a",14,4,"Willock",,,,"Midfielder","MID","Joseph Willock","https://resources.premierleague.com/premierleague/photos/players/110x140/p200089.png",23703,1752,100,3.2028469750889683,0.43859649122807015,0.08771929824561403,2.5,50,1405
100,169359,0,0,-3,3,2,"Matt",39,"",2022-02-11 00:00:00.000,4.7,"Targett",0.02,"a",14,4,"Targett",,,,"Defender","DEF","Matt Targett","https://resources.premierleague.com/premierleague/photos/players/110x140/p169359.png",11924,2034,100,2.9050279329608939,0.574468085106383,0.14893617021276598,2.7,52,1611
100,78916,0,0,-1,1,2,"Dan",58,"",2022-02-08 00:00:00.000,4.4,"Burn",0.003,"a",14,4,"Burn",,,,"Defender","DEF","Dan Burn","https://resources.premierleague.com/premierleague/photos/players/110x140/p78916.png",5557,911,100,3.2223147377185679,0.65909090909090906,0.2045454545454545,2.9,43,1201
100,60689,0,0,-3,3,4,"Chris",109,"",2022-01-10 00:00:00.000,6.7,"Wood",0.016,"a",14,4,"Wood",,,,"Forward","FWD","Chris Wood","https://resources.premierleague.com/premierleague/photos/players/110x140/p60689.png",11143,4244,100,2.7707531610775149,0.37313432835820892,0.074626865671641784,2.5,56,1819
100,59735,0,0,0,0,1,"Karl",294,"",2021-12-28 00:00:00.000,4.5,"Darlow",0.003,"a",14,4,"Darlow",,,,"Goalkeeper","GKP","Karl Darlow","https://resources.premierleague.com/premierleague/photos/players/110x140/p59735.png",381,305,100,2.5,0.55555555555555558,0.1111111111111111,2.5,20,720
100,67089,0,0,-1,1,1,"Martin",295,"",2022-01-14 00:00:00.000,4.4,"Dubravka",0.011000000000000001,"a",14,4,"Dubravka",,,,"Goalkeeper","GKP","Martin Dubravka","https://resources.premierleague.com/premierleague/photos/players/110x140/p67089.png",12644,2198,100,3.5,0.79545454545454541,0.34090909090909088,3.5,42,1080
100,101148,0,0,-1,1,2,"Jamaal",299,"",2022-02-14 00:00:00.000,4.4,"Lascelles",0.002,"a",14,4,"Lascelles",,,,"Defender","DEF","Jamaal Lascelles","https://resources.premierleague.com/premierleague/photos/players/110x140/p101148.png",468,365,100,1.8022528160200251,0.40909090909090906,-0.045454545454545442,1.8,32,1598
100,104547,0,0,-3,3,4,"Dwight",300,"",2021-11-26 00:00:00.000,5.2,"Gayle",0.001,"a",14,4,"Gayle",,,,"Forward","FWD","Dwight Gayle","https://resources.premierleague.com/premierleague/photos/players/110x140/p104547.png",408,302,100,12.857142857142856,0.19230769230769229,-0.19230769230769229,1,4,28
100,106618,0,0,0,0,2,"Paul",301,"",2022-01-23 00:00:00.000,4.5,"Dummett",0,"a",14,4,"Dummett",,,,"Defender","DEF","Paul Dummett","https://resources.premierleague.com/premierleague/photos/players/110x140/p106618.png",78,31,100,3.1979695431472082,0.51111111111111107,0.066666666666666624,2.3,7,197
100,111773,0,0,-2,2,2,"Emil",303,"",2021-12-23 00:00:00.000,4.3,"Krafth",0.001,"a",14,4,"Krafth",,,,"Defender","DEF","Emil Krafth","https://resources.premierleague.com/premierleague/photos/players/110x140/p111773.png",263,59,100,1.7333333333333334,0.32558139534883718,-0.13953488372093026,1.4,13,675
100,179018,0,0,-4,4,3,"Miguel",308,"",2021-10-13 00:00:00.000,5.1,"Almirón",0.002,"a",14,4,"Almirón",,,,"Midfielder","MID","Miguel Almirón","https://resources.premierleague.com/premierleague/photos/players/110x140/p179018.png",127,193,100,2.6497461928934012,0.31372549019607848,-0.078431372549019593,1.6,29,985
100,232937,0,0,-1,1,2,"Brandon",290,"",2021-12-04 00:00:00.000,3.9,"Williams",0.057,"a",15,45,"Williams",,,,"Defender","DEF","Brandon Williams","https://resources.premierleague.com/premierleague/photos/players/110x140/p232937.png",8354,7584,100,1.8193303853442828,0.4358974358974359,-0.076923076923076941,1.7,32,1583
100,78607,0,0,-1,1,3,"Kenny",318,"",2022-01-15 00:00:00.000,4.9,"McLean",0.001,"a",15,45,"McLean",,,,"Midfielder","MID","Kenny McLean","https://resources.premierleague.com/premierleague/photos/players/110x140/p78607.png",358,116,100,2.1107784431137722,0.4081632653061224,0,2,47,2004
100,83428,0,0,-1,1,2,"Grant",319,"",2021-12-11 00:00:00.000,4.4,"Hanley",0.001,"a",15,45,"Hanley",,,,"Defender","DEF","Grant Hanley","https://resources.premierleague.com/premierleague/photos/players/110x140/p83428.png",832,189,100,2.4766097963676388,0.54545454545454541,0.090909090909090884,2.4,50,1817
100,113564,0,0,-1,1,2,"Sam",321,"",2021-10-29 00:00:00.000,4.4,"Byram",0,"a",15,45,"Byram",,,,"Defender","DEF","Sam Byram","https://resources.premierleague.com/premierleague/photos/players/110x140/p113564.png",20,11,100,1.0112359550561798,0.090909090909090912,-0.36363636363636365,0.4,2,178
100,192303,0,0,-1,1,2,"Christoph",324,"",2021-09-10 00:00:00.000,4.4,"Zimmermann",0,"a",15,45,"Zimmermann",,,,"Defender","DEF","Christoph Zimmermann","https://resources.premierleague.com/premierleague/photos/players/110x140/p192303.png",41,26,100,,0,-0.45454545454545453,0,0,0
100,232980,0,0,-2,2,2,"Max",326,"",2022-01-15 00:00:00.000,4.3,"Aarons",0.01,"a",15,45,"Aarons",,,,"Defender","DEF","Max Aarons","https://resources.premierleague.com/premierleague/photos/players/110x140/p232980.png",913,648,100,1.9094766619519095,0.44186046511627908,-0.023255813953488393,1.9,45,2121
100,83312,0,0,-1,1,2,"Ben",456,"",2021-12-11 00:00:00.000,4.4,"Gibson",0.001,"a",15,45,"Gibson",,,,"Defender","DEF","Ben Gibson","https://resources.premierleague.com/premierleague/photos/players/110x140/p83312.png",176,75,100,1.7381974248927041,0.3863636363636363,-0.068181818181818191,1.7,36,1864
100,189627,0,0,-1,1,2,"Dimitris",457,"",2021-12-29 00:00:00.000,4.4,"Giannoulis",0.001,"a",15,45,"Giannoulis",,,,"Defender","DEF","Dimitris Giannoulis","https://resources.premierleague.com/premierleague/photos/players/110x140/p189627.png",23,24,100,3.8191881918819188,0.47727272727272724,0.022727272727272745,2.1,23,542
100,212325,0,0,-2,2,3,"Pierre",471,"",2021-12-15 00:00:00.000,4.8,"Lees-Melou",0.001,"a",15,45,"Lees-Melou",,,,"Midfielder","MID","Pierre Lees-Melou","https://resources.premierleague.com/premierleague/photos/players/110x140/p212325.png",51,58,100,2.388809182209469,0.39583333333333331,-0.020833333333333353,1.9,37,1394
100,215476,0,0,-1,1,4,"Joshua",516,"",2022-02-05 00:00:00.000,5.4,"Sargent",0.005,"a",15,45,"Sargent",,,,"Forward","FWD","Joshua Sargent","https://resources.premierleague.com/premierleague/photos/players/110x140/p215476.png",8901,2345,100,3.7377850162866446,0.44444444444444442,0.074074074074074056,2.4,51,1228
100,438277,0,0,-2,2,2,"Ozan",580,"",2022-02-08 00:00:00.000,4.3,"Kabak",0.001,"a",15,45,"Kabak",,,,"Defender","DEF","Ozan Kabak","https://resources.premierleague.com/premierleague/photos/players/110x140/p438277.png",62,44,100,1.9380888290713325,0.41860465116279072,-0.046511627906976737,1.8,16,743
100,483365,0,0,-1,1,3,"Jonathan",648,"",2022-01-10 00:00:00.000,4.4,"Rowe",0,"a",15,45,"Rowe",,,,"Midfielder","MID","Jonathan Rowe","https://resources.premierleague.com/premierleague/photos/players/110x140/p483365.png",67,27,100,7.6595744680851059,0.22727272727272727,-0.22727272727272727,1,4,47
100,20467,0,0,-2,2,3,"Theo",332,"",2022-01-14 00:00:00.000,5.8,"Walcott",0.001,"a",16,20,"Walcott",,,,"Midfielder","MID","Theo Walcott","https://resources.premierleague.com/premierleague/photos/players/110x140/p20467.png",80,82,100,2.8723404255319145,0.22413793103448276,-0.12068965517241378,1.3,12,376
100,40383,0,0,-1,1,1,"Fraser",333,"",2021-12-03 00:00:00.000,4.4,"Forster",0.01,"a",16,20,"Forster",,,,"Goalkeeper","GKP","Fraser Forster","https://resources.premierleague.com/premierleague/photos/players/110x140/p40383.png",8851,1236,100,3.375,0.7727272727272726,0.31818181818181812,3.4,27,720
100,78056,0,0,0,0,3,"Oriol",335,"",2021-12-04 00:00:00.000,4.5,"Romeu Vidal",0.004,"a",16,20,"Romeu",,,,"Midfielder","MID","Oriol Romeu Vidal","https://resources.premierleague.com/premierleague/photos/players/110x140/p78056.png",1008,482,100,2.161080540270135,0.46666666666666667,0.02222222222222224,2.1,48,1999
100,88900,0,0,-1,1,2,"Jack",338,"",2021-12-26 00:00:00.000,4.4,"Stephens",0.001,"a",16,20,"Stephens",,,,"Defender","DEF","Jack Stephens","https://resources.premierleague.com/premierleague/photos/players/110x140/p88900.png",45,18,100,1.8644067796610171,0.36363636363636365,-0.090909090909090884,1.6,11,531
100,91047,0,0,-2,2,3,"Stuart",339,"",2021-12-23 00:00:00.000,5.8,"Armstrong",0.002,"a",16,20,"S.Armstrong",,,,"Midfielder","MID","Stuart Armstrong","https://resources.premierleague.com/premierleague/photos/players/110x140/p91047.png",4319,419,100,3.5820895522388061,0.34482758620689657,0,2,24,603
100,158534,0,0,-2,2,2,"Kyle",342,"",2022-01-08 00:00:00.000,4.8,"Walker-Peters",0.01,"a",16,20,"Walker-Peters",,,,"Defender","DEF","Kyle Walker-Peters","https://resources.premierleague.com/premierleague/photos/players/110x140/p158534.png",21322,1491,100,3.184796854521625,0.58333333333333337,0.16666666666666663,2.8,54,1526
100,214466,0,0,0,0,3,"William",347,"",2021-12-29 00:00:00.000,4.5,"Smallbone",0,"a",16,20,"Smallbone",,,,"Midfielder","MID","William Smallbone","https://resources.premierleague.com/premierleague/photos/players/110x140/p214466.png",26,18,100,2.6086956521739131,0.44444444444444442,0,2,2,69
100,240143,0,0,0,0,3,"Ibrahima",349,"",2021-11-27 00:00:00.000,4.5,"Diallo",0.002,"a",16,20,"Diallo",,,,"Midfielder","MID","Ibrahima Diallo","https://resources.premierleague.com/premierleague/photos/players/110x140/p240143.png",165,320,100,4.5367847411444142,0.46666666666666667,0.02222222222222224,2.1,37,734
100,431131,0,0,-3,3,3,"Moussa",350,"",2021-12-31 00:00:00.000,5.2,"Djenepo",0,"a",16,20,"Djenepo",,,,"Midfielder","MID","Moussa Djenepo","https://resources.premierleague.com/premierleague/photos/players/110x140/p431131.png",32,23,100,2.1028037383177569,0.21153846153846154,-0.17307692307692304,1.1,10,428
100,450527,0,0,0,0,2,"Mohammed",351,"",2021-12-29 00:00:00.000,4.5,"Salisu",0.003,"a",16,20,"Salisu",,,,"Defender","DEF","Mohammed Salisu","https://resources.premierleague.com/premierleague/photos/players/110x140/p450527.png",3136,381,100,2.08594881699662,0.44444444444444442,0,2,48,2071
