Date,High,Low,Open,Close,Volume,Adj Close,Year,Highest,Lowest,TotalVolume,WeekDay
2011-11-17 00:00:00.000,561.75,553.8,557.5,557.575,1391988,447.6105,2011,623.475,451,817976452,5
2011-11-18 00:00:00.000,554.9,538.15,552.875,543.3,2789442,436.1507,2011,623.475,451,817976452,6
2011-11-21 00:00:00.000,544.15,530.05,542.5,533.6,2871704,428.3638,2011,623.475,451,817976452,2
2011-11-22 00:00:00.000,547.5,528.5,534.45,540.925,3723582,434.2442,2011,623.475,451,817976452,3
2011-11-23 00:00:00.000,540.975,520.5,540.975,531.15,2355750,426.3969,2011,623.475,451,817976452,4
2011-11-24 00:00:00.000,548.2,522.5,531,545.9,3766844,438.238,2011,623.475,451,817976452,5
2011-11-25 00:00:00.000,543.95,528.55,542.5,531.95,2140604,427.0392,2011,623.475,451,817976452,6
2011-11-28 00:00:00.000,548,537,538.975,544.25,1504486,436.9134,2011,623.475,451,817976452,2
2011-11-29 00:00:00.000,552.95,543.1,546.5,546.65,2554696,438.8402,2011,623.475,451,817976452,3
2011-11-30 00:00:00.000,561.475,540.575,540.575,557.775,3481698,447.7711,2011,623.475,451,817976452,4
2011-12-01 00:00:00.000,574.275,563.1,570,567.4,2481448,455.4976,2011,623.475,451,817976452,5
2011-12-02 00:00:00.000,592.5,564.8,567.425,589,3968866,472.8378,2011,623.475,451,817976452,6
2011-12-05 00:00:00.000,591.95,581.275,586.25,590.475,1530476,474.0219,2011,623.475,451,817976452,2
2011-12-07 00:00:00.000,596.45,586.8,590,589.775,2637422,473.46,2011,623.475,451,817976452,4
2011-12-08 00:00:00.000,594.5,583.575,585,588.8,3326444,472.6771,2011,623.475,451,817976452,5
2011-12-09 00:00:00.000,591.4,580.5,580.5,586.2,2763230,470.59,2011,623.475,451,817976452,6
2011-12-12 00:00:00.000,595,577.55,588,590.175,3172170,473.7812,2011,623.475,451,817976452,2
2011-12-13 00:00:00.000,598.45,583.325,587.5,589.35,3274558,473.1188,2011,623.475,451,817976452,3
2011-12-14 00:00:00.000,594.5,585,590.25,591.225,3346176,474.624,2011,623.475,451,817976452,4
2011-12-15 00:00:00.000,594.95,577.3,589.85,591.25,3669372,474.6441,2011,623.475,451,817976452,5
2011-12-16 00:00:00.000,591.275,566.15,588.275,573.15,3550896,460.1138,2011,623.475,451,817976452,6
2011-12-19 00:00:00.000,578.7,557.2,569.5,571.825,3667724,459.05,2011,623.475,451,817976452,2
2011-12-20 00:00:00.000,575.55,564.125,572.675,566.675,1809396,454.9155,2011,623.475,451,817976452,3
2011-12-21 00:00:00.000,583,561.225,575,579.35,3116976,465.091,2011,623.475,451,817976452,4
2011-12-22 00:00:00.000,581.925,567.125,576,575.85,2086268,462.2812,2011,623.475,451,817976452,5
2011-12-23 00:00:00.000,581,569.55,575.5,578.575,1578590,464.4689,2011,623.475,451,817976452,6
2011-12-26 00:00:00.000,595.1,576.75,578.575,594.2,2229352,477.0124,2011,623.475,451,817976452,2
2011-12-27 00:00:00.000,595,585,592.7,589.725,983902,473.4199,2011,623.475,451,817976452,3
2011-12-28 00:00:00.000,591.775,582.95,589.35,584.6,1197910,469.3055,2011,623.475,451,817976452,4
2011-12-29 00:00:00.000,589.05,579.75,581.75,582.85,1585728,467.9008,2011,623.475,451,817976452,5
2011-12-30 00:00:00.000,591.25,578.25,589,580.325,1545410,465.8737,2011,623.475,451,817976452,6
2012-01-02 00:00:00.000,592.975,576.5,580.5,589.3,2248542,473.0787,2012,719.9,522.65,667246580,2
2012-01-03 00:00:00.000,604.95,590,591.625,598.8,2708884,480.7051,2012,719.9,522.65,667246580,3
2012-01-04 00:00:00.000,602.5,584.65,602.45,586.5,2386770,470.8309,2012,719.9,522.65,667246580,4
2012-01-05 00:00:00.000,592.5,583.675,586.4,586,2547312,470.4294,2012,719.9,522.65,667246580,5
2012-01-06 00:00:00.000,594.175,578.4,583,584.7,2119728,469.386,2012,719.9,522.65,667246580,6
2012-01-09 00:00:00.000,589.85,582.625,585.5,585.675,1509028,470.1685,2012,719.9,522.65,667246580,2
2012-01-10 00:00:00.000,592.75,579.25,587.5,582.7,3591790,467.7803,2012,719.9,522.65,667246580,3
2012-01-11 00:00:00.000,587.5,566.575,585.7,568.5,5675380,456.3808,2012,719.9,522.65,667246580,4
2012-01-12 00:00:00.000,557.5,534.325,550.5,544.75,9528684,437.3146,2012,719.9,522.65,667246580,5
2012-01-13 00:00:00.000,551.675,536.5,548.575,542.875,4019828,435.8097,2012,719.9,522.65,667246580,6
2012-01-16 00:00:00.000,557,539.45,542,554.7,3047202,445.3025,2012,719.9,522.65,667246580,2
2012-01-17 00:00:00.000,562.35,547,559.95,551.975,3704218,443.1148,2012,719.9,522.65,667246580,3
2012-01-18 00:00:00.000,548.15,522.65,540,538.075,11665532,431.9563,2012,719.9,522.65,667246580,4
2012-01-19 00:00:00.000,544.45,532.7,543.5,537.775,4163292,431.7155,2012,719.9,522.65,667246580,5
2012-01-20 00:00:00.000,545.475,536.5,539.975,539.75,2572694,433.3009,2012,719.9,522.65,667246580,6
2012-01-23 00:00:00.000,545.725,537.075,543,538.85,2130496,432.5784,2012,719.9,522.65,667246580,2
2012-01-24 00:00:00.000,547.5,539,544,544.35,2641310,436.9936,2012,719.9,522.65,667246580,3
2012-01-25 00:00:00.000,554.975,545.525,547.45,549,5845238,443.169,2012,719.9,522.65,667246580,4
2012-01-27 00:00:00.000,560.275,550.05,552.5,554.375,5209718,447.5079,2012,719.9,522.65,667246580,6
2012-01-30 00:00:00.000,559.475,550.375,551.25,555.875,2595558,448.7188,2012,719.9,522.65,667246580,2
2012-01-31 00:00:00.000,567.95,556.5,556.5,566.2,3538120,457.0534,2012,719.9,522.65,667246580,3
2012-02-01 00:00:00.000,567.5,554.125,564.7,564.35,2288804,455.56,2012,719.9,522.65,667246580,4
2012-02-02 00:00:00.000,576.325,565.15,568,574,3386140,463.3496,2012,719.9,522.65,667246580,5
2012-02-03 00:00:00.000,588,570.5,572.5,585.775,2777558,472.8549,2012,719.9,522.65,667246580,6
2012-02-06 00:00:00.000,600.025,586.675,591.85,596.925,3427196,481.8555,2012,719.9,522.65,667246580,2
2012-02-07 00:00:00.000,604.85,595.95,604.85,599,3407656,483.5306,2012,719.9,522.65,667246580,3
2012-02-08 00:00:00.000,613.425,605.5,608.2,609.825,3627184,492.2688,2012,719.9,522.65,667246580,4
2012-02-09 00:00:00.000,616,594,605.55,614.3,3038062,495.881,2012,719.9,522.65,667246580,5
2012-02-10 00:00:00.000,619,606,614,616.7,2324302,497.8185,2012,719.9,522.65,667246580,6
2012-02-13 00:00:00.000,618.975,607,611.1,612.85,1631770,494.7105,2012,719.9,522.65,667246580,2
2012-02-14 00:00:00.000,614.775,607.5,612.5,610,1826646,492.41,2012,719.9,522.65,667246580,3
2012-02-15 00:00:00.000,624.4,609.75,613.575,620.8,2167166,501.1281,2012,719.9,522.65,667246580,4
2012-02-16 00:00:00.000,621,609,619,612.675,1886660,494.5693,2012,719.9,522.65,667246580,5
2012-02-17 00:00:00.000,627,610.5,617.425,614.375,4096568,495.9416,2012,719.9,522.65,667246580,6
2012-02-21 00:00:00.000,620,602.375,611.775,618.525,2489504,499.2916,2012,719.9,522.65,667246580,3
2012-02-22 00:00:00.000,633.425,614.5,617.5,626.175,3141826,505.4669,2012,719.9,522.65,667246580,4
2012-02-23 00:00:00.000,637.45,622,624.525,629.9,4086880,508.4739,2012,719.9,522.65,667246580,5
2012-02-24 00:00:00.000,640.425,628.625,629.5,635,2346400,512.5907,2012,719.9,522.65,667246580,6
2012-02-27 00:00:00.000,639.975,622.8,639.5,626.025,1861370,505.3458,2012,719.9,522.65,667246580,2
2012-02-28 00:00:00.000,630.2,609.55,627.625,613.275,3973490,495.0536,2012,719.9,522.65,667246580,3
2012-02-29 00:00:00.000,620,606.125,620,610.975,3060216,493.1969,2012,719.9,522.65,667246580,4
2012-03-01 00:00:00.000,613.475,605.025,611.5,609.8,1568594,492.2484,2012,719.9,522.65,667246580,5
2012-03-02 00:00:00.000,613.5,603.5,613,608.625,2309232,491.2999,2012,719.9,522.65,667246580,6
2012-03-05 00:00:00.000,611.225,600.5,607,603.65,1540878,487.2841,2012,719.9,522.65,667246580,2
2012-03-06 00:00:00.000,610.65,594.5,601.5,601,1717722,485.1449,2012,719.9,522.65,667246580,3
2012-03-07 00:00:00.000,603,593.275,597.5,596.425,1945666,481.4518,2012,719.9,522.65,667246580,4
2012-03-09 00:00:00.000,613.5,601.475,613.5,604.275,2225758,487.7887,2012,719.9,522.65,667246580,6
2012-03-12 00:00:00.000,609.425,591.6,607.95,594.525,2240278,479.9181,2012,719.9,522.65,667246580,2
2012-03-13 00:00:00.000,607.475,595,595,598.5,2492464,483.1268,2012,719.9,522.65,667246580,3
2012-03-14 00:00:00.000,607,575.5,605.05,577.275,8065314,465.9933,2012,719.9,522.65,667246580,4
2012-03-15 00:00:00.000,585.475,572.5,579.5,581.85,4284236,469.6866,2012,719.9,522.65,667246580,5
2012-03-16 00:00:00.000,590,579,584.975,584.775,2054724,472.0476,2012,719.9,522.65,667246580,6
2012-03-19 00:00:00.000,584.775,555.9,584.775,561,5132864,452.8557,2012,719.9,522.65,667246580,2
2012-03-20 00:00:00.000,572.5,560,564.5,567.425,3683204,458.0423,2012,719.9,522.65,667246580,3
2012-03-21 00:00:00.000,589.9,568.275,568.475,587.875,4553242,474.5501,2012,719.9,522.65,667246580,4
2012-03-22 00:00:00.000,594.85,580,587.35,583.875,3421694,471.3211,2012,719.9,522.65,667246580,5
2012-03-23 00:00:00.000,595.95,582.4,587.5,592.325,3158436,478.1423,2012,719.9,522.65,667246580,6
2012-03-26 00:00:00.000,592.5,577,588.5,580.8,3053384,468.8387,2012,719.9,522.65,667246580,2
2012-03-27 00:00:00.000,589.825,575.975,586.5,587.375,1588246,474.1463,2012,719.9,522.65,667246580,3
2012-03-28 00:00:00.000,587.325,577.225,587,582.55,2051096,470.2515,2012,719.9,522.65,667246580,4
2012-03-29 00:00:00.000,582,566.2,575.5,570.6,2681214,460.6052,2012,719.9,522.65,667246580,5
2012-03-30 00:00:00.000,587.875,572.75,572.75,584.4,2543342,471.745,2012,719.9,522.65,667246580,6
2012-04-02 00:00:00.000,599.5,585,585,597.125,2326988,482.0168,2012,719.9,522.65,667246580,2
2012-04-03 00:00:00.000,603.675,587.65,600.1,589,2269154,475.4582,2012,719.9,522.65,667246580,3
2012-04-04 00:00:00.000,594.9,583.5,584.5,589.225,2165054,475.6398,2012,719.9,522.65,667246580,4
2012-04-09 00:00:00.000,594,579.125,585,582.05,1576628,469.8481,2012,719.9,522.65,667246580,2
2012-04-10 00:00:00.000,587.825,576.125,583.15,578.1,1532992,466.6593,2012,719.9,522.65,667246580,3
2012-04-11 00:00:00.000,577.5,567.6,574.85,569.05,1781586,459.354,2012,719.9,522.65,667246580,4
2012-04-12 00:00:00.000,574,564.55,570.125,565.825,2114686,456.7505,2012,719.9,522.65,667246580,5
2012-04-13 00:00:00.000,552.35,530.625,545.675,534.175,8994680,431.2018,2012,719.9,522.65,667246580,6
2012-04-16 00:00:00.000,537.15,526.65,532.625,534.875,5016110,431.7669,2012,719.9,522.65,667246580,2
2012-04-17 00:00:00.000,547.475,536.9,542.5,545.425,2473664,440.2831,2012,719.9,522.65,667246580,3
2012-04-18 00:00:00.000,557.35,546.925,550,548.775,2882264,442.9873,2012,719.9,522.65,667246580,4
2012-04-19 00:00:00.000,553.4,545.55,550.45,551.475,1767416,445.1669,2012,719.9,522.65,667246580,5
2012-04-20 00:00:00.000,553.975,538.7,546.625,544.225,2450024,439.3142,2012,719.9,522.65,667246580,6
2012-04-23 00:00:00.000,551.2,523.825,546.975,532.125,2843868,429.547,2012,719.9,522.65,667246580,2
2012-04-24 00:00:00.000,602.5,558.65,561,597.1,18113782,481.9968,2012,719.9,522.65,667246580,3
2012-04-25 00:00:00.000,595,583.75,594.5,585.525,5417898,472.653,2012,719.9,522.65,667246580,4
2012-04-26 00:00:00.000,600.95,582.25,585,597.325,5476292,482.1783,2012,719.9,522.65,667246580,5
2012-04-27 00:00:00.000,606,595,595,602,3711146,485.9522,2012,719.9,522.65,667246580,6
2012-04-30 00:00:00.000,625,602,602,623.3,4604822,503.1461,2012,719.9,522.65,667246580,2
2012-05-02 00:00:00.000,637.2,621.05,621.05,633.625,3981448,511.4808,2012,719.9,522.65,667246580,4
2012-05-03 00:00:00.000,642.05,629.275,631.35,639.75,3358922,516.425,2012,719.9,522.65,667246580,5
2012-05-04 00:00:00.000,647.625,631.525,640,638.4,3571718,515.3352,2012,719.9,522.65,667246580,6
2012-05-07 00:00:00.000,639.25,624.2,630,636.625,2627762,513.9026,2012,719.9,522.65,667246580,2
2012-05-08 00:00:00.000,617.35,597.825,612.5,600.35,9631578,484.6201,2012,719.9,522.65,667246580,3
2012-05-09 00:00:00.000,617.3,597.05,597.5,612.775,9271544,494.6501,2012,719.9,522.65,667246580,4
2012-05-10 00:00:00.000,620.9,612.5,612.775,616.275,2992620,497.4753,2012,719.9,522.65,667246580,5
2012-05-11 00:00:00.000,618.45,610.6,612,615.375,2745190,496.7487,2012,719.9,522.65,667246580,6
2012-05-14 00:00:00.000,617,610,613.65,612.975,2573752,494.8115,2012,719.9,522.65,667246580,2
2012-05-15 00:00:00.000,616.5,609.9,612,613.15,1875510,494.9529,2012,719.9,522.65,667246580,3
2012-05-16 00:00:00.000,620.95,603.375,610,611.7,4567936,493.7822,2012,719.9,522.65,667246580,4
2012-05-17 00:00:00.000,617.5,599.525,611,611,4137524,493.2172,2012,719.9,522.65,667246580,5
2012-05-18 00:00:00.000,612.45,601.325,602.4,605.325,2656670,488.6362,2012,719.9,522.65,667246580,6
2012-05-21 00:00:00.000,612.5,602.025,605.5,604.6,2227088,488.0509,2012,719.9,522.65,667246580,2
2012-05-22 00:00:00.000,620,606.5,610.5,612.025,2360916,494.0447,2012,719.9,522.65,667246580,3
2012-05-23 00:00:00.000,617.775,607.05,616.5,612.575,2162806,494.4886,2012,719.9,522.65,667246580,4
2012-05-24 00:00:00.000,614.475,603.55,612.5,610.725,1205674,492.9953,2012,719.9,522.65,667246580,5
2012-05-25 00:00:00.000,612.5,604.55,606.05,610.4,915046,492.7329,2012,719.9,522.65,667246580,6
2012-05-28 00:00:00.000,615,607.525,612,612.35,790194,494.3071,2012,719.9,522.65,667246580,2
2012-05-29 00:00:00.000,624,609.2,614,620.175,1575032,500.6235,2012,719.9,522.65,667246580,3
2012-05-30 00:00:00.000,628.5,615.625,615.625,620.275,1581514,500.7043,2012,719.9,522.65,667246580,4
2012-05-31 00:00:00.000,627.95,610.5,610.5,622.675,4411602,502.6416,2012,719.9,522.65,667246580,5
2012-06-01 00:00:00.000,622.5,609.25,620,612.3,1479528,494.2665,2012,719.9,522.65,667246580,6
2012-06-04 00:00:00.000,608,598.1,605,606.625,1204430,489.6856,2012,719.9,522.65,667246580,2
2012-06-05 00:00:00.000,615.45,607,607,613.25,2063398,495.0334,2012,719.9,522.65,667246580,3
2012-06-06 00:00:00.000,631.875,614.55,615,625.575,3291908,504.9826,2012,719.9,522.65,667246580,4
2012-06-07 00:00:00.000,624.95,615.775,623.5,620.1,2149728,507.0473,2012,719.9,522.65,667246580,5
2012-06-08 00:00:00.000,621.3,612.075,615.6,615.45,2400244,503.245,2012,719.9,522.65,667246580,6
2012-06-11 00:00:00.000,623.025,613.55,616.5,616.775,1545048,504.3285,2012,719.9,522.65,667246580,2
2012-06-12 00:00:00.000,626.5,610.55,610.55,624.05,1092142,510.277,2012,719.9,522.65,667246580,3
2012-06-13 00:00:00.000,630,621.3,624.5,625.2,1450858,511.2176,2012,719.9,522.65,667246580,4
2012-06-14 00:00:00.000,630.75,622.5,624.5,627,1471124,512.6893,2012,719.9,522.65,667246580,5
2012-06-15 00:00:00.000,640,624.5,627.025,636.225,1986040,520.2325,2012,719.9,522.65,667246580,6
2012-06-18 00:00:00.000,643.175,625,638,628.575,1495388,513.9771,2012,719.9,522.65,667246580,2
2012-06-19 00:00:00.000,639.625,627.55,628.45,636.975,1769058,520.8457,2012,719.9,522.65,667246580,3
2012-06-20 00:00:00.000,637,621.65,637,626.4,1753740,512.1988,2012,719.9,522.65,667246580,4
2012-06-21 00:00:00.000,626,604.5,622.525,612.025,4155980,500.4445,2012,719.9,522.65,667246580,5
2012-06-22 00:00:00.000,619.95,607.125,607.125,616.725,1919560,504.2874,2012,719.9,522.65,667246580,6
2012-06-25 00:00:00.000,619.25,605.5,618.5,608.375,1588758,497.4599,2012,719.9,522.65,667246580,2
2012-06-26 00:00:00.000,618.5,608.525,608.75,617.55,1109714,504.9621,2012,719.9,522.65,667246580,3
2012-06-27 00:00:00.000,629.4,618.125,618.125,623.35,2305862,509.7047,2012,719.9,522.65,667246580,4
2012-06-28 00:00:00.000,631.95,618.125,623.475,629.425,1894228,514.6721,2012,719.9,522.65,667246580,5
2012-06-29 00:00:00.000,643.5,631.45,631.675,638.725,1990150,522.2765,2012,719.9,522.65,667246580,6
2012-07-02 00:00:00.000,639.5,628.225,639.5,629.725,2111100,514.9175,2012,719.9,522.65,667246580,2
2012-07-03 00:00:00.000,634.9,615.15,632.5,619.7,2227292,506.7202,2012,719.9,522.65,667246580,3
2012-07-04 00:00:00.000,624.75,615.775,621.75,623.925,1301806,510.175,2012,719.9,522.65,667246580,4
2012-07-05 00:00:00.000,623.925,617.6,623.925,620.3,1520876,507.2107,2012,719.9,522.65,667246580,5
2012-07-06 00:00:00.000,626.4,613.5,620,623.875,1929928,510.1339,2012,719.9,522.65,667246580,6
2012-07-09 00:00:00.000,632.275,621.675,622.5,629.7,1912768,514.8971,2012,719.9,522.65,667246580,2
2012-07-10 00:00:00.000,635.125,624.775,632.5,630.85,2517598,515.8373,2012,719.9,522.65,667246580,3
2012-07-11 00:00:00.000,637.25,626.625,626.625,629.15,2034538,514.4474,2012,719.9,522.65,667246580,4
2012-07-12 00:00:00.000,625,609.65,612.5,618,7859080,505.33,2012,719.9,522.65,667246580,5
2012-07-13 00:00:00.000,642,621.5,636.9,624.7,7217154,510.8088,2012,719.9,522.65,667246580,6
2012-07-16 00:00:00.000,629.625,601.45,624.5,603.675,3620626,493.6167,2012,719.9,522.65,667246580,2
2012-07-17 00:00:00.000,612,587.6,609,592.95,6383816,484.847,2012,719.9,522.65,667246580,3
2012-07-18 00:00:00.000,602.2,589.25,597.5,597.65,2975286,488.6902,2012,719.9,522.65,667246580,4
2012-07-19 00:00:00.000,605,597.625,601.5,600.5,1335352,491.0206,2012,719.9,522.65,667246580,5
2012-07-20 00:00:00.000,614,600.15,600.5,611.525,3378226,500.0356,2012,719.9,522.65,667246580,6
2012-07-23 00:00:00.000,613.6,600.5,604,607.125,2903198,498.8852,2012,719.9,522.65,667246580,2
2012-07-24 00:00:00.000,609.325,598.55,604.05,604.575,1648092,496.7898,2012,719.9,522.65,667246580,3
2012-07-25 00:00:00.000,608.5,598.45,602,606.575,1666030,498.4332,2012,719.9,522.65,667246580,4
2012-07-26 00:00:00.000,610.5,595.1,606.5,599.225,2945746,492.3936,2012,719.9,522.65,667246580,5
2012-07-27 00:00:00.000,615.1,601.625,607.5,612.65,1842976,503.4252,2012,719.9,522.65,667246580,6
2012-07-30 00:00:00.000,621.425,607.275,617.45,615.5,2625712,505.7671,2012,719.9,522.65,667246580,2
2012-07-31 00:00:00.000,624.625,613.125,617.5,621.825,1979964,510.9644,2012,719.9,522.65,667246580,3
2012-08-01 00:00:00.000,622.4,611.05,619.05,612.325,1295750,503.1579,2012,719.9,522.65,667246580,4
2012-08-02 00:00:00.000,618.35,611,614.975,616.4,951058,506.5066,2012,719.9,522.65,667246580,5
2012-08-03 00:00:00.000,620.125,609.05,614,618.45,977736,508.1912,2012,719.9,522.65,667246580,6
2012-08-06 00:00:00.000,624,612.6,622.5,614.45,1015540,504.9042,2012,719.9,522.65,667246580,2
2012-08-07 00:00:00.000,633.1,617.325,619.5,632.025,2099154,519.3459,2012,719.9,522.65,667246580,3
2012-08-08 00:00:00.000,633.325,623.2,632.5,624.6,1643000,513.2446,2012,719.9,522.65,667246580,4
2012-08-09 00:00:00.000,633.925,625.125,625.125,629.075,1129474,516.9219,2012,719.9,522.65,667246580,5
2012-08-10 00:00:00.000,642.5,627.875,628,640.025,3082356,525.9199,2012,719.9,522.65,667246580,6
2012-08-13 00:00:00.000,639.55,628.625,639.55,633.15,1428038,520.2704,2012,719.9,522.65,667246580,2
2012-08-14 00:00:00.000,636.625,629.625,630,634.2,1136930,521.1332,2012,719.9,522.65,667246580,3
2012-08-16 00:00:00.000,635.775,626.05,635.075,631.775,1788292,519.1406,2012,719.9,522.65,667246580,5
2012-08-17 00:00:00.000,642.25,632,632.525,639.3,1287576,525.3239,2012,719.9,522.65,667246580,6
2012-08-21 00:00:00.000,652.5,638.55,639.95,649.325,2051576,533.5616,2012,719.9,522.65,667246580,3
2012-08-22 00:00:00.000,654.5,644.05,647.95,645.825,1134096,530.6857,2012,719.9,522.65,667246580,4
2012-08-23 00:00:00.000,663,645.875,645.875,661.725,2337314,543.7509,2012,719.9,522.65,667246580,5
2012-08-24 00:00:00.000,664.2,656.5,660,661.425,1578938,543.5045,2012,719.9,522.65,667246580,6
2012-08-27 00:00:00.000,665.45,657.5,658.1,660.225,967200,542.5183,2012,719.9,522.65,667246580,2
2012-08-28 00:00:00.000,677.325,657.5,663.475,675.45,2266204,555.0291,2012,719.9,522.65,667246580,3
2012-08-29 00:00:00.000,679,667.5,675,671.65,2139290,551.9066,2012,719.9,522.65,667246580,4
2012-08-30 00:00:00.000,694.4,661.7,669.95,683.575,3333432,561.7056,2012,719.9,522.65,667246580,5
2012-08-31 00:00:00.000,679.5,667.325,678.5,671.875,1773848,552.0914,2012,719.9,522.65,667246580,6
2012-09-03 00:00:00.000,677.45,666.5,675,668.925,1223826,549.6673,2012,719.9,522.65,667246580,2
2012-09-04 00:00:00.000,673.5,661.025,666.45,670.425,1508018,550.8998,2012,719.9,522.65,667246580,3
2012-09-05 00:00:00.000,685.5,666,669.75,682.25,2028960,560.6168,2012,719.9,522.65,667246580,4
2012-09-06 00:00:00.000,689.95,676.825,682.05,687.8,2291684,565.1774,2012,719.9,522.65,667246580,5
2012-09-07 00:00:00.000,698.4,689.45,695,693.35,2636656,569.7377,2012,719.9,522.65,667246580,6
2012-09-10 00:00:00.000,691.95,682.975,691.6,685.725,1476024,563.4721,2012,719.9,522.65,667246580,2
2012-09-11 00:00:00.000,697.8,682.025,684.5,696.325,1274180,572.1824,2012,719.9,522.65,667246580,3
2012-09-12 00:00:00.000,710.5,694.95,698.475,707.45,2114466,581.324,2012,719.9,522.65,667246580,4
2012-09-13 00:00:00.000,711.975,704.775,706.5,708.85,1881210,582.4744,2012,719.9,522.65,667246580,5
2012-09-14 00:00:00.000,719.9,701.075,714,706.55,2814840,580.5844,2012,719.9,522.65,667246580,6
2012-09-17 00:00:00.000,710.775,667.75,709.125,671.05,5094390,551.4134,2012,719.9,522.65,667246580,2
2012-09-18 00:00:00.000,672.5,646.275,672.5,649.9,7220206,534.0342,2012,719.9,522.65,667246580,3
2012-09-20 00:00:00.000,668.45,645.8,647.5,661,4042506,543.1553,2012,719.9,522.65,667246580,5
2012-09-21 00:00:00.000,666.15,649.15,662.45,652.025,4247758,535.7802,2012,719.9,522.65,667246580,6
2012-09-24 00:00:00.000,656.5,638.5,655,644.725,4937020,529.7817,2012,719.9,522.65,667246580,2
2012-09-25 00:00:00.000,654.875,641.15,645.05,646.6,3823694,531.3224,2012,719.9,522.65,667246580,3
2012-09-26 00:00:00.000,652.5,641,647.6,642.8,3292812,528.1999,2012,719.9,522.65,667246580,4
2012-09-27 00:00:00.000,649.75,630.55,640.05,635.775,5605398,522.4275,2012,719.9,522.65,667246580,5
2012-09-28 00:00:00.000,652.5,638.25,639.4,647.95,2912996,532.4318,2012,719.9,522.65,667246580,6
2012-10-01 00:00:00.000,654.9,646.525,647.5,651.475,1795618,535.3282,2012,719.9,522.65,667246580,2
2012-10-03 00:00:00.000,662.5,650.5,650.5,661.325,2318230,543.4224,2012,719.9,522.65,667246580,4
2012-10-04 00:00:00.000,660.825,654.325,660,658.575,1319284,541.1625,2012,719.9,522.65,667246580,5
2012-10-05 00:00:00.000,659.675,527.5,655.125,652,3836110,535.7597,2012,719.9,522.65,667246580,6
2012-10-08 00:00:00.000,657.625,642.725,655,646.35,1685408,531.1169,2012,719.9,522.65,667246580,2
2012-10-09 00:00:00.000,649.4,642.5,648.95,647.425,1291154,532.0004,2012,719.9,522.65,667246580,3
2012-10-10 00:00:00.000,650.875,642.5,643,644.675,1163978,529.7407,2012,719.9,522.65,667246580,4
2012-10-11 00:00:00.000,650.775,643.025,645.125,644.725,1635526,529.7817,2012,719.9,522.65,667246580,5
2012-10-12 00:00:00.000,656.825,636.6,639.4,649.225,2469542,533.4794,2012,719.9,522.65,667246580,6
2012-10-15 00:00:00.000,651.2,643.75,647,647.325,814528,531.9182,2012,719.9,522.65,667246580,2
2012-10-16 00:00:00.000,655.1,643.9,648.5,647.95,1282744,532.4318,2012,719.9,522.65,667246580,3
2012-10-17 00:00:00.000,652.45,636,650.65,641.575,1597480,527.1932,2012,719.9,522.65,667246580,4
2012-10-18 00:00:00.000,655.5,640.1,643.125,653.675,1447128,537.1362,2012,719.9,522.65,667246580,5
2012-10-19 00:00:00.000,655.7,641,654.5,644.85,2825616,529.8843,2012,719.9,522.65,667246580,6
2012-10-22 00:00:00.000,667.45,651.5,662.55,659.45,5397342,541.8815,2012,719.9,522.65,667246580,2
2012-10-23 00:00:00.000,662,655.95,662,657.3,1136696,540.1148,2012,719.9,522.65,667246580,3
2012-10-25 00:00:00.000,661.95,652.125,657.5,657.675,2254470,540.4231,2012,719.9,522.65,667246580,5
2012-10-29 00:00:00.000,659.9,650.4,655.5,654.2,815628,537.5676,2012,719.9,522.65,667246580,2
2012-10-30 00:00:00.000,661,652.2,652.2,655.75,805268,538.8412,2012,719.9,522.65,667246580,3
2012-10-31 00:00:00.000,658.4,652,654.55,657.75,999536,542.9687,2012,719.9,522.65,667246580,4
2012-11-01 00:00:00.000,660.175,655.1,657.45,657.625,1579768,542.8654,2012,719.9,522.65,667246580,5
2012-11-02 00:00:00.000,669,659.2,662.45,665.6,1673974,549.4488,2012,719.9,522.65,667246580,6
2012-11-05 00:00:00.000,671.675,662.65,667.95,664.8,1223826,548.7885,2012,719.9,522.65,667246580,2
2012-11-06 00:00:00.000,668.7,659.725,662.5,660.275,1297466,545.0532,2012,719.9,522.65,667246580,3
2012-11-07 00:00:00.000,666.675,660.75,662.5,665.75,1058390,549.5726,2012,719.9,522.65,667246580,4
2012-11-08 00:00:00.000,667.35,658.3,662,665.6,1239044,549.4488,2012,719.9,522.65,667246580,5
2012-11-09 00:00:00.000,666.625,660.45,665,662.475,711382,546.869,2012,719.9,522.65,667246580,6
2012-11-12 00:00:00.000,674,660,660,667.25,1466782,550.8109,2012,719.9,522.65,667246580,2
2012-11-15 00:00:00.000,661,645.5,660.05,647.075,1735402,534.1565,2012,719.9,522.65,667246580,5
2012-11-16 00:00:00.000,653.4,640.05,649.9,643.4,1598890,531.1228,2012,719.9,522.65,667246580,6
2012-11-19 00:00:00.000,647.5,629.25,645.05,631.175,1676286,521.031,2012,719.9,522.65,667246580,2
2012-11-20 00:00:00.000,641.45,628.025,637.5,636.4,1256040,525.3444,2012,719.9,522.65,667246580,3
2012-11-21 00:00:00.000,647.35,638.125,638.125,641.1,941744,529.2241,2012,719.9,522.65,667246580,4
2012-11-22 00:00:00.000,642.05,635.5,641.05,638.225,611624,526.8509,2012,719.9,522.65,667246580,5
