invoice_id,invoice_date,customer_id
1448,2015-02-23 00:00:00.000,66
1449,2014-08-02 00:00:00.000,933
1450,2015-07-13 00:00:00.000,394
1451,2014-10-29 00:00:00.000,830
1452,2014-04-11 00:00:00.000,836
1453,2018-11-26 00:00:00.000,965
1454,2017-03-26 00:00:00.000,791
1455,2018-12-11 00:00:00.000,818
1456,2014-12-15 00:00:00.000,653
1457,2016-06-20 00:00:00.000,920
1458,2014-09-20 00:00:00.000,725
1459,2014-04-02 00:00:00.000,505
1460,2015-07-30 00:00:00.000,231
1461,2016-07-29 00:00:00.000,65
1462,2017-02-15 00:00:00.000,281
1463,2014-09-21 00:00:00.000,106
1464,2014-06-03 00:00:00.000,246
1465,2018-06-23 00:00:00.000,965
1466,2015-11-03 00:00:00.000,222
1467,2018-02-15 00:00:00.000,771
1468,2018-08-13 00:00:00.000,753
1469,2015-07-03 00:00:00.000,252
1470,2016-02-17 00:00:00.000,417
1471,2018-08-15 00:00:00.000,76
1472,2017-06-30 00:00:00.000,170
1473,2016-01-03 00:00:00.000,535
1474,2018-05-16 00:00:00.000,53
1475,2018-08-29 00:00:00.000,535
1476,2014-06-27 00:00:00.000,583
1477,2016-06-24 00:00:00.000,847
1478,2018-10-21 00:00:00.000,523
1479,2018-06-23 00:00:00.000,454
1480,2018-01-13 00:00:00.000,681
1481,2015-11-04 00:00:00.000,502
1482,2014-08-13 00:00:00.000,632
1483,2015-11-13 00:00:00.000,621
1484,2018-03-16 00:00:00.000,318
1485,2015-06-25 00:00:00.000,635
1486,2017-03-08 00:00:00.000,610
1487,2018-09-04 00:00:00.000,827
1488,2018-07-06 00:00:00.000,148
1489,2015-12-23 00:00:00.000,222
1490,2014-07-02 00:00:00.000,698
1491,2014-01-03 00:00:00.000,173
1492,2018-05-12 00:00:00.000,844
1493,2018-07-31 00:00:00.000,411
1494,2015-06-24 00:00:00.000,281
1495,2015-06-03 00:00:00.000,713
1496,2014-01-06 00:00:00.000,605
1497,2014-12-18 00:00:00.000,519
1498,2017-07-22 00:00:00.000,480
1499,2018-07-27 00:00:00.000,338
1500,2016-12-14 00:00:00.000,566
1501,2018-09-26 00:00:00.000,46
1502,2014-06-08 00:00:00.000,776
1503,2017-05-27 00:00:00.000,449
1504,2014-02-06 00:00:00.000,131
1505,2015-01-29 00:00:00.000,234
1506,2016-02-21 00:00:00.000,379
1507,2014-05-28 00:00:00.000,59
1508,2018-12-27 00:00:00.000,215
1509,2017-07-26 00:00:00.000,392
1510,2017-12-24 00:00:00.000,744
1511,2015-07-14 00:00:00.000,536
1512,2014-05-15 00:00:00.000,899
1513,2016-09-08 00:00:00.000,447
1514,2015-01-07 00:00:00.000,581
1515,2018-04-21 00:00:00.000,819
1516,2017-11-24 00:00:00.000,687
1517,2016-11-06 00:00:00.000,791
1518,2014-05-10 00:00:00.000,110
1519,2015-05-25 00:00:00.000,855
1520,2015-07-03 00:00:00.000,820
1521,2014-04-01 00:00:00.000,512
1522,2016-03-15 00:00:00.000,843
1523,2017-09-08 00:00:00.000,248
1524,2015-07-12 00:00:00.000,33
1525,2014-10-21 00:00:00.000,170
1526,2014-05-13 00:00:00.000,873
1527,2018-10-31 00:00:00.000,729
1528,2017-09-24 00:00:00.000,625
1529,2015-04-12 00:00:00.000,195
1530,2016-06-18 00:00:00.000,884
1531,2018-09-14 00:00:00.000,471
1532,2018-04-02 00:00:00.000,85
1533,2014-09-27 00:00:00.000,382
1534,2015-11-08 00:00:00.000,424
1535,2015-01-27 00:00:00.000,420
1536,2016-09-21 00:00:00.000,946
1537,2015-04-01 00:00:00.000,209
1538,2014-04-22 00:00:00.000,562
1539,2018-05-14 00:00:00.000,144
1540,2014-06-10 00:00:00.000,827
1541,2014-07-21 00:00:00.000,124
1542,2016-04-16 00:00:00.000,856
1543,2017-06-08 00:00:00.000,308
1544,2015-10-09 00:00:00.000,831
1545,2015-12-22 00:00:00.000,930
1546,2014-08-24 00:00:00.000,664
1547,2016-05-26 00:00:00.000,380
1548,2018-02-27 00:00:00.000,498
1549,2016-01-03 00:00:00.000,961
1550,2015-11-12 00:00:00.000,499
1551,2015-05-29 00:00:00.000,623
1552,2018-06-07 00:00:00.000,460
1553,2015-08-12 00:00:00.000,797
1554,2015-09-09 00:00:00.000,457
1555,2017-04-16 00:00:00.000,956
1556,2014-10-05 00:00:00.000,100
1557,2018-01-19 00:00:00.000,968
1558,2015-11-23 00:00:00.000,362
1559,2018-03-22 00:00:00.000,481
1560,2017-02-06 00:00:00.000,251
1561,2017-04-23 00:00:00.000,511
1562,2017-05-29 00:00:00.000,287
1563,2014-08-22 00:00:00.000,280
1564,2014-10-23 00:00:00.000,323
1565,2018-10-14 00:00:00.000,497
1566,2018-06-25 00:00:00.000,496
1567,2016-12-03 00:00:00.000,82
1568,2018-06-21 00:00:00.000,900
1569,2018-07-30 00:00:00.000,938
1570,2014-12-08 00:00:00.000,876
1571,2018-03-26 00:00:00.000,317
1572,2017-10-10 00:00:00.000,144
1573,2015-04-25 00:00:00.000,653
1574,2014-08-09 00:00:00.000,701
1575,2014-10-16 00:00:00.000,363
1576,2018-03-02 00:00:00.000,601
1577,2014-04-22 00:00:00.000,345
1578,2014-07-09 00:00:00.000,214
1579,2017-08-30 00:00:00.000,478
1580,2018-04-08 00:00:00.000,748
1581,2017-05-18 00:00:00.000,821
1582,2016-06-04 00:00:00.000,963
1583,2016-12-22 00:00:00.000,921
1584,2016-02-03 00:00:00.000,540
1585,2015-05-01 00:00:00.000,17
1586,2015-10-10 00:00:00.000,110
1587,2016-04-11 00:00:00.000,51
1588,2015-12-27 00:00:00.000,212
1589,2017-07-30 00:00:00.000,805
1590,2016-03-11 00:00:00.000,480
1591,2014-07-03 00:00:00.000,924
1592,2014-04-16 00:00:00.000,634
1593,2014-10-08 00:00:00.000,67
1594,2014-03-27 00:00:00.000,647
1595,2015-11-23 00:00:00.000,890
1596,2018-12-14 00:00:00.000,763
1597,2015-11-12 00:00:00.000,688
1598,2014-12-24 00:00:00.000,814
1599,2018-04-18 00:00:00.000,477
1600,2018-07-14 00:00:00.000,815
1601,2016-08-22 00:00:00.000,191
1602,2015-08-20 00:00:00.000,790
1603,2014-11-02 00:00:00.000,19
1604,2018-02-01 00:00:00.000,43
1605,2014-04-18 00:00:00.000,332
1606,2016-07-14 00:00:00.000,553
1607,2018-04-30 00:00:00.000,214
1608,2016-06-15 00:00:00.000,181
1609,2017-10-20 00:00:00.000,108
1610,2015-04-18 00:00:00.000,491
1611,2017-05-30 00:00:00.000,234
1612,2014-01-11 00:00:00.000,690
1613,2018-09-30 00:00:00.000,658
1614,2016-11-10 00:00:00.000,718
1615,2014-11-18 00:00:00.000,837
1616,2018-08-25 00:00:00.000,320
1617,2014-02-15 00:00:00.000,311
1618,2016-12-12 00:00:00.000,533
1619,2015-05-20 00:00:00.000,824
1620,2016-06-22 00:00:00.000,877
1621,2014-02-22 00:00:00.000,453
1622,2017-01-04 00:00:00.000,61
1623,2016-09-12 00:00:00.000,527
1624,2016-04-27 00:00:00.000,116
1625,2018-06-02 00:00:00.000,840
1626,2017-08-06 00:00:00.000,802
1627,2018-07-19 00:00:00.000,693
1628,2014-04-24 00:00:00.000,540
1629,2015-01-26 00:00:00.000,139
1630,2017-03-06 00:00:00.000,869
1631,2014-11-06 00:00:00.000,870
1632,2017-08-18 00:00:00.000,102
1633,2014-04-22 00:00:00.000,20
1634,2016-04-26 00:00:00.000,375
1635,2016-06-08 00:00:00.000,835
1636,2016-12-24 00:00:00.000,338
1637,2015-12-08 00:00:00.000,408
1638,2014-11-14 00:00:00.000,699
1639,2014-04-13 00:00:00.000,479
1640,2014-12-28 00:00:00.000,650
1641,2018-08-21 00:00:00.000,744
1642,2018-04-13 00:00:00.000,972
1643,2016-12-31 00:00:00.000,933
1644,2015-08-13 00:00:00.000,185
1645,2015-10-04 00:00:00.000,399
1646,2014-01-25 00:00:00.000,626
1647,2017-10-01 00:00:00.000,230
1648,2014-03-12 00:00:00.000,473
1649,2017-12-06 00:00:00.000,596
1650,2018-04-14 00:00:00.000,786
1651,2016-05-24 00:00:00.000,449
1652,2014-08-14 00:00:00.000,343
1653,2017-05-16 00:00:00.000,97
1654,2014-08-18 00:00:00.000,186
1655,2016-09-12 00:00:00.000,556
1656,2017-04-10 00:00:00.000,501
1657,2015-07-29 00:00:00.000,788
1658,2016-03-06 00:00:00.000,290
1659,2014-06-05 00:00:00.000,126
1660,2017-11-26 00:00:00.000,366
1661,2017-10-07 00:00:00.000,167
1662,2018-09-20 00:00:00.000,299
1663,2018-07-21 00:00:00.000,848
1664,2018-08-28 00:00:00.000,132
1665,2016-11-29 00:00:00.000,777
1666,2015-01-11 00:00:00.000,640
1667,2015-04-16 00:00:00.000,413
1668,2015-11-11 00:00:00.000,956
1669,2017-01-18 00:00:00.000,193
1670,2014-04-12 00:00:00.000,606
1671,2015-09-25 00:00:00.000,728
1672,2015-11-11 00:00:00.000,474
1673,2015-03-04 00:00:00.000,361
1674,2016-08-08 00:00:00.000,151
1675,2016-11-03 00:00:00.000,411
1676,2018-02-06 00:00:00.000,280
1677,2018-03-11 00:00:00.000,949
1678,2014-03-09 00:00:00.000,908
1679,2014-05-16 00:00:00.000,176
1680,2016-04-14 00:00:00.000,925
1681,2016-01-21 00:00:00.000,251
1682,2018-06-29 00:00:00.000,104
1683,2016-12-08 00:00:00.000,294
1684,2015-11-05 00:00:00.000,304
1685,2017-04-22 00:00:00.000,101
1686,2014-11-27 00:00:00.000,847
1687,2017-12-03 00:00:00.000,786
1688,2014-10-05 00:00:00.000,371
1689,2018-02-27 00:00:00.000,199
1690,2017-11-23 00:00:00.000,439
1691,2015-07-07 00:00:00.000,572
1692,2014-07-23 00:00:00.000,611
1693,2016-05-08 00:00:00.000,471
1694,2017-11-30 00:00:00.000,7
1695,2017-07-16 00:00:00.000,924
1696,2017-03-25 00:00:00.000,40
1697,2018-02-17 00:00:00.000,30
1698,2016-01-02 00:00:00.000,997
1699,2017-05-16 00:00:00.000,691
1700,2017-07-14 00:00:00.000,818
1701,2016-02-27 00:00:00.000,241
1702,2016-08-07 00:00:00.000,789
1703,2015-06-27 00:00:00.000,545
1704,2014-06-06 00:00:00.000,311
1705,2018-10-13 00:00:00.000,56
1706,2014-12-08 00:00:00.000,899
1707,2018-08-28 00:00:00.000,155
1708,2015-07-19 00:00:00.000,799
1709,2016-03-29 00:00:00.000,470
1710,2014-11-23 00:00:00.000,71
1711,2015-09-28 00:00:00.000,331
1712,2017-04-29 00:00:00.000,132
1713,2015-12-30 00:00:00.000,908
1714,2016-10-27 00:00:00.000,43
1715,2014-11-02 00:00:00.000,888
1716,2018-05-06 00:00:00.000,548
1717,2014-01-01 00:00:00.000,848
1718,2018-01-24 00:00:00.000,141
1719,2014-11-20 00:00:00.000,220
1720,2017-05-02 00:00:00.000,901
1721,2016-11-19 00:00:00.000,312
1722,2018-08-01 00:00:00.000,759
1723,2015-01-12 00:00:00.000,342
1724,2014-05-14 00:00:00.000,356
1725,2014-05-29 00:00:00.000,122
1726,2014-06-03 00:00:00.000,546
1727,2015-04-10 00:00:00.000,727
1728,2017-10-24 00:00:00.000,129
1729,2014-03-25 00:00:00.000,731
1730,2018-05-31 00:00:00.000,297
1731,2016-05-14 00:00:00.000,902
1732,2017-02-15 00:00:00.000,749
1733,2015-02-04 00:00:00.000,511
1734,2016-09-16 00:00:00.000,369
1735,2018-11-14 00:00:00.000,375
1736,2016-12-18 00:00:00.000,546
1737,2016-06-30 00:00:00.000,617
1738,2014-10-01 00:00:00.000,806
1739,2018-02-17 00:00:00.000,596
1740,2015-09-16 00:00:00.000,294
1741,2016-04-01 00:00:00.000,835
1742,2015-02-03 00:00:00.000,465
1743,2016-06-04 00:00:00.000,94
1744,2014-03-15 00:00:00.000,909
1745,2018-09-14 00:00:00.000,179
1746,2018-03-15 00:00:00.000,782
1747,2014-12-16 00:00:00.000,192
1748,2014-03-07 00:00:00.000,787
1749,2015-11-27 00:00:00.000,620
1750,2018-08-11 00:00:00.000,719
1751,2018-06-06 00:00:00.000,830
1752,2016-04-25 00:00:00.000,828
1753,2018-03-14 00:00:00.000,284
1754,2016-01-09 00:00:00.000,3
1755,2017-12-30 00:00:00.000,530
1756,2014-10-23 00:00:00.000,449
1757,2018-12-08 00:00:00.000,620
1758,2017-08-17 00:00:00.000,576
1759,2018-08-01 00:00:00.000,44
1760,2014-02-03 00:00:00.000,592
1761,2018-12-14 00:00:00.000,124
1762,2014-05-04 00:00:00.000,413
1763,2017-09-18 00:00:00.000,775
1764,2016-01-05 00:00:00.000,483
1765,2015-05-28 00:00:00.000,265
1766,2014-09-30 00:00:00.000,947
1767,2016-10-19 00:00:00.000,733
1768,2015-02-27 00:00:00.000,227
1769,2015-07-17 00:00:00.000,377
1770,2015-03-22 00:00:00.000,796
1771,2016-09-12 00:00:00.000,220
1772,2014-11-25 00:00:00.000,443
1773,2016-10-10 00:00:00.000,448
1774,2014-12-21 00:00:00.000,981
1775,2014-01-12 00:00:00.000,741
1776,2015-06-07 00:00:00.000,892
1777,2017-05-04 00:00:00.000,65
1778,2017-08-01 00:00:00.000,73
1779,2015-02-24 00:00:00.000,512
1780,2014-01-05 00:00:00.000,391
1781,2014-01-06 00:00:00.000,638
1782,2017-02-25 00:00:00.000,600
1783,2014-07-31 00:00:00.000,424
1784,2014-07-08 00:00:00.000,71
1785,2014-10-15 00:00:00.000,220
1786,2017-01-13 00:00:00.000,806
1787,2017-10-30 00:00:00.000,565
1788,2017-09-08 00:00:00.000,540
1789,2018-05-30 00:00:00.000,137
1790,2014-11-10 00:00:00.000,606
1791,2015-10-21 00:00:00.000,653
1792,2015-07-11 00:00:00.000,358
1793,2017-10-08 00:00:00.000,870
1794,2018-06-04 00:00:00.000,6
1795,2015-10-27 00:00:00.000,837
1796,2016-04-11 00:00:00.000,279
1797,2018-02-01 00:00:00.000,255
1798,2018-10-04 00:00:00.000,7
1799,2018-11-05 00:00:00.000,529
1800,2018-01-27 00:00:00.000,976
1801,2017-05-30 00:00:00.000,971
1802,2016-05-03 00:00:00.000,6
1803,2015-11-03 00:00:00.000,205
1804,2017-04-25 00:00:00.000,450
1805,2018-01-22 00:00:00.000,485
1806,2016-12-10 00:00:00.000,566
1807,2016-05-25 00:00:00.000,724
1808,2015-07-26 00:00:00.000,260
1809,2018-04-24 00:00:00.000,922
1810,2016-01-23 00:00:00.000,925
1811,2016-05-18 00:00:00.000,386
1812,2015-04-28 00:00:00.000,147
1813,2017-05-04 00:00:00.000,195
1814,2017-03-31 00:00:00.000,985
1815,2014-10-25 00:00:00.000,30
1816,2014-07-13 00:00:00.000,17
1817,2014-07-03 00:00:00.000,750
1818,2018-06-18 00:00:00.000,494
1819,2014-02-22 00:00:00.000,158
1820,2016-03-24 00:00:00.000,648
1821,2014-01-25 00:00:00.000,981
1822,2018-02-10 00:00:00.000,354
1823,2018-02-22 00:00:00.000,586
1824,2014-09-08 00:00:00.000,692
1825,2015-09-22 00:00:00.000,87
1826,2014-09-13 00:00:00.000,69
1827,2017-09-16 00:00:00.000,9
1828,2014-03-15 00:00:00.000,328
1829,2018-12-27 00:00:00.000,372
1830,2018-09-24 00:00:00.000,755
1831,2015-08-27 00:00:00.000,846
1832,2016-02-14 00:00:00.000,921
1833,2016-10-11 00:00:00.000,612
1834,2015-07-11 00:00:00.000,727
1835,2016-10-15 00:00:00.000,267
1836,2014-06-26 00:00:00.000,1
1837,2015-04-30 00:00:00.000,536
1838,2014-04-02 00:00:00.000,600
1839,2015-02-27 00:00:00.000,213
1840,2015-02-12 00:00:00.000,135
1841,2015-08-18 00:00:00.000,23
1842,2017-02-16 00:00:00.000,470
1843,2017-03-23 00:00:00.000,424
1844,2016-04-04 00:00:00.000,380
1845,2014-12-23 00:00:00.000,527
1846,2017-04-29 00:00:00.000,891
1847,2015-03-22 00:00:00.000,338
1848,2017-08-22 00:00:00.000,802
1849,2017-02-11 00:00:00.000,25
1850,2017-06-29 00:00:00.000,72
1851,2015-03-22 00:00:00.000,603
1852,2018-09-06 00:00:00.000,75
1853,2016-10-12 00:00:00.000,787
1854,2016-09-19 00:00:00.000,102
1855,2016-03-03 00:00:00.000,879
1856,2016-12-18 00:00:00.000,641
1857,2018-09-29 00:00:00.000,138
1858,2016-08-13 00:00:00.000,40
1859,2014-05-24 00:00:00.000,743
1860,2016-04-20 00:00:00.000,8
1861,2014-02-16 00:00:00.000,834
1862,2014-03-12 00:00:00.000,405
1863,2017-11-16 00:00:00.000,246
1864,2016-11-20 00:00:00.000,708
1865,2018-04-02 00:00:00.000,235
1866,2017-12-22 00:00:00.000,873
1867,2015-03-12 00:00:00.000,821
1868,2017-05-11 00:00:00.000,602
1869,2017-04-10 00:00:00.000,414
1870,2014-02-11 00:00:00.000,996
1871,2018-05-19 00:00:00.000,64
1872,2016-10-08 00:00:00.000,168
1873,2016-07-26 00:00:00.000,968
1874,2017-03-25 00:00:00.000,577
1875,2016-08-08 00:00:00.000,228
1876,2017-06-23 00:00:00.000,705
1877,2018-07-18 00:00:00.000,424
1878,2015-10-02 00:00:00.000,987
1879,2017-06-23 00:00:00.000,951
1880,2015-08-14 00:00:00.000,59
1881,2017-01-18 00:00:00.000,777
1882,2015-05-04 00:00:00.000,47
1883,2016-06-16 00:00:00.000,890
1884,2018-05-12 00:00:00.000,653
1885,2018-01-02 00:00:00.000,738
1886,2016-02-14 00:00:00.000,659
1887,2017-09-22 00:00:00.000,150
1888,2015-07-21 00:00:00.000,211
1889,2015-10-05 00:00:00.000,885
1890,2016-05-25 00:00:00.000,517
1891,2017-07-06 00:00:00.000,988
1892,2017-07-19 00:00:00.000,113
1893,2018-12-18 00:00:00.000,673
1894,2015-12-12 00:00:00.000,308
1895,2017-03-23 00:00:00.000,263
1896,2014-05-02 00:00:00.000,76
1897,2018-05-16 00:00:00.000,852
1898,2016-01-23 00:00:00.000,412
1899,2017-01-17 00:00:00.000,285
1900,2015-02-08 00:00:00.000,637
1901,2018-03-31 00:00:00.000,347
1902,2015-07-15 00:00:00.000,687
1903,2015-09-29 00:00:00.000,274
1904,2017-01-10 00:00:00.000,476
1905,2018-07-20 00:00:00.000,953
1906,2016-09-30 00:00:00.000,62
1907,2014-06-06 00:00:00.000,115
1908,2015-03-03 00:00:00.000,542
1909,2018-04-13 00:00:00.000,803
1910,2014-12-13 00:00:00.000,395
1911,2015-01-11 00:00:00.000,462
1912,2018-07-02 00:00:00.000,328
1913,2016-06-23 00:00:00.000,188
1914,2018-04-26 00:00:00.000,118
1915,2018-09-06 00:00:00.000,28
1916,2015-12-11 00:00:00.000,738
1917,2014-04-29 00:00:00.000,265
1918,2014-01-18 00:00:00.000,811
1919,2016-02-02 00:00:00.000,619
1920,2018-03-02 00:00:00.000,327
1921,2014-04-12 00:00:00.000,425
1922,2016-02-21 00:00:00.000,771
1923,2015-06-16 00:00:00.000,360
1924,2017-06-05 00:00:00.000,873
1925,2015-07-28 00:00:00.000,106
1926,2018-08-28 00:00:00.000,844
1927,2016-05-23 00:00:00.000,140
1928,2018-05-16 00:00:00.000,200
1929,2015-04-17 00:00:00.000,818
1930,2015-05-09 00:00:00.000,837
1931,2015-07-28 00:00:00.000,778
1932,2018-06-03 00:00:00.000,716
1933,2018-07-05 00:00:00.000,149
1934,2015-12-05 00:00:00.000,278
1935,2016-06-12 00:00:00.000,286
1936,2014-06-13 00:00:00.000,570
1937,2018-08-28 00:00:00.000,344
1938,2014-06-04 00:00:00.000,357
1939,2018-01-18 00:00:00.000,434
1940,2017-11-04 00:00:00.000,509
1941,2017-06-14 00:00:00.000,369
1942,2018-05-31 00:00:00.000,337
1943,2015-09-05 00:00:00.000,597
1944,2018-09-17 00:00:00.000,285
1945,2015-06-29 00:00:00.000,887
1946,2014-08-17 00:00:00.000,45
1947,2014-03-20 00:00:00.000,250
1948,2015-08-16 00:00:00.000,489
1949,2015-02-17 00:00:00.000,544
1950,2015-04-09 00:00:00.000,665
1951,2016-09-04 00:00:00.000,130
1952,2018-02-20 00:00:00.000,833
1953,2016-05-11 00:00:00.000,501
1954,2014-12-05 00:00:00.000,934
1955,2016-04-15 00:00:00.000,240
1956,2016-11-27 00:00:00.000,356
1957,2017-07-14 00:00:00.000,572
1958,2014-11-14 00:00:00.000,302
1959,2018-04-03 00:00:00.000,37
1960,2015-06-13 00:00:00.000,6
1961,2016-09-05 00:00:00.000,216
1962,2015-12-06 00:00:00.000,997
1963,2015-09-20 00:00:00.000,970
1964,2017-04-23 00:00:00.000,319
1965,2018-02-18 00:00:00.000,72
1966,2015-09-04 00:00:00.000,117
1967,2018-05-28 00:00:00.000,386
1968,2016-07-21 00:00:00.000,184
1969,2014-01-18 00:00:00.000,63
1970,2017-10-07 00:00:00.000,849
1971,2017-02-27 00:00:00.000,369
1972,2014-01-01 00:00:00.000,176
1973,2015-03-14 00:00:00.000,446
1974,2016-10-18 00:00:00.000,977
1975,2014-08-16 00:00:00.000,273
1976,2014-04-18 00:00:00.000,728
1977,2018-03-25 00:00:00.000,102
1978,2015-03-10 00:00:00.000,422
1979,2018-07-19 00:00:00.000,854
1980,2018-05-09 00:00:00.000,865
1981,2015-06-25 00:00:00.000,104
1982,2014-07-20 00:00:00.000,489
1983,2016-01-09 00:00:00.000,949
1984,2017-02-18 00:00:00.000,517
1985,2018-07-25 00:00:00.000,420
1986,2015-06-05 00:00:00.000,486
1987,2017-02-20 00:00:00.000,777
1988,2018-04-20 00:00:00.000,529
1989,2014-03-12 00:00:00.000,479
1990,2014-09-11 00:00:00.000,984
1991,2014-06-11 00:00:00.000,866
1992,2014-09-28 00:00:00.000,162
1993,2018-07-21 00:00:00.000,207
1994,2018-12-30 00:00:00.000,626
1995,2018-12-28 00:00:00.000,976
1996,2014-02-24 00:00:00.000,144
1997,2015-12-04 00:00:00.000,108
1998,2017-05-29 00:00:00.000,413
1999,2017-03-01 00:00:00.000,284
2000,2014-11-25 00:00:00.000,249
