product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price,norm_sales_amount
"Prod212","Cus016","Mark002",2019-07-12 00:00:00.000,1,884,"INR",0.4,353.6,530.4,884
"Prod213","Cus016","Mark002",2019-07-12 00:00:00.000,1,60,"INR",0.12,7.2,52.8,60
"Prod218","Cus016","Mark002",2019-07-12 00:00:00.000,1,46,"INR",0.11,5.06,40.94,46
"Prod221","Cus016","Mark002",2019-07-12 00:00:00.000,1,319,"INR",-0.16,-51.04,370.04,319
"Prod261","Cus016","Mark002",2019-07-12 00:00:00.000,1,93,"INR",-0.25,-23.25,116.25,93
"Prod292","Cus016","Mark002",2019-07-12 00:00:00.000,1,250,"INR",0.16,40,210,250
"Prod318","Cus016","Mark002",2019-07-12 00:00:00.000,1,343,"INR",-0.08,-27.44,370.44,343
"Prod334","Cus016","Mark002",2019-07-12 00:00:00.000,1,338,"INR",-0.26,-87.88,425.88,338
"Prod131","Cus016","Mark002",2019-07-19 00:00:00.000,1,134,"INR",-0.3,-40.2,174.2,134
"Prod210","Cus016","Mark002",2019-07-19 00:00:00.000,1,83,"INR",-0.04,-3.32,86.32,83
"Prod221","Cus016","Mark002",2019-07-19 00:00:00.000,1,79,"INR",-0.15,-11.85,90.85,79
"Prod306","Cus016","Mark002",2019-07-19 00:00:00.000,1,231,"INR",0.37,85.47,145.53,231
"Prod326","Cus016","Mark002",2019-07-19 00:00:00.000,1,1014,"INR",0.05,50.7,963.3,1014
"Prod334","Cus016","Mark002",2019-07-19 00:00:00.000,1,338,"INR",0.1,33.8,304.2,338
"Prod337","Cus016","Mark002",2019-07-19 00:00:00.000,1,1046,"INR",0.25,261.5,784.5,1046
"Prod018","Cus016","Mark002",2019-07-22 00:00:00.000,1,1046,"INR",0.13,135.98,910.02,1046
"Prod052","Cus016","Mark002",2019-07-22 00:00:00.000,1,2542,"INR",0.2,508.4,2033.6,2542
"Prod205","Cus016","Mark002",2019-07-22 00:00:00.000,1,1125,"INR",-0.21,-236.25,1361.25,1125
"Prod206","Cus016","Mark002",2019-07-22 00:00:00.000,1,565,"INR",0.26,146.9,418.1,565
"Prod210","Cus016","Mark002",2019-07-22 00:00:00.000,1,898,"INR",0.4,359.2,538.8,898
"Prod216","Cus016","Mark002",2019-07-22 00:00:00.000,1,88,"INR",-0.09,-7.92,95.92,88
"Prod218","Cus016","Mark002",2019-07-22 00:00:00.000,1,333,"INR",-0.02,-6.66,339.66,333
"Prod219","Cus016","Mark002",2019-07-22 00:00:00.000,1,144,"INR",0.36,51.84,92.16,144
"Prod220","Cus016","Mark002",2019-07-22 00:00:00.000,1,356,"INR",-0.04,-14.24,370.24,356
"Prod221","Cus016","Mark002",2019-07-22 00:00:00.000,1,319,"INR",-0.01,-3.19,322.19,319
"Prod306","Cus016","Mark002",2019-07-22 00:00:00.000,1,699,"INR",0.38,265.62,433.38,699
"Prod318","Cus016","Mark002",2019-07-22 00:00:00.000,1,681,"INR",0.04,27.24,653.76,681
"Prod261","Cus016","Mark002",2019-07-24 00:00:00.000,1,93,"INR",0.28,26.04,66.96,93
"Prod261","Cus016","Mark002",2019-07-25 00:00:00.000,1,93,"INR",-0.29,-26.97,119.97,93
"Prod121","Cus016","Mark002",2019-07-26 00:00:00.000,1,241,"INR",0.15,36.15,204.85,241
"Prod206","Cus016","Mark002",2019-07-26 00:00:00.000,1,847,"INR",-0.09,-76.23,923.23,847
"Prod210","Cus016","Mark002",2019-07-26 00:00:00.000,1,898,"INR",-0.01,-8.98,906.98,898
"Prod213","Cus016","Mark002",2019-07-26 00:00:00.000,1,60,"INR",0.11,6.6,53.4,60
"Prod220","Cus016","Mark002",2019-07-26 00:00:00.000,1,356,"INR",0.05,17.8,338.2,356
"Prod261","Cus016","Mark002",2019-07-26 00:00:00.000,1,190,"INR",-0.06,-11.4,201.4,190
"Prod295","Cus016","Mark002",2019-07-26 00:00:00.000,1,79,"INR",0.04,3.16,75.84,79
"Prod306","Cus016","Mark002",2019-07-26 00:00:00.000,1,699,"INR",0,0,699,699
"Prod318","Cus016","Mark002",2019-07-26 00:00:00.000,1,343,"INR",0.24,82.32,260.68,343
"Prod121","Cus016","Mark002",2019-08-02 00:00:00.000,1,120,"INR",0.31,37.2,82.8,120
"Prod129","Cus016","Mark002",2019-08-02 00:00:00.000,1,134,"INR",0.05,6.7,127.3,134
"Prod205","Cus016","Mark002",2019-08-02 00:00:00.000,1,1431,"INR",0.03,42.93,1388.07,1431
"Prod206","Cus016","Mark002",2019-08-02 00:00:00.000,1,472,"INR",0.32,151.04,320.96,472
"Prod210","Cus016","Mark002",2019-08-02 00:00:00.000,1,736,"INR",-0.02,-14.72,750.72,736
"Prod213","Cus016","Mark002",2019-08-02 00:00:00.000,1,120,"INR",0.04,4.8,115.2,120
"Prod220","Cus016","Mark002",2019-08-02 00:00:00.000,1,593,"INR",-0.22,-130.46,723.46,593
"Prod221","Cus016","Mark002",2019-08-02 00:00:00.000,1,236,"INR",-0.12,-28.32,264.32,236
"Prod267","Cus016","Mark002",2019-08-02 00:00:00.000,1,625,"INR",0.22,137.5,487.5,625
"Prod306","Cus016","Mark002",2019-08-02 00:00:00.000,1,463,"INR",-0.34,-157.42,620.42,463
"Prod318","Cus016","Mark002",2019-08-02 00:00:00.000,1,343,"INR",0.08,27.44,315.56,343
"Prod334","Cus016","Mark002",2019-08-02 00:00:00.000,1,338,"INR",-0.12,-40.56,378.56,338
"Prod131","Cus016","Mark002",2019-08-05 00:00:00.000,1,671,"INR",0.39,261.69,409.31,671
"Prod210","Cus016","Mark002",2019-08-05 00:00:00.000,1,83,"INR",0.3,24.9,58.1,83
"Prod212","Cus016","Mark002",2019-08-05 00:00:00.000,1,972,"INR",-0.34,-330.48,1302.48,972
"Prod306","Cus016","Mark002",2019-08-05 00:00:00.000,1,699,"INR",0.38,265.62,433.38,699
"Prod334","Cus016","Mark002",2019-08-05 00:00:00.000,1,676,"INR",-0.08,-54.08,730.08,676
"Prod052","Cus016","Mark002",2019-08-09 00:00:00.000,1,319,"INR",-0.24,-76.56,395.56,319
"Prod205","Cus016","Mark002",2019-08-09 00:00:00.000,1,1431,"INR",-0.13,-186.03,1617.03,1431
"Prod210","Cus016","Mark002",2019-08-09 00:00:00.000,1,407,"INR",-0.04,-16.28,423.28,407
"Prod212","Cus016","Mark002",2019-08-09 00:00:00.000,1,884,"INR",-0.14,-123.76,1007.76,884
"Prod213","Cus016","Mark002",2019-08-09 00:00:00.000,1,421,"INR",0.04,16.84,404.16,421
"Prod221","Cus016","Mark002",2019-08-09 00:00:00.000,1,556,"INR",-0.19,-105.64,661.64,556
"Prod261","Cus016","Mark002",2019-08-09 00:00:00.000,1,93,"INR",-0.09,-8.37,101.37,93
"Prod267","Cus016","Mark002",2019-08-09 00:00:00.000,1,315,"INR",-0.33,-103.95,418.95,315
"Prod271","Cus016","Mark002",2019-08-09 00:00:00.000,1,83,"INR",0.05,4.15,78.85,83
"Prod295","Cus016","Mark002",2019-08-09 00:00:00.000,1,79,"INR",-0.05,-3.95,82.95,79
"Prod306","Cus016","Mark002",2019-08-09 00:00:00.000,1,231,"INR",0.13,30.03,200.97,231
"Prod318","Cus016","Mark002",2019-08-09 00:00:00.000,1,1023,"INR",0.17,173.91,849.09,1023
"Prod206","Cus016","Mark002",2019-08-12 00:00:00.000,1,468,"INR",-0.08,-37.44,505.44,468
"Prod267","Cus016","Mark002",2019-08-12 00:00:00.000,1,782,"INR",-0.12,-93.84,875.84,782
"Prod292","Cus016","Mark002",2019-08-12 00:00:00.000,1,500,"INR",-0.16,-80,580,500
"Prod303","Cus016","Mark002",2019-08-12 00:00:00.000,1,477,"INR",-0.14,-66.78,543.78,477
"Prod261","Cus016","Mark002",2019-08-15 00:00:00.000,1,190,"INR",-0.17,-32.3,222.3,190
"Prod011","Cus016","Mark002",2019-08-16 00:00:00.000,1,1028,"INR",0.24,246.72,781.28,1028
"Prod129","Cus016","Mark002",2019-08-16 00:00:00.000,1,69,"INR",0.18,12.42,56.58,69
"Prod152","Cus016","Mark002",2019-08-16 00:00:00.000,1,935,"INR",-0.02,-18.7,953.7,935
"Prod205","Cus016","Mark002",2019-08-16 00:00:00.000,1,204,"INR",-0.13,-26.52,230.52,204
"Prod207","Cus016","Mark002",2019-08-16 00:00:00.000,1,472,"INR",-0.2,-94.4,566.4,472
"Prod210","Cus016","Mark002",2019-08-16 00:00:00.000,1,574,"INR",-0.14,-80.36,654.36,574
"Prod213","Cus016","Mark002",2019-08-16 00:00:00.000,1,60,"INR",0.17,10.2,49.8,60
"Prod216","Cus016","Mark002",2019-08-16 00:00:00.000,1,88,"INR",-0.14,-12.32,100.32,88
"Prod221","Cus016","Mark002",2019-08-16 00:00:00.000,1,79,"INR",-0.22,-17.38,96.38,79
"Prod267","Cus016","Mark002",2019-08-16 00:00:00.000,1,315,"INR",-0.25,-78.75,393.75,315
"Prod271","Cus016","Mark002",2019-08-16 00:00:00.000,1,167,"INR",0.18,30.06,136.94,167
"Prod283","Cus016","Mark002",2019-08-16 00:00:00.000,1,144,"INR",0.18,25.92,118.08,144
"Prod295","Cus016","Mark002",2019-08-16 00:00:00.000,1,37,"INR",0.29,10.73,26.27,37
"Prod318","Cus016","Mark002",2019-08-16 00:00:00.000,1,343,"INR",0.36,123.48,219.52,343
"Prod334","Cus016","Mark002",2019-08-16 00:00:00.000,1,1352,"INR",-0.17,-229.84,1581.84,1352
"Prod206","Cus016","Mark002",2019-08-19 00:00:00.000,1,190,"INR",0.05,9.5,180.5,190
"Prod267","Cus016","Mark002",2019-08-19 00:00:00.000,1,468,"INR",-0.31,-145.08,613.08,468
"Prod292","Cus016","Mark002",2019-08-19 00:00:00.000,1,125,"INR",0.09,11.25,113.75,125
"Prod212","Cus016","Mark002",2019-08-23 00:00:00.000,1,708,"INR",0.04,28.32,679.68,708
"Prod047","Cus016","Mark002",2019-08-23 00:00:00.000,1,898,"INR",0.39,350.22,547.78,898
"Prod129","Cus016","Mark002",2019-08-23 00:00:00.000,1,69,"INR",-0.28,-19.32,88.32,69
"Prod131","Cus016","Mark002",2019-08-23 00:00:00.000,1,134,"INR",-0.1,-13.4,147.4,134
"Prod152","Cus016","Mark002",2019-08-23 00:00:00.000,1,782,"INR",-0.11,-86.02,868.02,782
"Prod213","Cus016","Mark002",2019-08-23 00:00:00.000,1,60,"INR",-0.22,-13.2,73.2,60
"Prod216","Cus016","Mark002",2019-08-23 00:00:00.000,1,88,"INR",0.14,12.32,75.68,88
"Prod219","Cus016","Mark002",2019-08-23 00:00:00.000,1,144,"INR",-0.12,-17.28,161.28,144
"Prod221","Cus016","Mark002",2019-08-23 00:00:00.000,1,556,"INR",-0.31,-172.36,728.36,556
"Prod271","Cus016","Mark002",2019-08-23 00:00:00.000,1,333,"INR",-0.3,-99.9,432.9,333
"Prod295","Cus016","Mark002",2019-08-23 00:00:00.000,1,79,"INR",0.14,11.06,67.94,79
"Prod306","Cus016","Mark002",2019-08-23 00:00:00.000,1,468,"INR",0.29,135.72,332.28,468
"Prod334","Cus016","Mark002",2019-08-23 00:00:00.000,1,1352,"INR",-0.09,-121.68,1473.68,1352
"Prod212","Cus016","Mark002",2019-08-26 00:00:00.000,1,972,"INR",-0.15,-145.8,1117.8,972
"Prod267","Cus016","Mark002",2019-08-26 00:00:00.000,1,468,"INR",-0.13,-60.84,528.84,468
"Prod292","Cus016","Mark002",2019-08-26 00:00:00.000,1,125,"INR",-0.23,-28.75,153.75,125
"Prod261","Cus016","Mark002",2019-08-30 00:00:00.000,1,93,"INR",0.05,4.65,88.35,93
"Prod131","Cus016","Mark002",2019-09-02 00:00:00.000,1,671,"INR",-0.35,-234.85,905.85,671
"Prod205","Cus016","Mark002",2019-09-02 00:00:00.000,1,815,"INR",-0.02,-16.3,831.3,815
"Prod206","Cus016","Mark002",2019-09-02 00:00:00.000,1,662,"INR",-0.21,-139.02,801.02,662
"Prod207","Cus016","Mark002",2019-09-02 00:00:00.000,1,1181,"INR",-0.17,-200.77,1381.77,1181
"Prod212","Cus016","Mark002",2019-09-02 00:00:00.000,1,1060,"INR",-0.14,-148.4,1208.4,1060
"Prod213","Cus016","Mark002",2019-09-02 00:00:00.000,1,60,"INR",0.29,17.4,42.6,60
"Prod219","Cus016","Mark002",2019-09-02 00:00:00.000,1,144,"INR",0.02,2.88,141.12,144
"Prod267","Cus016","Mark002",2019-09-02 00:00:00.000,1,625,"INR",-0.15,-93.75,718.75,625
"Prod295","Cus016","Mark002",2019-09-02 00:00:00.000,1,79,"INR",-0.05,-3.95,82.95,79
"Prod326","Cus016","Mark002",2019-09-02 00:00:00.000,1,1014,"INR",0.29,294.06,719.94,1014
"Prod152","Cus016","Mark002",2019-09-06 00:00:00.000,1,1245,"INR",-0.13,-161.85,1406.85,1245
"Prod205","Cus016","Mark002",2019-09-06 00:00:00.000,1,102,"INR",0.24,24.48,77.52,102
"Prod206","Cus016","Mark002",2019-09-06 00:00:00.000,1,565,"INR",-0.3,-169.5,734.5,565
"Prod210","Cus016","Mark002",2019-09-06 00:00:00.000,1,83,"INR",0.17,14.11,68.89,83
"Prod213","Cus016","Mark002",2019-09-06 00:00:00.000,1,60,"INR",0.26,15.6,44.4,60
"Prod219","Cus016","Mark002",2019-09-06 00:00:00.000,1,144,"INR",0.02,2.88,141.12,144
"Prod295","Cus016","Mark002",2019-09-06 00:00:00.000,1,273,"INR",-0.27,-73.71,346.71,273
"Prod303","Cus016","Mark002",2019-09-06 00:00:00.000,1,319,"INR",-0.33,-105.27,424.27,319
"Prod326","Cus016","Mark002",2019-09-06 00:00:00.000,1,1014,"INR",0.19,192.66,821.34,1014
"Prod152","Cus016","Mark002",2019-09-13 00:00:00.000,1,931,"INR",-0.18,-167.58,1098.58,931
"Prod205","Cus016","Mark002",2019-09-13 00:00:00.000,1,611,"INR",0.29,177.19,433.81,611
"Prod206","Cus016","Mark002",2019-09-13 00:00:00.000,1,190,"INR",-0.11,-20.9,210.9,190
"Prod210","Cus016","Mark002",2019-09-13 00:00:00.000,1,329,"INR",-0.28,-92.12,421.12,329
"Prod212","Cus016","Mark002",2019-09-13 00:00:00.000,1,1060,"INR",-0.18,-190.8,1250.8,1060
"Prod220","Cus016","Mark002",2019-09-13 00:00:00.000,1,120,"INR",-0.14,-16.8,136.8,120
"Prod267","Cus016","Mark002",2019-09-13 00:00:00.000,1,468,"INR",-0.19,-88.92,556.92,468
"Prod295","Cus016","Mark002",2019-09-13 00:00:00.000,1,231,"INR",0.2,46.2,184.8,231
"Prod303","Cus016","Mark002",2019-09-13 00:00:00.000,1,319,"INR",0.21,66.99,252.01,319
"Prod121","Cus016","Mark002",2019-09-20 00:00:00.000,1,120,"INR",0.26,31.2,88.8,120
"Prod152","Cus016","Mark002",2019-09-20 00:00:00.000,1,468,"INR",0.06,28.08,439.92,468
"Prod205","Cus016","Mark002",2019-09-20 00:00:00.000,1,1023,"INR",0.38,388.74,634.26,1023
"Prod209","Cus016","Mark002",2019-09-20 00:00:00.000,1,167,"INR",0.01,1.67,165.33,167
"Prod213","Cus016","Mark002",2019-09-20 00:00:00.000,1,120,"INR",-0.06,-7.2,127.2,120
"Prod218","Cus016","Mark002",2019-09-20 00:00:00.000,1,97,"INR",-0.23,-22.31,119.31,97
"Prod219","Cus016","Mark002",2019-09-20 00:00:00.000,1,287,"INR",-0.05,-14.35,301.35,287
"Prod220","Cus016","Mark002",2019-09-20 00:00:00.000,1,120,"INR",0.22,26.4,93.6,120
"Prod271","Cus016","Mark002",2019-09-20 00:00:00.000,1,83,"INR",-0.31,-25.73,108.73,83
"Prod306","Cus016","Mark002",2019-09-20 00:00:00.000,1,694,"INR",0.34,235.96,458.04,694
"Prod011","Cus016","Mark002",2019-09-27 00:00:00.000,1,514,"INR",0.34,174.76,339.24,514
"Prod025","Cus016","Mark002",2019-09-27 00:00:00.000,1,769,"INR",0.39,299.91,469.09,769
"Prod205","Cus016","Mark002",2019-09-27 00:00:00.000,1,917,"INR",-0.33,-302.61,1219.61,917
"Prod206","Cus016","Mark002",2019-09-27 00:00:00.000,1,565,"INR",-0.21,-118.65,683.65,565
"Prod207","Cus016","Mark002",2019-09-27 00:00:00.000,1,116,"INR",0.28,32.48,83.52,116
"Prod209","Cus016","Mark002",2019-09-27 00:00:00.000,1,83,"INR",0.18,14.94,68.06,83
"Prod210","Cus016","Mark002",2019-09-27 00:00:00.000,1,491,"INR",0.01,4.91,486.09,491
"Prod213","Cus016","Mark002",2019-09-27 00:00:00.000,1,60,"INR",-0.07,-4.2,64.2,60
"Prod218","Cus016","Mark002",2019-09-27 00:00:00.000,1,97,"INR",0.4,38.8,58.2,97
"Prod220","Cus016","Mark002",2019-09-27 00:00:00.000,1,120,"INR",-0.33,-39.6,159.6,120
"Prod271","Cus016","Mark002",2019-09-27 00:00:00.000,1,333,"INR",0.12,39.96,293.04,333
"Prod306","Cus016","Mark002",2019-09-27 00:00:00.000,1,699,"INR",0.23,160.77,538.23,699
"Prod314","Cus016","Mark002",2019-09-27 00:00:00.000,1,519,"INR",-0.02,-10.38,529.38,519
"Prod271","Cus016","Mark002",2019-09-30 00:00:00.000,1,83,"INR",-0.16,-13.28,96.28,83
"Prod011","Cus016","Mark002",2019-10-04 00:00:00.000,1,514,"INR",-0.23,-118.22,632.22,514
"Prod052","Cus016","Mark002",2019-10-04 00:00:00.000,1,639,"INR",-0.02,-12.78,651.78,639
"Prod152","Cus016","Mark002",2019-10-04 00:00:00.000,1,468,"INR",-0.12,-56.16,524.16,468
"Prod205","Cus016","Mark002",2019-10-04 00:00:00.000,1,407,"INR",-0.12,-48.84,455.84,407
"Prod207","Cus016","Mark002",2019-10-04 00:00:00.000,1,236,"INR",0.27,63.72,172.28,236
"Prod209","Cus016","Mark002",2019-10-04 00:00:00.000,1,167,"INR",-0.29,-48.43,215.43,167
"Prod213","Cus016","Mark002",2019-10-04 00:00:00.000,1,120,"INR",-0.11,-13.2,133.2,120
"Prod218","Cus016","Mark002",2019-10-04 00:00:00.000,1,46,"INR",0.28,12.88,33.12,46
"Prod220","Cus016","Mark002",2019-10-04 00:00:00.000,1,120,"INR",-0.33,-39.6,159.6,120
"Prod271","Cus016","Mark002",2019-10-04 00:00:00.000,1,583,"INR",0.27,157.41,425.59,583
"Prod283","Cus016","Mark002",2019-10-04 00:00:00.000,1,194,"INR",0.14,27.16,166.84,194
"Prod292","Cus016","Mark002",2019-10-04 00:00:00.000,1,250,"INR",-0.18,-45,295,250
"Prod303","Cus016","Mark002",2019-10-04 00:00:00.000,1,319,"INR",-0.32,-102.08,421.08,319
"Prod306","Cus016","Mark002",2019-10-04 00:00:00.000,1,463,"INR",0.02,9.26,453.74,463
"Prod205","Cus016","Mark002",2019-10-11 00:00:00.000,1,815,"INR",-0.14,-114.1,929.1,815
"Prod206","Cus016","Mark002",2019-10-11 00:00:00.000,1,282,"INR",-0.11,-31.02,313.02,282
"Prod209","Cus016","Mark002",2019-10-11 00:00:00.000,1,83,"INR",-0.02,-1.66,84.66,83
"Prod210","Cus016","Mark002",2019-10-11 00:00:00.000,1,653,"INR",-0.1,-65.3,718.3,653
"Prod213","Cus016","Mark002",2019-10-11 00:00:00.000,1,60,"INR",-0.24,-14.4,74.4,60
"Prod216","Cus016","Mark002",2019-10-11 00:00:00.000,1,356,"INR",-0.17,-60.52,416.52,356
"Prod218","Cus016","Mark002",2019-10-11 00:00:00.000,1,190,"INR",-0.26,-49.4,239.4,190
"Prod220","Cus016","Mark002",2019-10-11 00:00:00.000,1,120,"INR",-0.23,-27.6,147.6,120
"Prod271","Cus016","Mark002",2019-10-11 00:00:00.000,1,500,"INR",-0.04,-20,520,500
"Prod292","Cus016","Mark002",2019-10-11 00:00:00.000,1,250,"INR",0.04,10,240,250
"Prod303","Cus016","Mark002",2019-10-11 00:00:00.000,1,319,"INR",0.08,25.52,293.48,319
"Prod306","Cus016","Mark002",2019-10-11 00:00:00.000,1,931,"INR",0.26,242.06,688.94,931
"Prod011","Cus016","Mark002",2019-10-18 00:00:00.000,1,514,"INR",-0.28,-143.92,657.92,514
"Prod152","Cus016","Mark002",2019-10-18 00:00:00.000,1,472,"INR",-0.18,-84.96,556.96,472
"Prod206","Cus016","Mark002",2019-10-18 00:00:00.000,1,847,"INR",-0.22,-186.34,1033.34,847
"Prod209","Cus016","Mark002",2019-10-18 00:00:00.000,1,167,"INR",0.22,36.74,130.26,167
"Prod212","Cus016","Mark002",2019-10-18 00:00:00.000,1,972,"INR",-0.05,-48.6,1020.6,972
"Prod213","Cus016","Mark002",2019-10-18 00:00:00.000,1,60,"INR",-0.24,-14.4,74.4,60
"Prod216","Cus016","Mark002",2019-10-18 00:00:00.000,1,620,"INR",0.3,186,434,620
"Prod219","Cus016","Mark002",2019-10-18 00:00:00.000,1,431,"INR",-0.07,-30.17,461.17,431
"Prod220","Cus016","Mark002",2019-10-18 00:00:00.000,1,120,"INR",-0.04,-4.8,124.8,120
"Prod267","Cus016","Mark002",2019-10-18 00:00:00.000,1,468,"INR",0.39,182.52,285.48,468
"Prod331","Cus016","Mark002",2019-10-18 00:00:00.000,1,949,"INR",0.32,303.68,645.32,949
"Prod205","Cus016","Mark002",2019-10-25 00:00:00.000,1,509,"INR",0.24,122.16,386.84,509
"Prod206","Cus016","Mark002",2019-10-25 00:00:00.000,1,1037,"INR",-0.22,-228.14,1265.14,1037
"Prod207","Cus016","Mark002",2019-10-25 00:00:00.000,1,944,"INR",0.04,37.76,906.24,944
"Prod209","Cus016","Mark002",2019-10-25 00:00:00.000,1,83,"INR",0.28,23.24,59.76,83
"Prod213","Cus016","Mark002",2019-10-25 00:00:00.000,1,120,"INR",0.25,30,90,120
"Prod219","Cus016","Mark002",2019-10-25 00:00:00.000,1,144,"INR",0.01,1.44,142.56,144
"Prod220","Cus016","Mark002",2019-10-25 00:00:00.000,1,120,"INR",-0.21,-25.2,145.2,120
"Prod267","Cus016","Mark002",2019-10-25 00:00:00.000,1,782,"INR",-0.33,-258.06,1040.06,782
"Prod337","Cus016","Mark002",2019-10-25 00:00:00.000,1,523,"INR",-0.03,-15.69,538.69,523
"Prod206","Cus016","Mark002",2019-11-01 00:00:00.000,1,282,"INR",0.4,112.8,169.2,282
"Prod207","Cus016","Mark002",2019-11-01 00:00:00.000,1,352,"INR",-0.28,-98.56,450.56,352
"Prod210","Cus016","Mark002",2019-11-01 00:00:00.000,1,324,"INR",0.37,119.88,204.12,324
"Prod212","Cus016","Mark002",2019-11-01 00:00:00.000,1,352,"INR",0.15,52.8,299.2,352
"Prod216","Cus016","Mark002",2019-11-01 00:00:00.000,1,176,"INR",-0.27,-47.52,223.52,176
"Prod218","Cus016","Mark002",2019-11-01 00:00:00.000,1,144,"INR",-0.1,-14.4,158.4,144
"Prod220","Cus016","Mark002",2019-11-01 00:00:00.000,1,356,"INR",0.23,81.88,274.12,356
"Prod337","Cus016","Mark002",2019-11-01 00:00:00.000,1,2093,"INR",-0.05,-104.65,2197.65,2093
"Prod205","Cus016","Mark002",2019-11-01 00:00:00.000,1,509,"INR",-0.2,-101.8,610.8,509
"Prod011","Cus016","Mark002",2019-11-01 00:00:00.000,1,514,"INR",-0.28,-143.92,657.92,514
"Prod152","Cus016","Mark002",2019-11-01 00:00:00.000,1,468,"INR",-0.22,-102.96,570.96,468
"Prod011","Cus016","Mark002",2019-11-08 00:00:00.000,1,514,"INR",-0.18,-92.52,606.52,514
"Prod205","Cus016","Mark002",2019-11-08 00:00:00.000,1,407,"INR",0.23,93.61,313.39,407
"Prod206","Cus016","Mark002",2019-11-08 00:00:00.000,1,847,"INR",0.2,169.4,677.6,847
"Prod207","Cus016","Mark002",2019-11-08 00:00:00.000,1,116,"INR",-0.11,-12.76,128.76,116
"Prod210","Cus016","Mark002",2019-11-08 00:00:00.000,1,491,"INR",-0.25,-122.75,613.75,491
"Prod212","Cus016","Mark002",2019-11-08 00:00:00.000,1,620,"INR",0.38,235.6,384.4,620
"Prod213","Cus016","Mark002",2019-11-08 00:00:00.000,1,60,"INR",0.39,23.4,36.6,60
"Prod216","Cus016","Mark002",2019-11-08 00:00:00.000,1,176,"INR",-0.29,-51.04,227.04,176
"Prod218","Cus016","Mark002",2019-11-08 00:00:00.000,1,190,"INR",0.31,58.9,131.1,190
"Prod220","Cus016","Mark002",2019-11-08 00:00:00.000,1,356,"INR",-0.04,-14.24,370.24,356
"Prod267","Cus016","Mark002",2019-11-08 00:00:00.000,1,625,"INR",-0.17,-106.25,731.25,625
"Prod011","Cus016","Mark002",2019-11-15 00:00:00.000,1,514,"INR",0.27,138.78,375.22,514
"Prod121","Cus016","Mark002",2019-11-15 00:00:00.000,1,241,"INR",-0.26,-62.66,303.66,241
"Prod152","Cus016","Mark002",2019-11-15 00:00:00.000,1,625,"INR",-0.16,-100,725,625
"Prod205","Cus016","Mark002",2019-11-15 00:00:00.000,1,407,"INR",0.1,40.7,366.3,407
"Prod206","Cus016","Mark002",2019-11-15 00:00:00.000,1,565,"INR",0.38,214.7,350.3,565
"Prod209","Cus016","Mark002",2019-11-15 00:00:00.000,1,333,"INR",0.23,76.59,256.41,333
"Prod210","Cus016","Mark002",2019-11-15 00:00:00.000,1,569,"INR",0.18,102.42,466.58,569
"Prod216","Cus016","Mark002",2019-11-15 00:00:00.000,1,264,"INR",-0.29,-76.56,340.56,264
"Prod218","Cus016","Mark002",2019-11-15 00:00:00.000,1,144,"INR",-0.27,-38.88,182.88,144
"Prod219","Cus016","Mark002",2019-11-15 00:00:00.000,1,144,"INR",0.23,33.12,110.88,144
"Prod220","Cus016","Mark002",2019-11-15 00:00:00.000,1,120,"INR",0.21,25.2,94.8,120
"Prod267","Cus016","Mark002",2019-11-15 00:00:00.000,1,1097,"INR",0.18,197.46,899.54,1097
"Prod306","Cus016","Mark002",2019-11-15 00:00:00.000,1,468,"INR",-0.17,-79.56,547.56,468
"Prod011","Cus016","Mark002",2019-11-18 00:00:00.000,1,514,"INR",-0.22,-113.08,627.08,514
"Prod212","Cus016","Mark002",2019-11-18 00:00:00.000,1,176,"INR",-0.03,-5.28,181.28,176
"Prod271","Cus016","Mark002",2019-11-18 00:00:00.000,1,83,"INR",0.19,15.77,67.23,83
"Prod121","Cus016","Mark002",2019-11-22 00:00:00.000,1,120,"INR",0.05,6,114,120
"Prod152","Cus016","Mark002",2019-11-22 00:00:00.000,1,931,"INR",0.16,148.96,782.04,931
"Prod205","Cus016","Mark002",2019-11-22 00:00:00.000,1,204,"INR",0.26,53.04,150.96,204
"Prod206","Cus016","Mark002",2019-11-22 00:00:00.000,1,1037,"INR",0.11,114.07,922.93,1037
"Prod209","Cus016","Mark002",2019-11-22 00:00:00.000,1,167,"INR",-0.29,-48.43,215.43,167
"Prod210","Cus016","Mark002",2019-11-22 00:00:00.000,1,245,"INR",-0.28,-68.6,313.6,245
"Prod216","Cus016","Mark002",2019-11-22 00:00:00.000,1,444,"INR",0.24,106.56,337.44,444
"Prod219","Cus016","Mark002",2019-11-22 00:00:00.000,1,287,"INR",-0.2,-57.4,344.4,287
"Prod220","Cus016","Mark002",2019-11-22 00:00:00.000,1,356,"INR",0.05,17.8,338.2,356
"Prod262","Cus016","Mark002",2019-11-22 00:00:00.000,1,329,"INR",-0.18,-59.22,388.22,329
"Prod267","Cus016","Mark002",2019-11-22 00:00:00.000,1,315,"INR",0.36,113.4,201.6,315
"Prod271","Cus016","Mark002",2019-11-22 00:00:00.000,1,333,"INR",0.03,9.99,323.01,333
"Prod306","Cus016","Mark002",2019-11-22 00:00:00.000,1,231,"INR",-0.25,-57.75,288.75,231
"Prod326","Cus016","Mark002",2019-11-22 00:00:00.000,1,1014,"INR",0.08,81.12,932.88,1014
