Calendar Year,Calendar Month,Calendar Yr-Mo,Calendar Yr Mo Sort,Calendar Month Sort,Product Subcategory,Sales Plan Amt,Sales Territory Region
2017,"Jul","2017-Jul",201707,7,"Socks",111.1164,"Canada"
2017,"Jul","2017-Jul",201707,7,"Bottles and Cages",848.3846,"Canada"
2017,"Jul","2017-Jul",201707,7,"Helmets",2856.9335,"Canada"
2017,"Aug","2017-Aug",201708,8,"Touring Bikes",24184.224,"Canada"
2017,"Aug","2017-Aug",201708,8,"Mountain Bikes",34959.8888,"Canada"
2017,"Aug","2017-Aug",201708,8,"Socks",35.061,"Canada"
2017,"Aug","2017-Aug",201708,8,"Gloves",490.2898,"Canada"
2017,"Aug","2017-Aug",201708,8,"Tires and Tubes",3858.8088,"Canada"
2017,"Aug","2017-Aug",201708,8,"Bottles and Cages",642.9682,"Canada"
2017,"Aug","2017-Aug",201708,8,"Shorts",1121.2398,"Canada"
2017,"Aug","2017-Aug",201708,8,"Helmets",2044.1158,"Canada"
2017,"Aug","2017-Aug",201708,8,"Jerseys",2135.9884,"Canada"
2017,"Aug","2017-Aug",201708,8,"Bike Racks",273.6,"Canada"
2017,"Aug","2017-Aug",201708,8,"Bike Stands",367.29,"Canada"
2017,"Aug","2017-Aug",201708,8,"Hydration Packs",836.3979,"Canada"
2017,"Aug","2017-Aug",201708,8,"Cleaners",57.24,"Canada"
2017,"Aug","2017-Aug",201708,8,"Fenders",710.8332,"Canada"
2017,"Aug","2017-Aug",201708,8,"Road Bikes",10218.0543,"Canada"
2017,"Aug","2017-Aug",201708,8,"Vests",404.495,"Canada"
2017,"Aug","2017-Aug",201708,8,"Caps",178.002,"Canada"
2017,"Sep","2017-Sep",201709,9,"Helmets",1778.1918,"Canada"
2017,"Sep","2017-Sep",201709,9,"Bottles and Cages",652.8693,"Canada"
2017,"Sep","2017-Sep",201709,9,"Socks",72.3695,"Canada"
2017,"Sep","2017-Sep",201709,9,"Caps",176.3838,"Canada"
2017,"Sep","2017-Sep",201709,9,"Jerseys",2620.0476,"Canada"
2017,"Sep","2017-Sep",201709,9,"Shorts",911.2698,"Canada"
2017,"Sep","2017-Sep",201709,9,"Tires and Tubes",2403.258,"Canada"
2017,"Sep","2017-Sep",201709,9,"Gloves",426.126,"Canada"
2017,"Sep","2017-Sep",201709,9,"Mountain Bikes",36935.602,"Canada"
2017,"Sep","2017-Sep",201709,9,"Touring Bikes",30668.0985,"Canada"
2017,"Sep","2017-Sep",201709,9,"Vests",495.935,"Canada"
2017,"Sep","2017-Sep",201709,9,"Road Bikes",15965.6551,"Canada"
2017,"Sep","2017-Sep",201709,9,"Bike Racks",624,"Canada"
2017,"Sep","2017-Sep",201709,9,"Bike Stands",367.29,"Canada"
2017,"Sep","2017-Sep",201709,9,"Hydration Packs",290.3472,"Canada"
2017,"Sep","2017-Sep",201709,9,"Cleaners",113.685,"Canada"
2017,"Sep","2017-Sep",201709,9,"Fenders",611.9232,"Canada"
2017,"Oct","2017-Oct",201710,10,"Road Bikes",15851.529,"Canada"
2017,"Oct","2017-Oct",201710,10,"Fenders",712.152,"Canada"
2017,"Oct","2017-Oct",201710,10,"Cleaners",115.434,"Canada"
2017,"Oct","2017-Oct",201710,10,"Shorts",1497.0861,"Canada"
2017,"Oct","2017-Oct",201710,10,"Hydration Packs",331.5897,"Canada"
2017,"Oct","2017-Oct",201710,10,"Bike Racks",475.2,"Canada"
2017,"Oct","2017-Oct",201710,10,"Bike Stands",890.4,"Canada"
2017,"Oct","2017-Oct",201710,10,"Tires and Tubes",4963.2375,"Canada"
2017,"Oct","2017-Oct",201710,10,"Gloves",668.577,"Canada"
2017,"Oct","2017-Oct",201710,10,"Caps",173.6868,"Canada"
2017,"Oct","2017-Oct",201710,10,"Bottles and Cages",514.3775,"Canada"
2017,"Oct","2017-Oct",201710,10,"Socks",45.3096,"Canada"
2017,"Oct","2017-Oct",201710,10,"Mountain Bikes",56268.9316,"Canada"
2017,"Oct","2017-Oct",201710,10,"Jerseys",1837.1375,"Canada"
2017,"Oct","2017-Oct",201710,10,"Touring Bikes",27986.0976,"Canada"
2017,"Oct","2017-Oct",201710,10,"Helmets",2499.6856,"Canada"
2017,"Oct","2017-Oct",201710,10,"Vests",817.245,"Canada"
2017,"Nov","2017-Nov",201711,11,"Bottles and Cages",712.6949,"Canada"
2017,"Nov","2017-Nov",201711,11,"Socks",34.8812,"Canada"
2017,"Nov","2017-Nov",201711,11,"Caps",285.1628,"Canada"
2017,"Nov","2017-Nov",201711,11,"Jerseys",1976.9748,"Canada"
2017,"Nov","2017-Nov",201711,11,"Shorts",1473.9894,"Canada"
2017,"Nov","2017-Nov",201711,11,"Tires and Tubes",3306.4487,"Canada"
2017,"Nov","2017-Nov",201711,11,"Gloves",385.7175,"Canada"
2017,"Nov","2017-Nov",201711,11,"Mountain Bikes",91310.2635,"Canada"
2017,"Nov","2017-Nov",201711,11,"Touring Bikes",12119.6985,"Canada"
2017,"Nov","2017-Nov",201711,11,"Vests",660.4,"Canada"
2017,"Nov","2017-Nov",201711,11,"Road Bikes",34915.8276,"Canada"
2017,"Nov","2017-Nov",201711,11,"Bike Stands",529.47,"Canada"
2017,"Nov","2017-Nov",201711,11,"Bike Racks",600,"Canada"
2017,"Nov","2017-Nov",201711,11,"Hydration Packs",829.2492,"Canada"
2017,"Nov","2017-Nov",201711,11,"Cleaners",58.5915,"Canada"
2017,"Nov","2017-Nov",201711,11,"Fenders",594.7788,"Canada"
2017,"Nov","2017-Nov",201711,11,"Helmets",1968.1875,"Canada"
2017,"Dec","2017-Dec",201712,12,"Bottles and Cages",855.2115,"Canada"
2017,"Dec","2017-Dec",201712,12,"Tires and Tubes",2247.7456,"Canada"
2017,"Dec","2017-Dec",201712,12,"Bike Stands",405.45,"Canada"
2017,"Dec","2017-Dec",201712,12,"Bike Racks",786,"Canada"
2017,"Dec","2017-Dec",201712,12,"Gloves",493.2286,"Canada"
2017,"Dec","2017-Dec",201712,12,"Cleaners",121.635,"Canada"
2017,"Dec","2017-Dec",201712,12,"Road Bikes",29092.23,"Canada"
2017,"Dec","2017-Dec",201712,12,"Touring Bikes",55600.0992,"Canada"
2017,"Dec","2017-Dec",201712,12,"Shorts",2329.2672,"Canada"
2017,"Dec","2017-Dec",201712,12,"Socks",83.0676,"Canada"
2017,"Dec","2017-Dec",201712,12,"Mountain Bikes",36618.79,"Canada"
2017,"Dec","2017-Dec",201712,12,"Vests",937.26,"Canada"
2017,"Dec","2017-Dec",201712,12,"Fenders",417.1804,"Canada"
2017,"Dec","2017-Dec",201712,12,"Hydration Packs",369.5328,"Canada"
2017,"Dec","2017-Dec",201712,12,"Caps",220.1651,"Canada"
2017,"Dec","2017-Dec",201712,12,"Helmets",3244.2728,"Canada"
2017,"Dec","2017-Dec",201712,12,"Jerseys",2957.225,"Canada"
2017,"Jan","2017-Jan",201701,1,"Bottles and Cages",239.6046,"France"
2017,"Jan","2017-Jan",201701,1,"Bike Racks",133.2,"France"
2017,"Jan","2017-Jan",201701,1,"Mountain Bikes",19222.4592,"France"
2017,"Jan","2017-Jan",201701,1,"Shorts",117.5832,"France"
2017,"Jan","2017-Jan",201701,1,"Helmets",543.7446,"France"
2017,"Jan","2017-Jan",201701,1,"Hydration Packs",87.984,"France"
2017,"Jan","2017-Jan",201701,1,"Caps",34.7913,"France"
2017,"Jan","2017-Jan",201701,1,"Cleaners",17.649,"France"
2017,"Jan","2017-Jan",201701,1,"Tires and Tubes",582.2712,"France"
2017,"Jan","2017-Jan",201701,1,"Touring Bikes",17903.268,"France"
2017,"Jan","2017-Jan",201701,1,"Fenders",74.5122,"France"
2017,"Jan","2017-Jan",201701,1,"Jerseys",571.051,"France"
2017,"Jan","2017-Jan",201701,1,"Gloves",132.246,"France"
2017,"Jan","2017-Jan",201701,1,"Road Bikes",58823.415,"France"
2017,"Feb","2017-Feb",201702,2,"Road Bikes",21906.2624,"France"
2017,"Feb","2017-Feb",201702,2,"Gloves",143.0216,"France"
2017,"Feb","2017-Feb",201702,2,"Jerseys",986.29,"France"
2017,"Feb","2017-Feb",201702,2,"Tires and Tubes",1842.3522,"France"
2017,"Feb","2017-Feb",201702,2,"Bottles and Cages",197.064,"France"
2017,"Feb","2017-Feb",201702,2,"Helmets",889.4458,"France"
2017,"Feb","2017-Feb",201702,2,"Fenders",234.5266,"France"
2017,"Feb","2017-Feb",201702,2,"Caps",100.8678,"France"
2017,"Feb","2017-Feb",201702,2,"Socks",43.5116,"France"
2017,"Feb","2017-Feb",201702,2,"Bike Racks",204,"France"
2017,"Feb","2017-Feb",201702,2,"Touring Bikes",10430.2647,"France"
2017,"Feb","2017-Feb",201702,2,"Mountain Bikes",28658.0324,"France"
2017,"Feb","2017-Feb",201702,2,"Vests",294.64,"France"
2017,"Feb","2017-Feb",201702,2,"Bike Stands",343.44,"France"
2017,"Feb","2017-Feb",201702,2,"Shorts",573.2181,"France"
2017,"Feb","2017-Feb",201702,2,"Cleaners",51.039,"France"
2017,"Feb","2017-Feb",201702,2,"Hydration Packs",272.7504,"France"
2017,"Mar","2017-Mar",201703,3,"Vests",59.69,"France"
2017,"Mar","2017-Mar",201703,3,"Helmets",1577.3492,"France"
2017,"Mar","2017-Mar",201703,3,"Touring Bikes",25018.2648,"France"
2017,"Mar","2017-Mar",201703,3,"Road Bikes",18576.2525,"France"
2017,"Mar","2017-Mar",201703,3,"Hydration Packs",283.7484,"France"
2017,"Mar","2017-Mar",201703,3,"Gloves",175.1035,"France"
2017,"Mar","2017-Mar",201703,3,"Mountain Bikes",40378.1875,"France"
2017,"Mar","2017-Mar",201703,3,"Jerseys",1592.0128,"France"
2017,"Mar","2017-Mar",201703,3,"Fenders",123.9672,"France"
2017,"Mar","2017-Mar",201703,3,"Caps",161.1008,"France"
2017,"Mar","2017-Mar",201703,3,"Tires and Tubes",1497.466,"France"
2017,"Mar","2017-Mar",201703,3,"Shorts",475.2321,"France"
2017,"Mar","2017-Mar",201703,3,"Cleaners",13.197,"France"
2017,"Mar","2017-Mar",201703,3,"Socks",21.7558,"France"
2017,"Mar","2017-Mar",201703,3,"Bike Racks",152.4,"France"
2017,"Mar","2017-Mar",201703,3,"Bottles and Cages",447.5952,"France"
2017,"Mar","2017-Mar",201703,3,"Bike Stands",138.33,"France"
2017,"Apr","2017-Apr",201704,4,"Bottles and Cages",132.4752,"France"
2017,"Apr","2017-Apr",201704,4,"Helmets",1391.9022,"France"
2017,"Apr","2017-Apr",201704,4,"Caps",150.7623,"France"
2017,"Apr","2017-Apr",201704,4,"Fenders",162.2124,"France"
2017,"Apr","2017-Apr",201704,4,"Socks",32.6337,"France"
2017,"Apr","2017-Apr",201704,4,"Jerseys",649.7739,"France"
2017,"Apr","2017-Apr",201704,4,"Road Bikes",30529.2672,"France"
2017,"Apr","2017-Apr",201704,4,"Gloves",110.205,"France"
2017,"Apr","2017-Apr",201704,4,"Touring Bikes",27759.2832,"France"
2017,"Apr","2017-Apr",201704,4,"Cleaners",17.331,"France"
2017,"Apr","2017-Apr",201704,4,"Bike Stands",422.94,"France"
2017,"Apr","2017-Apr",201704,4,"Tires and Tubes",1826.9316,"France"
2017,"Apr","2017-Apr",201704,4,"Vests",330.2,"France"
2017,"Apr","2017-Apr",201704,4,"Hydration Packs",273.8502,"France"
2017,"Apr","2017-Apr",201704,4,"Mountain Bikes",16501.4094,"France"
2017,"Apr","2017-Apr",201704,4,"Shorts",433.938,"France"
2017,"Apr","2017-Apr",201704,4,"Bike Racks",165.6,"France"
2017,"May","2017-May",201705,5,"Tires and Tubes",1424.26,"France"
2017,"May","2017-May",201705,5,"Bottles and Cages",436.7952,"France"
2017,"May","2017-May",201705,5,"Fenders",123.088,"France"
2017,"May","2017-May",201705,5,"Mountain Bikes",46111.1952,"France"
2017,"May","2017-May",201705,5,"Shorts",390.5442,"France"
2017,"May","2017-May",201705,5,"Bike Stands",200.34,"France"
2017,"May","2017-May",201705,5,"Touring Bikes",32028.066,"France"
2017,"May","2017-May",201705,5,"Cleaners",16.377,"France"
2017,"May","2017-May",201705,5,"Vests",415.925,"France"
2017,"May","2017-May",201705,5,"Bike Racks",123.6,"France"
2017,"May","2017-May",201705,5,"Hydration Packs",153.972,"France"
2017,"May","2017-May",201705,5,"Road Bikes",23076.2044,"France"
2017,"May","2017-May",201705,5,"Gloves",217.961,"France"
2017,"May","2017-May",201705,5,"Jerseys",965.811,"France"
2017,"May","2017-May",201705,5,"Socks",6.2031,"France"
2017,"May","2017-May",201705,5,"Caps",111.0265,"France"
2017,"May","2017-May",201705,5,"Helmets",1299.1787,"France"
2017,"Jun","2017-Jun",201706,6,"Socks",8.6304,"France"
2017,"Jun","2017-Jun",201706,6,"Tires and Tubes",2800.0768,"France"
2017,"Jun","2017-Jun",201706,6,"Jerseys",1754.06,"France"
2017,"Jun","2017-Jun",201706,6,"Hydration Packs",255.7035,"France"
2017,"Jun","2017-Jun",201706,6,"Cleaners",27.666,"France"
2017,"Jun","2017-Jun",201706,6,"Bike Racks",417.6,"France"
2017,"Jun","2017-Jun",201706,6,"Helmets",2235.861,"France"
2017,"Jun","2017-Jun",201706,6,"Mountain Bikes",91819.3518,"France"
2017,"Jun","2017-Jun",201706,6,"Bottles and Cages",571.4577,"France"
2017,"Jun","2017-Jun",201706,6,"Fenders",148.365,"France"
2017,"Jun","2017-Jun",201706,6,"Road Bikes",36247.668,"France"
2017,"Jun","2017-Jun",201706,6,"Caps",213.962,"France"
2017,"Jun","2017-Jun",201706,6,"Bike Stands",298.92,"France"
2017,"Jun","2017-Jun",201706,6,"Vests",369.57,"France"
2017,"Jun","2017-Jun",201706,6,"Gloves",144.0012,"France"
2017,"Jun","2017-Jun",201706,6,"Shorts",381.4455,"France"
2017,"Jun","2017-Jun",201706,6,"Touring Bikes",33460.4844,"France"
2017,"Jul","2017-Jul",201707,7,"Caps",181.2384,"France"
2017,"Jul","2017-Jul",201707,7,"Mountain Bikes",48841.461,"France"
2017,"Jul","2017-Jul",201707,7,"Shorts",201.5712,"France"
2017,"Jul","2017-Jul",201707,7,"Bike Stands",170.13,"France"
2017,"Jul","2017-Jul",201707,7,"Cleaners",52.47,"France"
2017,"Jul","2017-Jul",201707,7,"Helmets",1716.2595,"France"
2017,"Jul","2017-Jul",201707,7,"Bottles and Cages",265.2843,"France"
2017,"Jul","2017-Jul",201707,7,"Tires and Tubes",1467.823,"France"
2017,"Jul","2017-Jul",201707,7,"Fenders",213.6456,"France"
2017,"Jul","2017-Jul",201707,7,"Jerseys",1129.821,"France"
2017,"Jul","2017-Jul",201707,7,"Gloves",272.0839,"France"
2017,"Jul","2017-Jul",201707,7,"Road Bikes",45227.3682,"France"
2017,"Jul","2017-Jul",201707,7,"Hydration Packs",204.5628,"France"
2017,"Jul","2017-Jul",201707,7,"Bike Racks",88.8,"France"
2017,"Jul","2017-Jul",201707,7,"Socks",7.3718,"France"
2017,"Jul","2017-Jul",201707,7,"Vests",377.825,"France"
2017,"Jul","2017-Jul",201707,7,"Touring Bikes",25055.943,"France"
2017,"Aug","2017-Aug",201708,8,"Road Bikes",70402.6723,"France"
2017,"Aug","2017-Aug",201708,8,"Touring Bikes",26291.5191,"France"
2017,"Aug","2017-Aug",201708,8,"Vests",234.315,"France"
2017,"Aug","2017-Aug",201708,8,"Helmets",1751.2495,"France"
2017,"Aug","2017-Aug",201708,8,"Bottles and Cages",343.764,"France"
2017,"Aug","2017-Aug",201708,8,"Mountain Bikes",48268.2312,"France"
2017,"Aug","2017-Aug",201708,8,"Shorts",241.4655,"France"
2017,"Aug","2017-Aug",201708,8,"Hydration Packs",379.431,"France"
2017,"Aug","2017-Aug",201708,8,"Fenders",178.038,"France"
2017,"Aug","2017-Aug",201708,8,"Cleaners",57.876,"France"
2017,"Aug","2017-Aug",201708,8,"Bike Stands",311.64,"France"
2017,"Aug","2017-Aug",201708,8,"Socks",40.455,"France"
2017,"Aug","2017-Aug",201708,8,"Caps",191.8466,"France"
2017,"Aug","2017-Aug",201708,8,"Jerseys",1686.4133,"France"
2017,"Aug","2017-Aug",201708,8,"Bike Racks",140.4,"France"
2017,"Aug","2017-Aug",201708,8,"Tires and Tubes",1904.1792,"France"
2017,"Aug","2017-Aug",201708,8,"Gloves",115.103,"France"
2017,"Sep","2017-Sep",201709,9,"Gloves",37.7146,"France"
2017,"Sep","2017-Sep",201709,9,"Jerseys",579.488,"France"
2017,"Sep","2017-Sep",201709,9,"Socks",30.4761,"France"
2017,"Sep","2017-Sep",201709,9,"Fenders",130.781,"France"
2017,"Sep","2017-Sep",201709,9,"Caps",186.5425,"France"
2017,"Sep","2017-Sep",201709,9,"Bottles and Cages",412.5096,"France"
2017,"Sep","2017-Sep",201709,9,"Helmets",1927.2492,"France"
2017,"Sep","2017-Sep",201709,9,"Tires and Tubes",2700.1065,"France"
2017,"Sep","2017-Sep",201709,9,"Bike Stands",146.28,"France"
2017,"Sep","2017-Sep",201709,9,"Mountain Bikes",63085.9446,"France"
2017,"Sep","2017-Sep",201709,9,"Shorts",58.0917,"France"
2017,"Sep","2017-Sep",201709,9,"Vests",355.6,"France"
2017,"Sep","2017-Sep",201709,9,"Touring Bikes",23698.8864,"France"
2017,"Sep","2017-Sep",201709,9,"Bike Racks",259.2,"France"
2017,"Sep","2017-Sep",201709,9,"Hydration Packs",356.3352,"France"
2017,"Sep","2017-Sep",201709,9,"Cleaners",6.7575,"France"
2017,"Sep","2017-Sep",201709,9,"Road Bikes",32713.5279,"France"
2017,"Oct","2017-Oct",201710,10,"Helmets",2632.6476,"France"
2017,"Oct","2017-Oct",201710,10,"Hydration Packs",65.4381,"France"
2017,"Oct","2017-Oct",201710,10,"Bike Stands",718.68,"France"
2017,"Oct","2017-Oct",201710,10,"Bike Racks",90,"France"
2017,"Oct","2017-Oct",201710,10,"Vests",249.555,"France"
2017,"Oct","2017-Oct",201710,10,"Cleaners",42.93,"France"
2017,"Oct","2017-Oct",201710,10,"Touring Bikes",51346.9404,"France"
2017,"Oct","2017-Oct",201710,10,"Gloves",178.777,"France"
2017,"Oct","2017-Oct",201710,10,"Shorts",170.0757,"France"
2017,"Oct","2017-Oct",201710,10,"Mountain Bikes",51656.8988,"France"
2017,"Oct","2017-Oct",201710,10,"Caps",193.285,"France"
2017,"Oct","2017-Oct",201710,10,"Road Bikes",44912.7608,"France"
2017,"Oct","2017-Oct",201710,10,"Bottles and Cages",684.1824,"France"
2017,"Oct","2017-Oct",201710,10,"Tires and Tubes",2328.9558,"France"
2017,"Oct","2017-Oct",201710,10,"Fenders",270.7936,"France"
2017,"Oct","2017-Oct",201710,10,"Socks",24.273,"France"
2017,"Oct","2017-Oct",201710,10,"Jerseys",2081.9604,"France"
2017,"Nov","2017-Nov",201711,11,"Caps",155.3472,"France"
2017,"Nov","2017-Nov",201711,11,"Bottles and Cages",434.8872,"France"
2017,"Nov","2017-Nov",201711,11,"Road Bikes",50686.248,"France"
2017,"Nov","2017-Nov",201711,11,"Jerseys",1450.8165,"France"
2017,"Nov","2017-Nov",201711,11,"Bike Racks",388.8,"France"
2017,"Nov","2017-Nov",201711,11,"Touring Bikes",34354.1964,"France"
2017,"Nov","2017-Nov",201711,11,"Mountain Bikes",39667.383,"France"
2017,"Nov","2017-Nov",201711,11,"Hydration Packs",250.7544,"France"
2017,"Nov","2017-Nov",201711,11,"Shorts",262.4625,"France"
2017,"Nov","2017-Nov",201711,11,"Cleaners",14.946,"France"
2017,"Nov","2017-Nov",201711,11,"Bike Stands",397.5,"France"
2017,"Nov","2017-Nov",201711,11,"Socks",45.6692,"France"
2017,"Nov","2017-Nov",201711,11,"Fenders",292.7736,"France"
2017,"Nov","2017-Nov",201711,11,"Tires and Tubes",2397.852,"France"
2017,"Nov","2017-Nov",201711,11,"Gloves",307.1046,"France"
2017,"Nov","2017-Nov",201711,11,"Helmets",1967.8376,"France"
2017,"Dec","2017-Dec",201712,12,"Fenders",215.6238,"France"
2017,"Dec","2017-Dec",201712,12,"Hydration Packs",241.956,"France"
2017,"Dec","2017-Dec",201712,12,"Tires and Tubes",2318.8899,"France"
2017,"Dec","2017-Dec",201712,12,"Shorts",249.8643,"France"
2017,"Dec","2017-Dec",201712,12,"Jerseys",1484.2352,"France"
2017,"Dec","2017-Dec",201712,12,"Helmets",1917.8019,"France"
2017,"Dec","2017-Dec",201712,12,"Vests",148.59,"France"
2017,"Dec","2017-Dec",201712,12,"Cleaners",76.0815,"France"
2017,"Dec","2017-Dec",201712,12,"Gloves",229.2264,"France"
2017,"Dec","2017-Dec",201712,12,"Bottles and Cages",683.505,"France"
2017,"Dec","2017-Dec",201712,12,"Caps",134.4904,"France"
2017,"Dec","2017-Dec",201712,12,"Touring Bikes",33312.4815,"France"
2017,"Dec","2017-Dec",201712,12,"Road Bikes",58630.0104,"France"
2017,"Dec","2017-Dec",201712,12,"Bike Racks",424.8,"France"
2017,"Dec","2017-Dec",201712,12,"Socks",16.182,"France"
2017,"Dec","2017-Dec",201712,12,"Mountain Bikes",79097.3463,"France"
2017,"Jan","2017-Jan",201701,1,"Cleaners",35.775,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Bottles and Cages",121.5072,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Helmets",736.8894,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Vests",44.45,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Caps",135.9288,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Mountain Bikes",46204.1816,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Hydration Packs",83.5848,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Tires and Tubes",942.1677,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Touring Bikes",17124.3384,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Jerseys",747.5983,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Bike Stands",160.59,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Gloves",63.674,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Fenders",78.4686,"United Kingdom"
2017,"Jan","2017-Jan",201701,1,"Road Bikes",54051.5514,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Helmets",1564.7528,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Socks",28.0488,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Caps",233.0208,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Bottles and Cages",345.6555,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Fenders",56.7084,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Jerseys",908.7832,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Gloves",152.8176,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Road Bikes",57401.1179,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Cleaners",25.0425,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Bike Racks",271.2,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Bike Stands",139.92,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Vests",88.9,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Shorts",156.7776,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Touring Bikes",5716.9368,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Mountain Bikes",50903.424,"United Kingdom"
2017,"Feb","2017-Feb",201702,2,"Tires and Tubes",1760.724,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Jerseys",1491.47,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Helmets",1524.1644,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Gloves",336.7375,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Fenders",89.6784,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Road Bikes",56377.684,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Cleaners",57.24,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Tires and Tubes",1862.046,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Bottles and Cages",292.1765,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Hydration Packs",204.5628,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Caps",179.9798,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Bike Stands",314.82,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Mountain Bikes",36694.7074,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Vests",322.58,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Touring Bikes",26021.1435,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Bike Racks",624,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Shorts",489.93,"United Kingdom"
2017,"Mar","2017-Mar",201703,3,"Socks",39.556,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Socks",36.4095,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Helmets",1308.626,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Gloves",396.738,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Jerseys",1846.4669,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Road Bikes",28157.9976,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Fenders",332.3376,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Cleaners",46.269,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Bottles and Cages",446.508,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Hydration Packs",175.968,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Mountain Bikes",65343.5271,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Shorts",335.952,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Vests",203.2,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Tires and Tubes",2369.686,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Touring Bikes",45090.2979,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Bike Stands",457.92,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Bike Racks",435.6,"United Kingdom"
2017,"Apr","2017-Apr",201704,4,"Caps",207.669,"United Kingdom"
2017,"May","2017-May",201705,5,"Touring Bikes",48344.7783,"United Kingdom"
2017,"May","2017-May",201705,5,"Bike Stands",419.76,"United Kingdom"
2017,"May","2017-May",201705,5,"Mountain Bikes",87570.119,"United Kingdom"
2017,"May","2017-May",201705,5,"Vests",74.93,"United Kingdom"
2017,"May","2017-May",201705,5,"Shorts",411.5412,"United Kingdom"
2017,"May","2017-May",201705,5,"Tires and Tubes",2430.0492,"United Kingdom"
2017,"May","2017-May",201705,5,"Bike Racks",320.4,"United Kingdom"
2017,"May","2017-May",201705,5,"Hydration Packs",321.6915,"United Kingdom"
2017,"May","2017-May",201705,5,"Cleaners",40.1475,"United Kingdom"
2017,"May","2017-May",201705,5,"Road Bikes",52457.2314,"United Kingdom"
2017,"May","2017-May",201705,5,"Gloves",358.5336,"United Kingdom"
2017,"May","2017-May",201705,5,"Jerseys",2189.9943,"United Kingdom"
2017,"May","2017-May",201705,5,"Fenders",164.85,"United Kingdom"
2017,"May","2017-May",201705,5,"Bottles and Cages",567.1264,"United Kingdom"
2017,"May","2017-May",201705,5,"Caps",229.5147,"United Kingdom"
2017,"May","2017-May",201705,5,"Socks",98.7102,"United Kingdom"
2017,"May","2017-May",201705,5,"Helmets",3233.076,"United Kingdom"
2017,"Jun","2017-Jun",201706,6,"Vests",195.58,"United Kingdom"
2017,"Jun","2017-Jun",201706,6,"Shorts",239.3658,"United Kingdom"
2017,"Jun","2017-Jun",201706,6,"Bike Stands",330.72,"United Kingdom"
