Empresa,Exercício,Pacote,Nome 1,Data de lançamento,Real_Pacote,Plano_Pacote,Comp_Pacote
"4100","2020","Pacote 01-Alimentaçao Trabalhador","CONSELHO",2020-06-01 00:00:00.000,0,1392.64,2168.8
"4100","2020","Pacote 01-Alimentaçao Trabalhador","CONSELHO",2020-05-01 00:00:00.000,0,1380,2076.69
"4100","2020","Pacote 01-Alimentaçao Trabalhador","CONSELHO",2020-04-01 00:00:00.000,0,1380,2066.37
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-03-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-04-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-05-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-06-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-07-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-08-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-09-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-10-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-11-01 00:00:00.000,0,35,35
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","CONSELHO",2020-12-01 00:00:00.000,0,35,35
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,317.11,853.04
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,17769.15,30450.84
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,23191.699999999997,46017.53
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,23199.43,45888.84
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,23191.649999999994,45776.5
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,24147.57,46967.350000000006
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,23179.19,41794.020000000004
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,24195.159999999996,46246.25
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,23284.479999999996,42934.609999999993
"4100","2020","FORA DE PACOTE","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,24195.939999999995,35870.329999999994
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,15,21.8
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,15,25.27
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,15,17.57
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,15,29.93
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,15,24.98
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,15,17
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,15,15
"4100","2020","Pacote 08-Embalagens","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,15,26.98
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,317.1,746.68000000000006
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,317.09000000000003,747.68999999999994
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,317.1,746.56
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,317.09000000000003,747.68999999999994
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,25,26.65
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,25,40.22
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,25,35.589999999999996
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,25,58.91
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,25,49.24
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,25,35.82
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,25,51.62
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,25,51.36
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,25,72.01
"4100","2020","Pacote 17-Serv.vigilância/limpeza","DIR. SUPRIMENTOS",2020-02-01 00:00:00.000,0,25,43.03
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,45,110.12
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,45,45
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,45,170.43
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,45,69.68
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,45,91
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,317.09000000000003,748.81
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,317.09000000000003,620.46
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,317.1,532.6
"4100","2020","Pacote 18-Telefonia e internet","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,317.11,703.87
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,45,81.05
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,686.8,1383.9899999999998
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,686.8,1382.1299999999999
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,686.8,1399.71
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,686.8,1372.17
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,686.8,1397.6999999999998
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,686.8,1462.99
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,686.8,1308.13
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,686.8,1358.69
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,620.25,1234.27
"4100","2020","Pacote 21-Utilidades (energia elé/gases)","DIR. SUPRIMENTOS",2020-03-01 00:00:00.000,0,620.25,1153.89
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,45,114.2
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,45,46.9
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,377,997.40000000000009
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,45,150.19
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,45,571.98
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,45,144.55
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,45,124.66999999999999
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,193,266.40000000000003
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,40,135.5
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-03-01 00:00:00.000,0,45,47.44
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,45,46.7
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,45,137.86
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,45,134.3
"4100","2020","Pacote 09-EPI / Fardamentos","DIR. SUPRIMENTOS",2020-01-01 00:00:00.000,0,45,114.43
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-12-01 00:00:00.000,0,1148.6,2165.1
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-11-01 00:00:00.000,0,1148.6,2339.0299999999997
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-10-01 00:00:00.000,0,1148.6,2274.8999999999996
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-09-01 00:00:00.000,0,1148.6,2274.6499999999996
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-08-01 00:00:00.000,0,1148.6,2342.68
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-07-01 00:00:00.000,0,1148.6,2186.02
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-06-01 00:00:00.000,0,1108.7199999999998,2218.7
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-05-01 00:00:00.000,0,1098.6,2154.21
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. SUPRIMENTOS",2020-04-01 00:00:00.000,0,1098.6,2143.6
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-05-01 00:00:00.000,0,2390.7200000000003,2390.7200000000003
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","Pacote 10-Fretes","DIR. ADMINISTRATIVA",2020-03-01 00:00:00.000,0,697.75,697.75
"4100","2020","Pacote 10-Fretes","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,478.6,1248.9
"4100","2020","Pacote 10-Fretes","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 10-Fretes","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,564.29,564.29
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,12564.49,34305.06
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-05-01 00:00:00.000,0,12564.49,28130.81
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,12564.49,28716.81
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-07-01 00:00:00.000,0,12564.49,26965.89
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-08-01 00:00:00.000,0,12564.49,27841.35
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 05-Combustíveis de transporte","DIR. ADMINISTRATIVA",2020-03-01 00:00:00.000,0,485.84,485.84
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-12-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-11-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-10-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-08-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","FORA DE PACOTE","DIR. ADMINISTRATIVA",2020-07-01 00:00:00.000,0,1052.72,1052.72
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. ADMINISTRATIVA",2020-03-01 00:00:00.000,0,278,278
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. ADMINISTRATIVA",2020-02-01 00:00:00.000,0,278,278
"4100","2020","Pacote 01-Alimentaçao Trabalhador","DIR. ADMINISTRATIVA",2020-01-01 00:00:00.000,0,278,278
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-12-01 00:00:00.000,0,510,510
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-11-01 00:00:00.000,0,510,510
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-10-01 00:00:00.000,0,1510,1510
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,760,760
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-08-01 00:00:00.000,0,510,510
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-07-01 00:00:00.000,0,510,510
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,710,710
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-05-01 00:00:00.000,0,7110,7110
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,710,710
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-03-01 00:00:00.000,0,660,660
"4100","2020","Pacote 15-Mat. expediente e desp.gerais","DIR. ADMINISTRATIVA",2020-02-01 00:00:00.000,0,410,410
"4100","2020","Pacote 07-Consultorias","DIR. ADMINISTRATIVA",2020-08-01 00:00:00.000,0,7000,7000
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,4471.45,5946.8
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,12564.49,24920.42
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-10-01 00:00:00.000,0,12564.49,26665.27
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-11-01 00:00:00.000,0,12564.49,25789.81
"4100","2020","Pacote 02-Aluguéis imóveis máq/e equip","DIR. ADMINISTRATIVA",2020-12-01 00:00:00.000,0,12564.49,24490.25
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,128.6,185.78
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-01-01 00:00:00.000,0,1772.51,1772.51
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-02-01 00:00:00.000,0,531.75,531.75
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,48600,56606.38
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-05-01 00:00:00.000,0,84500,85089.4
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-07-01 00:00:00.000,0,18388.33,18388.33
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-08-01 00:00:00.000,0,41609.54,51672.36
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-09-01 00:00:00.000,0,16969.11,29774.28
"4100","2020","Pacote 12-Manut.(serv/ materiais)-Civil","DIR. ADMINISTRATIVA",2020-10-01 00:00:00.000,0,39594.6,39594.6
"4100","2020","Pacote 22-Viagens e reembolsos","DIR. ADMINISTRATIVA",2020-04-01 00:00:00.000,0,3356.12,5363.61
"4100","2020","Pacote 07-Consultorias","DIR. ADMINISTRATIVA",2020-03-01 00:00:00.000,0,16000,16000
"4100","2020","Pacote 07-Consultorias","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR. ADMINISTRATIVA",2020-06-01 00:00:00.000,0,0,0
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR. ADMINISTRATIVA",2020-11-01 00:00:00.000,0,6373.17,6373.17
"4100","2020","Pacote 20-Tributos (federais,estaduais)","DIR. ADMINISTRATIVA",2020-10-01 00:00:00.000,0,5678,11111.62
"3100","2020","FORA DE PACOTE","CONSELHO",2020-12-01 00:00:00.000,0,81454.77,169693.52000000002
"3100","2020","FORA DE PACOTE","CONSELHO",2020-11-01 00:00:00.000,0,82047.05,159512.63999999998
"3100","2020","FORA DE PACOTE","CONSELHO",2020-10-01 00:00:00.000,0,81285.790000000008,158050.48
"3100","2020","FORA DE PACOTE","CONSELHO",2020-09-01 00:00:00.000,0,84861.31,153621.32
"3100","2020","FORA DE PACOTE","CONSELHO",2020-08-01 00:00:00.000,0,80981.77,145242.61000000002
"3100","2020","FORA DE PACOTE","CONSELHO",2020-07-01 00:00:00.000,0,81842.12,146097.38
"3100","2020","FORA DE PACOTE","CONSELHO",2020-06-01 00:00:00.000,0,78737.93,142953.73
"3100","2020","FORA DE PACOTE","CONSELHO",2020-05-01 00:00:00.000,0,77877.48,138227.6
"3100","2020","FORA DE PACOTE","CONSELHO",2020-04-01 00:00:00.000,0,80735.01999999999,145978.31
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-09-01 00:00:00.000,0,15305,15305
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-06-01 00:00:00.000,0,0,0
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-03-01 00:00:00.000,0,8220,11385
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-01-01 00:00:00.000,0,14400,14400
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-10-01 00:00:00.000,0,2250,2250
"3100","2020","Pacote 22-Viagens e reembolsos","CONSELHO",2020-04-01 00:00:00.000,0,2250,7470.46
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-03-01 00:00:00.000,0,399063.58,433888.83
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-04-01 00:00:00.000,0,402638.76999999996,446175.38999999996
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-05-01 00:00:00.000,0,408334.69999999995,450204.97
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-06-01 00:00:00.000,0,402577.5,446611.82
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-07-01 00:00:00.000,0,378154.75000000006,399895.55
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-08-01 00:00:00.000,0,383261.02,420361.41000000003
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-09-01 00:00:00.000,0,391882.4,430365.2
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-10-01 00:00:00.000,0,384805.79,426685.43000000005
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-11-01 00:00:00.000,0,375415.36,412011.05
"3100","2020","FORA DE PACOTE","DIR. COMERCIAL",2020-12-01 00:00:00.000,0,356934.82,405516.17
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-12-01 00:00:00.000,0,223405.72999999998,223405.72999999998
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-11-01 00:00:00.000,0,266686.64,266686.64
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-10-01 00:00:00.000,0,266686.64,266686.64
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-09-01 00:00:00.000,0,282417.71,282417.71
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-08-01 00:00:00.000,0,272343.57,272343.57
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-07-01 00:00:00.000,0,283879.69,283879.69
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-06-01 00:00:00.000,0,264361.74,264361.74
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-05-01 00:00:00.000,0,264361.74,264361.74
"3100","2020","Pacote 06-Comissões e PDD","DIR. COMERCIAL",2020-04-01 00:00:00.000,0,255502.85,255502.85
"3100","2020","Pacote 07-Consultorias","ADMINISTRAÇÃO",2020-02-01 00:00:00.000,0,280000,295000
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-11-01 00:00:00.000,0,454252.88,888192.94
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-07-01 00:00:00.000,0,437920.48000000004,671041.29
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-05-01 00:00:00.000,0,437925.72,862858.16999999993
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-12-01 00:00:00.000,0,429764.37999999995,968549.85999999987
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-10-01 00:00:00.000,0,441427.06999999995,905409.43000000017
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-09-01 00:00:00.000,0,432251.69,865133.76
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-08-01 00:00:00.000,0,426510.08999999997,823762.96
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-06-01 00:00:00.000,0,436661.51000000007,932360.91000000015
"3100","2020","Pacote 07-Consultorias","ADMINISTRAÇÃO",2020-04-01 00:00:00.000,0,265000,265000
"3100","2020","Pacote 07-Consultorias","ADMINISTRAÇÃO",2020-06-01 00:00:00.000,0,15000,30000
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-04-01 00:00:00.000,0,115.12,275.78
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-05-01 00:00:00.000,0,115.12,271.26
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-06-01 00:00:00.000,0,115.12,287.3
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-07-01 00:00:00.000,0,115.12,272.18
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-08-01 00:00:00.000,0,115.12,250.51999999999998
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-09-01 00:00:00.000,0,115.12,485.46
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-10-01 00:00:00.000,0,115.12,276.11
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-11-01 00:00:00.000,0,115.12,268.23
"3100","2020","Pacote 18-Telefonia e internet","ADMINISTRAÇÃO",2020-12-01 00:00:00.000,0,115.12,279.01
"3100","2020","FORA DE PACOTE","ADMINISTRAÇÃO",2020-04-01 00:00:00.000,0,421267.15,828436.27
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-04-01 00:00:00.000,0,10315,13655.14
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-05-01 00:00:00.000,0,10177,11810.66
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-06-01 00:00:00.000,0,8500,13607.93
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-07-01 00:00:00.000,0,8500,16259.47
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-08-01 00:00:00.000,0,17500,18039.21
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-09-01 00:00:00.000,0,10292,16511.54
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-10-01 00:00:00.000,0,8500,17614.19
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-11-01 00:00:00.000,0,10374,17784.89
"3100","2020","Pacote 22-Viagens e reembolsos","ADMINISTRAÇÃO",2020-12-01 00:00:00.000,0,8500,15783.79
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-12-01 00:00:00.000,0,101473.29000000001,178023.43
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-11-01 00:00:00.000,0,66473.290000000008,56791.52
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-10-01 00:00:00.000,0,66473.290000000008,217960.42
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-09-01 00:00:00.000,0,156473.29,218673.37
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-08-01 00:00:00.000,0,95273.290000000008,169741.31
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-07-01 00:00:00.000,0,66473.290000000008,140721.74
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-06-01 00:00:00.000,0,66473.290000000008,136615.29
"3100","2020","Pacote 04-Brindes e doações","ADMINISTRAÇÃO",2020-05-01 00:00:00.000,0,73473.290000000008,134571.4
