Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted
2019-01-27 00:00:00.000,2019,1,1,27,20190127,"January","Jan 2019","Q1 2019",0,"Sunday",2019-01-27 00:00:00.000,2019-01-31 00:00:00.000,4,2019,28,"2019-04",20190400,20190100,20190100,"FY19","FQ3",7,False,False,"Unknown",False,"Weekend",-94,-22,-7,-1,-2,True,True,True
2019-01-28 00:00:00.000,2019,1,1,28,20190128,"January","Jan 2019","Q1 2019",1,"Monday",2019-02-03 00:00:00.000,2019-01-31 00:00:00.000,5,2019,29,"2019-05",20190500,20190100,20190100,"FY19","FQ3",7,False,True,"Unknown",True,"Weekday",-93,-22,-7,-1,-2,True,True,True
2019-01-29 00:00:00.000,2019,1,1,29,20190129,"January","Jan 2019","Q1 2019",2,"Tuesday",2019-02-03 00:00:00.000,2019-01-31 00:00:00.000,5,2019,30,"2019-05",20190500,20190100,20190100,"FY19","FQ3",7,False,True,"Unknown",True,"Weekday",-93,-22,-7,-1,-2,True,True,True
2019-01-30 00:00:00.000,2019,1,1,30,20190130,"January","Jan 2019","Q1 2019",3,"Wednesday",2019-02-03 00:00:00.000,2019-01-31 00:00:00.000,5,2019,31,"2019-05",20190500,20190100,20190100,"FY19","FQ3",7,False,True,"Unknown",True,"Weekday",-93,-22,-7,-1,-2,True,True,True
2019-01-31 00:00:00.000,2019,1,1,31,20190131,"January","Jan 2019","Q1 2019",4,"Thursday",2019-02-03 00:00:00.000,2019-01-31 00:00:00.000,5,2019,32,"2019-05",20190500,20190100,20190100,"FY19","FQ3",7,False,True,"Unknown",True,"Weekday",-93,-22,-7,-1,-2,True,True,True
2019-02-01 00:00:00.000,2019,1,2,1,20190201,"February","Feb 2019","Q1 2019",5,"Friday",2019-02-03 00:00:00.000,2019-02-28 00:00:00.000,5,2019,33,"2019-05",20190500,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-93,-21,-7,-1,-2,True,True,True
2019-02-02 00:00:00.000,2019,1,2,2,20190202,"February","Feb 2019","Q1 2019",6,"Saturday",2019-02-03 00:00:00.000,2019-02-28 00:00:00.000,5,2019,34,"2019-05",20190500,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-93,-21,-7,-1,-2,True,True,True
2019-02-03 00:00:00.000,2019,1,2,3,20190203,"February","Feb 2019","Q1 2019",0,"Sunday",2019-02-03 00:00:00.000,2019-02-28 00:00:00.000,5,2019,35,"2019-05",20190500,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-93,-21,-7,-1,-2,True,True,True
2019-02-04 00:00:00.000,2019,1,2,4,20190204,"February","Feb 2019","Q1 2019",1,"Monday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,36,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-92,-21,-7,-1,-2,True,True,True
2019-02-05 00:00:00.000,2019,1,2,5,20190205,"February","Feb 2019","Q1 2019",2,"Tuesday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,37,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-92,-21,-7,-1,-2,True,True,True
2019-02-06 00:00:00.000,2019,1,2,6,20190206,"February","Feb 2019","Q1 2019",3,"Wednesday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,38,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-92,-21,-7,-1,-2,True,True,True
2019-02-07 00:00:00.000,2019,1,2,7,20190207,"February","Feb 2019","Q1 2019",4,"Thursday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,39,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-92,-21,-7,-1,-2,True,True,True
2019-02-08 00:00:00.000,2019,1,2,8,20190208,"February","Feb 2019","Q1 2019",5,"Friday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,40,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-92,-21,-7,-1,-2,True,True,True
2019-02-09 00:00:00.000,2019,1,2,9,20190209,"February","Feb 2019","Q1 2019",6,"Saturday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,41,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-92,-21,-7,-1,-2,True,True,True
2019-02-10 00:00:00.000,2019,1,2,10,20190210,"February","Feb 2019","Q1 2019",0,"Sunday",2019-02-10 00:00:00.000,2019-02-28 00:00:00.000,6,2019,42,"2019-06",20190600,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-92,-21,-7,-1,-2,True,True,True
2019-02-11 00:00:00.000,2019,1,2,11,20190211,"February","Feb 2019","Q1 2019",1,"Monday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,43,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-91,-21,-7,-1,-2,True,True,True
2019-02-12 00:00:00.000,2019,1,2,12,20190212,"February","Feb 2019","Q1 2019",2,"Tuesday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,44,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-91,-21,-7,-1,-2,True,True,True
2019-02-13 00:00:00.000,2019,1,2,13,20190213,"February","Feb 2019","Q1 2019",3,"Wednesday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,45,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-91,-21,-7,-1,-2,True,True,True
2019-02-14 00:00:00.000,2019,1,2,14,20190214,"February","Feb 2019","Q1 2019",4,"Thursday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,46,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-91,-21,-7,-1,-2,True,True,True
2019-02-15 00:00:00.000,2019,1,2,15,20190215,"February","Feb 2019","Q1 2019",5,"Friday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,47,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-91,-21,-7,-1,-2,True,True,True
2019-02-16 00:00:00.000,2019,1,2,16,20190216,"February","Feb 2019","Q1 2019",6,"Saturday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,48,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-91,-21,-7,-1,-2,True,True,True
2019-02-17 00:00:00.000,2019,1,2,17,20190217,"February","Feb 2019","Q1 2019",0,"Sunday",2019-02-17 00:00:00.000,2019-02-28 00:00:00.000,7,2019,49,"2019-07",20190700,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-91,-21,-7,-1,-2,True,True,True
2019-02-18 00:00:00.000,2019,1,2,18,20190218,"February","Feb 2019","Q1 2019",1,"Monday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,50,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-90,-21,-7,-1,-2,True,True,True
2019-02-19 00:00:00.000,2019,1,2,19,20190219,"February","Feb 2019","Q1 2019",2,"Tuesday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,51,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-90,-21,-7,-1,-2,True,True,True
2019-02-20 00:00:00.000,2019,1,2,20,20190220,"February","Feb 2019","Q1 2019",3,"Wednesday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,52,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-90,-21,-7,-1,-2,True,True,True
2019-02-21 00:00:00.000,2019,1,2,21,20190221,"February","Feb 2019","Q1 2019",4,"Thursday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,53,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-90,-21,-7,-1,-2,True,True,True
2019-02-22 00:00:00.000,2019,1,2,22,20190222,"February","Feb 2019","Q1 2019",5,"Friday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,54,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-90,-21,-7,-1,-2,True,True,True
2019-02-23 00:00:00.000,2019,1,2,23,20190223,"February","Feb 2019","Q1 2019",6,"Saturday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,55,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-90,-21,-7,-1,-2,True,True,True
2019-02-24 00:00:00.000,2019,1,2,24,20190224,"February","Feb 2019","Q1 2019",0,"Sunday",2019-02-24 00:00:00.000,2019-02-28 00:00:00.000,8,2019,56,"2019-08",20190800,20190200,20190100,"FY19","FQ3",8,False,False,"Unknown",False,"Weekend",-90,-21,-7,-1,-2,True,True,True
2019-02-25 00:00:00.000,2019,1,2,25,20190225,"February","Feb 2019","Q1 2019",1,"Monday",2019-03-03 00:00:00.000,2019-02-28 00:00:00.000,9,2019,57,"2019-09",20190900,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-89,-21,-7,-1,-2,True,True,True
2019-02-26 00:00:00.000,2019,1,2,26,20190226,"February","Feb 2019","Q1 2019",2,"Tuesday",2019-03-03 00:00:00.000,2019-02-28 00:00:00.000,9,2019,58,"2019-09",20190900,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-89,-21,-7,-1,-2,True,True,True
2019-02-27 00:00:00.000,2019,1,2,27,20190227,"February","Feb 2019","Q1 2019",3,"Wednesday",2019-03-03 00:00:00.000,2019-02-28 00:00:00.000,9,2019,59,"2019-09",20190900,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-89,-21,-7,-1,-2,True,True,True
2019-02-28 00:00:00.000,2019,1,2,28,20190228,"February","Feb 2019","Q1 2019",4,"Thursday",2019-03-03 00:00:00.000,2019-02-28 00:00:00.000,9,2019,60,"2019-09",20190900,20190200,20190100,"FY19","FQ3",8,False,True,"Unknown",True,"Weekday",-89,-21,-7,-1,-2,True,True,True
2019-03-01 00:00:00.000,2019,1,3,1,20190301,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-03 00:00:00.000,2019-03-31 00:00:00.000,9,2019,61,"2019-09",20190900,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-89,-20,-7,-1,-2,True,True,True
2019-03-02 00:00:00.000,2019,1,3,2,20190302,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-03 00:00:00.000,2019-03-31 00:00:00.000,9,2019,62,"2019-09",20190900,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-89,-20,-7,-1,-2,True,True,True
2019-03-03 00:00:00.000,2019,1,3,3,20190303,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-03 00:00:00.000,2019-03-31 00:00:00.000,9,2019,63,"2019-09",20190900,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-89,-20,-7,-1,-2,True,True,True
2019-03-04 00:00:00.000,2019,1,3,4,20190304,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,64,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-88,-20,-7,-1,-2,True,True,True
2019-03-05 00:00:00.000,2019,1,3,5,20190305,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,65,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-88,-20,-7,-1,-2,True,True,True
2019-03-06 00:00:00.000,2019,1,3,6,20190306,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,66,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-88,-20,-7,-1,-2,True,True,True
2019-03-07 00:00:00.000,2019,1,3,7,20190307,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,67,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-88,-20,-7,-1,-2,True,True,True
2019-03-08 00:00:00.000,2019,1,3,8,20190308,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,68,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-88,-20,-7,-1,-2,True,True,True
2019-03-09 00:00:00.000,2019,1,3,9,20190309,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,69,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-88,-20,-7,-1,-2,True,True,True
2019-03-10 00:00:00.000,2019,1,3,10,20190310,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-10 00:00:00.000,2019-03-31 00:00:00.000,10,2019,70,"2019-10",20191000,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-88,-20,-7,-1,-2,True,True,True
2019-03-11 00:00:00.000,2019,1,3,11,20190311,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,71,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-87,-20,-7,-1,-2,True,True,True
2019-03-12 00:00:00.000,2019,1,3,12,20190312,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,72,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-87,-20,-7,-1,-2,True,True,True
2019-03-13 00:00:00.000,2019,1,3,13,20190313,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,73,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-87,-20,-7,-1,-2,True,True,True
2019-03-14 00:00:00.000,2019,1,3,14,20190314,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,74,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-87,-20,-7,-1,-2,True,True,True
2019-03-15 00:00:00.000,2019,1,3,15,20190315,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,75,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-87,-20,-7,-1,-2,True,True,True
2019-03-16 00:00:00.000,2019,1,3,16,20190316,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,76,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-87,-20,-7,-1,-2,True,True,True
2019-03-17 00:00:00.000,2019,1,3,17,20190317,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-17 00:00:00.000,2019-03-31 00:00:00.000,11,2019,77,"2019-11",20191100,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-87,-20,-7,-1,-2,True,True,True
2019-03-18 00:00:00.000,2019,1,3,18,20190318,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,78,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-86,-20,-7,-1,-2,True,True,True
2019-03-19 00:00:00.000,2019,1,3,19,20190319,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,79,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-86,-20,-7,-1,-2,True,True,True
2019-03-20 00:00:00.000,2019,1,3,20,20190320,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,80,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-86,-20,-7,-1,-2,True,True,True
2019-03-21 00:00:00.000,2019,1,3,21,20190321,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,81,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-86,-20,-7,-1,-2,True,True,True
2019-03-22 00:00:00.000,2019,1,3,22,20190322,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,82,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-86,-20,-7,-1,-2,True,True,True
2019-03-23 00:00:00.000,2019,1,3,23,20190323,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,83,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-86,-20,-7,-1,-2,True,True,True
2019-03-24 00:00:00.000,2019,1,3,24,20190324,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,84,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-86,-20,-7,-1,-2,True,True,True
2019-03-25 00:00:00.000,2019,1,3,25,20190325,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,85,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-85,-20,-7,-1,-2,True,True,True
2019-03-26 00:00:00.000,2019,1,3,26,20190326,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,86,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-85,-20,-7,-1,-2,True,True,True
2019-03-27 00:00:00.000,2019,1,3,27,20190327,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,87,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-85,-20,-7,-1,-2,True,True,True
2019-03-28 00:00:00.000,2019,1,3,28,20190328,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,88,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-85,-20,-7,-1,-2,True,True,True
2019-03-29 00:00:00.000,2019,1,3,29,20190329,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,89,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-85,-20,-7,-1,-2,True,True,True
2019-03-30 00:00:00.000,2019,1,3,30,20190330,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,90,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-85,-20,-7,-1,-2,True,True,True
2019-03-31 00:00:00.000,2019,1,3,31,20190331,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,91,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-85,-20,-7,-1,-2,True,True,True
2019-04-01 00:00:00.000,2019,2,4,1,20190401,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,92,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-84,-19,-6,-1,-2,True,True,True
2019-04-02 00:00:00.000,2019,2,4,2,20190402,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,93,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-84,-19,-6,-1,-2,True,True,True
2019-04-03 00:00:00.000,2019,2,4,3,20190403,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,94,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-84,-19,-6,-1,-2,True,True,True
2019-04-04 00:00:00.000,2019,2,4,4,20190404,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,95,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-84,-19,-6,-1,-2,True,True,True
2019-04-05 00:00:00.000,2019,2,4,5,20190405,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,96,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-84,-19,-6,-1,-2,True,True,True
2019-04-06 00:00:00.000,2019,2,4,6,20190406,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,97,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-84,-19,-6,-1,-2,True,True,True
2019-04-07 00:00:00.000,2019,2,4,7,20190407,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,98,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-84,-19,-6,-1,-2,True,True,True
2019-04-08 00:00:00.000,2019,2,4,8,20190408,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,99,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-83,-19,-6,-1,-2,True,True,True
2019-04-09 00:00:00.000,2019,2,4,9,20190409,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,100,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-83,-19,-6,-1,-2,True,True,True
2019-04-10 00:00:00.000,2019,2,4,10,20190410,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,101,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-83,-19,-6,-1,-2,True,True,True
2019-04-11 00:00:00.000,2019,2,4,11,20190411,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,102,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-83,-19,-6,-1,-2,True,True,True
2019-04-12 00:00:00.000,2019,2,4,12,20190412,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,103,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-83,-19,-6,-1,-2,True,True,True
2019-04-13 00:00:00.000,2019,2,4,13,20190413,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,104,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-83,-19,-6,-1,-2,True,True,True
2019-04-14 00:00:00.000,2019,2,4,14,20190414,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,105,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-83,-19,-6,-1,-2,True,True,True
2019-04-15 00:00:00.000,2019,2,4,15,20190415,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,106,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-82,-19,-6,-1,-2,True,True,True
2019-04-16 00:00:00.000,2019,2,4,16,20190416,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,107,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-82,-19,-6,-1,-2,True,True,True
2019-04-17 00:00:00.000,2019,2,4,17,20190417,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,108,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-82,-19,-6,-1,-2,True,True,True
2019-04-18 00:00:00.000,2019,2,4,18,20190418,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,109,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-82,-19,-6,-1,-2,True,True,True
2019-04-19 00:00:00.000,2019,2,4,19,20190419,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,110,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-82,-19,-6,-1,-2,True,True,True
2019-04-20 00:00:00.000,2019,2,4,20,20190420,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,111,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-82,-19,-6,-1,-2,True,True,True
2019-04-21 00:00:00.000,2019,2,4,21,20190421,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,112,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-82,-19,-6,-1,-2,True,True,True
2019-04-22 00:00:00.000,2019,2,4,22,20190422,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,113,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-81,-19,-6,-1,-2,True,True,True
