state_abbr,data_year,population,Gender,Civilian,Officer
IL,1981,12355938,Female,3918,1052
IL,1981,12355938,Male,2714,25457
IL,1982,12229451,Female,4232,1179
IL,1982,12229451,Male,2664,25183
IL,1983,12034956,Female,5533,1295
IL,1983,12034956,Male,2705,26286
IL,1984,12291668,Female,4340,1349
IL,1984,12291668,Male,2731,26572
IL,1985,12715557,Female,4440,1490
IL,1985,12715557,Male,2734,26766
IL,1986,12114990,Female,4354,1873
IL,1986,12114990,Male,2489,26325
IL,1987,12104683,Female,4351,2075
IL,1987,12104683,Male,2391,26334
IL,1988,12008064,Female,4923,2254
IL,1988,12008064,Male,2754,26932
IL,1989,12280613,Female,5059,2363
IL,1989,12280613,Male,2767,27134
IL,1990,11860627,Female,6383,2611
IL,1990,11860627,Male,3024,27115
IL,1991,12368054,Female,6754,2820
IL,1991,12368054,Male,3189,27807
IL,1992,13579921,Female,6330,3151
IL,1992,13579921,Male,3553,29523
IL,1993,14871232,Female,8043,3587
IL,1993,14871232,Male,4226,33519
IL,1994,15944472,Female,7624,3843
IL,1994,15944472,Male,4327,35309
IL,1995,12093701,Female,6200,3649
IL,1995,12093701,Male,3289,29282
IL,1996,12111032,Female,6422,3723
IL,1996,12111032,Male,3722,29128
IL,1997,12161076,Female,5359,3742
IL,1997,12161076,Male,2620,27828
IL,1998,12309471,Female,6231,4168
IL,1998,12309471,Male,3233,30097
IL,1999,12390865,Female,6306,4347
IL,1999,12390865,Male,3254,30075
IL,2000,12649892,Female,7661,5136
IL,2000,12649892,Male,5742,31965
IL,2001,12709255,Female,7443,5249
IL,2001,12709255,Male,6560,31822
IL,2002,12823437,Female,7924,5333
IL,2002,12823437,Male,6191,31601
IL,2003,12871302,Female,7720,5444
IL,2003,12871302,Male,6064,31563
IL,2004,12932050,Female,7560,5595
IL,2004,12932050,Male,6240,31322
IL,2005,12979219,Female,7899,5627
IL,2005,12979219,Male,7010,31390
IL,2006,12971437,Female,7847,5775
IL,2006,12971437,Male,7027,31748
IL,2007,12950887,Female,8509,5791
IL,2007,12950887,Male,7753,31724
IL,2008,13005246,Female,7959,5772
IL,2008,13005246,Male,7410,31757
IL,2009,13914378,Female,8334,5804
IL,2009,13914378,Male,7509,33100
IL,2010,12953308,Female,7481,5481
IL,2010,12953308,Male,6986,30286
IL,2011,12995173,Female,7202,5280
IL,2011,12995173,Male,6736,29868
IL,2012,13076273,Female,7158,5136
IL,2012,13076273,Male,7257,29680
IL,2013,13054780,Female,6201,4294
IL,2013,13054780,Male,4019,29966
IL,2014,13023192,Female,6919,4958
IL,2014,13023192,Male,6597,29622
IL,2015,13117464,Female,7392,4945
IL,2015,13117464,Male,6945,30941
IL,2016,12985528,Female,6907,4899
IL,2016,12985528,Male,6561,29537
IL,2017,12911525,Female,4756,4322
IL,2017,12911525,Male,5370,20955
IN,1960,4857233,Male,320,3821
IN,1961,4702104,Male,351,3927
IN,1962,4815295,Male,332,3824
IN,1963,4912614,Male,373,3865
IN,1964,5567233,Male,396,3979
IN,1965,5318096,Male,420,4198
IN,1966,5437822,Male,450,4295
IN,1967,5401744,Male,464,4290
IN,1968,5479821,Male,518,4577
IN,1969,5710964,Male,547,4819
IN,1970,6025631,Male,621,5062
IN,1971,5967643,Female,345,116
IN,1971,5967643,Male,328,5587
IN,1972,5729751,Female,764,222
IN,1972,5729751,Male,643,7298
IN,1973,6453355,Female,808,290
IN,1973,6453355,Male,468,8358
IN,1974,6187639,Female,902,304
IN,1974,6187639,Male,447,7676
IN,1975,5760755,Female,1011,295
IN,1975,5760755,Male,581,7333
IN,1976,5679777,Female,973,334
IN,1976,5679777,Male,757,7335
IN,1977,5930112,Female,1241,378
IN,1977,5930112,Male,774,7587
IN,1978,6081471,Female,1337,413
IN,1978,6081471,Male,704,7794
IN,1979,5936123,Female,1364,403
IN,1979,5936123,Male,750,7395
IN,1980,6136075,Female,1407,390
IN,1980,6136075,Male,786,7264
IN,1981,5890559,Female,1460,458
IN,1981,5890559,Male,723,7370
IN,1982,5992526,Female,1455,493
IN,1982,5992526,Male,822,7437
IN,1983,5976966,Female,1728,514
IN,1983,5976966,Male,1089,8427
IN,1984,6083536,Female,1783,496
IN,1984,6083536,Male,1175,8291
IN,1985,5786663,Female,1830,570
IN,1985,5786663,Male,1307,8384
IN,1986,6240290,Female,1996,611
IN,1986,6240290,Male,1557,8794
IN,1987,6373707,Female,2106,667
IN,1987,6373707,Male,1720,8921
IN,1988,6041555,Female,2164,662
IN,1988,6041555,Male,1664,8510
IN,1989,6202975,Female,2437,659
IN,1989,6202975,Male,1862,8744
IN,1990,5952991,Female,2451,659
IN,1990,5952991,Male,1884,8795
IN,1991,6368931,Female,2613,724
IN,1991,6368931,Male,1997,9088
IN,1992,6213450,Female,2616,718
IN,1992,6213450,Male,1942,8917
IN,1993,6186846,Female,2762,657
IN,1993,6186846,Male,2169,8812
IN,1994,6139265,Female,2814,661
IN,1994,6139265,Male,2365,8846
IN,1995,6476500,Female,2923,732
IN,1995,6476500,Male,2462,9592
IN,1996,6480254,Female,3093,728
IN,1996,6480254,Male,2592,9651
IN,1997,6434978,Female,3317,757
IN,1997,6434978,Male,2369,10088
IN,1998,6184894,Female,3539,829
IN,1998,6184894,Male,2540,10266
IN,1999,6227070,Female,3641,818
IN,1999,6227070,Male,2532,10352
IN,2000,6316200,Female,3684,924
IN,2000,6316200,Male,2765,10608
IN,2001,6381228,Female,3980,843
IN,2001,6381228,Male,3232,10646
IN,2002,6403590,Female,4098,872
IN,2002,6403590,Male,3361,10676
IN,2003,6343592,Female,3911,865
IN,2003,6343592,Male,3304,10701
IN,2004,6472976,Female,3924,895
IN,2004,6472976,Male,3321,10881
IN,2005,6432599,Female,3773,854
IN,2005,6432599,Male,2955,10823
IN,2006,6414971,Female,3824,837
IN,2006,6414971,Male,3086,10723
IN,2007,6497294,Female,3511,849
IN,2007,6497294,Male,2928,10926
IN,2008,6564511,Female,3599,875
IN,2008,6564511,Male,3014,11134
IN,2009,6603470,Female,3492,987
IN,2009,6603470,Male,3101,11292
IN,2010,6704215,Female,3415,907
IN,2010,6704215,Male,2945,11463
IN,2011,6670393,Female,3288,878
IN,2011,6670393,Male,2920,11309
IN,2012,7073312,Female,3216,917
IN,2012,7073312,Male,2593,11465
IN,2013,7078258,Female,3120,868
IN,2013,7078258,Male,2654,11364
IN,2014,6835443,Female,2960,861
IN,2014,6835443,Male,2513,11111
IN,2015,7120157,Female,2947,910
IN,2015,7120157,Male,2647,11624
IN,2016,7690500,Female,3055,942
IN,2016,7690500,Male,2766,12100
IN,2017,6678341,Female,988,581
IN,2017,6678341,Male,483,6708
KS,1960,2429550,Male,211,1237
KS,1961,2298146,Male,272,1601
KS,1962,2370728,Male,272,1746
KS,1963,2317422,Male,183,1374
KS,1964,2505209,Male,233,1510
KS,1965,2344588,Male,305,1880
KS,1966,2331964,Male,336,1987
KS,1967,2416777,Male,447,2105
KS,1968,2462806,Male,471,2184
KS,1969,2503939,Male,489,2321
KS,1970,2351257,Male,571,2379
KS,1971,2333542,Female,53,40
KS,1971,2333542,Male,322,2656
KS,1972,2356085,Female,398,168
KS,1972,2356085,Male,407,3221
KS,1973,3222062,Female,710,237
KS,1973,3222062,Male,413,4270
KS,1974,2429355,Female,538,212
KS,1974,2429355,Male,298,3164
KS,1975,2770743,Female,731,292
KS,1975,2770743,Male,400,3830
KS,1976,2538538,Female,652,283
KS,1976,2538538,Male,354,3546
KS,1977,2542990,Female,773,276
KS,1977,2542990,Male,341,3648
KS,1978,2536497,Female,742,337
KS,1978,2536497,Male,325,3798
KS,1979,2447159,Female,797,349
KS,1979,2447159,Male,336,3652
KS,1980,2457742,Female,781,342
KS,1980,2457742,Male,293,3533
KS,1981,2474415,Female,819,357
KS,1981,2474415,Male,305,3538
KS,1982,2461251,Female,871,344
KS,1982,2461251,Male,313,3598
KS,1983,2467501,Female,1033,309
KS,1983,2467501,Male,487,4082
KS,1984,2509807,Female,1057,333
KS,1984,2509807,Male,526,4140
KS,1985,2535596,Female,1075,390
KS,1985,2535596,Male,500,4272
KS,1986,2802695,Female,1184,394
KS,1986,2802695,Male,620,4613
KS,1987,2891874,Female,1273,477
KS,1987,2891874,Male,609,5084
KS,1988,2834975,Female,1379,456
KS,1988,2834975,Male,687,5304
KS,1989,2515468,Female,1235,418
KS,1989,2515468,Male,591,4723
KS,1990,2479255,Female,1309,435
KS,1990,2479255,Male,655,4971
KS,1991,2623402,Female,1419,458
KS,1991,2623402,Male,718,5297
KS,1992,2626755,Female,1446,514
KS,1992,2626755,Male,755,5757
KS,1993,2920488,Female,1634,497
KS,1993,2920488,Male,858,6206
KS,1994,2555019,Female,1535,479
KS,1994,2555019,Male,797,5683
KS,1995,2566030,Female,1578,441
KS,1995,2566030,Male,908,5854
KS,1996,2573031,Female,1668,443
KS,1996,2573031,Male,991,5888
KS,1997,2596039,Female,1706,485
KS,1997,2596039,Male,936,6059
KS,1998,2629938,Female,1786,510
KS,1998,2629938,Male,973,6188
KS,1999,2654899,Female,1834,524
KS,1999,2654899,Male,1091,6245
KS,2000,4149346,Female,2715,765
KS,2000,4149346,Male,1695,9457
KS,2001,3742569,Female,2940,764
KS,2001,3742569,Male,2294,9273
KS,2002,3440432,Female,2621,725
KS,2002,3440432,Male,2344,8845
KS,2003,4157807,Female,2672,957
KS,2003,4157807,Male,1640,9664
KS,2004,3283186,Female,2211,707
KS,2004,3283186,Male,1150,7962
KS,2005,3243367,Female,2449,763
KS,2005,3243367,Male,1477,8226
KS,2006,3313172,Female,2464,847
KS,2006,3313172,Male,1633,8657
KS,2007,3369490,Female,2607,935
KS,2007,3369490,Male,1577,8824
KS,2008,3482614,Female,2632,823
KS,2008,3482614,Male,1627,8603
KS,2009,3517857,Female,2514,788
KS,2009,3517857,Male,1629,8571
KS,2010,3335269,Female,2541,720
KS,2010,3335269,Male,1538,7976
KS,2011,3313209,Female,2474,710
KS,2011,3313209,Male,1607,7808
KS,2012,3359603,Female,2409,768
KS,2012,3359603,Male,1489,7885
KS,2013,3419303,Female,2314,752
KS,2013,3419303,Male,1467,7955
KS,2014,3766467,Female,2973,983
KS,2014,3766467,Male,1965,8887
KS,2015,3493349,Female,2606,812
KS,2015,3493349,Male,1819,8097
KS,2016,3460077,Female,2390,828
KS,2016,3460077,Male,1439,8139
KS,2017,3006891,Female,1827,708
KS,2017,3006891,Male,912,6165
KY,1960,3902623,Male,179,1613
KY,1961,3608847,Male,153,1339
KY,1962,3371622,Male,198,1621
KY,1963,3676361,Male,198,1747
KY,1964,3776484,Male,245,1835
KY,1965,3471976,Male,226,1729
KY,1966,3694764,Male,219,1645
KY,1967,3592890,Male,261,1774
KY,1968,3690293,Male,291,1669
KY,1969,3715171,Male,362,2139
KY,1970,3242355,Male,522,2860
KY,1971,3337499,Female,190,27
KY,1971,3337499,Male,325,3055
KY,1972,3344627,Female,384,117
KY,1972,3344627,Male,545,3928
KY,1973,3361358,Female,348,132
KY,1973,3361358,Male,351,3446
KY,1974,3377977,Female,477,159
KY,1974,3377977,Male,366,4041
KY,1975,3401092,Female,522,164
KY,1975,3401092,Male,425,4113
KY,1976,3447027,Female,741,180
KY,1976,3447027,Male,415,4461
KY,1977,3565455,Female,422,212
KY,1977,3565455,Male,513,4047
KY,1978,3515052,Female,673,216
KY,1978,3515052,Male,371,3987
KY,1979,3537205,Female,654,258
KY,1979,3537205,Male,389,3964
KY,1980,3654743,Female,740,235
KY,1980,3654743,Male,323,3763
KY,1981,4276966,Female,735,278
KY,1981,4276966,Male,437,4330
KY,1982,4990466,Female,617,328
KY,1982,4990466,Male,520,4457
KY,1983,4089665,Female,950,320
KY,1983,4089665,Male,774,4968
KY,1984,4281910,Female,978,348
KY,1984,4281910,Male,780,5032
KY,1985,3752319,Female,1039,306
KY,1985,3752319,Male,777,4877
KY,1986,3806026,Female,942,366
KY,1986,3806026,Male,804,4954
KY,1987,5489369,Female,1164,485
KY,1987,5489369,Male,844,6361
KY,1988,3740136,Female,1021,359
KY,1988,3740136,Male,666,4923
KY,1989,4638842,Female,1207,483
KY,1989,4638842,Male,759,5999
KY,1990,3704741,Female,1408,457
KY,1990,3704741,Male,1186,6156
KY,1991,7408650,Female,1841,890
KY,1991,7408650,Male,1265,9555
KY,1992,6702650,Female,1770,977
KY,1992,6702650,Male,1190,10234
KY,1993,3874409,Female,1262,600
KY,1993,3874409,Male,855,6419
KY,1994,3895764,Female,1260,596
KY,1994,3895764,Male,798,6488
KY,1995,4295479,Female,1390,699
KY,1995,4295479,Male,949,7068
KY,1996,3989524,Female,1326,659
KY,1996,3989524,Male,1072,6736
KY,1997,4425325,Female,1419,708
KY,1997,4425325,Male,1113,7292
KY,1998,3990237,Female,1331,699
KY,1998,3990237,Male,832,7148
KY,1999,4019358,Female,1450,688
KY,1999,4019358,Male,834,7274
KY,2000,4524298,Female,1649,739
KY,2000,4524298,Male,958,7897
KY,2001,4421128,Female,1623,712
KY,2001,4421128,Male,928,7968
KY,2002,4496702,Female,1676,706
KY,2002,4496702,Male,901,8216
KY,2003,6029437,Female,2741,1509
KY,2003,6029437,Male,1513,12691
KY,2004,4988125,Female,2054,854
KY,2004,4988125,Male,1146,9252
KY,2005,5322585,Female,1933,926
KY,2005,5322585,Male,1084,10380
KY,2006,4654251,Female,1617,691
KY,2006,4654251,Male,904,9036
KY,2007,5693180,Female,1986,908
KY,2007,5693180,Male,1103,11176
KY,2008,6150346,Female,2101,965
KY,2008,6150346,Male,1334,11603
KY,2009,5207550,Female,1611,807
KY,2009,5207550,Male,1032,9815
KY,2010,4912792,Female,1640,721
KY,2010,4912792,Male,1018,9665
KY,2011,4458245,Female,1494,658
KY,2011,4458245,Male,991,8686
KY,2012,4560013,Female,1571,661
KY,2012,4560013,Male,990,8880
KY,2013,4436400,Female,1451,654
KY,2013,4436400,Male,894,8712
KY,2014,4517111,Female,1659,707
KY,2014,4517111,Male,1109,9104
KY,2015,4558115,Female,1764,870
KY,2015,4558115,Male,1223,10447
KY,2016,4516590,Female,1519,648
KY,2016,4516590,Male,1012,8659
KY,2017,4494059,Female,1267,505
KY,2017,4494059,Male,885,7146
LA,1960,3820690,Male,160,1825
LA,1961,3819679,Male,219,2313
LA,1962,3909879,Male,173,2122
LA,1963,4147809,Male,229,2403
LA,1964,4317841,Male,272,2418
LA,1965,4141215,Male,449,3427
LA,1966,3975518,Male,313,1813
LA,1967,4338291,Male,458,3063
LA,1968,4208540,Male,586,3760
LA,1969,4354067,Male,513,2700
LA,1970,4063136,Male,929,4185
LA,1971,4096866,Female,221,118
LA,1971,4096866,Male,408,4926
LA,1972,4383593,Female,517,364
LA,1972,4383593,Male,623,6508
LA,1973,4868370,Female,585,583
LA,1973,4868370,Male,376,7394
LA,1974,4404727,Female,665,567
LA,1974,4404727,Male,430,7215
LA,1975,4879878,Female,604,774
LA,1975,4879878,Male,524,8278
LA,1976,4299015,Female,694,786
LA,1976,4299015,Male,549,8186
LA,1977,4144767,Female,622,942
LA,1977,4144767,Male,517,8021
LA,1978,3985005,Female,559,1088
LA,1978,3985005,Male,460,7714
LA,1979,4050176,Female,785,1218
LA,1979,4050176,Male,527,7555
LA,1980,5131478,Female,946,1597
LA,1980,5131478,Male,684,8741
LA,1981,5033348,Female,947,1705
LA,1981,5033348,Male,590,8352
LA,1982,4722853,Female,796,1532
LA,1982,4722853,Male,408,7261
LA,1983,4781289,Female,1204,1807
LA,1983,4781289,Male,647,9859
LA,1984,4803265,Female,1278,2010
LA,1984,4803265,Male,742,10077
LA,1985,4945608,Female,1190,1988
LA,1985,4945608,Male,657,10458
LA,1986,5013898,Female,1304,2052
LA,1986,5013898,Male,778,10544
LA,1987,4861722,Female,1395,2150
LA,1987,4861722,Male,593,10550
LA,1988,4912578,Female,1287,2217
LA,1988,4912578,Male,593,10867
LA,1989,4788966,Female,1334,2148
LA,1989,4788966,Male,642,10879
LA,1990,4492028,Female,1347,2218
LA,1990,4492028,Male,588,11117
LA,1991,4502248,Female,1110,2594
LA,1991,4502248,Male,587,11441
LA,1992,4758405,Female,1472,2496
LA,1992,4758405,Male,724,12007
LA,1993,4868544,Female,1861,2558
LA,1993,4868544,Male,878,12496
LA,1994,4546151,Female,2139,2153
LA,1994,4546151,Male,1120,12114
LA,1995,4560682,Female,2361,2126
LA,1995,4560682,Male,1370,12311
LA,1996,4778405,Female,2650,2429
LA,1996,4778405,Male,1537,13010
LA,1997,4615466,Female,2743,2756
LA,1997,4615466,Male,1389,13524
LA,1998,4584802,Female,2897,2756
LA,1998,4584802,Male,1728,13603
LA,1999,4572001,Female,2723,3064
LA,1999,4572001,Male,1171,14494
LA,2000,4672187,Female,2778,3309
LA,2000,4672187,Male,1224,14502
LA,2001,4969291,Female,3315,3461
LA,2001,4969291,Male,1507,14824
LA,2002,4794653,Female,3778,3782
LA,2002,4794653,Male,1990,14809
LA,2003,4769732,Female,3770,3343
LA,2003,4769732,Male,1470,14712
LA,2004,4871086,Female,3842,3537
LA,2004,4871086,Male,1536,15009
LA,2005,5782512,Female,3835,4046
LA,2005,5782512,Male,1698,17341
LA,2006,4689450,Female,3151,3823
LA,2006,4689450,Male,1571,14919
LA,2007,4450169,Female,3992,2992
LA,2007,4450169,Male,2133,14028
LA,2008,4728530,Female,3934,3729
LA,2008,4728530,Male,1703,15372
LA,2009,4980362,Female,4367,3231
LA,2009,4980362,Male,2524,15536
LA,2010,4703076,Female,3864,3200
LA,2010,4703076,Male,2190,14475
LA,2011,5064961,Female,3865,3704
LA,2011,5064961,Male,1833,15655
LA,2012,4967668,Female,3707,3570
LA,2012,4967668,Male,1866,14997
LA,2013,4784006,Female,3107,3305
LA,2013,4784006,Male,1543,14027
LA,2014,4975083,Female,3526,3717
LA,2014,4975083,Male,2146,14581
LA,2015,4841777,Female,3984,3456
LA,2015,4841777,Male,2393,14244
LA,2016,4907781,Female,4351,3300
LA,2016,4907781,Male,2239,13997
LA,2017,4819273,Female,3189,3406
LA,2017,4819273,Male,1488,11963
MA,1960,5436949,Male,564,9025
MA,1961,5342831,Male,517,8699
MA,1962,5400078,Male,497,8249
MA,1963,5476527,Male,496,8370
MA,1964,5449565,Male,485,8258
MA,1965,5459775,Male,519,8713
MA,1966,5555397,Male,496,8522
MA,1967,5674005,Male,553,9369
MA,1968,5745924,Male,613,9854
MA,1969,5710156,Male,762,9914
MA,1970,5897388,Male,769,10407
MA,1971,6053179,Female,124,8
MA,1971,6053179,Male,533,11119
MA,1972,6090037,Female,542,74
MA,1972,6090037,Male,872,13054
MA,1973,7733292,Female,682,113
MA,1973,7733292,Male,783,16740
MA,1974,6395523,Female,700,99
MA,1974,6395523,Male,601,12906
MA,1975,6267852,Female,695,136
MA,1975,6267852,Male,647,12985
MA,1976,6453253,Female,748,143
MA,1976,6453253,Male,699,13287
MA,1977,6062607,Female,790,172
MA,1977,6062607,Male,602,12854
MA,1978,6148798,Female,1154,212
MA,1978,6148798,Male,810,12964
MA,1979,6187539,Female,919,264
MA,1979,6187539,Male,535,13102
MA,1980,6150271,Female,929,267
MA,1980,6150271,Male,625,12638
MA,1981,6637481,Female,1001,312
MA,1981,6637481,Male,647,13017
MA,1982,6048244,Female,925,307
MA,1982,6048244,Male,626,11927
MA,1983,5990854,Female,1087,444
MA,1983,5990854,Male,787,13323
MA,1984,6322791,Female,1132,522
MA,1984,6322791,Male,878,13708
MA,1985,6467171,Female,1214,595
MA,1985,6467171,Male,813,14192
MA,1986,6493262,Female,1479,656
MA,1986,6493262,Male,860,14674
MA,1987,6553433,Female,1548,709
MA,1987,6553433,Male,874,14992
MA,1988,7077637,Female,1459,819
MA,1988,7077637,Male,1224,16221
MA,1989,6991586,Female,1584,818
MA,1989,6991586,Male,1156,15984
MA,1990,7196930,Female,1761,866
MA,1990,7196930,Male,1033,15812
MA,1991,6457205,Female,1594,832
MA,1991,6457205,Male,895,13995
MA,1992,6162592,Female,1515,841
MA,1992,6162592,Male,925,14016
MA,1993,6211261,Female,1561,916
MA,1993,6211261,Male,979,14365
MA,1994,6915928,Female,1616,1067
MA,1994,6915928,Male,1133,15730
MA,1995,6528151,Female,1773,1075
MA,1995,6528151,Male,1239,15469
MA,1996,7066437,Female,1807,1277
MA,1996,7066437,Male,1400,16913
MA,1997,6472802,Female,1739,1243
MA,1997,6472802,Male,1295,15815
MA,1998,6892453,Female,2067,1282
MA,1998,6892453,Male,1423,16862
MA,1999,6918941,Female,1949,1417
MA,1999,6918941,Male,1444,17008
MA,2000,7207900,Female,1982,1410
MA,2000,7207900,Male,1508,17145
MA,2001,6988891,Female,2012,1411
MA,2001,6988891,Male,1560,16679
MA,2002,7663498,Female,2244,1551
MA,2002,7663498,Male,1637,17714
MA,2003,7062748,Female,1996,1428
MA,2003,7062748,Male,1393,16371
MA,2004,7250474,Female,2073,1434
MA,2004,7250474,Male,1583,16476
MA,2005,7001197,Female,2097,1434
MA,2005,7001197,Male,1449,16216
MA,2006,6799132,Female,2158,1446
MA,2006,6799132,Male,1399,16541
MA,2007,6986373,Female,2211,1421
MA,2007,6986373,Male,1517,16630
MA,2008,6734340,Female,2165,1428
MA,2008,6734340,Male,1681,16172
MA,2009,6770127,Female,1924,1362
MA,2009,6770127,Male,1346,15491
MA,2010,6800338,Female,2156,1443
MA,2010,6800338,Male,1492,15432
MA,2011,6863985,Female,2112,1415
MA,2011,6863985,Male,1478,15566
MA,2012,6891374,Female,2021,1430
MA,2012,6891374,Male,1393,15741
MA,2013,6900982,Female,2030,1421
MA,2013,6900982,Male,1451,15533
MA,2014,7098473,Female,2149,1466
MA,2014,7098473,Male,1484,16115
MA,2015,7085175,Female,2248,1505
MA,2015,7085175,Male,1573,16298
MA,2016,6852336,Female,2182,1519
MA,2016,6852336,Male,1541,16074
MA,2017,6872032,Female,2073,1466
MA,2017,6872032,Male,1534,15038
MD,1960,3322495,Male,692,3446
MD,1961,3390613,Male,361,3547
MD,1962,3457442,Male,504,4713
MD,1963,3568354,Male,498,4943
MD,1964,4010923,Male,617,5187
MD,1965,4038809,Male,735,5761
MD,1966,3855951,Male,271,2007
MD,1967,3841742,Male,786,5674
MD,1968,3940648,Male,827,5903
MD,1969,4183828,Male,885,6198
MD,1970,4378162,Male,541,3025
MD,1971,4134188,Female,34,4
MD,1971,4134188,Male,525,7021
MD,1972,4464248,Female,662,93
MD,1972,4464248,Male,1229,8803
MD,1973,4275824,Female,845,127
MD,1973,4275824,Male,553,7595
MD,1974,4892709,Female,1342,192
MD,1974,4892709,Male,852,11422
MD,1975,4344782,Female,1389,213
MD,1975,4344782,Male,828,11176
MD,1976,4202162,Female,1430,245
MD,1976,4202162,Male,884,11315
MD,1977,4196952,Female,1170,294
MD,1977,4196952,Male,756,9304
MD,1978,4228667,Female,1127,275
MD,1978,4228667,Male,704,8967
MD,1979,4236650,Female,1173,417
MD,1979,4236650,Male,627,8946
MD,1980,4267003,Female,1228,427
MD,1980,4267003,Male,589,8248
MD,1981,4498987,Female,1242,515
MD,1981,4498987,Male,789,8624
MD,1982,4343762,Female,1294,561
MD,1982,4343762,Male,742,8510
MD,1983,4385408,Female,1596,685
MD,1983,4385408,Male,828,9904
MD,1984,4442872,Female,1794,744
MD,1984,4442872,Male,1161,10370
MD,1985,4482401,Female,1835,825
MD,1985,4482401,Male,1136,10323
MD,1986,4541987,Female,1867,914
MD,1986,4541987,Male,1151,10484
MD,1987,5330426,Female,2171,1067
MD,1987,5330426,Male,1238,11532
MD,1988,4806173,Female,1990,1041
MD,1988,4806173,Male,1186,10866
MD,1989,4841173,Female,2050,1137
MD,1989,4841173,Male,1250,11047
MD,1990,4918073,Female,2201,1270
MD,1990,4918073,Male,1329,11398
MD,1991,4996179,Female,2329,1375
MD,1991,4996179,Male,1326,11739
MD,1992,5051564,Female,2250,1397
MD,1992,5051564,Male,1325,11255
MD,1993,5097701,Female,2340,1432
MD,1993,5097701,Male,1377,11525
MD,1994,5141129,Female,2404,1551
MD,1994,5141129,Male,1583,11877
MD,1995,5182371,Female,2381,1627
MD,1995,5182371,Male,1554,11901
MD,1996,5214288,Female,2462,1708
MD,1996,5214288,Male,1671,12123
MD,1997,5244138,Female,2595,1794
MD,1997,5244138,Male,1691,12458
MD,1998,5414629,Female,2661,1903
MD,1998,5414629,Male,1621,13044
MD,1999,5329480,Female,2718,1901
MD,1999,5329480,Male,1654,12733
MD,2000,5449611,Female,2785,1991
MD,2000,5449611,Male,1767,12915
MD,2001,5535507,Female,2886,2073
MD,2001,5535507,Male,1863,13086
MD,2002,5620542,Female,2960,2125
MD,2002,5620542,Male,1986,13212
MD,2003,5672192,Female,2924,2109
MD,2003,5672192,Male,1830,13179
MD,2004,5729838,Female,3318,2277
MD,2004,5729838,Male,2208,14626
MD,2005,5772739,Female,3040,2101
MD,2005,5772739,Male,2008,13249
MD,2006,5783440,Female,3555,2239
MD,2006,5783440,Male,2434,14814
MD,2007,5842608,Female,3273,2131
MD,2007,5842608,Male,2118,13847
MD,2008,5800551,Female,3281,2139
MD,2008,5800551,Male,2149,13983
MD,2009,5870987,Female,3173,2140
MD,2009,5870987,Male,2024,14017
MD,2010,5949764,Female,3172,2145
MD,2010,5949764,Male,2053,13850
MD,2011,6006169,Female,3101,2103
MD,2011,6006169,Male,2135,13762
MD,2012,6068859,Female,3313,2231
MD,2012,6068859,Male,2250,15276
MD,2013,7454043,Female,3929,2760
MD,2013,7454043,Male,2887,19060
MD,2014,6995931,Female,3174,2447
MD,2014,6995931,Male,2146,15697
MD,2015,7594836,Female,3810,2690
MD,2015,7594836,Male,2513,17947
MD,2016,6217491,Female,3428,2254
MD,2016,6217491,Male,2395,15547
MD,2017,6249375,Female,3181,2527
MD,2017,6249375,Male,2022,14437
ME,1960,1046265,Male,90,830
ME,1961,980249,Male,126,794
ME,1962,1112813,Male,149,1098
ME,1963,1134988,Male,59,631
ME,1964,1102746,Male,84,614
ME,1965,1182080,Male,60,666
ME,1966,1111979,Male,51,601
ME,1967,1080435,Male,58,621
ME,1968,1105654,Male,66,677
ME,1969,1076487,Male,64,712
ME,1970,1145067,Male,71,798
ME,1971,1135127,Female,0,2
ME,1971,1135127,Male,42,1047
ME,1972,1202587,Female,68,21
ME,1972,1202587,Male,98,1557
ME,1973,1483508,Female,73,33
ME,1973,1483508,Male,100,1590
ME,1974,1382360,Female,86,27
ME,1974,1382360,Male,109,1601
ME,1975,1164820,Female,114,34
ME,1975,1164820,Male,132,1584
ME,1976,1072206,Female,110,34
ME,1976,1072206,Male,108,1373
ME,1977,1099466,Female,156,41
ME,1977,1099466,Male,133,1473
ME,1978,1104924,Female,165,50
ME,1978,1104924,Male,116,1488
ME,1979,1106721,Female,185,52
ME,1979,1106721,Male,128,1511
ME,1980,1131572,Female,193,49
ME,1980,1131572,Male,113,1383
ME,1981,1139937,Female,193,72
ME,1981,1139937,Male,153,1443
ME,1982,1152066,Female,208,56
ME,1982,1152066,Male,181,1455
ME,1983,1157686,Female,200,45
ME,1983,1157686,Male,142,1392
ME,1984,1163943,Female,297,62
ME,1984,1163943,Male,264,1756
ME,1985,1186940,Female,312,65
ME,1985,1186940,Male,269,1790
ME,1986,1190612,Female,315,52
ME,1986,1190612,Male,268,1790
ME,1987,1199451,Female,326,64
ME,1987,1199451,Male,267,1814
ME,1988,1242177,Female,375,75
ME,1988,1242177,Male,300,1886
ME,1989,1338207,Female,391,83
ME,1989,1338207,Male,318,1954
ME,1990,1242200,Female,359,86
ME,1990,1242200,Male,279,1903
ME,1991,1346943,Female,334,87
ME,1991,1346943,Male,286,1939
ME,1992,1432445,Female,367,91
ME,1992,1432445,Male,291,2087
ME,1993,1273598,Female,358,82
ME,1993,1273598,Male,305,1932
ME,1994,1295605,Female,346,92
ME,1994,1295605,Male,320,1917
