id,last_start_date,sort_order,Time to Complete,Time to Entitled,Time to Under Construction
7fe5cee4-a9aa-4903-a472-963b942e0ea5,2003-06-26 00:00:00.000,1,,11.0,
7ff4085c-ba6f-4cac-be6c-26227a7e8816,2005-08-24 00:00:00.000,1,,4.0,
7ff726b1-5394-4ad0-a4c2-c53adf7a4c54,2016-12-08 00:00:00.000,2,,,75.0
7ff726b1-5394-4ad0-a4c2-c53adf7a4c54,2016-12-08 00:00:00.000,3,115.0,,
8001923b-495f-498c-940d-809cf907d8b3,2016-08-16 00:00:00.000,2,,,16.0
8001923b-495f-498c-940d-809cf907d8b3,2016-08-16 00:00:00.000,3,21.0,,
8010d1e7-b415-4aa6-82e7-2293c839c179,1991-08-22 00:00:00.000,1,,13.0,
8020dbad-5b7f-470c-bf6d-a6db430cb238,2017-12-26 00:00:00.000,2,,,4.0
8020dbad-5b7f-470c-bf6d-a6db430cb238,2017-12-26 00:00:00.000,3,7.0,,
8025a554-17cb-4778-9b62-5f1258f935a7,2019-06-18 00:00:00.000,2,,,39.0
80265447-1717-41c2-9420-5528f5c881f2,2012-08-30 00:00:00.000,1,,39.0,
80265447-1717-41c2-9420-5528f5c881f2,2012-08-30 00:00:00.000,2,,,73.0
8030786b-11d8-4046-957c-360fc6b565d9,2012-02-03 00:00:00.000,1,,9.0,
8034a16a-fbfe-4f5b-9774-f42f72f0db31,1998-12-29 00:00:00.000,3,20.0,,
803e6132-15d8-4430-a069-b207cffd9642,2013-01-28 00:00:00.000,1,,2.0,
804ec50b-3f42-4af4-9faa-7791c1887cde,2018-06-12 00:00:00.000,2,,,14.0
804ec50b-3f42-4af4-9faa-7791c1887cde,2018-06-12 00:00:00.000,3,20.0,,
80564138-4017-4325-a335-49a4a8f88e5b,2008-12-09 00:00:00.000,1,,5.0,
80564138-4017-4325-a335-49a4a8f88e5b,2008-12-09 00:00:00.000,2,,,10.0
80564138-4017-4325-a335-49a4a8f88e5b,2008-12-09 00:00:00.000,3,29.0,,
80597ac4-07c0-4cc6-baf6-96c4f1be30c6,2015-02-27 00:00:00.000,2,,,11.0
80597ac4-07c0-4cc6-baf6-96c4f1be30c6,2015-02-27 00:00:00.000,3,30.0,,
805a6e48-7075-4e61-9a5c-0f4cbe6e4a11,2020-01-15 00:00:00.000,2,,,23.0
805de99b-cae7-435b-89ea-adc99b84196c,2000-04-14 00:00:00.000,1,,4.0,
805de99b-cae7-435b-89ea-adc99b84196c,2000-04-14 00:00:00.000,2,,,9.0
805de99b-cae7-435b-89ea-adc99b84196c,2000-04-14 00:00:00.000,3,46.0,,
805eaba9-db9e-4bdd-8be3-83c7b0c69739,2000-05-17 00:00:00.000,3,17.0,,
805fb296-e1b4-4792-a6d8-303c92ff55da,2019-02-07 00:00:00.000,2,,,8.0
805fb296-e1b4-4792-a6d8-303c92ff55da,2019-02-07 00:00:00.000,3,11.0,,
80614c5b-647a-4aca-9cdb-e466b33881fe,2010-08-27 00:00:00.000,3,38.0,,
8062958d-0402-4654-85a3-4c856599f9a9,2019-05-20 00:00:00.000,2,,,18.0
8062958d-0402-4654-85a3-4c856599f9a9,2019-05-20 00:00:00.000,3,65.0,,
806acea8-60de-42da-a096-bee0259eab5c,1998-02-25 00:00:00.000,1,,1.0,
806acea8-60de-42da-a096-bee0259eab5c,1998-02-25 00:00:00.000,3,16.0,,
809010b3-f5fa-4e1a-b94d-3f29d7c5a067,2000-02-17 00:00:00.000,1,,5.0,
809010b3-f5fa-4e1a-b94d-3f29d7c5a067,2000-02-17 00:00:00.000,3,45.0,,
80a6879c-f8b9-423b-8b55-13e90fa4cfa2,2004-01-06 00:00:00.000,1,,6.0,
80aa03c8-9561-4162-952e-f5f395fb9770,2011-09-12 00:00:00.000,3,55.0,,
80bfbee9-4706-4458-bbfb-12adfccb81bb,2020-01-29 00:00:00.000,2,,,16.0
80bfbee9-4706-4458-bbfb-12adfccb81bb,2020-01-29 00:00:00.000,3,25.0,,
80c0d1f7-2aab-4a85-836a-3265e4f64445,2018-02-05 00:00:00.000,1,,63.0,
80c0d1f7-2aab-4a85-836a-3265e4f64445,2018-02-05 00:00:00.000,2,,,113.0
80c0d1f7-2aab-4a85-836a-3265e4f64445,2018-02-05 00:00:00.000,3,139.0,,
80dba754-4652-4c72-8bac-c53cf287e327,2003-07-14 00:00:00.000,1,,5.0,
80edb351-ddb4-491c-bd62-567ebdbc3e5c,2014-09-26 00:00:00.000,2,,,76.0
80edb351-ddb4-491c-bd62-567ebdbc3e5c,2014-09-26 00:00:00.000,3,91.0,,
80f529c6-2ea8-4beb-9b2d-d7e301cf6089,2016-11-16 00:00:00.000,2,,,12.0
80f529c6-2ea8-4beb-9b2d-d7e301cf6089,2016-11-16 00:00:00.000,3,22.0,,
80f66093-76eb-49fd-964c-5aa5fad13836,2001-06-27 00:00:00.000,1,,2.0,
81034143-ee86-4712-a0df-61edd81b1469,2019-11-13 00:00:00.000,2,,,1.0
81050256-f3c7-4448-a383-69d974ab3bce,2019-09-30 00:00:00.000,2,,,8.0
81050256-f3c7-4448-a383-69d974ab3bce,2019-09-30 00:00:00.000,3,17.0,,
812660bb-2df3-4453-90f3-305a9078cd2f,2006-03-17 00:00:00.000,1,,4.0,
812660bb-2df3-4453-90f3-305a9078cd2f,2006-03-17 00:00:00.000,2,,,11.0
812660bb-2df3-4453-90f3-305a9078cd2f,2006-03-17 00:00:00.000,3,23.0,,
812667b3-bfdd-4109-ac24-fc97ec08ee04,2008-06-16 00:00:00.000,1,,39.0,
8130b5ae-dbe6-4c93-801f-bad667124653,2020-01-31 00:00:00.000,2,,,44.0
81319e6f-a8b8-49d5-b9c1-78e6a917729e,1997-12-11 00:00:00.000,1,,2.0,
8135f4af-c002-4ca2-bc8e-98237d67d2a7,2001-02-22 00:00:00.000,1,,2.0,
8142d2c1-ab3d-49b5-bc36-473333e808a4,2009-02-18 00:00:00.000,3,22.0,,
8151ed62-680e-479e-9abf-cc92f4145bc5,2018-08-30 00:00:00.000,2,,,12.0
8151ed62-680e-479e-9abf-cc92f4145bc5,2018-08-30 00:00:00.000,3,34.0,,
81651268-9346-4ce7-ad3a-3604defdef3d,2008-02-22 00:00:00.000,2,,,18.0
81651268-9346-4ce7-ad3a-3604defdef3d,2008-02-22 00:00:00.000,3,38.0,,
8168d353-2c0e-4d1b-8d88-cd89f0c0f926,2008-05-22 00:00:00.000,1,,0.0,
819a3dee-7450-4346-bf7d-c8da16eac9ba,1995-08-03 00:00:00.000,3,13.0,,
819aad8c-2b3b-494f-b4ae-b049fe2e22e7,2005-06-09 00:00:00.000,1,,6.0,
81b1a4b3-3e09-4599-a302-dbcaf28e3852,2006-05-08 00:00:00.000,2,,,52.0
81c2af35-9785-4434-965b-17613c14cbb6,2017-08-21 00:00:00.000,2,,,8.0
81c2af35-9785-4434-965b-17613c14cbb6,2017-08-21 00:00:00.000,3,17.0,,
81d24549-aeff-404f-9751-b313f69a25d0,2018-02-12 00:00:00.000,1,,38.0,
81d538ed-690c-42eb-bfed-38d50f3d9bab,2011-12-22 00:00:00.000,2,,,55.0
81d538ed-690c-42eb-bfed-38d50f3d9bab,2011-12-22 00:00:00.000,3,67.0,,
81d7e141-a4b5-4d68-b314-e270e5c3f47d,1993-03-15 00:00:00.000,1,,36.0,
81e5783b-6715-4300-929f-9af54d73308c,2017-07-05 00:00:00.000,2,,,8.0
81e5783b-6715-4300-929f-9af54d73308c,2017-07-05 00:00:00.000,3,16.0,,
81f16649-b3f8-4a7e-89b5-146fcf56f6fb,1999-11-04 00:00:00.000,3,24.0,,
81f9fa1a-8f25-407c-b2bf-edce598ac170,2015-05-27 00:00:00.000,1,,4.0,
81f9fa1a-8f25-407c-b2bf-edce598ac170,2015-05-27 00:00:00.000,2,,,23.0
81f9fa1a-8f25-407c-b2bf-edce598ac170,2015-05-27 00:00:00.000,3,38.0,,
820c57cb-271d-4b87-abb6-7ab575ec2929,2014-06-11 00:00:00.000,1,,5.0,
820c57cb-271d-4b87-abb6-7ab575ec2929,2014-06-11 00:00:00.000,2,,,16.0
820c57cb-271d-4b87-abb6-7ab575ec2929,2014-06-11 00:00:00.000,3,23.0,,
82171c3c-04e2-4e94-808c-dc4ed2833d72,2001-12-12 00:00:00.000,1,,1.0,
822f120d-d692-4a1b-b714-5332aba03698,2015-10-29 00:00:00.000,1,,4.0,
8236ac57-48d8-403e-97ee-2867658292ad,2008-02-14 00:00:00.000,1,,2.0,
8257ecf0-b6cf-4ad0-8274-871dd9a55781,2019-09-13 00:00:00.000,2,,,9.0
825d967a-4d84-4638-98a4-9562fbec690e,2001-07-10 00:00:00.000,3,18.0,,
8272e9d2-3311-4965-8812-4049ac6ead97,2018-08-09 00:00:00.000,1,,24.0,
8272e9d2-3311-4965-8812-4049ac6ead97,2018-08-09 00:00:00.000,2,,,119.0
8272e9d2-3311-4965-8812-4049ac6ead97,2018-08-09 00:00:00.000,3,139.0,,
8276320a-e15a-43ca-a94b-9193955f92ba,2017-06-20 00:00:00.000,1,,9.0,
8276320a-e15a-43ca-a94b-9193955f92ba,2017-06-20 00:00:00.000,2,,,19.0
8276320a-e15a-43ca-a94b-9193955f92ba,2017-06-20 00:00:00.000,3,28.0,,
8278fc04-86a6-434b-96f0-982828240b5f,2000-04-26 00:00:00.000,1,,2.0,
827cbcca-a653-49bf-96b6-4b0bd24c953e,1999-01-13 00:00:00.000,3,29.0,,
827fd22c-f1d1-4a8f-a07c-f604a572a2c5,2008-01-28 00:00:00.000,1,,17.0,
8288abb3-5ae3-4a55-8fc2-50ad409e30f1,2019-10-04 00:00:00.000,2,,,31.0
829557a1-ddc7-4d19-bed2-8c751a7bde76,2016-04-27 00:00:00.000,2,,,5.0
829557a1-ddc7-4d19-bed2-8c751a7bde76,2016-04-27 00:00:00.000,3,11.0,,
8297d149-03bf-491c-884f-785a40d11c8a,2016-09-15 00:00:00.000,1,,9.0,
829be780-8ef2-4fb6-915a-7ee2cb6f1f7d,1997-05-13 00:00:00.000,1,,12.0,
82aba1a2-e73f-403c-b584-2ea16a825a36,2004-12-27 00:00:00.000,1,,3.0,
82aba1a2-e73f-403c-b584-2ea16a825a36,2004-12-27 00:00:00.000,2,,,12.0
82aba1a2-e73f-403c-b584-2ea16a825a36,2004-12-27 00:00:00.000,3,25.0,,
82b2371b-1207-4da2-822f-dcfb7c898844,2019-08-20 00:00:00.000,1,,36.0,
82b2371b-1207-4da2-822f-dcfb7c898844,2019-08-20 00:00:00.000,2,,,65.0
82b6a6b7-5e42-4e0d-8044-e3d286102e01,2016-03-07 00:00:00.000,1,,11.0,
82b6a6b7-5e42-4e0d-8044-e3d286102e01,2016-03-07 00:00:00.000,2,,,103.0
82c765f7-64e2-4c1c-ab72-c41162a7909d,2006-05-23 00:00:00.000,1,,7.0,
82ca63ef-f6af-4474-8add-6ba95c86cf8b,2006-11-29 00:00:00.000,2,,,35.0
82ca63ef-f6af-4474-8add-6ba95c86cf8b,2006-11-29 00:00:00.000,3,52.0,,
82d5ca7c-4e4e-4793-b455-b8d7bd878a97,2017-02-10 00:00:00.000,1,,7.0,
82df4fd8-778d-42c6-9cba-1d4e33d07b55,2017-11-16 00:00:00.000,2,,,7.0
82df4fd8-778d-42c6-9cba-1d4e33d07b55,2017-11-16 00:00:00.000,3,22.0,,
82dfa086-6592-47f0-b80f-3649c223f8d6,2018-05-18 00:00:00.000,1,,13.0,
82e7c32f-18d4-4180-b4d9-d9cbbe85fedd,2001-04-13 00:00:00.000,1,,8.0,
82eb5885-314e-45ca-bb7d-169a374ab8ca,2013-06-28 00:00:00.000,1,,9.0,
82f6224d-c7ac-4366-973a-b8da4203986d,1998-04-28 00:00:00.000,2,,,0.0
82f6224d-c7ac-4366-973a-b8da4203986d,1998-04-28 00:00:00.000,3,19.0,,
82f7d694-ced6-4a34-bb4d-5a44dcad91bf,2019-02-13 00:00:00.000,2,,,14.0
82f7d694-ced6-4a34-bb4d-5a44dcad91bf,2019-02-13 00:00:00.000,3,35.0,,
83002c77-a5cd-4d61-90e8-8ae43f102c5d,2017-05-03 00:00:00.000,2,,,13.0
83002c77-a5cd-4d61-90e8-8ae43f102c5d,2017-05-03 00:00:00.000,3,34.0,,
8308de92-ab41-448d-93b2-a5d345cd66ef,2019-04-24 00:00:00.000,1,,1.0,
831166fe-2b82-4510-9c6f-a79146608fcf,2019-06-20 00:00:00.000,2,,,5.0
831d0e15-d2d7-4f6a-8653-4aa9cd7ac49f,2019-12-18 00:00:00.000,2,,,24.0
8322a4f7-d908-48c0-bb7c-5bd51548acef,2018-10-19 00:00:00.000,2,,,12.0
8322a4f7-d908-48c0-bb7c-5bd51548acef,2018-10-19 00:00:00.000,3,36.0,,
832afa51-6e5b-4a28-9ada-73c760b2044c,2019-02-27 00:00:00.000,1,,29.0,
832afa51-6e5b-4a28-9ada-73c760b2044c,2019-02-27 00:00:00.000,2,,,49.0
832dd997-4f9b-4589-98c0-09a19317c83f,2009-04-10 00:00:00.000,1,,6.0,
832dd997-4f9b-4589-98c0-09a19317c83f,2009-04-10 00:00:00.000,2,,,13.0
832dd997-4f9b-4589-98c0-09a19317c83f,2009-04-10 00:00:00.000,3,41.0,,
833134f0-7d4d-4101-9178-9374168d0b6f,2019-05-13 00:00:00.000,2,,,93.0
833f6d75-4eef-4184-833d-5ffc45abd454,2008-01-24 00:00:00.000,2,,,32.0
8340a78b-d858-4b53-ad71-1d2c8c90f093,2019-01-29 00:00:00.000,2,,,15.0
836521f7-6188-4977-9d6b-221db50ea2e2,2013-02-20 00:00:00.000,1,,1.0,
8368d927-b025-47fb-8fff-b8a4786ac473,2017-02-08 00:00:00.000,2,,,10.0
8376d68e-8c49-475e-96bf-8b1bcaf3ea64,1995-10-13 00:00:00.000,3,13.0,,
837cbdf2-91c3-4474-a4b7-a11f4f0c3f46,2010-10-22 00:00:00.000,1,,19.0,
8386c651-12d3-41c0-ac13-faffefc02e52,2017-08-16 00:00:00.000,2,,,13.0
8386c651-12d3-41c0-ac13-faffefc02e52,2017-08-16 00:00:00.000,3,22.0,,
838b40e9-e001-4fc1-bbe3-f7d1e0db763e,1998-03-06 00:00:00.000,3,36.0,,
8399fd94-d7d3-4d8a-832a-96e945056a26,2018-12-19 00:00:00.000,1,,37.0,
8399fd94-d7d3-4d8a-832a-96e945056a26,2018-12-19 00:00:00.000,2,,,105.0
8399fd94-d7d3-4d8a-832a-96e945056a26,2018-12-19 00:00:00.000,3,135.0,,
83a2d41d-a1e6-4d4c-a226-58fcc05dcc6e,2016-11-04 00:00:00.000,2,,,11.0
83a2d41d-a1e6-4d4c-a226-58fcc05dcc6e,2016-11-04 00:00:00.000,3,44.0,,
83a461e6-598f-4c47-9836-9aa250daedf8,1996-06-26 00:00:00.000,1,,13.0,
83a9b8c7-8dec-41ea-b477-c3495625b4e0,2018-03-30 00:00:00.000,2,,,16.0
83a9b8c7-8dec-41ea-b477-c3495625b4e0,2018-03-30 00:00:00.000,3,22.0,,
83a9dd9d-fc75-4ff8-bbd5-5cdfc0e131cf,2020-03-09 00:00:00.000,2,,,13.0
83b44b8d-1bd3-430a-b590-afd1746b2950,2008-01-29 00:00:00.000,2,,,4.0
83b44b8d-1bd3-430a-b590-afd1746b2950,2008-01-29 00:00:00.000,3,4.0,,
83bcedad-4a2c-4922-8208-b300a269856b,2019-12-24 00:00:00.000,2,,,21.0
83bcedad-4a2c-4922-8208-b300a269856b,2019-12-24 00:00:00.000,3,44.0,,
83c443ad-7294-4a7f-a0e8-db109e98ff73,2007-03-08 00:00:00.000,2,,,17.0
83c443ad-7294-4a7f-a0e8-db109e98ff73,2007-03-08 00:00:00.000,3,55.0,,
83c9804d-119c-4c6a-959c-d620661ebfed,2005-01-07 00:00:00.000,1,,3.0,
83c9804d-119c-4c6a-959c-d620661ebfed,2005-01-07 00:00:00.000,2,,,6.0
83c9804d-119c-4c6a-959c-d620661ebfed,2005-01-07 00:00:00.000,3,8.0,,
83dc7b32-29a8-4a02-bf74-b8341407aadc,2007-06-18 00:00:00.000,1,,0.0,
83dd226c-2169-40ee-802d-66665b76eebe,2015-04-10 00:00:00.000,1,,24.0,
83dd226c-2169-40ee-802d-66665b76eebe,2015-04-10 00:00:00.000,2,,,143.0
83dfd354-dd0d-485d-bb29-f5c46c07c0ad,2001-02-08 00:00:00.000,1,,43.0,
83e36c91-6bd1-4e3b-894a-9969c7ed33ed,2019-06-24 00:00:00.000,1,,24.0,
83e848fd-7e9a-4e57-82ff-f29b0ec45c66,2007-04-13 00:00:00.000,2,,,11.0
83e848fd-7e9a-4e57-82ff-f29b0ec45c66,2007-04-13 00:00:00.000,3,23.0,,
83fb1818-dc76-47ae-8fdc-18e1edfebacb,2016-07-06 00:00:00.000,1,,20.0,
83fd7825-c6b6-4854-a6bd-7a55b6aa1b9c,2018-08-06 00:00:00.000,1,,6.0,
840b2bbe-8448-4251-a098-558fcffd0e91,2009-04-24 00:00:00.000,2,,,13.0
840b2bbe-8448-4251-a098-558fcffd0e91,2009-04-24 00:00:00.000,3,43.0,,
8412894f-6609-40f1-92f1-95b9865b0d78,2019-06-14 00:00:00.000,1,,4.0,
841c2ddc-b285-4487-bf5a-b14ba51537a6,2018-05-23 00:00:00.000,2,,,7.0
841c6efb-b811-4da6-a61c-42fb6d83ebde,2019-08-06 00:00:00.000,1,,31.0,
841c6efb-b811-4da6-a61c-42fb6d83ebde,2019-08-06 00:00:00.000,2,,,46.0
841c6efb-b811-4da6-a61c-42fb6d83ebde,2019-08-06 00:00:00.000,3,74.0,,
841e3dea-7903-4775-a1de-81093e8f54b4,2004-06-01 00:00:00.000,1,,4.0,
841e3dea-7903-4775-a1de-81093e8f54b4,2004-06-01 00:00:00.000,2,,,10.0
841e3dea-7903-4775-a1de-81093e8f54b4,2004-06-01 00:00:00.000,3,17.0,,
842c192a-0588-46b4-88fe-d509abb4e814,2000-10-25 00:00:00.000,1,,4.0,
845da3a7-c435-4e1d-a850-c47dea5f0ffd,2011-04-27 00:00:00.000,1,,13.0,
845da3a7-c435-4e1d-a850-c47dea5f0ffd,2011-04-27 00:00:00.000,2,,,59.0
845da3a7-c435-4e1d-a850-c47dea5f0ffd,2011-04-27 00:00:00.000,3,79.0,,
8465faa2-a11d-45b4-8e8d-4cc2dee7fbd4,2004-01-15 00:00:00.000,1,,9.0,
847ebb4b-2547-4fe5-b9ac-9d11632dcd5c,2004-08-09 00:00:00.000,1,,4.0,
847ebb4b-2547-4fe5-b9ac-9d11632dcd5c,2004-08-09 00:00:00.000,2,,,11.0
847ebb4b-2547-4fe5-b9ac-9d11632dcd5c,2004-08-09 00:00:00.000,3,19.0,,
848bf788-a4b0-440c-9a3f-7f88f0c09523,1991-07-18 00:00:00.000,2,,,13.0
848bf788-a4b0-440c-9a3f-7f88f0c09523,1991-07-18 00:00:00.000,3,28.0,,
8498ba5f-1699-4787-8703-adbd780c29fd,2019-09-03 00:00:00.000,2,,,12.0
8498ba5f-1699-4787-8703-adbd780c29fd,2019-09-03 00:00:00.000,3,51.0,,
84af213b-8fa1-499a-a61f-41e0b962ed22,2008-09-26 00:00:00.000,2,,,3.0
84af213b-8fa1-499a-a61f-41e0b962ed22,2008-09-26 00:00:00.000,3,9.0,,
84b5663e-7374-46e8-ae97-3d3c2448c328,2015-09-21 00:00:00.000,2,,,84.0
84b5663e-7374-46e8-ae97-3d3c2448c328,2015-09-21 00:00:00.000,3,141.0,,
84d8dacc-a468-4a69-a508-fd6eed9d5c8e,1997-06-12 00:00:00.000,3,72.0,,
84ef7cb7-7952-4e44-85c2-babb0177ca84,2005-03-31 00:00:00.000,1,,3.0,
84fa1daf-ee27-4192-9d04-266fbf2e2228,2008-07-31 00:00:00.000,1,,3.0,
84fb6eaa-dcbb-4850-af76-f73bd4a978aa,2003-09-24 00:00:00.000,1,,4.0,
84fed72e-2504-4a5b-8f6e-49e5ad757442,2002-12-12 00:00:00.000,1,,16.0,
8504978a-9953-48eb-970c-263f94a9e9ab,2012-03-20 00:00:00.000,1,,3.0,
8516a4c6-d317-4206-a7ef-17793586d7a2,1998-02-27 00:00:00.000,1,,1.0,
8516a4c6-d317-4206-a7ef-17793586d7a2,1998-02-27 00:00:00.000,2,,,4.0
8516a4c6-d317-4206-a7ef-17793586d7a2,1998-02-27 00:00:00.000,3,37.0,,
851f2985-620a-46e9-a130-94c8e4c6c8b1,2008-11-26 00:00:00.000,1,,1.0,
85343523-d6a2-49f7-99c4-57a4751d1983,2007-08-02 00:00:00.000,1,,3.0,
8542e501-5606-4cb7-b414-b43ca531a8d2,2019-07-18 00:00:00.000,1,,2.0,
8542e501-5606-4cb7-b414-b43ca531a8d2,2019-07-18 00:00:00.000,2,,,15.0
854b39cc-6067-4970-9ab1-adfdcacce5a3,2018-12-10 00:00:00.000,1,,1.0,
854b39cc-6067-4970-9ab1-adfdcacce5a3,2018-12-10 00:00:00.000,2,,,24.0
854f8e5d-274d-445c-918e-aea021fd7237,1997-02-20 00:00:00.000,2,,,7.0
854f8e5d-274d-445c-918e-aea021fd7237,1997-02-20 00:00:00.000,3,16.0,,
856360fd-8dda-405b-92d2-32bceeb68d14,2018-03-19 00:00:00.000,2,,,28.0
85697597-8564-4737-98b3-fdf9406d56bd,2002-07-24 00:00:00.000,1,,2.0,
856d05b5-a00d-4475-9627-5990e62769a2,2003-03-26 00:00:00.000,1,,1.0,
85716ae0-8fe9-48bf-a87f-2252175f38d3,2006-02-13 00:00:00.000,1,,6.0,
85716ae0-8fe9-48bf-a87f-2252175f38d3,2006-02-13 00:00:00.000,2,,,16.0
85716ae0-8fe9-48bf-a87f-2252175f38d3,2006-02-13 00:00:00.000,3,42.0,,
85935789-cd09-4f50-9d78-bfd074d8d876,2004-04-29 00:00:00.000,2,,,11.0
85935789-cd09-4f50-9d78-bfd074d8d876,2004-04-29 00:00:00.000,3,19.0,,
859bbc30-e17e-4c33-b7ab-dc1f824116e8,2005-03-10 00:00:00.000,1,,3.0,
859d202b-f766-41ce-b660-4f59ff42b976,1994-07-21 00:00:00.000,1,,4.0,
85a04c9b-2ac9-4737-b766-9d2421bd3815,2016-11-17 00:00:00.000,1,,2.0,
85abe3b0-4d25-491d-a2e9-367bb001c684,2019-08-08 00:00:00.000,1,,1.0,
85abe3b0-4d25-491d-a2e9-367bb001c684,2019-08-08 00:00:00.000,2,,,25.0
85abe3b0-4d25-491d-a2e9-367bb001c684,2019-08-08 00:00:00.000,3,59.0,,
85af435d-d8a3-4687-af49-9dbbf25f6b29,2009-02-10 00:00:00.000,1,,0.0,
85af435d-d8a3-4687-af49-9dbbf25f6b29,2009-02-10 00:00:00.000,2,,,7.0
85af435d-d8a3-4687-af49-9dbbf25f6b29,2009-02-10 00:00:00.000,3,13.0,,
85b0173e-9db5-42a0-84f0-3819a83f5f7f,2002-08-28 00:00:00.000,1,,7.0,
85d5eebe-4e68-4f55-9b70-ae7ef285de76,2015-11-20 00:00:00.000,1,,5.0,
85eeecef-fca5-4d50-9bfe-2e1d663e1569,2000-03-16 00:00:00.000,1,,11.0,
85f6c9f7-b387-4d45-b188-82c28ccaec9c,2005-09-09 00:00:00.000,1,,58.0,
860de8a6-dd3c-4b47-a3a1-8120973551cb,2007-10-04 00:00:00.000,2,,,6.0
860de8a6-dd3c-4b47-a3a1-8120973551cb,2007-10-04 00:00:00.000,3,79.0,,
86116753-fd1e-47b5-b0a7-e2300d460ef8,2019-03-22 00:00:00.000,2,,,5.0
86116753-fd1e-47b5-b0a7-e2300d460ef8,2019-03-22 00:00:00.000,3,15.0,,
863df74f-9b32-4104-a502-5c1e2ca2a6be,2008-03-04 00:00:00.000,2,,,19.0
863df74f-9b32-4104-a502-5c1e2ca2a6be,2008-03-04 00:00:00.000,3,40.0,,
86456299-1c0a-4c39-a052-08a2e1769616,1998-09-30 00:00:00.000,2,,,19.0
86456299-1c0a-4c39-a052-08a2e1769616,1998-09-30 00:00:00.000,3,95.0,,
8651b26d-a2be-42af-b61b-8843300733aa,2018-03-16 00:00:00.000,1,,28.0,
8651b26d-a2be-42af-b61b-8843300733aa,2018-03-16 00:00:00.000,2,,,44.0
8651b26d-a2be-42af-b61b-8843300733aa,2018-03-16 00:00:00.000,3,71.0,,
86533986-9f6d-42e5-a471-4a4b1c9872d4,2017-04-19 00:00:00.000,1,,7.0,
86552612-2a4c-4c36-81f8-67d1659439fe,2017-01-12 00:00:00.000,1,,9.0,
865f4ceb-2a28-481c-9223-e0c7939c7d09,2017-07-31 00:00:00.000,2,,,12.0
865f4ceb-2a28-481c-9223-e0c7939c7d09,2017-07-31 00:00:00.000,3,17.0,,
866016fc-f7d8-4fed-b689-c571bdfe1174,2008-08-14 00:00:00.000,1,,19.0,
86741a0e-b3ca-4a7f-aa8a-f4b307243229,2007-08-31 00:00:00.000,2,,,13.0
86741a0e-b3ca-4a7f-aa8a-f4b307243229,2007-08-31 00:00:00.000,3,27.0,,
869b9a68-3ab8-4d11-baed-3c9bd4727bdd,2004-03-16 00:00:00.000,1,,7.0,
869b9a68-3ab8-4d11-baed-3c9bd4727bdd,2004-03-16 00:00:00.000,2,,,42.0
869b9a68-3ab8-4d11-baed-3c9bd4727bdd,2004-03-16 00:00:00.000,3,65.0,,
86b6c87f-f313-4511-9701-3b7a0af88cd0,2003-05-28 00:00:00.000,1,,2.0,
86bcb083-cf95-48f1-afa0-2b4840eef6b1,2009-04-27 00:00:00.000,1,,0.0,
86c4152a-be4f-45fa-92d0-19990718f795,2016-12-08 00:00:00.000,2,,,13.0
86c4152a-be4f-45fa-92d0-19990718f795,2016-12-08 00:00:00.000,3,21.0,,
86d5382a-b94f-4ded-9d00-f9f7ac0331b7,2003-04-23 00:00:00.000,1,,1.0,
86d563b8-be7d-4dd4-b416-ee0668c9351e,2018-10-04 00:00:00.000,1,,9.0,
86d84fac-b562-4397-b25e-1ff439362cc8,2015-11-19 00:00:00.000,1,,5.0,
86db726d-4986-4f26-95f8-faa029974263,2017-05-10 00:00:00.000,2,,,14.0
86dd5458-e2fd-48e5-9159-884cef88e1b4,2016-09-29 00:00:00.000,1,,5.0,
86ffaad4-05b9-4557-a3c5-2dd933c20605,2019-09-10 00:00:00.000,2,,,15.0
86ffaad4-05b9-4557-a3c5-2dd933c20605,2019-09-10 00:00:00.000,3,19.0,,
87172be6-57de-4cc5-a46f-c4c11bee976d,2018-10-31 00:00:00.000,2,,,13.0
87172be6-57de-4cc5-a46f-c4c11bee976d,2018-10-31 00:00:00.000,3,24.0,,
8730860f-aa6e-46a9-a369-6b0df2886717,2009-10-19 00:00:00.000,1,,43.0,
8730860f-aa6e-46a9-a369-6b0df2886717,2009-10-19 00:00:00.000,2,,,63.0
8730860f-aa6e-46a9-a369-6b0df2886717,2009-10-19 00:00:00.000,3,83.0,,
875e65f6-d31d-439b-b0ed-bc8145ccb639,2007-09-24 00:00:00.000,1,,4.0,
875fa627-d4de-40bf-80f4-b2a121c2bc1f,2017-05-03 00:00:00.000,2,,,10.0
875fa627-d4de-40bf-80f4-b2a121c2bc1f,2017-05-03 00:00:00.000,3,18.0,,
8775f88f-48e0-4790-bfa7-570e8d3eccdc,2019-08-28 00:00:00.000,2,,,30.0
8775f88f-48e0-4790-bfa7-570e8d3eccdc,2019-08-28 00:00:00.000,3,39.0,,
877be2fd-a462-420d-bae9-f3254fc934ab,2003-07-29 00:00:00.000,2,,,8.0
877be2fd-a462-420d-bae9-f3254fc934ab,2003-07-29 00:00:00.000,3,16.0,,
8787699e-c432-4797-bfdd-857a845e8246,2006-08-03 00:00:00.000,1,,1.0,
878aa8e4-f6e0-453b-a8ca-d944a9afc5cb,2007-05-23 00:00:00.000,1,,4.0,
878aa8e4-f6e0-453b-a8ca-d944a9afc5cb,2007-05-23 00:00:00.000,2,,,22.0
