venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,Cantidad,precio_venta,descuento,Ingreso por Venta
30,1348,4,2016-01-20 00:00:00.000,2016-01-21 00:00:00.000,2016-01-21 00:00:00.000,2,6,4,4,1,2899.99,0.1,2609.99
53,965,4,2016-02-03 00:00:00.000,2016-02-04 00:00:00.000,2016-02-05 00:00:00.000,2,6,4,25,2,499.99,0.1,899.98
64,1185,4,2016-02-07 00:00:00.000,2016-02-08 00:00:00.000,2016-02-09 00:00:00.000,2,6,4,24,2,549.99,0.1,989.98
98,1194,4,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,2016-02-29 00:00:00.000,2,6,4,22,2,269.99,0.2,431.98
112,469,4,2016-03-08 00:00:00.000,2016-03-11 00:00:00.000,2016-03-10 00:00:00.000,2,6,4,5,1,1320.99,0.2,1056.79
113,1078,4,2016-03-08 00:00:00.000,2016-03-11 00:00:00.000,2016-03-11 00:00:00.000,2,6,4,23,1,299.99,0.2,239.99
117,740,4,2016-03-10 00:00:00.000,2016-03-13 00:00:00.000,2016-03-11 00:00:00.000,2,6,4,19,1,449,0.05,426.55
121,755,4,2016-03-14 00:00:00.000,2016-03-15 00:00:00.000,2016-03-16 00:00:00.000,2,6,4,24,2,549.99,0.07,1022.98
128,86,4,2016-03-18 00:00:00.000,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,2,6,4,3,2,999.99,0.2,1599.98
175,951,4,2016-04-13 00:00:00.000,2016-04-14 00:00:00.000,2016-04-14 00:00:00.000,2,6,4,19,1,449,0.07,417.57
178,756,4,2016-04-16 00:00:00.000,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,2,6,4,18,1,449,0.07,417.57
179,616,4,2016-04-17 00:00:00.000,2016-04-19 00:00:00.000,2016-04-19 00:00:00.000,2,6,4,12,2,549.99,0.2,879.98
196,1247,4,2016-04-28 00:00:00.000,2016-04-30 00:00:00.000,2016-05-01 00:00:00.000,2,6,4,12,1,549.99,0.07,511.49
198,640,4,2016-05-01 00:00:00.000,2016-05-04 00:00:00.000,2016-05-03 00:00:00.000,2,6,4,13,2,269.99,0.05,512.98
212,1373,4,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,2016-05-11 00:00:00.000,2,6,4,7,1,3999.99,0.2,3199.99
220,1358,4,2016-05-12 00:00:00.000,2016-05-14 00:00:00.000,2016-05-15 00:00:00.000,2,6,4,3,2,999.99,0.2,1599.98
233,737,4,2016-05-21 00:00:00.000,2016-05-22 00:00:00.000,2016-05-24 00:00:00.000,2,6,4,15,2,529.99,0.07,985.78
234,1435,4,2016-05-22 00:00:00.000,2016-05-24 00:00:00.000,2016-05-24 00:00:00.000,2,6,4,7,1,3999.99,0.05,3799.99
238,1350,4,2016-05-26 00:00:00.000,2016-05-29 00:00:00.000,2016-05-29 00:00:00.000,2,6,4,22,2,269.99,0.05,512.98
240,65,4,2016-05-27 00:00:00.000,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,2,6,4,18,2,449,0.07,835.14
269,764,4,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,2016-06-15 00:00:00.000,2,6,4,3,1,999.99,0.05,949.99
286,59,4,2016-06-25 00:00:00.000,2016-06-26 00:00:00.000,2016-06-26 00:00:00.000,2,6,4,7,1,3999.99,0.1,3599.99
287,133,4,2016-06-25 00:00:00.000,2016-06-26 00:00:00.000,2016-06-27 00:00:00.000,2,6,4,20,1,599.99,0.05,569.99
296,1245,4,2016-07-04 00:00:00.000,2016-07-07 00:00:00.000,2016-07-06 00:00:00.000,2,6,4,9,1,2999.99,0.2,2399.99
300,1205,4,2016-07-05 00:00:00.000,2016-07-08 00:00:00.000,2016-07-08 00:00:00.000,2,6,4,11,2,1680.99,0.2,2689.58
319,941,4,2016-07-18 00:00:00.000,2016-07-21 00:00:00.000,2016-07-21 00:00:00.000,2,6,4,23,1,299.99,0.05,284.99
321,568,4,2016-07-19 00:00:00.000,2016-07-22 00:00:00.000,2016-07-21 00:00:00.000,2,6,4,23,2,299.99,0.2,479.98
324,480,4,2016-07-20 00:00:00.000,2016-07-22 00:00:00.000,2016-07-23 00:00:00.000,2,6,4,19,1,449,0.05,426.55
329,274,4,2016-07-24 00:00:00.000,2016-07-27 00:00:00.000,2016-07-26 00:00:00.000,2,6,4,17,1,429,0.07,398.97
360,1300,4,2016-08-07 00:00:00.000,2016-08-09 00:00:00.000,2016-08-10 00:00:00.000,2,6,4,25,1,499.99,0.1,449.99
430,272,4,2016-09-11 00:00:00.000,2016-09-13 00:00:00.000,2016-09-12 00:00:00.000,2,6,4,13,2,269.99,0.2,431.98
431,1217,4,2016-09-11 00:00:00.000,2016-09-12 00:00:00.000,2016-09-12 00:00:00.000,2,6,4,13,2,269.99,0.07,502.18
433,1062,4,2016-09-12 00:00:00.000,2016-09-15 00:00:00.000,2016-09-13 00:00:00.000,2,6,4,4,1,2899.99,0.2,2319.99
434,726,4,2016-09-13 00:00:00.000,2016-09-15 00:00:00.000,2016-09-14 00:00:00.000,2,6,4,11,2,1680.99,0.07,3126.64
458,197,4,2016-09-25 00:00:00.000,2016-09-28 00:00:00.000,2016-09-26 00:00:00.000,2,6,4,24,1,549.99,0.2,439.99
476,559,4,2016-10-01 00:00:00.000,2016-10-04 00:00:00.000,2016-10-02 00:00:00.000,2,6,4,20,2,599.99,0.05,1139.98
479,984,4,2016-10-03 00:00:00.000,2016-10-04 00:00:00.000,2016-10-04 00:00:00.000,2,6,4,7,1,3999.99,0.05,3799.99
490,876,4,2016-10-07 00:00:00.000,2016-10-10 00:00:00.000,2016-10-09 00:00:00.000,2,6,4,13,2,269.99,0.07,502.18
508,1359,4,2016-10-15 00:00:00.000,2016-10-18 00:00:00.000,2016-10-18 00:00:00.000,2,6,4,25,1,499.99,0.07,464.99
515,986,4,2016-10-19 00:00:00.000,2016-10-20 00:00:00.000,2016-10-22 00:00:00.000,2,6,4,6,2,469.99,0.2,751.98
523,1056,4,2016-10-24 00:00:00.000,2016-10-26 00:00:00.000,2016-10-27 00:00:00.000,2,6,4,16,2,599.99,0.07,1115.98
526,1096,4,2016-10-26 00:00:00.000,2016-10-28 00:00:00.000,2016-10-28 00:00:00.000,2,6,4,15,1,529.99,0.07,492.89
533,1334,4,2016-10-29 00:00:00.000,2016-11-01 00:00:00.000,2016-11-01 00:00:00.000,2,6,4,25,1,499.99,0.05,474.99
551,1169,4,2016-11-12 00:00:00.000,2016-11-13 00:00:00.000,2016-11-13 00:00:00.000,2,6,4,15,2,529.99,0.2,847.98
561,90,4,2016-11-19 00:00:00.000,2016-11-22 00:00:00.000,2016-11-22 00:00:00.000,2,6,4,17,2,429,0.07,797.94
570,989,4,2016-11-23 00:00:00.000,2016-11-24 00:00:00.000,2016-11-25 00:00:00.000,2,6,4,11,1,1680.99,0.1,1512.89
599,1,4,2016-12-09 00:00:00.000,2016-12-10 00:00:00.000,2016-12-12 00:00:00.000,2,6,4,10,2,1549,0.1,2788.2
605,1208,4,2016-12-10 00:00:00.000,2016-12-11 00:00:00.000,2016-12-12 00:00:00.000,2,6,4,11,1,1680.99,0.2,1344.79
610,711,4,2016-12-13 00:00:00.000,2016-12-15 00:00:00.000,2016-12-14 00:00:00.000,2,6,4,3,1,999.99,0.07,929.99
624,814,4,2016-12-24 00:00:00.000,2016-12-25 00:00:00.000,2016-12-27 00:00:00.000,2,6,4,14,2,269.99,0.2,431.98
630,1404,4,2016-12-26 00:00:00.000,2016-12-27 00:00:00.000,2016-12-28 00:00:00.000,2,6,4,21,2,269.99,0.07,502.18
639,550,4,2017-01-06 00:00:00.000,2017-01-07 00:00:00.000,2017-01-07 00:00:00.000,2,6,4,61,2,4999.99,0.1,8999.98
640,1093,4,2017-01-06 00:00:00.000,2017-01-08 00:00:00.000,2017-01-07 00:00:00.000,2,6,4,76,2,299.99,0.07,557.98
645,1199,4,2017-01-08 00:00:00.000,2017-01-11 00:00:00.000,2017-01-10 00:00:00.000,2,6,4,47,2,5299.99,0.07,9857.98
670,361,4,2017-01-24 00:00:00.000,2017-01-25 00:00:00.000,2017-01-25 00:00:00.000,2,6,4,45,2,869.99,0.05,1652.98
710,295,4,2017-02-13 00:00:00.000,2017-02-15 00:00:00.000,2017-02-16 00:00:00.000,2,6,4,57,1,1999.99,0.2,1599.99
716,672,4,2017-02-15 00:00:00.000,2017-02-17 00:00:00.000,2017-02-18 00:00:00.000,2,6,4,4,2,2899.99,0.05,5509.98
724,864,4,2017-02-19 00:00:00.000,2017-02-22 00:00:00.000,2017-02-21 00:00:00.000,2,6,4,55,1,2699.99,0.2,2159.99
730,500,4,2017-02-21 00:00:00.000,2017-02-24 00:00:00.000,2017-02-22 00:00:00.000,2,6,4,13,1,269.99,0.1,242.99
737,694,4,2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,2017-02-28 00:00:00.000,2,6,4,34,1,469.99,0.2,375.99
740,1113,4,2017-02-28 00:00:00.000,2017-03-01 00:00:00.000,2017-03-02 00:00:00.000,2,6,4,19,1,449,0.2,359.2
773,1385,4,2017-03-11 00:00:00.000,2017-03-12 00:00:00.000,2017-03-12 00:00:00.000,2,6,4,33,2,469.99,0.07,874.18
774,690,4,2017-03-12 00:00:00.000,2017-03-14 00:00:00.000,2017-03-14 00:00:00.000,2,6,4,73,1,749.99,0.05,712.49
776,490,4,2017-03-13 00:00:00.000,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2,6,4,35,1,832.99,0.1,749.69
779,367,4,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2017-03-18 00:00:00.000,2,6,4,8,1,1799.99,0.2,1439.99
792,479,4,2017-03-22 00:00:00.000,2017-03-23 00:00:00.000,2017-03-24 00:00:00.000,2,6,4,30,1,999.99,0.05,949.99
800,1057,4,2017-03-27 00:00:00.000,2017-03-29 00:00:00.000,2017-03-28 00:00:00.000,2,6,4,52,1,875.99,0.1,788.39
802,340,4,2017-03-28 00:00:00.000,2017-03-29 00:00:00.000,2017-03-30 00:00:00.000,2,6,4,28,1,2499.99,0.05,2374.99
805,420,4,2017-03-29 00:00:00.000,2017-03-30 00:00:00.000,2017-04-01 00:00:00.000,2,6,4,32,1,469.99,0.07,437.09
807,1148,4,2017-03-30 00:00:00.000,2017-04-01 00:00:00.000,2017-04-02 00:00:00.000,2,6,4,9,2,2999.99,0.2,4799.98
808,315,4,2017-03-31 00:00:00.000,2017-04-02 00:00:00.000,2017-04-02 00:00:00.000,2,6,4,19,2,449,0.05,853.1
818,1319,4,2017-04-04 00:00:00.000,2017-04-07 00:00:00.000,2017-04-07 00:00:00.000,2,6,4,48,2,1499.99,0.05,2849.98
844,1436,4,2017-04-16 00:00:00.000,2017-04-17 00:00:00.000,2017-04-18 00:00:00.000,2,6,4,48,1,1499.99,0.2,1199.99
846,715,4,2017-04-17 00:00:00.000,2017-04-19 00:00:00.000,2017-04-19 00:00:00.000,2,6,4,72,2,619.99,0.05,1177.98
858,162,4,2017-04-25 00:00:00.000,2017-04-27 00:00:00.000,2017-04-28 00:00:00.000,2,6,4,73,2,749.99,0.07,1394.98
859,644,4,2017-04-25 00:00:00.000,2017-04-26 00:00:00.000,2017-04-26 00:00:00.000,2,6,4,71,2,416.99,0.1,750.58
866,1410,4,2017-04-29 00:00:00.000,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,2,6,4,13,2,269.99,0.07,502.18
880,1206,4,2017-05-08 00:00:00.000,2017-05-11 00:00:00.000,2017-05-10 00:00:00.000,2,6,4,26,1,599.99,0.1,539.99
890,171,4,2017-05-15 00:00:00.000,2017-05-18 00:00:00.000,2017-05-18 00:00:00.000,2,6,4,67,1,250.99,0.1,225.89
891,384,4,2017-05-15 00:00:00.000,2017-05-18 00:00:00.000,2017-05-16 00:00:00.000,2,6,4,50,1,5999.99,0.1,5399.99
898,352,4,2017-05-20 00:00:00.000,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,2,6,4,69,2,416.99,0.07,775.6
900,971,4,2017-05-20 00:00:00.000,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,2,6,4,61,2,4999.99,0.05,9499.98
902,1278,4,2017-05-21 00:00:00.000,2017-05-24 00:00:00.000,2017-05-22 00:00:00.000,2,6,4,76,2,299.99,0.05,569.98
905,609,4,2017-05-23 00:00:00.000,2017-05-26 00:00:00.000,2017-05-24 00:00:00.000,2,6,4,20,1,599.99,0.2,479.99
911,887,4,2017-05-26 00:00:00.000,2017-05-29 00:00:00.000,2017-05-29 00:00:00.000,2,6,4,49,1,3499.99,0.2,2799.99
915,215,4,2017-05-28 00:00:00.000,2017-05-30 00:00:00.000,2017-05-30 00:00:00.000,2,6,4,2,1,749.99,0.07,697.49
942,537,4,2017-06-13 00:00:00.000,2017-06-16 00:00:00.000,2017-06-15 00:00:00.000,2,6,4,103,1,551.99,0.05,524.39
946,525,4,2017-06-14 00:00:00.000,2017-06-16 00:00:00.000,2017-06-15 00:00:00.000,2,6,4,22,2,269.99,0.2,431.98
948,618,4,2017-06-15 00:00:00.000,2017-06-17 00:00:00.000,2017-06-17 00:00:00.000,2,6,4,92,2,209.99,0.2,335.98
955,880,4,2017-06-17 00:00:00.000,2017-06-19 00:00:00.000,2017-06-18 00:00:00.000,2,6,4,63,1,3499.99,0.2,2799.99
956,1184,4,2017-06-17 00:00:00.000,2017-06-19 00:00:00.000,2017-06-20 00:00:00.000,2,6,4,13,2,269.99,0.2,431.98
967,1323,4,2017-06-21 00:00:00.000,2017-06-24 00:00:00.000,2017-06-24 00:00:00.000,2,6,4,103,1,551.99,0.2,441.59
973,238,4,2017-06-24 00:00:00.000,2017-06-27 00:00:00.000,2017-06-27 00:00:00.000,2,6,4,71,1,416.99,0.07,387.8
979,1190,4,2017-06-26 00:00:00.000,2017-06-29 00:00:00.000,2017-06-27 00:00:00.000,2,6,4,52,1,875.99,0.2,700.79
983,1158,4,2017-06-27 00:00:00.000,2017-06-28 00:00:00.000,2017-06-29 00:00:00.000,2,6,4,81,2,1099.99,0.07,2045.98
989,1145,4,2017-07-02 00:00:00.000,2017-07-04 00:00:00.000,2017-07-03 00:00:00.000,2,6,4,84,2,109.99,0.07,204.58
1001,354,4,2017-07-13 00:00:00.000,2017-07-16 00:00:00.000,2017-07-15 00:00:00.000,2,6,4,111,1,470.99,0.07,438.02
1007,1115,4,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,2017-07-17 00:00:00.000,2,6,4,76,1,299.99,0.2,239.99
1014,748,4,2017-07-19 00:00:00.000,2017-07-21 00:00:00.000,2017-07-21 00:00:00.000,2,6,4,59,1,2599.99,0.05,2469.99
1017,168,4,2017-07-20 00:00:00.000,2017-07-21 00:00:00.000,2017-07-23 00:00:00.000,2,6,4,18,2,449,0.2,718.4
1025,1304,4,2017-07-23 00:00:00.000,2017-07-26 00:00:00.000,2017-07-26 00:00:00.000,2,6,4,15,1,529.99,0.05,503.49
1036,1442,4,2017-07-30 00:00:00.000,2017-08-01 00:00:00.000,2017-07-31 00:00:00.000,2,6,4,65,2,346.99,0.2,555.18
1037,1229,4,2017-07-31 00:00:00.000,2017-08-02 00:00:00.000,2017-08-03 00:00:00.000,2,6,4,92,1,209.99,0.07,195.29
1053,1439,4,2017-08-10 00:00:00.000,2017-08-11 00:00:00.000,2017-08-12 00:00:00.000,2,6,4,68,1,449.99,0.1,404.99
1055,140,4,2017-08-12 00:00:00.000,2017-08-15 00:00:00.000,2017-08-15 00:00:00.000,2,6,4,83,2,149.99,0.1,269.98
1060,182,4,2017-08-15 00:00:00.000,2017-08-18 00:00:00.000,2017-08-17 00:00:00.000,2,6,4,30,2,999.99,0.05,1899.98
1062,1210,4,2017-08-15 00:00:00.000,2017-08-17 00:00:00.000,2017-08-18 00:00:00.000,2,6,4,12,1,549.99,0.2,439.99
1078,793,4,2017-08-19 00:00:00.000,2017-08-21 00:00:00.000,2017-08-20 00:00:00.000,2,6,4,10,2,1549,0.1,2788.2
1083,1372,4,2017-08-20 00:00:00.000,2017-08-23 00:00:00.000,2017-08-23 00:00:00.000,2,6,4,33,1,469.99,0.2,375.99
1094,828,4,2017-08-25 00:00:00.000,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,2,6,4,107,1,416.99,0.2,333.59
1097,1311,4,2017-08-27 00:00:00.000,2017-08-30 00:00:00.000,2017-08-28 00:00:00.000,2,6,4,19,1,449,0.2,359.2
1099,1128,4,2017-08-28 00:00:00.000,2017-08-29 00:00:00.000,2017-08-30 00:00:00.000,2,6,4,89,2,209.99,0.1,377.98
1104,268,4,2017-09-01 00:00:00.000,2017-09-04 00:00:00.000,2017-09-03 00:00:00.000,2,6,4,80,1,761.99,0.07,708.65
1111,930,4,2017-09-04 00:00:00.000,2017-09-06 00:00:00.000,2017-09-05 00:00:00.000,2,6,4,24,1,549.99,0.07,511.49
1115,1100,4,2017-09-07 00:00:00.000,2017-09-09 00:00:00.000,2017-09-09 00:00:00.000,2,6,4,49,2,3499.99,0.1,6299.98
1118,1023,4,2017-09-08 00:00:00.000,2017-09-11 00:00:00.000,2017-09-11 00:00:00.000,2,6,4,47,2,5299.99,0.2,8479.98
1122,1132,4,2017-09-12 00:00:00.000,2017-09-14 00:00:00.000,2017-09-14 00:00:00.000,2,6,4,41,2,1469.99,0.05,2792.98
1132,351,4,2017-09-19 00:00:00.000,2017-09-20 00:00:00.000,2017-09-20 00:00:00.000,2,6,4,16,1,599.99,0.05,569.99
1162,888,4,2017-10-01 00:00:00.000,2017-10-03 00:00:00.000,2017-10-03 00:00:00.000,2,6,4,41,1,1469.99,0.05,1396.49
1164,1067,4,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,2017-10-03 00:00:00.000,2,6,4,44,2,539.99,0.05,1025.98
1168,1031,4,2017-10-04 00:00:00.000,2017-10-05 00:00:00.000,2017-10-06 00:00:00.000,2,6,4,107,2,416.99,0.2,667.18
1175,292,4,2017-10-09 00:00:00.000,2017-10-11 00:00:00.000,2017-10-12 00:00:00.000,2,6,4,3,1,999.99,0.05,949.99
1178,771,4,2017-10-12 00:00:00.000,2017-10-15 00:00:00.000,2017-10-13 00:00:00.000,2,6,4,13,2,269.99,0.05,512.98
1185,960,4,2017-10-14 00:00:00.000,2017-10-16 00:00:00.000,2017-10-17 00:00:00.000,2,6,4,80,1,761.99,0.2,609.59
1186,1120,4,2017-10-14 00:00:00.000,2017-10-16 00:00:00.000,2017-10-15 00:00:00.000,2,6,4,27,1,999.99,0.2,799.99
1187,486,4,2017-10-15 00:00:00.000,2017-10-18 00:00:00.000,2017-10-16 00:00:00.000,2,6,4,53,2,749.99,0.1,1349.98
1197,269,4,2017-10-21 00:00:00.000,2017-10-23 00:00:00.000,2017-10-23 00:00:00.000,2,6,4,106,2,449.99,0.2,719.98
1201,201,4,2017-10-23 00:00:00.000,2017-10-24 00:00:00.000,2017-10-24 00:00:00.000,2,6,4,17,2,429,0.05,815.1
1212,213,4,2017-10-27 00:00:00.000,2017-10-30 00:00:00.000,2017-10-29 00:00:00.000,2,6,4,68,2,449.99,0.07,836.98
1214,783,4,2017-10-28 00:00:00.000,2017-10-29 00:00:00.000,2017-10-29 00:00:00.000,2,6,4,77,2,799.99,0.1,1439.98
1224,544,4,2017-11-03 00:00:00.000,2017-11-04 00:00:00.000,2017-11-04 00:00:00.000,2,6,4,32,1,469.99,0.2,375.99
1227,702,4,2017-11-04 00:00:00.000,2017-11-07 00:00:00.000,2017-11-06 00:00:00.000,2,6,4,8,1,1799.99,0.07,1673.99
1238,998,4,2017-11-09 00:00:00.000,2017-11-10 00:00:00.000,2017-11-11 00:00:00.000,2,6,4,101,1,339.99,0.1,305.99
1242,303,4,2017-11-11 00:00:00.000,2017-11-12 00:00:00.000,2017-11-12 00:00:00.000,2,6,4,70,1,659.99,0.2,527.99
1244,333,4,2017-11-12 00:00:00.000,2017-11-14 00:00:00.000,2017-11-13 00:00:00.000,2,6,4,37,2,379.99,0.1,683.98
1250,1188,4,2017-11-17 00:00:00.000,2017-11-19 00:00:00.000,2017-11-18 00:00:00.000,2,6,4,6,2,469.99,0.1,845.98
1255,375,4,2017-11-19 00:00:00.000,2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,2,6,4,26,2,599.99,0.05,1139.98
1262,509,4,2017-11-23 00:00:00.000,2017-11-26 00:00:00.000,2017-11-26 00:00:00.000,2,6,4,77,1,799.99,0.07,743.99
1264,113,4,2017-11-24 00:00:00.000,2017-11-27 00:00:00.000,2017-11-25 00:00:00.000,2,6,4,52,1,875.99,0.05,832.19
1267,467,4,2017-11-25 00:00:00.000,2017-11-26 00:00:00.000,2017-11-26 00:00:00.000,2,6,4,95,1,299.99,0.05,284.99
1271,734,4,2017-11-27 00:00:00.000,2017-11-30 00:00:00.000,2017-11-30 00:00:00.000,2,6,4,32,2,469.99,0.07,874.18
1276,893,4,2017-11-30 00:00:00.000,2017-12-03 00:00:00.000,2017-12-02 00:00:00.000,2,6,4,24,2,549.99,0.2,879.98
1277,227,4,2017-12-01 00:00:00.000,2017-12-04 00:00:00.000,2017-12-02 00:00:00.000,2,6,4,4,1,2899.99,0.1,2609.99
1304,1409,4,2017-12-16 00:00:00.000,2017-12-17 00:00:00.000,2017-12-17 00:00:00.000,2,6,4,17,1,429,0.05,407.55
1306,28,4,2017-12-20 00:00:00.000,2017-12-21 00:00:00.000,2017-12-22 00:00:00.000,2,6,4,42,1,2299.99,0.2,1839.99
1311,1021,4,2017-12-24 00:00:00.000,2017-12-26 00:00:00.000,2017-12-27 00:00:00.000,2,6,4,42,1,2299.99,0.1,2069.99
1318,75,4,2017-12-27 00:00:00.000,2017-12-30 00:00:00.000,2017-12-29 00:00:00.000,2,6,4,92,1,209.99,0.07,195.29
1324,862,4,2018-01-01 00:00:00.000,2018-01-04 00:00:00.000,2018-01-03 00:00:00.000,2,6,4,3,1,999.99,0.2,799.99
1327,1026,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-05 00:00:00.000,2,6,4,180,1,919.99,0.2,735.99
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,4,311,1,749.99,0.1,674.99
1331,1122,4,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-08 00:00:00.000,2,6,4,300,1,799.99,0.2,639.99
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,4,13,1,269.99,0.05,256.49
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,4,65,2,346.99,0.2,555.18
1344,916,4,2018-01-13 00:00:00.000,2018-01-16 00:00:00.000,2018-01-15 00:00:00.000,2,6,4,61,1,4999.99,0.07,4649.99
1345,1037,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,2,6,4,2,2,749.99,0.2,1199.98
1349,464,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-16 00:00:00.000,2,6,4,184,1,3499.99,0.2,2799.99
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,4,86,2,149.99,0.2,239.98
1353,502,4,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,2018-01-18 00:00:00.000,2,6,4,86,2,149.99,0.05,284.98
1364,122,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,2,6,4,110,1,470.99,0.07,438.02
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,4,135,1,1499.99,0.07,1394.99
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,4,249,1,749.99,0.05,712.49
1399,146,4,2018-02-16 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,4,28,1,2499.99,0.05,2374.99
1400,987,4,2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,4,90,1,209.99,0.07,195.29
1402,1171,4,2018-02-19 00:00:00.000,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,6,4,273,1,289.99,0.07,269.69
1408,1172,4,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,2,6,4,137,2,2599,0.2,4158.4
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,4,54,2,3199.99,0.05,6079.98
1431,308,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,4,254,1,749.99,0.07,697.49
1434,595,4,2018-03-14 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,61,2,4999.99,0.07,9299.98
1435,744,4,2018-03-14 00:00:00.000,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,260,1,799.99,0.07,743.99
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,137,1,2599,0.1,2339.1
1454,395,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2,6,4,38,2,549.99,0.05,1044.98
1457,1411,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,6,4,152,2,2499.99,0.2,3999.98
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,4,294,1,369.99,0.1,332.99
1475,112,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-03-31 00:00:00.000,2,6,4,248,2,599.99,0.2,959.98
6,94,4,2016-01-04 00:00:00.000,2016-01-07 00:00:00.000,2016-01-05 00:00:00.000,2,6,5,9,2,2999.99,0.07,5579.98
25,657,4,2016-01-18 00:00:00.000,2016-01-21 00:00:00.000,2016-01-21 00:00:00.000,2,6,5,21,1,269.99,0.1,242.99
29,437,4,2016-01-20 00:00:00.000,2016-01-22 00:00:00.000,2016-01-21 00:00:00.000,2,6,5,14,2,269.99,0.05,512.98
30,1348,4,2016-01-20 00:00:00.000,2016-01-21 00:00:00.000,2016-01-21 00:00:00.000,2,6,5,7,2,3999.99,0.1,7199.98
113,1078,4,2016-03-08 00:00:00.000,2016-03-11 00:00:00.000,2016-03-11 00:00:00.000,2,6,5,5,2,1320.99,0.2,2113.58
121,755,4,2016-03-14 00:00:00.000,2016-03-15 00:00:00.000,2016-03-16 00:00:00.000,2,6,5,2,2,749.99,0.05,1424.98
179,616,4,2016-04-17 00:00:00.000,2016-04-19 00:00:00.000,2016-04-19 00:00:00.000,2,6,5,20,2,599.99,0.1,1079.98
196,1247,4,2016-04-28 00:00:00.000,2016-04-30 00:00:00.000,2016-05-01 00:00:00.000,2,6,5,20,1,599.99,0.1,539.99
198,640,4,2016-05-01 00:00:00.000,2016-05-04 00:00:00.000,2016-05-03 00:00:00.000,2,6,5,17,1,429,0.05,407.55
234,1435,4,2016-05-22 00:00:00.000,2016-05-24 00:00:00.000,2016-05-24 00:00:00.000,2,6,5,23,1,299.99,0.1,269.99
238,1350,4,2016-05-26 00:00:00.000,2016-05-29 00:00:00.000,2016-05-29 00:00:00.000,2,6,5,7,1,3999.99,0.07,3719.99
324,480,4,2016-07-20 00:00:00.000,2016-07-22 00:00:00.000,2016-07-23 00:00:00.000,2,6,5,12,1,549.99,0.05,522.49
329,274,4,2016-07-24 00:00:00.000,2016-07-27 00:00:00.000,2016-07-26 00:00:00.000,2,6,5,26,2,599.99,0.05,1139.98
