Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted
2021-05-03 00:00:00.000,2021,2,5,3,20210503,"May","May 2021","Q2 2021",1,"Monday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,120,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-17,-4,-1,0,-1,True,True,True
2021-05-04 00:00:00.000,2021,2,5,4,20210504,"May","May 2021","Q2 2021",2,"Tuesday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,121,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-17,-4,-1,0,-1,True,True,True
2021-05-05 00:00:00.000,2021,2,5,5,20210505,"May","May 2021","Q2 2021",3,"Wednesday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,122,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-17,-4,-1,0,-1,True,True,True
2021-05-06 00:00:00.000,2021,2,5,6,20210506,"May","May 2021","Q2 2021",4,"Thursday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,123,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-17,-4,-1,0,-1,True,True,True
2021-05-07 00:00:00.000,2021,2,5,7,20210507,"May","May 2021","Q2 2021",5,"Friday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,124,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-17,-4,-1,0,-1,True,True,True
2021-05-08 00:00:00.000,2021,2,5,8,20210508,"May","May 2021","Q2 2021",6,"Saturday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,125,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-17,-4,-1,0,-1,True,True,True
2021-05-09 00:00:00.000,2021,2,5,9,20210509,"May","May 2021","Q2 2021",0,"Sunday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,126,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-17,-4,-1,0,-1,True,True,True
2021-05-10 00:00:00.000,2021,2,5,10,20210510,"May","May 2021","Q2 2021",1,"Monday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,127,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-16,-4,-1,0,-1,True,True,True
2021-05-11 00:00:00.000,2021,2,5,11,20210511,"May","May 2021","Q2 2021",2,"Tuesday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,128,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-16,-4,-1,0,-1,True,True,True
2021-05-12 00:00:00.000,2021,2,5,12,20210512,"May","May 2021","Q2 2021",3,"Wednesday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,129,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-16,-4,-1,0,-1,True,True,True
2021-05-13 00:00:00.000,2021,2,5,13,20210513,"May","May 2021","Q2 2021",4,"Thursday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,130,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-16,-4,-1,0,-1,True,True,True
2021-05-14 00:00:00.000,2021,2,5,14,20210514,"May","May 2021","Q2 2021",5,"Friday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,131,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-16,-4,-1,0,-1,True,True,True
2021-05-15 00:00:00.000,2021,2,5,15,20210515,"May","May 2021","Q2 2021",6,"Saturday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,132,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-16,-4,-1,0,-1,True,True,True
2021-05-16 00:00:00.000,2021,2,5,16,20210516,"May","May 2021","Q2 2021",0,"Sunday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,133,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-16,-4,-1,0,-1,True,True,True
2021-05-17 00:00:00.000,2021,2,5,17,20210517,"May","May 2021","Q2 2021",1,"Monday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,134,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-15,-4,-1,0,-1,True,True,True
2021-05-18 00:00:00.000,2021,2,5,18,20210518,"May","May 2021","Q2 2021",2,"Tuesday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,135,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-15,-4,-1,0,-1,True,True,True
2021-05-19 00:00:00.000,2021,2,5,19,20210519,"May","May 2021","Q2 2021",3,"Wednesday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,136,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-15,-4,-1,0,-1,True,True,True
2021-05-20 00:00:00.000,2021,2,5,20,20210520,"May","May 2021","Q2 2021",4,"Thursday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,137,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-15,-4,-1,0,-1,True,True,True
2021-05-21 00:00:00.000,2021,2,5,21,20210521,"May","May 2021","Q2 2021",5,"Friday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,138,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-15,-4,-1,0,-1,True,True,True
2021-05-22 00:00:00.000,2021,2,5,22,20210522,"May","May 2021","Q2 2021",6,"Saturday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,139,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-15,-4,-1,0,-1,True,True,True
2021-05-23 00:00:00.000,2021,2,5,23,20210523,"May","May 2021","Q2 2021",0,"Sunday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,140,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-15,-4,-1,0,-1,True,True,True
2021-05-24 00:00:00.000,2021,2,5,24,20210524,"May","May 2021","Q2 2021",1,"Monday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,141,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-14,-4,-1,0,-1,True,True,True
2021-05-25 00:00:00.000,2021,2,5,25,20210525,"May","May 2021","Q2 2021",2,"Tuesday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,142,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-14,-4,-1,0,-1,True,True,True
2021-05-26 00:00:00.000,2021,2,5,26,20210526,"May","May 2021","Q2 2021",3,"Wednesday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,143,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-14,-4,-1,0,-1,True,True,True
2021-05-27 00:00:00.000,2021,2,5,27,20210527,"May","May 2021","Q2 2021",4,"Thursday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,144,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-14,-4,-1,0,-1,True,True,True
2021-05-28 00:00:00.000,2021,2,5,28,20210528,"May","May 2021","Q2 2021",5,"Friday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,145,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-14,-4,-1,0,-1,True,True,True
2021-05-29 00:00:00.000,2021,2,5,29,20210529,"May","May 2021","Q2 2021",6,"Saturday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,146,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-14,-4,-1,0,-1,True,True,True
2021-05-30 00:00:00.000,2021,2,5,30,20210530,"May","May 2021","Q2 2021",0,"Sunday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,147,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,False,False,"Unknown",False,"Weekend",-14,-4,-1,0,-1,True,True,True
2021-05-31 00:00:00.000,2021,2,5,31,20210531,"May","May 2021","Q2 2021",1,"Monday",2021-06-06 00:00:00.000,2021-05-31 00:00:00.000,22,2021,148,"2021-22",20212200,20210500,20210200,"FY21","FQ4",11,False,True,"Unknown",True,"Weekday",-13,-4,-1,0,-1,True,True,True
2021-06-01 00:00:00.000,2021,2,6,1,20210601,"June","Jun 2021","Q2 2021",2,"Tuesday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,149,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-13,-3,-1,0,-1,True,True,True
2021-06-02 00:00:00.000,2021,2,6,2,20210602,"June","Jun 2021","Q2 2021",3,"Wednesday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,150,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-13,-3,-1,0,-1,True,True,True
2021-06-03 00:00:00.000,2021,2,6,3,20210603,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,151,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-13,-3,-1,0,-1,True,True,True
2021-06-04 00:00:00.000,2021,2,6,4,20210604,"June","Jun 2021","Q2 2021",5,"Friday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,152,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-13,-3,-1,0,-1,True,True,True
2021-06-05 00:00:00.000,2021,2,6,5,20210605,"June","Jun 2021","Q2 2021",6,"Saturday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,153,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-13,-3,-1,0,-1,True,True,True
2021-06-06 00:00:00.000,2021,2,6,6,20210606,"June","Jun 2021","Q2 2021",0,"Sunday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,154,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-13,-3,-1,0,-1,True,True,True
2021-06-07 00:00:00.000,2021,2,6,7,20210607,"June","Jun 2021","Q2 2021",1,"Monday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,155,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-12,-3,-1,0,-1,True,True,True
2021-06-08 00:00:00.000,2021,2,6,8,20210608,"June","Jun 2021","Q2 2021",2,"Tuesday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,156,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-12,-3,-1,0,-1,True,True,True
2021-06-09 00:00:00.000,2021,2,6,9,20210609,"June","Jun 2021","Q2 2021",3,"Wednesday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,157,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-12,-3,-1,0,-1,True,True,True
2021-06-10 00:00:00.000,2021,2,6,10,20210610,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,158,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-12,-3,-1,0,-1,True,True,True
2021-06-11 00:00:00.000,2021,2,6,11,20210611,"June","Jun 2021","Q2 2021",5,"Friday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,159,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-12,-3,-1,0,-1,True,True,True
2021-06-12 00:00:00.000,2021,2,6,12,20210612,"June","Jun 2021","Q2 2021",6,"Saturday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,160,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-12,-3,-1,0,-1,True,True,True
2021-06-13 00:00:00.000,2021,2,6,13,20210613,"June","Jun 2021","Q2 2021",0,"Sunday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,161,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-12,-3,-1,0,-1,True,True,True
2021-06-14 00:00:00.000,2021,2,6,14,20210614,"June","Jun 2021","Q2 2021",1,"Monday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,162,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-11,-3,-1,0,-1,True,True,True
2021-06-15 00:00:00.000,2021,2,6,15,20210615,"June","Jun 2021","Q2 2021",2,"Tuesday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,163,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-11,-3,-1,0,-1,True,True,True
2021-06-16 00:00:00.000,2021,2,6,16,20210616,"June","Jun 2021","Q2 2021",3,"Wednesday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,164,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-11,-3,-1,0,-1,True,True,True
2021-06-17 00:00:00.000,2021,2,6,17,20210617,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,165,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-11,-3,-1,0,-1,True,True,True
2021-06-18 00:00:00.000,2021,2,6,18,20210618,"June","Jun 2021","Q2 2021",5,"Friday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,166,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-11,-3,-1,0,-1,True,True,True
2021-06-19 00:00:00.000,2021,2,6,19,20210619,"June","Jun 2021","Q2 2021",6,"Saturday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,167,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-11,-3,-1,0,-1,True,True,True
2021-06-20 00:00:00.000,2021,2,6,20,20210620,"June","Jun 2021","Q2 2021",0,"Sunday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,168,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-11,-3,-1,0,-1,True,True,True
2021-06-21 00:00:00.000,2021,2,6,21,20210621,"June","Jun 2021","Q2 2021",1,"Monday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,169,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-10,-3,-1,0,-1,True,True,True
2021-06-22 00:00:00.000,2021,2,6,22,20210622,"June","Jun 2021","Q2 2021",2,"Tuesday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,170,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-10,-3,-1,0,-1,True,True,True
2021-06-23 00:00:00.000,2021,2,6,23,20210623,"June","Jun 2021","Q2 2021",3,"Wednesday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,171,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-10,-3,-1,0,-1,True,True,True
2021-06-24 00:00:00.000,2021,2,6,24,20210624,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,172,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-10,-3,-1,0,-1,True,True,True
2021-06-25 00:00:00.000,2021,2,6,25,20210625,"June","Jun 2021","Q2 2021",5,"Friday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,173,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-10,-3,-1,0,-1,True,True,True
2021-06-26 00:00:00.000,2021,2,6,26,20210626,"June","Jun 2021","Q2 2021",6,"Saturday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,174,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-10,-3,-1,0,-1,True,True,True
2021-06-27 00:00:00.000,2021,2,6,27,20210627,"June","Jun 2021","Q2 2021",0,"Sunday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,175,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,False,False,"Unknown",False,"Weekend",-10,-3,-1,0,-1,True,True,True
2021-06-28 00:00:00.000,2021,2,6,28,20210628,"June","Jun 2021","Q2 2021",1,"Monday",2021-07-04 00:00:00.000,2021-06-30 00:00:00.000,26,2021,176,"2021-26",20212600,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-9,-3,-1,0,-1,True,True,True
2021-06-29 00:00:00.000,2021,2,6,29,20210629,"June","Jun 2021","Q2 2021",2,"Tuesday",2021-07-04 00:00:00.000,2021-06-30 00:00:00.000,26,2021,177,"2021-26",20212600,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-9,-3,-1,0,-1,True,True,True
2021-06-30 00:00:00.000,2021,2,6,30,20210630,"June","Jun 2021","Q2 2021",3,"Wednesday",2021-07-04 00:00:00.000,2021-06-30 00:00:00.000,26,2021,178,"2021-26",20212600,20210600,20210200,"FY21","FQ4",12,False,True,"Unknown",True,"Weekday",-9,-3,-1,0,-1,True,True,True
2019-07-01 00:00:00.000,2019,3,7,1,20190701,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,182,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-113,-26,-8,-2,-2,True,True,True
2019-07-02 00:00:00.000,2019,3,7,2,20190702,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,183,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-113,-26,-8,-2,-2,True,True,True
2019-07-03 00:00:00.000,2019,3,7,3,20190703,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,184,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-113,-26,-8,-2,-2,True,True,True
2019-07-04 00:00:00.000,2019,3,7,4,20190704,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,185,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-113,-26,-8,-2,-2,True,True,True
2019-07-05 00:00:00.000,2019,3,7,5,20190705,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,186,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-113,-26,-8,-2,-2,True,True,True
2019-07-06 00:00:00.000,2019,3,7,6,20190706,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,187,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-113,-26,-8,-2,-2,True,True,True
2019-07-07 00:00:00.000,2019,3,7,7,20190707,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,188,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-113,-26,-8,-2,-2,True,True,True
2019-07-08 00:00:00.000,2019,3,7,8,20190708,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,189,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-112,-26,-8,-2,-2,True,True,True
2019-07-09 00:00:00.000,2019,3,7,9,20190709,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,190,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-112,-26,-8,-2,-2,True,True,True
2019-07-10 00:00:00.000,2019,3,7,10,20190710,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,191,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-112,-26,-8,-2,-2,True,True,True
2019-07-11 00:00:00.000,2019,3,7,11,20190711,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,192,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-112,-26,-8,-2,-2,True,True,True
2019-07-12 00:00:00.000,2019,3,7,12,20190712,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,193,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-112,-26,-8,-2,-2,True,True,True
2019-07-13 00:00:00.000,2019,3,7,13,20190713,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,194,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-112,-26,-8,-2,-2,True,True,True
2019-07-14 00:00:00.000,2019,3,7,14,20190714,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,195,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-112,-26,-8,-2,-2,True,True,True
2019-07-15 00:00:00.000,2019,3,7,15,20190715,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,196,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-111,-26,-8,-2,-2,True,True,True
2019-07-16 00:00:00.000,2019,3,7,16,20190716,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,197,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-111,-26,-8,-2,-2,True,True,True
2019-07-17 00:00:00.000,2019,3,7,17,20190717,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,198,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-111,-26,-8,-2,-2,True,True,True
2019-07-18 00:00:00.000,2019,3,7,18,20190718,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,199,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-111,-26,-8,-2,-2,True,True,True
2019-07-19 00:00:00.000,2019,3,7,19,20190719,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,200,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-111,-26,-8,-2,-2,True,True,True
2019-07-20 00:00:00.000,2019,3,7,20,20190720,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,201,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-111,-26,-8,-2,-2,True,True,True
2019-07-21 00:00:00.000,2019,3,7,21,20190721,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,202,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-111,-26,-8,-2,-2,True,True,True
2019-07-22 00:00:00.000,2019,3,7,22,20190722,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,203,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-110,-26,-8,-2,-2,True,True,True
2019-07-23 00:00:00.000,2019,3,7,23,20190723,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,204,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-110,-26,-8,-2,-2,True,True,True
2019-07-24 00:00:00.000,2019,3,7,24,20190724,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,205,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-110,-26,-8,-2,-2,True,True,True
2019-07-25 00:00:00.000,2019,3,7,25,20190725,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,206,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-110,-26,-8,-2,-2,True,True,True
2019-07-26 00:00:00.000,2019,3,7,26,20190726,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,207,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,True,"Unknown",True,"Weekday",-110,-26,-8,-2,-2,True,True,True
2019-07-27 00:00:00.000,2019,3,7,27,20190727,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,208,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-110,-26,-8,-2,-2,True,True,True
2019-07-28 00:00:00.000,2019,3,7,28,20190728,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,209,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-110,-26,-8,-2,-2,True,True,True
