ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight,Unit Cost,Unit Price,Available Date,Subcategory,Category
1115,"0402072","Fabrikam SLR Camera 35"" M358 Silver","Fabrikam, Inc.","Fabrikam","Silver",5.2,150.84,328,2007-11-13 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1538,"0504069","The Phone Company PDA Wifi 3.5-inch M200 Silver","The Phone Company","The Phone Company","Silver",4.8,128.76,280,2008-07-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1539,"0504070","The Phone Company PDA Wifi 3.7-inch M250 Silver","The Phone Company","The Phone Company","Silver",1,142.56,310,2008-07-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1540,"0504071","The Phone Company PDA Wifi 4.7-inch L290 Silver","The Phone Company","The Phone Company","Silver",8,125.9,380,2009-02-13 00:00:00.000,"Smart phones & PDAs","Cell phones"
1541,"0504072","The Phone Company PDA Phone 3.5 inches M320 Silver","The Phone Company","The Phone Company","Silver",1,137.5,299,2007-03-11 00:00:00.000,"Smart phones & PDAs","Cell phones"
1542,"0504073","The Phone Company PDA Phone 3.7 inches M340 Silver","The Phone Company","The Phone Company","Silver",1.2,151.76,330,2006-11-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1543,"0504074","The Phone Company PDA Phone 4.7 inches L360 Silver","The Phone Company","The Phone Company","Silver",3,133.19,402,2009-05-11 00:00:00.000,"Smart phones & PDAs","Cell phones"
1544,"0504075","The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver","The Phone Company","The Phone Company","Silver",3,109.45,238,2008-12-15 00:00:00.000,"Smart phones & PDAs","Cell phones"
1545,"0504076","The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver","The Phone Company","The Phone Company","Silver",2.6,123.24,268,2006-03-04 00:00:00.000,"Smart phones & PDAs","Cell phones"
1546,"0504077","The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver","The Phone Company","The Phone Company","Silver",3.9,100.06,302,2007-07-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1547,"0504078","The Phone Company PDA Handheld 3.5 inch M610 Silver","The Phone Company","The Phone Company","Silver",6,117.27,255,2006-05-31 00:00:00.000,"Smart phones & PDAs","Cell phones"
1548,"0504079","The Phone Company PDA Handheld 3.7 inch M630 Silver","The Phone Company","The Phone Company","Silver",4.7,122.32,266,2009-04-11 00:00:00.000,"Smart phones & PDAs","Cell phones"
1549,"0504080","The Phone Company PDA Handheld 4.7 inch L650 Silver","The Phone Company","The Phone Company","Silver",4.7,128.88,389,2005-06-21 00:00:00.000,"Smart phones & PDAs","Cell phones"
1550,"0504081","The Phone Company PDA Palm 3.5 inch M810 Silver","The Phone Company","The Phone Company","Silver",4.8,128.76,280,2006-11-30 00:00:00.000,"Smart phones & PDAs","Cell phones"
1551,"0504082","The Phone Company PDA Palm 3.7 inch M830 Silver","The Phone Company","The Phone Company","Silver",3.1,137.5,299,2007-12-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1552,"0504083","The Phone Company PDA Palm 4.7 inch L850 Silver","The Phone Company","The Phone Company","Silver",3.7,131.87,398,2006-08-23 00:00:00.000,"Smart phones & PDAs","Cell phones"
1553,"0504084","The Phone Company PDA GPS Phone 3.5 inch M910 Silver","The Phone Company","The Phone Company","Silver",5.3,123.24,268,2005-07-30 00:00:00.000,"Smart phones & PDAs","Cell phones"
1554,"0504085","The Phone Company PDA GPS Phone 3.7 inch M930 Silver","The Phone Company","The Phone Company","Silver",4.3,137.04,298,2006-05-16 00:00:00.000,"Smart phones & PDAs","Cell phones"
1555,"0504086","The Phone Company PDA GPS Phone 4.7 inch L950 Silver","The Phone Company","The Phone Company","Silver",4.3,121.93,368,2008-11-02 00:00:00.000,"Smart phones & PDAs","Cell phones"
1572,"0602002","SV DVD Player M110 Silver","Southridge Video","Southridge Video","Silver",4,26.67,57.99,2009-01-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1578,"0602008","SV DVD Recorder L210 Silver","Southridge Video","Southridge Video","Silver",4,72.56,219,2007-09-19 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1587,"0602017","SV DVD 48 DVD Storage Binder M50 Silver","Southridge Video","Southridge Video","Silver",4,8.27,17.99,2005-01-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1588,"0602018","SV DVD 58 DVD Storage Binder M55 Silver","Southridge Video","Southridge Video","Silver",4,6.39,13.89,2006-02-04 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1589,"0602019","SV DVD 38 DVD Storage Binder E25 Silver","Southridge Video","Southridge Video","Silver",4,5.09,9.99,2005-01-08 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1590,"0602020","SV DVD 60 DVD Storage Binder L20 Silver","Southridge Video","Southridge Video","Silver",4,7.58,22.89,2006-05-06 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1591,"0602021","SV DVD 55DVD Storage Binder M56 Silver","Southridge Video","Southridge Video","Silver",4,5.82,12.66,2005-01-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1600,"0602030","SV DVD External DVD Burner M200 Silver","Southridge Video","Southridge Video","Silver",1.9,26.62,57.88,2008-06-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1606,"0602036","SV DVD 9-Inch Player Portable M300 Silver","Southridge Video","Southridge Video","Silver",4,73.57,159.99,2006-05-06 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1607,"0602037","SV DVD 12-Inch Player Portable M400 Silver","Southridge Video","Southridge Video","Silver",5,82.77,179.99,2006-05-07 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1608,"0602038","SV DVD 7-Inch Player Portable E200 Silver","Southridge Video","Southridge Video","Silver",6,56.08,109.99,2006-05-08 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1609,"0602039","SV DVD 14-Inch Player Portable L100 Silver","Southridge Video","Southridge Video","Silver",7,86.14,259.99,2006-05-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1610,"0602040","SV DVD 15-Inch Player Portable L200 Silver","Southridge Video","Southridge Video","Silver",8,96.08,289.99,2006-05-10 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1679,"0701019","MGS Hand Games for kids E300 Silver","Tailspin Toys","Tailspin Toys","Silver",1.8,2.8,5.5,2008-03-09 00:00:00.000,"Boxed Games","Games and Toys"
1680,"0701020","MGS Hand Games for students E400 Silver","Tailspin Toys","Tailspin Toys","Silver",1,3.56,6.99,2005-02-08 00:00:00.000,"Boxed Games","Games and Toys"
1681,"0701021","MGS Hand Games men M300 Silver","Tailspin Toys","Tailspin Toys","Silver",0.8,3.17,6.89,2009-01-02 00:00:00.000,"Boxed Games","Games and Toys"
1682,"0701022","MGS Hand Games women M400 Silver","Tailspin Toys","Tailspin Toys","Silver",2,4.13,8.99,2006-02-08 00:00:00.000,"Boxed Games","Games and Toys"
1683,"0701023","MGS Hand Games for 12-16 boys E600 Silver","Tailspin Toys","Tailspin Toys","Silver",1.7,2.54,4.99,2005-01-04 00:00:00.000,"Boxed Games","Games and Toys"
1684,"0701024","MGS Hand Games for Office worker L299 Silver","Tailspin Toys","Tailspin Toys","Silver",1.9,5.6,16.89,2005-01-02 00:00:00.000,"Boxed Games","Games and Toys"
1703,"0701043","SV Hand Games for kids E30 Silver","Southridge Video","Southridge Video","Silver",2,2.75,5.39,2007-07-09 00:00:00.000,"Boxed Games","Games and Toys"
1704,"0701044","SV Hand Games for students E40 Silver","Southridge Video","Southridge Video","Silver",1.7,3.56,6.99,2005-02-12 00:00:00.000,"Boxed Games","Games and Toys"
1705,"0701045","SV Hand Games men M30 Silver","Southridge Video","Southridge Video","Silver",1.9,3.16,6.88,2009-01-12 00:00:00.000,"Boxed Games","Games and Toys"
1706,"0701046","SV Hand Games women M40 Silver","Southridge Video","Southridge Video","Silver",1,4.08,8.88,2006-05-08 00:00:00.000,"Boxed Games","Games and Toys"
46,"0104001","WWI 1GB Pulse Smart pen E50 White","Wide World Importers","Wide World Importers","White",1.3,76.45,149.95,2006-05-12 00:00:00.000,"Recording Pen","Audio"
49,"0104004","WWI 2GB Pulse Smart pen M100 White","Wide World Importers","Wide World Importers","White",30,91.95,199.95,2007-03-02 00:00:00.000,"Recording Pen","Audio"
60,"0104015","WWI 1GB Digital Voice Recorder Pen E100 White","Wide World Importers","Wide World Importers","White",30,79.53,156,2008-01-21 00:00:00.000,"Recording Pen","Audio"
62,"0104017","WWI 2GB Spy Video Recorder Pen M300 White","Wide World Importers","Wide World Importers","White",2.2,83.24,181,2009-02-11 00:00:00.000,"Recording Pen","Audio"
73,"0106008","NT Wireless Bluetooth Stereo Headphones E102 White","Northwind Traders","Northwind Traders","White",1.2,22.05,47.95,2007-02-12 00:00:00.000,"Bluetooth Headphones","Audio"
75,"0106010","NT Bluetooth Active Headphones E202 White","Northwind Traders","Northwind Traders","White",11.4,17.45,37.95,2007-05-14 00:00:00.000,"Bluetooth Headphones","Audio"
79,"0106014","NT Wireless Bluetooth Stereo Headphones E302 White","Northwind Traders","Northwind Traders","White",1,18.65,40.55,2007-07-19 00:00:00.000,"Bluetooth Headphones","Audio"
96,"0106031","WWI Stereo Bluetooth Headphones E1000 White","Wide World Importers","Wide World Importers","White",0.17,34.36,67.4,2007-03-03 00:00:00.000,"Bluetooth Headphones","Audio"
100,"0106035","WWI Wireless Bluetooth Stereo Headphones M170 White","Wide World Importers","Wide World Importers","White",5.9,55.18,120,2009-01-28 00:00:00.000,"Bluetooth Headphones","Audio"
104,"0106039","WWI Wireless Bluetooth Stereo Headphones M270 White","Wide World Importers","Wide World Importers","White",1,52.88,115,2008-07-19 00:00:00.000,"Bluetooth Headphones","Audio"
107,"0106042","WWI Stereo Bluetooth Headphones New Generation M370 White","Wide World Importers","Wide World Importers","White",2,61.16,132.99,2009-04-02 00:00:00.000,"Bluetooth Headphones","Audio"
113,"0106048","WWI Wireless Transmitter and Bluetooth Headphones X250 White","Wide World Importers","Wide World Importers","White",7.7,82.83,249.99,2008-06-17 00:00:00.000,"Bluetooth Headphones","Audio"
118,"0201003","Adventure Works 20"" CRT TV E15 White","Adventure Works","Adventure Works","White",9.8,86.67,169.99,2006-02-15 00:00:00.000,"Televisions","TV and Video"
121,"0201006","Adventure Works 13"" Color TV E25 White","Adventure Works","Adventure Works","White",6,61.17,119.99,2005-06-28 00:00:00.000,"Televisions","TV and Video"
124,"0201009","Adventure Works 19"" Portable LCD HDTV M110 White","Adventure Works","Adventure Works","White",9.6,128.76,279.99,2006-03-21 00:00:00.000,"Televisions","TV and Video"
127,"0201012","Adventure Works 19"" Color Digital TV E35 White","Adventure Works","Adventure Works","White",54.5,73.11,143.4,2006-04-12 00:00:00.000,"Televisions","TV and Video"
131,"0201016","Adventure Works 20"" Analog CRT TV E45 White","Adventure Works","Adventure Works","White",56.4,101.97,200,2007-03-21 00:00:00.000,"Televisions","TV and Video"
135,"0201020","Adventure Works 20"" LCD HDTV M120 White","Adventure Works","Adventure Works","White",24,160.93,349.95,2007-04-03 00:00:00.000,"Televisions","TV and Video"
139,"0201024","Adventure Works 32"" LCD HDTV M130 White","Adventure Works","Adventure Works","White",12.3,229.93,499.99,2008-01-30 00:00:00.000,"Televisions","TV and Video"
143,"0201028","Adventure Works 15.6"" LCD TV M130W White","Adventure Works","Adventure Works","White",27.6,152.94,299.99,2008-02-14 00:00:00.000,"Televisions","TV and Video"
147,"0201032","Adventure Works 52"" LCD HDTV X590 White","Adventure Works","Adventure Works","White",43,960.82,2899.99,2009-04-14 00:00:00.000,"Televisions","TV and Video"
151,"0201036","Adventure Works 40"" LCD HDTV M690 White","Adventure Works","Adventure Works","White",27,392.6,1184.97,2008-02-03 00:00:00.000,"Televisions","TV and Video"
155,"0201040","Adventure Works 26"" 720p LCD HDTV M140 White","Adventure Works","Adventure Works","White",47,216.12,469.97,2006-06-06 00:00:00.000,"Televisions","TV and Video"
159,"0201044","Adventure Works 37"" 1080p LCD HDTV M150W White","Adventure Works","Adventure Works","White",19.2,505.85,1099.99,2009-01-25 00:00:00.000,"Televisions","TV and Video"
163,"0201048","Adventure Works 52"" LCD HDTV X790W White","Adventure Works","Adventure Works","White",10.2,527.53,1592.2,2008-05-12 00:00:00.000,"Televisions","TV and Video"
1168,"0405025","Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White","Fabrikam, Inc.","Fabrikam","White",2.5,275.92,600,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1169,"0405026","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White","Fabrikam, Inc.","Fabrikam","White",2.2,260.28,566,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1170,"0405027","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White","Fabrikam, Inc.","Fabrikam","White",1.5,291.09,633,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1171,"0405028","Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White","Fabrikam, Inc.","Fabrikam","White",2.9,301.21,655,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1172,"0405029","Fabrikam Budget Moviemaker 1'' 25mm E400 White","Fabrikam, Inc.","Fabrikam","White",1.8,215.15,422,2007-02-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1173,"0405030","Fabrikam Budget Moviemaker 1/2'' 3mm E300 White","Fabrikam, Inc.","Fabrikam","White",1.5,220.25,432,2007-02-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1174,"0405031","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White","Fabrikam, Inc.","Fabrikam","White",2.9,209.54,411,2007-02-07 00:00:00.000,"Camcorders","Cameras and camcorders"
1175,"0405032","Fabrikam Budget Moviemaker 2/3'' 17mm E100 White","Fabrikam, Inc.","Fabrikam","White",2.3,209.03,410,2007-02-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1176,"0405033","Fabrikam Trendsetter 1'' 25mm X400 White","Fabrikam, Inc.","Fabrikam","White",2.5,331.32,1000,2007-01-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1177,"0405034","Fabrikam Trendsetter 1/2'' 3mm X300 White","Fabrikam, Inc.","Fabrikam","White",2.2,330.99,999,2007-01-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1178,"0405035","Fabrikam Trendsetter 1/3'' 8.5mm X200 White","Fabrikam, Inc.","Fabrikam","White",1.5,330.66,998,2007-01-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1179,"0405036","Fabrikam Trendsetter 2/3'' 17mm X100 White","Fabrikam, Inc.","Fabrikam","White",2.9,324.69,980,2007-01-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1180,"0405037","Fabrikam Independent filmmaker 1'' 25mm X400 White","Fabrikam, Inc.","Fabrikam","White",1.8,530.11,1600,2007-07-13 00:00:00.000,"Camcorders","Cameras and camcorders"
1181,"0405038","Fabrikam Independent filmmaker 1/2'' 3mm X300 White","Fabrikam, Inc.","Fabrikam","White",1.5,523.49,1580,2007-07-14 00:00:00.000,"Camcorders","Cameras and camcorders"
1182,"0405039","Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White","Fabrikam, Inc.","Fabrikam","White",2.9,516.86,1560,2007-07-15 00:00:00.000,"Camcorders","Cameras and camcorders"
1183,"0405040","Fabrikam Independent filmmaker 2/3'' 17mm X100 White","Fabrikam, Inc.","Fabrikam","White",2.3,503.61,1520,2007-07-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1184,"0405041","Fabrikam Business Videographer 1'' 25mm M600 White","Fabrikam, Inc.","Fabrikam","White",2.4,409.28,890,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1240,"0405097","Fabrikam Business Videographer 1/2'' 3mm M500 White","Fabrikam, Inc.","Fabrikam","White",2.5,403.76,878,2008-12-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1241,"0405098","Fabrikam Business Videographer 1/3'' 8.5mm M380 White","Fabrikam, Inc.","Fabrikam","White",2.2,393.64,856,2007-07-07 00:00:00.000,"Camcorders","Cameras and camcorders"
1242,"0405099","Fabrikam Business Videographer 2/3'' 17mm M280 White","Fabrikam, Inc.","Fabrikam","White",1.5,385.37,838,2007-02-24 00:00:00.000,"Camcorders","Cameras and camcorders"
1243,"0405100","Fabrikam Social Videographer 1'' 25mm E400 White","Fabrikam, Inc.","Fabrikam","White",2.9,95.85,188,2007-05-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1244,"0405101","Fabrikam Social Videographer 1/2'' 3mm E300 White","Fabrikam, Inc.","Fabrikam","White",1.8,90.75,178,2007-05-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1245,"0405102","Fabrikam Social Videographer 1/3'' 8.5mm E200 White","Fabrikam, Inc.","Fabrikam","White",2,85.65,168,2007-03-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1246,"0405103","Fabrikam Social Videographer 2/3'' 17mm E100 White","Fabrikam, Inc.","Fabrikam","White",2.9,80.55,158,2007-08-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1490,"0504021","The Phone Company Smart phones without camera E100 White","The Phone Company","The Phone Company","White",4.8,65.77,129,2006-11-18 00:00:00.000,"Smart phones & PDAs","Cell phones"
1491,"0504022","The Phone Company Microsoft Windows Mobile M200 White","The Phone Company","The Phone Company","White",3.1,105.31,229,2009-02-14 00:00:00.000,"Smart phones & PDAs","Cell phones"
1492,"0504023","The Phone Company Smart phones 4 GB of Memory M300 White","The Phone Company","The Phone Company","White",3.7,109.91,239,2008-12-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1493,"0504024","The Phone Company Smart phones 8 GB of Memory M400 White","The Phone Company","The Phone Company","White",5.3,123.7,269,2007-07-07 00:00:00.000,"Smart phones & PDAs","Cell phones"
1494,"0504025","The Phone Company Smart phones 160x160 M26 White","The Phone Company","The Phone Company","White",4.3,95.65,208,2005-02-24 00:00:00.000,"Smart phones & PDAs","Cell phones"
1495,"0504026","The Phone Company Smart phones 6-LINE SCREEN M21 White","The Phone Company","The Phone Company","White",4.3,105.77,230,2006-05-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1496,"0504027","The Phone Company Smart phones 320 x 320 M86 White","The Phone Company","The Phone Company","White",3.7,132.44,288,2009-05-05 00:00:00.000,"Smart phones & PDAs","Cell phones"
1497,"0504028","The Phone Company Smart phones Unlocked M300 White","The Phone Company","The Phone Company","White",3.7,122.78,267,2007-03-31 00:00:00.000,"Smart phones & PDAs","Cell phones"
1498,"0504029","The Phone Company Smart phones Expert M400 White","The Phone Company","The Phone Company","White",3.3,137.96,300,2006-08-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1499,"0504030","The Phone Company Smart phones Unlocked International M800 White","The Phone Company","The Phone Company","White",5.3,142.56,310,2006-09-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1556,"0504087","The Phone Company PDA Wifi 3.5-inch M200 White","The Phone Company","The Phone Company","White",3.7,128.76,280,2009-05-05 00:00:00.000,"Smart phones & PDAs","Cell phones"
1557,"0504088","The Phone Company PDA Wifi 3.7-inch M250 White","The Phone Company","The Phone Company","White",3.7,142.56,310,2007-03-31 00:00:00.000,"Smart phones & PDAs","Cell phones"
1558,"0504089","The Phone Company PDA Wifi 4.7-inch L290 White","The Phone Company","The Phone Company","White",3.3,125.9,380,2006-08-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1559,"0504090","The Phone Company PDA Phone 3.5 inches M320 White","The Phone Company","The Phone Company","White",3.7,137.5,299,2006-09-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1560,"0504091","The Phone Company PDA Phone 3.7 inches M340 White","The Phone Company","The Phone Company","White",3.7,151.76,330,2009-02-28 00:00:00.000,"Smart phones & PDAs","Cell phones"
1561,"0504092","The Phone Company PDA Phone 4.7 inches L360 White","The Phone Company","The Phone Company","White",3.3,133.19,402,2006-07-13 00:00:00.000,"Smart phones & PDAs","Cell phones"
1562,"0504093","The Phone Company PDA Phone Unlocked 3.7 inches M510 White","The Phone Company","The Phone Company","White",3.7,109.45,238,2006-11-18 00:00:00.000,"Smart phones & PDAs","Cell phones"
1563,"0504094","The Phone Company PDA Phone Unlocked 3.5 inches M530 White","The Phone Company","The Phone Company","White",3.3,123.24,268,2008-07-29 00:00:00.000,"Smart phones & PDAs","Cell phones"
1564,"0504095","The Phone Company PDA Phone Unlocked 4.7 inches L550 White","The Phone Company","The Phone Company","White",5.3,100.06,302,2007-01-13 00:00:00.000,"Smart phones & PDAs","Cell phones"
1565,"0504096","The Phone Company PDA Handheld 3.5 inch M610 White","The Phone Company","The Phone Company","White",5.6,117.27,255,2008-10-17 00:00:00.000,"Smart phones & PDAs","Cell phones"
1566,"0504097","The Phone Company PDA Handheld 3.7 inch M630 White","The Phone Company","The Phone Company","White",4,122.32,266,2009-07-21 00:00:00.000,"Smart phones & PDAs","Cell phones"
1567,"0504098","The Phone Company PDA Handheld 4.7 inch L650 White","The Phone Company","The Phone Company","White",6.9,128.88,389,2006-02-12 00:00:00.000,"Smart phones & PDAs","Cell phones"
1568,"0504099","The Phone Company PDA Palm 3.5 inch M810 White","The Phone Company","The Phone Company","White",3.7,128.76,280,2006-01-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1569,"0504100","The Phone Company PDA Palm 3.7 inch M830 White","The Phone Company","The Phone Company","White",5.3,137.5,299,2009-03-15 00:00:00.000,"Smart phones & PDAs","Cell phones"
1570,"0504101","The Phone Company PDA Palm 4.7 inch L850 White","The Phone Company","The Phone Company","White",4.3,131.87,398,2009-03-15 00:00:00.000,"Smart phones & PDAs","Cell phones"
1573,"0602003","SV DVD Player M120 White","Southridge Video","Southridge Video","White",4,27.13,58.99,2009-01-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1579,"0602009","SV DVD Recorder L220 White","Southridge Video","Southridge Video","White",4,72.56,219,2007-09-19 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1611,"0602041","SV DVD 9-Inch Player Portable M300 White","Southridge Video","Southridge Video","White",9,73.57,159.99,2006-05-06 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1612,"0602042","SV DVD 12-Inch Player Portable M400 White","Southridge Video","Southridge Video","White",10,82.77,179.99,2006-05-07 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1613,"0602043","SV DVD 7-Inch Player Portable E200 White","Southridge Video","Southridge Video","White",11,56.08,109.99,2006-05-08 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1614,"0602044","SV DVD 14-Inch Player Portable L100 White","Southridge Video","Southridge Video","White",12,86.14,259.99,2006-05-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1615,"0602045","SV DVD 15-Inch Player Portable L200 White","Southridge Video","Southridge Video","White",13,96.08,289.99,2006-05-10 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
344,"0301007","Fabrikam Laptop12 M2000 White","Fabrikam, Inc.","Fabrikam","White",6.5,186.6,366,2006-02-08 00:00:00.000,"Laptops","Computers"
345,"0301008","Fabrikam Laptop15 M5000 White","Fabrikam, Inc.","Fabrikam","White",3.8,321.44,699,2005-01-04 00:00:00.000,"Laptops","Computers"
346,"0301009","Fabrikam Laptop15.4 M5400 White","Fabrikam, Inc.","Fabrikam","White",4.2,303.05,659,2005-02-08 00:00:00.000,"Laptops","Computers"
347,"0301010","Fabrikam Laptop14.1 M4100 White","Fabrikam, Inc.","Fabrikam","White",6,269.48,586,2005-03-08 00:00:00.000,"Laptops","Computers"
348,"0301011","Fabrikam Laptop15.4W M5480 White","Fabrikam, Inc.","Fabrikam","White",5.5,348.58,758,2005-02-03 00:00:00.000,"Laptops","Computers"
349,"0301012","Fabrikam Laptop10.1 M0100 White","Fabrikam, Inc.","Fabrikam","White",5.1,195.26,383,2006-02-09 00:00:00.000,"Laptops","Computers"
368,"0301031","Adventure Works Laptop19W X1980 White","Adventure Works","Adventure Works","White",3,430.38,1299,2006-02-09 00:00:00.000,"Laptops","Computers"
369,"0301032","Adventure Works Laptop15 M1501 White","Adventure Works","Adventure Works","White",6,321.44,699,2005-01-04 00:00:00.000,"Laptops","Computers"
370,"0301033","Adventure Works Laptop12 M1201 White","Adventure Works","Adventure Works","White",2.7,195.24,382.95,2005-01-02 00:00:00.000,"Laptops","Computers"
371,"0301034","Adventure Works Laptop16 M1601 White","Adventure Works","Adventure Works","White",6.5,275.46,599,2006-02-03 00:00:00.000,"Laptops","Computers"
372,"0301035","Adventure Works Laptop15.4W M1548 White","Adventure Works","Adventure Works","White",3.2,348.58,758,2007-02-05 00:00:00.000,"Laptops","Computers"
373,"0301036","Adventure Works Laptop8.9 E0890 White","Adventure Works","Adventure Works","White",5.9,166.2,326,2004-01-02 00:00:00.000,"Laptops","Computers"
396,"0301059","WWI Laptop19W X0196 White","Wide World Importers","Wide World Importers","White",2.7,430.38,1299,2007-04-09 00:00:00.000,"Laptops","Computers"
397,"0301060","WWI Laptop15 M0150 White","Wide World Importers","Wide World Importers","White",2.7,321.44,699,2005-06-09 00:00:00.000,"Laptops","Computers"
398,"0301061","WWI Laptop12 M0120 White","Wide World Importers","Wide World Importers","White",2.7,195.24,382.95,2005-04-08 00:00:00.000,"Laptops","Computers"
399,"0301062","WWI Laptop16 M0160 White","Wide World Importers","Wide World Importers","White",2.7,275.46,599,2007-06-08 00:00:00.000,"Laptops","Computers"
400,"0301063","WWI Laptop15.4W M0156 White","Wide World Importers","Wide World Importers","White",2.7,348.58,758,2006-02-09 00:00:00.000,"Laptops","Computers"
401,"0301064","WWI Laptop8.9 E0089 White","Wide World Importers","Wide World Importers","White",2.7,166.2,326,2005-03-08 00:00:00.000,"Laptops","Computers"
410,"0301073","Proseware Laptop19W X910 White","Proseware, Inc.","Proseware","White",5.5,430.38,1299,2009-02-06 00:00:00.000,"Laptops","Computers"
411,"0301074","Proseware Laptop15 M510 White","Proseware, Inc.","Proseware","White",5.5,321.44,699,2009-01-02 00:00:00.000,"Laptops","Computers"
412,"0301075","Proseware Laptop12 M210 White","Proseware, Inc.","Proseware","White",2.7,195.24,382.95,2005-02-01 00:00:00.000,"Laptops","Computers"
413,"0301076","Proseware Laptop16 M610 White","Proseware, Inc.","Proseware","White",2.7,275.46,599,2005-01-08 00:00:00.000,"Laptops","Computers"
414,"0301077","Proseware Laptop15.4W M518 White","Proseware, Inc.","Proseware","White",2.7,348.58,758,2007-05-06 00:00:00.000,"Laptops","Computers"
415,"0301078","Proseware Laptop8.9 E089 White","Proseware, Inc.","Proseware","White",2.7,166.2,326,2006-03-06 00:00:00.000,"Laptops","Computers"
475,"0304015","Proseware LCD24 X300 White","Proseware, Inc.","Proseware","White",10.4,271.35,819,2009-04-08 00:00:00.000,"Monitors","Computers"
476,"0304016","Proseware LCD24W X300 White","Proseware, Inc.","Proseware","White",10.4,287.92,869,2009-01-08 00:00:00.000,"Monitors","Computers"
477,"0304017","Proseware LCD22 M2000 White","Proseware, Inc.","Proseware","White",10.4,205.09,619,2008-04-05 00:00:00.000,"Monitors","Computers"
478,"0304018","Proseware LCD22W M2001 White","Proseware, Inc.","Proseware","White",10.4,224.97,679,2008-05-08 00:00:00.000,"Monitors","Computers"
479,"0304019","Proseware LCD20 M200 White","Proseware, Inc.","Proseware","White",10.4,119.11,259,2008-01-09 00:00:00.000,"Monitors","Computers"
480,"0304020","Proseware LCD20W M230 White","Proseware, Inc.","Proseware","White",10.4,128.3,279,2008-01-08 00:00:00.000,"Monitors","Computers"
481,"0304021","Proseware LCD19 E1000 White","Proseware, Inc.","Proseware","White",10.4,63.92,139,2007-05-07 00:00:00.000,"Monitors","Computers"
