DateKey,YearNumber,MonthNumber,MonthName,DayNumber,DayName,Quarter
2019-11-10 00:00:00.000,2019,11,"November",10,"Sunday","Q4"
2019-11-11 00:00:00.000,2019,11,"November",11,"Monday","Q4"
2019-11-12 00:00:00.000,2019,11,"November",12,"Tuesday","Q4"
2019-11-13 00:00:00.000,2019,11,"November",13,"Wednesday","Q4"
2019-11-14 00:00:00.000,2019,11,"November",14,"Thursday","Q4"
2019-11-15 00:00:00.000,2019,11,"November",15,"Friday","Q4"
2019-11-16 00:00:00.000,2019,11,"November",16,"Saturday","Q4"
2019-11-17 00:00:00.000,2019,11,"November",17,"Sunday","Q4"
2019-11-18 00:00:00.000,2019,11,"November",18,"Monday","Q4"
2019-11-19 00:00:00.000,2019,11,"November",19,"Tuesday","Q4"
2019-11-20 00:00:00.000,2019,11,"November",20,"Wednesday","Q4"
2019-11-21 00:00:00.000,2019,11,"November",21,"Thursday","Q4"
2019-11-22 00:00:00.000,2019,11,"November",22,"Friday","Q4"
2019-11-23 00:00:00.000,2019,11,"November",23,"Saturday","Q4"
2019-11-24 00:00:00.000,2019,11,"November",24,"Sunday","Q4"
2019-11-25 00:00:00.000,2019,11,"November",25,"Monday","Q4"
2019-11-26 00:00:00.000,2019,11,"November",26,"Tuesday","Q4"
2019-11-27 00:00:00.000,2019,11,"November",27,"Wednesday","Q4"
2019-11-28 00:00:00.000,2019,11,"November",28,"Thursday","Q4"
2019-11-29 00:00:00.000,2019,11,"November",29,"Friday","Q4"
2019-11-30 00:00:00.000,2019,11,"November",30,"Saturday","Q4"
2020-11-01 00:00:00.000,2020,11,"November",1,"Sunday","Q4"
2020-11-02 00:00:00.000,2020,11,"November",2,"Monday","Q4"
2020-11-03 00:00:00.000,2020,11,"November",3,"Tuesday","Q4"
2020-11-04 00:00:00.000,2020,11,"November",4,"Wednesday","Q4"
2020-11-05 00:00:00.000,2020,11,"November",5,"Thursday","Q4"
2020-11-06 00:00:00.000,2020,11,"November",6,"Friday","Q4"
2020-11-07 00:00:00.000,2020,11,"November",7,"Saturday","Q4"
2020-11-08 00:00:00.000,2020,11,"November",8,"Sunday","Q4"
2020-11-09 00:00:00.000,2020,11,"November",9,"Monday","Q4"
2020-11-10 00:00:00.000,2020,11,"November",10,"Tuesday","Q4"
2020-11-11 00:00:00.000,2020,11,"November",11,"Wednesday","Q4"
2020-11-12 00:00:00.000,2020,11,"November",12,"Thursday","Q4"
2020-11-13 00:00:00.000,2020,11,"November",13,"Friday","Q4"
2020-11-14 00:00:00.000,2020,11,"November",14,"Saturday","Q4"
2020-11-15 00:00:00.000,2020,11,"November",15,"Sunday","Q4"
2020-11-16 00:00:00.000,2020,11,"November",16,"Monday","Q4"
2020-11-17 00:00:00.000,2020,11,"November",17,"Tuesday","Q4"
2020-11-18 00:00:00.000,2020,11,"November",18,"Wednesday","Q4"
2020-11-19 00:00:00.000,2020,11,"November",19,"Thursday","Q4"
2020-11-20 00:00:00.000,2020,11,"November",20,"Friday","Q4"
2020-11-21 00:00:00.000,2020,11,"November",21,"Saturday","Q4"
2020-11-22 00:00:00.000,2020,11,"November",22,"Sunday","Q4"
2020-11-23 00:00:00.000,2020,11,"November",23,"Monday","Q4"
2020-11-24 00:00:00.000,2020,11,"November",24,"Tuesday","Q4"
2020-11-25 00:00:00.000,2020,11,"November",25,"Wednesday","Q4"
2020-11-26 00:00:00.000,2020,11,"November",26,"Thursday","Q4"
2020-11-27 00:00:00.000,2020,11,"November",27,"Friday","Q4"
2020-11-28 00:00:00.000,2020,11,"November",28,"Saturday","Q4"
2020-11-29 00:00:00.000,2020,11,"November",29,"Sunday","Q4"
2020-11-30 00:00:00.000,2020,11,"November",30,"Monday","Q4"
2021-11-01 00:00:00.000,2021,11,"November",1,"Monday","Q4"
2021-11-02 00:00:00.000,2021,11,"November",2,"Tuesday","Q4"
2021-11-03 00:00:00.000,2021,11,"November",3,"Wednesday","Q4"
2021-11-04 00:00:00.000,2021,11,"November",4,"Thursday","Q4"
2021-11-05 00:00:00.000,2021,11,"November",5,"Friday","Q4"
2021-11-06 00:00:00.000,2021,11,"November",6,"Saturday","Q4"
2021-11-07 00:00:00.000,2021,11,"November",7,"Sunday","Q4"
2021-11-08 00:00:00.000,2021,11,"November",8,"Monday","Q4"
2021-11-09 00:00:00.000,2021,11,"November",9,"Tuesday","Q4"
2021-11-10 00:00:00.000,2021,11,"November",10,"Wednesday","Q4"
2021-11-11 00:00:00.000,2021,11,"November",11,"Thursday","Q4"
2021-11-12 00:00:00.000,2021,11,"November",12,"Friday","Q4"
2021-11-13 00:00:00.000,2021,11,"November",13,"Saturday","Q4"
2021-11-14 00:00:00.000,2021,11,"November",14,"Sunday","Q4"
2021-11-15 00:00:00.000,2021,11,"November",15,"Monday","Q4"
2021-11-16 00:00:00.000,2021,11,"November",16,"Tuesday","Q4"
2021-11-17 00:00:00.000,2021,11,"November",17,"Wednesday","Q4"
2021-11-18 00:00:00.000,2021,11,"November",18,"Thursday","Q4"
2021-11-19 00:00:00.000,2021,11,"November",19,"Friday","Q4"
2021-11-20 00:00:00.000,2021,11,"November",20,"Saturday","Q4"
2021-11-21 00:00:00.000,2021,11,"November",21,"Sunday","Q4"
2021-11-22 00:00:00.000,2021,11,"November",22,"Monday","Q4"
2021-11-23 00:00:00.000,2021,11,"November",23,"Tuesday","Q4"
2021-11-24 00:00:00.000,2021,11,"November",24,"Wednesday","Q4"
2021-11-25 00:00:00.000,2021,11,"November",25,"Thursday","Q4"
2021-11-26 00:00:00.000,2021,11,"November",26,"Friday","Q4"
2021-11-27 00:00:00.000,2021,11,"November",27,"Saturday","Q4"
2021-11-28 00:00:00.000,2021,11,"November",28,"Sunday","Q4"
2021-11-29 00:00:00.000,2021,11,"November",29,"Monday","Q4"
2021-11-30 00:00:00.000,2021,11,"November",30,"Tuesday","Q4"
2015-12-01 00:00:00.000,2015,12,"December",1,"Tuesday","Q4"
2015-12-02 00:00:00.000,2015,12,"December",2,"Wednesday","Q4"
2015-12-03 00:00:00.000,2015,12,"December",3,"Thursday","Q4"
2015-12-04 00:00:00.000,2015,12,"December",4,"Friday","Q4"
2015-12-05 00:00:00.000,2015,12,"December",5,"Saturday","Q4"
2015-12-06 00:00:00.000,2015,12,"December",6,"Sunday","Q4"
2015-12-07 00:00:00.000,2015,12,"December",7,"Monday","Q4"
2015-12-08 00:00:00.000,2015,12,"December",8,"Tuesday","Q4"
2015-12-09 00:00:00.000,2015,12,"December",9,"Wednesday","Q4"
2015-12-10 00:00:00.000,2015,12,"December",10,"Thursday","Q4"
2015-12-11 00:00:00.000,2015,12,"December",11,"Friday","Q4"
2015-12-12 00:00:00.000,2015,12,"December",12,"Saturday","Q4"
2015-12-13 00:00:00.000,2015,12,"December",13,"Sunday","Q4"
2015-12-14 00:00:00.000,2015,12,"December",14,"Monday","Q4"
2015-12-15 00:00:00.000,2015,12,"December",15,"Tuesday","Q4"
2015-12-16 00:00:00.000,2015,12,"December",16,"Wednesday","Q4"
2015-12-17 00:00:00.000,2015,12,"December",17,"Thursday","Q4"
2015-12-18 00:00:00.000,2015,12,"December",18,"Friday","Q4"
2015-12-19 00:00:00.000,2015,12,"December",19,"Saturday","Q4"
2015-12-20 00:00:00.000,2015,12,"December",20,"Sunday","Q4"
2015-12-21 00:00:00.000,2015,12,"December",21,"Monday","Q4"
2015-12-22 00:00:00.000,2015,12,"December",22,"Tuesday","Q4"
2015-12-23 00:00:00.000,2015,12,"December",23,"Wednesday","Q4"
2015-12-24 00:00:00.000,2015,12,"December",24,"Thursday","Q4"
2015-12-25 00:00:00.000,2015,12,"December",25,"Friday","Q4"
2015-12-26 00:00:00.000,2015,12,"December",26,"Saturday","Q4"
2015-12-27 00:00:00.000,2015,12,"December",27,"Sunday","Q4"
2015-12-28 00:00:00.000,2015,12,"December",28,"Monday","Q4"
2015-12-29 00:00:00.000,2015,12,"December",29,"Tuesday","Q4"
2015-12-30 00:00:00.000,2015,12,"December",30,"Wednesday","Q4"
2015-12-31 00:00:00.000,2015,12,"December",31,"Thursday","Q4"
2016-12-01 00:00:00.000,2016,12,"December",1,"Thursday","Q4"
2016-12-02 00:00:00.000,2016,12,"December",2,"Friday","Q4"
2016-12-03 00:00:00.000,2016,12,"December",3,"Saturday","Q4"
2016-12-04 00:00:00.000,2016,12,"December",4,"Sunday","Q4"
2016-12-05 00:00:00.000,2016,12,"December",5,"Monday","Q4"
2016-12-06 00:00:00.000,2016,12,"December",6,"Tuesday","Q4"
2016-12-07 00:00:00.000,2016,12,"December",7,"Wednesday","Q4"
2016-12-08 00:00:00.000,2016,12,"December",8,"Thursday","Q4"
2016-12-09 00:00:00.000,2016,12,"December",9,"Friday","Q4"
2016-12-10 00:00:00.000,2016,12,"December",10,"Saturday","Q4"
2016-12-11 00:00:00.000,2016,12,"December",11,"Sunday","Q4"
2016-12-12 00:00:00.000,2016,12,"December",12,"Monday","Q4"
2016-12-13 00:00:00.000,2016,12,"December",13,"Tuesday","Q4"
2016-12-14 00:00:00.000,2016,12,"December",14,"Wednesday","Q4"
2016-12-15 00:00:00.000,2016,12,"December",15,"Thursday","Q4"
2016-12-16 00:00:00.000,2016,12,"December",16,"Friday","Q4"
2016-12-17 00:00:00.000,2016,12,"December",17,"Saturday","Q4"
2016-12-18 00:00:00.000,2016,12,"December",18,"Sunday","Q4"
2016-12-19 00:00:00.000,2016,12,"December",19,"Monday","Q4"
2016-12-20 00:00:00.000,2016,12,"December",20,"Tuesday","Q4"
2016-12-21 00:00:00.000,2016,12,"December",21,"Wednesday","Q4"
2016-12-22 00:00:00.000,2016,12,"December",22,"Thursday","Q4"
2016-12-23 00:00:00.000,2016,12,"December",23,"Friday","Q4"
2016-12-24 00:00:00.000,2016,12,"December",24,"Saturday","Q4"
2016-12-25 00:00:00.000,2016,12,"December",25,"Sunday","Q4"
2016-12-26 00:00:00.000,2016,12,"December",26,"Monday","Q4"
2016-12-27 00:00:00.000,2016,12,"December",27,"Tuesday","Q4"
2016-12-28 00:00:00.000,2016,12,"December",28,"Wednesday","Q4"
2016-12-29 00:00:00.000,2016,12,"December",29,"Thursday","Q4"
2016-12-30 00:00:00.000,2016,12,"December",30,"Friday","Q4"
2016-12-31 00:00:00.000,2016,12,"December",31,"Saturday","Q4"
2017-12-01 00:00:00.000,2017,12,"December",1,"Friday","Q4"
2017-12-02 00:00:00.000,2017,12,"December",2,"Saturday","Q4"
2017-12-03 00:00:00.000,2017,12,"December",3,"Sunday","Q4"
2017-12-04 00:00:00.000,2017,12,"December",4,"Monday","Q4"
2017-12-05 00:00:00.000,2017,12,"December",5,"Tuesday","Q4"
2017-12-06 00:00:00.000,2017,12,"December",6,"Wednesday","Q4"
2017-12-07 00:00:00.000,2017,12,"December",7,"Thursday","Q4"
2017-12-08 00:00:00.000,2017,12,"December",8,"Friday","Q4"
2017-12-09 00:00:00.000,2017,12,"December",9,"Saturday","Q4"
2017-12-10 00:00:00.000,2017,12,"December",10,"Sunday","Q4"
2017-12-11 00:00:00.000,2017,12,"December",11,"Monday","Q4"
2017-12-12 00:00:00.000,2017,12,"December",12,"Tuesday","Q4"
2017-12-13 00:00:00.000,2017,12,"December",13,"Wednesday","Q4"
2017-12-14 00:00:00.000,2017,12,"December",14,"Thursday","Q4"
2017-12-15 00:00:00.000,2017,12,"December",15,"Friday","Q4"
2017-12-16 00:00:00.000,2017,12,"December",16,"Saturday","Q4"
2017-12-17 00:00:00.000,2017,12,"December",17,"Sunday","Q4"
2017-12-18 00:00:00.000,2017,12,"December",18,"Monday","Q4"
2017-12-19 00:00:00.000,2017,12,"December",19,"Tuesday","Q4"
2017-12-20 00:00:00.000,2017,12,"December",20,"Wednesday","Q4"
2017-12-21 00:00:00.000,2017,12,"December",21,"Thursday","Q4"
2017-12-22 00:00:00.000,2017,12,"December",22,"Friday","Q4"
2017-12-23 00:00:00.000,2017,12,"December",23,"Saturday","Q4"
2017-12-24 00:00:00.000,2017,12,"December",24,"Sunday","Q4"
2017-12-25 00:00:00.000,2017,12,"December",25,"Monday","Q4"
2017-12-26 00:00:00.000,2017,12,"December",26,"Tuesday","Q4"
2017-12-27 00:00:00.000,2017,12,"December",27,"Wednesday","Q4"
2017-12-28 00:00:00.000,2017,12,"December",28,"Thursday","Q4"
2017-12-29 00:00:00.000,2017,12,"December",29,"Friday","Q4"
2017-12-30 00:00:00.000,2017,12,"December",30,"Saturday","Q4"
2017-12-31 00:00:00.000,2017,12,"December",31,"Sunday","Q4"
2018-12-01 00:00:00.000,2018,12,"December",1,"Saturday","Q4"
2018-12-02 00:00:00.000,2018,12,"December",2,"Sunday","Q4"
2018-12-03 00:00:00.000,2018,12,"December",3,"Monday","Q4"
2018-12-04 00:00:00.000,2018,12,"December",4,"Tuesday","Q4"
2018-12-05 00:00:00.000,2018,12,"December",5,"Wednesday","Q4"
2018-12-06 00:00:00.000,2018,12,"December",6,"Thursday","Q4"
2018-12-07 00:00:00.000,2018,12,"December",7,"Friday","Q4"
2018-12-08 00:00:00.000,2018,12,"December",8,"Saturday","Q4"
2018-12-09 00:00:00.000,2018,12,"December",9,"Sunday","Q4"
2018-12-10 00:00:00.000,2018,12,"December",10,"Monday","Q4"
2018-12-11 00:00:00.000,2018,12,"December",11,"Tuesday","Q4"
2018-12-12 00:00:00.000,2018,12,"December",12,"Wednesday","Q4"
2018-12-13 00:00:00.000,2018,12,"December",13,"Thursday","Q4"
2018-12-14 00:00:00.000,2018,12,"December",14,"Friday","Q4"
2018-12-15 00:00:00.000,2018,12,"December",15,"Saturday","Q4"
2018-12-16 00:00:00.000,2018,12,"December",16,"Sunday","Q4"
2018-12-17 00:00:00.000,2018,12,"December",17,"Monday","Q4"
2018-12-18 00:00:00.000,2018,12,"December",18,"Tuesday","Q4"
2018-12-19 00:00:00.000,2018,12,"December",19,"Wednesday","Q4"
2018-12-20 00:00:00.000,2018,12,"December",20,"Thursday","Q4"
2018-12-21 00:00:00.000,2018,12,"December",21,"Friday","Q4"
2018-12-22 00:00:00.000,2018,12,"December",22,"Saturday","Q4"
2018-12-23 00:00:00.000,2018,12,"December",23,"Sunday","Q4"
2018-12-24 00:00:00.000,2018,12,"December",24,"Monday","Q4"
2018-12-25 00:00:00.000,2018,12,"December",25,"Tuesday","Q4"
2018-12-26 00:00:00.000,2018,12,"December",26,"Wednesday","Q4"
2018-12-27 00:00:00.000,2018,12,"December",27,"Thursday","Q4"
2018-12-28 00:00:00.000,2018,12,"December",28,"Friday","Q4"
2018-12-29 00:00:00.000,2018,12,"December",29,"Saturday","Q4"
2018-12-30 00:00:00.000,2018,12,"December",30,"Sunday","Q4"
2018-12-31 00:00:00.000,2018,12,"December",31,"Monday","Q4"
2019-12-01 00:00:00.000,2019,12,"December",1,"Sunday","Q4"
2019-12-02 00:00:00.000,2019,12,"December",2,"Monday","Q4"
2019-12-03 00:00:00.000,2019,12,"December",3,"Tuesday","Q4"
2019-12-04 00:00:00.000,2019,12,"December",4,"Wednesday","Q4"
2019-12-05 00:00:00.000,2019,12,"December",5,"Thursday","Q4"
2019-12-06 00:00:00.000,2019,12,"December",6,"Friday","Q4"
2019-12-07 00:00:00.000,2019,12,"December",7,"Saturday","Q4"
2019-12-08 00:00:00.000,2019,12,"December",8,"Sunday","Q4"
2019-12-09 00:00:00.000,2019,12,"December",9,"Monday","Q4"
2019-12-10 00:00:00.000,2019,12,"December",10,"Tuesday","Q4"
2019-12-11 00:00:00.000,2019,12,"December",11,"Wednesday","Q4"
2019-12-12 00:00:00.000,2019,12,"December",12,"Thursday","Q4"
2019-12-13 00:00:00.000,2019,12,"December",13,"Friday","Q4"
2019-12-14 00:00:00.000,2019,12,"December",14,"Saturday","Q4"
2019-12-15 00:00:00.000,2019,12,"December",15,"Sunday","Q4"
2019-12-16 00:00:00.000,2019,12,"December",16,"Monday","Q4"
2019-12-17 00:00:00.000,2019,12,"December",17,"Tuesday","Q4"
2019-12-18 00:00:00.000,2019,12,"December",18,"Wednesday","Q4"
2019-12-19 00:00:00.000,2019,12,"December",19,"Thursday","Q4"
2019-12-20 00:00:00.000,2019,12,"December",20,"Friday","Q4"
2019-12-21 00:00:00.000,2019,12,"December",21,"Saturday","Q4"
2019-12-22 00:00:00.000,2019,12,"December",22,"Sunday","Q4"
2019-12-23 00:00:00.000,2019,12,"December",23,"Monday","Q4"
2019-12-24 00:00:00.000,2019,12,"December",24,"Tuesday","Q4"
2019-12-25 00:00:00.000,2019,12,"December",25,"Wednesday","Q4"
2019-12-26 00:00:00.000,2019,12,"December",26,"Thursday","Q4"
2019-12-27 00:00:00.000,2019,12,"December",27,"Friday","Q4"
2019-12-28 00:00:00.000,2019,12,"December",28,"Saturday","Q4"
2019-12-29 00:00:00.000,2019,12,"December",29,"Sunday","Q4"
2019-12-30 00:00:00.000,2019,12,"December",30,"Monday","Q4"
2019-12-31 00:00:00.000,2019,12,"December",31,"Tuesday","Q4"
2020-12-01 00:00:00.000,2020,12,"December",1,"Tuesday","Q4"
2020-12-02 00:00:00.000,2020,12,"December",2,"Wednesday","Q4"
2020-12-03 00:00:00.000,2020,12,"December",3,"Thursday","Q4"
2020-12-04 00:00:00.000,2020,12,"December",4,"Friday","Q4"
2020-12-05 00:00:00.000,2020,12,"December",5,"Saturday","Q4"
2020-12-06 00:00:00.000,2020,12,"December",6,"Sunday","Q4"
2020-12-07 00:00:00.000,2020,12,"December",7,"Monday","Q4"
2020-12-08 00:00:00.000,2020,12,"December",8,"Tuesday","Q4"
2020-12-09 00:00:00.000,2020,12,"December",9,"Wednesday","Q4"
2020-12-10 00:00:00.000,2020,12,"December",10,"Thursday","Q4"
2020-12-11 00:00:00.000,2020,12,"December",11,"Friday","Q4"
2020-12-12 00:00:00.000,2020,12,"December",12,"Saturday","Q4"
2020-12-13 00:00:00.000,2020,12,"December",13,"Sunday","Q4"
2020-12-14 00:00:00.000,2020,12,"December",14,"Monday","Q4"
2020-12-15 00:00:00.000,2020,12,"December",15,"Tuesday","Q4"
2020-12-16 00:00:00.000,2020,12,"December",16,"Wednesday","Q4"
2020-12-17 00:00:00.000,2020,12,"December",17,"Thursday","Q4"
2020-12-18 00:00:00.000,2020,12,"December",18,"Friday","Q4"
2020-12-19 00:00:00.000,2020,12,"December",19,"Saturday","Q4"
2020-12-20 00:00:00.000,2020,12,"December",20,"Sunday","Q4"
2020-12-21 00:00:00.000,2020,12,"December",21,"Monday","Q4"
2020-12-22 00:00:00.000,2020,12,"December",22,"Tuesday","Q4"
2020-12-23 00:00:00.000,2020,12,"December",23,"Wednesday","Q4"
2020-12-24 00:00:00.000,2020,12,"December",24,"Thursday","Q4"
2020-12-25 00:00:00.000,2020,12,"December",25,"Friday","Q4"
2020-12-26 00:00:00.000,2020,12,"December",26,"Saturday","Q4"
2020-12-27 00:00:00.000,2020,12,"December",27,"Sunday","Q4"
2020-12-28 00:00:00.000,2020,12,"December",28,"Monday","Q4"
2020-12-29 00:00:00.000,2020,12,"December",29,"Tuesday","Q4"
2020-12-30 00:00:00.000,2020,12,"December",30,"Wednesday","Q4"
2020-12-31 00:00:00.000,2020,12,"December",31,"Thursday","Q4"
2021-12-01 00:00:00.000,2021,12,"December",1,"Wednesday","Q4"
2021-12-02 00:00:00.000,2021,12,"December",2,"Thursday","Q4"
2021-12-03 00:00:00.000,2021,12,"December",3,"Friday","Q4"
2021-12-04 00:00:00.000,2021,12,"December",4,"Saturday","Q4"
2021-12-05 00:00:00.000,2021,12,"December",5,"Sunday","Q4"
2021-12-06 00:00:00.000,2021,12,"December",6,"Monday","Q4"
2021-12-07 00:00:00.000,2021,12,"December",7,"Tuesday","Q4"
2021-12-08 00:00:00.000,2021,12,"December",8,"Wednesday","Q4"
2021-12-09 00:00:00.000,2021,12,"December",9,"Thursday","Q4"
2021-12-10 00:00:00.000,2021,12,"December",10,"Friday","Q4"
2021-12-11 00:00:00.000,2021,12,"December",11,"Saturday","Q4"
2021-12-12 00:00:00.000,2021,12,"December",12,"Sunday","Q4"
2021-12-13 00:00:00.000,2021,12,"December",13,"Monday","Q4"
2021-12-14 00:00:00.000,2021,12,"December",14,"Tuesday","Q4"
2021-12-15 00:00:00.000,2021,12,"December",15,"Wednesday","Q4"
2021-12-16 00:00:00.000,2021,12,"December",16,"Thursday","Q4"
2021-12-17 00:00:00.000,2021,12,"December",17,"Friday","Q4"
2021-12-18 00:00:00.000,2021,12,"December",18,"Saturday","Q4"
2021-12-19 00:00:00.000,2021,12,"December",19,"Sunday","Q4"
2021-12-20 00:00:00.000,2021,12,"December",20,"Monday","Q4"
2021-12-21 00:00:00.000,2021,12,"December",21,"Tuesday","Q4"
2021-12-22 00:00:00.000,2021,12,"December",22,"Wednesday","Q4"
2021-12-23 00:00:00.000,2021,12,"December",23,"Thursday","Q4"
2021-12-24 00:00:00.000,2021,12,"December",24,"Friday","Q4"
2021-12-25 00:00:00.000,2021,12,"December",25,"Saturday","Q4"
2021-12-26 00:00:00.000,2021,12,"December",26,"Sunday","Q4"
2021-12-27 00:00:00.000,2021,12,"December",27,"Monday","Q4"
2021-12-28 00:00:00.000,2021,12,"December",28,"Tuesday","Q4"
2021-12-29 00:00:00.000,2021,12,"December",29,"Wednesday","Q4"
2021-12-30 00:00:00.000,2021,12,"December",30,"Thursday","Q4"
2021-12-31 00:00:00.000,2021,12,"December",31,"Friday","Q4"
2015-10-01 00:00:00.000,2015,10,"October",1,"Thursday","Q4"
2015-10-02 00:00:00.000,2015,10,"October",2,"Friday","Q4"
2015-10-03 00:00:00.000,2015,10,"October",3,"Saturday","Q4"
2015-10-04 00:00:00.000,2015,10,"October",4,"Sunday","Q4"
2015-10-05 00:00:00.000,2015,10,"October",5,"Monday","Q4"
2015-10-06 00:00:00.000,2015,10,"October",6,"Tuesday","Q4"
2015-10-07 00:00:00.000,2015,10,"October",7,"Wednesday","Q4"
2015-10-08 00:00:00.000,2015,10,"October",8,"Thursday","Q4"
2015-10-09 00:00:00.000,2015,10,"October",9,"Friday","Q4"
2015-10-10 00:00:00.000,2015,10,"October",10,"Saturday","Q4"
2015-10-11 00:00:00.000,2015,10,"October",11,"Sunday","Q4"
2015-10-12 00:00:00.000,2015,10,"October",12,"Monday","Q4"
2015-10-13 00:00:00.000,2015,10,"October",13,"Tuesday","Q4"
2015-10-14 00:00:00.000,2015,10,"October",14,"Wednesday","Q4"
2015-10-15 00:00:00.000,2015,10,"October",15,"Thursday","Q4"
2015-10-16 00:00:00.000,2015,10,"October",16,"Friday","Q4"
2015-10-17 00:00:00.000,2015,10,"October",17,"Saturday","Q4"
2015-10-18 00:00:00.000,2015,10,"October",18,"Sunday","Q4"
2015-10-19 00:00:00.000,2015,10,"October",19,"Monday","Q4"
2015-10-20 00:00:00.000,2015,10,"October",20,"Tuesday","Q4"
2015-10-21 00:00:00.000,2015,10,"October",21,"Wednesday","Q4"
2015-10-22 00:00:00.000,2015,10,"October",22,"Thursday","Q4"
2015-10-23 00:00:00.000,2015,10,"October",23,"Friday","Q4"
2015-10-24 00:00:00.000,2015,10,"October",24,"Saturday","Q4"
2015-10-25 00:00:00.000,2015,10,"October",25,"Sunday","Q4"
2015-10-26 00:00:00.000,2015,10,"October",26,"Monday","Q4"
2015-10-27 00:00:00.000,2015,10,"October",27,"Tuesday","Q4"
2015-10-28 00:00:00.000,2015,10,"October",28,"Wednesday","Q4"
2015-10-29 00:00:00.000,2015,10,"October",29,"Thursday","Q4"
2015-10-30 00:00:00.000,2015,10,"October",30,"Friday","Q4"
2015-10-31 00:00:00.000,2015,10,"October",31,"Saturday","Q4"
2016-10-01 00:00:00.000,2016,10,"October",1,"Saturday","Q4"
2016-10-02 00:00:00.000,2016,10,"October",2,"Sunday","Q4"
2016-10-03 00:00:00.000,2016,10,"October",3,"Monday","Q4"
2016-10-04 00:00:00.000,2016,10,"October",4,"Tuesday","Q4"
2016-10-05 00:00:00.000,2016,10,"October",5,"Wednesday","Q4"
2016-10-06 00:00:00.000,2016,10,"October",6,"Thursday","Q4"
2016-10-07 00:00:00.000,2016,10,"October",7,"Friday","Q4"
2016-10-08 00:00:00.000,2016,10,"October",8,"Saturday","Q4"
2016-10-09 00:00:00.000,2016,10,"October",9,"Sunday","Q4"
2016-10-10 00:00:00.000,2016,10,"October",10,"Monday","Q4"
2016-10-11 00:00:00.000,2016,10,"October",11,"Tuesday","Q4"
2016-10-12 00:00:00.000,2016,10,"October",12,"Wednesday","Q4"
2016-10-13 00:00:00.000,2016,10,"October",13,"Thursday","Q4"
2016-10-14 00:00:00.000,2016,10,"October",14,"Friday","Q4"
2016-10-15 00:00:00.000,2016,10,"October",15,"Saturday","Q4"
2016-10-16 00:00:00.000,2016,10,"October",16,"Sunday","Q4"
2016-10-17 00:00:00.000,2016,10,"October",17,"Monday","Q4"
2016-10-18 00:00:00.000,2016,10,"October",18,"Tuesday","Q4"
2016-10-19 00:00:00.000,2016,10,"October",19,"Wednesday","Q4"
2016-10-20 00:00:00.000,2016,10,"October",20,"Thursday","Q4"
2016-10-21 00:00:00.000,2016,10,"October",21,"Friday","Q4"
2016-10-22 00:00:00.000,2016,10,"October",22,"Saturday","Q4"
2016-10-23 00:00:00.000,2016,10,"October",23,"Sunday","Q4"
2016-10-24 00:00:00.000,2016,10,"October",24,"Monday","Q4"
2016-10-25 00:00:00.000,2016,10,"October",25,"Tuesday","Q4"
2016-10-26 00:00:00.000,2016,10,"October",26,"Wednesday","Q4"
2016-10-27 00:00:00.000,2016,10,"October",27,"Thursday","Q4"
2016-10-28 00:00:00.000,2016,10,"October",28,"Friday","Q4"
2016-10-29 00:00:00.000,2016,10,"October",29,"Saturday","Q4"
2016-10-30 00:00:00.000,2016,10,"October",30,"Sunday","Q4"
2016-10-31 00:00:00.000,2016,10,"October",31,"Monday","Q4"
2017-10-01 00:00:00.000,2017,10,"October",1,"Sunday","Q4"
2017-10-02 00:00:00.000,2017,10,"October",2,"Monday","Q4"
2017-10-03 00:00:00.000,2017,10,"October",3,"Tuesday","Q4"
2017-10-04 00:00:00.000,2017,10,"October",4,"Wednesday","Q4"
2017-10-05 00:00:00.000,2017,10,"October",5,"Thursday","Q4"
2017-10-06 00:00:00.000,2017,10,"October",6,"Friday","Q4"
2017-10-07 00:00:00.000,2017,10,"October",7,"Saturday","Q4"
2017-10-08 00:00:00.000,2017,10,"October",8,"Sunday","Q4"
2017-10-09 00:00:00.000,2017,10,"October",9,"Monday","Q4"
2017-10-10 00:00:00.000,2017,10,"October",10,"Tuesday","Q4"
2017-10-11 00:00:00.000,2017,10,"October",11,"Wednesday","Q4"
2017-10-12 00:00:00.000,2017,10,"October",12,"Thursday","Q4"
2017-10-13 00:00:00.000,2017,10,"October",13,"Friday","Q4"
2017-10-14 00:00:00.000,2017,10,"October",14,"Saturday","Q4"
2017-10-15 00:00:00.000,2017,10,"October",15,"Sunday","Q4"
2017-10-16 00:00:00.000,2017,10,"October",16,"Monday","Q4"
2017-10-17 00:00:00.000,2017,10,"October",17,"Tuesday","Q4"
2017-10-18 00:00:00.000,2017,10,"October",18,"Wednesday","Q4"
2017-10-19 00:00:00.000,2017,10,"October",19,"Thursday","Q4"
2017-10-20 00:00:00.000,2017,10,"October",20,"Friday","Q4"
2017-10-21 00:00:00.000,2017,10,"October",21,"Saturday","Q4"
2017-10-22 00:00:00.000,2017,10,"October",22,"Sunday","Q4"
2017-10-23 00:00:00.000,2017,10,"October",23,"Monday","Q4"
2017-10-24 00:00:00.000,2017,10,"October",24,"Tuesday","Q4"
2017-10-25 00:00:00.000,2017,10,"October",25,"Wednesday","Q4"
2017-10-26 00:00:00.000,2017,10,"October",26,"Thursday","Q4"
2017-10-27 00:00:00.000,2017,10,"October",27,"Friday","Q4"
