FileSystemObjectType,Id,ServerRedirectedEmbedUri,ServerRedirectedEmbedUrl,ID.1,ContentTypeId,Title,Modified,Created,AuthorId,EditorId,OData__UIVersionString,Attachments,GUID,ComplianceAssetId,Codigo,SERVICIOBRINDADO,Cliente,Nombredelsupervisor,No.vuelo,Tipodeaeronave,Matricula,Fecha,Tipodeservicio,Cantidad,HoradeInicio,HoraFinal,AT,ANULADO,Tamaño,Departamento,ARRIBODELVUELO,SALIDADELVUELO,REALDEARRIBODELVUELO,REALDESALIDADELVUELO,Observaciones,Division,Cancelado,Dia,Mes,Year,CodigoUnico
"0","4684","","","4684","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","31","1/4/2022 3:44:03 AM","1/4/2022 3:44:03 AM","172","172","1.0","FALSE","00f4d9d0-cc74-4249-b6a2-517c5a280c09","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","03/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","os14194","CGO","FALSO","3","Enero","2022","985"
"0","4685","","","4685","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","32","1/4/2022 6:56:31 AM","1/4/2022 6:56:31 AM","172","172","1.0","FALSE","409479af-ecb1-402a-886b-2e97d4abd148","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","04/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS 14195","CGO","FALSO","4","Enero","2022","2595"
"0","4713","","","4713","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","47","1/5/2022 8:45:30 AM","1/5/2022 8:45:30 AM","171","171","1.0","FALSE","cb84aaca-d4c7-47ba-abea-74e9fe5b31e0","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","05/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS 14212","CGO","FALSO","5","Enero","2022","473"
"0","4744","","","4744","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","65","1/6/2022 8:03:31 AM","1/6/2022 8:03:31 AM","171","171","1.0","FALSE","43e5221e-cf8a-4dd1-bcde-420d0d96b838","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","06/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS 14231","CGO","FALSO","6","Enero","2022","523"
"0","4777","","","4777","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","83","1/7/2022 7:56:21 AM","1/7/2022 7:56:21 AM","173","173","1.0","FALSE","14f5f54c-08c8-4d0e-a467-92b45d27f198","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","SILAS ALVARENGA","N/A","N/A","N/A","07/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS-14249","CGO","FALSO","7","Enero","2022","2835"
"0","4818","","","4818","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","105","1/8/2022 8:23:50 AM","1/8/2022 8:23:50 AM","171","171","1.0","FALSE","daf03e64-c33b-49b8-b9b3-58508044e39f","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","08/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS 14269","CGO","FALSO","8","Enero","2022","888"
"0","4836","","","4836","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","117","1/9/2022 9:27:22 AM","1/9/2022 9:27:22 AM","170","170","1.0","FALSE","2431b17d-eef0-4cf3-ade2-13995fcdad63","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","09/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS física 14280","CGO","FALSO","9","Enero","2022","4697"
"0","4865","","","4865","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","133","1/10/2022 6:13:30 AM","1/10/2022 6:13:30 AM","170","170","1.0","FALSE","6515fa52-183a-4e21-9b40-7ffd5ab1c795","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","10/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS física 14298","CGO","FALSO","10","Enero","2022","7785"
"0","4888","","","4888","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","148","1/11/2022 10:41:21 AM","1/11/2022 10:41:21 AM","170","170","1.0","FALSE","de45bcb6-297c-490e-9b7d-f254614dbb32","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","11/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS física 14312","CGO","FALSO","11","Enero","2022","7778"
"0","4967","","","4967","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","191","1/13/2022 4:13:07 AM","1/13/2022 4:13:07 AM","172","172","1.0","FALSE","8f43fca1-54f8-4d49-88da-cb9a7db468d4","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","12/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","NO EXIXSTIO CARGA TRASBORDO 

OS 14353","CGO","FALSO","12","Enero","2022","6854"
"0","5012","","","5012","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","216","1/14/2022 4:15:50 AM","1/14/2022 3:05:56 AM","185","172","2.0","FALSE","a759a43d-c140-4678-b820-37bb441aa628","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","13/Enero/2022","Servicio","1","00:00","23:59","","TRUE","","CGO","00:00","00:00","00:00","00:00","OS 14375
Carga tránsito trasbordo 2490kg","CGO","FALSO","13","Enero","2022","18777"
"0","5015","","","5015","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","218","1/14/2022 4:18:06 AM","1/14/2022 4:18:06 AM","172","172","1.0","FALSE","b6247f53-412f-45f4-8f54-e7cf906e51f8","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","13/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","carga trasito trasbordo 2490kg
os 14375","CGO","FALSO","13","Enero","2022","19841"
"0","5036","","","5036","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","230","1/15/2022 2:36:52 AM","1/15/2022 2:36:52 AM","172","172","1.0","FALSE","e1998866-4230-4525-87a0-000661c9fac9","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","14/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No existió carga tránsito trasbordo 
OS 14387","CGO","FALSO","14","Enero","2022","18856"
"0","5058","","","5058","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","243","1/16/2022 3:23:58 AM","1/16/2022 3:23:58 AM","172","172","1.0","FALSE","f7eb4377-712b-4a47-aea1-083031925904","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","15/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","OS 14399","CGO","FALSO","15","Enero","2022","8926"
"0","5091","","","5091","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","259","1/17/2022 12:23:47 AM","1/17/2022 12:23:47 AM","170","170","1.0","FALSE","4792a24a-cf97-409b-883e-6b8ebaa93946","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","16/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Transbordo guía: 947-61108342","CGO","FALSO","16","Enero","2022","16903"
"0","5129","","","5129","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","279","1/18/2022 1:46:13 AM","1/18/2022 1:46:13 AM","171","171","1.0","FALSE","de1caac0-ea0a-4f02-86c0-a5ef563f1c31","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","17/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No sé realizó trasbordo","CGO","FALSO","17","Enero","2022","19826"
"0","5162","","","5162","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","298","1/19/2022 3:26:15 AM","1/19/2022 3:26:15 AM","171","171","1.0","FALSE","33990d63-7f3e-4aa6-90a0-ccfb9b75d8be","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","18/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","18","Enero","2022","11032"
"0","5204","","","5204","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","326","1/20/2022 5:42:05 AM","1/20/2022 5:42:05 AM","171","171","1.0","FALSE","bfa91334-90a6-4707-8b2b-cabfde3b20ad","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","19/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No sé realizó traslado de trasbordo","CGO","FALSO","19","Enero","2022","6860"
"0","5244","","","5244","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","346","1/21/2022 4:22:58 AM","1/21/2022 4:22:58 AM","170","170","1.0","FALSE","a486fa76-40d3-454b-a331-ff6c2a007f6b","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","20/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","20","Enero","2022","34248"
"0","5274","","","5274","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","359","1/22/2022 1:17:05 AM","1/22/2022 1:17:05 AM","170","170","1.0","FALSE","e2c13c07-55cc-422c-91f8-f26b4c25b90a","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","21/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","21","Enero","2022","14360"
"0","5304","","","5304","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","377","1/23/2022 1:24:58 AM","1/23/2022 1:24:58 AM","170","170","1.0","FALSE","51275065-b4e7-4b2a-ae55-e280997b4c00","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","22/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","22","Enero","2022","32962"
"0","5327","","","5327","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","393","1/24/2022 1:17:37 AM","1/24/2022 1:17:37 AM","170","170","1.0","FALSE","b6287944-cb06-4226-8f95-d952db49af6c","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","23/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guía: 947-61130716  kg 1124 
Transbordo","CGO","FALSO","23","Enero","2022","2193"
"0","5362","","","5362","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","411","1/25/2022 12:33:35 AM","1/25/2022 12:33:35 AM","172","172","1.0","FALSE","043f88ee-c615-4393-950a-6ed84c098d5b","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","24/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","no existio carga trasbordo","CGO","FALSO","24","Enero","2022","11809"
"0","5401","","","5401","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","434","1/26/2022 2:01:04 AM","1/26/2022 2:01:04 AM","172","172","1.0","FALSE","b426ba8a-76e0-47aa-a52f-7a4387be844d","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","25/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","KILOS CARGA TRASBORDO  1,936KG","CGO","FALSO","25","Enero","2022","37251"
"0","5441","","","5441","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","455","1/27/2022 2:20:03 AM","1/27/2022 2:20:03 AM","172","172","1.0","FALSE","ece3315a-2fba-46a5-8354-c1fb8dd43d1d","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","26/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","535 KG  carga trasbordo","CGO","FALSO","26","Enero","2022","38448"
"0","5504","","","5504","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","493","1/29/2022 2:51:24 AM","1/29/2022 2:51:24 AM","171","171","1.0","FALSE","c169e8d6-ae5f-40da-94ee-f472987cfa21","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","28/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Traslado de rampa Combex hacia hangar DHL
Trasbordo Kg 488 una posicion","CGO","FALSO","28","Enero","2022","30724"
"0","5518","","","5518","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","502","1/29/2022 10:18:57 PM","1/29/2022 10:18:57 PM","170","170","1.0","FALSE","3adeb74a-14d0-4758-9609-eabf79b86f5c","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","29/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","29","Enero","2022","45833"
"0","5537","","","5537","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","513","1/30/2022 8:13:29 PM","1/30/2022 8:13:29 PM","172","172","1.0","FALSE","4043fe3e-6eb5-41f7-9eb5-3d851212e787","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","30/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Carga tránsito trasbordo 5272Kg","CGO","FALSO","30","Enero","2022","45729"
"0","5573","","","5573","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","538","2/1/2022 5:09:17 AM","2/1/2022 5:09:17 AM","171","171","1.0","FALSE","213ae4a0-3332-4f49-9182-791e1d77a144","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","31/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","","CGO","FALSO","31","Enero","2022","13246"
"0","5599","","","5599","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","552","2/1/2022 10:42:01 PM","2/1/2022 10:42:01 PM","172","172","1.0","FALSE","acde3e5b-5936-476f-b36d-e7652990b683","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","27/Enero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No existió carga tránsito trasbordo","CGO","FALSO","27","Enero","2022","32337"
"0","5603","","","5603","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","554","2/2/2022 1:39:40 AM","2/2/2022 1:39:40 AM","170","170","1.0","FALSE","1f335ee2-d90d-41eb-b8a6-62d991b275fe","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","01/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","1","Febrero","2022","43495"
"0","5618","","","5618","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","566","2/2/2022 2:57:37 PM","2/2/2022 2:57:37 PM","172","172","1.0","FALSE","f7dbd877-b7fc-4fdc-a30b-9910a882473d","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","02/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","204 kg carga tránsito trasbordo","CGO","FALSO","2","Febrero","2022","22482"
"0","5694","","","5694","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","613","2/4/2022 4:28:32 AM","2/4/2022 4:28:32 AM","170","170","1.0","FALSE","39708644-c7c6-49d5-a1fb-23c5ead89a21","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","03/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No hubo transbordo","CGO","FALSO","3","Febrero","2022","26409"
"0","5728","","","5728","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","630","2/4/2022 11:28:45 PM","2/4/2022 11:28:45 PM","171","171","1.0","FALSE","6e3a1d56-6650-44c1-b6b1-9a922a40f515","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","04/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Peso kg 481 trasbordo hacia hangar DHL, Guía 992-14319174, 992-24855460 y 992-14650893","CGO","FALSO","4","Febrero","2022","39905"
"0","5750","","","5750","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","646","2/6/2022 3:39:21 AM","2/6/2022 3:39:21 AM","172","172","1.0","FALSE","8db55602-a0d9-4d5c-9585-88770261a54f","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","05/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","no existio carga trasbordo.","CGO","FALSO","5","Febrero","2022","44200"
"0","5783","","","5783","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","664","2/6/2022 10:28:26 PM","2/6/2022 10:28:26 PM","171","171","1.0","FALSE","6c12d73d-e4af-4b19-ba5b-b0dffb9a2bd3","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","06/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Carga trasbordo 6 Posiciones peso kg 4,086 guía 947-90626911","CGO","FALSO","6","Febrero","2022","41202"
"0","5834","","","5834","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","694","2/7/2022 11:54:23 PM","2/7/2022 11:54:23 PM","172","172","1.0","FALSE","1f6519e5-522e-4cd9-bb77-b5c395b6f3e6","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","07/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No existió carga tránsito trasbordo","CGO","FALSO","7","Febrero","2022","27941"
"0","5868","","","5868","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","715","2/9/2022 12:28:42 AM","2/9/2022 12:28:42 AM","172","172","1.0","FALSE","a9cddba6-4000-4ae8-bd14-3e5bd2405f46","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","WILLIAMS MORALES","N/A","N/A","N/A","08/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No existió carga tránsito trasbordo","CGO","FALSO","8","Febrero","2022","63521"
"0","5919","","","5919","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","745","2/10/2022 5:15:03 AM","2/10/2022 5:15:03 AM","171","171","1.0","FALSE","06f1117b-6531-4c1d-9e58-e4ebc73180f1","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","09/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Trasbordo guías No. 992-24952491, 2771, 3051, 992-14342053,  2145 y 992-28396745  peso kg 569.3 traslado de Combex al hangar solicitado por  Juan Carlos Del Cid.","CGO","FALSO","9","Febrero","2022","35157"
"0","5960","","","5960","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","766","2/11/2022 4:41:27 AM","2/11/2022 4:41:27 AM","171","171","1.0","FALSE","ae63604b-83d6-4903-a360-96d7e1f0fd9f","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","10/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","No sé realizó trasbordo","CGO","FALSO","10","Febrero","2022","15512"
"0","5991","","","5991","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","783","2/12/2022 12:59:35 AM","2/12/2022 12:59:35 AM","171","171","1.0","FALSE","b189a165-4004-45b5-a9d3-fe439aa99078","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","11/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Trasbordo guía No 947-90626723 peso kg 3,288 traslado de Combex hacia hangar DHL.","CGO","FALSO","11","Febrero","2022","76774"
"0","6007","","","6007","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","795","2/14/2022 1:08:16 AM","2/13/2022 4:31:26 AM","171","170","2.0","FALSE","00215ee6-29f0-478a-b7a7-04070983f05d","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","12/Febrero/2022","Servicio","1","00:00","23:59","","TRUE","","CGO","00:00","00:00","00:00","00:00","No sé realizó trasbordo","CGO","FALSO","12","Febrero","2022","33788"
"0","6043","","","6043","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","815","2/14/2022 1:20:58 AM","2/14/2022 1:20:58 AM","170","170","1.0","FALSE","394470a1-7864-4fa4-b04a-9a4a7f65efb3","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","12/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guia exportación 
947-02153664 kg580 
947-02153675 kg 880
947-02115050 kg 336 
947-02061065 kg 402 
947-02061065 kg 214 
074-50388844 kg 583","CGO","FALSO","12","Febrero","2022","79121"
"0","6050","","","6050","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","819","2/14/2022 1:54:48 AM","2/14/2022 1:54:48 AM","170","170","1.0","FALSE","42a49c1d-1fa4-4e0b-a7dd-da36bbe7beda","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","13/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guías transbordo 
947-61113356 
947-61077181 kg 1550","CGO","FALSO","13","Febrero","2022","8027"
"0","6095","","","6095","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","841","2/15/2022 5:40:58 AM","2/15/2022 5:40:58 AM","170","170","1.0","FALSE","31a8376f-82bd-4520-baa1-7f8eb94b62cb","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","ROBERTITO XOT","N/A","N/A","N/A","14/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guia: 947-02153583 kg 2030 
Guia-947-02071624 kg 3 
Guia: 947-02155300 kg 5047 
Guia: 235-47731073 kg 2020","CGO","FALSO","14","Febrero","2022","30604"
"0","6120","","","6120","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","857","2/16/2022 12:54:56 AM","2/16/2022 12:54:56 AM","171","171","1.0","FALSE","1f269c48-cfd4-4db1-a6b3-193f811418d5","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","15/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guía No 992-14194574 peso kg 1374 guía No 947-02141123 y 02141112 peso kg 672","CGO","FALSO","15","Febrero","2022","66932"
"0","6196","","","6196","0x0100441D7E9F55DC144E8F9B6C91056E2A440055BEFEDC4B017040AA0977BAD7AE68A6","894","2/18/2022 1:19:07 AM","2/18/2022 1:19:07 AM","171","171","1.0","FALSE","ad0a7469-78c1-4b84-9800-ac165e403962","","26","SERVICIO DE IMPORTACION / DESPALETIZADO","DHL","MARLO GARCIA","N/A","N/A","N/A","17/Febrero/2022","Servicio","1","00:00","23:59","","FALSE","","CGO","00:00","00:00","00:00","00:00","Guía  947-02106882, 074-48238374, 8365 y 8046","CGO","FALSO","17","Febrero","2022","37879"
