ProductKey,ProductLabel,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Size,SizeRange,SizeUnitMeasureID,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,StopSaleDate,Status,ProductSubcategory,ProductCategory
1588,"0602018","SV DVD 58 DVD Storage Binder M55 Silver","Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602018","7","Silver","17.5  x 28  x 3.5","","",4,"pounds","1","inches","1","High",6.39,13.89,2006-02-04 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1591,"0602021","SV DVD 55DVD Storage Binder M56 Silver","Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602021","7","Silver","7.1  x 6.5  x 1.8","","",4,"pounds","1","inches","1","High",5.82,12.66,2005-01-02 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1596,"0602026","SV DVD 55DVD Storage Binder M56 Red","Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602026","6","Red","7.5  x 6  x 1.5","","",4,"pounds","1","inches","1","High",5.82,12.66,2005-01-02 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1597,"0602027","SV DVD External DVD Burner M200 Black","Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602027","2","Black","6.5  x 5.5  x 2","","",4,"pounds","1","inches","1","High",26.62,57.88,2008-06-02 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1599,"0602029","SV DVD External DVD Burner M200 Blue","Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602029","3","Blue","6.8  x 5  x 1.5","","",4,"pounds","1","inches","1","High",26.62,57.88,2008-06-02 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
1611,"0602041","SV DVD 9-Inch Player Portable M300 White","6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Southridge Video","Southridge Video","2","Regular","1","Product0602041","8","White","7.1  x 6.5  x 1.8","","",9,"pounds","1","inches","1","High",73.57,159.99,2006-05-06 00:00:00.000,,"On","Movie DVD","Music, Movies and Audio Books"
31,"0101031","Contoso 32GB Video MP3 Player M3200 Orange","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",1,"Contoso, Ltd","Contoso","2","Regular","1","Product0101031","9","Orange","2.6 x 2.5 x 0.6","","",1.2,"pounds","1","inches","2","Mid",84.49,255,2008-06-02 00:00:00.000,,"On","MP4&MP3","Audio"
44,"0101044","Contoso 16GB New Generation MP5 Player M1650 blue","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",1,"Contoso, Ltd","Contoso","2","Regular","1","Product0101044","3","Blue","2.2 x 1.8 x 4","","",1,"pounds","1","inches","2","Mid",106.69,232,2009-04-18 00:00:00.000,,"On","MP4&MP3","Audio"
290,"0203099","Contoso Home Theater System 4.1 Channel M1420 Brown","4.1 channel front surround",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203099","4","Brown","8.9 x 1.8 x 10.4","","",19,"pounds","1","inches","3","Low",244.72,480,2007-03-15 00:00:00.000,,"On","Home Theater System","TV and Video"
576,"0305038","Contoso Projector 1080p X981 Black","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",19,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0305038","2","Black","16.3 x 9.1 x 12.1","","",4.1,"pounds","1","inches","2","Mid",827.97,2499,2009-03-08 00:00:00.000,,"On","Projectors & Screens","Computers"
579,"0305041","Contoso Projector 480p M480 Black","High brightness, 1300 ANSI lumen light output, remote control",19,"Contoso, Ltd","Contoso","2","Regular","1","Product0305041","2","Black","12 x 9 x 4","","",11.9,"pounds","1","inches","2","Mid",116.75,229,2005-02-09 00:00:00.000,,"On","Projectors & Screens","Computers"
583,"0305045","Contoso Screen 106in M060 Black","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",19,"Contoso, Ltd","Contoso","2","Regular","1","Product0305045","2","Black","12 x 9 x 4","","",5.1,"pounds","1","inches","2","Mid",83.16,251,2008-01-02 00:00:00.000,,"On","Projectors & Screens","Computers"
585,"0305047","Contoso Screen 85in E085 Black","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",19,"Contoso, Ltd","Contoso","1","Economy","1","Product0305047","2","Black","17.2 x 6.1 x 4","","",16.5,"pounds","1","inches","2","Mid",70.87,139,2006-01-05 00:00:00.000,,"On","Projectors & Screens","Computers"
588,"0305050","Contoso Projector 1080p X981 White","1920 x 1080p pixel resolution, HDTV 1080p native resolution,8000:1 contrast ratio",19,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0305050","8","White","11.5 x 4 x 9","","",16.1,"pounds","1","inches","2","Mid",827.97,2499,2009-03-08 00:00:00.000,,"On","Projectors & Screens","Computers"
593,"0305055","Contoso Screen 125in M250 White","16:9 aspect ratios-125in, 160 degree wide viewing angle",19,"Contoso, Ltd","Contoso","2","Regular","1","Product0305055","8","White","12.7 x 13.5 x 5.5","","",4,"pounds","1","inches","2","Mid",152.08,459,2008-05-31 00:00:00.000,,"On","Projectors & Screens","Computers"
596,"0305058","Contoso Screen 100in E010 White","16:9 aspect ratio-100in, designed for wall or ceiling installation",19,"Contoso, Ltd","Contoso","1","Economy","1","Product0305058","8","White","6.6 x 5.4 x 5.2","","",10.6,"pounds","1","inches","2","Mid",62.95,190,2007-01-04 00:00:00.000,,"On","Projectors & Screens","Computers"
598,"0305060","Contoso Screen 80in E080 White","Standard 4:3 aspect ratio-85in, use with any home theater or business projector",19,"Contoso, Ltd","Contoso","1","Economy","1","Product0305060","8","White","11.4 x 8.2 x 4.8","","",2.2,"pounds","1","inches","2","Mid",55.57,109,2005-03-08 00:00:00.000,,"On","Projectors & Screens","Computers"
599,"0305061","Contoso Projector 1080p X980 Silver","1080p high definition projector, 1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs",19,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0305061","7","Silver","9.6 x 12.9 x 4","","",4.1,"pounds","1","inches","2","Mid",760.38,2295,2006-03-16 00:00:00.000,,"On","Projectors & Screens","Computers"
600,"0305062","Contoso Projector 1080p X981 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",19,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0305062","7","Silver","0.9 x 2 x 4.5","","",4,"pounds","1","inches","2","Mid",827.97,2499,2009-03-08 00:00:00.000,,"On","Projectors & Screens","Computers"
607,"0305069","Contoso Screen 106in M060 Silver","16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",19,"Contoso, Ltd","Contoso","2","Regular","1","Product0305069","7","Silver","9.6 x 12.9 x 4","","",11.9,"pounds","1","inches","2","Mid",83.16,251,2008-01-02 00:00:00.000,,"On","Projectors & Screens","Computers"
608,"0305070","Contoso Screen 100in E010 Silver","16:9 aspect ratio-100in, designed for wall or ceiling installation",19,"Contoso, Ltd","Contoso","1","Economy","1","Product0305070","7","Silver","5.2 x 10.4 x 2.9","","",4.8,"pounds","1","inches","2","Mid",62.95,190,2007-01-04 00:00:00.000,,"On","Projectors & Screens","Computers"
609,"0305071","Contoso Screen 85in E085 Silver","1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",19,"Contoso, Ltd","Contoso","1","Economy","1","Product0305071","7","Silver","12 x 9 x 4","","",12.3,"pounds","1","inches","2","Mid",70.87,139,2006-01-05 00:00:00.000,,"On","Projectors & Screens","Computers"
1076,"0402033","Contoso SLR Camera X142 Black","On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway",24,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0402033","2","Black","6.5  x 4.5  x 4.5","","",6.1,"pounds","1","inches","1","High",211.05,637,2005-04-16 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1077,"0402034","Contoso SLR Camera 35"" X358 Black","Choice of data storage options -- accepts compact flash type I & II, UDMA, micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens",24,"Contoso, Ltd","Contoso","2","Regular","1","Product0402034","2","Black","4  x 2.5  x 5.5","","",4.9,"pounds","1","inches","1","High",188.19,568,2006-02-05 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1092,"0402049","Contoso SLR Camera X144 Gold","Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs",24,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0402049","15","Gold","7 x 8 x 6.5","","",4.9,"pounds","1","inches","1","High",222.98,673,2005-06-16 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1095,"0402052","Contoso SLR Camera 35"" M358 Gold","Digital camera - SLR with live view mode",24,"Contoso, Ltd","Contoso","2","Regular","1","Product0402052","15","Gold","4  x 2.5  x 5.5","","",5.65,"pounds","1","inches","1","High",164.63,358,2008-09-30 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1096,"0402053","Contoso SLR Camera X145 Pink","Digital camera - SLR with live view mode",24,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0402053","10","Pink","2.6  x 5.4  x 2.8","","",5.1,"pounds","1","inches","1","High",209.39,632,2005-04-16 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1099,"0402056","Contoso SLR Camera 35"" M358 Pink","Digital camera - SLR with live view mode",24,"Contoso, Ltd","Contoso","2","Regular","1","Product0402056","10","Pink","3.4 x 4.6 x 3.3","","",5.6,"pounds","1","inches","1","High",164.63,358,2005-07-30 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1100,"0402057","Contoso SLR Camera X145 Blue","Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz",24,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0402057","3","Blue","4.8  x 7.8  x 1.7","","",5.9,"pounds","1","inches","1","High",209.39,632,2006-05-16 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1104,"0402061","Contoso SLR Camera X146 Orange","Digital camera - SLR with live view mode",24,"Contoso, Ltd","Contoso","2","Regular","1","Product0402061","9","Orange","3.4 x 4.8 x 3.3","","",4.6,"pounds","1","inches","1","High",141.47,427,2006-08-08 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1107,"0402064","Contoso SLR Camera 35"" M358 Orange","Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",24,"Contoso, Ltd","Contoso","2","Regular","1","Product0402064","9","Orange","8 x 9 x 6","","",5.6,"pounds","1","inches","1","High",164.63,358,2006-07-13 00:00:00.000,,"","Digital SLR Cameras","Cameras and camcorders"
1316,"0501001","Contoso Single-line phones E10 Black","1-line operation, LCD display - monochrome",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501001","2","Black","5 x 6 x 2","","",5.5,"pounds","1","inches","1","High",5.09,9.99,2005-04-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1317,"0501002","Contoso Dual Handset Cordless Phone System  E20 Black","Dual handset cordless phone system with answering system",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501002","2","Black","9.9 x 7.9 x 4.8","","",6,"pounds","1","inches","1","High",6.62,12.99,2006-02-05 00:00:00.000,,"","Home & Office Phones","Cell phones"
1318,"0501003","Contoso 3 Handset Cordless Phone System  E30 Black","16-minute all-digital answering system, wireless network friendly",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501003","2","Black","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",8.66,16.99,2005-01-03 00:00:00.000,,"","Home & Office Phones","Cell phones"
1320,"0501005","Contoso KSU-less key system M38 Black","Enjoy unlimited US calling, exceptional voice quality",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501005","2","Black","3.5 x 9 x 4.5","","",1.7,"pounds","1","inches","1","High",12.41,26.99,2004-04-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1321,"0501006","Contoso Hybrid system M60 Black","Dual keypad, talking caller ID, handset speaker phone, expandable up to 6 handsets",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501006","2","Black","7.5 x 5 x 6.2","","",2.2,"pounds","1","inches","1","High",13.33,28.99,2006-03-02 00:00:00.000,,"","Home & Office Phones","Cell phones"
1325,"0501010","Contoso Electronic Private Automatic Branch Exchange M90 Black","Phonebook directory with memory for 20 entries",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501010","2","Black","4 x 7.9 x 8.3","","",2.7,"pounds","1","inches","1","High",18.39,39.99,2006-09-03 00:00:00.000,,"","Home & Office Phones","Cell phones"
1326,"0501011","Contoso Centrex Phone System L10 Black","5.8 GHz frequency that won't interfere with wireless networks, caller ID/Call waiting compatible with memory for last 45 callers",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501011","2","Black","8 x 6 x 3.8","","",2,"pounds","1","inches","1","High",14.24,42.99,2007-02-28 00:00:00.000,,"","Home & Office Phones","Cell phones"
1328,"0501013","Contoso behind Centrex X15 Black","LCD screen for viewing contacts, compatible with PCs, plug into USB port for use",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501013","2","Black","5 x 5 x 6.3","","",2.7,"pounds","1","inches","1","High",16.56,49.99,2004-09-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1330,"0501015","Contoso Expandable Cordless Phone System M008 Black","Special Backlit keypad, receiver volume control, handset volume control",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501015","2","Black","6 x 6 x 5","","",8,"pounds","1","inches","1","High",10.57,22.99,2005-11-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1331,"0501016","Contoso Phone System Accessory Handset with Charger M308 Black","Built-in 60-minute digital answering machine",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501016","2","Black","8.5 x 8 x 4","","",2.9,"pounds","1","inches","1","High",12.41,26.99,2007-11-15 00:00:00.000,,"","Home & Office Phones","Cell phones"
1333,"0501018","Contoso 4-Line Corded Cordless Telephone M203 Black","4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501018","2","Black","8 x 5.1 x 5","","",2.4,"pounds","1","inches","1","High",15.17,32.99,2009-04-11 00:00:00.000,,"","Home & Office Phones","Cell phones"
1335,"0501020","Contoso Expandable 2-Handset Cordless Phone System M205 Black","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501020","2","Black","9 x 7 x 4","","",2.4,"pounds","1","inches","1","High",18.48,40.19,2008-09-30 00:00:00.000,,"","Home & Office Phones","Cell phones"
1337,"0501022","Contoso Expandable1-Handset Cordless Phone System M207 Black","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501022","2","Black","8 x 6 x 3.8","","",2,"pounds","1","inches","1","High",21.82,47.44,2008-02-05 00:00:00.000,,"","Home & Office Phones","Cell phones"
1338,"0501023","Contoso Digital Cordless Expansion Handset Phone M900 Black","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501023","2","Black","6 x 9 x 2","","",5,"pounds","1","inches","1","High",15.17,32.99,2009-01-03 00:00:00.000,,"","Home & Office Phones","Cell phones"
1340,"0501025","Contoso Phone with Memory Dialing-single line E88 Black","Memory for 100 contact entries",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501025","2","Black","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",7.23,14.19,2006-05-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1343,"0501028","Contoso Integrated Business Phone L08 Black","Business Speakerphone built into base, headset jack for hands-free operation with optional headset",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501028","2","Black","5 x 6 x 2","","",5.5,"pounds","1","inches","1","High",10.27,31,2007-03-31 00:00:00.000,,"","Home & Office Phones","Cell phones"
1346,"0501031","Contoso Lifestyles Series - Big Button Cordless phone M800 Black","Big button cordless phone",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501031","2","Black","9.2 x 7 x 4","","",1.6,"pounds","1","inches","1","High",10.58,23,2006-02-28 00:00:00.000,,"","Home & Office Phones","Cell phones"
1347,"0501032","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black","Up to 15 hours battery life/talk time; up to 8 days standby",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501032","2","Black","3.5 x 9 x 4.5","","",1.7,"pounds","1","inches","1","High",9.66,21,2006-07-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1348,"0501033","Contoso Waterproof Accessory Handset and Charging Cradle M609 Black","Waterproof Accessory Handset and Charging Cradle",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501033","2","Black","7.5 x 5 x 6.2","","",2.2,"pounds","1","inches","1","High",10.57,22.99,2006-11-18 00:00:00.000,,"","Home & Office Phones","Cell phones"
1350,"0501035","Contoso Dual Handset Cordless Phone System E20 White","Dual handset cordless phone system with answering system",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501035","8","White","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",6.62,12.99,2006-02-05 00:00:00.000,,"","Home & Office Phones","Cell phones"
1353,"0501038","Contoso KSU-less key system M38 White","Enjoy unlimited US calling, exceptional voice quality",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501038","8","White","7.5 x 5 x 6.2","","",2.2,"pounds","1","inches","1","High",12.41,26.99,2004-04-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1355,"0501040","Contoso Private Branch Exchange M88 White","Caller ID feature, Lighted keypad, handset speakerphone",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501040","8","White","6 x 9 x 2","","",2,"pounds","1","inches","1","High",15.17,32.99,2007-11-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1356,"0501041","Contoso 4 Handset Cordless Phone System M86 White","Lighted keypad, handset speaker phone, expandable up to 6 handsets",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501041","8","White","9 x 7 x 4","","",2.4,"pounds","1","inches","1","High",16.55,35.99,2006-12-31 00:00:00.000,,"","Home & Office Phones","Cell phones"
1360,"0501045","Contoso In front of Centrex L15 White","Lighted Keypad, caller ID, 3-way conferencing, expandable up to 6 handsets",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501045","8","White","5 x 6 x 2","","",5.5,"pounds","1","inches","1","High",15.57,46.99,2006-07-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1365,"0501050","Contoso 2-Line Corded Cordless Telephone M202 White","Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501050","8","White","7.5 x 5 x 6.2","","",2.2,"pounds","1","inches","1","High",13.33,28.99,2005-06-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1366,"0501051","Contoso 4-Line Corded Cordless Telephone M203 White","4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501051","8","White","8  x 8  x 3.5","","",1.9,"pounds","1","inches","1","High",15.17,32.99,2009-04-11 00:00:00.000,,"","Home & Office Phones","Cell phones"
1369,"0501054","Contoso Expandable 4-Handset Cordless Phone System M206 White","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501054","8","White","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",20.15,43.81,2005-04-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1370,"0501055","Contoso Expandable1-Handset Cordless Phone System M207 White","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501055","8","White","6 x 6 x 5","","",8,"pounds","1","inches","1","High",21.82,47.44,2008-02-05 00:00:00.000,,"","Home & Office Phones","Cell phones"
1374,"0501059","Contoso Phone with Memory Dialing-2 lines E90 White","Memory for 100 contact entries, three-party conferencing, each line can be set to its own distinct ringtone",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501059","8","White","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",8.16,16,2008-11-02 00:00:00.000,,"","Home & Office Phones","Cell phones"
1376,"0501061","Contoso Integrated Business Phone L08 White","Business Speakerphone built into base, headset jack for hands-free operation with optional headset",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501061","8","White","3.5 x 9 x 4.5","","",1.7,"pounds","1","inches","1","High",10.27,31,2007-03-31 00:00:00.000,,"","Home & Office Phones","Cell phones"
1381,"0501066","Contoso Waterproof Accessory Handset and Charging Cradle M609 White","Waterproof Accessory Handset and Charging Cradle",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501066","8","White","8.5 x 8 x 4","","",2.9,"pounds","1","inches","1","High",10.57,22.99,2006-11-18 00:00:00.000,,"","Home & Office Phones","Cell phones"
1384,"0501069","Contoso 3 Handset Cordless Phone System E30 Grey","16-minute all-digital answering system, wireless network friendly",29,"Contoso, Ltd","Contoso","1","Economy","1","Product0501069","11","Grey","6 x 9 x 2","","",2,"pounds","1","inches","1","High",8.66,16.99,2005-01-03 00:00:00.000,,"","Home & Office Phones","Cell phones"
1385,"0501070","Contoso Multi-line phones M30 Grey","3 handsets, 1 base, and 2 chargers",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501070","11","Grey","9 x 7 x 4","","",2.4,"pounds","1","inches","1","High",10.57,22.99,2006-07-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1392,"0501077","Contoso Centrex Phone System L10 Grey","5.8 GHz frequency that won't interfere with wireless networks, caller ID/Call waiting compatible with memory for last 45 callers",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501077","11","Grey","9.2 x 7 x 4","","",1.6,"pounds","1","inches","1","High",14.24,42.99,2007-02-28 00:00:00.000,,"","Home & Office Phones","Cell phones"
1393,"0501078","Contoso In front of Centrex L15 Grey","Lighted keypad, caller ID,3-way conferencing ,expandable up to 6 handsets",29,"Contoso, Ltd","Contoso","3","Deluxe","1","Product0501078","11","Grey","3.5 x 9 x 4.5","","",1.7,"pounds","1","inches","1","High",15.57,46.99,2006-07-13 00:00:00.000,,"","Home & Office Phones","Cell phones"
1402,"0501087","Contoso Expandable 4-Handset Cordless Phone System M206 Grey","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501087","11","Grey","9.9 x 7.9 x 4.8","","",6,"pounds","1","inches","1","High",20.15,43.81,2005-04-16 00:00:00.000,,"","Home & Office Phones","Cell phones"
1403,"0501088","Contoso Expandable1-Handset Cordless Phone System M207 Grey","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501088","11","Grey","3.4 x 8.9 x 3.8","","",1.5,"pounds","1","inches","1","High",21.82,47.44,2008-02-05 00:00:00.000,,"","Home & Office Phones","Cell phones"
1404,"0501089","Contoso Digital Cordless Expansion Handset Phone M900 Grey","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501089","11","Grey","9.2 x 7 x 4","","",1.6,"pounds","1","inches","1","High",15.17,32.99,2009-01-03 00:00:00.000,,"","Home & Office Phones","Cell phones"
1405,"0501090","Contoso 2-Line Speakerphone M109 Grey","Line speakerphone, conference call between an outside line and up to 2 handsets",29,"Contoso, Ltd","Contoso","2","Regular","1","Product0501090","11","Grey","3.5 x 9 x 4.5","","",1.7,"pounds","1","inches","1","High",16.55,35.99,2005-07-30 00:00:00.000,,"","Home & Office Phones","Cell phones"
240,"0203049","Contoso Home Theater System 2.1 Channel E1200 Black","2.1 channel home theater system. Total power: 400 watts",11,"Contoso, Ltd","Contoso","1","Economy","1","Product0203049","2","Black","21 x 17.5 x 16.2","","",34,"pounds","1","inches","1","High",152.44,299,2005-01-05 00:00:00.000,,"On","Home Theater System","TV and Video"
242,"0203051","Contoso Home Theater System 7.1 Channel M1700 Black","660 watts into 7.1 channels",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203051","2","Black","17 x 16.3 x 3.3","","",11.4,"pounds","1","inches","1","High",294.54,889,2005-04-05 00:00:00.000,,"On","Home Theater System","TV and Video"
243,"0203052","Contoso Home Theater System 4.1 Channel M1400 Black","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203052","2","Black","23 x 19 x 17","","",37.2,"pounds","1","inches","1","High",208.52,409,2006-01-02 00:00:00.000,,"On","Home Theater System","TV and Video"
244,"0203053","Contoso Home Theater System 5.1 Channel M1500 Black","1000 watts over 5 channels, 1 center-channel speaker",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203053","2","Black","8.9 x 1.8 x 10.4","","",19,"pounds","1","inches","1","High",197.28,429,2005-04-05 00:00:00.000,,"On","Home Theater System","TV and Video"
250,"0203059","Contoso Home Theater System 5.1 Channel M1540 Black","1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203059","2","Black","20.3 x 21.8 x 12.2","","",30.5,"pounds","1","inches","1","High",243.27,529,2008-03-15 00:00:00.000,,"On","Home Theater System","TV and Video"
253,"0203062","Contoso Home Theater System 2.1 Channel E1200 Silver","2.1 channel home theater system, total power: 400 watts",11,"Contoso, Ltd","Contoso","1","Economy","1","Product0203062","7","Silver","20.2 x 30.7 x 31.2","","",90.8,"pounds","1","inches","1","High",152.44,299,2005-01-05 00:00:00.000,,"On","Home Theater System","TV and Video"
255,"0203064","Contoso Home Theater System 7.1 Channel M1700 Silver","660 watts into 7.1 channels",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203064","7","Silver","17.3 x 13.6 x 2.6","","",37.5,"pounds","1","inches","1","High",294.54,889,2005-04-05 00:00:00.000,,"On","Home Theater System","TV and Video"
256,"0203065","Contoso Home Theater System 4.1 Channel M1400 Silver","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203065","7","Silver","23 x 20 x 19","","",40,"pounds","1","inches","1","High",208.52,409,2006-01-02 00:00:00.000,,"On","Home Theater System","TV and Video"
257,"0203066","Contoso Home Theater System 5.1 Channel M1500 Silver","1000 watts over 5 channels, 1 center-channel speaker",11,"Contoso, Ltd","Contoso","2","Regular","1","Product0203066","7","Silver","16.7 x 17 x 3","","",11,"pounds","1","inches","1","High",197.28,429,2005-04-05 00:00:00.000,,"On","Home Theater System","TV and Video"
