DATE_PK,CALENDAR_DT,DAY_NM,DAY_WEEK_NUM,DAY_MONTH_NUM,DAY_YEAR_NUM,WEEK_YEAR_NUM,MONTH_NM,MONTH_NUM,QUARTER_YEAR_NUM,CALENDAR_YEAR_NUM,FISCAL_MONTH_NUM,FISCAL_QUARTER_NUM,FISCAL_YEAR_NUM,IS_LAST_DAY_OF_MONTH_IND,IS_WEEKEND_IND,IS_COMPANY_HOLIDAY_IND,COMPANY_HOLIDAY_NM,COL_YearMonth,COL_FISCAL_QTR_NM
20120723,2012-07-23 00:00:00.000,"Monday",2,23,205,30,"July",7,3,2012,10,4,2012,"N","N","N","","20127","Q4"
20120730,2012-07-30 00:00:00.000,"Monday",2,30,212,31,"July",7,3,2012,10,4,2012,"N","N","N","","20127","Q4"
20130701,2013-07-01 00:00:00.000,"Monday",2,1,182,27,"July",7,3,2013,10,4,2013,"N","N","N","","20137","Q4"
20130708,2013-07-08 00:00:00.000,"Monday",2,8,189,28,"July",7,3,2013,10,4,2013,"N","N","N","","20137","Q4"
20130715,2013-07-15 00:00:00.000,"Monday",2,15,196,29,"July",7,3,2013,10,4,2013,"N","N","N","","20137","Q4"
20130722,2013-07-22 00:00:00.000,"Monday",2,22,203,30,"July",7,3,2013,10,4,2013,"N","N","N","","20137","Q4"
20130729,2013-07-29 00:00:00.000,"Monday",2,29,210,31,"July",7,3,2013,10,4,2013,"N","N","N","","20137","Q4"
20140707,2014-07-07 00:00:00.000,"Monday",2,7,188,28,"July",7,3,2014,10,4,2014,"N","N","N","","20147","Q4"
20140714,2014-07-14 00:00:00.000,"Monday",2,14,195,29,"July",7,3,2014,10,4,2014,"N","N","N","","20147","Q4"
20140721,2014-07-21 00:00:00.000,"Monday",2,21,202,30,"July",7,3,2014,10,4,2014,"N","N","N","","20147","Q4"
20140728,2014-07-28 00:00:00.000,"Monday",2,28,209,31,"July",7,3,2014,10,4,2014,"N","N","N","","20147","Q4"
20150706,2015-07-06 00:00:00.000,"Monday",2,6,187,28,"July",7,3,2015,10,4,2015,"N","N","N","","20157","Q4"
20150713,2015-07-13 00:00:00.000,"Monday",2,13,194,29,"July",7,3,2015,10,4,2015,"N","N","N","","20157","Q4"
20150720,2015-07-20 00:00:00.000,"Monday",2,20,201,30,"July",7,3,2015,10,4,2015,"N","N","N","","20157","Q4"
20150727,2015-07-27 00:00:00.000,"Monday",2,27,208,31,"July",7,3,2015,10,4,2015,"N","N","N","","20157","Q4"
20160704,2016-07-04 00:00:00.000,"Monday",2,4,186,28,"July",7,3,2016,10,4,2016,"N","N","N","","20167","Q4"
20160711,2016-07-11 00:00:00.000,"Monday",2,11,193,29,"July",7,3,2016,10,4,2016,"N","N","N","","20167","Q4"
20160718,2016-07-18 00:00:00.000,"Monday",2,18,200,30,"July",7,3,2016,10,4,2016,"N","N","N","","20167","Q4"
20160725,2016-07-25 00:00:00.000,"Monday",2,25,207,31,"July",7,3,2016,10,4,2016,"N","N","N","","20167","Q4"
20170703,2017-07-03 00:00:00.000,"Monday",2,3,184,27,"July",7,3,2017,10,4,2017,"N","N","N","","20177","Q4"
20170710,2017-07-10 00:00:00.000,"Monday",2,10,191,28,"July",7,3,2017,10,4,2017,"N","N","N","","20177","Q4"
20170717,2017-07-17 00:00:00.000,"Monday",2,17,198,29,"July",7,3,2017,10,4,2017,"N","N","N","","20177","Q4"
20170724,2017-07-24 00:00:00.000,"Monday",2,24,205,30,"July",7,3,2017,10,4,2017,"N","N","N","","20177","Q4"
20180702,2018-07-02 00:00:00.000,"Monday",2,2,183,27,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180709,2018-07-09 00:00:00.000,"Monday",2,9,190,28,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180716,2018-07-16 00:00:00.000,"Monday",2,16,197,29,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180723,2018-07-23 00:00:00.000,"Monday",2,23,204,30,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180730,2018-07-30 00:00:00.000,"Monday",2,30,211,31,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20190701,2019-07-01 00:00:00.000,"Monday",2,1,182,27,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190708,2019-07-08 00:00:00.000,"Monday",2,8,189,28,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190715,2019-07-15 00:00:00.000,"Monday",2,15,196,29,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190722,2019-07-22 00:00:00.000,"Monday",2,22,203,30,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190729,2019-07-29 00:00:00.000,"Monday",2,29,210,31,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20200706,2020-07-06 00:00:00.000,"Monday",2,6,188,28,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200713,2020-07-13 00:00:00.000,"Monday",2,13,195,29,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200720,2020-07-20 00:00:00.000,"Monday",2,20,202,30,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200727,2020-07-27 00:00:00.000,"Monday",2,27,209,31,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20210705,2021-07-05 00:00:00.000,"Monday",2,5,186,28,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210712,2021-07-12 00:00:00.000,"Monday",2,12,193,29,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210719,2021-07-19 00:00:00.000,"Monday",2,19,200,30,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210726,2021-07-26 00:00:00.000,"Monday",2,26,207,31,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20220704,2022-07-04 00:00:00.000,"Monday",2,4,185,28,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220711,2022-07-11 00:00:00.000,"Monday",2,11,192,29,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220718,2022-07-18 00:00:00.000,"Monday",2,18,199,30,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220725,2022-07-25 00:00:00.000,"Monday",2,25,206,31,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20230703,2023-07-03 00:00:00.000,"Monday",2,3,184,27,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230710,2023-07-10 00:00:00.000,"Monday",2,10,191,28,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230717,2023-07-17 00:00:00.000,"Monday",2,17,198,29,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230724,2023-07-24 00:00:00.000,"Monday",2,24,205,30,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20240701,2024-07-01 00:00:00.000,"Monday",2,1,183,27,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240708,2024-07-08 00:00:00.000,"Monday",2,8,190,28,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240715,2024-07-15 00:00:00.000,"Monday",2,15,197,29,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240722,2024-07-22 00:00:00.000,"Monday",2,22,204,30,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240729,2024-07-29 00:00:00.000,"Monday",2,29,211,31,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20100802,2010-08-02 00:00:00.000,"Monday",2,2,214,32,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100809,2010-08-09 00:00:00.000,"Monday",2,9,221,33,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100816,2010-08-16 00:00:00.000,"Monday",2,16,228,34,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100823,2010-08-23 00:00:00.000,"Monday",2,23,235,35,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100830,2010-08-30 00:00:00.000,"Monday",2,30,242,36,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20110801,2011-08-01 00:00:00.000,"Monday",2,1,213,32,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110808,2011-08-08 00:00:00.000,"Monday",2,8,220,33,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110815,2011-08-15 00:00:00.000,"Monday",2,15,227,34,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110822,2011-08-22 00:00:00.000,"Monday",2,22,234,35,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110829,2011-08-29 00:00:00.000,"Monday",2,29,241,36,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20120806,2012-08-06 00:00:00.000,"Monday",2,6,219,32,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120813,2012-08-13 00:00:00.000,"Monday",2,13,226,33,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120820,2012-08-20 00:00:00.000,"Monday",2,20,233,34,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120827,2012-08-27 00:00:00.000,"Monday",2,27,240,35,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20130805,2013-08-05 00:00:00.000,"Monday",2,5,217,32,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130812,2013-08-12 00:00:00.000,"Monday",2,12,224,33,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130819,2013-08-19 00:00:00.000,"Monday",2,19,231,34,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130826,2013-08-26 00:00:00.000,"Monday",2,26,238,35,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20140804,2014-08-04 00:00:00.000,"Monday",2,4,216,32,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140811,2014-08-11 00:00:00.000,"Monday",2,11,223,33,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140818,2014-08-18 00:00:00.000,"Monday",2,18,230,34,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140825,2014-08-25 00:00:00.000,"Monday",2,25,237,35,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20150803,2015-08-03 00:00:00.000,"Monday",2,3,215,32,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150810,2015-08-10 00:00:00.000,"Monday",2,10,222,33,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150817,2015-08-17 00:00:00.000,"Monday",2,17,229,34,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150824,2015-08-24 00:00:00.000,"Monday",2,24,236,35,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20160801,2016-08-01 00:00:00.000,"Monday",2,1,214,32,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160808,2016-08-08 00:00:00.000,"Monday",2,8,221,33,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160815,2016-08-15 00:00:00.000,"Monday",2,15,228,34,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160822,2016-08-22 00:00:00.000,"Monday",2,22,235,35,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160829,2016-08-29 00:00:00.000,"Monday",2,29,242,36,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20170807,2017-08-07 00:00:00.000,"Monday",2,7,219,32,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170814,2017-08-14 00:00:00.000,"Monday",2,14,226,33,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170821,2017-08-21 00:00:00.000,"Monday",2,21,233,34,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170828,2017-08-28 00:00:00.000,"Monday",2,28,240,35,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20180806,2018-08-06 00:00:00.000,"Monday",2,6,218,32,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180813,2018-08-13 00:00:00.000,"Monday",2,13,225,33,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180820,2018-08-20 00:00:00.000,"Monday",2,20,232,34,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180827,2018-08-27 00:00:00.000,"Monday",2,27,239,35,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20190805,2019-08-05 00:00:00.000,"Monday",2,5,217,32,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190812,2019-08-12 00:00:00.000,"Monday",2,12,224,33,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190819,2019-08-19 00:00:00.000,"Monday",2,19,231,34,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190826,2019-08-26 00:00:00.000,"Monday",2,26,238,35,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20200803,2020-08-03 00:00:00.000,"Monday",2,3,216,32,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200810,2020-08-10 00:00:00.000,"Monday",2,10,223,33,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200817,2020-08-17 00:00:00.000,"Monday",2,17,230,34,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200824,2020-08-24 00:00:00.000,"Monday",2,24,237,35,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20210802,2021-08-02 00:00:00.000,"Monday",2,2,214,32,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210809,2021-08-09 00:00:00.000,"Monday",2,9,221,33,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210816,2021-08-16 00:00:00.000,"Monday",2,16,228,34,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210823,2021-08-23 00:00:00.000,"Monday",2,23,235,35,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210830,2021-08-30 00:00:00.000,"Monday",2,30,242,36,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20220801,2022-08-01 00:00:00.000,"Monday",2,1,213,32,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220808,2022-08-08 00:00:00.000,"Monday",2,8,220,33,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220815,2022-08-15 00:00:00.000,"Monday",2,15,227,34,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220822,2022-08-22 00:00:00.000,"Monday",2,22,234,35,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220829,2022-08-29 00:00:00.000,"Monday",2,29,241,36,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20230807,2023-08-07 00:00:00.000,"Monday",2,7,219,32,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230814,2023-08-14 00:00:00.000,"Monday",2,14,226,33,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230821,2023-08-21 00:00:00.000,"Monday",2,21,233,34,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230828,2023-08-28 00:00:00.000,"Monday",2,28,240,35,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20240805,2024-08-05 00:00:00.000,"Monday",2,5,218,32,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240812,2024-08-12 00:00:00.000,"Monday",2,12,225,33,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240819,2024-08-19 00:00:00.000,"Monday",2,19,232,34,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240826,2024-08-26 00:00:00.000,"Monday",2,26,239,35,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20100906,2010-09-06 00:00:00.000,"Monday",2,6,249,37,"September",9,3,2010,12,4,2010,"N","N","N","","20109","Q4"
20100913,2010-09-13 00:00:00.000,"Monday",2,13,256,38,"September",9,3,2010,12,4,2010,"N","N","N","","20109","Q4"
20100920,2010-09-20 00:00:00.000,"Monday",2,20,263,39,"September",9,3,2010,12,4,2010,"N","N","N","","20109","Q4"
20100927,2010-09-27 00:00:00.000,"Monday",2,27,270,40,"September",9,3,2010,12,4,2010,"N","N","N","","20109","Q4"
20110905,2011-09-05 00:00:00.000,"Monday",2,5,248,37,"September",9,3,2011,12,4,2011,"N","N","N","","20119","Q4"
20110912,2011-09-12 00:00:00.000,"Monday",2,12,255,38,"September",9,3,2011,12,4,2011,"N","N","N","","20119","Q4"
20110919,2011-09-19 00:00:00.000,"Monday",2,19,262,39,"September",9,3,2011,12,4,2011,"N","N","N","","20119","Q4"
20110926,2011-09-26 00:00:00.000,"Monday",2,26,269,40,"September",9,3,2011,12,4,2011,"N","N","N","","20119","Q4"
20120903,2012-09-03 00:00:00.000,"Monday",2,3,247,36,"September",9,3,2012,12,4,2012,"N","N","N","","20129","Q4"
20120910,2012-09-10 00:00:00.000,"Monday",2,10,254,37,"September",9,3,2012,12,4,2012,"N","N","N","","20129","Q4"
20120917,2012-09-17 00:00:00.000,"Monday",2,17,261,38,"September",9,3,2012,12,4,2012,"N","N","N","","20129","Q4"
20120924,2012-09-24 00:00:00.000,"Monday",2,24,268,39,"September",9,3,2012,12,4,2012,"N","N","N","","20129","Q4"
20130902,2013-09-02 00:00:00.000,"Monday",2,2,245,36,"September",9,3,2013,12,4,2013,"N","N","N","","20139","Q4"
20130909,2013-09-09 00:00:00.000,"Monday",2,9,252,37,"September",9,3,2013,12,4,2013,"N","N","N","","20139","Q4"
20130916,2013-09-16 00:00:00.000,"Monday",2,16,259,38,"September",9,3,2013,12,4,2013,"N","N","N","","20139","Q4"
20130923,2013-09-23 00:00:00.000,"Monday",2,23,266,39,"September",9,3,2013,12,4,2013,"N","N","N","","20139","Q4"
20140901,2014-09-01 00:00:00.000,"Monday",2,1,244,36,"September",9,3,2014,12,4,2014,"N","N","N","","20149","Q4"
20140908,2014-09-08 00:00:00.000,"Monday",2,8,251,37,"September",9,3,2014,12,4,2014,"N","N","N","","20149","Q4"
20140915,2014-09-15 00:00:00.000,"Monday",2,15,258,38,"September",9,3,2014,12,4,2014,"N","N","N","","20149","Q4"
20140922,2014-09-22 00:00:00.000,"Monday",2,22,265,39,"September",9,3,2014,12,4,2014,"N","N","N","","20149","Q4"
20140929,2014-09-29 00:00:00.000,"Monday",2,29,272,40,"September",9,3,2014,12,4,2014,"N","N","N","","20149","Q4"
20150907,2015-09-07 00:00:00.000,"Monday",2,7,250,37,"September",9,3,2015,12,4,2015,"N","N","N","","20159","Q4"
20150914,2015-09-14 00:00:00.000,"Monday",2,14,257,38,"September",9,3,2015,12,4,2015,"N","N","N","","20159","Q4"
20150921,2015-09-21 00:00:00.000,"Monday",2,21,264,39,"September",9,3,2015,12,4,2015,"N","N","N","","20159","Q4"
20150928,2015-09-28 00:00:00.000,"Monday",2,28,271,40,"September",9,3,2015,12,4,2015,"N","N","N","","20159","Q4"
20160905,2016-09-05 00:00:00.000,"Monday",2,5,249,37,"September",9,3,2016,12,4,2016,"N","N","N","","20169","Q4"
20160912,2016-09-12 00:00:00.000,"Monday",2,12,256,38,"September",9,3,2016,12,4,2016,"N","N","N","","20169","Q4"
20160919,2016-09-19 00:00:00.000,"Monday",2,19,263,39,"September",9,3,2016,12,4,2016,"N","N","N","","20169","Q4"
20160926,2016-09-26 00:00:00.000,"Monday",2,26,270,40,"September",9,3,2016,12,4,2016,"N","N","N","","20169","Q4"
20170904,2017-09-04 00:00:00.000,"Monday",2,4,247,36,"September",9,3,2017,12,4,2017,"N","N","N","","20179","Q4"
20170911,2017-09-11 00:00:00.000,"Monday",2,11,254,37,"September",9,3,2017,12,4,2017,"N","N","N","","20179","Q4"
20170918,2017-09-18 00:00:00.000,"Monday",2,18,261,38,"September",9,3,2017,12,4,2017,"N","N","N","","20179","Q4"
20170925,2017-09-25 00:00:00.000,"Monday",2,25,268,39,"September",9,3,2017,12,4,2017,"N","N","N","","20179","Q4"
20180903,2018-09-03 00:00:00.000,"Monday",2,3,246,36,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180910,2018-09-10 00:00:00.000,"Monday",2,10,253,37,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180917,2018-09-17 00:00:00.000,"Monday",2,17,260,38,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180924,2018-09-24 00:00:00.000,"Monday",2,24,267,39,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20190909,2019-09-09 00:00:00.000,"Monday",2,9,252,37,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20190916,2019-09-16 00:00:00.000,"Monday",2,16,259,38,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20190923,2019-09-23 00:00:00.000,"Monday",2,23,266,39,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20200907,2020-09-07 00:00:00.000,"Monday",2,7,251,37,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200914,2020-09-14 00:00:00.000,"Monday",2,14,258,38,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200921,2020-09-21 00:00:00.000,"Monday",2,21,265,39,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200928,2020-09-28 00:00:00.000,"Monday",2,28,272,40,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20210906,2021-09-06 00:00:00.000,"Monday",2,6,249,37,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210913,2021-09-13 00:00:00.000,"Monday",2,13,256,38,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210920,2021-09-20 00:00:00.000,"Monday",2,20,263,39,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210927,2021-09-27 00:00:00.000,"Monday",2,27,270,40,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20220905,2022-09-05 00:00:00.000,"Monday",2,5,248,37,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220912,2022-09-12 00:00:00.000,"Monday",2,12,255,38,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220919,2022-09-19 00:00:00.000,"Monday",2,19,262,39,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220926,2022-09-26 00:00:00.000,"Monday",2,26,269,40,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20230904,2023-09-04 00:00:00.000,"Monday",2,4,247,36,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230911,2023-09-11 00:00:00.000,"Monday",2,11,254,37,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230918,2023-09-18 00:00:00.000,"Monday",2,18,261,38,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230925,2023-09-25 00:00:00.000,"Monday",2,25,268,39,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20240902,2024-09-02 00:00:00.000,"Monday",2,2,246,36,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240909,2024-09-09 00:00:00.000,"Monday",2,9,253,37,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240916,2024-09-16 00:00:00.000,"Monday",2,16,260,38,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240923,2024-09-23 00:00:00.000,"Monday",2,23,267,39,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20100405,2010-04-05 00:00:00.000,"Monday",2,5,95,15,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100412,2010-04-12 00:00:00.000,"Monday",2,12,102,16,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100419,2010-04-19 00:00:00.000,"Monday",2,19,109,17,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100426,2010-04-26 00:00:00.000,"Monday",2,26,116,18,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100607,2010-06-07 00:00:00.000,"Monday",2,7,158,24,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100614,2010-06-14 00:00:00.000,"Monday",2,14,165,25,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100621,2010-06-21 00:00:00.000,"Monday",2,21,172,26,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100628,2010-06-28 00:00:00.000,"Monday",2,28,179,27,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20110404,2011-04-04 00:00:00.000,"Monday",2,4,94,15,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110411,2011-04-11 00:00:00.000,"Monday",2,11,101,16,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110418,2011-04-18 00:00:00.000,"Monday",2,18,108,17,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110425,2011-04-25 00:00:00.000,"Monday",2,25,115,18,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110606,2011-06-06 00:00:00.000,"Monday",2,6,157,24,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110613,2011-06-13 00:00:00.000,"Monday",2,13,164,25,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110620,2011-06-20 00:00:00.000,"Monday",2,20,171,26,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110627,2011-06-27 00:00:00.000,"Monday",2,27,178,27,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20120402,2012-04-02 00:00:00.000,"Monday",2,2,93,14,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120409,2012-04-09 00:00:00.000,"Monday",2,9,100,15,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120416,2012-04-16 00:00:00.000,"Monday",2,16,107,16,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120423,2012-04-23 00:00:00.000,"Monday",2,23,114,17,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120604,2012-06-04 00:00:00.000,"Monday",2,4,156,23,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120611,2012-06-11 00:00:00.000,"Monday",2,11,163,24,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120618,2012-06-18 00:00:00.000,"Monday",2,18,170,25,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120625,2012-06-25 00:00:00.000,"Monday",2,25,177,26,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20130401,2013-04-01 00:00:00.000,"Monday",2,1,91,14,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130408,2013-04-08 00:00:00.000,"Monday",2,8,98,15,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130415,2013-04-15 00:00:00.000,"Monday",2,15,105,16,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130422,2013-04-22 00:00:00.000,"Monday",2,22,112,17,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130429,2013-04-29 00:00:00.000,"Monday",2,29,119,18,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130603,2013-06-03 00:00:00.000,"Monday",2,3,154,23,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20130610,2013-06-10 00:00:00.000,"Monday",2,10,161,24,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20130617,2013-06-17 00:00:00.000,"Monday",2,17,168,25,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
