Date,Year,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,Yr-Mo,HasFinalDemandData,HasGDPQuarterlyData,Recession Indicator Trough Method,HasDurableGoodsData,HasBoMData
2015-09-22 00:00:00.000,2015,9,22,20150922,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-21 00:00:00.000,2015,9,21,20150921,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-20 00:00:00.000,2015,9,20,20150920,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-19 00:00:00.000,2015,9,19,20150919,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-18 00:00:00.000,2015,9,18,20150918,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-17 00:00:00.000,2015,9,17,20150917,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-16 00:00:00.000,2015,9,16,20150916,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-15 00:00:00.000,2015,9,15,20150915,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-14 00:00:00.000,2015,9,14,20150914,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-13 00:00:00.000,2015,9,13,20150913,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-12 00:00:00.000,2015,9,12,20150912,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-11 00:00:00.000,2015,9,11,20150911,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-10 00:00:00.000,2015,9,10,20150910,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-09 00:00:00.000,2015,9,9,20150909,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-08 00:00:00.000,2015,9,8,20150908,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-07 00:00:00.000,2015,9,7,20150907,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-06 00:00:00.000,2015,9,6,20150906,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-05 00:00:00.000,2015,9,5,20150905,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-04 00:00:00.000,2015,9,4,20150904,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-03 00:00:00.000,2015,9,3,20150903,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-02 00:00:00.000,2015,9,2,20150902,"Sep","Sep 2015",201509,True,True,0,True,False
2015-09-01 00:00:00.000,2015,9,1,20150901,"Sep","Sep 2015",201509,True,True,0,True,True
2014-09-30 00:00:00.000,2014,9,30,20140930,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-29 00:00:00.000,2014,9,29,20140929,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-28 00:00:00.000,2014,9,28,20140928,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-27 00:00:00.000,2014,9,27,20140927,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-26 00:00:00.000,2014,9,26,20140926,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-25 00:00:00.000,2014,9,25,20140925,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-24 00:00:00.000,2014,9,24,20140924,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-23 00:00:00.000,2014,9,23,20140923,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-22 00:00:00.000,2014,9,22,20140922,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-21 00:00:00.000,2014,9,21,20140921,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-20 00:00:00.000,2014,9,20,20140920,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-19 00:00:00.000,2014,9,19,20140919,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-18 00:00:00.000,2014,9,18,20140918,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-17 00:00:00.000,2014,9,17,20140917,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-16 00:00:00.000,2014,9,16,20140916,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-15 00:00:00.000,2014,9,15,20140915,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-14 00:00:00.000,2014,9,14,20140914,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-13 00:00:00.000,2014,9,13,20140913,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-12 00:00:00.000,2014,9,12,20140912,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-11 00:00:00.000,2014,9,11,20140911,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-10 00:00:00.000,2014,9,10,20140910,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-09 00:00:00.000,2014,9,9,20140909,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-08 00:00:00.000,2014,9,8,20140908,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-07 00:00:00.000,2014,9,7,20140907,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-06 00:00:00.000,2014,9,6,20140906,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-05 00:00:00.000,2014,9,5,20140905,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-04 00:00:00.000,2014,9,4,20140904,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-03 00:00:00.000,2014,9,3,20140903,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-02 00:00:00.000,2014,9,2,20140902,"Sep","Sep 2014",201409,True,True,0,True,False
2014-09-01 00:00:00.000,2014,9,1,20140901,"Sep","Sep 2014",201409,True,True,0,True,True
2013-09-30 00:00:00.000,2013,9,30,20130930,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-29 00:00:00.000,2013,9,29,20130929,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-28 00:00:00.000,2013,9,28,20130928,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-27 00:00:00.000,2013,9,27,20130927,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-26 00:00:00.000,2013,9,26,20130926,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-25 00:00:00.000,2013,9,25,20130925,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-24 00:00:00.000,2013,9,24,20130924,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-23 00:00:00.000,2013,9,23,20130923,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-22 00:00:00.000,2013,9,22,20130922,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-21 00:00:00.000,2013,9,21,20130921,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-20 00:00:00.000,2013,9,20,20130920,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-19 00:00:00.000,2013,9,19,20130919,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-18 00:00:00.000,2013,9,18,20130918,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-17 00:00:00.000,2013,9,17,20130917,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-16 00:00:00.000,2013,9,16,20130916,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-15 00:00:00.000,2013,9,15,20130915,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-14 00:00:00.000,2013,9,14,20130914,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-13 00:00:00.000,2013,9,13,20130913,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-12 00:00:00.000,2013,9,12,20130912,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-11 00:00:00.000,2013,9,11,20130911,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-10 00:00:00.000,2013,9,10,20130910,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-09 00:00:00.000,2013,9,9,20130909,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-08 00:00:00.000,2013,9,8,20130908,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-07 00:00:00.000,2013,9,7,20130907,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-06 00:00:00.000,2013,9,6,20130906,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-05 00:00:00.000,2013,9,5,20130905,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-04 00:00:00.000,2013,9,4,20130904,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-03 00:00:00.000,2013,9,3,20130903,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-02 00:00:00.000,2013,9,2,20130902,"Sep","Sep 2013",201309,True,True,0,True,False
2013-09-01 00:00:00.000,2013,9,1,20130901,"Sep","Sep 2013",201309,True,True,0,True,True
2012-09-30 00:00:00.000,2012,9,30,20120930,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-29 00:00:00.000,2012,9,29,20120929,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-28 00:00:00.000,2012,9,28,20120928,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-27 00:00:00.000,2012,9,27,20120927,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-26 00:00:00.000,2012,9,26,20120926,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-25 00:00:00.000,2012,9,25,20120925,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-24 00:00:00.000,2012,9,24,20120924,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-23 00:00:00.000,2012,9,23,20120923,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-22 00:00:00.000,2012,9,22,20120922,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-21 00:00:00.000,2012,9,21,20120921,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-20 00:00:00.000,2012,9,20,20120920,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-19 00:00:00.000,2012,9,19,20120919,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-18 00:00:00.000,2012,9,18,20120918,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-17 00:00:00.000,2012,9,17,20120917,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-16 00:00:00.000,2012,9,16,20120916,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-15 00:00:00.000,2012,9,15,20120915,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-14 00:00:00.000,2012,9,14,20120914,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-13 00:00:00.000,2012,9,13,20120913,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-12 00:00:00.000,2012,9,12,20120912,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-11 00:00:00.000,2012,9,11,20120911,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-10 00:00:00.000,2012,9,10,20120910,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-09 00:00:00.000,2012,9,9,20120909,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-08 00:00:00.000,2012,9,8,20120908,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-07 00:00:00.000,2012,9,7,20120907,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-06 00:00:00.000,2012,9,6,20120906,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-05 00:00:00.000,2012,9,5,20120905,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-04 00:00:00.000,2012,9,4,20120904,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-03 00:00:00.000,2012,9,3,20120903,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-02 00:00:00.000,2012,9,2,20120902,"Sep","Sep 2012",201209,True,True,0,True,False
2012-09-01 00:00:00.000,2012,9,1,20120901,"Sep","Sep 2012",201209,True,True,0,True,True
2011-09-30 00:00:00.000,2011,9,30,20110930,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-29 00:00:00.000,2011,9,29,20110929,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-28 00:00:00.000,2011,9,28,20110928,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-27 00:00:00.000,2011,9,27,20110927,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-26 00:00:00.000,2011,9,26,20110926,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-25 00:00:00.000,2011,9,25,20110925,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-24 00:00:00.000,2011,9,24,20110924,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-23 00:00:00.000,2011,9,23,20110923,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-22 00:00:00.000,2011,9,22,20110922,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-21 00:00:00.000,2011,9,21,20110921,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-20 00:00:00.000,2011,9,20,20110920,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-19 00:00:00.000,2011,9,19,20110919,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-18 00:00:00.000,2011,9,18,20110918,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-17 00:00:00.000,2011,9,17,20110917,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-16 00:00:00.000,2011,9,16,20110916,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-15 00:00:00.000,2011,9,15,20110915,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-14 00:00:00.000,2011,9,14,20110914,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-13 00:00:00.000,2011,9,13,20110913,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-12 00:00:00.000,2011,9,12,20110912,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-11 00:00:00.000,2011,9,11,20110911,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-10 00:00:00.000,2011,9,10,20110910,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-09 00:00:00.000,2011,9,9,20110909,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-08 00:00:00.000,2011,9,8,20110908,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-07 00:00:00.000,2011,9,7,20110907,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-06 00:00:00.000,2011,9,6,20110906,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-05 00:00:00.000,2011,9,5,20110905,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-04 00:00:00.000,2011,9,4,20110904,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-03 00:00:00.000,2011,9,3,20110903,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-02 00:00:00.000,2011,9,2,20110902,"Sep","Sep 2011",201109,True,True,0,True,False
2011-09-01 00:00:00.000,2011,9,1,20110901,"Sep","Sep 2011",201109,True,True,0,True,True
2010-09-30 00:00:00.000,2010,9,30,20100930,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-29 00:00:00.000,2010,9,29,20100929,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-28 00:00:00.000,2010,9,28,20100928,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-27 00:00:00.000,2010,9,27,20100927,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-26 00:00:00.000,2010,9,26,20100926,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-25 00:00:00.000,2010,9,25,20100925,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-24 00:00:00.000,2010,9,24,20100924,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-23 00:00:00.000,2010,9,23,20100923,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-22 00:00:00.000,2010,9,22,20100922,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-21 00:00:00.000,2010,9,21,20100921,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-20 00:00:00.000,2010,9,20,20100920,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-19 00:00:00.000,2010,9,19,20100919,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-18 00:00:00.000,2010,9,18,20100918,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-17 00:00:00.000,2010,9,17,20100917,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-16 00:00:00.000,2010,9,16,20100916,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-15 00:00:00.000,2010,9,15,20100915,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-14 00:00:00.000,2010,9,14,20100914,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-13 00:00:00.000,2010,9,13,20100913,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-12 00:00:00.000,2010,9,12,20100912,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-11 00:00:00.000,2010,9,11,20100911,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-10 00:00:00.000,2010,9,10,20100910,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-09 00:00:00.000,2010,9,9,20100909,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-08 00:00:00.000,2010,9,8,20100908,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-07 00:00:00.000,2010,9,7,20100907,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-06 00:00:00.000,2010,9,6,20100906,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-05 00:00:00.000,2010,9,5,20100905,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-04 00:00:00.000,2010,9,4,20100904,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-03 00:00:00.000,2010,9,3,20100903,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-02 00:00:00.000,2010,9,2,20100902,"Sep","Sep 2010",201009,True,True,0,True,False
2010-09-01 00:00:00.000,2010,9,1,20100901,"Sep","Sep 2010",201009,True,True,0,True,True
2009-09-30 00:00:00.000,2009,9,30,20090930,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-29 00:00:00.000,2009,9,29,20090929,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-28 00:00:00.000,2009,9,28,20090928,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-27 00:00:00.000,2009,9,27,20090927,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-26 00:00:00.000,2009,9,26,20090926,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-25 00:00:00.000,2009,9,25,20090925,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-24 00:00:00.000,2009,9,24,20090924,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-23 00:00:00.000,2009,9,23,20090923,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-22 00:00:00.000,2009,9,22,20090922,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-21 00:00:00.000,2009,9,21,20090921,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-20 00:00:00.000,2009,9,20,20090920,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-19 00:00:00.000,2009,9,19,20090919,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-18 00:00:00.000,2009,9,18,20090918,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-17 00:00:00.000,2009,9,17,20090917,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-16 00:00:00.000,2009,9,16,20090916,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-15 00:00:00.000,2009,9,15,20090915,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-14 00:00:00.000,2009,9,14,20090914,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-13 00:00:00.000,2009,9,13,20090913,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-12 00:00:00.000,2009,9,12,20090912,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-11 00:00:00.000,2009,9,11,20090911,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-10 00:00:00.000,2009,9,10,20090910,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-09 00:00:00.000,2009,9,9,20090909,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-08 00:00:00.000,2009,9,8,20090908,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-07 00:00:00.000,2009,9,7,20090907,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-06 00:00:00.000,2009,9,6,20090906,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-05 00:00:00.000,2009,9,5,20090905,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-04 00:00:00.000,2009,9,4,20090904,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-03 00:00:00.000,2009,9,3,20090903,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-02 00:00:00.000,2009,9,2,20090902,"Sep","Sep 2009",200909,True,True,0,True,False
2009-09-01 00:00:00.000,2009,9,1,20090901,"Sep","Sep 2009",200909,True,True,0,True,True
2022-05-01 00:00:00.000,2022,5,1,20220501,"May","May 2022",202205,False,False,0,False,False
2021-05-31 00:00:00.000,2021,5,31,20210531,"May","May 2021",202105,True,True,0,True,False
2021-05-30 00:00:00.000,2021,5,30,20210530,"May","May 2021",202105,True,True,0,True,False
2021-05-29 00:00:00.000,2021,5,29,20210529,"May","May 2021",202105,True,True,0,True,False
2021-05-28 00:00:00.000,2021,5,28,20210528,"May","May 2021",202105,True,True,0,True,False
2021-05-27 00:00:00.000,2021,5,27,20210527,"May","May 2021",202105,True,True,0,True,False
2021-05-26 00:00:00.000,2021,5,26,20210526,"May","May 2021",202105,True,True,0,True,False
2021-05-25 00:00:00.000,2021,5,25,20210525,"May","May 2021",202105,True,True,0,True,False
2021-05-24 00:00:00.000,2021,5,24,20210524,"May","May 2021",202105,True,True,0,True,False
2021-05-23 00:00:00.000,2021,5,23,20210523,"May","May 2021",202105,True,True,0,True,False
2021-05-22 00:00:00.000,2021,5,22,20210522,"May","May 2021",202105,True,True,0,True,False
2021-05-21 00:00:00.000,2021,5,21,20210521,"May","May 2021",202105,True,True,0,True,False
2021-05-20 00:00:00.000,2021,5,20,20210520,"May","May 2021",202105,True,True,0,True,False
2021-05-19 00:00:00.000,2021,5,19,20210519,"May","May 2021",202105,True,True,0,True,False
2021-05-18 00:00:00.000,2021,5,18,20210518,"May","May 2021",202105,True,True,0,True,False
2021-05-17 00:00:00.000,2021,5,17,20210517,"May","May 2021",202105,True,True,0,True,False
2021-05-16 00:00:00.000,2021,5,16,20210516,"May","May 2021",202105,True,True,0,True,False
2021-05-15 00:00:00.000,2021,5,15,20210515,"May","May 2021",202105,True,True,0,True,False
2021-05-14 00:00:00.000,2021,5,14,20210514,"May","May 2021",202105,True,True,0,True,False
2021-05-13 00:00:00.000,2021,5,13,20210513,"May","May 2021",202105,True,True,0,True,False
2021-05-12 00:00:00.000,2021,5,12,20210512,"May","May 2021",202105,True,True,0,True,False
2021-05-11 00:00:00.000,2021,5,11,20210511,"May","May 2021",202105,True,True,0,True,False
2021-05-10 00:00:00.000,2021,5,10,20210510,"May","May 2021",202105,True,True,0,True,False
2021-05-09 00:00:00.000,2021,5,9,20210509,"May","May 2021",202105,True,True,0,True,False
2021-05-08 00:00:00.000,2021,5,8,20210508,"May","May 2021",202105,True,True,0,True,False
2021-05-07 00:00:00.000,2021,5,7,20210507,"May","May 2021",202105,True,True,0,True,False
2021-05-06 00:00:00.000,2021,5,6,20210506,"May","May 2021",202105,True,True,0,True,False
2021-05-05 00:00:00.000,2021,5,5,20210505,"May","May 2021",202105,True,True,0,True,False
2021-05-04 00:00:00.000,2021,5,4,20210504,"May","May 2021",202105,True,True,0,True,False
2021-05-03 00:00:00.000,2021,5,3,20210503,"May","May 2021",202105,True,True,0,True,False
2021-05-02 00:00:00.000,2021,5,2,20210502,"May","May 2021",202105,True,True,0,True,False
2021-05-01 00:00:00.000,2021,5,1,20210501,"May","May 2021",202105,True,True,0,True,True
2020-05-31 00:00:00.000,2020,5,31,20200531,"May","May 2020",202005,True,True,0,True,False
2020-05-30 00:00:00.000,2020,5,30,20200530,"May","May 2020",202005,True,True,0,True,False
2020-05-29 00:00:00.000,2020,5,29,20200529,"May","May 2020",202005,True,True,0,True,False
2020-05-28 00:00:00.000,2020,5,28,20200528,"May","May 2020",202005,True,True,0,True,False
2020-05-27 00:00:00.000,2020,5,27,20200527,"May","May 2020",202005,True,True,0,True,False
2020-05-26 00:00:00.000,2020,5,26,20200526,"May","May 2020",202005,True,True,0,True,False
2020-05-25 00:00:00.000,2020,5,25,20200525,"May","May 2020",202005,True,True,0,True,False
2020-05-24 00:00:00.000,2020,5,24,20200524,"May","May 2020",202005,True,True,0,True,False
2020-05-23 00:00:00.000,2020,5,23,20200523,"May","May 2020",202005,True,True,0,True,False
2020-05-22 00:00:00.000,2020,5,22,20200522,"May","May 2020",202005,True,True,0,True,False
2020-05-21 00:00:00.000,2020,5,21,20200521,"May","May 2020",202005,True,True,0,True,False
2020-05-20 00:00:00.000,2020,5,20,20200520,"May","May 2020",202005,True,True,0,True,False
2020-05-19 00:00:00.000,2020,5,19,20200519,"May","May 2020",202005,True,True,0,True,False
2020-05-18 00:00:00.000,2020,5,18,20200518,"May","May 2020",202005,True,True,0,True,False
2020-05-17 00:00:00.000,2020,5,17,20200517,"May","May 2020",202005,True,True,0,True,False
2020-05-16 00:00:00.000,2020,5,16,20200516,"May","May 2020",202005,True,True,0,True,False
2020-05-15 00:00:00.000,2020,5,15,20200515,"May","May 2020",202005,True,True,0,True,False
2020-05-14 00:00:00.000,2020,5,14,20200514,"May","May 2020",202005,True,True,0,True,False
2020-05-13 00:00:00.000,2020,5,13,20200513,"May","May 2020",202005,True,True,0,True,False
2020-05-12 00:00:00.000,2020,5,12,20200512,"May","May 2020",202005,True,True,0,True,False
2020-05-11 00:00:00.000,2020,5,11,20200511,"May","May 2020",202005,True,True,0,True,False
2020-05-10 00:00:00.000,2020,5,10,20200510,"May","May 2020",202005,True,True,0,True,False
2020-05-09 00:00:00.000,2020,5,9,20200509,"May","May 2020",202005,True,True,0,True,False
2020-05-08 00:00:00.000,2020,5,8,20200508,"May","May 2020",202005,True,True,0,True,False
2020-05-07 00:00:00.000,2020,5,7,20200507,"May","May 2020",202005,True,True,0,True,False
2020-05-06 00:00:00.000,2020,5,6,20200506,"May","May 2020",202005,True,True,0,True,False
2020-05-05 00:00:00.000,2020,5,5,20200505,"May","May 2020",202005,True,True,0,True,False
2020-05-04 00:00:00.000,2020,5,4,20200504,"May","May 2020",202005,True,True,0,True,False
2020-05-03 00:00:00.000,2020,5,3,20200503,"May","May 2020",202005,True,True,0,True,False
2020-05-02 00:00:00.000,2020,5,2,20200502,"May","May 2020",202005,True,True,0,True,False
2020-05-01 00:00:00.000,2020,5,1,20200501,"May","May 2020",202005,True,True,0,True,True
2019-05-31 00:00:00.000,2019,5,31,20190531,"May","May 2019",201905,True,True,0,True,False
2019-05-30 00:00:00.000,2019,5,30,20190530,"May","May 2019",201905,True,True,0,True,False
2019-05-29 00:00:00.000,2019,5,29,20190529,"May","May 2019",201905,True,True,0,True,False
2019-05-28 00:00:00.000,2019,5,28,20190528,"May","May 2019",201905,True,True,0,True,False
2019-05-27 00:00:00.000,2019,5,27,20190527,"May","May 2019",201905,True,True,0,True,False
2019-05-26 00:00:00.000,2019,5,26,20190526,"May","May 2019",201905,True,True,0,True,False
2019-05-25 00:00:00.000,2019,5,25,20190525,"May","May 2019",201905,True,True,0,True,False
2019-05-24 00:00:00.000,2019,5,24,20190524,"May","May 2019",201905,True,True,0,True,False
2019-05-23 00:00:00.000,2019,5,23,20190523,"May","May 2019",201905,True,True,0,True,False
2019-05-22 00:00:00.000,2019,5,22,20190522,"May","May 2019",201905,True,True,0,True,False
2019-05-21 00:00:00.000,2019,5,21,20190521,"May","May 2019",201905,True,True,0,True,False
2019-05-20 00:00:00.000,2019,5,20,20190520,"May","May 2019",201905,True,True,0,True,False
2019-05-19 00:00:00.000,2019,5,19,20190519,"May","May 2019",201905,True,True,0,True,False
