ProductID,Product,ProductCategory,ProductGroup
5704,"Product 5704","Riser","Product Group 126"
5707,"Product 5707","Riser","Product Group 126"
5708,"Product 5708","Riser","Product Group 126"
5709,"Product 5709","Riser","Product Group 126"
5713,"Product 5713","Riser","Product Group 126"
5715,"Product 5715","Riser","Product Group 126"
5716,"Product 5716","Riser","Product Group 126"
5717,"Product 5717","Riser","Product Group 126"
5722,"Product 5722","Riser","Product Group 127"
5724,"Product 5724","Riser","Product Group 127"
5725,"Product 5725","Riser","Product Group 127"
5726,"Product 5726","Riser","Product Group 127"
5727,"Product 5727","Riser","Product Group 127"
5728,"Product 5728","Riser","Product Group 127"
5730,"Product 5730","Riser","Product Group 123"
5738,"Product 5738","Riser","Product Group 122"
5743,"Product 5743","Riser","Product Group 127"
5744,"Product 5744","Riser","Product Group 121"
5745,"Product 5745","Riser","Product Group 121"
5748,"Product 5748","Riser","Product Group 127"
5761,"Product 5761","Riser","Product Group 121"
5765,"Product 5765","Riser","Product Group 121"
5771,"Product 5771","Riser","Product Group 121"
5774,"Product 5774","Riser","Product Group 127"
5777,"Product 5777","Riser","Product Group 127"
5780,"Product 5780","Riser","Product Group 127"
5781,"Product 5781","Riser","Product Group 127"
5784,"Product 5784","Riser","Product Group 127"
5785,"Product 5785","Riser","Product Group 127"
5786,"Product 5786","Riser","Product Group 127"
5787,"Product 5787","Riser","Product Group 127"
5788,"Product 5788","Riser","Product Group 127"
5789,"Product 5789","Riser","Product Group 123"
5791,"Product 5791","Riser","Product Group 123"
5793,"Product 5793","Riser","Product Group 123"
5801,"Product 5801","Riser","Product Group 130"
5804,"Product 5804","Riser","Product Group 130"
5826,"Product 5826","Riser","Product Group 130"
5831,"Product 5831","Riser","Product Group 15"
5866,"Product 5866","Riser","Product Group 125"
5880,"Product 5880","Riser","Product Group 125"
5886,"Product 5886","Riser","Product Group 125"
5893,"Product 5893","Riser","Product Group 125"
5894,"Product 5894","Riser","Product Group 125"
5897,"Product 5897","Riser","Product Group 125"
5898,"Product 5898","Riser","Product Group 125"
5901,"Product 5901","Riser","Product Group 125"
5906,"Product 5906","Riser","Product Group 125"
5909,"Product 5909","Riser","Product Group 125"
5925,"Product 5925","Riser","Product Group 125"
5928,"Product 5928","Riser","Product Group 125"
5937,"Product 5937","Riser","Product Group 125"
5938,"Product 5938","Riser","Product Group 125"
5955,"Product 5955","Riser","Product Group 124"
5957,"Product 5957","Riser","Product Group 124"
5962,"Product 5962","Riser","Product Group 124"
5966,"Product 5966","Riser","Product Group 124"
5967,"Product 5967","Riser","Product Group 124"
5968,"Product 5968","Riser","Product Group 124"
5969,"Product 5969","Riser","Product Group 124"
5971,"Product 5971","Riser","Product Group 124"
5972,"Product 5972","Riser","Product Group 124"
5973,"Product 5973","Riser","Product Group 124"
5979,"Product 5979","Riser","Product Group 124"
5984,"Product 5984","Riser","Product Group 124"
5986,"Product 5986","Riser","Product Group 124"
5988,"Product 5988","Riser","Product Group 124"
5990,"Product 5990","Riser","Product Group 124"
5999,"Product 5999","Riser","Product Group 124"
6000,"Product 6000","Riser","Product Group 124"
6003,"Product 6003","Riser","Product Group 124"
6004,"Product 6004","Riser","Product Group 124"
6007,"Product 6007","Riser","Product Group 124"
6008,"Product 6008","Riser","Product Group 124"
6012,"Product 6012","Riser","Product Group 124"
6015,"Product 6015","Riser","Product Group 124"
6016,"Product 6016","Riser","Product Group 124"
6018,"Product 6018","Riser","Product Group 124"
6025,"Product 6025","Riser","Product Group 124"
6028,"Product 6028","Riser","Product Group 124"
6029,"Product 6029","Riser","Product Group 124"
6032,"Product 6032","Riser","Product Group 124"
6034,"Product 6034","Riser","Product Group 124"
6039,"Product 6039","Riser","Product Group 124"
6040,"Product 6040","Riser","Product Group 124"
6042,"Product 6042","Riser","Product Group 124"
6046,"Product 6046","Riser","Product Group 124"
6163,"Product 6163","Riser","Product Group 128"
6165,"Product 6165","Riser","Product Group 128"
6166,"Product 6166","Riser","Product Group 128"
6168,"Product 6168","Riser","Product Group 128"
6169,"Product 6169","Riser","Product Group 128"
6171,"Product 6171","Riser","Product Group 128"
6173,"Product 6173","Riser","Product Group 128"
6176,"Product 6176","Riser","Product Group 128"
6180,"Product 6180","Riser","Product Group 128"
6181,"Product 6181","Riser","Product Group 128"
6185,"Product 6185","Riser","Product Group 128"
6186,"Product 6186","Riser","Product Group 128"
6189,"Product 6189","Riser","Product Group 128"
6228,"Product 6228","Riser","Product Group 128"
6231,"Product 6231","Riser","Product Group 128"
6232,"Product 6232","Riser","Product Group 128"
6236,"Product 6236","Riser","Product Group 128"
6237,"Product 6237","Riser","Product Group 128"
6260,"Product 6260","Riser","Product Group 128"
6263,"Product 6263","Riser","Product Group 128"
6266,"Product 6266","Riser","Product Group 128"
6277,"Product 6277","Riser","Product Group 128"
6281,"Product 6281","Riser","Product Group 128"
6878,"Product 6878","Murilach","Product Group 29"
6880,"Product 6880","Murilach","Product Group 28"
6881,"Product 6881","Murilach","Product Group 29"
6889,"Product 6889","Murilach","Product Group 29"
6890,"Product 6890","Murilach","Product Group 28"
6891,"Product 6891","Murilach","Product Group 28"
6892,"Product 6892","Murilach","Product Group 28"
6897,"Product 6897","Murilach","Product Group 34"
6898,"Product 6898","Murilach","Product Group 66"
6931,"Product 6931","Murilach","Product Group 29"
6932,"Product 6932","Murilach","Product Group 30"
6935,"Product 6935","Murilach","Product Group 29"
6974,"Product 6974","Murilach","Product Group 29"
7011,"Product 7011","Murilach","Product Group 27"
7012,"Product 7012","Murilach","Product Group 27"
7013,"Product 7013","Murilach","Product Group 27"
7049,"Product 7049","Murilach","Product Group 27"
7050,"Product 7050","Murilach","Product Group 27"
7052,"Product 7052","Murilach","Product Group 27"
7055,"Product 7055","Murilach","Product Group 72"
7057,"Product 7057","Murilach","Product Group 72"
7060,"Product 7060","Murilach","Product Group 72"
7062,"Product 7062","Murilach","Product Group 72"
7064,"Product 7064","Murilach","Product Group 72"
7067,"Product 7067","Murilach","Product Group 72"
7068,"Product 7068","Murilach","Product Group 72"
7070,"Product 7070","Murilach","Product Group 72"
7074,"Product 7074","Murilach","Product Group 72"
7075,"Product 7075","Murilach","Product Group 72"
7076,"Product 7076","Murilach","Product Group 72"
7079,"Product 7079","Murilach","Product Group 72"
7080,"Product 7080","Murilach","Product Group 72"
7082,"Product 7082","Murilach","Product Group 72"
7083,"Product 7083","Murilach","Product Group 72"
7084,"Product 7084","Murilach","Product Group 72"
7085,"Product 7085","Murilach","Product Group 72"
7086,"Product 7086","Murilach","Product Group 72"
7089,"Product 7089","Murilach","Product Group 72"
7090,"Product 7090","Murilach","Product Group 72"
7092,"Product 7092","Murilach","Product Group 72"
7093,"Product 7093","Murilach","Product Group 72"
7094,"Product 7094","Murilach","Product Group 72"
7095,"Product 7095","Murilach","Product Group 72"
7097,"Product 7097","Murilach","Product Group 72"
7100,"Product 7100","Murilach","Product Group 72"
7102,"Product 7102","Murilach","Product Group 72"
7121,"Product 7121","Murilach","Product Group 72"
7124,"Product 7124","Murilach","Product Group 72"
7125,"Product 7125","Murilach","Product Group 72"
7126,"Product 7126","Murilach","Product Group 72"
7128,"Product 7128","Murilach","Product Group 72"
7132,"Product 7132","Murilach","Product Group 72"
7135,"Product 7135","Murilach","Product Group 72"
7145,"Product 7145","Murilach","Product Group 73"
7147,"Product 7147","Murilach","Product Group 73"
7148,"Product 7148","Murilach","Product Group 73"
7152,"Product 7152","Murilach","Product Group 73"
7153,"Product 7153","Murilach","Product Group 73"
7154,"Product 7154","Murilach","Product Group 73"
7155,"Product 7155","Murilach","Product Group 73"
7159,"Product 7159","Murilach","Product Group 73"
7160,"Product 7160","Murilach","Product Group 73"
7161,"Product 7161","Murilach","Product Group 73"
7163,"Product 7163","Murilach","Product Group 73"
7183,"Product 7183","Murilach","Product Group 73"
7206,"Product 7206","Murilach","Product Group 73"
7207,"Product 7207","Murilach","Product Group 73"
7208,"Product 7208","Murilach","Product Group 73"
7215,"Product 7215","Murilach","Product Group 73"
7217,"Product 7217","Murilach","Product Group 73"
7236,"Product 7236","Murilach","Product Group 73"
7243,"Product 7243","Murilach","Product Group 74"
7244,"Product 7244","Murilach","Product Group 74"
7247,"Product 7247","Murilach","Product Group 74"
7256,"Product 7256","Murilach","Product Group 74"
7257,"Product 7257","Murilach","Product Group 74"
7258,"Product 7258","Murilach","Product Group 74"
7265,"Product 7265","Murilach","Product Group 74"
7269,"Product 7269","Murilach","Product Group 74"
7273,"Product 7273","Murilach","Product Group 74"
7274,"Product 7274","Murilach","Product Group 74"
7275,"Product 7275","Murilach","Product Group 74"
7277,"Product 7277","Murilach","Product Group 74"
7279,"Product 7279","Murilach","Product Group 74"
7280,"Product 7280","Murilach","Product Group 74"
7283,"Product 7283","Murilach","Product Group 74"
7305,"Product 7305","Murilach","Product Group 74"
7306,"Product 7306","Murilach","Product Group 74"
7308,"Product 7308","Murilach","Product Group 74"
7311,"Product 7311","Murilach","Product Group 74"
7313,"Product 7313","Murilach","Product Group 74"
7320,"Product 7320","Murilach","Product Group 74"
7323,"Product 7323","Murilach","Product Group 74"
7326,"Product 7326","Murilach","Product Group 74"
7331,"Product 7331","Murilach","Product Group 74"
7332,"Product 7332","Murilach","Product Group 74"
7333,"Product 7333","Murilach","Product Group 74"
7341,"Product 7341","Murilach","Product Group 74"
7349,"Product 7349","Murilach","Product Group 74"
7354,"Product 7354","Murilach","Product Group 74"
7355,"Product 7355","Murilach","Product Group 74"
7374,"Product 7374","Murilach","Product Group 74"
7381,"Product 7381","Murilach","Product Group 74"
7382,"Product 7382","Murilach","Product Group 74"
7387,"Product 7387","Murilach","Product Group 74"
7388,"Product 7388","Murilach","Product Group 74"
7390,"Product 7390","Murilach","Product Group 74"
7397,"Product 7397","Murilach","Product Group 74"
7398,"Product 7398","Murilach","Product Group 74"
7399,"Product 7399","Murilach","Product Group 74"
7402,"Product 7402","Murilach","Product Group 74"
7406,"Product 7406","Murilach","Product Group 74"
7428,"Product 7428","Murilach","Product Group 74"
7429,"Product 7429","Murilach","Product Group 74"
2860,"Product 2860","Ormtan","Product Group 55"
2866,"Product 2866","Ormtan","Product Group 55"
2868,"Product 2868","Ormtan","Product Group 55"
2870,"Product 2870","Ormtan","Product Group 55"
2877,"Product 2877","Ormtan","Product Group 55"
2881,"Product 2881","Ormtan","Product Group 55"
2884,"Product 2884","Ormtan","Product Group 55"
2886,"Product 2886","Ormtan","Product Group 55"
2888,"Product 2888","Ormtan","Product Group 55"
2892,"Product 2892","Ormtan","Product Group 55"
3092,"Product 3092","Ormtan","Product Group 55"
3120,"Product 3120","Ormtan","Product Group 65"
3168,"Product 3168","Ormtan","Product Group 65"
3179,"Product 3179","Ormtan","Product Group 65"
3201,"Product 3201","Ormtan","Product Group 65"
3207,"Product 3207","Ormtan","Product Group 65"
3210,"Product 3210","Ormtan","Product Group 65"
3211,"Product 3211","Ormtan","Product Group 65"
3215,"Product 3215","Ormtan","Product Group 65"
3217,"Product 3217","Ormtan","Product Group 65"
3221,"Product 3221","Ormtan","Product Group 65"
3239,"Product 3239","Ormtan","Product Group 65"
3249,"Product 3249","Ormtan","Product Group 65"
3263,"Product 3263","Ormtan","Product Group 131"
3264,"Product 3264","Ormtan","Product Group 131"
3265,"Product 3265","Ormtan","Product Group 131"
3279,"Product 3279","Ormtan","Product Group 131"
3282,"Product 3282","Ormtan","Product Group 131"
3283,"Product 3283","Ormtan","Product Group 131"
3286,"Product 3286","Ormtan","Product Group 131"
3287,"Product 3287","Ormtan","Product Group 131"
3288,"Product 3288","Ormtan","Product Group 131"
3296,"Product 3296","Ormtan","Product Group 131"
3297,"Product 3297","Ormtan","Product Group 131"
3298,"Product 3298","Ormtan","Product Group 131"
3300,"Product 3300","Ormtan","Product Group 131"
3302,"Product 3302","Ormtan","Product Group 131"
3303,"Product 3303","Ormtan","Product Group 131"
3305,"Product 3305","Ormtan","Product Group 131"
3308,"Product 3308","Ormtan","Product Group 131"
3309,"Product 3309","Ormtan","Product Group 131"
3311,"Product 3311","Ormtan","Product Group 131"
3313,"Product 3313","Ormtan","Product Group 131"
3314,"Product 3314","Ormtan","Product Group 131"
3316,"Product 3316","Ormtan","Product Group 131"
3319,"Product 3319","Ormtan","Product Group 131"
3322,"Product 3322","Ormtan","Product Group 131"
3323,"Product 3323","Ormtan","Product Group 131"
3324,"Product 3324","Ormtan","Product Group 131"
3328,"Product 3328","Ormtan","Product Group 131"
3330,"Product 3330","Ormtan","Product Group 131"
3332,"Product 3332","Ormtan","Product Group 131"
3333,"Product 3333","Ormtan","Product Group 131"
3336,"Product 3336","Ormtan","Product Group 131"
3337,"Product 3337","Ormtan","Product Group 131"
3339,"Product 3339","Ormtan","Product Group 131"
3340,"Product 3340","Ormtan","Product Group 131"
3341,"Product 3341","Ormtan","Product Group 131"
3342,"Product 3342","Ormtan","Product Group 131"
3351,"Product 3351","Ormtan","Product Group 131"
3352,"Product 3352","Ormtan","Product Group 131"
3357,"Product 3357","Ormtan","Product Group 131"
3381,"Product 3381","Ormtan","Product Group 131"
3385,"Product 3385","Ormtan","Product Group 131"
3410,"Product 3410","Ormtan","Product Group 16"
3412,"Product 3412","Ormtan","Product Group 16"
3413,"Product 3413","Ormtan","Product Group 16"
3415,"Product 3415","Ormtan","Product Group 16"
3418,"Product 3418","Ormtan","Product Group 16"
3424,"Product 3424","Ormtan","Product Group 16"
3494,"Product 3494","Ormtan","Product Group 69"
3496,"Product 3496","Ormtan","Product Group 69"
3498,"Product 3498","Ormtan","Product Group 69"
3500,"Product 3500","Ormtan","Product Group 69"
3510,"Product 3510","Ormtan","Product Group 69"
3512,"Product 3512","Ormtan","Product Group 69"
3514,"Product 3514","Ormtan","Product Group 69"
3516,"Product 3516","Ormtan","Product Group 69"
3518,"Product 3518","Ormtan","Product Group 69"
3520,"Product 3520","Ormtan","Product Group 69"
3522,"Product 3522","Ormtan","Product Group 69"
3524,"Product 3524","Ormtan","Product Group 69"
3526,"Product 3526","Ormtan","Product Group 69"
3528,"Product 3528","Ormtan","Product Group 69"
3531,"Product 3531","Ormtan","Product Group 69"
3533,"Product 3533","Ormtan","Product Group 69"
3535,"Product 3535","Ormtan","Product Group 69"
3537,"Product 3537","Ormtan","Product Group 69"
3539,"Product 3539","Ormtan","Product Group 69"
3541,"Product 3541","Ormtan","Product Group 69"
3543,"Product 3543","Ormtan","Product Group 69"
3545,"Product 3545","Ormtan","Product Group 69"
3547,"Product 3547","Ormtan","Product Group 69"
3549,"Product 3549","Ormtan","Product Group 69"
3551,"Product 3551","Ormtan","Product Group 69"
3553,"Product 3553","Ormtan","Product Group 69"
3555,"Product 3555","Ormtan","Product Group 69"
3557,"Product 3557","Ormtan","Product Group 69"
3559,"Product 3559","Ormtan","Product Group 69"
3667,"Product 3667","Ormtan","Product Group 41"
3668,"Product 3668","Ormtan","Product Group 41"
3679,"Product 3679","Ormtan","Product Group 64"
3700,"Product 3700","Ormtan","Product Group 64"
3721,"Product 3721","Ormtan","Product Group 64"
3722,"Product 3722","Ormtan","Product Group 64"
7784,"Product 7784","Hatimshy","Product Group 88"
7785,"Product 7785","Hatimshy","Product Group 88"
7788,"Product 7788","Hatimshy","Product Group 82"
7790,"Product 7790","Hatimshy","Product Group 90"
7793,"Product 7793","Hatimshy","Product Group 83"
7796,"Product 7796","Hatimshy","Product Group 89"
7798,"Product 7798","Hatimshy","Product Group 89"
7799,"Product 7799","Hatimshy","Product Group 89"
7801,"Product 7801","Hatimshy","Product Group 90"
7802,"Product 7802","Hatimshy","Product Group 90"
7803,"Product 7803","Hatimshy","Product Group 82"
7804,"Product 7804","Hatimshy","Product Group 82"
7807,"Product 7807","Hatimshy","Product Group 82"
7809,"Product 7809","Hatimshy","Product Group 82"
7813,"Product 7813","Hatimshy","Product Group 82"
7815,"Product 7815","Hatimshy","Product Group 82"
7819,"Product 7819","Hatimshy","Product Group 90"
7820,"Product 7820","Hatimshy","Product Group 90"
7826,"Product 7826","Hatimshy","Product Group 87"
7827,"Product 7827","Hatimshy","Product Group 87"
7838,"Product 7838","Hatimshy","Product Group 90"
7843,"Product 7843","Hatimshy","Product Group 90"
7855,"Product 7855","Hatimshy","Product Group 86"
7857,"Product 7857","Hatimshy","Product Group 86"
7860,"Product 7860","Hatimshy","Product Group 86"
7861,"Product 7861","Hatimshy","Product Group 86"
7863,"Product 7863","Hatimshy","Product Group 86"
7865,"Product 7865","Hatimshy","Product Group 86"
7866,"Product 7866","Hatimshy","Product Group 86"
7868,"Product 7868","Hatimshy","Product Group 86"
7872,"Product 7872","Hatimshy","Product Group 90"
7874,"Product 7874","Hatimshy","Product Group 99"
7875,"Product 7875","Hatimshy","Product Group 99"
7876,"Product 7876","Hatimshy","Product Group 99"
7877,"Product 7877","Hatimshy","Product Group 99"
7878,"Product 7878","Hatimshy","Product Group 99"
7879,"Product 7879","Hatimshy","Product Group 99"
7880,"Product 7880","Hatimshy","Product Group 99"
7881,"Product 7881","Hatimshy","Product Group 99"
7885,"Product 7885","Hatimshy","Product Group 82"
7888,"Product 7888","Hatimshy","Product Group 90"
7894,"Product 7894","Hatimshy","Product Group 89"
7895,"Product 7895","Hatimshy","Product Group 89"
7896,"Product 7896","Hatimshy","Product Group 87"
7897,"Product 7897","Hatimshy","Product Group 89"
7898,"Product 7898","Hatimshy","Product Group 86"
7900,"Product 7900","Hatimshy","Product Group 90"
7903,"Product 7903","Hatimshy","Product Group 90"
7904,"Product 7904","Hatimshy","Product Group 90"
7906,"Product 7906","Hatimshy","Product Group 90"
7908,"Product 7908","Hatimshy","Product Group 90"
7927,"Product 7927","Hatimshy","Product Group 83"
7929,"Product 7929","Hatimshy","Product Group 83"
7945,"Product 7945","Hatimshy","Product Group 90"
7978,"Product 7978","Hatimshy","Product Group 84"
7979,"Product 7979","Hatimshy","Product Group 84"
7982,"Product 7982","Hatimshy","Product Group 84"
7985,"Product 7985","Hatimshy","Product Group 84"
7986,"Product 7986","Hatimshy","Product Group 84"
7987,"Product 7987","Hatimshy","Product Group 84"
7991,"Product 7991","Hatimshy","Product Group 84"
7992,"Product 7992","Hatimshy","Product Group 84"
7993,"Product 7993","Hatimshy","Product Group 84"
7994,"Product 7994","Hatimshy","Product Group 84"
7995,"Product 7995","Hatimshy","Product Group 84"
7998,"Product 7998","Hatimshy","Product Group 84"
7999,"Product 7999","Hatimshy","Product Group 84"
8000,"Product 8000","Hatimshy","Product Group 84"
8005,"Product 8005","Hatimshy","Product Group 84"
8007,"Product 8007","Hatimshy","Product Group 84"
8008,"Product 8008","Hatimshy","Product Group 84"
8009,"Product 8009","Hatimshy","Product Group 84"
8015,"Product 8015","Hatimshy","Product Group 84"
8016,"Product 8016","Hatimshy","Product Group 84"
8017,"Product 8017","Hatimshy","Product Group 84"
8018,"Product 8018","Hatimshy","Product Group 84"
8019,"Product 8019","Hatimshy","Product Group 84"
8023,"Product 8023","Hatimshy","Product Group 84"
8024,"Product 8024","Hatimshy","Product Group 84"
8025,"Product 8025","Hatimshy","Product Group 84"
8027,"Product 8027","Hatimshy","Product Group 84"
8029,"Product 8029","Hatimshy","Product Group 84"
8030,"Product 8030","Hatimshy","Product Group 84"
8031,"Product 8031","Hatimshy","Product Group 84"
8032,"Product 8032","Hatimshy","Product Group 84"
8035,"Product 8035","Hatimshy","Product Group 84"
8043,"Product 8043","Hatimshy","Product Group 84"
8044,"Product 8044","Hatimshy","Product Group 84"
8045,"Product 8045","Hatimshy","Product Group 84"
8048,"Product 8048","Hatimshy","Product Group 84"
8315,"Product 8315","Sayev","Product Group 92"
8318,"Product 8318","Sayev","Product Group 93"
8320,"Product 8320","Sayev","Product Group 93"
8322,"Product 8322","Sayev","Product Group 93"
8323,"Product 8323","Sayev","Product Group 93"
8324,"Product 8324","Sayev","Product Group 93"
8327,"Product 8327","Sayev","Product Group 93"
8328,"Product 8328","Sayev","Product Group 93"
8331,"Product 8331","Sayev","Product Group 93"
8332,"Product 8332","Sayev","Product Group 93"
8333,"Product 8333","Sayev","Product Group 93"
8335,"Product 8335","Sayev","Product Group 93"
8336,"Product 8336","Sayev","Product Group 92"
8337,"Product 8337","Sayev","Product Group 92"
8340,"Product 8340","Sayev","Product Group 92"
8343,"Product 8343","Sayev","Product Group 92"
8345,"Product 8345","Sayev","Product Group 92"
8346,"Product 8346","Sayev","Product Group 92"
8348,"Product 8348","Sayev","Product Group 93"
8349,"Product 8349","Sayev","Product Group 93"
8350,"Product 8350","Sayev","Product Group 93"
8353,"Product 8353","Sayev","Product Group 93"
8354,"Product 8354","Sayev","Product Group 93"
8358,"Product 8358","Sayev","Product Group 93"
8360,"Product 8360","Sayev","Product Group 93"
8367,"Product 8367","Sayev","Product Group 93"
8370,"Product 8370","Sayev","Product Group 93"
8373,"Product 8373","Sayev","Product Group 93"
8374,"Product 8374","Sayev","Product Group 93"
8376,"Product 8376","Sayev","Product Group 93"
8377,"Product 8377","Sayev","Product Group 93"
8378,"Product 8378","Sayev","Product Group 93"
8380,"Product 8380","Sayev","Product Group 93"
8382,"Product 8382","Sayev","Product Group 95"
8383,"Product 8383","Sayev","Product Group 95"
8386,"Product 8386","Sayev","Product Group 95"
8388,"Product 8388","Sayev","Product Group 95"
8389,"Product 8389","Sayev","Product Group 95"
8391,"Product 8391","Sayev","Product Group 96"
8393,"Product 8393","Sayev","Product Group 96"
8394,"Product 8394","Sayev","Product Group 96"
8395,"Product 8395","Sayev","Product Group 96"
8398,"Product 8398","Sayev","Product Group 96"
8399,"Product 8399","Sayev","Product Group 96"
8400,"Product 8400","Sayev","Product Group 96"
8403,"Product 8403","Sayev","Product Group 94"
8406,"Product 8406","Sayev","Product Group 94"
8407,"Product 8407","Sayev","Product Group 94"
8413,"Product 8413","Sayev","Product Group 93"
8414,"Product 8414","Sayev","Product Group 94"
8415,"Product 8415","Sayev","Product Group 94"
8416,"Product 8416","Sayev","Product Group 94"
8417,"Product 8417","Sayev","Product Group 94"
8418,"Product 8418","Sayev","Product Group 94"
8419,"Product 8419","Sayev","Product Group 94"
8422,"Product 8422","Sayev","Product Group 94"
8426,"Product 8426","Sayev","Product Group 96"
8427,"Product 8427","Sayev","Product Group 96"
8430,"Product 8430","Sayev","Product Group 97"
8446,"Product 8446","Sayev","Product Group 97"
8450,"Product 8450","Sayev","Product Group 97"
8451,"Product 8451","Sayev","Product Group 97"
8457,"Product 8457","Sayev","Product Group 97"
8459,"Product 8459","Sayev","Product Group 97"
8460,"Product 8460","Sayev","Product Group 97"
8462,"Product 8462","Sayev","Product Group 97"
8463,"Product 8463","Sayev","Product Group 97"
8464,"Product 8464","Sayev","Product Group 97"
8465,"Product 8465","Sayev","Product Group 97"
8466,"Product 8466","Sayev","Product Group 97"
8467,"Product 8467","Sayev","Product Group 97"
8470,"Product 8470","Sayev","Product Group 97"
8471,"Product 8471","Sayev","Product Group 97"
8473,"Product 8473","Sayev","Product Group 97"
8474,"Product 8474","Sayev","Product Group 97"
8476,"Product 8476","Sayev","Product Group 97"
8478,"Product 8478","Sayev","Product Group 97"
8481,"Product 8481","Sayev","Product Group 97"
8487,"Product 8487","Sayev","Product Group 97"
8491,"Product 8491","Sayev","Product Group 97"
8495,"Product 8495","Sayev","Product Group 97"
8496,"Product 8496","Sayev","Product Group 97"
8497,"Product 8497","Sayev","Product Group 97"
8498,"Product 8498","Sayev","Product Group 97"
3848,"Product 3848","Claent","Product Group 57"
3849,"Product 3849","Claent","Product Group 57"
3850,"Product 3850","Claent","Product Group 91"
3851,"Product 3851","Claent","Product Group 91"
3853,"Product 3853","Claent","Product Group 91"
3854,"Product 3854","Claent","Product Group 91"
3855,"Product 3855","Claent","Product Group 31"
3856,"Product 3856","Claent","Product Group 31"
3891,"Product 3891","Claent","Product Group 57"
3892,"Product 3892","Claent","Product Group 142"
3893,"Product 3893","Claent","Product Group 142"
3895,"Product 3895","Claent","Product Group 142"
3897,"Product 3897","Claent","Product Group 142"
3898,"Product 3898","Claent","Product Group 142"
3899,"Product 3899","Claent","Product Group 142"
3900,"Product 3900","Claent","Product Group 142"
3908,"Product 3908","Claent","Product Group 142"
3909,"Product 3909","Claent","Product Group 142"
3910,"Product 3910","Claent","Product Group 142"
3912,"Product 3912","Claent","Product Group 142"
3913,"Product 3913","Claent","Product Group 142"
3914,"Product 3914","Claent","Product Group 142"
3918,"Product 3918","Claent","Product Group 142"
3920,"Product 3920","Claent","Product Group 142"
3924,"Product 3924","Claent","Product Group 142"
3925,"Product 3925","Claent","Product Group 142"
3926,"Product 3926","Claent","Product Group 142"
3927,"Product 3927","Claent","Product Group 142"
3928,"Product 3928","Claent","Product Group 142"
3929,"Product 3929","Claent","Product Group 142"
3930,"Product 3930","Claent","Product Group 142"
3931,"Product 3931","Claent","Product Group 142"
3933,"Product 3933","Claent","Product Group 142"
3935,"Product 3935","Claent","Product Group 142"
3939,"Product 3939","Claent","Product Group 142"
3940,"Product 3940","Claent","Product Group 142"
3947,"Product 3947","Claent","Product Group 142"
3949,"Product 3949","Claent","Product Group 142"
3957,"Product 3957","Claent","Product Group 142"
3961,"Product 3961","Claent","Product Group 142"
3965,"Product 3965","Claent","Product Group 142"
3969,"Product 3969","Claent","Product Group 142"
3971,"Product 3971","Claent","Product Group 142"
4357,"Product 4357","Claent","Product Group 75"
4358,"Product 4358","Claent","Product Group 75"
4359,"Product 4359","Claent","Product Group 75"
4361,"Product 4361","Claent","Product Group 75"
4362,"Product 4362","Claent","Product Group 75"
4370,"Product 4370","Claent","Product Group 75"
4378,"Product 4378","Claent","Product Group 75"
4379,"Product 4379","Claent","Product Group 75"
4383,"Product 4383","Claent","Product Group 75"
4384,"Product 4384","Claent","Product Group 75"
4385,"Product 4385","Claent","Product Group 75"
4389,"Product 4389","Claent","Product Group 75"
4391,"Product 4391","Claent","Product Group 75"
4397,"Product 4397","Claent","Product Group 75"
4401,"Product 4401","Claent","Product Group 75"
4411,"Product 4411","Claent","Product Group 75"
4413,"Product 4413","Claent","Product Group 75"
4445,"Product 4445","Claent","Product Group 75"
4449,"Product 4449","Claent","Product Group 75"
4450,"Product 4450","Claent","Product Group 75"
4452,"Product 4452","Claent","Product Group 75"
4453,"Product 4453","Claent","Product Group 75"
4454,"Product 4454","Claent","Product Group 75"
4455,"Product 4455","Claent","Product Group 75"
4527,"Product 4527","Claent","Product Group 75"
4536,"Product 4536","Claent","Product Group 75"
4538,"Product 4538","Claent","Product Group 75"
4539,"Product 4539","Claent","Product Group 75"
4541,"Product 4541","Claent","Product Group 75"
4546,"Product 4546","Claent","Product Group 75"
4547,"Product 4547","Claent","Product Group 75"
4548,"Product 4548","Claent","Product Group 75"
4691,"Product 4691","Claent","Product Group 75"
4722,"Product 4722","Claent","Product Group 75"
4724,"Product 4724","Claent","Product Group 75"
4740,"Product 4740","Claent","Product Group 75"
4746,"Product 4746","Claent","Product Group 75"
4770,"Product 4770","Claent","Product Group 75"
4781,"Product 4781","Claent","Product Group 75"
6317,"Product 6317","Athush","Product Group 101"
6322,"Product 6322","Athush","Product Group 101"
6323,"Product 6323","Athush","Product Group 101"
6327,"Product 6327","Athush","Product Group 101"
6328,"Product 6328","Athush","Product Group 101"
6331,"Product 6331","Athush","Product Group 101"
6332,"Product 6332","Athush","Product Group 101"
6369,"Product 6369","Athush","Product Group 101"
6374,"Product 6374","Athush","Product Group 101"
6497,"Product 6497","Athush","Product Group 98"
6499,"Product 6499","Athush","Product Group 98"
6645,"Product 6645","Athush","Product Group 119"
6713,"Product 6713","Athush","Product Group 102"
6714,"Product 6714","Athush","Product Group 102"
6715,"Product 6715","Athush","Product Group 102"
6716,"Product 6716","Athush","Product Group 102"
6717,"Product 6717","Athush","Product Group 102"
6765,"Product 6765","Athush","Product Group 100"
6773,"Product 6773","Athush","Product Group 100"
