Date,Year,MonthNo,Month,Quarter,YearMonth,WeekdayNo,Weekday,DateID
2017-09-13 00:00:00.000,2017,9,"Sep","Q3","2017-09",3,"Wed",20170913
2017-09-14 00:00:00.000,2017,9,"Sep","Q3","2017-09",4,"Thu",20170914
2017-09-15 00:00:00.000,2017,9,"Sep","Q3","2017-09",5,"Fri",20170915
2017-09-16 00:00:00.000,2017,9,"Sep","Q3","2017-09",6,"Sat",20170916
2017-09-17 00:00:00.000,2017,9,"Sep","Q3","2017-09",7,"Sun",20170917
2017-09-18 00:00:00.000,2017,9,"Sep","Q3","2017-09",1,"Mon",20170918
2017-09-19 00:00:00.000,2017,9,"Sep","Q3","2017-09",2,"Tue",20170919
2017-09-20 00:00:00.000,2017,9,"Sep","Q3","2017-09",3,"Wed",20170920
2017-09-21 00:00:00.000,2017,9,"Sep","Q3","2017-09",4,"Thu",20170921
2017-09-22 00:00:00.000,2017,9,"Sep","Q3","2017-09",5,"Fri",20170922
2017-09-23 00:00:00.000,2017,9,"Sep","Q3","2017-09",6,"Sat",20170923
2017-09-24 00:00:00.000,2017,9,"Sep","Q3","2017-09",7,"Sun",20170924
2017-09-25 00:00:00.000,2017,9,"Sep","Q3","2017-09",1,"Mon",20170925
2017-09-26 00:00:00.000,2017,9,"Sep","Q3","2017-09",2,"Tue",20170926
2017-09-27 00:00:00.000,2017,9,"Sep","Q3","2017-09",3,"Wed",20170927
2017-09-28 00:00:00.000,2017,9,"Sep","Q3","2017-09",4,"Thu",20170928
2017-09-29 00:00:00.000,2017,9,"Sep","Q3","2017-09",5,"Fri",20170929
2017-09-30 00:00:00.000,2017,9,"Sep","Q3","2017-09",6,"Sat",20170930
2017-10-01 00:00:00.000,2017,10,"Oct","Q4","2017-10",7,"Sun",20171001
2017-10-02 00:00:00.000,2017,10,"Oct","Q4","2017-10",1,"Mon",20171002
2017-10-03 00:00:00.000,2017,10,"Oct","Q4","2017-10",2,"Tue",20171003
2017-10-04 00:00:00.000,2017,10,"Oct","Q4","2017-10",3,"Wed",20171004
2017-10-05 00:00:00.000,2017,10,"Oct","Q4","2017-10",4,"Thu",20171005
2017-10-06 00:00:00.000,2017,10,"Oct","Q4","2017-10",5,"Fri",20171006
2017-10-07 00:00:00.000,2017,10,"Oct","Q4","2017-10",6,"Sat",20171007
2017-10-08 00:00:00.000,2017,10,"Oct","Q4","2017-10",7,"Sun",20171008
2017-10-09 00:00:00.000,2017,10,"Oct","Q4","2017-10",1,"Mon",20171009
2017-10-10 00:00:00.000,2017,10,"Oct","Q4","2017-10",2,"Tue",20171010
2017-10-11 00:00:00.000,2017,10,"Oct","Q4","2017-10",3,"Wed",20171011
2017-10-12 00:00:00.000,2017,10,"Oct","Q4","2017-10",4,"Thu",20171012
2017-10-13 00:00:00.000,2017,10,"Oct","Q4","2017-10",5,"Fri",20171013
2017-10-14 00:00:00.000,2017,10,"Oct","Q4","2017-10",6,"Sat",20171014
2017-10-15 00:00:00.000,2017,10,"Oct","Q4","2017-10",7,"Sun",20171015
2017-10-16 00:00:00.000,2017,10,"Oct","Q4","2017-10",1,"Mon",20171016
2017-10-17 00:00:00.000,2017,10,"Oct","Q4","2017-10",2,"Tue",20171017
2017-10-18 00:00:00.000,2017,10,"Oct","Q4","2017-10",3,"Wed",20171018
2017-10-19 00:00:00.000,2017,10,"Oct","Q4","2017-10",4,"Thu",20171019
2017-10-20 00:00:00.000,2017,10,"Oct","Q4","2017-10",5,"Fri",20171020
2017-10-21 00:00:00.000,2017,10,"Oct","Q4","2017-10",6,"Sat",20171021
2017-10-22 00:00:00.000,2017,10,"Oct","Q4","2017-10",7,"Sun",20171022
2017-10-23 00:00:00.000,2017,10,"Oct","Q4","2017-10",1,"Mon",20171023
2017-10-24 00:00:00.000,2017,10,"Oct","Q4","2017-10",2,"Tue",20171024
2017-10-25 00:00:00.000,2017,10,"Oct","Q4","2017-10",3,"Wed",20171025
2017-10-26 00:00:00.000,2017,10,"Oct","Q4","2017-10",4,"Thu",20171026
2017-10-27 00:00:00.000,2017,10,"Oct","Q4","2017-10",5,"Fri",20171027
2017-10-28 00:00:00.000,2017,10,"Oct","Q4","2017-10",6,"Sat",20171028
2017-10-29 00:00:00.000,2017,10,"Oct","Q4","2017-10",7,"Sun",20171029
2017-10-30 00:00:00.000,2017,10,"Oct","Q4","2017-10",1,"Mon",20171030
2017-10-31 00:00:00.000,2017,10,"Oct","Q4","2017-10",2,"Tue",20171031
2017-11-01 00:00:00.000,2017,11,"Nov","Q4","2017-11",3,"Wed",20171101
2017-11-02 00:00:00.000,2017,11,"Nov","Q4","2017-11",4,"Thu",20171102
2017-11-03 00:00:00.000,2017,11,"Nov","Q4","2017-11",5,"Fri",20171103
2017-11-04 00:00:00.000,2017,11,"Nov","Q4","2017-11",6,"Sat",20171104
2017-11-05 00:00:00.000,2017,11,"Nov","Q4","2017-11",7,"Sun",20171105
2017-11-06 00:00:00.000,2017,11,"Nov","Q4","2017-11",1,"Mon",20171106
2017-11-07 00:00:00.000,2017,11,"Nov","Q4","2017-11",2,"Tue",20171107
2017-11-08 00:00:00.000,2017,11,"Nov","Q4","2017-11",3,"Wed",20171108
2017-11-09 00:00:00.000,2017,11,"Nov","Q4","2017-11",4,"Thu",20171109
2017-11-10 00:00:00.000,2017,11,"Nov","Q4","2017-11",5,"Fri",20171110
2017-11-11 00:00:00.000,2017,11,"Nov","Q4","2017-11",6,"Sat",20171111
2017-11-12 00:00:00.000,2017,11,"Nov","Q4","2017-11",7,"Sun",20171112
2017-11-13 00:00:00.000,2017,11,"Nov","Q4","2017-11",1,"Mon",20171113
2017-11-14 00:00:00.000,2017,11,"Nov","Q4","2017-11",2,"Tue",20171114
2017-11-15 00:00:00.000,2017,11,"Nov","Q4","2017-11",3,"Wed",20171115
2017-11-16 00:00:00.000,2017,11,"Nov","Q4","2017-11",4,"Thu",20171116
2017-11-17 00:00:00.000,2017,11,"Nov","Q4","2017-11",5,"Fri",20171117
2017-11-18 00:00:00.000,2017,11,"Nov","Q4","2017-11",6,"Sat",20171118
2017-11-19 00:00:00.000,2017,11,"Nov","Q4","2017-11",7,"Sun",20171119
2017-11-20 00:00:00.000,2017,11,"Nov","Q4","2017-11",1,"Mon",20171120
2017-11-21 00:00:00.000,2017,11,"Nov","Q4","2017-11",2,"Tue",20171121
2017-11-22 00:00:00.000,2017,11,"Nov","Q4","2017-11",3,"Wed",20171122
2017-11-23 00:00:00.000,2017,11,"Nov","Q4","2017-11",4,"Thu",20171123
2017-11-24 00:00:00.000,2017,11,"Nov","Q4","2017-11",5,"Fri",20171124
2017-11-25 00:00:00.000,2017,11,"Nov","Q4","2017-11",6,"Sat",20171125
2017-11-26 00:00:00.000,2017,11,"Nov","Q4","2017-11",7,"Sun",20171126
2017-11-27 00:00:00.000,2017,11,"Nov","Q4","2017-11",1,"Mon",20171127
2017-11-28 00:00:00.000,2017,11,"Nov","Q4","2017-11",2,"Tue",20171128
2017-11-29 00:00:00.000,2017,11,"Nov","Q4","2017-11",3,"Wed",20171129
2017-11-30 00:00:00.000,2017,11,"Nov","Q4","2017-11",4,"Thu",20171130
2017-12-01 00:00:00.000,2017,12,"Dec","Q4","2017-12",5,"Fri",20171201
2017-12-02 00:00:00.000,2017,12,"Dec","Q4","2017-12",6,"Sat",20171202
2017-12-03 00:00:00.000,2017,12,"Dec","Q4","2017-12",7,"Sun",20171203
2017-12-04 00:00:00.000,2017,12,"Dec","Q4","2017-12",1,"Mon",20171204
2017-12-05 00:00:00.000,2017,12,"Dec","Q4","2017-12",2,"Tue",20171205
2017-12-06 00:00:00.000,2017,12,"Dec","Q4","2017-12",3,"Wed",20171206
2017-12-07 00:00:00.000,2017,12,"Dec","Q4","2017-12",4,"Thu",20171207
2017-12-08 00:00:00.000,2017,12,"Dec","Q4","2017-12",5,"Fri",20171208
2017-12-09 00:00:00.000,2017,12,"Dec","Q4","2017-12",6,"Sat",20171209
2017-12-10 00:00:00.000,2017,12,"Dec","Q4","2017-12",7,"Sun",20171210
2017-12-11 00:00:00.000,2017,12,"Dec","Q4","2017-12",1,"Mon",20171211
2017-12-12 00:00:00.000,2017,12,"Dec","Q4","2017-12",2,"Tue",20171212
2017-12-13 00:00:00.000,2017,12,"Dec","Q4","2017-12",3,"Wed",20171213
2017-12-14 00:00:00.000,2017,12,"Dec","Q4","2017-12",4,"Thu",20171214
2017-12-15 00:00:00.000,2017,12,"Dec","Q4","2017-12",5,"Fri",20171215
2017-12-16 00:00:00.000,2017,12,"Dec","Q4","2017-12",6,"Sat",20171216
2017-12-17 00:00:00.000,2017,12,"Dec","Q4","2017-12",7,"Sun",20171217
2017-12-18 00:00:00.000,2017,12,"Dec","Q4","2017-12",1,"Mon",20171218
2017-12-19 00:00:00.000,2017,12,"Dec","Q4","2017-12",2,"Tue",20171219
2017-12-20 00:00:00.000,2017,12,"Dec","Q4","2017-12",3,"Wed",20171220
2017-12-21 00:00:00.000,2017,12,"Dec","Q4","2017-12",4,"Thu",20171221
2017-12-22 00:00:00.000,2017,12,"Dec","Q4","2017-12",5,"Fri",20171222
2017-12-23 00:00:00.000,2017,12,"Dec","Q4","2017-12",6,"Sat",20171223
2017-12-24 00:00:00.000,2017,12,"Dec","Q4","2017-12",7,"Sun",20171224
2017-12-25 00:00:00.000,2017,12,"Dec","Q4","2017-12",1,"Mon",20171225
2017-12-26 00:00:00.000,2017,12,"Dec","Q4","2017-12",2,"Tue",20171226
2017-12-27 00:00:00.000,2017,12,"Dec","Q4","2017-12",3,"Wed",20171227
2017-12-28 00:00:00.000,2017,12,"Dec","Q4","2017-12",4,"Thu",20171228
2017-12-29 00:00:00.000,2017,12,"Dec","Q4","2017-12",5,"Fri",20171229
2017-12-30 00:00:00.000,2017,12,"Dec","Q4","2017-12",6,"Sat",20171230
2017-12-31 00:00:00.000,2017,12,"Dec","Q4","2017-12",7,"Sun",20171231
2018-01-01 00:00:00.000,2018,1,"Jan","Q1","2018-01",1,"Mon",20180101
2018-01-02 00:00:00.000,2018,1,"Jan","Q1","2018-01",2,"Tue",20180102
2018-01-03 00:00:00.000,2018,1,"Jan","Q1","2018-01",3,"Wed",20180103
2018-01-04 00:00:00.000,2018,1,"Jan","Q1","2018-01",4,"Thu",20180104
2018-01-05 00:00:00.000,2018,1,"Jan","Q1","2018-01",5,"Fri",20180105
2018-01-06 00:00:00.000,2018,1,"Jan","Q1","2018-01",6,"Sat",20180106
2018-01-07 00:00:00.000,2018,1,"Jan","Q1","2018-01",7,"Sun",20180107
2018-01-08 00:00:00.000,2018,1,"Jan","Q1","2018-01",1,"Mon",20180108
2018-01-09 00:00:00.000,2018,1,"Jan","Q1","2018-01",2,"Tue",20180109
2018-01-10 00:00:00.000,2018,1,"Jan","Q1","2018-01",3,"Wed",20180110
2018-01-11 00:00:00.000,2018,1,"Jan","Q1","2018-01",4,"Thu",20180111
2018-01-12 00:00:00.000,2018,1,"Jan","Q1","2018-01",5,"Fri",20180112
2018-01-13 00:00:00.000,2018,1,"Jan","Q1","2018-01",6,"Sat",20180113
2018-01-14 00:00:00.000,2018,1,"Jan","Q1","2018-01",7,"Sun",20180114
2018-01-15 00:00:00.000,2018,1,"Jan","Q1","2018-01",1,"Mon",20180115
2018-01-16 00:00:00.000,2018,1,"Jan","Q1","2018-01",2,"Tue",20180116
2018-01-17 00:00:00.000,2018,1,"Jan","Q1","2018-01",3,"Wed",20180117
2018-01-18 00:00:00.000,2018,1,"Jan","Q1","2018-01",4,"Thu",20180118
2018-01-19 00:00:00.000,2018,1,"Jan","Q1","2018-01",5,"Fri",20180119
2018-01-20 00:00:00.000,2018,1,"Jan","Q1","2018-01",6,"Sat",20180120
2018-01-21 00:00:00.000,2018,1,"Jan","Q1","2018-01",7,"Sun",20180121
2018-01-22 00:00:00.000,2018,1,"Jan","Q1","2018-01",1,"Mon",20180122
2018-01-23 00:00:00.000,2018,1,"Jan","Q1","2018-01",2,"Tue",20180123
2018-01-24 00:00:00.000,2018,1,"Jan","Q1","2018-01",3,"Wed",20180124
2018-01-25 00:00:00.000,2018,1,"Jan","Q1","2018-01",4,"Thu",20180125
2018-01-26 00:00:00.000,2018,1,"Jan","Q1","2018-01",5,"Fri",20180126
2018-01-27 00:00:00.000,2018,1,"Jan","Q1","2018-01",6,"Sat",20180127
2018-01-28 00:00:00.000,2018,1,"Jan","Q1","2018-01",7,"Sun",20180128
2018-01-29 00:00:00.000,2018,1,"Jan","Q1","2018-01",1,"Mon",20180129
2018-01-30 00:00:00.000,2018,1,"Jan","Q1","2018-01",2,"Tue",20180130
2018-01-31 00:00:00.000,2018,1,"Jan","Q1","2018-01",3,"Wed",20180131
2018-02-01 00:00:00.000,2018,2,"Feb","Q1","2018-02",4,"Thu",20180201
2018-02-02 00:00:00.000,2018,2,"Feb","Q1","2018-02",5,"Fri",20180202
2018-02-03 00:00:00.000,2018,2,"Feb","Q1","2018-02",6,"Sat",20180203
2018-02-04 00:00:00.000,2018,2,"Feb","Q1","2018-02",7,"Sun",20180204
2018-02-05 00:00:00.000,2018,2,"Feb","Q1","2018-02",1,"Mon",20180205
2018-02-06 00:00:00.000,2018,2,"Feb","Q1","2018-02",2,"Tue",20180206
2018-02-07 00:00:00.000,2018,2,"Feb","Q1","2018-02",3,"Wed",20180207
2018-02-08 00:00:00.000,2018,2,"Feb","Q1","2018-02",4,"Thu",20180208
2018-02-09 00:00:00.000,2018,2,"Feb","Q1","2018-02",5,"Fri",20180209
2018-02-10 00:00:00.000,2018,2,"Feb","Q1","2018-02",6,"Sat",20180210
2018-02-11 00:00:00.000,2018,2,"Feb","Q1","2018-02",7,"Sun",20180211
2018-02-12 00:00:00.000,2018,2,"Feb","Q1","2018-02",1,"Mon",20180212
2018-02-13 00:00:00.000,2018,2,"Feb","Q1","2018-02",2,"Tue",20180213
2018-02-14 00:00:00.000,2018,2,"Feb","Q1","2018-02",3,"Wed",20180214
2018-02-15 00:00:00.000,2018,2,"Feb","Q1","2018-02",4,"Thu",20180215
2018-02-16 00:00:00.000,2018,2,"Feb","Q1","2018-02",5,"Fri",20180216
2018-02-17 00:00:00.000,2018,2,"Feb","Q1","2018-02",6,"Sat",20180217
2018-02-18 00:00:00.000,2018,2,"Feb","Q1","2018-02",7,"Sun",20180218
2018-02-19 00:00:00.000,2018,2,"Feb","Q1","2018-02",1,"Mon",20180219
2018-02-20 00:00:00.000,2018,2,"Feb","Q1","2018-02",2,"Tue",20180220
2018-02-21 00:00:00.000,2018,2,"Feb","Q1","2018-02",3,"Wed",20180221
2018-02-22 00:00:00.000,2018,2,"Feb","Q1","2018-02",4,"Thu",20180222
2018-02-23 00:00:00.000,2018,2,"Feb","Q1","2018-02",5,"Fri",20180223
2018-02-24 00:00:00.000,2018,2,"Feb","Q1","2018-02",6,"Sat",20180224
2018-02-25 00:00:00.000,2018,2,"Feb","Q1","2018-02",7,"Sun",20180225
2018-02-26 00:00:00.000,2018,2,"Feb","Q1","2018-02",1,"Mon",20180226
2018-02-27 00:00:00.000,2018,2,"Feb","Q1","2018-02",2,"Tue",20180227
2018-02-28 00:00:00.000,2018,2,"Feb","Q1","2018-02",3,"Wed",20180228
2018-03-01 00:00:00.000,2018,3,"Mar","Q1","2018-03",4,"Thu",20180301
2018-03-02 00:00:00.000,2018,3,"Mar","Q1","2018-03",5,"Fri",20180302
2018-03-03 00:00:00.000,2018,3,"Mar","Q1","2018-03",6,"Sat",20180303
2018-03-04 00:00:00.000,2018,3,"Mar","Q1","2018-03",7,"Sun",20180304
2018-03-05 00:00:00.000,2018,3,"Mar","Q1","2018-03",1,"Mon",20180305
2018-03-06 00:00:00.000,2018,3,"Mar","Q1","2018-03",2,"Tue",20180306
2018-03-07 00:00:00.000,2018,3,"Mar","Q1","2018-03",3,"Wed",20180307
2018-03-08 00:00:00.000,2018,3,"Mar","Q1","2018-03",4,"Thu",20180308
2018-03-09 00:00:00.000,2018,3,"Mar","Q1","2018-03",5,"Fri",20180309
2018-03-10 00:00:00.000,2018,3,"Mar","Q1","2018-03",6,"Sat",20180310
2018-03-11 00:00:00.000,2018,3,"Mar","Q1","2018-03",7,"Sun",20180311
2018-03-12 00:00:00.000,2018,3,"Mar","Q1","2018-03",1,"Mon",20180312
2018-03-13 00:00:00.000,2018,3,"Mar","Q1","2018-03",2,"Tue",20180313
2018-03-14 00:00:00.000,2018,3,"Mar","Q1","2018-03",3,"Wed",20180314
2018-03-15 00:00:00.000,2018,3,"Mar","Q1","2018-03",4,"Thu",20180315
2018-03-16 00:00:00.000,2018,3,"Mar","Q1","2018-03",5,"Fri",20180316
2018-03-17 00:00:00.000,2018,3,"Mar","Q1","2018-03",6,"Sat",20180317
2018-03-18 00:00:00.000,2018,3,"Mar","Q1","2018-03",7,"Sun",20180318
2018-03-19 00:00:00.000,2018,3,"Mar","Q1","2018-03",1,"Mon",20180319
2018-03-20 00:00:00.000,2018,3,"Mar","Q1","2018-03",2,"Tue",20180320
2018-03-21 00:00:00.000,2018,3,"Mar","Q1","2018-03",3,"Wed",20180321
2018-03-22 00:00:00.000,2018,3,"Mar","Q1","2018-03",4,"Thu",20180322
2018-03-23 00:00:00.000,2018,3,"Mar","Q1","2018-03",5,"Fri",20180323
2018-03-24 00:00:00.000,2018,3,"Mar","Q1","2018-03",6,"Sat",20180324
2018-03-25 00:00:00.000,2018,3,"Mar","Q1","2018-03",7,"Sun",20180325
2018-03-26 00:00:00.000,2018,3,"Mar","Q1","2018-03",1,"Mon",20180326
2018-03-27 00:00:00.000,2018,3,"Mar","Q1","2018-03",2,"Tue",20180327
2018-03-28 00:00:00.000,2018,3,"Mar","Q1","2018-03",3,"Wed",20180328
2018-03-29 00:00:00.000,2018,3,"Mar","Q1","2018-03",4,"Thu",20180329
2018-03-30 00:00:00.000,2018,3,"Mar","Q1","2018-03",5,"Fri",20180330
2018-03-31 00:00:00.000,2018,3,"Mar","Q1","2018-03",6,"Sat",20180331
2018-04-01 00:00:00.000,2018,4,"Apr","Q2","2018-04",7,"Sun",20180401
2018-04-02 00:00:00.000,2018,4,"Apr","Q2","2018-04",1,"Mon",20180402
2018-04-03 00:00:00.000,2018,4,"Apr","Q2","2018-04",2,"Tue",20180403
2018-04-04 00:00:00.000,2018,4,"Apr","Q2","2018-04",3,"Wed",20180404
2018-04-05 00:00:00.000,2018,4,"Apr","Q2","2018-04",4,"Thu",20180405
2018-04-06 00:00:00.000,2018,4,"Apr","Q2","2018-04",5,"Fri",20180406
2018-04-07 00:00:00.000,2018,4,"Apr","Q2","2018-04",6,"Sat",20180407
2018-04-08 00:00:00.000,2018,4,"Apr","Q2","2018-04",7,"Sun",20180408
2018-04-09 00:00:00.000,2018,4,"Apr","Q2","2018-04",1,"Mon",20180409
2018-04-10 00:00:00.000,2018,4,"Apr","Q2","2018-04",2,"Tue",20180410
2018-04-11 00:00:00.000,2018,4,"Apr","Q2","2018-04",3,"Wed",20180411
2018-04-12 00:00:00.000,2018,4,"Apr","Q2","2018-04",4,"Thu",20180412
2018-04-13 00:00:00.000,2018,4,"Apr","Q2","2018-04",5,"Fri",20180413
2018-04-14 00:00:00.000,2018,4,"Apr","Q2","2018-04",6,"Sat",20180414
2018-04-15 00:00:00.000,2018,4,"Apr","Q2","2018-04",7,"Sun",20180415
2018-04-16 00:00:00.000,2018,4,"Apr","Q2","2018-04",1,"Mon",20180416
2018-04-17 00:00:00.000,2018,4,"Apr","Q2","2018-04",2,"Tue",20180417
2018-04-18 00:00:00.000,2018,4,"Apr","Q2","2018-04",3,"Wed",20180418
2018-04-19 00:00:00.000,2018,4,"Apr","Q2","2018-04",4,"Thu",20180419
2018-04-20 00:00:00.000,2018,4,"Apr","Q2","2018-04",5,"Fri",20180420
2018-04-21 00:00:00.000,2018,4,"Apr","Q2","2018-04",6,"Sat",20180421
2018-04-22 00:00:00.000,2018,4,"Apr","Q2","2018-04",7,"Sun",20180422
2018-04-23 00:00:00.000,2018,4,"Apr","Q2","2018-04",1,"Mon",20180423
2018-04-24 00:00:00.000,2018,4,"Apr","Q2","2018-04",2,"Tue",20180424
2018-04-25 00:00:00.000,2018,4,"Apr","Q2","2018-04",3,"Wed",20180425
2018-04-26 00:00:00.000,2018,4,"Apr","Q2","2018-04",4,"Thu",20180426
2018-04-27 00:00:00.000,2018,4,"Apr","Q2","2018-04",5,"Fri",20180427
2018-04-28 00:00:00.000,2018,4,"Apr","Q2","2018-04",6,"Sat",20180428
2018-04-29 00:00:00.000,2018,4,"Apr","Q2","2018-04",7,"Sun",20180429
2018-04-30 00:00:00.000,2018,4,"Apr","Q2","2018-04",1,"Mon",20180430
2018-05-01 00:00:00.000,2018,5,"May","Q2","2018-05",2,"Tue",20180501
2018-05-02 00:00:00.000,2018,5,"May","Q2","2018-05",3,"Wed",20180502
2018-05-03 00:00:00.000,2018,5,"May","Q2","2018-05",4,"Thu",20180503
2018-05-04 00:00:00.000,2018,5,"May","Q2","2018-05",5,"Fri",20180504
2018-05-05 00:00:00.000,2018,5,"May","Q2","2018-05",6,"Sat",20180505
2018-05-06 00:00:00.000,2018,5,"May","Q2","2018-05",7,"Sun",20180506
2018-05-07 00:00:00.000,2018,5,"May","Q2","2018-05",1,"Mon",20180507
2018-05-08 00:00:00.000,2018,5,"May","Q2","2018-05",2,"Tue",20180508
2018-05-09 00:00:00.000,2018,5,"May","Q2","2018-05",3,"Wed",20180509
2018-05-10 00:00:00.000,2018,5,"May","Q2","2018-05",4,"Thu",20180510
2018-05-11 00:00:00.000,2018,5,"May","Q2","2018-05",5,"Fri",20180511
2018-05-12 00:00:00.000,2018,5,"May","Q2","2018-05",6,"Sat",20180512
2018-05-13 00:00:00.000,2018,5,"May","Q2","2018-05",7,"Sun",20180513
2018-05-14 00:00:00.000,2018,5,"May","Q2","2018-05",1,"Mon",20180514
2018-05-15 00:00:00.000,2018,5,"May","Q2","2018-05",2,"Tue",20180515
2018-05-16 00:00:00.000,2018,5,"May","Q2","2018-05",3,"Wed",20180516
2018-05-17 00:00:00.000,2018,5,"May","Q2","2018-05",4,"Thu",20180517
2018-05-18 00:00:00.000,2018,5,"May","Q2","2018-05",5,"Fri",20180518
2018-05-19 00:00:00.000,2018,5,"May","Q2","2018-05",6,"Sat",20180519
2018-05-20 00:00:00.000,2018,5,"May","Q2","2018-05",7,"Sun",20180520
2018-05-21 00:00:00.000,2018,5,"May","Q2","2018-05",1,"Mon",20180521
2018-05-22 00:00:00.000,2018,5,"May","Q2","2018-05",2,"Tue",20180522
2018-05-23 00:00:00.000,2018,5,"May","Q2","2018-05",3,"Wed",20180523
2018-05-24 00:00:00.000,2018,5,"May","Q2","2018-05",4,"Thu",20180524
2018-05-25 00:00:00.000,2018,5,"May","Q2","2018-05",5,"Fri",20180525
2018-05-26 00:00:00.000,2018,5,"May","Q2","2018-05",6,"Sat",20180526
2018-05-27 00:00:00.000,2018,5,"May","Q2","2018-05",7,"Sun",20180527
2018-05-28 00:00:00.000,2018,5,"May","Q2","2018-05",1,"Mon",20180528
2018-05-29 00:00:00.000,2018,5,"May","Q2","2018-05",2,"Tue",20180529
2018-05-30 00:00:00.000,2018,5,"May","Q2","2018-05",3,"Wed",20180530
2018-05-31 00:00:00.000,2018,5,"May","Q2","2018-05",4,"Thu",20180531
2018-06-01 00:00:00.000,2018,6,"Jun","Q2","2018-06",5,"Fri",20180601
2018-06-02 00:00:00.000,2018,6,"Jun","Q2","2018-06",6,"Sat",20180602
2018-06-03 00:00:00.000,2018,6,"Jun","Q2","2018-06",7,"Sun",20180603
2018-06-04 00:00:00.000,2018,6,"Jun","Q2","2018-06",1,"Mon",20180604
2018-06-05 00:00:00.000,2018,6,"Jun","Q2","2018-06",2,"Tue",20180605
2018-06-06 00:00:00.000,2018,6,"Jun","Q2","2018-06",3,"Wed",20180606
2018-06-07 00:00:00.000,2018,6,"Jun","Q2","2018-06",4,"Thu",20180607
2018-06-08 00:00:00.000,2018,6,"Jun","Q2","2018-06",5,"Fri",20180608
2018-06-09 00:00:00.000,2018,6,"Jun","Q2","2018-06",6,"Sat",20180609
2018-06-10 00:00:00.000,2018,6,"Jun","Q2","2018-06",7,"Sun",20180610
2018-06-11 00:00:00.000,2018,6,"Jun","Q2","2018-06",1,"Mon",20180611
2018-06-12 00:00:00.000,2018,6,"Jun","Q2","2018-06",2,"Tue",20180612
2018-06-13 00:00:00.000,2018,6,"Jun","Q2","2018-06",3,"Wed",20180613
2018-06-14 00:00:00.000,2018,6,"Jun","Q2","2018-06",4,"Thu",20180614
2018-06-15 00:00:00.000,2018,6,"Jun","Q2","2018-06",5,"Fri",20180615
2018-06-16 00:00:00.000,2018,6,"Jun","Q2","2018-06",6,"Sat",20180616
2018-06-17 00:00:00.000,2018,6,"Jun","Q2","2018-06",7,"Sun",20180617
2018-06-18 00:00:00.000,2018,6,"Jun","Q2","2018-06",1,"Mon",20180618
2018-06-19 00:00:00.000,2018,6,"Jun","Q2","2018-06",2,"Tue",20180619
2018-06-20 00:00:00.000,2018,6,"Jun","Q2","2018-06",3,"Wed",20180620
2018-06-21 00:00:00.000,2018,6,"Jun","Q2","2018-06",4,"Thu",20180621
2018-06-22 00:00:00.000,2018,6,"Jun","Q2","2018-06",5,"Fri",20180622
2018-06-23 00:00:00.000,2018,6,"Jun","Q2","2018-06",6,"Sat",20180623
2018-06-24 00:00:00.000,2018,6,"Jun","Q2","2018-06",7,"Sun",20180624
2018-06-25 00:00:00.000,2018,6,"Jun","Q2","2018-06",1,"Mon",20180625
2018-06-26 00:00:00.000,2018,6,"Jun","Q2","2018-06",2,"Tue",20180626
2018-06-27 00:00:00.000,2018,6,"Jun","Q2","2018-06",3,"Wed",20180627
2018-06-28 00:00:00.000,2018,6,"Jun","Q2","2018-06",4,"Thu",20180628
2018-06-29 00:00:00.000,2018,6,"Jun","Q2","2018-06",5,"Fri",20180629
2018-06-30 00:00:00.000,2018,6,"Jun","Q2","2018-06",6,"Sat",20180630
2018-07-01 00:00:00.000,2018,7,"Jul","Q3","2018-07",7,"Sun",20180701
2018-07-02 00:00:00.000,2018,7,"Jul","Q3","2018-07",1,"Mon",20180702
2018-07-03 00:00:00.000,2018,7,"Jul","Q3","2018-07",2,"Tue",20180703
2018-07-04 00:00:00.000,2018,7,"Jul","Q3","2018-07",3,"Wed",20180704
2018-07-05 00:00:00.000,2018,7,"Jul","Q3","2018-07",4,"Thu",20180705
2018-07-06 00:00:00.000,2018,7,"Jul","Q3","2018-07",5,"Fri",20180706
2018-07-07 00:00:00.000,2018,7,"Jul","Q3","2018-07",6,"Sat",20180707
2018-07-08 00:00:00.000,2018,7,"Jul","Q3","2018-07",7,"Sun",20180708
2018-07-09 00:00:00.000,2018,7,"Jul","Q3","2018-07",1,"Mon",20180709
2018-07-10 00:00:00.000,2018,7,"Jul","Q3","2018-07",2,"Tue",20180710
2018-07-11 00:00:00.000,2018,7,"Jul","Q3","2018-07",3,"Wed",20180711
2018-07-12 00:00:00.000,2018,7,"Jul","Q3","2018-07",4,"Thu",20180712
2018-07-13 00:00:00.000,2018,7,"Jul","Q3","2018-07",5,"Fri",20180713
2018-07-14 00:00:00.000,2018,7,"Jul","Q3","2018-07",6,"Sat",20180714
2018-07-15 00:00:00.000,2018,7,"Jul","Q3","2018-07",7,"Sun",20180715
2018-07-16 00:00:00.000,2018,7,"Jul","Q3","2018-07",1,"Mon",20180716
2018-07-17 00:00:00.000,2018,7,"Jul","Q3","2018-07",2,"Tue",20180717
2018-07-18 00:00:00.000,2018,7,"Jul","Q3","2018-07",3,"Wed",20180718
2018-07-19 00:00:00.000,2018,7,"Jul","Q3","2018-07",4,"Thu",20180719
2018-07-20 00:00:00.000,2018,7,"Jul","Q3","2018-07",5,"Fri",20180720
