Zip,city,state,latitude,longitude,timezone,dst
16244,"Nu Mine","PA",40.796406,-79.2727,-5,1
16245,"Oak Ridge","PA",41.007679,-79.29719,-5,1
16246,"Plumville","PA",40.793823,-79.18023,-5,1
16248,"Rimersburg","PA",41.039668,-79.50254,-5,1
16249,"Rural Valley","PA",40.779271,-79.31915,-5,1
16250,"Sagamore","PA",40.776212,-79.23196,-5,1
16253,"Seminole","PA",40.95557,-79.34352,-5,1
16254,"Shippenville","PA",41.255691,-79.45122,-5,1
16255,"Sligo","PA",41.115411,-79.46865,-5,1
16256,"Smicksburg","PA",40.854736,-79.13528,-5,1
16257,"Snydersburg","PA",41.202325,-79.453751,-5,1
16258,"Strattanville","PA",41.221629,-79.28293,-5,1
16259,"Templeton","PA",40.90764,-79.45161,-5,1
16260,"Vowinckel","PA",41.41229,-79.22805,-5,1
16261,"Widnoon","PA",40.847829,-79.451575,-5,1
16262,"Worthington","PA",40.839519,-79.65268,-5,1
16263,"Yatesboro","PA",40.801244,-79.33317,-5,1
16299,"South Buffalo","PA",40.755638,-79.651602,-5,1
16301,"Oil City","PA",41.439658,-79.69044,-5,1
16302,"Oil City","PA",41.407066,-79.730975,-5,1
16311,"Carlton","PA",41.452879,-80.0222,-5,1
16312,"Chandlers Valley","PA",41.935848,-79.309668,-5,1
16313,"Clarendon","PA",41.773848,-79.11801,-5,1
16314,"Cochranton","PA",41.517339,-80.05761,-5,1
16316,"Conneaut Lake","PA",41.607955,-80.29601,-5,1
16317,"Cooperstown","PA",41.526679,-79.86027,-5,1
16319,"Cranberry","PA",41.321298,-79.6478,-5,1
16321,"East Hickory","PA",41.581586,-79.40272,-5,1
16322,"Endeavor","PA",41.626321,-79.3633,-5,1
16323,"Franklin","PA",41.407366,-79.83921,-5,1
16326,"Fryburg","PA",41.362104,-79.43125,-5,1
16327,"Guys Mills","PA",41.61792,-79.94934,-5,1
16328,"Hydetown","PA",41.666057,-80.065793,-5,1
16329,"Irvine","PA",41.821327,-79.27004,-5,1
16331,"Kossuth","PA",41.306317,-79.57486,-5,1
16332,"Lickingville","PA",41.378962,-79.37128,-5,1
16333,"Ludlow","PA",41.732284,-78.9393,-5,1
16334,"Marble","PA",41.316316,-79.44164,-5,1
16335,"Meadville","PA",41.637502,-80.15214,-5,1
16340,"Pittsfield","PA",41.826878,-79.42231,-5,1
16341,"Pleasantville","PA",41.560056,-79.53852,-5,1
16342,"Polk","PA",41.335938,-79.93647,-5,1
16343,"Reno","PA",41.410693,-79.75012,-5,1
16344,"Rouseville","PA",41.471398,-79.68946,-5,1
16345,"Russell","PA",41.954896,-79.09583,-5,1
16346,"Seneca","PA",41.378236,-79.6864,-5,1
16347,"Sheffield","PA",41.676904,-79.03116,-5,1
16350,"Sugar Grove","PA",41.977253,-79.33007,-5,1
16351,"Tidioute","PA",41.680467,-79.39428,-5,1
16352,"Tiona","PA",41.764498,-79.04693,-5,1
16353,"Tionesta","PA",41.493473,-79.3902,-5,1
16354,"Titusville","PA",41.622203,-79.69298,-5,1
16355,"East Fairfield","PA",41.562679,-80.062136,-5,1
16360,"Townville","PA",41.684627,-79.88684,-5,1
16361,"Tylersburg","PA",41.391383,-79.34078,-5,1
16362,"Utica","PA",41.445871,-79.96704,-5,1
16364,"Venus","PA",41.369406,-79.51724,-5,1
16365,"Warren","PA",41.853225,-79.15521,-5,1
16366,"Warren","PA",41.811682,-79.264322,-5,1
16367,"Warren","PA",41.811682,-79.264322,-5,1
16368,"Irvine","PA",41.811682,-79.264322,-5,1
16369,"Irvine","PA",41.811682,-79.264322,-5,1
16370,"West Hickory","PA",41.569732,-79.40911,-5,1
16371,"Youngsville","PA",41.860809,-79.31703,-5,1
16372,"Clintonville","PA",41.199578,-79.87436,-5,1
16373,"Emlenton","PA",41.195768,-79.70044,-5,1
16374,"Kennerdell","PA",41.252823,-79.82675,-5,1
16375,"Lamartine","PA",41.202325,-79.453751,-5,1
16388,"Meadville","PA",41.659552,-80.157553,-5,1
16401,"Albion","PA",41.883648,-80.37687,-5,1
16402,"Bear Lake","PA",41.972884,-79.478,-5,1
16403,"Cambridge Springs","PA",41.79637,-80.02524,-5,1
16404,"Centerville","PA",41.727069,-79.78908,-5,1
16405,"Columbus","PA",41.94208,-79.54534,-5,1
16406,"Conneautville","PA",41.746056,-80.35888,-5,1
16407,"Corry","PA",41.919028,-79.65224,-5,1
16410,"Cranesville","PA",41.922138,-80.32884,-5,1
16411,"East Springfield","PA",41.981289,-80.44277,-5,1
16412,"Edinboro","PA",41.875896,-80.15129,-5,1
16413,"Elgin","PA",42.182748,-80.064915,-5,1
16414,"Bloomfield","PA",41.785249,-79.787096,-5,1
16415,"Fairview","PA",42.035523,-80.23526,-5,1
16416,"Garland","PA",41.81426,-79.44777,-5,1
16417,"Girard","PA",41.979,-80.3098,-5,1
16420,"Grand Valley","PA",41.700333,-79.54788,-5,1
16421,"Harborcreek","PA",42.169106,-79.9409,-5,1
16422,"Harmonsburg","PA",41.661068,-80.31618,-5,1
16423,"Lake City","PA",42.019394,-80.34064,-5,1
16424,"Linesville","PA",41.63471,-80.43671,-5,1
16426,"McKean","PA",41.992528,-80.14448,-5,1
16427,"Mill Village","PA",41.87504,-79.96986,-5,1
16428,"North East","PA",42.195488,-79.83296,-5,1
16430,"North Springfield","PA",41.999881,-80.42585,-5,1
16432,"Riceville","PA",41.666057,-80.065793,-5,1
16433,"Saegertown","PA",41.732434,-80.14613,-5,1
16434,"Spartansburg","PA",41.803172,-79.68296,-5,1
16435,"Springboro","PA",41.817144,-80.38568,-5,1
16436,"Spring Creek","PA",41.860822,-79.51047,-5,1
16438,"Union City","PA",41.87487,-79.843,-5,1
16440,"Venango","PA",41.774575,-80.1145,-5,1
16441,"Waterford","PA",41.93958,-79.98542,-5,1
16442,"Wattsburg","PA",42.029506,-79.82547,-5,1
16443,"West Springfield","PA",41.942171,-80.48002,-5,1
16444,"Edinboro","PA",42.182748,-80.064915,-5,1
16475,"Albion","PA",42.182748,-80.064915,-5,1
16501,"Erie","PA",42.122957,-80.08437,-5,1
16502,"Erie","PA",42.110757,-80.10024,-5,1
16503,"Erie","PA",42.127807,-80.06351,-5,1
16504,"Erie","PA",42.110156,-80.05187,-5,1
16505,"Erie","PA",42.100307,-80.15552,-5,1
16506,"Erie","PA",42.072606,-80.14541,-5,1
16507,"Erie","PA",42.132707,-80.08452,-5,1
16508,"Erie","PA",42.097856,-80.09147,-5,1
16509,"Erie","PA",42.074056,-80.06927,-5,1
16510,"Erie","PA",42.126956,-80.0004,-5,1
16511,"Erie","PA",42.156157,-80.01686,-5,1
16512,"Erie","PA",42.030201,-80.257855,-5,1
16514,"Erie","PA",42.182748,-80.064915,-5,1
16515,"Erie","PA",42.182748,-80.064915,-5,1
16522,"Erie","PA",42.182748,-80.064915,-5,1
16530,"Erie","PA",42.182748,-80.064915,-5,1
16531,"Erie","PA",42.182748,-80.064915,-5,1
16532,"Erie","PA",42.182748,-80.064915,-5,1
16533,"Erie","PA",42.182748,-80.064915,-5,1
16534,"Erie","PA",42.182748,-80.064915,-5,1
16538,"Erie","PA",42.182748,-80.064915,-5,1
16541,"Erie","PA",42.182748,-80.064915,-5,1
16544,"Erie","PA",42.182748,-80.064915,-5,1
16546,"Erie","PA",42.182748,-80.064915,-5,1
16550,"Erie","PA",42.182748,-80.064915,-5,1
16553,"Erie","PA",42.182748,-80.064915,-5,1
16554,"Erie","PA",42.182748,-80.064915,-5,1
16558,"Erie","PA",42.182748,-80.064915,-5,1
16563,"Erie","PA",42.182748,-80.064915,-5,1
16565,"Erie","PA",42.182748,-80.064915,-5,1
16601,"Altoona","PA",40.526319,-78.40082,-5,1
16602,"Altoona","PA",40.50217,-78.39121,-5,1
16603,"Altoona","PA",40.50177,-78.410035,-5,1
16611,"Alexandria","PA",40.561651,-78.10583,-5,1
16613,"Ashville","PA",40.554187,-78.5406,-5,1
16614,"Bakers Summit","PA",40.262311,-78.421434,-5,1
16616,"Beccaria","PA",40.770522,-78.44099,-5,1
16617,"Bellwood","PA",40.601566,-78.33361,-5,1
16619,"Blandburg","PA",40.684811,-78.41481,-5,1
16620,"Brisbin","PA",40.8376,-78.3527,-5,1
16621,"Broad Top","PA",40.211299,-78.13,-5,1
16622,"Calvin","PA",40.336064,-78.06665,-5,1
16623,"Cassville","PA",40.274021,-78.04002,-5,1
16624,"Chest Springs","PA",40.578804,-78.6098,-5,1
16625,"Claysburg","PA",40.290914,-78.48646,-5,1
16627,"Coalport","PA",40.753504,-78.52097,-5,1
16629,"Coupon","PA",40.521778,-78.526274,-5,1
16630,"Cresson","PA",40.464754,-78.5885,-5,1
16631,"Curryville","PA",40.282346,-78.34748,-5,1
16633,"Defiance","PA",40.160858,-78.23205,-5,1
16634,"Dudley","PA",40.205819,-78.17565,-5,1
16635,"Duncansville","PA",40.419572,-78.44934,-5,1
16636,"Dysart","PA",40.612642,-78.51947,-5,1
16637,"East Freedom","PA",40.34068,-78.43301,-5,1
16638,"Entriken","PA",40.335188,-78.20534,-5,1
16639,"Fallentimber","PA",40.687083,-78.47615,-5,1
16640,"Flinton","PA",40.711195,-78.56081,-5,1
16641,"Gallitzin","PA",40.487413,-78.55617,-5,1
16644,"Glasgow","PA",40.717845,-78.463679,-5,1
16645,"Glen Hope","PA",40.798959,-78.50032,-5,1
16646,"Hastings","PA",40.670162,-78.70932,-5,1
16647,"Hesston","PA",40.40537,-78.10103,-5,1
16648,"Hollidaysburg","PA",40.439272,-78.37421,-5,1
16650,"Hopewell","PA",40.132345,-78.26845,-5,1
16651,"Houtzdale","PA",40.827635,-78.36046,-5,1
16652,"Huntingdon","PA",40.498403,-77.99417,-5,1
16654,"Huntingdon","PA",40.402523,-77.966977,-5,1
16655,"Imler","PA",40.235,-78.53545,-5,1
16656,"Irvona","PA",40.792727,-78.5578,-5,1
16657,"James Creek","PA",40.341859,-78.1723,-5,1
16659,"Loysburg","PA",40.16478,-78.37709,-5,1
16660,"McConnellstown","PA",40.402523,-77.966977,-5,1
16661,"Madera","PA",40.841761,-78.46167,-5,1
16662,"Martinsburg","PA",40.306709,-78.31987,-5,1
16663,"Morann","PA",40.789079,-78.375,-5,1
16664,"New Enterprise","PA",40.174807,-78.41772,-5,1
16665,"Newry","PA",40.393223,-78.43508,-5,1
16666,"Osceola Mills","PA",40.85258,-78.28335,-5,1
16667,"Osterburg","PA",40.173012,-78.52762,-5,1
16668,"Patton","PA",40.63949,-78.63816,-5,1
16669,"Petersburg","PA",40.627047,-77.96449,-5,1
16670,"Queen","PA",40.25915,-78.50652,-5,1
16671,"Ramey","PA",40.800186,-78.4013,-5,1
16672,"Riddlesburg","PA",40.160825,-78.25489,-5,1
16673,"Roaring Spring","PA",40.328843,-78.39897,-5,1
16674,"Robertsdale","PA",40.196898,-78.10266,-5,1
16675,"Saint Boniface","PA",40.671181,-78.675548,-5,1
16677,"Sandy Ridge","PA",40.807219,-78.26071,-5,1
16678,"Saxton","PA",40.221352,-78.22785,-5,1
16679,"Six Mile Run","PA",40.163172,-78.20555,-5,1
16680,"Smithmill","PA",40.75212,-78.41085,-5,1
16681,"Smokerun","PA",40.792825,-78.43559,-5,1
16682,"Sproul","PA",40.271645,-78.45919,-5,1
16683,"Spruce Creek","PA",40.662087,-78.07012,-5,1
16684,"Tipton","PA",40.636691,-78.303614,-5,1
16685,"Todd","PA",40.273559,-78.07926,-5,1
16686,"Tyrone","PA",40.666444,-78.24353,-5,1
16689,"Waterfall","PA",40.092488,-78.08406,-5,1
16691,"Wells Tannery","PA",40.080393,-78.15342,-5,1
16692,"Westover","PA",40.757084999999996,-78.69622,-5,1
16693,"Williamsburg","PA",40.456531,-78.2221,-5,1
16694,"Wood","PA",40.167018,-78.13583,-5,1
16695,"Woodbury","PA",40.217753,-78.37197,-5,1
16698,"Houtzdale","PA",40.989115,-78.422403,-5,1
16699,"Cresson","PA",40.484487,-78.702224,-5,1
16701,"Bradford","PA",41.943791,-78.65448,-5,1
16720,"Austin","PA",41.613244,-78.07011,-5,1
16724,"Crosby","PA",41.747898,-78.37938,-5,1
16725,"Custer City","PA",41.902256,-78.659,-5,1
16726,"Cyclone","PA",41.816833,-78.58059,-5,1
16727,"Derrick City","PA",41.976763,-78.53541,-5,1
16728,"De Young","PA",41.415878,-78.665057,-5,1
16729,"Duke Center","PA",41.96192,-78.4841,-5,1
16730,"East Smethport","PA",41.811926,-78.42256,-5,1
16731,"Eldred","PA",41.957479,-78.39317,-5,1
16732,"Gifford","PA",41.850657,-78.60663,-5,1
16733,"Hazel Hurst","PA",41.713565,-78.56703,-5,1
16734,"James City","PA",41.619029,-78.84,-5,1
16735,"Kane","PA",41.628726,-78.80734,-5,1
16738,"Lewis Run","PA",41.833762,-78.68839,-5,1
16740,"Mount Jewett","PA",41.734498,-78.61379,-5,1
16743,"Port Allegany","PA",41.809546,-78.27125,-5,1
16744,"Rew","PA",41.883626,-78.5454,-5,1
16745,"Rixford","PA",41.925564,-78.50206,-5,1
16746,"Roulette","PA",41.800699,-78.14362,-5,1
16748,"Shinglehouse","PA",41.940288,-78.16186,-5,1
16749,"Smethport","PA",41.801302,-78.44419,-5,1
16750,"Turtlepoint","PA",41.876559,-78.32445,-5,1
16751,"Westline","PA",41.791063,-78.76347,-5,1
16801,"State College","PA",40.792011,-77.84993,-5,1
16802,"University Park","PA",40.806956,-77.86281,-5,1
16803,"State College","PA",40.802661,-77.89936,-5,1
16804,"State College","PA",40.972229,-77.760172,-5,1
16805,"State College","PA",40.972229,-77.760172,-5,1
16815,"Potter","PA",40.771122,-77.658267,-5,1
16820,"Aaronsburg","PA",40.908997,-77.42424,-5,1
16821,"Allport","PA",40.989115,-78.422403,-5,1
16822,"Beech Creek","PA",41.092339,-77.60545,-5,1
16823,"Bellefonte","PA",40.91255,-77.77387,-5,1
16825,"Bigler","PA",40.98169,-78.30514,-5,1
16826,"Blanchard","PA",41.059172,-77.60029,-5,1
16827,"Boalsburg","PA",40.78267,-77.78689,-5,1
16828,"Centre Hall","PA",40.828679,-77.6849,-5,1
16829,"Clarence","PA",41.053528,-77.96226,-5,1
16830,"Clearfield","PA",41.026239,-78.43838,-5,1
16832,"Coburn","PA",40.847255,-77.47633,-5,1
16833,"Curwensville","PA",40.948433,-78.55176,-5,1
16834,"Drifting","PA",41.033239,-78.1104,-5,1
16835,"Fleming","PA",40.904645,-77.875191,-5,1
16836,"Frenchville","PA",41.104737,-78.2344,-5,1
16837,"Glen Richey","PA",40.945702,-78.4745,-5,1
16838,"Grampian","PA",40.977104,-78.62296,-5,1
16839,"Grassflat","PA",41.004152,-78.11298,-5,1
16840,"Hawk Run","PA",40.924438,-78.20652,-5,1
16841,"Howard","PA",41.021843,-77.66909,-5,1
16843,"Hyde","PA",41.001993,-78.46381,-5,1
16844,"Julian","PA",40.896662,-77.91555,-5,1
16845,"Karthaus","PA",41.131415,-78.10643,-5,1
16847,"Kylertown","PA",40.994188,-78.16804,-5,1
16848,"Lamar","PA",41.010409,-77.53613,-5,1
16849,"Lanse","PA",40.972358,-78.12121,-5,1
16850,"Lecontes Mills","PA",40.989115,-78.422403,-5,1
16851,"Lemont","PA",40.809461,-77.81584,-5,1
16852,"Madisonburg","PA",40.92744,-77.52998,-5,1
16853,"Milesburg","PA",40.942533,-77.7892,-5,1
16854,"Millheim","PA",40.891594,-77.47605,-5,1
16855,"Mineral Springs","PA",40.998733,-78.37324,-5,1
16856,"Mingoville","PA",40.929263,-77.64581,-5,1
16858,"Morrisdale","PA",41.004198,-78.19085,-5,1
16859,"Moshannon","PA",41.0448,-78.024,-5,1
16860,"Munson","PA",40.954583,-78.1668,-5,1
16861,"New Millport","PA",40.87713,-78.53394,-5,1
16863,"Olanta","PA",40.914286,-78.48998,-5,1
16864,"Orviston","PA",41.105537,-77.75273,-5,1
16865,"Pennsylvania Furnace","PA",40.722897,-77.96941,-5,1
16866,"Philipsburg","PA",40.893028,-78.21678,-5,1
16868,"Pine Grove Mills","PA",40.726405,-77.911776,-5,1
16870,"Port Matilda","PA",40.801396,-78.045,-5,1
16871,"Pottersdale","PA",41.177156,-78.04399,-5,1
16872,"Rebersburg","PA",40.966199,-77.35299,-5,1
16873,"Shawville","PA",40.989115,-78.422403,-5,1
16874,"Snow Shoe","PA",41.034029,-77.93356,-5,1
16875,"Spring Mills","PA",40.833229,-77.57458,-5,1
16876,"Wallaceton","PA",40.960106,-78.28886,-5,1
16877,"Warriors Mark","PA",40.721787,-78.08561,-5,1
16878,"West Decatur","PA",40.943755,-78.30853,-5,1
16879,"Winburne","PA",40.962566,-78.15005,-5,1
16881,"Woodland","PA",41.018168,-78.32112,-5,1
16882,"Woodward","PA",40.918517,-77.32269,-5,1
16901,"Wellsboro","PA",41.736343,-77.31915,-5,1
16910,"Alba","PA",41.77197,-76.521266,-5,1
16911,"Arnot","PA",41.664117,-77.14153,-5,1
16912,"Blossburg","PA",41.676922,-77.0616,-5,1
16914,"Columbia Cross Roads","PA",41.86401,-76.76982,-5,1
16915,"Coudersport","PA",41.800278,-77.98905,-5,1
16917,"Covington","PA",41.739613,-77.07521,-5,1
16918,"Cowanesque","PA",41.936663,-77.49843,-5,1
16920,"Elkland","PA",41.989863,-77.31123,-5,1
16921,"Gaines","PA",41.74103,-77.53768,-5,1
16922,"Galeton","PA",41.678935,-77.68562,-5,1
16923,"Genesee","PA",41.93668,-77.87089,-5,1
16925,"Gillett","PA",41.950785,-76.78511,-5,1
16926,"Granville Summit","PA",41.702935,-76.71175,-5,1
16927,"Harrison Valley","PA",41.958059,-77.67187,-5,1
16928,"Knoxville","PA",41.954314,-77.42457,-5,1
16929,"Lawrenceville","PA",41.973095,-77.13731,-5,1
16930,"Liberty","PA",41.557848,-77.13755,-5,1
16932,"Mainesburg","PA",41.796032,-76.94145,-5,1
16933,"Mansfield","PA",41.811139,-77.06939,-5,1
16935,"Middlebury Center","PA",41.86292,-77.31285,-5,1
16936,"Millerton","PA",41.951518,-76.94413,-5,1
16937,"Mills","PA",41.969218,-77.71978,-5,1
16938,"Morris","PA",41.564177,-77.31191,-5,1
16939,"Morris Run","PA",41.677577,-77.01677,-5,1
16940,"Nelson","PA",41.978436,-77.24667,-5,1
16941,"Genesee","PA",41.993777,-77.75122,-5,1
16942,"Osceola","PA",41.961001,-77.35306,-5,1
16943,"Sabinsville","PA",41.84992,-77.59404,-5,1
16945,"Sylvania","PA",41.77197,-76.521266,-5,1
16946,"Tioga","PA",41.924013,-77.14224,-5,1
16947,"Troy","PA",41.759353,-76.80388,-5,1
16948,"Ulysses","PA",41.869812,-77.75115,-5,1
16950,"Westfield","PA",41.895838,-77.52164,-5,1
17001,"Camp Hill","PA",40.21604,-76.924996,-5,1
17002,"Allensville","PA",40.510176,-77.83124,-5,1
17003,"Annville","PA",40.347757,-76.53498,-5,1
17004,"Belleville","PA",40.597698,-77.73883,-5,1
17005,"Berrysburg","PA",40.602475,-76.8113,-5,1
17006,"Blain","PA",40.325136,-77.52681,-5,1
17007,"Boiling Springs","PA",40.14789,-77.12245,-5,1
17008,"Bowmansdale","PA",40.167091,-76.978448,-5,1
17009,"Burnham","PA",40.637663,-77.56552,-5,1
17010,"Campbelltown","PA",40.280149,-76.5806,-5,1
17011,"Camp Hill","PA",40.236139,-76.93084,-5,1
17012,"Camp Hill","PA",40.136687,-77.242805,-5,1
17013,"Carlisle","PA",40.203458,-77.19987,-5,1
17014,"Cocolamus","PA",40.478716,-77.345514,-5,1
17015,"South Londonderry","PA",40.238207,-76.511942,-5,1
17016,"Cornwall","PA",40.273968,-76.40602,-5,1
17017,"Dalmatia","PA",40.644085,-76.87648,-5,1
17018,"Dauphin","PA",40.385623,-76.92332,-5,1
17019,"Dillsburg","PA",40.093968,-77.02628,-5,1
17020,"Duncannon","PA",40.401114,-77.03405,-5,1
17021,"East Waterford","PA",40.354433,-77.65046,-5,1
17022,"Elizabethtown","PA",40.160793,-76.60763,-5,1
17023,"Elizabethville","PA",40.560414,-76.81316,-5,1
17024,"Elliottsburg","PA",40.413024,-77.30162,-5,1
17025,"Enola","PA",40.28807,-76.94251,-5,1
17026,"Fredericksburg","PA",40.45253,-76.42443,-5,1
17027,"Grantham","PA",40.153656,-76.9963,-5,1
17028,"Grantville","PA",40.402578,-76.6434,-5,1
17029,"Granville","PA",40.551431,-77.62577,-5,1
17030,"Gratz","PA",40.608245,-76.737545,-5,1
17031,"Green Park","PA",40.406766,-77.292578,-5,1
17032,"Halifax","PA",40.48358,-76.8727,-5,1
17033,"Hershey","PA",40.277923,-76.6434,-5,1
17034,"Highspire","PA",40.208591,-76.78563,-5,1
17035,"Honey Grove","PA",40.4305,-77.5843,-5,1
17036,"Hummelstown","PA",40.270367,-76.7048,-5,1
17037,"Ickesburg","PA",40.436607,-77.39337,-5,1
17038,"Jonestown","PA",40.434998,-76.51296,-5,1
17039,"Kleinfeltersville","PA",40.300505,-76.258399,-5,1
17040,"Landisburg","PA",40.333508,-77.29933,-5,1
17041,"Lawn","PA",40.220907,-76.53769,-5,1
17042,"Lebanon","PA",40.31977,-76.42344,-5,1
17043,"Lemoyne","PA",40.247189,-76.89807,-5,1
17044,"Lewistown","PA",40.595359,-77.5774,-5,1
17045,"Liverpool","PA",40.586914,-76.99402,-5,1
17046,"Lebanon","PA",40.358015,-76.42501,-5,1
17047,"Loysville","PA",40.365242,-77.40369,-5,1
17048,"Lykens","PA",40.592398,-76.72086,-5,1
17049,"McAlisterville","PA",40.64686,-77.24149,-5,1
17050,"Mechanicsburg","PA",40.249543,-77.002296,-5,1
17051,"McVeytown","PA",40.458618,-77.77254,-5,1
17052,"Mapleton Depot","PA",40.338058,-77.9779,-5,1
17053,"Marysville","PA",40.333185,-76.96659,-5,1
17054,"Mattawana","PA",40.495979,-77.723716,-5,1
17055,"Mechanicsburg","PA",40.215939,-76.99827,-5,1
17056,"Mexico","PA",40.478716,-77.345514,-5,1
17057,"Middletown","PA",40.201341,-76.73557,-5,1
17058,"Mifflin","PA",40.53526,-77.46457,-5,1
17059,"Mifflintown","PA",40.582815,-77.36866,-5,1
17060,"Mill Creek","PA",40.453498,-77.91154,-5,1
17061,"Millersburg","PA",40.550027,-76.93743,-5,1
17062,"Millerstown","PA",40.5565,-77.14962,-5,1
17063,"Milroy","PA",40.735551,-77.54813,-5,1
17064,"Mount Gretna","PA",40.24793,-76.46847,-5,1
17065,"Mount Holly Springs","PA",40.114682,-77.19201,-5,1
17066,"Mount Union","PA",40.373421,-77.8739,-5,1
17067,"Myerstown","PA",40.389502,-76.3147,-5,1
17068,"New Bloomfield","PA",40.409544,-77.17959,-5,1
17069,"New Buffalo","PA",40.454175,-76.96991,-5,1
17070,"New Cumberland","PA",40.22004,-76.86849,-5,1
17071,"New Germantown","PA",40.406766,-77.292578,-5,1
17072,"New Kingstown","PA",40.233164,-77.08212,-5,1
17073,"Newmanstown","PA",40.308675,-76.24974,-5,1
17074,"Newport","PA",40.482257,-77.13907,-5,1
17075,"Newton Hamilton","PA",40.39213,-77.83649,-5,1
17076,"Oakland Mills","PA",40.616926,-77.31228,-5,1
17077,"Ono","PA",40.406144,-76.52753,-5,1
17078,"Palmyra","PA",40.304156,-76.5912,-5,1
17080,"Pillow","PA",40.64043,-76.80346,-5,1
17081,"Plainfield","PA",40.202404,-77.28825,-5,1
17082,"Port Royal","PA",40.508563,-77.42137,-5,1
17083,"Quentin","PA",40.277603,-76.43823,-5,1
17084,"Reedsville","PA",40.67845,-77.60264,-5,1
17085,"Rexmont","PA",40.277076,-76.385727,-5,1
17086,"Richfield","PA",40.675983,-77.11862,-5,1
17087,"Richland","PA",40.375621,-76.26401,-5,1
17088,"Schaefferstown","PA",40.299051,-76.29673,-5,1
17089,"Camp Hill","PA",40.269738,-76.936046,-5,1
17090,"Shermans Dale","PA",40.332785,-77.18464,-5,1
17091,"Camp Hill","PA",40.136687,-77.242805,-5,1
17093,"Summerdale","PA",40.310088,-76.9287,-5,1
17094,"Thompsontown","PA",40.574018,-77.23385,-5,1
17097,"Wiconisco","PA",40.573636,-76.68525,-5,1
17098,"Williamstown","PA",40.581422,-76.62209,-5,1
17099,"Yeagertown","PA",40.641204,-77.57953,-5,1
17101,"Harrisburg","PA",40.261839,-76.88279,-5,1
17102,"Harrisburg","PA",40.272839,-76.89053,-5,1
17103,"Harrisburg","PA",40.274389,-76.86217,-5,1
17104,"Harrisburg","PA",40.258972,-76.85922,-5,1
17105,"Harrisburg","PA",40.278498,-76.875207,-5,1
17106,"Harrisburg","PA",40.292664,-76.850061,-5,1
17107,"Harrisburg","PA",40.297031,-76.876437,-5,1
17108,"Harrisburg","PA",40.308638,-76.801693,-5,1
17109,"Harrisburg","PA",40.290439,-76.82841,-5,1
17110,"Harrisburg","PA",40.300738,-76.88528,-5,1
17111,"Harrisburg","PA",40.264389,-76.80298,-5,1
17112,"Harrisburg","PA",40.343261,-76.7808,-5,1
17113,"Harrisburg","PA",40.23299,-76.82579,-5,1
17120,"Harrisburg","PA",40.265689,-76.882745,-5,1
17121,"Harrisburg","PA",40.294396,-76.893751,-5,1
17122,"Harrisburg","PA",40.249845,-76.871209,-5,1
17123,"Harrisburg","PA",40.267518,-76.883734,-5,1
17124,"Harrisburg","PA",40.26746,-76.885967,-5,1
17125,"Harrisburg","PA",40.266221,-76.882854,-5,1
17126,"Harrisburg","PA",40.26179,-76.880021,-5,1
17127,"Harrisburg","PA",40.261516,-76.880884,-5,1
17128,"Harrisburg","PA",40.389865,-76.782323,-5,1
17129,"Harrisburg","PA",40.261516,-76.880884,-5,1
17130,"Harrisburg","PA",40.270222,-76.882889,-5,1
17140,"Harrisburg","PA",40.30864,-76.846449,-5,1
17177,"Harrisburg","PA",40.298988,-76.847194,-5,1
17201,"Chambersburg","PA",39.931123,-77.66139,-5,1
17210,"Amberson","PA",40.171667,-77.661354,-5,1
17211,"Artemas","PA",39.742192,-78.42113,-5,1
17212,"Big Cove Tannery","PA",39.81231,-78.06337,-5,1
17213,"Blairs Mills","PA",40.243335,-77.77414,-5,1
17214,"Blue Ridge Summit","PA",39.736626,-77.47038,-5,1
17215,"Burnt Cabins","PA",40.079326,-77.90039,-5,1
17217,"Concord","PA",40.225168,-77.725013,-5,1
17219,"Doylesburg","PA",40.228687,-77.71034,-5,1
17220,"Dry Run","PA",40.195365,-77.72092,-5,1
17221,"Fannettsburg","PA",40.0724,-77.81148,-5,1
17222,"Fayetteville","PA",39.897287,-77.52006,-5,1
17223,"Fort Littleton","PA",40.062255,-77.96308,-5,1
17224,"Fort Loudon","PA",39.957564,-77.90623,-5,1
17225,"Greencastle","PA",39.792122,-77.74923,-5,1
17228,"Harrisonville","PA",39.995374,-78.09348,-5,1
17229,"Hustontown","PA",40.070337,-78.02273,-5,1
17231,"Lemasters","PA",39.859432,-77.857889,-5,1
17232,"Lurgan","PA",40.105495,-77.640461,-5,1
17233,"McConnellsburg","PA",39.942589,-77.99529,-5,1
17235,"Marion","PA",39.857218,-77.69775,-5,1
17236,"Mercersburg","PA",39.793293,-77.92889,-5,1
17237,"Mont Alto","PA",39.840491,-77.55239,-5,1
17238,"Needmore","PA",39.847933,-78.12821,-5,1
17239,"Neelyton","PA",40.130231,-77.84147,-5,1
17240,"Newburg","PA",40.147267,-77.57259,-5,1
17241,"Newville","PA",40.172412,-77.40826,-5,1
17243,"Orbisonia","PA",40.242121,-77.87139,-5,1
17244,"Orrstown","PA",40.076657,-77.65433,-5,1
17246,"Pleasant Hall","PA",40.049118,-77.671754,-5,1
17247,"Quincy","PA",39.799481,-77.581092,-5,1
17249,"Rockhill Furnace","PA",40.242927,-77.90043,-5,1
17250,"Rouzerville","PA",39.736395,-77.52474,-5,1
17251,"Roxbury","PA",40.112652,-77.670626,-5,1
