Date,Ano,Trimestre,Mês,Nome mês,Dia
2020-10-30 00:00:00.000,2020,4,10,"October",30
2020-10-31 00:00:00.000,2020,4,10,"October",31
2020-11-01 00:00:00.000,2020,4,11,"November",1
2020-11-02 00:00:00.000,2020,4,11,"November",2
2020-11-03 00:00:00.000,2020,4,11,"November",3
2020-11-04 00:00:00.000,2020,4,11,"November",4
2020-11-05 00:00:00.000,2020,4,11,"November",5
2020-11-06 00:00:00.000,2020,4,11,"November",6
2020-11-07 00:00:00.000,2020,4,11,"November",7
2020-11-08 00:00:00.000,2020,4,11,"November",8
2020-11-09 00:00:00.000,2020,4,11,"November",9
2020-11-10 00:00:00.000,2020,4,11,"November",10
2020-11-11 00:00:00.000,2020,4,11,"November",11
2020-11-12 00:00:00.000,2020,4,11,"November",12
2020-11-13 00:00:00.000,2020,4,11,"November",13
2020-11-14 00:00:00.000,2020,4,11,"November",14
2020-11-15 00:00:00.000,2020,4,11,"November",15
2020-11-16 00:00:00.000,2020,4,11,"November",16
2020-11-17 00:00:00.000,2020,4,11,"November",17
2020-11-18 00:00:00.000,2020,4,11,"November",18
2020-11-19 00:00:00.000,2020,4,11,"November",19
2020-11-20 00:00:00.000,2020,4,11,"November",20
2020-11-21 00:00:00.000,2020,4,11,"November",21
2020-11-22 00:00:00.000,2020,4,11,"November",22
2020-11-23 00:00:00.000,2020,4,11,"November",23
2020-11-24 00:00:00.000,2020,4,11,"November",24
2020-11-25 00:00:00.000,2020,4,11,"November",25
2020-11-26 00:00:00.000,2020,4,11,"November",26
2020-11-27 00:00:00.000,2020,4,11,"November",27
2020-11-28 00:00:00.000,2020,4,11,"November",28
2020-11-29 00:00:00.000,2020,4,11,"November",29
2020-11-30 00:00:00.000,2020,4,11,"November",30
2020-12-01 00:00:00.000,2020,4,12,"December",1
2020-12-02 00:00:00.000,2020,4,12,"December",2
2020-12-03 00:00:00.000,2020,4,12,"December",3
2020-12-04 00:00:00.000,2020,4,12,"December",4
2020-12-05 00:00:00.000,2020,4,12,"December",5
2020-12-06 00:00:00.000,2020,4,12,"December",6
2020-12-07 00:00:00.000,2020,4,12,"December",7
2020-12-08 00:00:00.000,2020,4,12,"December",8
2020-12-09 00:00:00.000,2020,4,12,"December",9
2020-12-10 00:00:00.000,2020,4,12,"December",10
2020-12-11 00:00:00.000,2020,4,12,"December",11
2020-12-12 00:00:00.000,2020,4,12,"December",12
2020-12-13 00:00:00.000,2020,4,12,"December",13
2020-12-14 00:00:00.000,2020,4,12,"December",14
2020-12-15 00:00:00.000,2020,4,12,"December",15
2020-12-16 00:00:00.000,2020,4,12,"December",16
2020-12-17 00:00:00.000,2020,4,12,"December",17
2020-12-18 00:00:00.000,2020,4,12,"December",18
2020-12-19 00:00:00.000,2020,4,12,"December",19
2020-12-20 00:00:00.000,2020,4,12,"December",20
2020-12-21 00:00:00.000,2020,4,12,"December",21
2020-12-22 00:00:00.000,2020,4,12,"December",22
2020-12-23 00:00:00.000,2020,4,12,"December",23
2020-12-24 00:00:00.000,2020,4,12,"December",24
2020-12-25 00:00:00.000,2020,4,12,"December",25
2020-12-26 00:00:00.000,2020,4,12,"December",26
2020-12-27 00:00:00.000,2020,4,12,"December",27
2020-12-28 00:00:00.000,2020,4,12,"December",28
2020-12-29 00:00:00.000,2020,4,12,"December",29
2020-12-30 00:00:00.000,2020,4,12,"December",30
2020-12-31 00:00:00.000,2020,4,12,"December",31
2021-01-01 00:00:00.000,2021,1,1,"January",1
2021-01-02 00:00:00.000,2021,1,1,"January",2
2021-01-03 00:00:00.000,2021,1,1,"January",3
2021-01-04 00:00:00.000,2021,1,1,"January",4
2021-01-05 00:00:00.000,2021,1,1,"January",5
2021-01-06 00:00:00.000,2021,1,1,"January",6
2021-01-07 00:00:00.000,2021,1,1,"January",7
2021-01-08 00:00:00.000,2021,1,1,"January",8
2021-01-09 00:00:00.000,2021,1,1,"January",9
2021-01-10 00:00:00.000,2021,1,1,"January",10
2021-01-11 00:00:00.000,2021,1,1,"January",11
2021-01-12 00:00:00.000,2021,1,1,"January",12
2021-01-13 00:00:00.000,2021,1,1,"January",13
2021-01-14 00:00:00.000,2021,1,1,"January",14
2021-01-15 00:00:00.000,2021,1,1,"January",15
2021-01-16 00:00:00.000,2021,1,1,"January",16
2021-01-17 00:00:00.000,2021,1,1,"January",17
2021-01-18 00:00:00.000,2021,1,1,"January",18
2021-01-19 00:00:00.000,2021,1,1,"January",19
2021-01-20 00:00:00.000,2021,1,1,"January",20
2021-01-21 00:00:00.000,2021,1,1,"January",21
2021-01-22 00:00:00.000,2021,1,1,"January",22
2021-01-23 00:00:00.000,2021,1,1,"January",23
2021-01-24 00:00:00.000,2021,1,1,"January",24
2021-01-25 00:00:00.000,2021,1,1,"January",25
2021-01-26 00:00:00.000,2021,1,1,"January",26
2021-01-27 00:00:00.000,2021,1,1,"January",27
2021-01-28 00:00:00.000,2021,1,1,"January",28
2021-01-29 00:00:00.000,2021,1,1,"January",29
2021-01-30 00:00:00.000,2021,1,1,"January",30
2021-01-31 00:00:00.000,2021,1,1,"January",31
2021-02-01 00:00:00.000,2021,1,2,"February",1
2021-02-02 00:00:00.000,2021,1,2,"February",2
2021-02-03 00:00:00.000,2021,1,2,"February",3
2021-02-04 00:00:00.000,2021,1,2,"February",4
2021-02-05 00:00:00.000,2021,1,2,"February",5
2021-02-06 00:00:00.000,2021,1,2,"February",6
2021-02-07 00:00:00.000,2021,1,2,"February",7
2021-02-08 00:00:00.000,2021,1,2,"February",8
2021-02-09 00:00:00.000,2021,1,2,"February",9
2021-02-10 00:00:00.000,2021,1,2,"February",10
2021-02-11 00:00:00.000,2021,1,2,"February",11
2021-02-12 00:00:00.000,2021,1,2,"February",12
2021-02-13 00:00:00.000,2021,1,2,"February",13
2021-02-14 00:00:00.000,2021,1,2,"February",14
2021-02-15 00:00:00.000,2021,1,2,"February",15
2021-02-16 00:00:00.000,2021,1,2,"February",16
2021-02-17 00:00:00.000,2021,1,2,"February",17
2021-02-18 00:00:00.000,2021,1,2,"February",18
2021-02-19 00:00:00.000,2021,1,2,"February",19
2021-02-20 00:00:00.000,2021,1,2,"February",20
2021-02-21 00:00:00.000,2021,1,2,"February",21
2021-02-22 00:00:00.000,2021,1,2,"February",22
2021-02-23 00:00:00.000,2021,1,2,"February",23
2021-02-24 00:00:00.000,2021,1,2,"February",24
2021-02-25 00:00:00.000,2021,1,2,"February",25
2021-02-26 00:00:00.000,2021,1,2,"February",26
2021-02-27 00:00:00.000,2021,1,2,"February",27
2021-02-28 00:00:00.000,2021,1,2,"February",28
2021-03-01 00:00:00.000,2021,1,3,"March",1
2021-03-02 00:00:00.000,2021,1,3,"March",2
2021-03-03 00:00:00.000,2021,1,3,"March",3
2021-03-04 00:00:00.000,2021,1,3,"March",4
2021-03-05 00:00:00.000,2021,1,3,"March",5
2021-03-06 00:00:00.000,2021,1,3,"March",6
2021-03-07 00:00:00.000,2021,1,3,"March",7
2021-03-08 00:00:00.000,2021,1,3,"March",8
2021-03-09 00:00:00.000,2021,1,3,"March",9
2021-03-10 00:00:00.000,2021,1,3,"March",10
2021-03-11 00:00:00.000,2021,1,3,"March",11
2021-03-12 00:00:00.000,2021,1,3,"March",12
2021-03-13 00:00:00.000,2021,1,3,"March",13
2021-03-14 00:00:00.000,2021,1,3,"March",14
2021-03-15 00:00:00.000,2021,1,3,"March",15
2021-03-16 00:00:00.000,2021,1,3,"March",16
2021-03-17 00:00:00.000,2021,1,3,"March",17
2021-03-18 00:00:00.000,2021,1,3,"March",18
2021-03-19 00:00:00.000,2021,1,3,"March",19
2021-03-20 00:00:00.000,2021,1,3,"March",20
2021-03-21 00:00:00.000,2021,1,3,"March",21
2021-03-22 00:00:00.000,2021,1,3,"March",22
2021-03-23 00:00:00.000,2021,1,3,"March",23
2021-03-24 00:00:00.000,2021,1,3,"March",24
2021-03-25 00:00:00.000,2021,1,3,"March",25
2021-03-26 00:00:00.000,2021,1,3,"March",26
2021-03-27 00:00:00.000,2021,1,3,"March",27
2021-03-28 00:00:00.000,2021,1,3,"March",28
2021-03-29 00:00:00.000,2021,1,3,"March",29
2021-03-30 00:00:00.000,2021,1,3,"March",30
2021-03-31 00:00:00.000,2021,1,3,"March",31
2021-04-01 00:00:00.000,2021,2,4,"April",1
2021-04-02 00:00:00.000,2021,2,4,"April",2
2021-04-03 00:00:00.000,2021,2,4,"April",3
2021-04-04 00:00:00.000,2021,2,4,"April",4
2021-04-05 00:00:00.000,2021,2,4,"April",5
2021-04-06 00:00:00.000,2021,2,4,"April",6
2021-04-07 00:00:00.000,2021,2,4,"April",7
2021-04-08 00:00:00.000,2021,2,4,"April",8
2021-04-09 00:00:00.000,2021,2,4,"April",9
2021-04-10 00:00:00.000,2021,2,4,"April",10
2021-04-11 00:00:00.000,2021,2,4,"April",11
2021-04-12 00:00:00.000,2021,2,4,"April",12
2021-04-13 00:00:00.000,2021,2,4,"April",13
2021-04-14 00:00:00.000,2021,2,4,"April",14
2021-04-15 00:00:00.000,2021,2,4,"April",15
2021-04-16 00:00:00.000,2021,2,4,"April",16
2021-04-17 00:00:00.000,2021,2,4,"April",17
2021-04-18 00:00:00.000,2021,2,4,"April",18
2021-04-19 00:00:00.000,2021,2,4,"April",19
2021-04-20 00:00:00.000,2021,2,4,"April",20
2021-04-21 00:00:00.000,2021,2,4,"April",21
2021-04-22 00:00:00.000,2021,2,4,"April",22
2021-04-23 00:00:00.000,2021,2,4,"April",23
2021-04-24 00:00:00.000,2021,2,4,"April",24
2021-04-25 00:00:00.000,2021,2,4,"April",25
2021-04-26 00:00:00.000,2021,2,4,"April",26
2021-04-27 00:00:00.000,2021,2,4,"April",27
2021-04-28 00:00:00.000,2021,2,4,"April",28
2021-04-29 00:00:00.000,2021,2,4,"April",29
2021-04-30 00:00:00.000,2021,2,4,"April",30
2021-05-01 00:00:00.000,2021,2,5,"May",1
2021-05-02 00:00:00.000,2021,2,5,"May",2
2021-05-03 00:00:00.000,2021,2,5,"May",3
2021-05-04 00:00:00.000,2021,2,5,"May",4
2021-05-05 00:00:00.000,2021,2,5,"May",5
2021-05-06 00:00:00.000,2021,2,5,"May",6
2021-05-07 00:00:00.000,2021,2,5,"May",7
2021-05-08 00:00:00.000,2021,2,5,"May",8
2021-05-09 00:00:00.000,2021,2,5,"May",9
2021-05-10 00:00:00.000,2021,2,5,"May",10
2021-05-11 00:00:00.000,2021,2,5,"May",11
2021-05-12 00:00:00.000,2021,2,5,"May",12
2021-05-13 00:00:00.000,2021,2,5,"May",13
2021-05-14 00:00:00.000,2021,2,5,"May",14
2021-05-15 00:00:00.000,2021,2,5,"May",15
2021-05-16 00:00:00.000,2021,2,5,"May",16
2021-05-17 00:00:00.000,2021,2,5,"May",17
