dim_st_marker_id,st_marker_id,load_id,loaded_on
"4270256F-EBAF-4D0D-A370-F3C04B30CFA6","C522","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"14A470E9-97F0-4FE3-9442-028DFEF09381","C146","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"AC40482F-0FB9-466F-A873-CA30475F2B1D","C802","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"64218FE9-E5CA-4832-A8BA-2F54FB816A7B","12212N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"17E8CC52-98EB-4C8A-8723-98388D74CE03","13020N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A4DEABA8-2CB9-419C-8E01-F8951507748E","13248N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"3EF68045-E17E-4BE5-9382-EAA12FC88263","2569S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"C89B73D0-298B-4E0E-92E3-0BA3E10D5F68","12363S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E0F487BA-7CD0-401D-9629-BF9C426898FF","4484E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"83498C2D-8726-413C-9052-721C4FE17276","3688N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"4881F30D-86A3-444F-9FC5-6890E20726ED","C5856","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"3F6A3454-2FA4-4C75-8FF9-C8F5EE89B20F","13919W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"033D08AC-B630-40FA-85A7-9A8FCD8DF898","6629S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"BE30174F-1C24-469D-9DB1-930771A5378C","11945W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F16EC986-B497-4CBB-A191-4C0E3B889E52","13742E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"5FCC9D2B-4C07-494F-961A-7BE9F3EC8FFA","C6656","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E50FFE6F-0769-4977-A98F-88B324EA1681","1973S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"009C3EA9-1CFC-4C91-BD2C-07B3E251BA5F","5316E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"BB1C79A2-2B8D-4EEA-8F2E-6BC759CC6FCA","13250N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E1215D0C-1AEE-424E-9C9F-D6874C85428D","9385S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"FEAB309F-710F-48E2-B304-7A89F21A2AFC","C1148","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"2AA18C5C-E40A-449D-A5F2-C6BDBFDE5A5A","1873S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"987B40F3-5E85-4995-B621-C38576131212","3874N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"5378DAED-1780-45F6-ACA3-FB5FF5939FC8","8538E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8ED086EC-B435-4C41-9EE9-9EF42421FDE7","5282E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B68226A4-A6E4-4FCC-AFB2-5DCE0CCEC896","1979S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"39523353-4958-4F8D-8D70-F45AF8198505","13633W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"6E07A736-AEDA-46B1-ADF1-533242421465","2361S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"5C028BF6-0D7B-45D9-9B09-5AA9B732C528","C2712","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"01399B6B-3B80-447E-BA53-E00467FE07E4","13326E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"19BF307B-684B-4B47-9489-2EC2BAA4FBF8","9353S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E606B6F3-730C-49C8-8C66-830BC0D10984","6669S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"851688A1-A327-42F3-AEE3-7490A0134B56","9224N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"3C1A8EE9-ED4D-4CE7-8F61-1132C17B0AF7","5094E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F47E457C-D49C-47E0-8652-B5B5321F5C2F","9246N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"43EE3EC2-AD55-4BFC-81E6-049A52270792","3707S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9B0B058C-E13A-4AB1-A2FC-FB60E1794699","C826","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"DFBE0EFD-781D-427F-9567-BF8E9F28ABA3","13616E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E241C663-D4DD-49C3-B0F3-F3A6E8B84E58","13050N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CCB2D6CD-7C55-4E85-B0A0-5FC57C237273","C544","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E40BBF77-7CD0-4442-B6F1-C9B6E78270A8","13256N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9263BC9B-6B44-4567-8CDE-95817DC80CA8","928W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"20FF7FED-D71A-448C-8643-4F18DE0790F3","C5630","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"C4A2C86A-5F2E-4473-86CF-D3A825A6B78D","7563S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"EC036152-6B26-4FC3-B73A-E158844D3747","10190E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E2ADAE1A-D835-453C-9AFE-45CD282C8508","C4842","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"88F15216-08BB-4D17-B4CF-10AD39B19B72","1785S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9C758E23-3F6F-4876-9F82-3053A95B9845","9198N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7F6BEBD9-CD97-453B-BF5D-651D3CBEE286","1200E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"96AB1575-83F2-4480-AD3D-6C86B0C4C1DB","C340","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"C6600071-8C7A-471F-AB77-5318FF267FA1","13418E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"43CA6AD9-AE04-4525-B479-ACDD59BED167","3396N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E2980412-9CDF-4E32-B7CF-995CFC923CFD","11955W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"257E37C2-1D66-4546-BB24-244E857FA16E","2346N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8BA3FB92-5232-419A-AAAF-3E1B925E4EE9","2230N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9CDFBFD9-85AA-4AC1-A689-05AD9678C547","4831W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"0D60D44E-81B6-4902-AE9B-BDE318D6FE45","106E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8E688DAD-AAD5-45E6-B665-9E21629F34A0","1299W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"707B2EA0-25B8-4870-8651-FFD0CDA3AD3E","13623W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"4030E311-9B3D-4FCC-8245-4AF2497D0EB2","C5910","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A0B26A88-DD7C-4AF3-8070-04FB1747A5FA","4005W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A00EABCE-2E76-4113-990A-21CB395D30AF","1914N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"3D2D006F-F810-4DC3-AD23-780C04043032","5269W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"931BD468-BD6C-48A8-9AB6-6C4597B14988","2219S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"806AA360-9AAF-4588-ACF3-36C07617DCC3","9429S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D2E91E91-20F8-4946-AD17-72FE34D7F14E","9210N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"2DBE4B67-B42A-44A8-BAA7-BB14DC596A21","6668N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F89E2E51-3D74-488C-A9EF-E8A2A5A11C3C","1899S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"FC7367A6-9818-4595-94D2-0997FA126E60","13834N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"19E87AF9-8823-4B8E-B158-31C0C5E45F87","949W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7A09436A-C410-4469-A9F7-7258A76278C6","13329W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"35A82433-B462-4C31-83DB-8B3A1C4A209B","8468E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"10E615B7-C4E4-401E-8E0B-80E7347A0369","12365S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E785B0C1-8CE8-4097-93FA-769C0DA471AE","C516","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"472A7111-1F66-4DBE-A625-1E78771AC436","3021S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B2F555AB-216D-4716-AD78-E818D80142D0","816E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"68DE6219-D012-4BA1-B152-0F9783EAF874","4E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"30BEC371-562F-488D-97EB-C9EFEFD0E44C","3834N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"34762E57-F28F-4EC6-86F0-50E37B2C418A","13868N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7E81EE62-0C9B-40D9-A488-B95B09632925","894E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A368CAD6-8CAC-49C9-ADCF-237219735229","12009W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8DE0E8C2-659E-43AF-BD94-B3CEB4DF6DAF","11929W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"EBA5FCEF-271D-494C-B355-8807F057B58D","13310E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7EF389D3-817B-4C5A-96BA-497AB68E4682","9304N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"51CF585E-7589-4991-BAAA-5854C933AC40","10155W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9033C3B0-8776-49C3-A140-D431EC42553C","13836N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A82B83CB-C0E0-4E5D-9563-0C76A28D4DEA","5444E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"67E1DEF3-E407-4E53-B328-75312B36C965","12422N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"6B4FD5F0-F185-4993-8A5B-483C2568CFCC","13099W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9D39DB37-E67B-4F7D-953D-32ECE8C57748","7595S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"203205DB-B751-42F6-A619-B39B5612C4D7","3860N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8D5004E2-F3FF-4AB4-AAF9-47D9A0F610CB","9247S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F131A21F-A018-4979-BA76-D0E4536454B6","2337S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CC5A7289-02F7-4CFF-8473-724F0A38A62A","11826E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"94E4F0D1-1E41-4F83-802F-485F3AF59F60","13103W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"70F84E38-D420-4FBF-94F4-2A7C637091C4","13711W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A8B9CD2C-EBAA-4C37-9711-0022F2606CA6","9204N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F4BC7DA2-BCBA-4175-9950-D490836913F7","13631W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CD632986-DE9E-4789-AEDD-1C54CE8B06A2","3426N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"FD98EA8C-220D-4EE7-9144-7F0F8470CE89","11848E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"5208087D-8731-4488-8ADC-D7E6E0134287","C5458","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D68441A1-3AB5-458F-817A-529353284A9D","10051S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D92EFBFA-6E87-4784-B9A5-51AF5C094D18","10167W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9EB6F630-2FF6-4D35-95C6-205E3B12707F","12233S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A0F80B33-25EF-4E04-9594-3DC4AE427194","C6828","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"BA0D8396-125B-4B45-B4EC-AB8A717A8AFD","13234N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"6B1FCD32-12FC-40B5-BB19-F0FDFE483230","10188E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B5EED847-3765-4AE2-B97C-A24CFB4B2EEE","13777W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"581B0F81-85F5-477A-AE17-3D4F4889FEAB","C794","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CF24E488-3CEE-464F-BB2B-463643EC9546","553W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B6C3B745-0907-4EB6-A87B-DFAD6626A416","C13676","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"50D600A9-8FC8-4866-AECD-38533DD6FEC1","1920N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B9DC7DB5-9F5B-40BB-BD65-9585E4CFD75D","7638N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CAC1E3CF-E5AB-413C-A91F-B5D18A2194D6","13773W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"764508C9-EF19-4EEE-9E93-00CFB35CD913","C2650","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D10C41EF-E943-4CFB-8AA8-294D5BF1A2CD","13225S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"39859C9B-270A-4167-8BE2-FB7F6F8A9F8B","C1142","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7D93A7E4-3D24-4ACB-A70B-B283FB976F2E","C740","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"EB256444-974C-4762-8D3A-EA7D51AB459B","12054E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"68C1204F-16A1-40D0-B254-1F4ED4724544","C13532","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"004A36FE-7626-4ED4-975D-D683D4C7E2DA","C6632a","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"2BFFEA01-D206-416A-9E79-A245F3AA6998","C5470","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"1CFAC2DC-45A1-415F-BD66-24F229C99935","C6280","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"1C1C4697-868C-40C6-B2DC-8069D0CD6A1A","C9036","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"4C76C9A2-AB6E-456D-A193-A0EDDD0CF0E2","76E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9756BBAE-83EC-46E5-8E23-5C22183AB5A3","2238N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"19C19897-6273-48D8-B251-9820A3D9933C","4386E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"56B588AA-884C-4A0E-947E-B3EB8F6FAAF2","1869S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E8F17B8E-3A7B-4A91-AA91-C9BB7138C613","13219S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"034355FE-BE63-4206-B3D1-1F70F29E837D","C9012","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"DBDAF20E-5F7C-45ED-A60D-1E36AEAC5691","C13580","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7E3672EE-CB87-4B2D-B65B-1D302C2EF734","C6652","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"6C143B64-9774-4709-8FF6-4C2782D7C83E","5184E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"4D4C4906-21E5-42DF-ADDC-D38F6BA231FC","C7682","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E308EE6F-CA9C-4DB6-8E22-2C3557DFF7CD","6253S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"36C7D3E9-2DB5-44E4-94D3-74643DC39BC7","1192E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"91933BFE-F1FF-4A81-BF30-78901EBFCF76","427W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"8BDE56C1-80AD-48F5-8911-F3AE239A222B","C13656","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"EE702A15-A363-48E1-A361-A8E7EEF8C984","5232E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"4B7AD869-02CD-48BC-9AE1-B91DDD03C856","C168","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"516ED3EF-5834-4174-8C18-FCA7CDDFC957","898E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"38118DF8-1E6A-47C9-AC97-0C960A6BCD50","3407S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"91A99BD0-EB55-452B-A2D5-EA55B6EF32C6","346E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"689EED60-75A1-4B2A-89FA-76947DF64E5B","13021S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"0056143B-BD1F-44ED-83D1-76576D4FCA8C","C2792","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A94F6A55-5EF1-4B63-9FE9-575E5E81311B","C248","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"48673C5F-8315-4035-9AA3-C0EF1EE86999","6037S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D01A54AB-5D01-4C89-8926-B31388B76788","7585S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"044AB2E3-A71B-4ED3-8DED-E747069AD412","13769W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A3AEEE91-65CC-4E74-A292-56D66C2B8EBF","10182E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"2CBA02CF-F1E8-4C7F-B6AB-DC68DD5DEC60","9208N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"67B89DD5-DBDE-48F3-B09C-0A45B085DA61","C824","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E217161F-64E9-4F89-947B-62366F677F43","C2954","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A1CFFC2F-C7BE-45C8-89EA-2F36C475D37F","12253S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"036F6864-4240-4DAC-9BB6-BB1EE79A3BFC","10141W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"10302941-E1C0-4099-9E4E-6ACBF91E5836","4574E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"25689276-7E83-4337-8C7D-D230257344EA","C7016","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"ACF38F31-D81D-4C6E-82CE-ED7AC996A495","C5792","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D10DF1D9-C7B4-410B-A47F-0C3168DAE434","75W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"B8AD674E-CD6B-4A44-B76A-8CCD58FC134B","4501W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"492E51C7-EE95-4DAF-A0D0-3525AEBC3A53","C13508","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"93AE1B78-D22C-4DE4-9F0D-F9F31D3F9D9E","1605S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"BF957615-2D41-4997-B849-F0D10F578A16","12565S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"908F974D-744F-4311-80EC-2C9F9079136E","13094N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"60C4D617-2666-441A-9B5A-D69CE72C462A","13757W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"BE21D134-4195-4D42-B8A6-1DAFB54737B8","13019S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"DC247DE6-34EB-4D6F-A23B-23DA3B29F446","13085S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"CC316110-E145-4B41-8838-F3BB9884AAFC","6664N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"1CE0ECDC-41D6-428E-8CD6-DDFC7D5D51E8","11931W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A65F313B-B5AC-4D3C-8253-98C886989FA4","C2716","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"642296C8-7E4B-4368-B93E-7C22BDE35978","C5918","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"F0B8E787-FBF7-4AB8-9BD2-442ADD566492","11812E","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"7563651F-5337-4DC4-A989-ACCDCC1E9261","C9154","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"0359BE5E-AA16-41AC-9EB6-83C23F961C6F","C6892","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"A997371E-293F-4ACC-9A3C-003C70336DAC","1734N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"205D7C66-B7D9-4D0F-9510-1E92BC3069F6","C508","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"67BB2051-A0A1-4C3D-8B80-E829153DE0C6","9939S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"360D4DC2-5356-4B3C-B3B2-777767824F8B","C296","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9942A260-2F60-4511-AA0D-FB8DD9C09A35","C6856","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"E1641169-53D2-432A-B467-6AEB17BB55CA","647W","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"9A272D67-36BE-406F-A7BF-D1586D49827B","2678N","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"D2E970BF-3830-430C-9FE5-F317A8669104","C5778","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"0D8F053E-9D4E-4A12-A875-0DD012DA4CC9","3455S","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
"853FDD72-874C-40BE-8DAA-62689DB103C8","C9138","69e2d6ba-f517-4883-9177-a3f3c4089ea9",2020-06-11 02:36:58.410
