Row ID,Ship Date,Ship Mode,Ship ID
4539,2017-07-12 00:00:00.000,"Standard Class",4539
4540,2015-03-02 00:00:00.000,"Standard Class",4540
4541,2015-03-02 00:00:00.000,"Standard Class",4541
4542,2017-06-21 00:00:00.000,"Standard Class",4542
4552,2014-07-17 00:00:00.000,"Standard Class",4552
4553,2015-01-02 00:00:00.000,"Standard Class",4553
4554,2015-01-02 00:00:00.000,"Standard Class",4554
4558,2017-10-28 00:00:00.000,"Standard Class",4558
4559,2015-01-05 00:00:00.000,"Standard Class",4559
4564,2017-09-30 00:00:00.000,"Standard Class",4564
4565,2014-12-14 00:00:00.000,"Standard Class",4565
4566,2017-12-10 00:00:00.000,"Standard Class",4566
4567,2017-12-10 00:00:00.000,"Standard Class",4567
4568,2017-12-10 00:00:00.000,"Standard Class",4568
4569,2015-11-13 00:00:00.000,"Standard Class",4569
4573,2017-07-21 00:00:00.000,"Standard Class",4573
4574,2016-12-18 00:00:00.000,"Standard Class",4574
4575,2016-12-18 00:00:00.000,"Standard Class",4575
4576,2016-12-18 00:00:00.000,"Standard Class",4576
4577,2016-12-18 00:00:00.000,"Standard Class",4577
4578,2014-04-16 00:00:00.000,"Standard Class",4578
4579,2015-06-15 00:00:00.000,"Standard Class",4579
4580,2014-08-02 00:00:00.000,"Standard Class",4580
4581,2015-08-06 00:00:00.000,"Standard Class",4581
4591,2016-12-31 00:00:00.000,"Standard Class",4591
4592,2016-12-31 00:00:00.000,"Standard Class",4592
4593,2016-12-31 00:00:00.000,"Standard Class",4593
4594,2016-12-31 00:00:00.000,"Standard Class",4594
4595,2016-12-31 00:00:00.000,"Standard Class",4595
4596,2016-12-31 00:00:00.000,"Standard Class",4596
4598,2017-09-01 00:00:00.000,"Standard Class",4598
4599,2017-09-01 00:00:00.000,"Standard Class",4599
4600,2015-07-20 00:00:00.000,"Standard Class",4600
4601,2015-07-20 00:00:00.000,"Standard Class",4601
4602,2015-07-20 00:00:00.000,"Standard Class",4602
4607,2015-06-02 00:00:00.000,"Standard Class",4607
4608,2015-06-02 00:00:00.000,"Standard Class",4608
4609,2015-06-02 00:00:00.000,"Standard Class",4609
4610,2015-06-02 00:00:00.000,"Standard Class",4610
4611,2017-11-14 00:00:00.000,"Standard Class",4611
4613,2017-01-06 00:00:00.000,"Standard Class",4613
4614,2017-01-06 00:00:00.000,"Standard Class",4614
4615,2016-09-10 00:00:00.000,"Standard Class",4615
4616,2016-09-10 00:00:00.000,"Standard Class",4616
4618,2015-09-26 00:00:00.000,"Standard Class",4618
4619,2015-09-26 00:00:00.000,"Standard Class",4619
4623,2017-09-14 00:00:00.000,"Standard Class",4623
4624,2017-09-14 00:00:00.000,"Standard Class",4624
4625,2017-09-14 00:00:00.000,"Standard Class",4625
4626,2017-09-14 00:00:00.000,"Standard Class",4626
4627,2016-11-18 00:00:00.000,"Standard Class",4627
4628,2016-11-18 00:00:00.000,"Standard Class",4628
4629,2016-11-18 00:00:00.000,"Standard Class",4629
4630,2016-11-18 00:00:00.000,"Standard Class",4630
4634,2015-08-26 00:00:00.000,"Standard Class",4634
4635,2015-08-26 00:00:00.000,"Standard Class",4635
4636,2017-03-17 00:00:00.000,"Standard Class",4636
4640,2016-09-16 00:00:00.000,"Standard Class",4640
4641,2016-09-16 00:00:00.000,"Standard Class",4641
4644,2015-08-06 00:00:00.000,"Standard Class",4644
4645,2015-08-06 00:00:00.000,"Standard Class",4645
4646,2016-08-16 00:00:00.000,"Standard Class",4646
4647,2014-06-05 00:00:00.000,"Standard Class",4647
4648,2016-05-01 00:00:00.000,"Standard Class",4648
4649,2017-05-19 00:00:00.000,"Standard Class",4649
4650,2017-05-19 00:00:00.000,"Standard Class",4650
4651,2017-04-12 00:00:00.000,"Standard Class",4651
4652,2017-04-12 00:00:00.000,"Standard Class",4652
4653,2017-02-23 00:00:00.000,"Standard Class",4653
4654,2017-02-23 00:00:00.000,"Standard Class",4654
4656,2014-05-10 00:00:00.000,"Standard Class",4656
4657,2015-05-07 00:00:00.000,"Standard Class",4657
4658,2015-05-07 00:00:00.000,"Standard Class",4658
4659,2015-05-07 00:00:00.000,"Standard Class",4659
4660,2015-05-07 00:00:00.000,"Standard Class",4660
4661,2015-05-07 00:00:00.000,"Standard Class",4661
4662,2015-05-07 00:00:00.000,"Standard Class",4662
4663,2015-05-07 00:00:00.000,"Standard Class",4663
4664,2016-09-22 00:00:00.000,"Standard Class",4664
4665,2016-09-26 00:00:00.000,"Standard Class",4665
4666,2016-09-26 00:00:00.000,"Standard Class",4666
4667,2016-01-17 00:00:00.000,"Standard Class",4667
4668,2016-01-17 00:00:00.000,"Standard Class",4668
4669,2017-05-11 00:00:00.000,"Standard Class",4669
4670,2017-05-11 00:00:00.000,"Standard Class",4670
4671,2017-05-11 00:00:00.000,"Standard Class",4671
4672,2016-08-06 00:00:00.000,"Standard Class",4672
4673,2016-08-06 00:00:00.000,"Standard Class",4673
4674,2016-08-06 00:00:00.000,"Standard Class",4674
4675,2016-08-06 00:00:00.000,"Standard Class",4675
4677,2014-03-19 00:00:00.000,"Standard Class",4677
4678,2014-03-19 00:00:00.000,"Standard Class",4678
4679,2014-03-19 00:00:00.000,"Standard Class",4679
4680,2014-03-19 00:00:00.000,"Standard Class",4680
4681,2014-03-19 00:00:00.000,"Standard Class",4681
4684,2016-09-03 00:00:00.000,"Standard Class",4684
4685,2016-09-03 00:00:00.000,"Standard Class",4685
4686,2016-09-03 00:00:00.000,"Standard Class",4686
4687,2016-09-03 00:00:00.000,"Standard Class",4687
4688,2016-06-30 00:00:00.000,"Standard Class",4688
4689,2017-04-03 00:00:00.000,"Standard Class",4689
4700,2017-05-17 00:00:00.000,"Standard Class",4700
4701,2017-05-17 00:00:00.000,"Standard Class",4701
4702,2017-05-17 00:00:00.000,"Standard Class",4702
4703,2017-05-17 00:00:00.000,"Standard Class",4703
4704,2016-06-28 00:00:00.000,"Standard Class",4704
4713,2014-12-21 00:00:00.000,"Standard Class",4713
4714,2014-12-21 00:00:00.000,"Standard Class",4714
4716,2015-05-16 00:00:00.000,"Standard Class",4716
4718,2015-12-17 00:00:00.000,"Standard Class",4718
4723,2017-09-07 00:00:00.000,"Standard Class",4723
4725,2016-11-15 00:00:00.000,"Standard Class",4725
4726,2016-11-15 00:00:00.000,"Standard Class",4726
4729,2014-11-12 00:00:00.000,"Standard Class",4729
4735,2016-04-12 00:00:00.000,"Standard Class",4735
4736,2015-06-19 00:00:00.000,"Standard Class",4736
4737,2015-06-19 00:00:00.000,"Standard Class",4737
4738,2015-06-19 00:00:00.000,"Standard Class",4738
4739,2015-02-24 00:00:00.000,"Standard Class",4739
4740,2015-02-24 00:00:00.000,"Standard Class",4740
4741,2017-11-16 00:00:00.000,"Standard Class",4741
4742,2017-11-16 00:00:00.000,"Standard Class",4742
4743,2017-11-16 00:00:00.000,"Standard Class",4743
4752,2016-12-13 00:00:00.000,"Standard Class",4752
4753,2017-11-24 00:00:00.000,"Standard Class",4753
4754,2015-12-16 00:00:00.000,"Standard Class",4754
4755,2017-02-08 00:00:00.000,"Standard Class",4755
4756,2017-02-08 00:00:00.000,"Standard Class",4756
4757,2017-09-25 00:00:00.000,"Standard Class",4757
4758,2017-05-05 00:00:00.000,"Standard Class",4758
4759,2014-11-07 00:00:00.000,"Standard Class",4759
4760,2014-11-07 00:00:00.000,"Standard Class",4760
4761,2014-11-07 00:00:00.000,"Standard Class",4761
4762,2017-01-04 00:00:00.000,"Standard Class",4762
4763,2017-01-04 00:00:00.000,"Standard Class",4763
4764,2014-09-21 00:00:00.000,"Standard Class",4764
4766,2015-04-28 00:00:00.000,"Standard Class",4766
4773,2017-11-27 00:00:00.000,"Standard Class",4773
4774,2017-11-27 00:00:00.000,"Standard Class",4774
4775,2017-11-27 00:00:00.000,"Standard Class",4775
4776,2017-11-21 00:00:00.000,"Standard Class",4776
4779,2017-11-11 00:00:00.000,"Standard Class",4779
4781,2014-11-12 00:00:00.000,"Standard Class",4781
4782,2014-11-12 00:00:00.000,"Standard Class",4782
4783,2014-11-12 00:00:00.000,"Standard Class",4783
4784,2017-02-01 00:00:00.000,"Standard Class",4784
4785,2015-12-16 00:00:00.000,"Standard Class",4785
4786,2015-12-16 00:00:00.000,"Standard Class",4786
4787,2015-12-16 00:00:00.000,"Standard Class",4787
4788,2015-12-16 00:00:00.000,"Standard Class",4788
4789,2015-12-16 00:00:00.000,"Standard Class",4789
4790,2015-12-16 00:00:00.000,"Standard Class",4790
4791,2015-12-16 00:00:00.000,"Standard Class",4791
4792,2015-12-16 00:00:00.000,"Standard Class",4792
4793,2015-12-16 00:00:00.000,"Standard Class",4793
4794,2015-07-04 00:00:00.000,"Standard Class",4794
4795,2015-03-23 00:00:00.000,"Standard Class",4795
4796,2015-08-17 00:00:00.000,"Standard Class",4796
4797,2016-05-19 00:00:00.000,"Standard Class",4797
4798,2016-05-19 00:00:00.000,"Standard Class",4798
4799,2016-05-19 00:00:00.000,"Standard Class",4799
4800,2016-05-19 00:00:00.000,"Standard Class",4800
4801,2016-05-19 00:00:00.000,"Standard Class",4801
4802,2016-05-19 00:00:00.000,"Standard Class",4802
4803,2016-05-19 00:00:00.000,"Standard Class",4803
4809,2014-11-28 00:00:00.000,"Standard Class",4809
4816,2014-12-31 00:00:00.000,"Standard Class",4816
4817,2014-12-31 00:00:00.000,"Standard Class",4817
4818,2014-12-31 00:00:00.000,"Standard Class",4818
4819,2014-12-31 00:00:00.000,"Standard Class",4819
4820,2017-06-14 00:00:00.000,"Standard Class",4820
4821,2015-04-11 00:00:00.000,"Standard Class",4821
4822,2015-04-11 00:00:00.000,"Standard Class",4822
4824,2016-11-26 00:00:00.000,"Standard Class",4824
4825,2016-11-26 00:00:00.000,"Standard Class",4825
4826,2016-11-26 00:00:00.000,"Standard Class",4826
4828,2014-11-08 00:00:00.000,"Standard Class",4828
4829,2014-11-08 00:00:00.000,"Standard Class",4829
4830,2016-05-21 00:00:00.000,"Standard Class",4830
4831,2014-11-12 00:00:00.000,"Standard Class",4831
4832,2014-11-12 00:00:00.000,"Standard Class",4832
4833,2014-11-12 00:00:00.000,"Standard Class",4833
4834,2014-11-12 00:00:00.000,"Standard Class",4834
4835,2017-10-10 00:00:00.000,"Standard Class",4835
4836,2017-10-10 00:00:00.000,"Standard Class",4836
4837,2017-10-10 00:00:00.000,"Standard Class",4837
4841,2017-11-25 00:00:00.000,"Standard Class",4841
4842,2016-12-28 00:00:00.000,"Standard Class",4842
4843,2017-10-04 00:00:00.000,"Standard Class",4843
4850,2014-09-14 00:00:00.000,"Standard Class",4850
4851,2014-09-14 00:00:00.000,"Standard Class",4851
4852,2014-09-14 00:00:00.000,"Standard Class",4852
4853,2014-09-14 00:00:00.000,"Standard Class",4853
4857,2015-01-17 00:00:00.000,"Standard Class",4857
4858,2015-01-17 00:00:00.000,"Standard Class",4858
4859,2015-01-17 00:00:00.000,"Standard Class",4859
4860,2017-12-19 00:00:00.000,"Standard Class",4860
4861,2016-12-24 00:00:00.000,"Standard Class",4861
4863,2016-11-14 00:00:00.000,"Standard Class",4863
4864,2016-11-14 00:00:00.000,"Standard Class",4864
4865,2017-06-30 00:00:00.000,"Standard Class",4865
4866,2017-11-18 00:00:00.000,"Standard Class",4866
4867,2017-11-18 00:00:00.000,"Standard Class",4867
4868,2017-11-18 00:00:00.000,"Standard Class",4868
4869,2017-11-18 00:00:00.000,"Standard Class",4869
4870,2017-11-29 00:00:00.000,"Standard Class",4870
4871,2017-11-29 00:00:00.000,"Standard Class",4871
4872,2017-05-27 00:00:00.000,"Standard Class",4872
4873,2017-05-27 00:00:00.000,"Standard Class",4873
4874,2017-05-27 00:00:00.000,"Standard Class",4874
4875,2017-05-27 00:00:00.000,"Standard Class",4875
4876,2014-12-07 00:00:00.000,"Standard Class",4876
4877,2014-10-09 00:00:00.000,"Standard Class",4877
4878,2014-10-09 00:00:00.000,"Standard Class",4878
4884,2017-03-15 00:00:00.000,"Standard Class",4884
4885,2017-03-15 00:00:00.000,"Standard Class",4885
4886,2014-12-20 00:00:00.000,"Standard Class",4886
4891,2016-12-30 00:00:00.000,"Standard Class",4891
4892,2016-12-30 00:00:00.000,"Standard Class",4892
4893,2016-12-30 00:00:00.000,"Standard Class",4893
4894,2016-12-30 00:00:00.000,"Standard Class",4894
4895,2016-12-30 00:00:00.000,"Standard Class",4895
4896,2016-12-30 00:00:00.000,"Standard Class",4896
4897,2016-12-30 00:00:00.000,"Standard Class",4897
4900,2016-08-27 00:00:00.000,"Standard Class",4900
4901,2017-12-21 00:00:00.000,"Standard Class",4901
4902,2017-12-21 00:00:00.000,"Standard Class",4902
4903,2017-03-12 00:00:00.000,"Standard Class",4903
4904,2017-03-12 00:00:00.000,"Standard Class",4904
4910,2017-01-18 00:00:00.000,"Standard Class",4910
4911,2017-01-18 00:00:00.000,"Standard Class",4911
4912,2017-01-18 00:00:00.000,"Standard Class",4912
4913,2017-01-18 00:00:00.000,"Standard Class",4913
4914,2017-01-18 00:00:00.000,"Standard Class",4914
4919,2016-01-07 00:00:00.000,"Standard Class",4919
4920,2016-01-07 00:00:00.000,"Standard Class",4920
4921,2017-08-23 00:00:00.000,"Standard Class",4921
4927,2017-10-23 00:00:00.000,"Standard Class",4927
4928,2017-12-06 00:00:00.000,"Standard Class",4928
4929,2017-12-06 00:00:00.000,"Standard Class",4929
4932,2017-03-30 00:00:00.000,"Standard Class",4932
4933,2015-10-04 00:00:00.000,"Standard Class",4933
4934,2015-10-04 00:00:00.000,"Standard Class",4934
4935,2015-10-04 00:00:00.000,"Standard Class",4935
4936,2015-03-21 00:00:00.000,"Standard Class",4936
4937,2017-01-13 00:00:00.000,"Standard Class",4937
4938,2014-01-18 00:00:00.000,"Standard Class",4938
4939,2014-01-18 00:00:00.000,"Standard Class",4939
4940,2014-01-18 00:00:00.000,"Standard Class",4940
4941,2015-02-13 00:00:00.000,"Standard Class",4941
4942,2015-02-13 00:00:00.000,"Standard Class",4942
4943,2015-02-13 00:00:00.000,"Standard Class",4943
4944,2017-12-27 00:00:00.000,"Standard Class",4944
4948,2014-10-09 00:00:00.000,"Standard Class",4948
4949,2017-12-02 00:00:00.000,"Standard Class",4949
4950,2017-12-02 00:00:00.000,"Standard Class",4950
4952,2015-06-13 00:00:00.000,"Standard Class",4952
4954,2015-03-20 00:00:00.000,"Standard Class",4954
4958,2015-03-26 00:00:00.000,"Standard Class",4958
4959,2015-03-26 00:00:00.000,"Standard Class",4959
4960,2016-11-22 00:00:00.000,"Standard Class",4960
4961,2016-11-22 00:00:00.000,"Standard Class",4961
4975,2016-11-12 00:00:00.000,"Standard Class",4975
4983,2014-11-22 00:00:00.000,"Standard Class",4983
4985,2015-09-10 00:00:00.000,"Standard Class",4985
4987,2016-04-28 00:00:00.000,"Standard Class",4987
4988,2016-04-28 00:00:00.000,"Standard Class",4988
4989,2016-04-28 00:00:00.000,"Standard Class",4989
4990,2017-09-04 00:00:00.000,"Standard Class",4990
4991,2017-09-04 00:00:00.000,"Standard Class",4991
4992,2017-12-13 00:00:00.000,"Standard Class",4992
4993,2015-12-25 00:00:00.000,"Standard Class",4993
4994,2015-12-25 00:00:00.000,"Standard Class",4994
4995,2015-12-25 00:00:00.000,"Standard Class",4995
4996,2014-11-10 00:00:00.000,"Standard Class",4996
4997,2017-03-15 00:00:00.000,"Standard Class",4997
4998,2017-03-15 00:00:00.000,"Standard Class",4998
4999,2016-02-04 00:00:00.000,"Standard Class",4999
5000,2016-02-04 00:00:00.000,"Standard Class",5000
5001,2017-05-12 00:00:00.000,"Standard Class",5001
5004,2016-10-12 00:00:00.000,"Standard Class",5004
5007,2015-11-14 00:00:00.000,"Standard Class",5007
5008,2015-11-14 00:00:00.000,"Standard Class",5008
5009,2015-09-14 00:00:00.000,"Standard Class",5009
5010,2015-09-14 00:00:00.000,"Standard Class",5010
5011,2015-09-14 00:00:00.000,"Standard Class",5011
5013,2017-07-26 00:00:00.000,"Standard Class",5013
5014,2017-07-26 00:00:00.000,"Standard Class",5014
5015,2017-07-26 00:00:00.000,"Standard Class",5015
5016,2014-11-29 00:00:00.000,"Standard Class",5016
5017,2014-11-29 00:00:00.000,"Standard Class",5017
5022,2016-12-24 00:00:00.000,"Standard Class",5022
5023,2016-12-24 00:00:00.000,"Standard Class",5023
5024,2016-12-24 00:00:00.000,"Standard Class",5024
5025,2017-08-03 00:00:00.000,"Standard Class",5025
5026,2017-08-03 00:00:00.000,"Standard Class",5026
5027,2017-08-03 00:00:00.000,"Standard Class",5027
5028,2017-08-03 00:00:00.000,"Standard Class",5028
5030,2017-02-02 00:00:00.000,"Standard Class",5030
5031,2017-02-02 00:00:00.000,"Standard Class",5031
5032,2017-02-02 00:00:00.000,"Standard Class",5032
5033,2017-01-02 00:00:00.000,"Standard Class",5033
5034,2017-01-02 00:00:00.000,"Standard Class",5034
5036,2014-04-12 00:00:00.000,"Standard Class",5036
5037,2014-04-12 00:00:00.000,"Standard Class",5037
5049,2014-04-04 00:00:00.000,"Standard Class",5049
5050,2014-04-04 00:00:00.000,"Standard Class",5050
5051,2015-09-24 00:00:00.000,"Standard Class",5051
5052,2015-11-11 00:00:00.000,"Standard Class",5052
5059,2016-04-07 00:00:00.000,"Standard Class",5059
5062,2015-05-12 00:00:00.000,"Standard Class",5062
5063,2015-05-12 00:00:00.000,"Standard Class",5063
5064,2015-05-12 00:00:00.000,"Standard Class",5064
5066,2017-12-07 00:00:00.000,"Standard Class",5066
5067,2017-12-07 00:00:00.000,"Standard Class",5067
5068,2017-01-19 00:00:00.000,"Standard Class",5068
5069,2014-08-12 00:00:00.000,"Standard Class",5069
5070,2014-08-12 00:00:00.000,"Standard Class",5070
5071,2014-08-12 00:00:00.000,"Standard Class",5071
5072,2014-08-12 00:00:00.000,"Standard Class",5072
5073,2014-08-12 00:00:00.000,"Standard Class",5073
5079,2017-11-17 00:00:00.000,"Standard Class",5079
5080,2017-11-29 00:00:00.000,"Standard Class",5080
5081,2017-11-29 00:00:00.000,"Standard Class",5081
5083,2016-09-12 00:00:00.000,"Standard Class",5083
5084,2016-09-12 00:00:00.000,"Standard Class",5084
5086,2015-06-23 00:00:00.000,"Standard Class",5086
5087,2015-03-09 00:00:00.000,"Standard Class",5087
5088,2015-03-09 00:00:00.000,"Standard Class",5088
5089,2015-03-09 00:00:00.000,"Standard Class",5089
5092,2018-01-03 00:00:00.000,"Standard Class",5092
5093,2015-05-27 00:00:00.000,"Standard Class",5093
5094,2014-12-10 00:00:00.000,"Standard Class",5094
5095,2014-12-10 00:00:00.000,"Standard Class",5095
5096,2014-12-10 00:00:00.000,"Standard Class",5096
5097,2014-12-10 00:00:00.000,"Standard Class",5097
5098,2014-12-10 00:00:00.000,"Standard Class",5098
5099,2014-12-10 00:00:00.000,"Standard Class",5099
5100,2015-08-12 00:00:00.000,"Standard Class",5100
5106,2014-12-20 00:00:00.000,"Standard Class",5106
5107,2015-09-26 00:00:00.000,"Standard Class",5107
5110,2014-10-22 00:00:00.000,"Standard Class",5110
5111,2014-10-22 00:00:00.000,"Standard Class",5111
5112,2014-10-22 00:00:00.000,"Standard Class",5112
5115,2016-11-22 00:00:00.000,"Standard Class",5115
5116,2017-07-29 00:00:00.000,"Standard Class",5116
5117,2017-11-17 00:00:00.000,"Standard Class",5117
5118,2015-10-03 00:00:00.000,"Standard Class",5118
5119,2015-10-03 00:00:00.000,"Standard Class",5119
5120,2015-10-03 00:00:00.000,"Standard Class",5120
5121,2014-04-08 00:00:00.000,"Standard Class",5121
5122,2014-04-08 00:00:00.000,"Standard Class",5122
5123,2014-04-08 00:00:00.000,"Standard Class",5123
5124,2014-04-08 00:00:00.000,"Standard Class",5124
5132,2018-01-05 00:00:00.000,"Standard Class",5132
5133,2015-06-27 00:00:00.000,"Standard Class",5133
5134,2017-11-30 00:00:00.000,"Standard Class",5134
5135,2017-11-30 00:00:00.000,"Standard Class",5135
5136,2016-10-28 00:00:00.000,"Standard Class",5136
5137,2015-12-19 00:00:00.000,"Standard Class",5137
5138,2016-11-17 00:00:00.000,"Standard Class",5138
5139,2017-10-05 00:00:00.000,"Standard Class",5139
5140,2017-10-05 00:00:00.000,"Standard Class",5140
5141,2015-11-12 00:00:00.000,"Standard Class",5141
5142,2016-04-05 00:00:00.000,"Standard Class",5142
5143,2016-04-05 00:00:00.000,"Standard Class",5143
5144,2016-04-05 00:00:00.000,"Standard Class",5144
5145,2017-02-07 00:00:00.000,"Standard Class",5145
5146,2017-02-07 00:00:00.000,"Standard Class",5146
5147,2017-02-07 00:00:00.000,"Standard Class",5147
5148,2017-12-31 00:00:00.000,"Standard Class",5148
5149,2017-12-31 00:00:00.000,"Standard Class",5149
5153,2014-07-06 00:00:00.000,"Standard Class",5153
5154,2014-07-06 00:00:00.000,"Standard Class",5154
5162,2014-08-05 00:00:00.000,"Standard Class",5162
5164,2015-07-11 00:00:00.000,"Standard Class",5164
5165,2014-11-16 00:00:00.000,"Standard Class",5165
5166,2014-11-16 00:00:00.000,"Standard Class",5166
5167,2014-11-16 00:00:00.000,"Standard Class",5167
5168,2014-11-16 00:00:00.000,"Standard Class",5168
5169,2014-11-16 00:00:00.000,"Standard Class",5169
5170,2014-11-16 00:00:00.000,"Standard Class",5170
5175,2017-10-24 00:00:00.000,"Standard Class",5175
5176,2017-10-24 00:00:00.000,"Standard Class",5176
5178,2016-12-30 00:00:00.000,"Standard Class",5178
5179,2015-04-19 00:00:00.000,"Standard Class",5179
5180,2015-04-19 00:00:00.000,"Standard Class",5180
5181,2015-04-19 00:00:00.000,"Standard Class",5181
5186,2015-10-15 00:00:00.000,"Standard Class",5186
5187,2015-12-03 00:00:00.000,"Standard Class",5187
5188,2015-09-18 00:00:00.000,"Standard Class",5188
5189,2015-09-18 00:00:00.000,"Standard Class",5189
5190,2017-11-18 00:00:00.000,"Standard Class",5190
5191,2017-11-18 00:00:00.000,"Standard Class",5191
5192,2017-05-09 00:00:00.000,"Standard Class",5192
5197,2014-05-15 00:00:00.000,"Standard Class",5197
5198,2014-05-15 00:00:00.000,"Standard Class",5198
5199,2016-03-08 00:00:00.000,"Standard Class",5199
5200,2016-03-08 00:00:00.000,"Standard Class",5200
5201,2016-03-08 00:00:00.000,"Standard Class",5201
5202,2016-03-08 00:00:00.000,"Standard Class",5202
5203,2015-08-19 00:00:00.000,"Standard Class",5203
5204,2015-08-19 00:00:00.000,"Standard Class",5204
5205,2015-09-18 00:00:00.000,"Standard Class",5205
5206,2015-09-18 00:00:00.000,"Standard Class",5206
5207,2015-09-18 00:00:00.000,"Standard Class",5207
5208,2015-09-18 00:00:00.000,"Standard Class",5208
5209,2015-09-18 00:00:00.000,"Standard Class",5209
5210,2015-09-18 00:00:00.000,"Standard Class",5210
5211,2015-01-18 00:00:00.000,"Standard Class",5211
5217,2017-09-15 00:00:00.000,"Standard Class",5217
5219,2017-06-14 00:00:00.000,"Standard Class",5219
5221,2014-06-20 00:00:00.000,"Standard Class",5221
5226,2016-06-26 00:00:00.000,"Standard Class",5226
5227,2016-06-26 00:00:00.000,"Standard Class",5227
5228,2016-06-26 00:00:00.000,"Standard Class",5228
5229,2014-12-01 00:00:00.000,"Standard Class",5229
5234,2014-10-22 00:00:00.000,"Standard Class",5234
5237,2014-09-24 00:00:00.000,"Standard Class",5237
5238,2014-09-24 00:00:00.000,"Standard Class",5238
5239,2014-09-24 00:00:00.000,"Standard Class",5239
5240,2016-09-17 00:00:00.000,"Standard Class",5240
5241,2016-09-17 00:00:00.000,"Standard Class",5241
5243,2017-08-08 00:00:00.000,"Standard Class",5243
5248,2015-05-27 00:00:00.000,"Standard Class",5248
5250,2015-04-21 00:00:00.000,"Standard Class",5250
5251,2016-12-18 00:00:00.000,"Standard Class",5251
5252,2016-12-18 00:00:00.000,"Standard Class",5252
5257,2016-08-14 00:00:00.000,"Standard Class",5257
5258,2017-01-08 00:00:00.000,"Standard Class",5258
5260,2017-10-26 00:00:00.000,"Standard Class",5260
5269,2017-11-21 00:00:00.000,"Standard Class",5269
5276,2017-12-20 00:00:00.000,"Standard Class",5276
5277,2017-12-20 00:00:00.000,"Standard Class",5277
5278,2014-09-17 00:00:00.000,"Standard Class",5278
5279,2014-12-13 00:00:00.000,"Standard Class",5279
5280,2017-09-11 00:00:00.000,"Standard Class",5280
5281,2017-10-12 00:00:00.000,"Standard Class",5281
5282,2015-09-10 00:00:00.000,"Standard Class",5282
5283,2015-09-10 00:00:00.000,"Standard Class",5283
5284,2014-04-04 00:00:00.000,"Standard Class",5284
5285,2014-04-04 00:00:00.000,"Standard Class",5285
5289,2017-05-05 00:00:00.000,"Standard Class",5289
5290,2014-09-15 00:00:00.000,"Standard Class",5290
5291,2014-09-15 00:00:00.000,"Standard Class",5291
5292,2014-09-15 00:00:00.000,"Standard Class",5292
5294,2015-12-30 00:00:00.000,"Standard Class",5294
5295,2017-08-19 00:00:00.000,"Standard Class",5295
5296,2017-03-09 00:00:00.000,"Standard Class",5296
5297,2017-07-31 00:00:00.000,"Standard Class",5297
5298,2017-07-31 00:00:00.000,"Standard Class",5298
5301,2016-06-03 00:00:00.000,"Standard Class",5301
5302,2016-06-03 00:00:00.000,"Standard Class",5302
5303,2016-06-03 00:00:00.000,"Standard Class",5303
5304,2014-11-20 00:00:00.000,"Standard Class",5304
5306,2016-02-26 00:00:00.000,"Standard Class",5306
5307,2016-02-26 00:00:00.000,"Standard Class",5307
5308,2016-02-26 00:00:00.000,"Standard Class",5308
5312,2016-08-27 00:00:00.000,"Standard Class",5312
5313,2016-08-27 00:00:00.000,"Standard Class",5313
5314,2017-05-05 00:00:00.000,"Standard Class",5314
5315,2017-05-05 00:00:00.000,"Standard Class",5315
5316,2016-05-08 00:00:00.000,"Standard Class",5316
5325,2015-12-09 00:00:00.000,"Standard Class",5325
5326,2015-12-09 00:00:00.000,"Standard Class",5326
5327,2015-01-22 00:00:00.000,"Standard Class",5327
5329,2015-03-09 00:00:00.000,"Standard Class",5329
5331,2016-09-08 00:00:00.000,"Standard Class",5331
5332,2016-09-08 00:00:00.000,"Standard Class",5332
5333,2016-09-08 00:00:00.000,"Standard Class",5333
5334,2014-09-01 00:00:00.000,"Standard Class",5334
5335,2014-09-01 00:00:00.000,"Standard Class",5335
5336,2014-09-01 00:00:00.000,"Standard Class",5336
5337,2015-05-25 00:00:00.000,"Standard Class",5337
5338,2017-10-21 00:00:00.000,"Standard Class",5338
5343,2014-11-27 00:00:00.000,"Standard Class",5343
5344,2014-11-27 00:00:00.000,"Standard Class",5344
5349,2015-01-10 00:00:00.000,"Standard Class",5349
5350,2015-01-10 00:00:00.000,"Standard Class",5350
5351,2017-12-16 00:00:00.000,"Standard Class",5351
5352,2016-09-12 00:00:00.000,"Standard Class",5352
5353,2016-09-12 00:00:00.000,"Standard Class",5353
5355,2014-05-19 00:00:00.000,"Standard Class",5355
5356,2014-05-19 00:00:00.000,"Standard Class",5356
5357,2016-10-03 00:00:00.000,"Standard Class",5357
5358,2014-08-11 00:00:00.000,"Standard Class",5358
5359,2014-08-11 00:00:00.000,"Standard Class",5359
5360,2014-08-11 00:00:00.000,"Standard Class",5360
5361,2017-04-18 00:00:00.000,"Standard Class",5361
5363,2017-01-02 00:00:00.000,"Standard Class",5363
5364,2017-01-02 00:00:00.000,"Standard Class",5364
5366,2016-11-24 00:00:00.000,"Standard Class",5366
5367,2017-06-15 00:00:00.000,"Standard Class",5367
5368,2017-06-15 00:00:00.000,"Standard Class",5368
5369,2017-06-15 00:00:00.000,"Standard Class",5369
5371,2017-04-12 00:00:00.000,"Standard Class",5371
5372,2017-04-12 00:00:00.000,"Standard Class",5372
5373,2015-10-30 00:00:00.000,"Standard Class",5373
5374,2015-10-30 00:00:00.000,"Standard Class",5374
