COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,LOCAL_EST,QTD_EST,VL_CUSTO_EST,CENTRO_CUSTO,ESTAMPA,CHAVE_ESTOQUE
"1",2019-08-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",260,637,"7","ÚNICA",544
"1",2019-08-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",224,878.08,"8","ÚNICA",545
"1",2019-08-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",446,5151.3,"3","ÚNICA",547
"1",2019-08-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",422,3435.08,"1","ÚNICA",548
"1",2019-08-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",306,3157.92,"2","ÚNICA",550
"1",2019-08-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",292,1121.28,"1","ÚNICA",552
"1",2019-08-31 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",410,1968,"7","ÚNICA",553
"1",2019-08-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",253,2203.63,"2","ÚNICA",554
"1",2019-08-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",495,4677.75,"5","ÚNICA",555
"1",2019-08-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",252,3013.92,"6","ÚNICA",558
"1",2019-08-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",201,2876.31,"4","ÚNICA",559
"1",2018-09-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",448,2849.28,"1","ÚNICA",565
"1",2018-09-30 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",324,771.12,"5","ÚNICA",572
"1",2018-09-30 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",239,2913.41,"3","ÚNICA",577
"1",2018-09-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",238,599.76,"8","ÚNICA",579
"1",2018-09-30 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",297,2162.16,"8","ÚNICA",582
"1",2018-09-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",350,2887.5,"6","ÚNICA",583
"1",2018-09-30 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",442,4579.12,"6","ÚNICA",588
"1",2019-09-30 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",231,138.6,"1","ÚNICA",589
"1",2019-09-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",144,220.32,"8","ÚNICA",591
"1",2019-09-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",235,564,"7","ÚNICA",593
"1",2019-09-30 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",143,869.44,"4","ÚNICA",594
"1",2019-09-30 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",170,1040.4,"1","ÚNICA",595
"1",2019-09-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",175,189,"2","ÚNICA",607
"1",2019-09-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",211,2084.68,"5","ÚNICA",614
"1",2018-10-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",281,581.67,"3","ÚNICA",617
"1",2018-10-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",375,2126.25,"4","ÚNICA",619
"1",2018-10-31 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",204,1501.44,"7","ÚNICA",622
"1",2018-10-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",368,4140,"8","ÚNICA",625
"1",2018-10-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",409,2159.52,"1","ÚNICA",629
"1",2018-10-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",398,4378,"4","ÚNICA",632
"1",2018-10-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",475,4104,"1","ÚNICA",634
"1",2018-10-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",413,1164.66,"8","ÚNICA",636
"1",2018-10-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",291,1248.39,"5","ÚNICA",638
"1",2018-10-31 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",300,3363,"2","ÚNICA",641
"1",2018-10-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",401,4378.92,"5","ÚNICA",642
"1",2018-10-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",316,3981.6,"2","ÚNICA",644
"1",2019-10-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",192,144,"6","ÚNICA",645
"1",2019-10-31 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",188,330.88,"1","ÚNICA",648
"1",2019-10-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",107,288.9,"8","ÚNICA",651
"1",2019-10-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",108,58.32,"4","ÚNICA",655
"1",2019-10-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",207,333.27,"5","ÚNICA",656
"1",2019-10-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",189,1330.56,"3","ÚNICA",660
"1",2019-10-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",110,204.6,"3","ÚNICA",664
"1",2019-10-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",127,704.85,"2","ÚNICA",667
"1",2019-10-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",184,1184.96,"5","ÚNICA",672
"1",2018-11-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",425,2346,"5","ÚNICA",677
"1",2018-11-30 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",427,2903.6,"6","ÚNICA",680
"1",2018-11-30 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",414,211.14,"1","ÚNICA",682
"1",2018-11-30 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",426,485.64,"6","ÚNICA",683
"1",2018-11-30 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",395,1548.4,"1","ÚNICA",684
"1",2018-11-30 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",414,3535.56,"8","ÚNICA",686
"1",2018-11-30 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",252,3880.8,"3","ÚNICA",688
"1",2018-11-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",265,424,"4","ÚNICA",691
"1",2018-11-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",254,2438.4,"6","ÚNICA",695
"1",2018-11-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",332,3193.84,"5","ÚNICA",698
"1",2018-11-30 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",214,1917.44,"3","ÚNICA",700
"1",2019-11-30 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",160,224,"1","ÚNICA",702
"1",2019-11-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",200,432,"8","ÚNICA",703
"1",2019-11-30 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",148,781.44,"7","ÚNICA",706
"1",2019-11-30 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",243,1093.5,"2","ÚNICA",709
"1",2019-11-30 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",183,113.46,"7","ÚNICA",711
"1",2019-11-30 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",114,501.6,"4","ÚNICA",716
"1",2019-11-30 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",119,355.81,"6","ÚNICA",722
"1",2019-11-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",102,459,"8","ÚNICA",723
"1",2019-11-30 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",218,1953.28,"5","ÚNICA",728
"1",2018-12-31 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",231,1016.4,"5","ÚNICA",732
"1",2018-12-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",466,400.76,"8","ÚNICA",739
"1",2018-12-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",442,1082.9,"3","ÚNICA",740
"1",2018-12-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",373,3655.4,"6","ÚNICA",742
"1",2018-12-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",259,2501.94,"1","ÚNICA",743
"1",2018-12-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",339,2522.16,"3","ÚNICA",746
"1",2018-12-31 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",298,1251.6,"4","ÚNICA",749
"1",2018-12-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",379,3524.7,"7","ÚNICA",751
"1",2018-12-31 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",320,2492.8,"4","ÚNICA",753
"1",2018-12-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",288,3870.72,"4","ÚNICA",756
"1",2019-12-31 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",229,354.95,"5","ÚNICA",758
"1",2019-12-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",104,786.24,"8","ÚNICA",771
"1",2019-12-31 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",218,752.1,"5","ÚNICA",773
"1",2019-12-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",219,1366.56,"2","ÚNICA",774
"1",2019-12-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",118,705.64,"8","ÚNICA",782
"1",2019-12-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",218,1526,"6","ÚNICA",784
"3",2018-01-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",363,1862.19,"4","ÚNICA",3
"3",2018-01-31 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",460,2884.2,"3","ÚNICA",4
"3",2018-01-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",292,3416.4,"1","ÚNICA",7
"3",2018-01-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",374,1701.7,"1","ÚNICA",12
"3",2018-01-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",481,5050.5,"3","ÚNICA",23
"3",2018-01-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",368,4784,"7","ÚNICA",26
"3",2018-01-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",465,4770.9,"7","ÚNICA",27
"3",2018-01-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",401,5277.16,"1","ÚNICA",28
"3",2019-01-31 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",330,1056,"1","ÚNICA",30
"3",2019-01-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",325,224.25,"6","ÚNICA",38
"3",2019-01-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",372,1190.4,"2","ÚNICA",41
"3",2019-01-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",204,856.8,"1","ÚNICA",42
"3",2019-01-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",345,634.8,"2","ÚNICA",47
"3",2019-01-31 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",380,2014,"7","ÚNICA",49
"3",2019-01-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",462,3483.48,"1","ÚNICA",50
"3",2019-01-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",211,2008.72,"5","ÚNICA",56
"3",2020-01-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",147,383.67,"2","ÚNICA",59
"3",2020-01-31 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",145,638,"2","ÚNICA",60
"3",2020-01-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",146,67.16,"2","ÚNICA",67
"3",2020-01-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",229,545.02,"2","ÚNICA",68
"3",2020-01-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",236,1387.68,"3","ÚNICA",71
"3",2020-01-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",187,1604.46,"4","ÚNICA",72
"3",2020-01-31 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",199,696.5,"3","ÚNICA",77
"3",2020-01-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",153,537.03,"7","ÚNICA",78
"3",2020-01-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",185,1010.1,"4","ÚNICA",82
"3",2018-02-28 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",335,636.5,"7","ÚNICA",86
"3",2018-02-28 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",473,3594.8,"2","ÚNICA",92
"3",2018-02-28 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",248,2604,"7","ÚNICA",93
"3",2018-02-28 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",301,165.55,"8","ÚNICA",94
"3",2018-02-28 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",316,391.84,"4","ÚNICA",95
"3",2018-02-28 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",375,4803.75,"5","ÚNICA",99
"3",2018-02-28 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",313,2065.8,"8","ÚNICA",105
"3",2018-02-28 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",267,1642.05,"6","ÚNICA",107
"3",2018-02-28 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",272,2173.28,"7","ÚNICA",108
"3",2018-02-28 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",437,5646.04,"5","ÚNICA",109
"3",2018-02-28 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",419,6536.4,"3","ÚNICA",110
"3",2018-02-28 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",433,5334.56,"2","ÚNICA",112
"3",2019-02-28 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",344,1640.88,"6","ÚNICA",115
"3",2019-02-28 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",353,1694.4,"8","ÚNICA",118
"3",2019-02-28 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",359,323.1,"6","ÚNICA",123
"3",2019-02-28 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",346,1138.34,"4","ÚNICA",124
"3",2019-02-28 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",361,779.76,"3","ÚNICA",132
"3",2019-02-28 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",338,1183,"3","ÚNICA",133
"3",2019-02-28 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",474,3692.46,"6","ÚNICA",137
"3",2020-02-29 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",109,206.01,"5","ÚNICA",143
"3",2020-02-29 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",216,2160,"6","ÚNICA",149
"3",2020-02-29 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",169,50.7,"4","ÚNICA",150
"3",2020-02-29 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",119,266.56,"8","ÚNICA",152
"3",2020-02-29 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",245,1131.9,"6","ÚNICA",156
"3",2020-02-29 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",220,184.8,"4","ÚNICA",159
"3",2020-02-29 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",130,210.6,"6","ÚNICA",160
"3",2018-03-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",343,2716.56,"6","ÚNICA",175
"3",2018-03-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",432,5788.8,"4","ÚNICA",176
"3",2018-03-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",210,144.9,"6","ÚNICA",178
"3",2018-03-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",278,756.16,"4","ÚNICA",181
"3",2018-03-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",492,6819.12,"3","ÚNICA",184
"3",2018-03-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",290,5034.4,"7","ÚNICA",196
"3",2019-03-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",251,1024.08,"2","ÚNICA",201
"3",2019-03-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",435,6851.25,"8","ÚNICA",205
"3",2019-03-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",349,237.32,"8","ÚNICA",206
"3",2019-03-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",479,354.46,"2","ÚNICA",207
"3",2019-03-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",230,1619.2,"3","ÚNICA",212
"3",2019-03-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",376,3609.6,"7","ÚNICA",214
"3",2019-03-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",291,2534.61,"1","ÚNICA",218
"3",2019-03-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",254,2057.4,"7","ÚNICA",219
"3",2019-03-31 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",330,2570.7,"2","ÚNICA",221
"3",2019-03-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",296,4235.76,"5","ÚNICA",223
"3",2019-03-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",392,3841.6,"6","ÚNICA",224
"3",2020-03-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",242,275.88,"5","ÚNICA",225
"3",2020-03-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",215,1122.3,"4","ÚNICA",231
"3",2020-03-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",117,585,"5","ÚNICA",232
"3",2020-03-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",173,799.26,"6","ÚNICA",239
"3",2020-03-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",180,792,"6","ÚNICA",240
"3",2020-03-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",164,852.8,"1","ÚNICA",246
"3",2020-03-31 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",244,1159,"6","ÚNICA",249
"3",2020-03-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",179,1489.28,"3","ÚNICA",250
"3",2020-03-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",229,1731.24,"6","ÚNICA",251
"3",2018-04-30 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",374,347.82,"1","ÚNICA",253
"3",2018-04-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",284,843.48,"6","ÚNICA",255
"3",2018-04-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",294,1164.24,"5","ÚNICA",257
"3",2018-04-30 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",486,5929.2,"5","ÚNICA",260
"3",2018-04-30 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",280,2450,"7","ÚNICA",261
"3",2018-04-30 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",243,1146.96,"1","ÚNICA",265
"3",2018-04-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",200,280,"5","ÚNICA",271
"3",2018-04-30 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",385,2706.55,"3","ÚNICA",277
"3",2018-04-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",244,4187.04,"8","ÚNICA",278
"3",2019-04-30 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",481,2385.76,"7","ÚNICA",286
"3",2019-04-30 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",328,131.2,"8","ÚNICA",290
"3",2019-04-30 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",285,1345.2,"7","ÚNICA",293
"3",2019-04-30 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",238,1865.92,"7","ÚNICA",294
"3",2019-04-30 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",489,6777.54,"3","ÚNICA",296
"3",2019-04-30 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",428,1592.16,"6","ÚNICA",300
"3",2019-04-30 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",229,1577.81,"2","ÚNICA",302
"3",2019-04-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",232,2296.8,"6","ÚNICA",303
"3",2019-04-30 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",267,2678.01,"8","ÚNICA",304
"3",2019-04-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",451,3869.58,"2","ÚNICA",306
"3",2020-04-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",185,616.05,"6","ÚNICA",311
"3",2020-04-30 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",241,397.65,"8","ÚNICA",312
"3",2020-04-30 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",127,889,"3","ÚNICA",317
"3",2020-04-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",115,124.2,"8","ÚNICA",327
"3",2020-04-30 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",127,228.6,"4","ÚNICA",328
"3",2020-04-30 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",174,528.96,"3","ÚNICA",333
"3",2020-04-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",227,2242.76,"5","ÚNICA",334
"3",2018-05-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",221,755.82,"2","ÚNICA",339
"3",2018-05-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",414,2782.08,"3","ÚNICA",341
"3",2018-05-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",393,4456.62,"2","ÚNICA",343
"3",2018-05-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",494,5730.4,"5","ÚNICA",344
"3",2018-05-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",389,4473.5,"2","ÚNICA",345
"3",2018-05-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",355,433.1,"8","ÚNICA",347
"3",2018-05-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",247,790.4,"7","ÚNICA",349
"3",2018-05-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",233,1891.96,"6","ÚNICA",350
"3",2018-05-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",201,2918.52,"7","ÚNICA",352
"3",2018-05-31 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",447,3289.92,"4","ÚNICA",353
"3",2018-05-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",307,4199.76,"4","ÚNICA",354
"3",2018-05-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",474,1820.16,"4","ÚNICA",356
"3",2018-05-31 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",487,6384.57,"5","ÚNICA",361
"3",2019-05-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",343,627.69,"5","ÚNICA",365
"3",2019-05-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",461,2323.44,"1","ÚNICA",367
"3",2019-05-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",231,1386,"6","ÚNICA",372
"3",2019-05-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",466,195.72,"7","ÚNICA",374
"3",2019-05-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",287,378.84,"3","ÚNICA",375
"3",2019-05-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",239,1171.1,"6","ÚNICA",378
"3",2019-05-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",437,5139.12,"8","ÚNICA",379
"3",2019-05-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",231,3404.94,"6","ÚNICA",380
"3",2019-05-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",352,915.2,"2","ÚNICA",383
"3",2019-05-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",333,1358.64,"1","ÚNICA",384
"3",2019-05-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",320,1456,"7","ÚNICA",386
"3",2019-05-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",354,4063.92,"6","ÚNICA",392
"3",2018-06-30 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",210,441,"1","ÚNICA",394
"3",2018-06-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",287,1808.1,"4","ÚNICA",395
"3",2018-06-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",267,1473.84,"8","ÚNICA",397
"3",2018-06-30 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",399,275.31,"2","ÚNICA",402
"3",2018-06-30 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",210,1159.2,"1","ÚNICA",405
"3",2018-06-30 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",432,3538.08,"3","ÚNICA",407
"3",2018-06-30 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",403,3707.6,"7","ÚNICA",409
"3",2018-06-30 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",406,1502.2,"6","ÚNICA",413
"3",2018-06-30 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",483,4926.6,"8","ÚNICA",416
"3",2018-06-30 00:00:00.000,"19","ÚNICA","ÚNICA","PRINCIPAL",336,2362.08,"4","ÚNICA",417
"3",2019-06-30 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",404,2577.52,"2","ÚNICA",424
"3",2019-06-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",270,1231.2,"6","ÚNICA",425
