order_id,variable,value
21c24f8f2452ec20a5184abfb269c35e,Valor total,44.9
5bea5dd69875b9ab8df73e12126a939e,Valor total,49.0
fec1d373884203520e92cfade36fdd16,Valor total,89.99
d731191f76c39fe5c7d22edddb6836ba,Valor total,52.0
c1dd7b1471d47476e64662cbc99318ef,Valor total,110.32
0c6829c9d92a6bb545d7bf1734d094c6,Valor total,135.9
eb0a128259780bab9b612db54eaa8eca,Valor total,86.8
6be2c0f364bfae8f84f696a114aab022,Valor total,159.99
17f71a234f74de0e7c52630aa272eb17,Valor total,184.0
ce7cf6dd8f80dfb98716950ae40eca59,Valor total,107.6
eb6856a5040be42730df3dd8004a39f7,Valor total,890.0
021397df4601b61a8bd063be9b5c54a0,Valor total,218.0
238bcd7a2027e5f32fd185c264d73786,Valor total,69.9
cee3d35c01c3ae1ed31809bdb2272afb,Valor total,79.99
360ebdf2cf29914195eff429ee928b19,Valor total,29.9
ba95b4f24ad0bbb40a753470c555727a,Valor total,79.0
5cd42269d5b45f62c1193d55b23c5ed2,Valor total,255.0
9e67cdebb306f743bc4e3b1064f93cf7,Valor total,19.99
9705d2eb2b203788b10e2cab9c3598cd,Valor total,139.8
8a22adf86aba1b368f60fc28338e466d,Valor total,119.9
422040395c164b8b5c0255af3c710646,Valor total,90.0
a0ecc11c21cacf6dc957678e792102c1,Valor total,119.9
32dad65c7c23a695894f80922d9299ec,Valor total,19.9
d832359622f08c2364e168e1f01cc6e6,Valor total,65.0
8535f60f13f03d9f0bc91ed113bb43aa,Valor total,88.34
fdddc15fc7b9c37476820d6eb722f33b,Valor total,1100.0
02a065131a2d2b72b45e2c63135606ad,Valor total,500.0
b91aa06d6789368cd6ca8bdc293269db,Valor total,59.0
6b6691a02fbc1d93db80af20e602b8e9,Valor total,76.0
76705ff9a7f4bf78bb4f8918c2dc564f,Valor total,104.53
790c018ecba60024d3684643535f0e69,Valor total,125.0
fc62bb19d9570fb44bd3ec979a890550,Valor total,22.0
fa25b9a1756347af70473e84988d016c,Valor total,89.99
00e6786fee8f476835c151a4d3fa9bf1,Valor total,159.77
494f99ef42110a8d40dc585b177f2151,Valor total,49.0
b2487e261162c0d9162eab45862d42a0,Valor total,113.89
598805fcb7c6ca48181f09bc0b15a6cf,Valor total,117.0
7e95d101ed97603578e38b4955c244ab,Valor total,69.9
ca2c921a5b9d60eba417d106c724c6f6,Valor total,27.9
66587ff0c6d1e3575ffb58c688ef378a,Valor total,40.0
873b407aec2027c9588607f4b0b8786a,Valor total,315.0
8f22b4b97d1fd2f187f3106ffb0021c4,Valor total,130.0
e69ea0f5ba6fda2442f0889a6754242e,Valor total,169.9
100e8cf23e7518027376ac07ca0ec96b,Valor total,69.9
43fb59e264c079e9579f33f7d0f240a8,Valor total,23.99
66ec1ee812f8f435480e7b0e2e54ebb6,Valor total,29.99
876b3ca0fca7f369345f61f3f526a5c4,Valor total,129.9
672dabc5c0363afbe1ef39abf10ad92e,Valor total,143.4
25ff38b3eac37d28ac1fd35e41393218,Valor total,99.0
7f5d123edea7962b20bf26e29262f9e5,Valor total,110.32
19e31a421ef559a7772d01fc5074ee14,Valor total,29.99
ca1e3b1d345a9808d206c244778976eb,Valor total,35.98
73314e79b29b8857a78a32853790a9d0,Valor total,249.0
