statisitcs_id,country_id,gender_id,age_group_id,suicides_no,population,generation_id,date
3873,33,2,3,86,4103825,3,2006-12-31 00:00:00.000
3988,34,1,3,2667,8758000,3,2006-12-31 00:00:00.000
3993,34,2,3,1133,8473000,3,2006-12-31 00:00:00.000
4105,35,1,3,944,1189058,3,2006-12-31 00:00:00.000
4113,35,2,3,121,1202659,3,2006-12-31 00:00:00.000
4225,36,1,3,18,360383,3,2006-12-31 00:00:00.000
4227,36,2,3,5,215556,3,2006-12-31 00:00:00.000
4346,37,1,3,106,407653,3,2006-12-31 00:00:00.000
4354,37,2,3,13,404839,3,2006-12-31 00:00:00.000
4468,38,1,3,61,153004,3,2006-12-31 00:00:00.000
4473,38,2,3,8,149998,3,2006-12-31 00:00:00.000
4588,39,1,3,96,214726,3,2006-12-31 00:00:00.000
4593,39,2,3,19,217069,3,2006-12-31 00:00:00.000
4711,40,1,3,3,33484,3,2006-12-31 00:00:00.000
4828,41,1,3,3,29744,3,2006-12-31 00:00:00.000
4947,42,1,3,19,100827,3,2006-12-31 00:00:00.000
4952,42,2,3,5,101903,3,2006-12-31 00:00:00.000
5066,43,1,3,928,9459323,3,2006-12-31 00:00:00.000
5071,43,2,3,137,9546600,3,2006-12-31 00:00:00.000
5188,44,1,3,143,1044859,3,2006-12-31 00:00:00.000
5193,44,2,3,51,1042374,3,2006-12-31 00:00:00.000
5306,45,1,3,72,263090,3,2006-12-31 00:00:00.000
5310,45,2,3,28,283300,3,2006-12-31 00:00:00.000
5428,46,1,3,63,312881,3,2006-12-31 00:00:00.000
5432,46,2,3,21,307388,3,2006-12-31 00:00:00.000
5547,47,1,3,45,280685,3,2006-12-31 00:00:00.000
5552,47,2,3,3,275020,3,2006-12-31 00:00:00.000
5668,48,1,3,36,437359,3,2006-12-31 00:00:00.000
5673,48,2,3,10,423389,3,2006-12-31 00:00:00.000
5788,49,1,3,712,2996509,3,2006-12-31 00:00:00.000
5793,49,2,3,82,2917366,3,2006-12-31 00:00:00.000
5908,50,1,3,36,262664,3,2006-12-31 00:00:00.000
5914,50,2,3,2,272125,3,2006-12-31 00:00:00.000
6028,51,1,3,7,200436,3,2006-12-31 00:00:00.000
6030,51,2,3,2,68246,3,2006-12-31 00:00:00.000
6150,52,1,3,764,4206010,3,2006-12-31 00:00:00.000
6152,52,2,3,490,4032326,3,2006-12-31 00:00:00.000
6268,53,1,3,296,1774300,3,2006-12-31 00:00:00.000
6273,53,2,3,36,1693804,3,2006-12-31 00:00:00.000
6386,54,1,3,7584,10691395,3,2006-12-31 00:00:00.000
6393,54,2,3,974,10784340,3,2006-12-31 00:00:00.000
6629,56,1,3,93,513643,3,2006-12-31 00:00:00.000
6633,56,2,3,25,503695,3,2006-12-31 00:00:00.000
6870,58,1,3,25,267200,3,2006-12-31 00:00:00.000
6872,58,2,3,24,292800,3,2006-12-31 00:00:00.000
6988,59,1,3,45,157003,3,2006-12-31 00:00:00.000
6994,59,2,3,8,146103,3,2006-12-31 00:00:00.000
7106,60,1,3,147,4197897,3,2006-12-31 00:00:00.000
7111,60,2,3,24,4128825,3,2006-12-31 00:00:00.000
7228,61,1,3,368,3903848,3,2006-12-31 00:00:00.000
7233,61,2,3,87,3653351,3,2006-12-31 00:00:00.000
7349,62,1,3,16,39396,3,2006-12-31 00:00:00.000
7352,62,2,3,6,38578,3,2006-12-31 00:00:00.000
7468,63,1,3,79,586595,3,2006-12-31 00:00:00.000
7474,63,2,3,41,565463,3,2006-12-31 00:00:00.000
7589,64,1,3,95,490111,3,2006-12-31 00:00:00.000
7593,64,2,3,34,496129,3,2006-12-31 00:00:00.000
7705,65,1,3,765,5386410,3,2006-12-31 00:00:00.000
7713,65,2,3,139,5487543,3,2006-12-31 00:00:00.000
7825,66,1,3,111,382190,3,2006-12-31 00:00:00.000
7832,66,2,3,16,385454,3,2006-12-31 00:00:00.000
7946,67,1,3,562,3940414,3,2006-12-31 00:00:00.000
7952,67,2,3,138,3955936,3,2006-12-31 00:00:00.000
8068,68,1,3,4053,20564653,3,2006-12-31 00:00:00.000
8072,68,2,3,932,19851326,3,2006-12-31 00:00:00.000
64,1,1,3,504,3210244,3,2009-12-31 00:00:00.000
68,1,2,3,105,3189773,3,2009-12-31 00:00:00.000
184,2,1,3,99,542799,3,2009-12-31 00:00:00.000
189,2,2,3,18,539304,3,2009-12-31 00:00:00.000
422,4,1,3,9,222448,3,2009-12-31 00:00:00.000
423,4,2,3,4,99580,3,2009-12-31 00:00:00.000
664,6,1,3,181,694716,3,2009-12-31 00:00:00.000
669,6,2,3,52,690235,3,2009-12-31 00:00:00.000
782,7,1,3,3,23713,3,2009-12-31 00:00:00.000
904,8,1,3,1838,16753314,3,2009-12-31 00:00:00.000
908,8,2,3,351,16810330,3,2009-12-31 00:00:00.000
1025,9,1,3,60,575940,3,2009-12-31 00:00:00.000
1029,9,2,3,13,548235,3,2009-12-31 00:00:00.000
1144,10,1,3,437,2325144,3,2009-12-31 00:00:00.000
1149,10,2,3,119,2293665,3,2009-12-31 00:00:00.000
1262,11,1,3,362,1273220,3,2009-12-31 00:00:00.000
1267,11,2,3,85,1244249,3,2009-12-31 00:00:00.000
1382,12,1,3,426,3715402,3,2009-12-31 00:00:00.000
1387,12,2,3,72,3780652,3,2009-12-31 00:00:00.000
1501,13,1,3,60,362045,3,2009-12-31 00:00:00.000
1506,13,2,3,10,355653,3,2009-12-31 00:00:00.000
1626,14,1,3,44,316164,3,2009-12-31 00:00:00.000
1629,14,2,3,7,306319,3,2009-12-31 00:00:00.000
1744,15,1,3,122,726718,3,2009-12-31 00:00:00.000
1749,15,2,3,23,705886,3,2009-12-31 00:00:00.000
1862,16,1,3,6,61663,3,2009-12-31 00:00:00.000
1868,16,2,3,2,66001,3,2009-12-31 00:00:00.000
1984,17,1,3,199,880108,3,2009-12-31 00:00:00.000
1990,17,2,3,18,827079,3,2009-12-31 00:00:00.000
2105,18,1,3,36,335963,3,2009-12-31 00:00:00.000
2109,18,2,3,13,334052,3,2009-12-31 00:00:00.000
2221,19,1,3,179,1161180,3,2009-12-31 00:00:00.000
2228,19,2,3,48,1155088,3,2009-12-31 00:00:00.000
2341,20,1,3,120,400776,3,2009-12-31 00:00:00.000
2347,20,2,3,27,484388,3,2009-12-31 00:00:00.000
2464,21,1,3,30,96260,3,2009-12-31 00:00:00.000
2469,21,2,3,3,91560,3,2009-12-31 00:00:00.000
2583,22,1,3,121,348421,3,2009-12-31 00:00:00.000
2588,22,2,3,40,330127,3,2009-12-31 00:00:00.000
2704,23,1,3,827,3838456,3,2009-12-31 00:00:00.000
2709,23,2,3,215,3905999,3,2009-12-31 00:00:00.000
2824,24,1,3,637,4909814,3,2009-12-31 00:00:00.000
2829,24,2,3,146,4784538,3,2009-12-31 00:00:00.000
2944,25,1,3,56,863841,3,2009-12-31 00:00:00.000
2947,25,2,3,11,796656,3,2009-12-31 00:00:00.000
3184,27,1,3,82,1033623,3,2009-12-31 00:00:00.000
3187,27,2,3,38,1112873,3,2009-12-31 00:00:00.000
3302,28,1,3,26,53875,3,2009-12-31 00:00:00.000
3309,28,2,3,7,56144,3,2009-12-31 00:00:00.000
3424,29,1,3,188,802616,3,2009-12-31 00:00:00.000
3429,29,2,3,42,770068,3,2009-12-31 00:00:00.000
3542,30,1,3,6,24715,3,2009-12-31 00:00:00.000
3661,31,1,3,112,390586,3,2009-12-31 00:00:00.000
3665,31,2,3,27,394145,3,2009-12-31 00:00:00.000
3783,32,1,3,67,557283,3,2009-12-31 00:00:00.000
3789,32,2,3,18,555764,3,2009-12-31 00:00:00.000
3904,33,1,3,332,3939821,3,2009-12-31 00:00:00.000
3909,33,2,3,70,3872976,3,2009-12-31 00:00:00.000
4024,34,1,3,2657,7987000,3,2009-12-31 00:00:00.000
4028,34,2,3,1085,7679000,3,2009-12-31 00:00:00.000
4141,35,1,3,848,1263819,3,2009-12-31 00:00:00.000
4148,35,2,3,145,1269302,3,2009-12-31 00:00:00.000
4261,36,2,3,11,309613,3,2009-12-31 00:00:00.000
4263,36,1,3,14,635172,3,2009-12-31 00:00:00.000
4381,37,1,3,108,419968,3,2009-12-31 00:00:00.000
4387,37,2,3,21,414721,3,2009-12-31 00:00:00.000
4504,38,1,3,67,149365,3,2009-12-31 00:00:00.000
4509,38,2,3,8,145144,3,2009-12-31 00:00:00.000
4624,39,1,3,116,205749,3,2009-12-31 00:00:00.000
4629,39,2,3,15,205781,3,2009-12-31 00:00:00.000
4744,40,1,3,6,35713,3,2009-12-31 00:00:00.000
4861,41,1,3,9,31502,3,2009-12-31 00:00:00.000
4866,41,2,3,2,29150,3,2009-12-31 00:00:00.000
4982,42,1,3,20,99119,3,2009-12-31 00:00:00.000
4987,42,2,3,5,98003,3,2009-12-31 00:00:00.000
5102,43,1,3,985,9636154,3,2009-12-31 00:00:00.000
5107,43,2,3,212,9636739,3,2009-12-31 00:00:00.000
5224,44,1,3,115,1003333,3,2009-12-31 00:00:00.000
5229,44,2,3,48,996321,3,2009-12-31 00:00:00.000
5343,45,1,3,64,267390,3,2009-12-31 00:00:00.000
5346,45,2,3,20,281930,3,2009-12-31 00:00:00.000
5464,46,1,3,64,317068,3,2009-12-31 00:00:00.000
5466,46,2,3,31,306776,3,2009-12-31 00:00:00.000
5581,47,1,3,44,289198,3,2009-12-31 00:00:00.000
5588,47,2,3,4,282846,3,2009-12-31 00:00:00.000
5704,48,1,3,43,486170,3,2009-12-31 00:00:00.000
5707,48,2,3,12,468073,3,2009-12-31 00:00:00.000
5824,49,1,3,784,3173718,3,2009-12-31 00:00:00.000
5830,49,2,3,82,3090294,3,2009-12-31 00:00:00.000
5944,50,1,3,51,263724,3,2009-12-31 00:00:00.000
5946,50,2,3,7,271400,3,2009-12-31 00:00:00.000
6063,51,1,3,16,399923,3,2009-12-31 00:00:00.000
6185,52,1,3,1260,4022361,3,2009-12-31 00:00:00.000
6186,52,2,3,1121,3844207,3,2009-12-31 00:00:00.000
6304,53,1,3,275,1744278,3,2009-12-31 00:00:00.000
6310,53,2,3,32,1658906,3,2009-12-31 00:00:00.000
6422,54,1,3,7233,11373727,3,2009-12-31 00:00:00.000
6429,54,2,3,986,11440839,3,2009-12-31 00:00:00.000
6665,56,1,3,85,520754,3,2009-12-31 00:00:00.000
6669,56,2,3,29,507066,3,2009-12-31 00:00:00.000
6905,58,1,3,41,274700,3,2009-12-31 00:00:00.000
6910,58,2,3,9,296900,3,2009-12-31 00:00:00.000
7024,59,1,3,43,162292,3,2009-12-31 00:00:00.000
7030,59,2,3,2,145730,3,2009-12-31 00:00:00.000
7141,60,1,3,80,4482123,3,2009-12-31 00:00:00.000
7149,60,2,3,18,4321786,3,2009-12-31 00:00:00.000
7264,61,1,3,344,3882169,3,2009-12-31 00:00:00.000
7269,61,2,3,80,3645416,3,2009-12-31 00:00:00.000
7384,62,1,3,18,39139,3,2009-12-31 00:00:00.000
7390,62,2,3,4,38634,3,2009-12-31 00:00:00.000
7504,63,1,3,111,588185,3,2009-12-31 00:00:00.000
7510,63,2,3,33,561793,3,2009-12-31 00:00:00.000
7625,64,1,3,72,512293,3,2009-12-31 00:00:00.000
7629,64,2,3,25,512791,3,2009-12-31 00:00:00.000
7743,65,1,3,707,5357432,3,2009-12-31 00:00:00.000
7749,65,2,3,142,5309573,3,2009-12-31 00:00:00.000
7863,66,1,3,28,409223,3,2009-12-31 00:00:00.000
7867,66,2,3,14,413552,3,2009-12-31 00:00:00.000
7982,67,1,3,564,4047103,3,2009-12-31 00:00:00.000
7988,67,2,3,133,3946153,3,2009-12-31 00:00:00.000
8104,68,1,3,4293,20205941,3,2009-12-31 00:00:00.000
8108,68,2,3,1027,19992900,3,2009-12-31 00:00:00.000
40,1,1,3,490,3125322,3,2007-12-31 00:00:00.000
43,1,2,3,126,3120162,3,2007-12-31 00:00:00.000
161,2,1,3,99,542760,3,2007-12-31 00:00:00.000
165,2,2,3,25,539763,3,2007-12-31 00:00:00.000
397,4,1,3,14,176938,3,2007-12-31 00:00:00.000
401,4,2,3,3,87472,3,2007-12-31 00:00:00.000
640,6,1,3,174,689694,3,2007-12-31 00:00:00.000
645,6,2,3,40,681575,3,2007-12-31 00:00:00.000
880,8,1,3,1609,16075775,3,2007-12-31 00:00:00.000
884,8,2,3,392,16189977,3,2007-12-31 00:00:00.000
1001,9,1,3,55,583293,3,2007-12-31 00:00:00.000
1005,9,2,3,15,558209,3,2007-12-31 00:00:00.000
1119,10,1,3,404,2250433,3,2007-12-31 00:00:00.000
1125,10,2,3,113,2212210,3,2007-12-31 00:00:00.000
1239,11,1,3,310,1251058,3,2007-12-31 00:00:00.000
1243,11,2,3,74,1227488,3,2007-12-31 00:00:00.000
1360,12,1,3,410,3562854,3,2007-12-31 00:00:00.000
1363,12,2,3,105,3633920,3,2007-12-31 00:00:00.000
1478,13,1,3,53,342197,3,2007-12-31 00:00:00.000
1483,13,2,3,11,337810,3,2007-12-31 00:00:00.000
1601,14,1,3,52,312108,3,2007-12-31 00:00:00.000
1606,14,2,3,11,303954,3,2007-12-31 00:00:00.000
1721,15,1,3,105,795644,3,2007-12-31 00:00:00.000
1725,15,2,3,22,774006,3,2007-12-31 00:00:00.000
1838,16,1,3,4,55768,3,2007-12-31 00:00:00.000
1841,16,2,3,2,59428,3,2007-12-31 00:00:00.000
1960,17,1,3,176,888983,3,2007-12-31 00:00:00.000
1965,17,2,3,21,846092,3,2007-12-31 00:00:00.000
2080,18,1,3,56,347246,3,2007-12-31 00:00:00.000
2085,18,2,3,15,345418,3,2007-12-31 00:00:00.000
2199,19,1,3,157,1123771,3,2007-12-31 00:00:00.000
2203,19,2,3,53,1118153,3,2007-12-31 00:00:00.000
2317,20,1,3,114,401997,3,2007-12-31 00:00:00.000
2323,20,2,3,22,481271,3,2007-12-31 00:00:00.000
2439,21,1,3,39,96140,3,2007-12-31 00:00:00.000
2446,21,2,3,2,91870,3,2007-12-31 00:00:00.000
2560,22,1,3,101,334628,3,2007-12-31 00:00:00.000
2565,22,2,3,24,317967,3,2007-12-31 00:00:00.000
2680,23,1,3,843,3926679,3,2007-12-31 00:00:00.000
2685,23,2,3,204,3971637,3,2007-12-31 00:00:00.000
2800,24,1,3,654,4913538,3,2007-12-31 00:00:00.000
2805,24,2,3,145,4782312,3,2007-12-31 00:00:00.000
2920,25,1,3,47,880293,3,2007-12-31 00:00:00.000
2923,25,2,3,12,816668,3,2007-12-31 00:00:00.000
3158,27,1,3,69,948435,3,2007-12-31 00:00:00.000
3165,27,2,3,7,1036031,3,2007-12-31 00:00:00.000
3279,28,1,3,28,54095,3,2007-12-31 00:00:00.000
3284,28,2,3,9,55201,3,2007-12-31 00:00:00.000
3401,29,1,3,190,820057,3,2007-12-31 00:00:00.000
3405,29,2,3,32,787885,3,2007-12-31 00:00:00.000
3520,30,1,3,6,24445,3,2007-12-31 00:00:00.000
3522,30,2,3,2,22098,3,2007-12-31 00:00:00.000
3638,31,1,3,91,387302,3,2007-12-31 00:00:00.000
3643,31,2,3,19,375744,3,2007-12-31 00:00:00.000
3760,32,1,3,51,541856,3,2007-12-31 00:00:00.000
3765,32,2,3,10,536280,3,2007-12-31 00:00:00.000
3880,33,1,3,354,4114889,3,2007-12-31 00:00:00.000
3885,33,2,3,84,4028413,3,2007-12-31 00:00:00.000
4000,34,1,3,2596,8501000,3,2007-12-31 00:00:00.000
4005,34,2,3,1084,8212000,3,2007-12-31 00:00:00.000
4117,35,1,3,919,1208359,3,2007-12-31 00:00:00.000
4124,35,2,3,140,1219565,3,2007-12-31 00:00:00.000
4237,36,1,3,21,640909,3,2007-12-31 00:00:00.000
4238,36,2,3,7,301345,3,2007-12-31 00:00:00.000
4358,37,1,3,86,409642,3,2007-12-31 00:00:00.000
4365,37,2,3,19,408305,3,2007-12-31 00:00:00.000
4480,38,1,3,58,152449,3,2007-12-31 00:00:00.000
4485,38,2,3,7,148231,3,2007-12-31 00:00:00.000
4600,39,1,3,146,210164,3,2007-12-31 00:00:00.000
4605,39,2,3,17,212154,3,2007-12-31 00:00:00.000
4719,40,1,3,9,33901,3,2007-12-31 00:00:00.000
4726,40,2,3,2,33942,3,2007-12-31 00:00:00.000
4838,41,1,3,5,30315,3,2007-12-31 00:00:00.000
4958,42,1,3,30,102202,3,2007-12-31 00:00:00.000
4963,42,2,3,7,103004,3,2007-12-31 00:00:00.000
5078,43,1,3,943,9530655,3,2007-12-31 00:00:00.000
5083,43,2,3,173,9590582,3,2007-12-31 00:00:00.000
5200,44,1,3,114,1018680,3,2007-12-31 00:00:00.000
5205,44,2,3,48,1017477,3,2007-12-31 00:00:00.000
5317,45,1,3,80,262570,3,2007-12-31 00:00:00.000
5324,45,2,3,14,281170,3,2007-12-31 00:00:00.000
5438,46,1,3,60,312302,3,2007-12-31 00:00:00.000
5444,46,2,3,21,305124,3,2007-12-31 00:00:00.000
5561,47,1,3,27,283781,3,2007-12-31 00:00:00.000
5562,47,2,3,6,277823,3,2007-12-31 00:00:00.000
5678,48,1,3,40,452960,3,2007-12-31 00:00:00.000
5683,48,2,3,14,437509,3,2007-12-31 00:00:00.000
5800,49,1,3,648,3053025,3,2007-12-31 00:00:00.000
5806,49,2,3,71,2973164,3,2007-12-31 00:00:00.000
5918,50,1,3,52,263585,3,2007-12-31 00:00:00.000
5924,50,2,3,6,272334,3,2007-12-31 00:00:00.000
6038,51,1,3,13,259649,3,2007-12-31 00:00:00.000
6041,51,2,3,2,76736,3,2007-12-31 00:00:00.000
6162,52,1,3,997,4158963,3,2007-12-31 00:00:00.000
6163,52,2,3,908,3988315,3,2007-12-31 00:00:00.000
6280,53,1,3,250,1769266,3,2007-12-31 00:00:00.000
6285,53,2,3,45,1686938,3,2007-12-31 00:00:00.000
6398,54,1,3,7483,10843276,3,2007-12-31 00:00:00.000
6405,54,2,3,1051,10944247,3,2007-12-31 00:00:00.000
6517,55,1,3,4,8927,3,2007-12-31 00:00:00.000
6642,56,1,3,88,516639,3,2007-12-31 00:00:00.000
6645,56,2,3,22,505537,3,2007-12-31 00:00:00.000
6882,58,1,3,28,263500,3,2007-12-31 00:00:00.000
6885,58,2,3,18,285500,3,2007-12-31 00:00:00.000
7000,59,1,3,42,159609,3,2007-12-31 00:00:00.000
7006,59,2,3,8,146261,3,2007-12-31 00:00:00.000
7117,60,1,3,86,4286162,3,2007-12-31 00:00:00.000
7126,60,2,3,18,4186842,3,2007-12-31 00:00:00.000
7240,61,1,3,332,3962434,3,2007-12-31 00:00:00.000
7245,61,2,3,97,3690155,3,2007-12-31 00:00:00.000
7358,62,1,3,24,39222,3,2007-12-31 00:00:00.000
7364,62,2,3,6,38545,3,2007-12-31 00:00:00.000
7480,63,1,3,103,585980,3,2007-12-31 00:00:00.000
7486,63,2,3,28,562738,3,2007-12-31 00:00:00.000
7602,64,1,3,80,493019,3,2007-12-31 00:00:00.000
7606,64,2,3,32,497366,3,2007-12-31 00:00:00.000
7718,65,1,3,798,5444545,3,2007-12-31 00:00:00.000
7725,65,2,3,159,5419991,3,2007-12-31 00:00:00.000
7837,66,1,3,77,389981,3,2007-12-31 00:00:00.000
7843,66,2,3,18,393748,3,2007-12-31 00:00:00.000
7958,67,1,3,547,3935970,3,2007-12-31 00:00:00.000
7964,67,2,3,132,3923507,3,2007-12-31 00:00:00.000
8080,68,1,3,4281,20531378,3,2007-12-31 00:00:00.000
8084,68,2,3,997,19839678,3,2007-12-31 00:00:00.000
99,1,1,3,616,3268154,4,2012-12-31 00:00:00.000
105,1,2,3,102,3228400,4,2012-12-31 00:00:00.000
220,2,1,3,99,553047,4,2012-12-31 00:00:00.000
225,2,2,3,20,547787,4,2012-12-31 00:00:00.000
457,4,1,3,11,237133,4,2012-12-31 00:00:00.000
700,6,1,3,193,723202,4,2012-12-31 00:00:00.000
705,6,2,3,45,715195,4,2012-12-31 00:00:00.000
818,7,1,3,6,25854,4,2012-12-31 00:00:00.000
940,8,1,3,1930,17418954,4,2012-12-31 00:00:00.000
944,8,2,3,455,17398447,4,2012-12-31 00:00:00.000
1061,9,1,3,62,520738,4,2012-12-31 00:00:00.000
1066,9,2,3,13,482889,4,2012-12-31 00:00:00.000
1180,10,1,3,419,2431632,4,2012-12-31 00:00:00.000
1185,10,2,3,129,2403433,4,2012-12-31 00:00:00.000
1298,11,1,3,319,1333713,4,2012-12-31 00:00:00.000
1303,11,2,3,62,1296016,4,2012-12-31 00:00:00.000
1419,12,1,3,412,3891260,4,2012-12-31 00:00:00.000
1423,12,2,3,73,3942505,4,2012-12-31 00:00:00.000
1538,13,1,3,55,387974,4,2012-12-31 00:00:00.000
1545,13,2,3,7,379310,4,2012-12-31 00:00:00.000
1661,14,1,3,51,294314,4,2012-12-31 00:00:00.000
1665,14,2,3,13,283419,4,2012-12-31 00:00:00.000
1780,15,1,3,108,718645,4,2012-12-31 00:00:00.000
1786,15,2,3,16,696377,4,2012-12-31 00:00:00.000
1897,16,1,3,9,70596,4,2012-12-31 00:00:00.000
2020,17,1,3,179,796162,4,2012-12-31 00:00:00.000
2025,17,2,3,22,750032,4,2012-12-31 00:00:00.000
2141,18,1,3,31,326746,4,2012-12-31 00:00:00.000
2145,18,2,3,11,322504,4,2012-12-31 00:00:00.000
2258,19,1,3,164,1225594,4,2012-12-31 00:00:00.000
2263,19,2,3,55,1217762,4,2012-12-31 00:00:00.000
2377,20,1,3,109,406026,4,2012-12-31 00:00:00.000
2383,20,2,3,26,492068,4,2012-12-31 00:00:00.000
2500,21,1,3,30,96938,4,2012-12-31 00:00:00.000
2505,21,2,3,3,91727,4,2012-12-31 00:00:00.000
2620,22,1,3,91,352467,4,2012-12-31 00:00:00.000
2625,22,2,3,27,333404,4,2012-12-31 00:00:00.000
2740,23,1,3,688,3856840,4,2012-12-31 00:00:00.000
2745,23,2,3,183,3948305,4,2012-12-31 00:00:00.000
2860,24,1,3,699,5099210,4,2012-12-31 00:00:00.000
2865,24,2,3,187,4917857,4,2012-12-31 00:00:00.000
2980,25,1,3,46,790487,4,2012-12-31 00:00:00.000
2984,25,2,3,15,746111,4,2012-12-31 00:00:00.000
3221,27,1,3,61,1153737,4,2012-12-31 00:00:00.000
3223,27,2,3,20,1216962,4,2012-12-31 00:00:00.000
3340,28,1,3,27,50601,4,2012-12-31 00:00:00.000
3342,28,2,3,11,53923,4,2012-12-31 00:00:00.000
3461,29,1,3,148,685537,4,2012-12-31 00:00:00.000
3465,29,2,3,28,664791,4,2012-12-31 00:00:00.000
3577,30,1,3,7,22931,4,2012-12-31 00:00:00.000
3583,30,2,3,2,22249,4,2012-12-31 00:00:00.000
3698,31,1,3,89,354740,4,2012-12-31 00:00:00.000
3704,31,2,3,20,378732,4,2012-12-31 00:00:00.000
3820,32,1,3,57,568580,4,2012-12-31 00:00:00.000
3824,32,2,3,17,566255,4,2012-12-31 00:00:00.000
3940,33,1,3,329,3519920,4,2012-12-31 00:00:00.000
3945,33,2,3,68,3504130,4,2012-12-31 00:00:00.000
4060,34,1,3,2244,7384000,4,2012-12-31 00:00:00.000
4065,34,2,3,931,7110000,4,2012-12-31 00:00:00.000
4177,35,1,3,716,1384736,4,2012-12-31 00:00:00.000
4185,35,2,3,111,1407854,4,2012-12-31 00:00:00.000
4299,36,2,3,8,377621,4,2012-12-31 00:00:00.000
4302,36,1,3,8,637302,4,2012-12-31 00:00:00.000
4417,37,1,3,119,457076,4,2012-12-31 00:00:00.000
4425,37,2,3,23,451969,4,2012-12-31 00:00:00.000
4540,38,1,3,50,142886,4,2012-12-31 00:00:00.000
4546,38,2,3,5,138307,4,2012-12-31 00:00:00.000
4660,39,1,3,117,187811,4,2012-12-31 00:00:00.000
4665,39,2,3,10,183799,4,2012-12-31 00:00:00.000
4781,40,1,3,4,38866,4,2012-12-31 00:00:00.000
4899,41,1,3,3,31548,4,2012-12-31 00:00:00.000
5017,42,1,3,26,99664,4,2012-12-31 00:00:00.000
5023,42,2,3,6,99373,4,2012-12-31 00:00:00.000
5139,43,1,3,1013,9890969,4,2012-12-31 00:00:00.000
5143,43,2,3,214,9801779,4,2012-12-31 00:00:00.000
5260,44,1,3,143,1017789,4,2012-12-31 00:00:00.000
5265,44,2,3,58,1008927,4,2012-12-31 00:00:00.000
5379,45,1,3,60,283640,4,2012-12-31 00:00:00.000
5385,45,2,3,22,291540,4,2012-12-31 00:00:00.000
5499,46,1,3,61,336168,4,2012-12-31 00:00:00.000
5506,46,2,3,17,321049,4,2012-12-31 00:00:00.000
5619,47,1,3,28,297870,4,2012-12-31 00:00:00.000
5623,47,2,3,5,291345,4,2012-12-31 00:00:00.000
5739,48,1,3,41,535053,4,2012-12-31 00:00:00.000
5744,48,2,3,17,514812,4,2012-12-31 00:00:00.000
5860,49,1,3,857,3139373,4,2012-12-31 00:00:00.000
5866,49,2,3,66,3034343,4,2012-12-31 00:00:00.000
5981,50,1,3,24,262555,4,2012-12-31 00:00:00.000
5984,50,2,3,7,268351,4,2012-12-31 00:00:00.000
6097,51,1,3,16,537337,4,2012-12-31 00:00:00.000
6221,52,1,3,1210,3795994,4,2012-12-31 00:00:00.000
6223,52,2,3,733,3604570,4,2012-12-31 00:00:00.000
6340,53,1,3,253,1438391,4,2012-12-31 00:00:00.000
6345,53,2,3,32,1373925,4,2012-12-31 00:00:00.000
6458,54,1,3,5762,11845892,4,2012-12-31 00:00:00.000
6463,54,2,3,866,11827264,4,2012-12-31 00:00:00.000
6577,55,1,3,2,8898,4,2012-12-31 00:00:00.000
6701,56,1,3,85,496790,4,2012-12-31 00:00:00.000
6705,56,2,3,17,479177,4,2012-12-31 00:00:00.000
6943,58,1,3,22,263800,4,2012-12-31 00:00:00.000
6946,58,2,3,15,286200,4,2012-12-31 00:00:00.000
7060,59,1,3,28,155339,4,2012-12-31 00:00:00.000
7065,59,2,3,9,141197,4,2012-12-31 00:00:00.000
7178,60,1,3,128,4757896,4,2012-12-31 00:00:00.000
7185,60,2,3,19,4571162,4,2012-12-31 00:00:00.000
7300,61,1,3,318,3431219,4,2012-12-31 00:00:00.000
7305,61,2,3,74,3332672,4,2012-12-31 00:00:00.000
7418,62,1,3,24,40412,4,2012-12-31 00:00:00.000
7424,62,2,3,6,39751,4,2012-12-31 00:00:00.000
7540,63,1,3,113,609527,4,2012-12-31 00:00:00.000
7546,63,2,3,27,580871,4,2012-12-31 00:00:00.000
7661,64,1,3,66,546564,4,2012-12-31 00:00:00.000
7665,64,2,3,29,536457,4,2012-12-31 00:00:00.000
7778,65,1,3,721,5121552,4,2012-12-31 00:00:00.000
7785,65,2,3,162,5050719,4,2012-12-31 00:00:00.000
7899,66,1,3,23,444997,4,2012-12-31 00:00:00.000
7903,66,2,3,9,449631,4,2012-12-31 00:00:00.000
8018,67,1,3,597,4261254,4,2012-12-31 00:00:00.000
8023,67,2,3,153,4296499,4,2012-12-31 00:00:00.000
8140,68,1,3,4985,21028158,4,2012-12-31 00:00:00.000
8144,68,2,3,1231,20667924,4,2012-12-31 00:00:00.000
87,1,1,3,510,3258804,4,2011-12-31 00:00:00.000
92,1,2,3,102,3224774,4,2011-12-31 00:00:00.000
208,2,1,3,97,546027,4,2011-12-31 00:00:00.000
214,2,2,3,23,542031,4,2011-12-31 00:00:00.000
447,4,2,3,2,98138,4,2011-12-31 00:00:00.000
448,4,1,3,4,220691,4,2011-12-31 00:00:00.000
688,6,1,3,163,715773,4,2011-12-31 00:00:00.000
693,6,2,3,60,707535,4,2011-12-31 00:00:00.000
806,7,1,3,9,24923,4,2011-12-31 00:00:00.000
927,8,1,3,1907,17249585,4,2011-12-31 00:00:00.000
933,8,2,3,400,17253232,4,2011-12-31 00:00:00.000
1049,9,1,3,59,543115,4,2011-12-31 00:00:00.000
1054,9,2,3,7,509076,4,2011-12-31 00:00:00.000
