ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,StartDate,EndDate,Status
434,"GL-H102-M",20,"","","Half-Finger Gloves, M","","",9.7136,True,"Black",4,3,23.5481,"M","M",,0,"S",14.1289,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.","Entièrement rembourré, amélioration de la souplesse de mouvement des doigts, paume renforcée, fermeture réglable.","完全填充、手指活动更自如、手掌材质更耐用、大小可调。","قفاز يد ذو حشوة كاملة، وثنية أصابع محسنة، وغطاء قوي لراحة اليد، كما يمكن تعديل مكان إغلاقه.","ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה.","บุเต็มทุกส่วน เพิ่มการยืดหยุ่นของนิ้ว แผ่นฝ่ามือทนทาน ที่รัดปรับได้",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
359,"SH-W890-S",22,"","","Women's Mountain Shorts, S","","",26.1763,True,"Black",4,3,69.99,"S","S",,0,"M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.","Cuissards résistants à l'usure pour utilisation intensive, doublés à l'intérieur en Spandex, sans couture, peau de chamois anti-bactérie pour un meilleur confort.","高弹力、耐磨型运动短裤，无缝氨纶内衬带有抗菌麂皮，确保穿着舒适。","قمصان شديدة التحمل مقاومة للاحتكاكات تحتوي على قمصان داخلية أخرى خالية من الفتحات مصنوعة من قماش سباندكس ومبطنة بشمواة مضاد للبكتريا لتوفير الراحة.","מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות.","กางเกงขาสั้น ทนการขีดข่วน ทำจากเส้นใยสแปนเด็กซ์ไร้ตะเข็บ พร้อมด้วยชามัวส์ป้องกันแบคทีเรีย สวมสบาย",2007-07-01 00:00:00.000,,"Current"
510,"GL-H102-S",20,"","","Half-Finger Gloves, S","","",9.1593,True,"Black",4,3,24.49,"S","S",,0,"S",14.694,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.","Entièrement rembourré, amélioration de la souplesse de mouvement des doigts, paume renforcée, fermeture réglable.","完全填充、手指活动更自如、手掌材质更耐用、大小可调。","قفاز يد ذو حشوة كاملة، وثنية أصابع محسنة، وغطاء قوي لراحة اليد، كما يمكن تعديل مكان إغلاقه.","ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה.","บุเต็มทุกส่วน เพิ่มการยืดหยุ่นของนิ้ว แผ่นฝ่ามือทนทาน ที่รัดปรับได้",2007-07-01 00:00:00.000,,"Current"
570,"SO-B909-M",23,"","","Mountain Bike Socks, M","Calcetines para bicicleta de montaña, M","Chaussettes de VTT, taille M",3.3963,True,"White",4,3,9.5,"M","M",,0,"M",5.7,"","U","Mountain Bike Socks","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.","Combinaison de fibres naturelles et synthétiques ; reste sèche et offre le confort nécessaire.","混合使用天然纤维和合成纤维，确保干燥并提供恰到好处的减震功能。","تركيبة من الفيبر الطبيعي والصناعي تظل محتفظة بجفافها وتعمل كوسائد ملائمة.","שילוב של סיבים טבעיים וסינטטיים נשאר יבש ומספק בדיוק את הריפוד הנכון.","การผสมผสานไฟเบอร์จากธรรมชาติและสังเคราะห์ แห้งสนิทและให้การรองรับที่เหมาะสม",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
345,"LJ-0192-M",21,"","","Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M",31.7244,True,"Multi",4,3,48.0673,"M","M",,0,"S",28.8404,"","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
435,"GL-H102-L",20,"","","Half-Finger Gloves, L","","",9.1593,True,"Black",4,3,24.49,"L","L",,0,"S",14.694,"","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.","Entièrement rembourré, amélioration de la souplesse de mouvement des doigts, paume renforcée, fermeture réglable.","完全填充、手指活动更自如、手掌材质更耐用、大小可调。","قفاز يد ذو حشوة كاملة، وثنية أصابع محسنة، وغطاء قوي لراحة اليد، كما يمكن تعديل مكان إغلاقه.","ריפוד מלא, אפשרות כיפוף משופרת לאצבעות, עמידות באזור כף היד, סגירה ניתנת להתאמה.","บุเต็มทุกส่วน เพิ่มการยืดหยุ่นของนิ้ว แผ่นฝ่ามือทนทาน ที่รัดปรับได้",2007-07-01 00:00:00.000,,"Current"
360,"SH-W890-M",22,"","","Women's Mountain Shorts, M","","",26.1763,True,"Black",4,3,69.99,"M","M",,0,"M",41.994,"","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.","Cuissards résistants à l'usure pour utilisation intensive, doublés à l'intérieur en Spandex, sans couture, peau de chamois anti-bactérie pour un meilleur confort.","高弹力、耐磨型运动短裤，无缝氨纶内衬带有抗菌麂皮，确保穿着舒适。","قمصان شديدة التحمل مقاومة للاحتكاكات تحتوي على قمصان داخلية أخرى خالية من الفتحات مصنوعة من قماش سباندكس ومبطنة بشمواة مضاد للبكتريا لتوفير الراحة.","מכנסיים קצרים לפעילות מאומצת, מונעי שפשוף מאופיינים בחלק פנימי מספנדקס נטול תפרים ועור רך אנטי-בקטריאלי לתוספת נוחות.","กางเกงขาสั้น ทนการขีดข่วน ทำจากเส้นใยสแปนเด็กซ์ไร้ตะเข็บ พร้อมด้วยชามัวส์ป้องกันแบคทีเรีย สวมสบาย",2007-07-01 00:00:00.000,,"Current"
21,"RM-R800",,"G","","HL Road Rim","","",,False,"",800,600,,"","NA",400,0,"",,"","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
36,"CS-9183",8,"G","","HL Crankset","Bielas GA","Pédalier HL",179.8156,True,"Black",500,375,404.99,"","NA",575,1,"",242.994,"H","","HL Crankset","Triple crankset; alumunim crank arm; flawless shifting.","Pédalier triple plateaux ; manivelle en aluminium ; changement de braquet impeccable.","三重齿盘；铝制曲臂；完美变速。","مجموعة تدوير ثلاثية، وذراع تدوير ألومنيوم، وإمكانية نقل سرعات دون حدوث أخطاء.","ערכת ארכובה משולשת, זרוע ארכובה מאלומיניום, חילוף הילוכים מושלם.","ชุดควบคุมสามชั้น คันบังคับอลูมิเนียม และการเปลี่ยนเกียร์ที่สมบูรณ์แบบ",2007-07-01 00:00:00.000,,"Current"
151,"BB-9108",5,"G","","HL Bottom Bracket","Eje de pedalier GA","Axe de pédalier HL",53.9416,True,"",500,375,121.49,"","NA",170,1,"",72.894,"H","","HL Bottom Bracket","Aluminum alloy cups and a hollow axle.","Cuvettes en alliage d'aluminium et axe creux.","铝合金车圈和空心轴。","فناجين من سبيكة الألومنيوم ومحور أجوف.","כיסויים מסגסוגת אלומיניום וציר חלול.","ดุมอลูมิเนียมอัลลอยด์และเพลากลวง",2007-07-01 00:00:00.000,,"Current"
22,"RM-T801",,"G","","Touring Rim","","",,False,"",800,600,,"","NA",460,0,"",,"","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
113,"FB-9873",6,"G","","Front Brakes","Frenos delanteros","Freins avant",47.286,True,"Silver",500,375,106.5,"","NA",317,1,"",63.9,"","","Front Brakes","All-weather brake pads; provides superior stopping by applying more surface to the rim.","Patins de freinage pour tous les temps ; freinage renforcé par l'application d'une plus grande surface sur la jante.","全天候刹车垫；通过增加与轮缘的接触面积来提供优异的制动功能。","تحتوي على بطانات (تيل) فرامل، تناسب كافة الظروف الجوية، مما يتيح إمكانية إيقاف فائقة وذلك بتطبيق مساحة أكبر من سطح الفرامل على الإطار المعدني.","רפידות מעצור המתאימות לכל מזג אוויר; מספקות עצירה מעולה על-ידי החלת יותר שטח לחישוק.","ยางเบรกสำหรับทุกสภาพอากาศ เพื่อการหยุดที่มั่นใจ ด้วยหน้าสัมผัสกับขอบล้อมากกว่า",2007-07-01 00:00:00.000,,"Current"
228,"FD-2342",9,"G","","Front Derailleur","Desviador delantero","Dérailleur avant",40.6216,True,"Silver",500,375,91.49,"","NA",88,1,"",54.894,"","","Front Derailleur","Wide-link design.","Conception liaison large.","宽连杆设计。","تصميم عريض الوصلات.","עיצוב רחב-חוליות.","การออกแบบให้มีจุดเชื่อมกว้าง",2007-07-01 00:00:00.000,,"Current"
253,"RM-M464",,"G","","LL Mountain Rim","","",,False,"",800,600,,"","NA",435,0,"",,"L","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
114,"CS-4759",8,"G","","LL Crankset","Bielas GB","Pédalier LL",77.9176,True,"Black",500,375,175.49,"","NA",600,1,"",105.294,"L","","LL Crankset","Super rigid spindle.","Axe très rigide.","极其坚实的脚踏轴。","محور دوران صلب فائق الأداء.","ציר קשיח במיוחד.","เพลาล้อสุดแกร่ง",2007-07-01 00:00:00.000,,"Current"
259,"FW-R762",17,"G","","ML Road Front Wheel","Rueda de carretera delantera GM","Roue avant de vélo de route ML",110.2829,True,"Black",500,375,248.385,"","NA",850,1,"R",149.031,"M","","ML Road Front Wheel","Sturdy alloy features a quick-release hub.","Alliage robuste avec moyeu à blocage rapide.","坚固的合金具有快拆式车毂。","تتميز بوجود سبيكة قوية تحتوي على محور عجلة سريع التفكيك.","סגסוגת איתנה מאפיינת את מנגנון השחרור המהיר של טבור האופן.","ดุมล้ออัลลอยด์ที่ทนทาน ถอดได้อย่างรวดเร็ว",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
289,"RB-9231",6,"G","","Rear Brakes","Frenos traseros","Freins arrière",47.286,True,"Silver",500,375,106.5,"","NA",317,1,"",63.9,"","","Rear Brakes","","","","","","",2007-07-01 00:00:00.000,,"Current"
34,"RW-R623",17,"G","","LL Road Rear Wheel","Rueda de carretera trasera GB","Roue arrière de vélo de route LL",49.9789,True,"Black",500,375,112.565,"","NA",1050,1,"R",67.539,"L","","LL Road Rear Wheel","Replacement road rear wheel for entry-level cyclist.","Roue avant pour vélo de route pour cycliste occasionnel.","适用于入门级骑乘者的公路型备用前轮。","عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.","גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.","ล้อหน้าจักรยานภูเขาอะไหล่สำหรับนักปั่นระดับเริ่มต้น",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
115,"CS-6583",8,"G","","ML Crankset","Bielas GM","Pédalier ML",113.8816,True,"Black",500,375,256.49,"","NA",635,1,"",153.894,"M","","ML Crankset","High-strength crank arm.","Manivelle haute résistance.","高强度的曲臂。","ذراع تدوير شديد القوة.","זרוע ארכובה עתירת עוצמה.","คันบังคับแข็งแรงเป็นพิเศษ",2007-07-01 00:00:00.000,,"Current"
260,"FW-R820",17,"G","","HL Road Front Wheel","Rueda de carretera delantera GA","Roue avant de vélo de route HL",146.5466,True,"Black",500,375,330.06,"","NA",650,1,"R",198.036,"H","","HL Road Front Wheel","Strong wheel with double-walled rim.","Roue solide avec jante double paroi.","具有双层轮缘的坚固车轮。","عجلة قوية بإطار معدني ذي طبقتين.","גלגל חזק עם חישוק בעל הלחמה כפולה.","ล้อที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
35,"RW-R762",17,"G","","ML Road Rear Wheel","Rueda de carretera trasera GM","Roue arrière de vélo de route ML",122.2709,True,"Black",500,375,275.385,"","NA",1000,1,"R",165.231,"M","","ML Road Rear Wheel","Aluminum alloy rim with stainless steel spokes; built for speed.","Jante en alliage d'aluminium avec rayons en acier inoxydable ; pour une vitesse optimale.","带不锈钢辐条的铝合金轮缘；特别为提速而设计。","إطار معدني مصنوع من سبيكة الألومنيوم بقضبان شعاعية من الفولاذ الذي لا يصدأ، مصمم لزيادة السرعة.","חישוק מסגסוגת אלומיניום עם חישורים מפלדת אל-חלד; בנויים למהירות.","ขอบอลูมิเนียมอัลลอยด์พร้อมซี่ล้อสเตนเลส สำหรับความเร็วสูง",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
506,"BB-8107",5,"G","","ML Bottom Bracket","Eje de pedalier GM","Axe de pédalier ML",44.9506,True,"",500,375,101.24,"","NA",168,1,"",60.744,"M","","ML Bottom Bracket","Aluminum alloy cups; large diameter spindle.","Cuvettes en alliage d'aluminium ; axe de grand diamètre.","铝合金车圈；大直径脚蹬轴。","فناجين من سبيكة الألومنيوم؛ ذات محور دوران كبير القطر.","כיסויים מסגסוגת אלומיניום; ציר רחב-קוטר.","ดุมอลูมิเนียมอัลลอยด์ แกนเพลาขนาดใหญ่",2007-07-01 00:00:00.000,,"Current"
526,"PD-M340",13,"G","","ML Mountain Pedal","Pedal de montaña GM","Pédale de VTT ML",27.568,True,"Silver/Black",500,375,62.09,"","NA",215,1,"M",37.254,"M","","ML Mountain Pedal","Lightweight, durable, clipless pedal with adjustable tension.","Pédales automatiques légères et robustes avec tension réglable.","无扣带式脚踏轻型耐用且松紧可调。","دواسة خفيفة الوزن شديدة التحمّل بلا مشابك وذات قوة شدّ يمكن تعديلها.","דוושה עמידה נטולת חבקים עם מאמץ מתכוונן.","คันถีบน้ำหนักเบา ทนทาน ไม่มีคลิป และสามารถปรับความตึงได้",2007-07-01 00:00:00.000,,"Current"
566,"FW-R623",17,"G","","LL Road Front Wheel","Rueda de carretera delantera GB","Roue avant de vélo de route LL",37.9909,True,"Black",500,375,85.565,"","NA",900,1,"R",51.339,"L","","LL Road Front Wheel","Replacement road front wheel for entry-level cyclist.","Roue avant pour vélo de route pour cycliste occasionnel.","适用于入门级骑乘者的公路型备用前轮。","عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.","גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.","ล้อหน้าจักรยานภูเขาอะไหล่สำหรับนักปั่นระดับเริ่มต้น",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
381,"RM-R436",,"G","","LL Road Rim","","",,False,"",800,600,,"","NA",445,0,"",,"L","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
451,"PD-R853",13,"G","","HL Road Pedal","Pedal de carretera GA","Pédale de vélo de route HL",35.9596,True,"Silver/Black",500,375,80.99,"","NA",149,1,"R",48.594,"H","","HL Road Pedal","Top-of-the-line clipless pedals with adjustable tension.","Pédales automatiques haut de gamme avec tension réglable.","松紧可调的高档无扣带式脚踏。","دواستان من أعلى الطرازات بقوة شدّ يمكن تعديلها.","דוושות נטולות חבקים מהשורה הראשונה עם מאמץ מתכוונן.","คันถีบระดับเยี่ยม ไม่มีคลิป ปรับความตึงได้",2007-07-01 00:00:00.000,,"Current"
487,"RW-R820",17,"G","","HL Road Rear Wheel","Rueda de carretera trasera GA","Roue arrière de vélo de route HL",158.5346,True,"Black",500,375,357.06,"","NA",890,1,"R",214.236,"H","","HL Road Rear Wheel","Strong rear wheel with double-walled rim.","Roue arrière solide avec jante doublée.","具有双层轮缘的坚固后轮。","عجلة خلفية قوية بإطار معدني ذي طبقتين.","גלגל אחורי חזק עם חישוק בעל הלחמה כפולה.","ล้อหลังที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
382,"RM-R600",,"G","","ML Road Rim","","",,False,"",800,600,,"","NA",450,0,"",,"M","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
448,"PD-M562",13,"G","","HL Mountain Pedal","Pedal de montaña GA","Pédale de VTT HL",35.9596,True,"Silver/Black",500,375,80.99,"","NA",185,1,"M",48.594,"H","","HL Mountain Pedal","Stainless steel; designed to shed mud easily.","Acier inoxydable ; facile à nettoyer.","不锈钢材质；易于去泥。","مصنوعة من الفولاذ الذي لا يصدأ، والذي تم تصميمه لإزالة الطين بسهولة.","פלדת אל-חלד; עיצוב המשיר בוץ בקלות.","โลหะสเตนเลส ได้รับการออกแบบให้สลัดโคลนออกได้ง่าย",2007-07-01 00:00:00.000,,"Current"
379,"RM-M692",,"G","","ML Mountain Rim","","",,False,"",800,600,,"","NA",450,0,"",,"M","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
449,"PD-R347",13,"G","","LL Road Pedal","Pedal de carretera GB","Pédale de vélo de route LL",17.9776,True,"Silver/Black",500,375,40.49,"","NA",189,1,"R",24.294,"L","","LL Road Pedal","Clipless pedals - aluminum.","Pédales automatiques - aluminium.","无扣带式脚踏 – 铝制。","دواستان بلا مشابك مصنوعتان من الألومنيوم.","דוושות ללא חבקים – אלומיניום.","คันถีบไม่มีคลิป - อลูมิเนียม",2007-07-01 00:00:00.000,,"Current"
505,"BB-7421",5,"G","","LL Bottom Bracket","Eje de pedalier GB","Axe de pédalier LL",23.9716,True,"",500,375,53.99,"","NA",223,1,"",32.394,"L","","LL Bottom Bracket","Chromoly steel.","Acier chromé.","铬钢。","الفولاذ الكرومولي","פלדת כרומולי (כרום-מולובדניום)","โลหะโครโมลี",2007-07-01 00:00:00.000,,"Current"
525,"PD-M282",13,"G","","LL Mountain Pedal","Pedal de montaña GB","Pédale de VTT LL",17.9776,True,"Silver/Black",500,375,40.49,"","NA",218,1,"M",24.294,"L","","LL Mountain Pedal","Expanded platform so you can ride in any shoes; great for all-around riding.","Plate-forme allongée permettant de rouler avec tous types de chaussures ; idéal pour la randonnée.","展开式踏板便于您穿任何鞋子骑乘；适用于各种情况。","هيكل أساسي واسع بحيث يمكنك القيادة بأي حذاء، وهذا أمر رائع للقيادة متعددة الأغراض.","משטח דוושות מורחב המתאים לרכיבה בכל סוגי הנעלים; מצוין לרכיבה לכל מטרה.","คันถีบขนาดใหญ่ สำหรับการขับขี่ด้วยรองเท้าชนิดใดก็ได้ เหมาะสำหรับการขับขี่อเนกประสงค์",2007-07-01 00:00:00.000,,"Current"
380,"RM-M823",,"G","","HL Mountain Rim","","",,False,"",800,600,,"","NA",400,0,"",,"","","","","","","","","",2002-06-01 00:00:00.000,,"Current"
440,"RD-2308",9,"G","","Rear Derailleur","Desviador trasero","Dérailleur arrière",53.9282,True,"Silver",500,375,121.46,"","NA",215,1,"",72.876,"","","Rear Derailleur","Wide-link design.","Conception liaison large.","宽连杆设计。","تصميم عريض الوصلات.","עיצוב רחב-חוליות.","การออกแบบให้มีจุดเชื่อมกว้าง",2007-07-01 00:00:00.000,,"Current"
450,"PD-R563",13,"G","","ML Road Pedal","Pedal de carretera GM","Pédale de vélo de route ML",27.568,True,"Silver/Black",500,375,62.09,"","NA",168,1,"R",37.254,"M","","ML Road Pedal","Lightweight aluminum alloy construction.","Fabrication en alliage d'aluminium léger.","轻型铝合金结构。","تركيبة سبيكة ألومنيوم خفيفة الوزن.","מבנה סגסוגת אלומיניום קל משקל.","โครงสร้างอลูมิเนียมอัลลอยด์น้ำหนักเบา",2007-07-01 00:00:00.000,,"Current"
186,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","Cuadro de carretera para mujer GM: amarillo, 48","Cadre de route ML -W - jaune, 48",360.9428,True,"Yellow",500,375,594.83,"48","48-52 CM",2.34,1,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี",2007-07-01 00:00:00.000,,"Current"
121,"BK-M38S-40",1,"LB","CM","Mountain-400-W Silver, 40","Montaña: 400 para mujer, plateada, 40","VTT 400 -W argent, 40",419.7784,True,"Silver",100,75,769.49,"40","38-40 CM",26.77,4,"M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.","此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。","توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.","אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.","จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด",2007-07-01 00:00:00.000,,"Current"
187,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","Cuadro de carretera para mujer GM: amarillo, 48","Cadre de route ML -W - jaune, 48",300.1188,True,"Yellow",500,375,540.7545,"48","48-52 CM",2.34,1,"R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
122,"BK-M38S-42",1,"LB","CM","Mountain-400-W Silver, 42","Montaña: 400 para mujer, plateada, 42","VTT 400 -W argent, 42",419.7784,True,"Silver",100,75,769.49,"42","42-46 CM",27.13,4,"M",461.694,"M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.","此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。","توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.","אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.","จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด",2007-07-01 00:00:00.000,,"Current"
262,"FR-R72Y-38",14,"LB","CM","ML Road Frame-W - Yellow, 38","Cuadro de carretera para mujer GM: amarillo, 38","Cadre de route ML -W - jaune, 38",360.9428,True,"Yellow",500,375,594.83,"38","38-40 CM",2.18,2,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี",2007-07-01 00:00:00.000,,"Current"
