id,top_level_status,start_date,end_date,data_source,months_in_status,project_status_metadata.status_order,project_status_metadata.status_name
"f25c8159-31f3-46e0-aa4e-a490b99fc608","entitled",2015-01-12 00:00:00.000,2015-01-12 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"2ffd82b6-a511-4582-bf80-544643f3e978","entitled",2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"3d83c16d-71ba-4408-a0eb-1b5279fec7cd","entitled",2017-12-06 00:00:00.000,2017-12-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d6fed454-563f-4b46-b8c4-7030855f1b19","entitled",2019-08-30 00:00:00.000,2019-12-16 00:00:00.000,"planning",4,1,"Entitled, not yet filed for permits"
"f9ad143b-b419-463e-a9af-d5201e932f9a","entitled",2017-01-11 00:00:00.000,2017-12-01 00:00:00.000,"planning",11,1,"Entitled, not yet filed for permits"
"82b2371b-1207-4da2-822f-dcfb7c898844","entitled",2017-03-29 00:00:00.000,2017-03-29 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"659c337c-c9fe-4148-a2b5-13fe901bd426","entitled",2017-11-06 00:00:00.000,2018-08-20 00:00:00.000,"planning",9,1,"Entitled, not yet filed for permits"
"2e45a8c9-5ec0-472e-96dd-78363062d972","entitled",2016-03-11 00:00:00.000,2016-03-11 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d288f947-70b4-46fc-a27b-eb2cec6e02ad","entitled",2017-10-26 00:00:00.000,2018-04-30 00:00:00.000,"planning",6,1,"Entitled, not yet filed for permits"
"e9140f8c-b57f-41a9-b013-2dd73d21ff31","entitled",2016-01-07 00:00:00.000,2016-01-07 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f3599eea-3ea7-43fc-b1e8-02726ebae249","entitled",2017-03-20 00:00:00.000,2017-03-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"5597f63f-56a8-40a7-8bfa-977651584dda","entitled",2017-08-31 00:00:00.000,2017-08-31 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e7d47ac6-3d7b-4f1a-92d6-79ab6511bde0","entitled",2016-05-26 00:00:00.000,2016-05-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"eebc98d2-3240-4625-817d-73c159b1412c","entitled",2016-07-14 00:00:00.000,2016-07-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"118c0f65-fdf7-4b7c-a84a-cbb971e16357","entitled",2014-03-18 00:00:00.000,2014-03-18 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"1e82c5cf-9cc1-4260-bbe4-642e82f2a248","entitled",2013-01-31 00:00:00.000,2013-09-04 00:00:00.000,"planning",8,1,"Entitled, not yet filed for permits"
"3d38fcc7-db07-4397-99ac-308bf4c9414f","entitled",2014-03-25 00:00:00.000,2014-03-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"58fc76dc-5a44-44d5-8a82-a0be56e22c26","entitled",2015-10-13 00:00:00.000,2015-10-13 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"5f2cb3df-c9f9-4daa-84bc-acf118608cc8","entitled",2015-12-11 00:00:00.000,2015-12-11 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"bad9c39b-24eb-4569-b19c-a79c394fcf48","entitled",2014-06-26 00:00:00.000,2014-06-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"7b58e3fc-d336-4f52-b7be-818a8541b8ed","entitled",2016-01-20 00:00:00.000,2016-01-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"894183cc-9496-4471-a782-56f042291763","entitled",2011-09-02 00:00:00.000,2012-05-25 00:00:00.000,"planning",8,1,"Entitled, not yet filed for permits"
"16cb2377-5c42-4607-9647-6b07696cb252","entitled",2015-03-17 00:00:00.000,2015-03-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"bd308c5b-d685-4cc0-90c0-0796f8096e03","entitled",2016-02-23 00:00:00.000,2016-02-23 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"91421cc4-3aa8-4753-8ae3-b8f2aa176f03","entitled",2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"89a43f42-d531-4a70-bfab-4cbda754d04a","entitled",2014-04-18 00:00:00.000,2014-08-06 00:00:00.000,"planning",4,1,"Entitled, not yet filed for permits"
"202e6fdb-c489-446d-8c15-67bc642dfe0e","entitled",2013-11-20 00:00:00.000,2013-11-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c613d358-2df9-41fb-a14e-83797917d3d0","entitled",2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"8651b26d-a2be-42af-b61b-8843300733aa","entitled",2014-08-12 00:00:00.000,2014-08-12 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"958d1b54-b32c-49bd-bcc8-fa18a0a929f8","entitled",2014-12-02 00:00:00.000,2014-12-02 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f4b0f22e-1fd0-488d-8f17-d3632c093d30","entitled",2014-08-13 00:00:00.000,2014-08-13 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"60b42dea-c679-465c-926f-34ff9cea2ae0","entitled",2005-02-04 00:00:00.000,2005-02-04 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"48234f9b-d849-4ab1-8cb5-9fe7e1736b22","entitled",2016-09-06 00:00:00.000,2016-09-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"8813f7ac-315d-4e1d-a73b-03a387916a20","entitled",2013-06-18 00:00:00.000,2013-07-15 00:00:00.000,"planning",1,1,"Entitled, not yet filed for permits"
"1443417d-4bb7-4c07-9500-e339bd132ddc","entitled",2012-11-27 00:00:00.000,2012-11-27 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"5cc2c98b-a3c2-40f4-b478-b912ef66229f","entitled",2016-05-02 00:00:00.000,2016-05-02 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"a2129175-187b-4aef-8f59-c11113662204","entitled",2016-05-03 00:00:00.000,2016-05-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"538d92b5-3cff-4e11-b5dc-55954109781e","entitled",2016-01-12 00:00:00.000,2016-01-12 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"778e842f-dda5-4ded-80fc-61f9ba0526c4","entitled",2008-08-07 00:00:00.000,2008-08-07 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"28f8f44a-01cd-4053-8b4a-dbf2becd7505","entitled",2015-04-14 00:00:00.000,2015-04-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"7aac5a8b-8cf3-4ff6-a2b2-c099f3d7261b","entitled",2014-06-26 00:00:00.000,2014-06-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"2769d05b-9ca1-49e4-84df-98a830ed5627","entitled",2016-04-01 00:00:00.000,2016-04-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"00e6d81d-6289-4809-81b4-a5ed8fd6b74a","entitled",2012-02-09 00:00:00.000,2012-02-09 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"2854b1ac-f21c-4764-a735-5bd5869c94bc","entitled",2015-07-02 00:00:00.000,2015-07-02 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"da71eae8-595f-4236-8612-5009b82852e5","entitled",2015-06-30 00:00:00.000,2015-07-16 00:00:00.000,"planning",1,1,"Entitled, not yet filed for permits"
"e851fc5b-28ff-4504-b55c-655337c7c666","entitled",2016-03-03 00:00:00.000,2016-03-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"6c4b6e9c-fa18-4c6c-8de1-6c2b3cdcbb62","entitled",2016-11-09 00:00:00.000,2016-11-09 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d1faf00e-52c8-48df-9fab-0f9086362493","entitled",2015-08-24 00:00:00.000,2015-08-24 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"14a2d875-562a-4849-942e-dc4523f97292","entitled",2016-01-29 00:00:00.000,2016-01-29 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"8272e9d2-3311-4965-8812-4049ac6ead97","entitled",2009-01-13 00:00:00.000,2009-01-13 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"91106543-dae9-4334-9695-d9b5322adcfc","entitled",2016-08-08 00:00:00.000,2016-08-08 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e1ff7ee2-8f3a-4571-a982-d464fe72dd36","entitled",2016-09-20 00:00:00.000,2016-09-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f060d5dc-5891-4d93-a5ef-a817c3dd5152","entitled",2017-09-27 00:00:00.000,2017-09-27 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d4fad939-0437-42ed-ab10-425bded549ea","entitled",2014-12-09 00:00:00.000,2014-12-12 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"df0e4e60-a37d-42ea-9e84-f4e359b29226","entitled",2009-02-12 00:00:00.000,2009-02-12 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f87b8ba4-06d2-42ef-ab97-1a4ac8df7075","entitled",2013-04-15 00:00:00.000,2013-04-15 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"ea822e9d-5e2f-42c5-ac0e-c08b89fa4a99","entitled",2014-04-03 00:00:00.000,2014-04-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"99d02890-608c-4f24-9b17-7f166b143bee","entitled",2018-03-01 00:00:00.000,2018-03-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"b27bb5f3-893b-48a7-b9ca-eca44704e8fb","entitled",2016-10-20 00:00:00.000,2016-10-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e9533cf8-d8f2-4bf8-9e25-1ea3fdb2ee44","entitled",2016-09-15 00:00:00.000,2016-09-15 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"776f5489-8201-43f4-b424-b22ee6a98bc6","entitled",2012-08-23 00:00:00.000,2012-08-23 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d96360b9-d85f-43d8-8ea9-9adc884d56e5","entitled",2015-08-03 00:00:00.000,2015-08-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"241ab2b5-8112-4750-997f-0616689a3f74","entitled",2015-11-05 00:00:00.000,2015-11-05 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d7dcd530-6074-424c-9061-0620d37730b5","entitled",2014-12-30 00:00:00.000,2014-12-30 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fb56697b-b333-43ac-ac5a-1432df2fc1bc","entitled",2015-12-22 00:00:00.000,2015-12-22 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"8399fd94-d7d3-4d8a-832a-96e945056a26","entitled",2010-10-28 00:00:00.000,2010-10-28 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"7a7566f5-4318-4409-9cf6-d218c7e14170","entitled",2016-05-16 00:00:00.000,2016-05-16 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"38305a9a-ba27-444b-b260-c764b79c7c0b","entitled",2017-10-02 00:00:00.000,2017-10-02 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fb4c4254-e669-4ad2-a932-143e1331aa18","entitled",2017-02-03 00:00:00.000,2017-02-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"b3c1b4ea-c3a1-4e82-9cec-49fd9fe2c7da","entitled",2017-03-28 00:00:00.000,2017-03-28 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"ea5945e1-f64d-457e-8ee0-67ae74ea746b","entitled",2016-09-20 00:00:00.000,2016-09-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f2ba2ff8-d41c-4e65-865e-2145434c8fcc","entitled",2015-10-16 00:00:00.000,2015-10-16 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"3df47c80-08fc-47d4-ad10-36553e2b69df","entitled",2015-05-07 00:00:00.000,2015-05-07 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f0a3a78a-b3e1-45df-9073-40f52219f60a","entitled",2015-02-20 00:00:00.000,2015-02-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"a2179f68-a085-4e15-a6f8-25e610d5f1ae","entitled",2017-10-26 00:00:00.000,2017-10-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"6423f161-f7e5-4b16-85f1-a668b91e3c33","entitled",2018-11-08 00:00:00.000,2018-11-08 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fc3f434a-d42d-47c7-84f9-41a7055c37c5","entitled",2015-07-23 00:00:00.000,2015-07-23 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"9ee4d494-fb59-452c-8e80-e19580bc9370","entitled",2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"955adc5a-6db8-4b46-823f-14092c74d759","entitled",2015-06-29 00:00:00.000,2015-06-29 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d4fb5fb3-aa66-4825-80ae-c7698108fcb4","entitled",2017-04-11 00:00:00.000,2017-04-11 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"535fd41a-eb81-40f5-9819-f1843684bec9","entitled",2018-07-26 00:00:00.000,2018-07-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c17b8ebc-cb8e-4267-80ab-91471d56a9e9","entitled",2017-05-03 00:00:00.000,2017-05-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c9ec44dc-b26f-49fa-aded-d674287f669f","entitled",2014-09-09 00:00:00.000,2014-09-09 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"54a5ee5a-a9b9-4532-9cb4-353689312559","entitled",2014-11-25 00:00:00.000,2014-11-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"841c6efb-b811-4da6-a61c-42fb6d83ebde","entitled",2016-01-06 00:00:00.000,2016-01-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"28f19408-7d72-470f-b51f-108178c1ddbd","entitled",2016-06-07 00:00:00.000,2016-06-07 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"85abe3b0-4d25-491d-a2e9-367bb001c684","entitled",2014-10-09 00:00:00.000,2014-10-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"48e5f44d-1ee9-4f33-9117-d5beeb691dec","entitled",2014-12-17 00:00:00.000,2014-12-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"4056fb23-2bd9-4b68-b430-24e0db51c99b","entitled",2017-02-28 00:00:00.000,2017-02-28 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e61bca29-8f66-41ee-9496-24cbe2ac6ea7","entitled",2017-03-28 00:00:00.000,2017-03-28 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"963ff7ef-300b-4f99-96ac-c5e521430c08","entitled",2016-06-07 00:00:00.000,2016-06-07 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"97904784-71bd-4027-a3a0-5c0ff1d4cf96","entitled",2017-11-15 00:00:00.000,2017-11-15 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f0ebd595-aefa-41be-90e3-6c62b87a50dd","entitled",2016-10-13 00:00:00.000,2016-10-13 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"7950d79a-ef27-415b-8ff8-02850c108158","entitled",2015-08-05 00:00:00.000,2015-08-05 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"a4f0d8d2-c7ca-4e0c-86c5-58add89bc51a","entitled",2009-09-14 00:00:00.000,2009-09-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"657b5dcf-8c2e-4dfe-8f6d-eee2fc53a964","entitled",2011-06-06 00:00:00.000,2011-06-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"1e53d6ac-da49-43c8-8d23-09e695164a3e","entitled",2014-10-27 00:00:00.000,2014-10-27 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e39424a9-230a-4444-a2f4-29151c1a2825","entitled",2016-03-01 00:00:00.000,2016-03-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"cbdccb49-72b8-4594-bd80-0d33c0b579f4","entitled",2017-10-06 00:00:00.000,2017-10-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"44610ac7-dfda-42f7-b0b7-f8e3483ef00d","entitled",2017-08-01 00:00:00.000,2017-08-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c6000eea-2e94-4ddf-99ed-13ebb205f799","entitled",2015-07-09 00:00:00.000,2015-07-09 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"32a15a4a-efe5-407c-b3e7-bd805da69252","entitled",2015-11-03 00:00:00.000,2015-11-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"3cff9a5f-63b8-4ee7-b0e2-e5d439bbc8d1","entitled",2017-04-14 00:00:00.000,2017-04-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"49d3dd6b-4c5a-48be-93c5-8017290aff72","entitled",2016-08-24 00:00:00.000,2016-08-24 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"73918d35-3347-4a6d-a8ae-ac678164b571","entitled",2015-12-04 00:00:00.000,2015-12-04 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"504a0692-2519-4bd5-b97e-47ef108a3384","entitled",2014-03-10 00:00:00.000,2014-07-18 00:00:00.000,"planning",4,1,"Entitled, not yet filed for permits"
"70cab60f-a211-4c30-ba9e-3316a205768f","entitled",2017-11-17 00:00:00.000,2017-11-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"469a7e0a-42c6-4d4d-98f2-0de7394e14d2","entitled",2017-06-01 00:00:00.000,2017-06-01 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f0208975-c050-4a06-ab11-e716220d004d","entitled",2013-11-26 00:00:00.000,2013-11-26 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fafe79bf-df72-40d0-973a-da7174455074","entitled",2014-01-22 00:00:00.000,2014-01-22 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"97bd28a7-c61c-41dc-b88b-2c8c5a159533","entitled",2003-01-06 00:00:00.000,2003-01-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"44dbb110-07d0-4a76-a253-bc1301bca295","entitled",2010-08-16 00:00:00.000,2010-08-16 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fdb0ae6e-9fe6-4f1a-9dc3-65350a06c9c8","entitled",2013-01-17 00:00:00.000,2013-01-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"b55b7a36-a606-4658-96d6-72ecdd73c120","entitled",2015-01-08 00:00:00.000,2015-01-08 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"cd3aa4be-8bbd-483f-bcff-57731788bbda","entitled",2014-11-25 00:00:00.000,2014-11-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c347aae1-a998-41c8-9a7b-cc9e66a4e8ac","entitled",1993-12-09 00:00:00.000,1993-12-09 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"4afa508e-1a54-4d68-bd04-60bab40084ea","entitled",2006-01-30 00:00:00.000,2006-01-30 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"572f170a-1f11-4f0f-b22c-835c4f6059e8","entitled",2008-03-04 00:00:00.000,2008-03-04 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"4e6d3a66-2874-4bc3-bfc9-f4714d62e9df","entitled",2014-12-18 00:00:00.000,2014-12-18 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"385cc724-42e1-459e-9c52-28219671aae8","entitled",2013-01-17 00:00:00.000,2013-01-17 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"0b7197d6-dd97-462c-9ed7-74095b3772b6","entitled",2005-02-04 00:00:00.000,2005-02-04 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e34e1153-ad5a-43af-bf45-ae4b82ae0bc2","entitled",2009-03-12 00:00:00.000,2012-03-05 00:00:00.000,"planning",36,1,"Entitled, not yet filed for permits"
"192bb595-2abc-476a-baea-e3b92e6c3c21","entitled",2014-11-25 00:00:00.000,2014-11-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d1657f47-0c99-4081-b2d2-57fb1ef2b377","entitled",2005-10-27 00:00:00.000,2005-10-27 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"6ae043af-8ac0-4bff-b1b3-e5b5eee463d2","entitled",2014-11-25 00:00:00.000,2014-11-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fd25491c-f0f2-4d80-b903-9bf26be652ce","entitled",2010-07-15 00:00:00.000,2012-12-05 00:00:00.000,"planning",29,1,"Entitled, not yet filed for permits"
"3cc01881-2331-4deb-86f0-b4431d39ce19","entitled",2010-05-13 00:00:00.000,2012-11-28 00:00:00.000,"planning",30,1,"Entitled, not yet filed for permits"
"08fbea8b-dec7-4744-8a10-4becd25eb965","entitled",2001-02-23 00:00:00.000,2001-04-11 00:00:00.000,"planning",2,1,"Entitled, not yet filed for permits"
"075e2682-a0c0-4997-8cdc-2461db592129","entitled",2001-12-20 00:00:00.000,2002-09-18 00:00:00.000,"planning",9,1,"Entitled, not yet filed for permits"
"8c05092d-5aff-477c-b732-ffad0ab0569e","entitled",2014-06-20 00:00:00.000,2014-06-20 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"a5b7734e-c435-46cd-95b8-1b000218fdea","entitled",2013-06-06 00:00:00.000,2013-06-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"c5daadc9-c47e-4e5e-8da8-d2491bb1cffe","entitled",2015-01-05 00:00:00.000,2015-01-05 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"612632c9-0cf9-4dd5-9ee1-acce270d3130","entitled",2004-08-12 00:00:00.000,2010-09-23 00:00:00.000,"planning",73,1,"Entitled, not yet filed for permits"
"bc58b325-0596-48a9-8b24-df09bf4b11df","entitled",2013-10-03 00:00:00.000,2013-10-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"fffb5faf-7fbe-47e8-99f8-c646bc11170d","entitled",2010-12-16 00:00:00.000,2010-12-21 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"83dd226c-2169-40ee-802d-66665b76eebe","entitled",2005-05-19 00:00:00.000,2012-09-11 00:00:00.000,"planning",88,1,"Entitled, not yet filed for permits"
"9efbff8b-c0f7-45dd-a9ff-63fbf3a09688","entitled",2003-07-10 00:00:00.000,2003-07-10 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e60af499-5aeb-4e23-8dbb-28e0a0536768","entitled",2009-08-03 00:00:00.000,2012-11-09 00:00:00.000,"planning",39,1,"Entitled, not yet filed for permits"
"9296a44e-1304-4eb6-8e6d-890d28c2b043","entitled",2014-06-05 00:00:00.000,2014-06-05 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f15b31e9-b039-40ad-9a40-5b81126014fd","entitled",2011-07-14 00:00:00.000,2011-07-14 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"09381949-b6a2-4ad5-b2d9-d3ae40a6f89e","entitled",2005-06-20 00:00:00.000,2005-12-28 00:00:00.000,"planning",6,1,"Entitled, not yet filed for permits"
"07fd8412-fd8b-4443-bacc-ce33cedcc8fc","entitled",2005-04-06 00:00:00.000,2005-04-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"09682729-0212-4a7d-bf09-e83a81997e34","entitled",2016-03-21 00:00:00.000,2016-03-21 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"e3cd6dd6-8e44-425e-a380-290f1234c658","entitled",2008-12-05 00:00:00.000,2008-12-05 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"1801080d-7ccb-4c1d-bc98-621edc3412b4","entitled",2010-10-14 00:00:00.000,2011-06-01 00:00:00.000,"planning",8,1,"Entitled, not yet filed for permits"
"2dee0673-f6d1-4859-af15-1be1cdf021bc","entitled",2009-07-31 00:00:00.000,2009-07-31 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"4ea47ae9-639b-42db-ab5b-691390655076","entitled",2014-08-21 00:00:00.000,2014-08-21 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"98314e20-64cd-4746-bd11-1bb6625b937a","entitled",2005-09-06 00:00:00.000,2005-09-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"97559091-a7ca-4dee-81a8-05db73b1f8f9","entitled",2014-12-15 00:00:00.000,2014-12-15 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"3115d781-edec-4998-abee-451742b6d245","entitled",2008-10-16 00:00:00.000,2009-12-18 00:00:00.000,"planning",14,1,"Entitled, not yet filed for permits"
"c4f84342-0820-4dd2-b3d7-c0f343de0c87","entitled",1996-04-18 00:00:00.000,1996-04-18 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"a655c210-140d-4d83-a158-0bab07f7c4a9","entitled",2014-11-25 00:00:00.000,2014-11-25 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"d0c0fe9d-4f5f-4a80-8189-f8b26da44354","entitled",2014-05-13 00:00:00.000,2014-06-26 00:00:00.000,"planning",1,1,"Entitled, not yet filed for permits"
"9031d3dc-8027-48ec-94b3-36d57b4516aa","entitled",1994-04-14 00:00:00.000,1994-10-04 00:00:00.000,"planning",6,1,"Entitled, not yet filed for permits"
"73ca43ec-78a0-4ac4-9384-5f83ad0d703e","entitled",2005-08-03 00:00:00.000,2005-08-03 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"89b22516-673f-4bac-b4b5-7079e3b22be9","entitled",2017-03-29 00:00:00.000,2017-03-29 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"65169985-605a-49ef-8c7c-eb63360dab92","entitled",2009-08-06 00:00:00.000,2009-08-06 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"317ec4eb-e5b0-4f13-aece-1c107275d406","entitled",2015-08-11 00:00:00.000,2015-08-11 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"f7779a21-5f08-4ca6-8572-c04e6ce01d2a","entitled",2015-06-29 00:00:00.000,2015-06-29 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"9551be17-accf-4f16-95a0-9839467920bd","entitled",2010-10-14 00:00:00.000,2011-06-01 00:00:00.000,"planning",8,1,"Entitled, not yet filed for permits"
"2a734a33-2f74-4931-8a84-67dcfce07631","entitled",2003-07-21 00:00:00.000,2003-07-21 00:00:00.000,"planning",0,1,"Entitled, not yet filed for permits"
"082e6075-4755-4ac7-80b4-3205d27fa07a","entitled",2015-12-09 00:00:00.000,2017-06-02 00:00:00.000,"planning",18,1,"Entitled, not yet filed for permits"
