Date,Month,Item,Import,Quantity
2018-11-08 00:00:00.000,11,"queso chacra pieza",4444,2
2018-11-26 00:00:00.000,11,"cilantro",4400,2
2018-11-05 00:00:00.000,11,"perejil",4400,2
2018-11-26 00:00:00.000,11,"cibulet",4000,2
2018-11-06 00:00:00.000,11,"cilantro",4000,2
2018-11-19 00:00:00.000,11,"perejil",4000,2
2018-11-22 00:00:00.000,11,"porotos granados congelado",3814,2
2018-11-22 00:00:00.000,11,"arvejas partidas",3780,2
2018-11-14 00:00:00.000,11,"limon de pica",3750,2
2018-11-13 00:00:00.000,11,"cilantro",3700,2
2018-11-08 00:00:00.000,11,"queso crema philadelphia 227",3640,2
2018-11-30 00:00:00.000,11,"poroto verde",3200,2
2018-11-08 00:00:00.000,11,"palmitos en tarro 800grs",3172,2
2018-11-05 00:00:00.000,11,"caldo ave  kilo",3042,2
2018-11-19 00:00:00.000,11,"caldo ave  kilo",3042,2
2018-11-05 00:00:00.000,11,"caldo costilla kilo",3042,2
2018-11-19 00:00:00.000,11,"caldo costilla kilo",3042,2
2018-11-15 00:00:00.000,11,"ron cartavio blanco",2805,2
2018-11-23 00:00:00.000,11,"tomate cherry 500 gr",2800,2
2018-11-30 00:00:00.000,11,"tomate cherry 500 gr",2800,2
2018-11-06 00:00:00.000,11,"manzana",2560,2
2018-11-12 00:00:00.000,11,"manzana",2560,2
2018-11-19 00:00:00.000,11,"manzana",2560,2
2018-11-27 00:00:00.000,11,"manzana",2560,2
2018-11-22 00:00:00.000,11,"brocoli",2400,2
2018-11-22 00:00:00.000,11,"repollo blanco procesado",2246,2
2018-11-12 00:00:00.000,11,"brocoli",2200,2
2018-11-16 00:00:00.000,11,"zanahoria juliana procesada",2180,2
2018-11-22 00:00:00.000,11,"zanahoria juliana procesada",2180,2
2018-11-07 00:00:00.000,11,"arvejas congeladas",2040,2
2018-11-12 00:00:00.000,11,"arvejas congeladas",2040,2
2018-11-07 00:00:00.000,11,"jardinera congelada",2014,2
2018-11-12 00:00:00.000,11,"jardinera congelada",2014,2
2018-11-22 00:00:00.000,11,"jardinera congelada",2014,2
2018-11-15 00:00:00.000,11,"coliflor",2000,2
2018-11-05 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-06 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-07 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-08 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-09 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-12 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-13 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-14 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-15 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-16 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-19 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-20 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-21 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-22 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-26 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-27 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-28 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-29 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-30 00:00:00.000,11,"pan colacion integral",1960,2
2018-11-05 00:00:00.000,11,"choclo en grano congelado",1954,2
2018-11-19 00:00:00.000,11,"choclo en grano congelado",1954,2
2018-11-27 00:00:00.000,11,"choclo en grano congelado",1954,2
2018-11-12 00:00:00.000,11,"platanos",1870,2
2018-11-08 00:00:00.000,11,"vinagre blanco",1868,2
2018-11-23 00:00:00.000,11,"mote",1800,2
2018-11-27 00:00:00.000,11,"platanos",1800,2
2018-11-06 00:00:00.000,11,"platanos",1780,2
2018-11-08 00:00:00.000,11,"maizena",1714,2
2018-11-21 00:00:00.000,11,"maizena",1714,2
2018-11-19 00:00:00.000,11,"platanos",1700,2
2018-11-27 00:00:00.000,11,"naranja",1500,2
2018-11-13 00:00:00.000,11,"vainilla esencia litro",1492,2
2018-11-21 00:00:00.000,11,"vainilla esencia litro",1492,2
2018-11-27 00:00:00.000,11,"papa refrigerada pelada cocida",1200,2
2018-11-06 00:00:00.000,11,"cafe grano strog",23436,1
2018-11-05 00:00:00.000,11,"jamon serrano laminado",16370,1
2018-11-15 00:00:00.000,11,"plato hondo restaurant",11471,1
2018-11-23 00:00:00.000,11,"cheesecake",9100,1
2018-11-30 00:00:00.000,11,"cheesecake",9100,1
2018-11-13 00:00:00.000,11,"queso rallado granel",8618,1
2018-11-23 00:00:00.000,11,"kuchen nuez",7400,1
2018-11-27 00:00:00.000,11,"pancetas ahumada",6257,1
2018-11-30 00:00:00.000,11,"co2 bebidas",5676,1
2018-11-27 00:00:00.000,11,"ron havana reserva litro",5243,1
2018-11-15 00:00:00.000,11,"ron havana reserva litro",5224,1
2018-11-08 00:00:00.000,11,"sesamo",5200,1
2018-11-12 00:00:00.000,11,"cafe instantaneo 500 g",4717,1
2018-11-27 00:00:00.000,11,"ron havana especial litro",4141,1
2018-11-13 00:00:00.000,11,"chorizillo cocktail",3990,1
2018-11-22 00:00:00.000,11,"salsa de queso",3835,1
2018-11-27 00:00:00.000,11,"salsa de queso",3835,1
2018-11-14 00:00:00.000,11,"champiñon",3800,1
2018-11-27 00:00:00.000,11,"champiñon",3800,1
2018-11-05 00:00:00.000,11,"chorizillo cocktail",3750,1
2018-11-22 00:00:00.000,11,"ajo cabeza",3500,1
2018-11-22 00:00:00.000,11,"champiñon",3500,1
2018-11-08 00:00:00.000,11,"ciruelas",3500,1
2018-11-16 00:00:00.000,11,"salsa española",3396,1
2018-11-16 00:00:00.000,11,"fondo alcachofas frasco kilo",3107,1
2018-11-07 00:00:00.000,11,"aji verde",2800,1
2018-11-05 00:00:00.000,11,"Miel",2800,1
2018-11-26 00:00:00.000,11,"jalea 15 frutilla",2720,1
2018-11-26 00:00:00.000,11,"jalea 15 piña",2720,1
2018-11-07 00:00:00.000,11,"rucula bolsa 500 gr",2600,1
2018-11-15 00:00:00.000,11,"amaretto mitjans 750cc",2593,1
2018-11-15 00:00:00.000,11,"curacao blue mitjans 750",2593,1
2018-11-28 00:00:00.000,11,"cilantro",2500,1
2018-11-30 00:00:00.000,11,"cilantro",2500,1
2018-11-15 00:00:00.000,11,"cachaza litro",2426,1
2018-11-21 00:00:00.000,11,"espinacas",2380,1
2018-11-23 00:00:00.000,11,"cilantro",2200,1
2018-11-15 00:00:00.000,11,"salsa barbecue",2159,1
2018-11-27 00:00:00.000,11,"salsa barbecue",2159,1
2018-11-05 00:00:00.000,11,"cibulet",2000,1
2018-11-13 00:00:00.000,11,"cibulet",2000,1
2018-11-21 00:00:00.000,11,"cibulet",2000,1
2018-11-19 00:00:00.000,11,"salsa de queso",1997,1
2018-11-08 00:00:00.000,11,"ajo en polvo aliño",1950,1
2018-11-26 00:00:00.000,11,"carne vegetal",1950,1
2018-11-15 00:00:00.000,11,"cilantro",1800,1
2018-11-12 00:00:00.000,11,"espinacas",1800,1
2018-11-13 00:00:00.000,11,"rucula bolsa 500 gr",1800,1
2018-11-22 00:00:00.000,11,"espinacas",1700,1
2018-11-28 00:00:00.000,11,"espinacas",1700,1
2018-11-23 00:00:00.000,11,"rucula bolsa 500 gr",1590,1
2018-11-27 00:00:00.000,11,"ron cartavio blanco",1405,1
2018-11-26 00:00:00.000,11,"acelga",1400,1
2018-11-05 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-06 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-07 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-08 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-12 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-13 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-19 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-20 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-22 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-26 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-27 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-29 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-30 00:00:00.000,11,"repollo morado procesado",1130,1
2018-11-05 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-06 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-07 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-08 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-09 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-12 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-13 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-15 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-19 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-20 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-26 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-27 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-29 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-30 00:00:00.000,11,"repollo blanco procesado",1123,1
2018-11-09 00:00:00.000,11,"zanahoria juliana procesada",1090,1
2018-11-14 00:00:00.000,11,"zanahoria juliana procesada",1090,1
2018-11-13 00:00:00.000,11,"mote",900,1
2018-11-13 00:00:00.000,11,"maizena",857,1
2018-11-23 00:00:00.000,11,"pimenton rojo",832,1
2018-11-22 00:00:00.000,11,"arroz pregraneado",798,1
2018-11-23 00:00:00.000,11,"pimenton verde",587,1
2018-11-07 00:00:00.000,11,"camaron ecuatoriano 36/40",58000,10
2018-11-22 00:00:00.000,11,"sprite jarabe 10 lt",35842,10
2018-11-05 00:00:00.000,11,"molida especial",32980,10
2018-11-20 00:00:00.000,11,"molida especial",32980,10
2018-11-27 00:00:00.000,11,"molida especial",32980,10
2018-11-13 00:00:00.000,11,"chorizo parrillero",24800,10
2018-11-13 00:00:00.000,11,"porotos tortolas",23470,10
2018-11-05 00:00:00.000,11,"paltas",23000,10
2018-11-12 00:00:00.000,11,"paltas",23000,10
2018-11-14 00:00:00.000,11,"paltas",23000,10
2018-11-15 00:00:00.000,11,"paltas",23000,10
2018-11-19 00:00:00.000,11,"paltas",23000,10
2018-11-05 00:00:00.000,11,"pechuga  pollo deshuezada",22145,10
2018-11-07 00:00:00.000,11,"paltas",22000,10
2018-11-20 00:00:00.000,11,"paltas",22000,10
2018-11-23 00:00:00.000,11,"paltas",22000,10
2018-11-26 00:00:00.000,11,"paltas",22000,10
2018-11-28 00:00:00.000,11,"paltas",22000,10
2018-11-29 00:00:00.000,11,"paltas",22000,10
2018-11-05 00:00:00.000,11,"aceto balsamico",20425,10
2018-11-07 00:00:00.000,11,"merluza filete por kilo",19500,10
2018-11-26 00:00:00.000,11,"lentejas",19190,10
2018-11-07 00:00:00.000,11,"pulpa de durazno",16710,10
2018-11-06 00:00:00.000,11,"pulpa de frambuesa",16000,10
2018-11-19 00:00:00.000,11,"pulpa de piña",16000,10
2018-11-23 00:00:00.000,11,"pulpa de piña",16000,10
2018-11-07 00:00:00.000,11,"pulpa de melon tuna",15650,10
2018-11-22 00:00:00.000,11,"pulpa de melon tuna",15650,10
2018-11-08 00:00:00.000,11,"pulpa de melon tuna",15600,10
2018-11-13 00:00:00.000,11,"pulpa de melon tuna",15600,10
2018-11-15 00:00:00.000,11,"pulpa de melon tuna",15600,10
2018-11-26 00:00:00.000,11,"pulpa de melon tuna",15600,10
2018-11-08 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-12 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-15 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-19 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-21 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-23 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-26 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-29 00:00:00.000,11,"pulpa de frambuesa",15130,10
2018-11-08 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-14 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-19 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-20 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-21 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-22 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-26 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-28 00:00:00.000,11,"lechuga fina procesada",13000,10
2018-11-09 00:00:00.000,11,"pulpa de frutilla",12250,10
2018-11-08 00:00:00.000,11,"zapallo camote",11800,10
2018-11-15 00:00:00.000,11,"zapallo camote",11500,10
2018-11-26 00:00:00.000,11,"garbanzos",10747,10
2018-11-13 00:00:00.000,11,"antigrasa desengrasante",9900,10
2018-11-19 00:00:00.000,11,"antigrasa desengrasante",9900,10
2018-11-22 00:00:00.000,11,"antigrasa desengrasante",9900,10
2018-11-28 00:00:00.000,11,"antigrasa desengrasante",9900,10
2018-11-15 00:00:00.000,11,"arroz integral",8672,10
2018-11-05 00:00:00.000,11,"lavaloza",6500,10
2018-11-08 00:00:00.000,11,"lavaloza",6500,10
2018-11-19 00:00:00.000,11,"lavaloza",6500,10
2018-11-22 00:00:00.000,11,"lavaloza",6500,10
2018-11-23 00:00:00.000,11,"papa cubo fresca",6500,10
2018-11-05 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-13 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-15 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-19 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-21 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-22 00:00:00.000,11,"papas enteras procesadas",6500,10
2018-11-28 00:00:00.000,11,"papas enteras procesadas",6000,10
2018-11-30 00:00:00.000,11,"papas enteras procesadas",6000,10
2018-11-19 00:00:00.000,11,"arroz",5390,10
2018-11-05 00:00:00.000,11,"arroz",5225,10
2018-11-12 00:00:00.000,11,"arroz",5225,10
2018-11-21 00:00:00.000,11,"pimenton rojo",4500,10
2018-11-08 00:00:00.000,11,"harina sin polvo",4350,10
2018-11-16 00:00:00.000,11,"harina sin polvo",4350,10
2018-11-21 00:00:00.000,11,"harina sin polvo",4350,10
2018-11-19 00:00:00.000,11,"sal fina",2629,10
2018-11-05 00:00:00.000,11,"sal fina",2578,10
2018-11-12 00:00:00.000,11,"sal fina",2578,10
2018-11-08 00:00:00.000,11,"paño amarillo",2200,10
2018-11-12 00:00:00.000,11,"pan frica",1500,10
2018-11-16 00:00:00.000,11,"pan frica",1500,10
2018-11-23 00:00:00.000,11,"pan frica",1500,10
2018-11-06 00:00:00.000,11,"aceite oliva",209880,60
2018-11-09 00:00:00.000,11,"pechuga  pollo deshuezada",99608,44
2018-11-16 00:00:00.000,11,"pechuga  pollo deshuezada",99068,44
2018-11-06 00:00:00.000,11,"pollo en cuartos",95760,144
2018-11-29 00:00:00.000,11,"pollo ganso",95617,27
2018-11-21 00:00:00.000,11,"pollo ganso",85907,24
2018-11-09 00:00:00.000,11,"merluza fresca por unidad",85000,100
2018-11-21 00:00:00.000,11,"merluza fresca por unidad",85000,100
2018-11-09 00:00:00.000,11,"Barril heineken 30 lts.",68687,60
2018-11-08 00:00:00.000,11,"pollo ganso",68187,19
2018-11-07 00:00:00.000,11,"pollo ganso",67734,19
2018-11-08 00:00:00.000,11,"coca zero jarabe 19 lt",67564,19
2018-11-13 00:00:00.000,11,"pollo ganso",66804,19
2018-11-07 00:00:00.000,11,"coca jarabe 19 lt",66214,19
2018-11-19 00:00:00.000,11,"pollo ganso",66166,19
2018-11-15 00:00:00.000,11,"fanta jarabe 19 lt",56982,19
2018-11-08 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-09 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-12 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-13 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-14 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-15 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-16 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-20 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-21 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-22 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-27 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-28 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-30 00:00:00.000,11,"pollo en cuartos",53200,80
2018-11-07 00:00:00.000,11,"barril kunstm torob 30 lt",53045,30
2018-11-29 00:00:00.000,11,"barril kunstm torob 30 lt",52982,30
2018-11-13 00:00:00.000,11,"barril kunstm torob 30 lt",52635,30
2018-11-27 00:00:00.000,11,"barril kunstm torob 30 lt",52635,30
2018-11-15 00:00:00.000,11,"tomate",50150,59
2018-11-12 00:00:00.000,11,"pechuga  pollo deshuezada",50063,22
2018-11-28 00:00:00.000,11,"pechuga  pollo deshuezada",49995,22
2018-11-30 00:00:00.000,11,"pechuga  pollo deshuezada",49950,22
2018-11-15 00:00:00.000,11,"pechuga  pollo deshuezada",49883,22
2018-11-20 00:00:00.000,11,"pechuga  pollo deshuezada",49883,22
2018-11-22 00:00:00.000,11,"pechuga  pollo deshuezada",49815,22
2018-11-23 00:00:00.000,11,"pechuga  pollo deshuezada",49815,22
2018-11-06 00:00:00.000,11,"pechuga  pollo deshuezada",49770,22
2018-11-14 00:00:00.000,11,"pechuga  pollo deshuezada",49658,22
2018-11-21 00:00:00.000,11,"reineta filete por unidad",47500,50
2018-11-21 00:00:00.000,11,"crema caja litro",43685,24
2018-11-14 00:00:00.000,11,"media luna argentina",43092,240
2018-11-16 00:00:00.000,11,"merluza fresca por unidad",42500,50
2018-11-29 00:00:00.000,11,"pechuga  pollo deshuezada",41971,22
2018-11-21 00:00:00.000,11,"carga cilindro gas licuado 15K",41596,3
2018-11-13 00:00:00.000,11,"rollo termico 80 mm",40980,50
2018-11-27 00:00:00.000,11,"carga cilindro gas licuado 15K",40598,3
2018-11-15 00:00:00.000,11,"huevos primera blanco",39312,540
2018-11-08 00:00:00.000,11,"tomate",39200,40
2018-11-16 00:00:00.000,11,"merluza filete por kilo",39000,20
2018-11-16 00:00:00.000,11,"pangasius (corvinilla)",39000,20
2018-11-05 00:00:00.000,11,"aceite para freidora",38000,40
2018-11-20 00:00:00.000,11,"aceite para freidora",38000,40
2018-11-27 00:00:00.000,11,"aceite para freidora",38000,40
2018-11-07 00:00:00.000,11,"huevos primera blanco",37141,540
2018-11-06 00:00:00.000,11,"pisco mistral 35 litro",37062,12
2018-11-16 00:00:00.000,11,"pisco mistral 35 litro",37062,12
2018-11-27 00:00:00.000,11,"huevos primera blanco",36040,540
2018-11-29 00:00:00.000,11,"Barril heineken 30 lts.",35606,30
2018-11-08 00:00:00.000,11,"queso gauda laminado",34800,12
2018-11-23 00:00:00.000,11,"Barril heineken 30 lts.",34716,30
2018-11-27 00:00:00.000,11,"atun lomitos en agua",34664,48
2018-11-06 00:00:00.000,11,"Barril heineken 30 lts.",34545,30
2018-11-15 00:00:00.000,11,"Barril heineken 30 lts.",34545,30
2018-11-30 00:00:00.000,11,"Barril heineken 30 lts.",34473,30
2018-11-16 00:00:00.000,11,"austral litro",33881,24
2018-11-06 00:00:00.000,11,"bolsas basura 90x120",32500,25
2018-11-06 00:00:00.000,11,"bolsas basura 90x70",32500,25
2018-11-05 00:00:00.000,11,"tomate",32300,34
2018-11-26 00:00:00.000,11,"envase 2214",31495,250
2018-11-29 00:00:00.000,11,"papas pre-fritas",30600,36
2018-11-06 00:00:00.000,11,"copa postre trans.200cc 800 un",30384,800
2018-11-21 00:00:00.000,11,"tomate",30000,40
2018-11-12 00:00:00.000,11,"servilletas restaurant200xpaqu",29300,500
2018-11-27 00:00:00.000,11,"queso gauda laminado",28680,6
2018-11-07 00:00:00.000,11,"aceitunas negra con cuesco",28577,17
2018-11-19 00:00:00.000,11,"tomate",28440,36
2018-11-30 00:00:00.000,11,"tomate",28440,36
2018-11-07 00:00:00.000,11,"tomate",28420,29
2018-11-12 00:00:00.000,11,"tomate",27550,29
2018-11-19 00:00:00.000,11,"pollo en cuartos",26600,40
2018-11-23 00:00:00.000,11,"pollo en cuartos",26600,40
2018-11-26 00:00:00.000,11,"pollo en cuartos",26600,40
2018-11-29 00:00:00.000,11,"pollo en cuartos",26600,40
2018-11-28 00:00:00.000,11,"empanadas queso cocktail",26471,210
2018-11-05 00:00:00.000,11,"huevos primera blanco",26208,360
2018-11-12 00:00:00.000,11,"huevos primera blanco",26208,360
2018-11-19 00:00:00.000,11,"huevos primera blanco",26208,360
2018-11-21 00:00:00.000,11,"limon",25600,36
2018-11-21 00:00:00.000,11,"kunstmann torobayo individual",24298,24
2018-11-22 00:00:00.000,11,"huevos primera blanco",24026,360
2018-11-07 00:00:00.000,11,"pollo en cuartos",23940,36
2018-11-12 00:00:00.000,11,"churrasco sandwich",23490,5
2018-11-15 00:00:00.000,11,"churrasco sandwich",23400,6
2018-11-26 00:00:00.000,11,"tomate",23400,30
2018-11-27 00:00:00.000,11,"jamon pierna laminado",22520,4
2018-11-05 00:00:00.000,11,"toalla papel blanco",22000,8
2018-11-07 00:00:00.000,11,"crema caja litro",21842,12
2018-11-14 00:00:00.000,11,"crema caja litro",21842,12
2018-11-28 00:00:00.000,11,"crema caja litro",21842,12
2018-11-07 00:00:00.000,11,"coca zero botella",21617,96
2018-11-15 00:00:00.000,11,"mayonesa especial harol",21024,24
2018-11-08 00:00:00.000,11,"papas pre-fritas",20400,24
2018-11-13 00:00:00.000,11,"papas pre-fritas",20400,24
2018-11-16 00:00:00.000,11,"papas pre-fritas",20400,24
2018-11-21 00:00:00.000,11,"papas pre-fritas",20400,24
2018-11-28 00:00:00.000,11,"toalla papel blanco",20000,8
2018-11-28 00:00:00.000,11,"tomate",19936,22
2018-11-15 00:00:00.000,11,"tetra tinto santa helena 1.5",19635,16
2018-11-13 00:00:00.000,11,"tomate",19580,22
2018-11-27 00:00:00.000,11,"tomate",19580,22
2018-11-12 00:00:00.000,11,"aceite para freidora",19000,20
2018-11-07 00:00:00.000,11,"austral litro",18624,12
2018-11-29 00:00:00.000,11,"austral litro",18602,12
2018-11-13 00:00:00.000,11,"austral litro",18480,12
2018-11-27 00:00:00.000,11,"austral litro",18480,12
2018-11-23 00:00:00.000,11,"austral litro",18137,12
2018-11-06 00:00:00.000,11,"apio medialuna procesado",18060,14
2018-11-21 00:00:00.000,11,"apio medialuna procesado",18060,14
2018-11-06 00:00:00.000,11,"austral litro",18047,12
2018-11-15 00:00:00.000,11,"austral litro",18047,12
2018-11-30 00:00:00.000,11,"austral litro",18010,12
2018-11-09 00:00:00.000,11,"austral litro",17942,12
2018-11-14 00:00:00.000,11,"tomate",17800,20
2018-11-19 00:00:00.000,11,"queso gauda laminado",17400,6
2018-11-06 00:00:00.000,11,"arroz integral",17344,20
2018-11-12 00:00:00.000,11,"lomo vetado",17342,3
2018-11-06 00:00:00.000,11,"tomate",17100,18
2018-11-07 00:00:00.000,11,"jugo guallarauco",16920,36
2018-11-09 00:00:00.000,11,"heineken individual",16919,24
2018-11-15 00:00:00.000,11,"apio medialuna procesado",16770,13
2018-11-23 00:00:00.000,11,"tomate",16590,21
2018-11-22 00:00:00.000,11,"toalla papel blanco",16500,6
2018-11-22 00:00:00.000,11,"tomate",16500,22
2018-11-12 00:00:00.000,11,"molida especial",16490,5
2018-11-26 00:00:00.000,11,"aceite para cocinar",16222,24
2018-11-15 00:00:00.000,11,"arroz",16170,30
2018-11-22 00:00:00.000,11,"arroz",16170,30
2018-11-06 00:00:00.000,11,"rollos sumadora 70mm",16160,4
2018-11-15 00:00:00.000,11,"betarraga cubo procesada",16140,12
2018-11-22 00:00:00.000,11,"betarraga cubo procesada",16140,12
2018-11-07 00:00:00.000,11,"papas pre-fritas",16125,15
2018-11-09 00:00:00.000,11,"papas pre-fritas",16125,15
2018-11-06 00:00:00.000,11,"envase aluminio c-10",15796,200
2018-11-07 00:00:00.000,11,"arroz",15675,30
2018-11-06 00:00:00.000,11,"lechuga fina procesada",15600,12
2018-11-07 00:00:00.000,11,"lechuga fina procesada",15600,12
2018-11-20 00:00:00.000,11,"papas enteras procesadas",15600,24
2018-11-20 00:00:00.000,11,"aceitunas negra con cuesco",15129,9
2018-11-05 00:00:00.000,11,"espinacas",15120,9
2018-11-08 00:00:00.000,11,"toalla papel blanco",15000,6
2018-11-19 00:00:00.000,11,"toalla papel blanco",15000,6
2018-11-06 00:00:00.000,11,"envase aluminio c-25",14997,150
2018-11-26 00:00:00.000,11,"envase aluminio c-25",14997,150
2018-11-06 00:00:00.000,11,"papa cubo fresca",14950,23
2018-11-13 00:00:00.000,11,"papa cubo fresca",14950,23
2018-11-15 00:00:00.000,11,"papa cubo fresca",14950,23
2018-11-20 00:00:00.000,11,"papa cubo fresca",14950,23
2018-11-22 00:00:00.000,11,"papa cubo fresca",14950,23
2018-11-06 00:00:00.000,11,"aceite para cocinar",14874,24
2018-11-05 00:00:00.000,11,"antigrasa desengrasante",14850,15
2018-11-08 00:00:00.000,11,"antigrasa desengrasante",14850,15
2018-11-29 00:00:00.000,11,"servilletas restaurant200xpaqu",14650,250
2018-11-05 00:00:00.000,11,"ravioli carne",14640,5
2018-11-15 00:00:00.000,11,"ravioli carne",14640,5
2018-11-05 00:00:00.000,11,"masa lazaña",14400,16
2018-11-05 00:00:00.000,11,"chorizo parrillero",14340,6
2018-11-05 00:00:00.000,11,"lechuga fina procesada",14300,11
2018-11-12 00:00:00.000,11,"lechuga fina procesada",14300,11
2018-11-14 00:00:00.000,11,"leche caja litro",14204,24
2018-11-07 00:00:00.000,11,"leche descremada caja litro",14204,24
2018-11-21 00:00:00.000,11,"leche descremada caja litro",14204,24
2018-11-09 00:00:00.000,11,"Trufa",14088,24
2018-11-19 00:00:00.000,11,"ketchup sachet 10 cc",13828,528
2018-11-08 00:00:00.000,11,"limon",13800,14
2018-11-05 00:00:00.000,11,"limon",13800,17
2018-11-06 00:00:00.000,11,"limon",13800,17
2018-11-14 00:00:00.000,11,"Muffin arandanos",13800,24
2018-11-27 00:00:00.000,11,"papa cubo fresca",13800,23
2018-11-29 00:00:00.000,11,"papa cubo fresca",13800,23
2018-11-29 00:00:00.000,11,"papas enteras procesadas",13800,23
2018-11-19 00:00:00.000,11,"queso chacra pieza",13333,7
2018-11-27 00:00:00.000,11,"coca zero botella",13321,48
2018-11-14 00:00:00.000,11,"coca zero botella",13147,48
2018-11-05 00:00:00.000,11,"coca zero botella",13144,48
2018-11-15 00:00:00.000,11,"pana de pollo",13077,22
2018-11-21 00:00:00.000,11,"heineken 970cc",13029,12
2018-11-14 00:00:00.000,11,"zapallo camote",12995,11
2018-11-07 00:00:00.000,11,"zapallo camote",12980,11
2018-11-19 00:00:00.000,11,"mostaza sachet 10 cc",12973,528
2018-11-14 00:00:00.000,11,"limon",12900,17
2018-11-15 00:00:00.000,11,"limon",12900,18
2018-11-07 00:00:00.000,11,"coca light botella",12809,48
2018-11-19 00:00:00.000,11,"limon",12800,17
2018-11-12 00:00:00.000,11,"limon",12800,17
2018-11-26 00:00:00.000,11,"limon",12800,17
2018-11-28 00:00:00.000,11,"limon",12800,17
2018-11-30 00:00:00.000,11,"limon",12800,18
2018-11-06 00:00:00.000,11,"pocillo degustacion 1000un",12736,3200
2018-11-29 00:00:00.000,11,"royal litro",12650,12
2018-11-13 00:00:00.000,11,"royal litro",12567,12
2018-11-27 00:00:00.000,11,"royal litro",12567,12
