Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,StartOfWeek,Start of Month,Year In Last Four Years,WeekOrder,Start of Wk Display,Start Of Week Display Year
2018-12-27 00:00:00.000,"2018",4,12,27,20181227,"December","Dec 2018","Q4 2018",4,"Thursday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19",2018-12-23 00:00:00.000,2018-12-01 00:00:00.000,"Y",-43457,2018-12-23 00:00:00.000,2018
2018-12-28 00:00:00.000,"2018",4,12,28,20181228,"December","Dec 2018","Q4 2018",5,"Friday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19",2018-12-23 00:00:00.000,2018-12-01 00:00:00.000,"Y",-43457,2018-12-23 00:00:00.000,2018
2018-12-29 00:00:00.000,"2018",4,12,29,20181229,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19",2018-12-23 00:00:00.000,2018-12-01 00:00:00.000,"Y",-43457,2018-12-23 00:00:00.000,2018
2018-12-30 00:00:00.000,"2018",4,12,30,20181230,"December","Dec 2018","Q4 2018",0,"Sunday",2019-01-05 00:00:00.000,53,20181200,20180400,"18","FY19",2018-12-30 00:00:00.000,2018-12-01 00:00:00.000,"Y",-43464,2018-12-30 00:00:00.000,2018
2018-12-31 00:00:00.000,"2018",4,12,31,20181231,"December","Dec 2018","Q4 2018",1,"Monday",2019-01-05 00:00:00.000,53,20181200,20180400,"18","FY19",2018-12-30 00:00:00.000,2018-12-01 00:00:00.000,"Y",-43464,2018-12-30 00:00:00.000,2018
2018-04-01 00:00:00.000,"2018",2,4,1,20180401,"April","Apr 2018","Q2 2018",0,"Sunday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-02 00:00:00.000,"2018",2,4,2,20180402,"April","Apr 2018","Q2 2018",1,"Monday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-03 00:00:00.000,"2018",2,4,3,20180403,"April","Apr 2018","Q2 2018",2,"Tuesday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-04 00:00:00.000,"2018",2,4,4,20180404,"April","Apr 2018","Q2 2018",3,"Wednesday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-05 00:00:00.000,"2018",2,4,5,20180405,"April","Apr 2018","Q2 2018",4,"Thursday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-06 00:00:00.000,"2018",2,4,6,20180406,"April","Apr 2018","Q2 2018",5,"Friday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-07 00:00:00.000,"2018",2,4,7,20180407,"April","Apr 2018","Q2 2018",6,"Saturday",2018-04-07 00:00:00.000,14,20180400,20180200,"18","FY19",2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43191,2018-04-01 00:00:00.000,2018
2018-04-08 00:00:00.000,"2018",2,4,8,20180408,"April","Apr 2018","Q2 2018",0,"Sunday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-09 00:00:00.000,"2018",2,4,9,20180409,"April","Apr 2018","Q2 2018",1,"Monday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-10 00:00:00.000,"2018",2,4,10,20180410,"April","Apr 2018","Q2 2018",2,"Tuesday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-11 00:00:00.000,"2018",2,4,11,20180411,"April","Apr 2018","Q2 2018",3,"Wednesday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-12 00:00:00.000,"2018",2,4,12,20180412,"April","Apr 2018","Q2 2018",4,"Thursday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-13 00:00:00.000,"2018",2,4,13,20180413,"April","Apr 2018","Q2 2018",5,"Friday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-14 00:00:00.000,"2018",2,4,14,20180414,"April","Apr 2018","Q2 2018",6,"Saturday",2018-04-14 00:00:00.000,15,20180400,20180200,"18","FY19",2018-04-08 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43198,2018-04-08 00:00:00.000,2018
2018-04-15 00:00:00.000,"2018",2,4,15,20180415,"April","Apr 2018","Q2 2018",0,"Sunday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-16 00:00:00.000,"2018",2,4,16,20180416,"April","Apr 2018","Q2 2018",1,"Monday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-17 00:00:00.000,"2018",2,4,17,20180417,"April","Apr 2018","Q2 2018",2,"Tuesday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-18 00:00:00.000,"2018",2,4,18,20180418,"April","Apr 2018","Q2 2018",3,"Wednesday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-19 00:00:00.000,"2018",2,4,19,20180419,"April","Apr 2018","Q2 2018",4,"Thursday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-20 00:00:00.000,"2018",2,4,20,20180420,"April","Apr 2018","Q2 2018",5,"Friday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-21 00:00:00.000,"2018",2,4,21,20180421,"April","Apr 2018","Q2 2018",6,"Saturday",2018-04-21 00:00:00.000,16,20180400,20180200,"18","FY19",2018-04-15 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43205,2018-04-15 00:00:00.000,2018
2018-04-22 00:00:00.000,"2018",2,4,22,20180422,"April","Apr 2018","Q2 2018",0,"Sunday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-23 00:00:00.000,"2018",2,4,23,20180423,"April","Apr 2018","Q2 2018",1,"Monday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-24 00:00:00.000,"2018",2,4,24,20180424,"April","Apr 2018","Q2 2018",2,"Tuesday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-25 00:00:00.000,"2018",2,4,25,20180425,"April","Apr 2018","Q2 2018",3,"Wednesday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-26 00:00:00.000,"2018",2,4,26,20180426,"April","Apr 2018","Q2 2018",4,"Thursday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-27 00:00:00.000,"2018",2,4,27,20180427,"April","Apr 2018","Q2 2018",5,"Friday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-28 00:00:00.000,"2018",2,4,28,20180428,"April","Apr 2018","Q2 2018",6,"Saturday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY19",2018-04-22 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43212,2018-04-22 00:00:00.000,2018
2018-04-29 00:00:00.000,"2018",2,4,29,20180429,"April","Apr 2018","Q2 2018",0,"Sunday",2018-05-05 00:00:00.000,18,20180400,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-04-30 00:00:00.000,"2018",2,4,30,20180430,"April","Apr 2018","Q2 2018",1,"Monday",2018-05-05 00:00:00.000,18,20180400,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-04-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-01 00:00:00.000,"2018",2,5,1,20180501,"May","May 2018","Q2 2018",2,"Tuesday",2018-05-05 00:00:00.000,18,20180500,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-02 00:00:00.000,"2018",2,5,2,20180502,"May","May 2018","Q2 2018",3,"Wednesday",2018-05-05 00:00:00.000,18,20180500,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-03 00:00:00.000,"2018",2,5,3,20180503,"May","May 2018","Q2 2018",4,"Thursday",2018-05-05 00:00:00.000,18,20180500,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-04 00:00:00.000,"2018",2,5,4,20180504,"May","May 2018","Q2 2018",5,"Friday",2018-05-05 00:00:00.000,18,20180500,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-05 00:00:00.000,"2018",2,5,5,20180505,"May","May 2018","Q2 2018",6,"Saturday",2018-05-05 00:00:00.000,18,20180500,20180200,"18","FY19",2018-04-29 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43219,2018-04-29 00:00:00.000,2018
2018-05-06 00:00:00.000,"2018",2,5,6,20180506,"May","May 2018","Q2 2018",0,"Sunday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-07 00:00:00.000,"2018",2,5,7,20180507,"May","May 2018","Q2 2018",1,"Monday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-08 00:00:00.000,"2018",2,5,8,20180508,"May","May 2018","Q2 2018",2,"Tuesday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-09 00:00:00.000,"2018",2,5,9,20180509,"May","May 2018","Q2 2018",3,"Wednesday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-10 00:00:00.000,"2018",2,5,10,20180510,"May","May 2018","Q2 2018",4,"Thursday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-11 00:00:00.000,"2018",2,5,11,20180511,"May","May 2018","Q2 2018",5,"Friday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-12 00:00:00.000,"2018",2,5,12,20180512,"May","May 2018","Q2 2018",6,"Saturday",2018-05-12 00:00:00.000,19,20180500,20180200,"18","FY19",2018-05-06 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43226,2018-05-06 00:00:00.000,2018
2018-05-13 00:00:00.000,"2018",2,5,13,20180513,"May","May 2018","Q2 2018",0,"Sunday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-14 00:00:00.000,"2018",2,5,14,20180514,"May","May 2018","Q2 2018",1,"Monday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-15 00:00:00.000,"2018",2,5,15,20180515,"May","May 2018","Q2 2018",2,"Tuesday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-16 00:00:00.000,"2018",2,5,16,20180516,"May","May 2018","Q2 2018",3,"Wednesday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-17 00:00:00.000,"2018",2,5,17,20180517,"May","May 2018","Q2 2018",4,"Thursday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-18 00:00:00.000,"2018",2,5,18,20180518,"May","May 2018","Q2 2018",5,"Friday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-19 00:00:00.000,"2018",2,5,19,20180519,"May","May 2018","Q2 2018",6,"Saturday",2018-05-19 00:00:00.000,20,20180500,20180200,"18","FY19",2018-05-13 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43233,2018-05-13 00:00:00.000,2018
2018-05-20 00:00:00.000,"2018",2,5,20,20180520,"May","May 2018","Q2 2018",0,"Sunday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-21 00:00:00.000,"2018",2,5,21,20180521,"May","May 2018","Q2 2018",1,"Monday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-22 00:00:00.000,"2018",2,5,22,20180522,"May","May 2018","Q2 2018",2,"Tuesday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-23 00:00:00.000,"2018",2,5,23,20180523,"May","May 2018","Q2 2018",3,"Wednesday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-24 00:00:00.000,"2018",2,5,24,20180524,"May","May 2018","Q2 2018",4,"Thursday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-25 00:00:00.000,"2018",2,5,25,20180525,"May","May 2018","Q2 2018",5,"Friday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-26 00:00:00.000,"2018",2,5,26,20180526,"May","May 2018","Q2 2018",6,"Saturday",2018-05-26 00:00:00.000,21,20180500,20180200,"18","FY19",2018-05-20 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43240,2018-05-20 00:00:00.000,2018
2018-05-27 00:00:00.000,"2018",2,5,27,20180527,"May","May 2018","Q2 2018",0,"Sunday",2018-06-02 00:00:00.000,22,20180500,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-05-28 00:00:00.000,"2018",2,5,28,20180528,"May","May 2018","Q2 2018",1,"Monday",2018-06-02 00:00:00.000,22,20180500,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-05-29 00:00:00.000,"2018",2,5,29,20180529,"May","May 2018","Q2 2018",2,"Tuesday",2018-06-02 00:00:00.000,22,20180500,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-05-30 00:00:00.000,"2018",2,5,30,20180530,"May","May 2018","Q2 2018",3,"Wednesday",2018-06-02 00:00:00.000,22,20180500,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-05-31 00:00:00.000,"2018",2,5,31,20180531,"May","May 2018","Q2 2018",4,"Thursday",2018-06-02 00:00:00.000,22,20180500,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-05-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-06-01 00:00:00.000,"2018",2,6,1,20180601,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-02 00:00:00.000,22,20180600,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-06-02 00:00:00.000,"2018",2,6,2,20180602,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-02 00:00:00.000,22,20180600,20180200,"18","FY19",2018-05-27 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43247,2018-05-27 00:00:00.000,2018
2018-06-03 00:00:00.000,"2018",2,6,3,20180603,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-04 00:00:00.000,"2018",2,6,4,20180604,"June","Jun 2018","Q2 2018",1,"Monday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-05 00:00:00.000,"2018",2,6,5,20180605,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-06 00:00:00.000,"2018",2,6,6,20180606,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-07 00:00:00.000,"2018",2,6,7,20180607,"June","Jun 2018","Q2 2018",4,"Thursday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-08 00:00:00.000,"2018",2,6,8,20180608,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-09 00:00:00.000,"2018",2,6,9,20180609,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-09 00:00:00.000,23,20180600,20180200,"18","FY19",2018-06-03 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43254,2018-06-03 00:00:00.000,2018
2018-06-10 00:00:00.000,"2018",2,6,10,20180610,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-11 00:00:00.000,"2018",2,6,11,20180611,"June","Jun 2018","Q2 2018",1,"Monday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-12 00:00:00.000,"2018",2,6,12,20180612,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-13 00:00:00.000,"2018",2,6,13,20180613,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-14 00:00:00.000,"2018",2,6,14,20180614,"June","Jun 2018","Q2 2018",4,"Thursday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-15 00:00:00.000,"2018",2,6,15,20180615,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-16 00:00:00.000,"2018",2,6,16,20180616,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-16 00:00:00.000,24,20180600,20180200,"18","FY19",2018-06-10 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43261,2018-06-10 00:00:00.000,2018
2018-06-17 00:00:00.000,"2018",2,6,17,20180617,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-18 00:00:00.000,"2018",2,6,18,20180618,"June","Jun 2018","Q2 2018",1,"Monday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-19 00:00:00.000,"2018",2,6,19,20180619,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-20 00:00:00.000,"2018",2,6,20,20180620,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-21 00:00:00.000,"2018",2,6,21,20180621,"June","Jun 2018","Q2 2018",4,"Thursday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-22 00:00:00.000,"2018",2,6,22,20180622,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-23 00:00:00.000,"2018",2,6,23,20180623,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-23 00:00:00.000,25,20180600,20180200,"18","FY19",2018-06-17 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43268,2018-06-17 00:00:00.000,2018
2018-06-24 00:00:00.000,"2018",2,6,24,20180624,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-25 00:00:00.000,"2018",2,6,25,20180625,"June","Jun 2018","Q2 2018",1,"Monday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-26 00:00:00.000,"2018",2,6,26,20180626,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-27 00:00:00.000,"2018",2,6,27,20180627,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-28 00:00:00.000,"2018",2,6,28,20180628,"June","Jun 2018","Q2 2018",4,"Thursday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-29 00:00:00.000,"2018",2,6,29,20180629,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-06-30 00:00:00.000,"2018",2,6,30,20180630,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-30 00:00:00.000,26,20180600,20180200,"18","FY19",2018-06-24 00:00:00.000,2018-06-01 00:00:00.000,"Y",-43275,2018-06-24 00:00:00.000,2018
2018-07-01 00:00:00.000,"2018",3,7,1,20180701,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-07 00:00:00.000,27,20180700,20180300,"18","FY19",2018-07-01 00:00:00.000,2018-07-01 00:00:00.000,"Y",-43282,2018-07-01 00:00:00.000,2018
