Calendar Year,Calendar Month,Product Subcategory,Plan Amt,Sales Territory Country,ProductKey,OrderDateKey,SalesTerritoryKey,Year Month,Sales Territory Group,Month Number
2013,"March","Bottles and Cages",471.7236,"Canada",477,20130301,6,"2013-Mar","North America",3
2013,"March","Shorts",852.4327,"Canada",474,20130301,6,"2013-Mar","North America",3
2013,"March","Fenders",478.0395,"Canada",485,20130301,6,"2013-Mar","North America",3
2013,"March","Jerseys",1577.7912,"Canada",228,20130301,6,"2013-Mar","North America",3
2013,"March","Socks",93.8506,"Canada",481,20130301,6,"2013-Mar","North America",3
2013,"March","Touring Bikes",10273.2465,"Canada",562,20130301,6,"2013-Mar","North America",3
2013,"March","Caps",101.6715,"Canada",225,20130301,6,"2013-Mar","North America",3
2013,"March","Hydration Packs",574.0649,"Canada",487,20130302,6,"2013-Mar","North America",3
2013,"March","Mountain Bikes",23649.104,"Canada",355,20130302,6,"2013-Mar","North America",3
2013,"March","Bike Stands",553.2904,"Canada",486,20130304,6,"2013-Mar","North America",3
2013,"March","Cleaners",76.0774,"Canada",484,20130307,6,"2013-Mar","North America",3
2013,"March","Vests",165.7261,"Canada",471,20130307,6,"2013-Mar","North America",3
2013,"March","Road Bikes",11544.3878,"Canada",374,20130309,6,"2013-Mar","North America",3
2013,"April","Tires and Tubes",2894.2458,"Canada",480,20130401,6,"2013-Apr","North America",4
2013,"April","Helmets",2468.1476,"Canada",214,20130401,6,"2013-Apr","North America",4
2013,"April","Jerseys",1215.7169,"Canada",228,20130401,6,"2013-Apr","North America",4
2013,"April","Gloves",411.3075,"Canada",463,20130401,6,"2013-Apr","North America",4
2013,"April","Caps",140.9206,"Canada",225,20130401,6,"2013-Apr","North America",4
2013,"April","Shorts",1802.397,"Canada",474,20130401,6,"2013-Apr","North America",4
2013,"April","Bottles and Cages",540.0126,"Canada",477,20130403,6,"2013-Apr","North America",4
2013,"April","Fenders",615.2538,"Canada",485,20130403,6,"2013-Apr","North America",4
2013,"April","Vests",142.197,"Canada",472,20130403,6,"2013-Apr","North America",4
2013,"April","Road Bikes",13981.4894,"Canada",378,20130403,6,"2013-Apr","North America",4
2013,"April","Mountain Bikes",18405.9986,"Canada",353,20130403,6,"2013-Apr","North America",4
2013,"April","Hydration Packs",554.1315,"Canada",487,20130403,6,"2013-Apr","North America",4
2013,"April","Socks",50.3288,"Canada",481,20130406,6,"2013-Apr","North America",4
2013,"April","Touring Bikes",9721.5032,"Canada",560,20130407,6,"2013-Apr","North America",4
2013,"April","Cleaners",80.1118,"Canada",484,20130411,6,"2013-Apr","North America",4
2013,"April","Bike Stands",178.0261,"Canada",486,20130417,6,"2013-Apr","North America",4
2013,"May","Bottles and Cages",520.3627,"Canada",477,20130501,6,"2013-May","North America",5
2013,"May","Caps",140.7759,"Canada",225,20130501,6,"2013-May","North America",5
2013,"May","Helmets",2161.2169,"Canada",214,20130501,6,"2013-May","North America",5
2013,"May","Tires and Tubes",3311.7913,"Canada",480,20130501,6,"2013-May","North America",5
2013,"May","Fenders",860.471,"Canada",485,20130501,6,"2013-May","North America",5
2013,"May","Gloves",532.6291,"Canada",463,20130501,6,"2013-May","North America",5
2013,"May","Mountain Bikes",36610.0459,"Canada",353,20130501,6,"2013-May","North America",5
2013,"May","Cleaners",89.9097,"Canada",484,20130502,6,"2013-May","North America",5
2013,"May","Jerseys",1191.6015,"Canada",228,20130502,6,"2013-May","North America",5
2013,"May","Road Bikes",19460.2429,"Canada",382,20130502,6,"2013-May","North America",5
2013,"May","Shorts",1156.8729,"Canada",474,20130502,6,"2013-May","North America",5
2013,"May","Vests",662.9046,"Canada",471,20130504,6,"2013-May","North America",5
2013,"May","Socks",70.3879,"Canada",481,20130505,6,"2013-May","North America",5
2013,"May","Touring Bikes",12758.3297,"Canada",563,20130506,6,"2013-May","North America",5
2013,"May","Bike Racks",521.9721,"Canada",483,20130510,6,"2013-May","North America",5
2013,"May","Hydration Packs",143.5162,"Canada",487,20130511,6,"2013-May","North America",5
2013,"May","Bike Stands",276.6452,"Canada",486,20130520,6,"2013-May","North America",5
2013,"June","Tires and Tubes",3766.5067,"Canada",480,20130601,6,"2013-Jun","North America",6
2013,"June","Helmets",2899.094,"Canada",214,20130601,6,"2013-Jun","North America",6
2013,"June","Mountain Bikes",52397.6139,"Canada",353,20130601,6,"2013-Jun","North America",6
2013,"June","Touring Bikes",28458.0481,"Canada",563,20130601,6,"2013-Jun","North America",6
2013,"June","Gloves",548.4101,"Canada",463,20130601,6,"2013-Jun","North America",6
2013,"June","Road Bikes",38694.853,"Canada",378,20130601,6,"2013-Jun","North America",6
2013,"June","Bottles and Cages",839.7123,"Canada",477,20130602,6,"2013-Jun","North America",6
2013,"June","Hydration Packs",615.7017,"Canada",487,20130602,6,"2013-Jun","North America",6
2013,"June","Socks",50.3288,"Canada",481,20130602,6,"2013-Jun","North America",6
2013,"June","Caps",181.1836,"Canada",225,20130602,6,"2013-Jun","North America",6
2013,"June","Jerseys",1970.223,"Canada",228,20130602,6,"2013-Jun","North America",6
2013,"June","Fenders",910.5757,"Canada",485,20130603,6,"2013-Jun","North America",6
2013,"June","Vests",426.5909,"Canada",471,20130604,6,"2013-Jun","North America",6
2013,"June","Shorts",1253.8414,"Canada",474,20130605,6,"2013-Jun","North America",6
2013,"June","Cleaners",89.0131,"Canada",484,20130610,6,"2013-Jun","North America",6
2013,"June","Bike Racks",403.078,"Canada",483,20130615,6,"2013-Jun","North America",6
2013,"June","Bike Stands",356.0523,"Canada",486,20130617,6,"2013-Jun","North America",6
2013,"July","Bike Racks",626.3665,"Canada",483,20130701,6,"2013-Jul","North America",7
2013,"July","Tires and Tubes",3396.403,"Canada",480,20130701,6,"2013-Jul","North America",7
2013,"July","Bottles and Cages",625.4705,"Canada",477,20130701,6,"2013-Jul","North America",7
2013,"July","Fenders",745.7416,"Canada",485,20130701,6,"2013-Jul","North America",7
2013,"July","Helmets",2161.2169,"Canada",214,20130701,6,"2013-Jul","North America",7
2013,"July","Vests",497.1784,"Canada",471,20130701,6,"2013-Jul","North America",7
2013,"July","Cleaners",124.4904,"Canada",484,20130702,6,"2013-Jul","North America",7
2013,"July","Jerseys",2059.6498,"Canada",228,20130702,6,"2013-Jul","North America",7
2013,"July","Gloves",532.6291,"Canada",463,20130702,6,"2013-Jul","North America",7
2013,"July","Caps",187.7012,"Canada",225,20130702,6,"2013-Jul","North America",7
2013,"July","Mountain Bikes",34230.7403,"Canada",353,20130702,6,"2013-Jul","North America",7
2013,"July","Touring Bikes",35337.9041,"Canada",560,20130702,6,"2013-Jul","North America",7
2013,"July","Socks",93.8506,"Canada",481,20130703,6,"2013-Jul","North America",7
2013,"July","Hydration Packs",334.8712,"Canada",487,20130703,6,"2013-Jul","North America",7
2013,"July","Shorts",1278.649,"Canada",474,20130703,6,"2013-Jul","North America",7
2013,"July","Road Bikes",15995.6704,"Canada",382,20130703,6,"2013-Jul","North America",7
2013,"July","Bike Stands",414.9678,"Canada",486,20130711,6,"2013-Jul","North America",7
2013,"August","Bottles and Cages",734.5985,"Canada",477,20130801,6,"2013-Aug","North America",8
2013,"August","Jerseys",2440.3912,"Canada",228,20130801,6,"2013-Aug","North America",8
2013,"August","Gloves",603.2511,"Canada",463,20130801,6,"2013-Aug","North America",8
2013,"August","Shorts",1410.5716,"Canada",474,20130801,6,"2013-Aug","North America",8
2013,"August","Caps",221.4466,"Canada",225,20130801,6,"2013-Aug","North America",8
2013,"August","Tires and Tubes",3248.5402,"Canada",480,20130801,6,"2013-Aug","North America",8
2013,"August","Hydration Packs",800.4122,"Canada",487,20130801,6,"2013-Aug","North America",8
2013,"August","Bike Stands",534.0784,"Canada",486,20130801,6,"2013-Aug","North America",8
2013,"August","Fenders",812.1351,"Canada",485,20130801,6,"2013-Aug","North America",8
2013,"August","Road Bikes",13150.2977,"Canada",384,20130801,6,"2013-Aug","North America",8
2013,"August","Helmets",1802.1395,"Canada",214,20130802,6,"2013-Aug","North America",8
2013,"August","Cleaners",80.1118,"Canada",484,20130802,6,"2013-Aug","North America",8
2013,"August","Mountain Bikes",55131.3115,"Canada",353,20130802,6,"2013-Aug","North America",8
2013,"August","Socks",60.3945,"Canada",481,20130804,6,"2013-Aug","North America",8
2013,"August","Vests",497.6894,"Canada",471,20130804,6,"2013-Aug","North America",8
2013,"August","Touring Bikes",23546.2064,"Canada",561,20130805,6,"2013-Aug","North America",8
2013,"August","Bike Racks",268.7187,"Canada",483,20130813,6,"2013-Aug","North America",8
2013,"September","Bottles and Cages",610.7161,"Canada",477,20130901,6,"2013-Sep","North America",9
2013,"September","Jerseys",1868.2948,"Canada",228,20130901,6,"2013-Sep","North America",9
2013,"September","Caps",140.7759,"Canada",225,20130901,6,"2013-Sep","North America",9
2013,"September","Tires and Tubes",2680.4138,"Canada",480,20130901,6,"2013-Sep","North America",9
2013,"September","Socks",54.7462,"Canada",481,20130901,6,"2013-Sep","North America",9
2013,"September","Helmets",2009.0185,"Canada",214,20130901,6,"2013-Sep","North America",9
2013,"September","Fenders",554.5258,"Canada",485,20130901,6,"2013-Sep","North America",9
2013,"September","Vests",607.6625,"Canada",472,20130902,6,"2013-Sep","North America",9
2013,"September","Road Bikes",12742.5487,"Canada",384,20130902,6,"2013-Sep","North America",9
2013,"September","Touring Bikes",19762.8302,"Canada",560,20130903,6,"2013-Sep","North America",9
2013,"September","Gloves",319.5774,"Canada",463,20130904,6,"2013-Sep","North America",9
2013,"September","Shorts",852.4327,"Canada",474,20130904,6,"2013-Sep","North America",9
2013,"September","Mountain Bikes",29211.1432,"Canada",353,20130904,6,"2013-Sep","North America",9
2013,"September","Cleaners",89.9097,"Canada",484,20130906,6,"2013-Sep","North America",9
2013,"September","Bike Racks",417.5777,"Canada",483,20130907,6,"2013-Sep","North America",9
2013,"September","Bike Stands",414.9678,"Canada",486,20130909,6,"2013-Sep","North America",9
2013,"September","Hydration Packs",287.0325,"Canada",487,20130910,6,"2013-Sep","North America",9
2013,"October","Tires and Tubes",4445.7156,"Canada",480,20131001,6,"2013-Oct","North America",10
2013,"October","Cleaners",106.8157,"Canada",484,20131001,6,"2013-Oct","North America",10
2013,"October","Bike Stands",890.1307,"Canada",486,20131001,6,"2013-Oct","North America",10
2013,"October","Jerseys",1645.5773,"Canada",228,20131001,6,"2013-Oct","North America",10
2013,"October","Fenders",738.3046,"Canada",485,20131001,6,"2013-Oct","North America",10
2013,"October","Bottles and Cages",677.563,"Canada",477,20131001,6,"2013-Oct","North America",10
2013,"October","Helmets",2977.4479,"Canada",214,20131001,6,"2013-Oct","North America",10
2013,"October","Caps",211.3808,"Canada",225,20131001,6,"2013-Oct","North America",10
2013,"October","Gloves",575.8306,"Canada",463,20131001,6,"2013-Oct","North America",10
2013,"October","Mountain Bikes",47016.5222,"Canada",353,20131001,6,"2013-Oct","North America",10
2013,"October","Touring Bikes",39664.4908,"Canada",560,20131001,6,"2013-Oct","North America",10
2013,"October","Vests",782.0834,"Canada",471,20131002,6,"2013-Oct","North America",10
2013,"October","Socks",60.3945,"Canada",481,20131002,6,"2013-Oct","North America",10
2013,"October","Shorts",1802.397,"Canada",474,20131003,6,"2013-Oct","North America",10
2013,"October","Road Bikes",18682.4653,"Canada",384,20131004,6,"2013-Oct","North America",10
2013,"October","Bike Racks",806.1561,"Canada",483,20131011,6,"2013-Oct","North America",10
2013,"October","Hydration Packs",554.1315,"Canada",487,20131018,6,"2013-Oct","North America",10
2013,"November","Tires and Tubes",2965.4193,"Canada",480,20131101,6,"2013-Nov","North America",11
2013,"November","Bike Stands",414.9678,"Canada",486,20131101,6,"2013-Nov","North America",11
2013,"November","Caps",203.3429,"Canada",225,20131101,6,"2013-Nov","North America",11
2013,"November","Shorts",1095.9849,"Canada",474,20131101,6,"2013-Nov","North America",11
2013,"November","Bottles and Cages",579.45,"Canada",477,20131101,6,"2013-Nov","North America",11
2013,"November","Helmets",2282.9756,"Canada",214,20131101,6,"2013-Nov","North America",11
2013,"November","Mountain Bikes",61578.0516,"Canada",353,20131101,6,"2013-Nov","North America",11
2013,"November","Fenders",783.9847,"Canada",485,20131101,6,"2013-Nov","North America",11
2013,"November","Jerseys",1607.361,"Canada",228,20131101,6,"2013-Nov","North America",11
2013,"November","Gloves",447.4084,"Canada",463,20131102,6,"2013-Nov","North America",11
2013,"November","Touring Bikes",16220.8839,"Canada",561,20131102,6,"2013-Nov","North America",11
2013,"November","Vests",441.9364,"Canada",471,20131103,6,"2013-Nov","North America",11
2013,"November","Road Bikes",28655.7997,"Canada",376,20131103,6,"2013-Nov","North America",11
2013,"November","Cleaners",76.0774,"Canada",484,20131105,6,"2013-Nov","North America",11
2013,"November","Hydration Packs",621.9037,"Canada",487,20131105,6,"2013-Nov","North America",11
2013,"November","Bike Racks",521.9721,"Canada",483,20131110,6,"2013-Nov","North America",11
2013,"November","Socks",31.2835,"Canada",481,20131114,6,"2013-Nov","North America",11
2013,"December","Tires and Tubes",3311.4652,"Canada",480,20131201,6,"2013-Dec","North America",12
2013,"December","Cleaners",133.5196,"Canada",484,20131201,6,"2013-Dec","North America",12
2013,"December","Bike Stands",534.0784,"Canada",486,20131201,6,"2013-Dec","North America",12
2013,"December","Caps",312.0384,"Canada",225,20131201,6,"2013-Dec","North America",12
2013,"December","Jerseys",2879.2088,"Canada",228,20131201,6,"2013-Dec","North America",12
2013,"December","Bottles and Cages",818.4164,"Canada",477,20131201,6,"2013-Dec","North America",12
2013,"December","Helmets",2977.4479,"Canada",214,20131201,6,"2013-Dec","North America",12
2013,"December","Touring Bikes",53666.6155,"Canada",561,20131201,6,"2013-Dec","North America",12
2013,"December","Road Bikes",32573.4413,"Canada",382,20131201,6,"2013-Dec","North America",12
2013,"December","Shorts",2037.4923,"Canada",474,20131202,6,"2013-Dec","North America",12
2013,"December","Gloves",520.9896,"Canada",463,20131202,6,"2013-Dec","North America",12
2013,"December","Fenders",639.864,"Canada",485,20131203,6,"2013-Dec","North America",12
2013,"December","Mountain Bikes",41000.6385,"Canada",353,20131203,6,"2013-Dec","North America",12
2013,"December","Vests",853.1818,"Canada",471,20131204,6,"2013-Dec","North America",12
2013,"December","Hydration Packs",492.5614,"Canada",487,20131205,6,"2013-Dec","North America",12
2013,"December","Bike Racks",671.7967,"Canada",483,20131209,6,"2013-Dec","North America",12
2013,"December","Socks",70.4603,"Canada",481,20131214,6,"2013-Dec","North America",12
2013,"January","Bike Stands",414.9678,"United States",486,20130116,4,"2013-Jan","North America",1
2013,"December","Bike Stands",890.1307,"United States",486,20131212,4,"2013-Dec","North America",12
2013,"January","Mountain Bikes",117439.6124,"United States",353,20130101,1,"2013-Jan","North America",1
2013,"January","Tires and Tubes",1527.7254,"United States",480,20130101,1,"2013-Jan","North America",1
2013,"January","Road Bikes",63723.3309,"United States",372,20130101,1,"2013-Jan","North America",1
2013,"January","Cleaners",69.1613,"United States",484,20130101,1,"2013-Jan","North America",1
2013,"January","Fenders",554.5258,"United States",485,20130102,1,"2013-Jan","North America",1
2013,"January","Vests",331.4523,"United States",471,20130102,1,"2013-Jan","North America",1
2013,"January","Jerseys",1537.7821,"United States",228,20130102,1,"2013-Jan","North America",1
2013,"January","Caps",195.5221,"United States",225,20130102,1,"2013-Jan","North America",1
2013,"January","Helmets",1369.7853,"United States",214,20130103,1,"2013-Jan","North America",1
2013,"January","Touring Bikes",38098.6929,"United States",560,20130104,1,"2013-Jan","North America",1
2013,"January","Bottles and Cages",553.3948,"United States",477,20130105,1,"2013-Jan","North America",1
2013,"January","Hydration Packs",574.0649,"United States",487,20130107,1,"2013-Jan","North America",1
2013,"January","Bike Racks",417.5777,"United States",483,20130109,1,"2013-Jan","North America",1
2013,"January","Shorts",304.4402,"United States",474,20130110,1,"2013-Jan","North America",1
2013,"January","Gloves",127.831,"United States",463,20130113,1,"2013-Jan","North America",1
2013,"January","Socks",39.1044,"United States",481,20130120,1,"2013-Jan","North America",1
2013,"February","Bottles and Cages",1436.6933,"United States",477,20130201,1,"2013-Feb","North America",2
2013,"February","Caps",442.8932,"United States",225,20130201,1,"2013-Feb","North America",2
2013,"February","Jerseys",3931.4888,"United States",228,20130201,1,"2013-Feb","North America",2
2013,"February","Cleaners",213.6314,"United States",484,20130201,1,"2013-Feb","North America",2
2013,"February","Tires and Tubes",7050.7753,"United States",480,20130201,1,"2013-Feb","North America",2
2013,"February","Helmets",6150.7804,"United States",214,20130201,1,"2013-Feb","North America",2
2013,"February","Hydration Packs",1046.6929,"United States",487,20130201,1,"2013-Feb","North America",2
2013,"February","Socks",221.4466,"United States",481,20130201,1,"2013-Feb","North America",2
2013,"February","Shorts",2664.413,"United States",474,20130201,1,"2013-Feb","North America",2
2013,"February","Fenders",1476.6092,"United States",485,20130201,1,"2013-Feb","North America",2
2013,"February","Bike Stands",1068.1568,"United States",486,20130201,1,"2013-Feb","North America",2
2013,"February","Mountain Bikes",148348.7162,"United States",353,20130201,1,"2013-Feb","North America",2
2013,"February","Touring Bikes",51652.6361,"United States",560,20130201,1,"2013-Feb","North America",2
2013,"February","Bike Racks",1074.8748,"United States",483,20130202,1,"2013-Feb","North America",2
2013,"February","Road Bikes",74048.9729,"United States",372,20130202,1,"2013-Feb","North America",2
2013,"February","Gloves",959.7176,"United States",463,20130202,1,"2013-Feb","North America",2
2013,"February","Vests",710.9849,"United States",471,20130204,1,"2013-Feb","North America",2
2013,"March","Tires and Tubes",5710.0531,"United States",480,20130301,1,"2013-Mar","North America",3
2013,"March","Fenders",1395.8752,"United States",485,20130301,1,"2013-Mar","North America",3
2013,"March","Caps",359.7606,"United States",225,20130301,1,"2013-Mar","North America",3
2013,"March","Helmets",4839.9082,"United States",214,20130301,1,"2013-Mar","North America",3
2013,"March","Vests",662.9046,"United States",471,20130301,1,"2013-Mar","North America",3
2013,"March","Road Bikes",72566.6261,"United States",372,20130301,1,"2013-Mar","North America",3
2013,"March","Jerseys",3673.9704,"United States",228,20130301,1,"2013-Mar","North America",3
2013,"March","Mountain Bikes",107506.0567,"United States",353,20130301,1,"2013-Mar","North America",3
2013,"March","Bottles and Cages",1191.8363,"United States",477,20130301,1,"2013-Mar","North America",3
2013,"March","Socks",132.955,"United States",481,20130302,1,"2013-Mar","North America",3
2013,"March","Shorts",3105.2904,"United States",474,20130302,1,"2013-Mar","North America",3
2013,"March","Gloves",681.7652,"United States",463,20130302,1,"2013-Mar","North America",3
2013,"March","Bike Racks",1670.3108,"United States",483,20130302,1,"2013-Mar","North America",3
2013,"March","Touring Bikes",40858.2291,"United States",560,20130302,1,"2013-Mar","North America",3
2013,"March","Cleaners",214.4,"United States",484,20130304,1,"2013-Mar","North America",3
2013,"March","Hydration Packs",1195.9686,"United States",487,20130304,1,"2013-Mar","North America",3
2013,"March","Bike Stands",691.6131,"United States",486,20130308,1,"2013-Mar","North America",3
2013,"April","Bottles and Cages",1618.9965,"United States",477,20130401,1,"2013-Apr","North America",4
2013,"April","Tires and Tubes",7808.4053,"United States",480,20130401,1,"2013-Apr","North America",4
2013,"April","Helmets",5876.5418,"United States",214,20130401,1,"2013-Apr","North America",4
2013,"April","Gloves",850.0356,"United States",463,20130401,1,"2013-Apr","North America",4
2013,"April","Bike Racks",1074.8748,"United States",483,20130401,1,"2013-Apr","North America",4
2013,"April","Jerseys",5617.3738,"United States",228,20130401,1,"2013-Apr","North America",4
2013,"April","Caps",483.1562,"United States",225,20130401,1,"2013-Apr","North America",4
2013,"April","Shorts",3134.6035,"United States",474,20130401,1,"2013-Apr","North America",4
2013,"April","Fenders",1944.2021,"United States",485,20130401,1,"2013-Apr","North America",4
2013,"April","Cleaners",231.434,"United States",484,20130401,1,"2013-Apr","North America",4
2013,"April","Mountain Bikes",156945.934,"United States",353,20130401,1,"2013-Apr","North America",4
2013,"April","Bike Stands",1958.2874,"United States",486,20130401,1,"2013-Apr","North America",4
2013,"April","Road Bikes",100877.8915,"United States",372,20130401,1,"2013-Apr","North America",4
2013,"April","Vests",1635.2652,"United States",471,20130402,1,"2013-Apr","North America",4
2013,"April","Touring Bikes",84567.115,"United States",560,20130402,1,"2013-Apr","North America",4
2013,"April","Hydration Packs",923.5525,"United States",487,20130402,1,"2013-Apr","North America",4
2013,"April","Socks",201.3151,"United States",481,20130403,1,"2013-Apr","North America",4
2013,"May","Tires and Tubes",7011.0251,"United States",480,20130501,1,"2013-May","North America",5
2013,"May","Bike Stands",1244.9035,"United States",486,20130501,1,"2013-May","North America",5
2013,"May","Helmets",5631.3397,"United States",214,20130501,1,"2013-May","North America",5
2013,"May","Bottles and Cages",1349.1761,"United States",477,20130501,1,"2013-May","North America",5
2013,"May","Shorts",2191.9697,"United States",474,20130501,1,"2013-May","North America",5
2013,"May","Vests",1104.841,"United States",471,20130501,1,"2013-May","North America",5
2013,"May","Mountain Bikes",147985.682,"United States",353,20130501,1,"2013-May","North America",5
2013,"May","Fenders",1472.3616,"United States",485,20130501,1,"2013-May","North America",5
2013,"May","Cleaners",228.2323,"United States",484,20130501,1,"2013-May","North America",5
2013,"May","Touring Bikes",81281.9685,"United States",560,20130501,1,"2013-May","North America",5
2013,"May","Jerseys",4585.5077,"United States",228,20130501,1,"2013-May","North America",5
2013,"May","Gloves",830.9013,"United States",463,20130501,1,"2013-May","North America",5
2013,"May","Caps",383.2232,"United States",225,20130502,1,"2013-May","North America",5
2013,"May","Socks",164.2385,"United States",481,20130502,1,"2013-May","North America",5
2013,"May","Hydration Packs",813.2587,"United States",487,20130502,1,"2013-May","North America",5
2013,"May","Road Bikes",107869.9495,"United States",372,20130502,1,"2013-May","North America",5
2013,"May","Bike Racks",1357.1275,"United States",483,20130503,1,"2013-May","North America",5
2013,"June","Jerseys",5328.5572,"United States",228,20130601,1,"2013-Jun","North America",6
2013,"June","Tires and Tubes",9237.4625,"United States",480,20130601,1,"2013-Jun","North America",6
2013,"June","Helmets",8109.6277,"United States",214,20130601,1,"2013-Jun","North America",6
2013,"June","Bottles and Cages",2207.0762,"United States",477,20130601,1,"2013-Jun","North America",6
2013,"June","Vests",1137.5758,"United States",471,20130601,1,"2013-Jun","North America",6
2013,"June","Fenders",2042.6427,"United States",485,20130601,1,"2013-Jun","North America",6
2013,"June","Road Bikes",141583.3537,"United States",372,20130601,1,"2013-Jun","North America",6
2013,"June","Mountain Bikes",324238.702,"United States",353,20130601,1,"2013-Jun","North America",6
2013,"June","Shorts",3369.6988,"United States",474,20130601,1,"2013-Jun","North America",6
2013,"June","Gloves",1508.1277,"United States",463,20130601,1,"2013-Jun","North America",6
2013,"June","Socks",201.3151,"United States",481,20130601,1,"2013-Jun","North America",6
2013,"June","Touring Bikes",156340.6676,"United States",561,20130601,1,"2013-Jun","North America",6
2013,"June","Caps",654.274,"United States",225,20130601,1,"2013-Jun","North America",6
2013,"June","Hydration Packs",1416.1139,"United States",487,20130602,1,"2013-Jun","North America",6
2013,"June","Bike Racks",1881.0308,"United States",483,20130603,1,"2013-Jun","North America",6
2013,"June","Bike Stands",1780.2613,"United States",486,20130603,1,"2013-Jun","North America",6
2013,"June","Cleaners",284.8418,"United States",484,20130604,1,"2013-Jun","North America",6
2013,"July","Jerseys",4491.5701,"United States",228,20130701,1,"2013-Jul","North America",7
2013,"July","Tires and Tubes",6513.8554,"United States",480,20130701,1,"2013-Jul","North America",7
2013,"July","Helmets",4992.1066,"United States",214,20130701,1,"2013-Jul","North America",7
2013,"July","Shorts",2070.1936,"United States",474,20130701,1,"2013-Jul","North America",7
2013,"July","Socks",179.8803,"United States",481,20130701,1,"2013-Jul","North America",7
2013,"July","Fenders",1873.9147,"United States",485,20130701,1,"2013-Jul","North America",7
2013,"July","Vests",939.1148,"United States",471,20130701,1,"2013-Jul","North America",7
2013,"July","Bottles and Cages",1560.2617,"United States",477,20130701,1,"2013-Jul","North America",7
2013,"July","Mountain Bikes",183085.4972,"United States",353,20130701,1,"2013-Jul","North America",7
2013,"July","Gloves",852.2065,"United States",463,20130701,1,"2013-Jul","North America",7
2013,"July","Touring Bikes",93864.0021,"United States",560,20130701,1,"2013-Jul","North America",7
2013,"July","Caps",367.5815,"United States",225,20130701,1,"2013-Jul","North America",7
2013,"July","Road Bikes",75150.7796,"United States",372,20130701,1,"2013-Jul","North America",7
2013,"July","Cleaners",276.6452,"United States",484,20130702,1,"2013-Jul","North America",7
2013,"July","Hydration Packs",1291.6461,"United States",487,20130702,1,"2013-Jul","North America",7
2013,"July","Bike Racks",626.3665,"United States",483,20130704,1,"2013-Jul","North America",7
2013,"July","Bike Stands",968.2583,"United States",486,20130720,1,"2013-Jul","North America",7
2013,"August","Tires and Tubes",8637.7271,"United States",480,20130801,1,"2013-Aug","North America",8
2013,"August","Bottles and Cages",2159.0091,"United States",477,20130801,1,"2013-Aug","North America",8
2013,"August","Shorts",3918.2544,"United States",474,20130801,1,"2013-Aug","North America",8
2013,"August","Jerseys",5617.3738,"United States",228,20130801,1,"2013-Aug","North America",8
2013,"August","Hydration Packs",1416.1139,"United States",487,20130801,1,"2013-Aug","North America",8
2013,"August","Socks",211.3808,"United States",481,20130801,1,"2013-Aug","North America",8
2013,"August","Cleaners",275.9405,"United States",484,20130801,1,"2013-Aug","North America",8
2013,"August","Mountain Bikes",216793.7512,"United States",353,20130801,1,"2013-Aug","North America",8
2013,"August","Fenders",1870.3716,"United States",485,20130801,1,"2013-Aug","North America",8
2013,"August","Road Bikes",131804.5127,"United States",372,20130801,1,"2013-Aug","North America",8
2013,"August","Vests",1848.5606,"United States",471,20130801,1,"2013-Aug","North America",8
2013,"August","Helmets",7051.8502,"United States",214,20130802,1,"2013-Aug","North America",8
2013,"August","Gloves",1398.4456,"United States",463,20130802,1,"2013-Aug","North America",8
2013,"August","Caps",664.3398,"United States",225,20130802,1,"2013-Aug","North America",8
2013,"August","Touring Bikes",169559.4773,"United States",561,20130802,1,"2013-Aug","North America",8
2013,"August","Bike Racks",2015.3902,"United States",483,20130803,1,"2013-Aug","North America",8
2013,"August","Bike Stands",534.0784,"United States",486,20130807,1,"2013-Aug","North America",8
2013,"September","Tires and Tubes",6282.0302,"United States",480,20130901,1,"2013-Sep","North America",9
2013,"September","Helmets",5631.3397,"United States",214,20130901,1,"2013-Sep","North America",9
2013,"September","Gloves",937.4271,"United States",463,20130901,1,"2013-Sep","North America",9
2013,"September","Bike Racks",1148.3387,"United States",483,20130901,1,"2013-Sep","North America",9
2013,"September","Bottles and Cages",1707.9276,"United States",477,20130901,1,"2013-Sep","North America",9
2013,"September","Jerseys",3971.4336,"United States",228,20130901,1,"2013-Sep","North America",9
2013,"September","Cleaners",145.2387,"United States",484,20130901,1,"2013-Sep","North America",9
2013,"September","Hydration Packs",1578.6786,"United States",487,20130901,1,"2013-Sep","North America",9
2013,"September","Mountain Bikes",172542.5477,"United States",353,20130901,1,"2013-Sep","North America",9
2013,"September","Fenders",1625.3342,"United States",485,20130901,1,"2013-Sep","North America",9
2013,"September","Touring Bikes",108969.5621,"United States",560,20130901,1,"2013-Sep","North America",9
2013,"September","Caps",406.6859,"United States",225,20130901,1,"2013-Sep","North America",9
2013,"September","Road Bikes",117676.9619,"United States",372,20130901,1,"2013-Sep","North America",9
2013,"September","Shorts",2557.298,"United States",474,20130902,1,"2013-Sep","North America",9
2013,"September","Vests",828.6307,"United States",471,20130902,1,"2013-Sep","North America",9
2013,"September","Socks",164.2385,"United States",481,20130903,1,"2013-Sep","North America",9
2013,"September","Bike Stands",968.2583,"United States",486,20130905,1,"2013-Sep","North America",9
2013,"October","Tires and Tubes",8654.8579,"United States",480,20131001,1,"2013-Oct","North America",10
2013,"October","Fenders",2288.7443,"United States",485,20131001,1,"2013-Oct","North America",10
2013,"October","Gloves",1562.9687,"United States",463,20131001,1,"2013-Oct","North America",10
