last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions,Today_Date,Column,first_added,last_edited,os_name_norm,OS Group
2021-09-09 15:46:29.666,14999,,,,"",,"i-0cbaf1db320adc1f8","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cbaf1db320adc1f8","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.253","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:32.613,2021-09-09 15:46:29.666,"","N/A"
2021-09-09 15:46:29.753,15000,,,,"",,"i-0d4d9076d447709ab","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d4d9076d447709ab","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.254","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:32.700,2021-09-09 15:46:29.753,"","N/A"
2021-09-09 15:46:29.833,15001,,,,"",,"i-06af949e7df12b685","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06af949e7df12b685","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.9","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:32.790,2021-09-09 15:46:29.833,"","N/A"
2021-09-09 15:46:29.916,15002,,,,"",,"i-09fcfa8b0daa84c03","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09fcfa8b0daa84c03","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.129.245","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:32.880,2021-09-09 15:46:29.916,"","N/A"
2021-09-09 15:46:29.996,15003,,,,"",,"i-0886f357f9e33e28f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0886f357f9e33e28f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.241","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:32.966,2021-09-09 15:46:29.996,"","N/A"
2021-09-09 15:46:30.086,15004,,,,"",,"i-0e288200f034c0318","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e288200f034c0318","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.129.210","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.053,2021-09-09 15:46:30.086,"","N/A"
2021-09-09 15:46:30.166,15005,,,,"",,"i-0f6c5d1e3b262ec72","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f6c5d1e3b262ec72","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.210","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.140,2021-09-09 15:46:30.166,"","N/A"
2021-09-09 15:46:30.253,15006,,,,"",,"i-0a09ca66ddca78b23","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a09ca66ddca78b23","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.235","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.226,2021-09-09 15:46:30.253,"","N/A"
2021-09-09 15:46:30.333,15007,,,,"",,"i-05c2ddf2a105f4ec2","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-05c2ddf2a105f4ec2","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.209","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.316,2021-09-09 15:46:30.333,"","N/A"
2021-09-09 15:46:30.413,15008,,,,"",,"i-0b8f1b088a895ce02","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b8f1b088a895ce02","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.232","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.406,2021-09-09 15:46:30.413,"","N/A"
2021-09-09 15:46:30.496,15009,,,,"",,"i-0e68776dbf8317d13","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e68776dbf8317d13","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.225","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.493,2021-09-09 15:46:30.496,"","N/A"
2021-09-09 15:46:30.576,15010,,,,"",,"i-05c547010a4fbb0ea","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-05c547010a4fbb0ea","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.42","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.583,2021-09-09 15:46:30.576,"","N/A"
2021-09-09 15:46:30.673,15011,,,,"",,"i-0fc5c61ab447acb3a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fc5c61ab447acb3a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.42","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.670,2021-09-09 15:46:30.673,"","N/A"
2021-09-09 15:46:30.756,15012,,,,"",,"i-08864362b44106937","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08864362b44106937","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.23","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.756,2021-09-09 15:46:30.756,"","N/A"
2021-09-09 15:46:30.843,15013,,,,"",,"i-08bbf1c59ffd61dd4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08bbf1c59ffd61dd4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.34","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.843,2021-09-09 15:46:30.843,"","N/A"
2021-09-09 15:46:30.923,15014,,,,"",,"i-0892822d402bf234e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0892822d402bf234e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.45","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:33.933,2021-09-09 15:46:30.923,"","N/A"
2021-09-09 15:46:31.006,15015,,,,"",,"i-0d7a5c951069f7c09","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d7a5c951069f7c09","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.40","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.020,2021-09-09 15:46:31.006,"","N/A"
2021-09-09 15:46:31.083,15016,,,,"",,"i-0a7aaedb4c5355a4b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a7aaedb4c5355a4b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.56","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.106,2021-09-09 15:46:31.083,"","N/A"
2021-09-09 15:46:31.160,15017,,,,"",,"i-0e0350703a657e00a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e0350703a657e00a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.39","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.193,2021-09-09 15:46:31.160,"","N/A"
2021-09-09 15:46:31.240,15018,,,,"",,"i-0ace0296703614675","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ace0296703614675","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.49","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.280,2021-09-09 15:46:31.240,"","N/A"
2021-09-09 15:46:31.320,15019,,,,"",,"i-06c81b344cf7d7d99","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06c81b344cf7d7d99","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.48","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.366,2021-09-09 15:46:31.320,"","N/A"
2021-09-09 15:46:31.400,15020,,,,"",,"i-0e55504b9ebbf42d7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e55504b9ebbf42d7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.48","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.453,2021-09-09 15:46:31.400,"","N/A"
2021-09-09 15:46:31.480,15021,,,,"",,"i-0d8fdc1f4978491ee","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d8fdc1f4978491ee","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.14","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.536,2021-09-09 15:46:31.480,"","N/A"
2021-09-09 15:46:31.560,15022,,,,"",,"i-09834512de5568e88","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09834512de5568e88","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.4","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.623,2021-09-09 15:46:31.560,"","N/A"
2021-09-09 15:46:31.636,15023,,,,"",,"i-0c69a7dcb4aa8fa73","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c69a7dcb4aa8fa73","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.1","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.710,2021-09-09 15:46:31.636,"","N/A"
2021-09-09 15:46:31.716,15024,,,,"",,"i-0f378f17306be2ff1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f378f17306be2ff1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.31","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.796,2021-09-09 15:46:31.716,"","N/A"
2021-09-09 15:46:31.793,15025,,,,"",,"i-0cd5c5baf6fb9e747","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cd5c5baf6fb9e747","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.25","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.883,2021-09-09 15:46:31.793,"","N/A"
2021-09-09 15:46:31.870,15026,,,,"",,"i-072dd1dea660239ab","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-072dd1dea660239ab","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.25","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:34.973,2021-09-09 15:46:31.870,"","N/A"
2021-09-09 15:46:31.946,15027,,,,"",,"i-0f292de99083d9d42","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f292de99083d9d42","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.22","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.056,2021-09-09 15:46:31.946,"","N/A"
2021-09-09 15:46:32.040,15028,,,,"",,"i-0964c1f45bc24ade6","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0964c1f45bc24ade6","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.16","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.143,2021-09-09 15:46:32.040,"","N/A"
2021-09-09 15:46:32.116,15029,,,,"",,"i-0e85559276e266d37","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e85559276e266d37","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.143.15","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.230,2021-09-09 15:46:32.116,"","N/A"
2021-09-09 15:46:32.196,15030,,,,"",,"i-0d9bd26bfcbdee961","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d9bd26bfcbdee961","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.15","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.316,2021-09-09 15:46:32.196,"","N/A"
2021-09-09 15:46:32.273,15031,,,,"",,"i-065068e70b1a3f2ee","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-065068e70b1a3f2ee","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.143.11","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.446,2021-09-09 15:46:32.273,"","N/A"
2021-09-09 15:46:32.350,15032,,,,"",,"i-06251cc10e646e115","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06251cc10e646e115","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.4","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.540,2021-09-09 15:46:32.350,"","N/A"
2021-09-09 15:46:32.433,15033,,,,"",,"i-0cdd88578028f93e5","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cdd88578028f93e5","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.7","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.626,2021-09-09 15:46:32.433,"","N/A"
2021-09-09 15:46:32.513,15034,,,,"",,"i-09b329f0db69d1706","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09b329f0db69d1706","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.29","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.716,2021-09-09 15:46:32.513,"","N/A"
2021-09-09 15:46:32.590,15035,,,,"",,"i-0b39db2d690869661","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b39db2d690869661","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.143.22","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.803,2021-09-09 15:46:32.590,"","N/A"
2021-09-09 15:46:32.666,15036,,,,"",,"i-09a9353beb455b734","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09a9353beb455b734","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.19","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.893,2021-09-09 15:46:32.666,"","N/A"
2021-09-09 15:46:32.746,15037,,,,"",,"i-0a43cb636317dc062","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a43cb636317dc062","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.18","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:35.976,2021-09-09 15:46:32.746,"","N/A"
2021-09-09 15:46:32.823,15038,,,,"",,"i-0bce8b37b1c0f962f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bce8b37b1c0f962f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.238","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:36.063,2021-09-09 15:46:32.823,"","N/A"
2021-09-09 15:46:32.903,15039,,,,"",,"i-0d43537b22ca87b4b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d43537b22ca87b4b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.215","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:36.146,2021-09-09 15:46:32.903,"","N/A"
2021-09-09 15:46:32.983,15040,,,,"",,"i-0c5516cc63a0b1212","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c5516cc63a0b1212","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.210","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:36.233,2021-09-09 15:46:32.983,"","N/A"
2021-09-09 15:46:33.066,15041,,,,"",,"i-0e7957468662492e8","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e7957468662492e8","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.226","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:36.320,2021-09-09 15:46:33.066,"","N/A"
2021-09-09 15:46:33.150,15042,,,,"",,"i-064d7dc46737c40ac","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-064d7dc46737c40ac","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.226","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:36.403,2021-09-09 15:46:33.150,"","N/A"
