Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
2016-12-09 00:00:00.000,20161209,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,6,"Fri","Weekday"
2016-12-10 00:00:00.000,20161210,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,7,"Sat","Weekend"
2016-12-11 00:00:00.000,20161211,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,1,"Sun","Weekend"
2016-12-12 00:00:00.000,20161212,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,2,"Mon","Weekday"
2016-12-13 00:00:00.000,20161213,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,3,"Tue","Weekday"
2016-12-14 00:00:00.000,20161214,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,4,"Wed","Weekday"
2016-12-15 00:00:00.000,20161215,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,5,"Thu","Weekday"
2016-12-16 00:00:00.000,20161216,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,6,"Fri","Weekday"
2016-12-17 00:00:00.000,20161217,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,7,"Sat","Weekend"
2016-12-18 00:00:00.000,20161218,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,1,"Sun","Weekend"
2016-12-19 00:00:00.000,20161219,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,2,"Mon","Weekday"
2016-12-20 00:00:00.000,20161220,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,3,"Tue","Weekday"
2016-12-21 00:00:00.000,20161221,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,4,"Wed","Weekday"
2016-12-22 00:00:00.000,20161222,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,5,"Thu","Weekday"
2016-12-23 00:00:00.000,20161223,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,6,"Fri","Weekday"
2016-12-24 00:00:00.000,20161224,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,7,"Sat","Weekend"
2016-12-25 00:00:00.000,20161225,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,1,"Sun","Weekend"
2016-12-26 00:00:00.000,20161226,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,2,"Mon","Weekday"
2016-12-27 00:00:00.000,20161227,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,3,"Tue","Weekday"
2016-12-28 00:00:00.000,20161228,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,4,"Wed","Weekday"
2016-12-29 00:00:00.000,20161229,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,5,"Thu","Weekday"
2016-12-30 00:00:00.000,20161230,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,6,"Fri","Weekday"
2016-12-31 00:00:00.000,20161231,2016,"Q4",12,"Dec","FY2017","FQ2",6,"Dec",2019-12-16 00:00:00.000,2016-12-01 00:00:00.000,201612,7,"Sat","Weekend"
2016-07-01 00:00:00.000,20160701,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,6,"Fri","Weekday"
2016-07-02 00:00:00.000,20160702,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,7,"Sat","Weekend"
2016-07-03 00:00:00.000,20160703,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,1,"Sun","Weekend"
2014-11-24 00:00:00.000,20141124,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,2,"Mon","Weekday"
2014-11-25 00:00:00.000,20141125,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,3,"Tue","Weekday"
2014-11-26 00:00:00.000,20141126,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,4,"Wed","Weekday"
2014-11-27 00:00:00.000,20141127,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,5,"Thu","Weekday"
2014-11-28 00:00:00.000,20141128,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,6,"Fri","Weekday"
2014-11-29 00:00:00.000,20141129,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,7,"Sat","Weekend"
2014-11-30 00:00:00.000,20141130,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,1,"Sun","Weekend"
2014-12-01 00:00:00.000,20141201,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,2,"Mon","Weekday"
2014-12-02 00:00:00.000,20141202,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,3,"Tue","Weekday"
2014-12-03 00:00:00.000,20141203,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,4,"Wed","Weekday"
2014-12-04 00:00:00.000,20141204,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,5,"Thu","Weekday"
2014-12-05 00:00:00.000,20141205,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,6,"Fri","Weekday"
2014-08-18 00:00:00.000,20140818,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,2,"Mon","Weekday"
2014-08-19 00:00:00.000,20140819,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,3,"Tue","Weekday"
2014-08-20 00:00:00.000,20140820,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,4,"Wed","Weekday"
2014-08-21 00:00:00.000,20140821,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,5,"Thu","Weekday"
2014-08-22 00:00:00.000,20140822,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,6,"Fri","Weekday"
2014-08-23 00:00:00.000,20140823,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,7,"Sat","Weekend"
2014-08-24 00:00:00.000,20140824,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,1,"Sun","Weekend"
2014-08-25 00:00:00.000,20140825,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,2,"Mon","Weekday"
2014-08-26 00:00:00.000,20140826,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,3,"Tue","Weekday"
2014-08-27 00:00:00.000,20140827,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,4,"Wed","Weekday"
2014-08-28 00:00:00.000,20140828,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,5,"Thu","Weekday"
2014-08-29 00:00:00.000,20140829,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,6,"Fri","Weekday"
2014-08-30 00:00:00.000,20140830,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,7,"Sat","Weekend"
2014-08-31 00:00:00.000,20140831,2014,"Q3",8,"Aug","FY2015","FQ1",2,"Aug",2019-08-14 00:00:00.000,2014-08-01 00:00:00.000,201408,1,"Sun","Weekend"
2014-10-06 00:00:00.000,20141006,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,2,"Mon","Weekday"
2014-10-07 00:00:00.000,20141007,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,3,"Tue","Weekday"
2014-10-08 00:00:00.000,20141008,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,4,"Wed","Weekday"
2014-10-09 00:00:00.000,20141009,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,5,"Thu","Weekday"
2014-10-10 00:00:00.000,20141010,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,6,"Fri","Weekday"
2014-10-11 00:00:00.000,20141011,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,7,"Sat","Weekend"
2014-10-12 00:00:00.000,20141012,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,1,"Sun","Weekend"
2014-10-13 00:00:00.000,20141013,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,2,"Mon","Weekday"
2014-10-14 00:00:00.000,20141014,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,3,"Tue","Weekday"
2014-10-15 00:00:00.000,20141015,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,4,"Wed","Weekday"
2014-10-16 00:00:00.000,20141016,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,5,"Thu","Weekday"
2014-10-17 00:00:00.000,20141017,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,6,"Fri","Weekday"
2014-10-18 00:00:00.000,20141018,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,7,"Sat","Weekend"
2014-10-19 00:00:00.000,20141019,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,1,"Sun","Weekend"
2014-10-20 00:00:00.000,20141020,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,2,"Mon","Weekday"
2014-10-21 00:00:00.000,20141021,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,3,"Tue","Weekday"
2014-10-22 00:00:00.000,20141022,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,4,"Wed","Weekday"
2014-10-23 00:00:00.000,20141023,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,5,"Thu","Weekday"
2014-10-24 00:00:00.000,20141024,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,6,"Fri","Weekday"
2014-10-25 00:00:00.000,20141025,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,7,"Sat","Weekend"
2014-10-26 00:00:00.000,20141026,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,1,"Sun","Weekend"
2014-10-27 00:00:00.000,20141027,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,2,"Mon","Weekday"
2014-10-28 00:00:00.000,20141028,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,3,"Tue","Weekday"
2014-10-29 00:00:00.000,20141029,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,4,"Wed","Weekday"
2014-10-30 00:00:00.000,20141030,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,5,"Thu","Weekday"
2014-10-31 00:00:00.000,20141031,2014,"Q4",10,"Oct","FY2015","FQ2",4,"Oct",2019-10-14 00:00:00.000,2014-10-01 00:00:00.000,201410,6,"Fri","Weekday"
2014-11-01 00:00:00.000,20141101,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,7,"Sat","Weekend"
2014-11-02 00:00:00.000,20141102,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,1,"Sun","Weekend"
2014-11-03 00:00:00.000,20141103,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,2,"Mon","Weekday"
2014-11-04 00:00:00.000,20141104,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,3,"Tue","Weekday"
2014-11-05 00:00:00.000,20141105,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,4,"Wed","Weekday"
2014-11-06 00:00:00.000,20141106,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,5,"Thu","Weekday"
2014-11-07 00:00:00.000,20141107,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,6,"Fri","Weekday"
2014-11-08 00:00:00.000,20141108,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,7,"Sat","Weekend"
2014-11-09 00:00:00.000,20141109,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,1,"Sun","Weekend"
2014-11-10 00:00:00.000,20141110,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,2,"Mon","Weekday"
2014-11-11 00:00:00.000,20141111,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,3,"Tue","Weekday"
2014-11-12 00:00:00.000,20141112,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,4,"Wed","Weekday"
2014-11-13 00:00:00.000,20141113,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,5,"Thu","Weekday"
2014-11-14 00:00:00.000,20141114,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,6,"Fri","Weekday"
2014-11-15 00:00:00.000,20141115,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,7,"Sat","Weekend"
2014-11-16 00:00:00.000,20141116,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,1,"Sun","Weekend"
2014-11-17 00:00:00.000,20141117,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,2,"Mon","Weekday"
2014-11-18 00:00:00.000,20141118,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,3,"Tue","Weekday"
2014-11-19 00:00:00.000,20141119,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,4,"Wed","Weekday"
2014-11-20 00:00:00.000,20141120,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,5,"Thu","Weekday"
2014-11-21 00:00:00.000,20141121,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,6,"Fri","Weekday"
2014-11-22 00:00:00.000,20141122,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,7,"Sat","Weekend"
2014-11-23 00:00:00.000,20141123,2014,"Q4",11,"Nov","FY2015","FQ2",5,"Nov",2019-11-14 00:00:00.000,2014-11-01 00:00:00.000,201411,1,"Sun","Weekend"
2014-12-06 00:00:00.000,20141206,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,7,"Sat","Weekend"
2014-12-07 00:00:00.000,20141207,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,1,"Sun","Weekend"
2014-12-08 00:00:00.000,20141208,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,2,"Mon","Weekday"
2014-12-09 00:00:00.000,20141209,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,3,"Tue","Weekday"
2014-12-10 00:00:00.000,20141210,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,4,"Wed","Weekday"
2014-12-11 00:00:00.000,20141211,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,5,"Thu","Weekday"
2014-12-12 00:00:00.000,20141212,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,6,"Fri","Weekday"
2014-12-13 00:00:00.000,20141213,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,7,"Sat","Weekend"
2014-12-14 00:00:00.000,20141214,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,1,"Sun","Weekend"
2014-12-15 00:00:00.000,20141215,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,2,"Mon","Weekday"
2014-12-16 00:00:00.000,20141216,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,3,"Tue","Weekday"
2014-12-17 00:00:00.000,20141217,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,4,"Wed","Weekday"
2014-12-18 00:00:00.000,20141218,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,5,"Thu","Weekday"
2014-12-19 00:00:00.000,20141219,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,6,"Fri","Weekday"
2014-12-20 00:00:00.000,20141220,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,7,"Sat","Weekend"
2014-12-21 00:00:00.000,20141221,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,1,"Sun","Weekend"
2014-12-22 00:00:00.000,20141222,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,2,"Mon","Weekday"
2014-12-23 00:00:00.000,20141223,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,3,"Tue","Weekday"
2014-12-24 00:00:00.000,20141224,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,4,"Wed","Weekday"
2014-12-25 00:00:00.000,20141225,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,5,"Thu","Weekday"
2014-12-26 00:00:00.000,20141226,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,6,"Fri","Weekday"
2014-12-27 00:00:00.000,20141227,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,7,"Sat","Weekend"
2014-12-28 00:00:00.000,20141228,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,1,"Sun","Weekend"
2014-12-29 00:00:00.000,20141229,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,2,"Mon","Weekday"
2014-12-30 00:00:00.000,20141230,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,3,"Tue","Weekday"
2014-12-31 00:00:00.000,20141231,2014,"Q4",12,"Dec","FY2015","FQ2",6,"Dec",2019-12-14 00:00:00.000,2014-12-01 00:00:00.000,201412,4,"Wed","Weekday"
2014-07-01 00:00:00.000,20140701,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,3,"Tue","Weekday"
2014-07-02 00:00:00.000,20140702,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,4,"Wed","Weekday"
2014-07-03 00:00:00.000,20140703,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,5,"Thu","Weekday"
2014-07-04 00:00:00.000,20140704,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,6,"Fri","Weekday"
2014-07-05 00:00:00.000,20140705,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,7,"Sat","Weekend"
2014-07-06 00:00:00.000,20140706,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,1,"Sun","Weekend"
2014-07-07 00:00:00.000,20140707,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,2,"Mon","Weekday"
2014-07-08 00:00:00.000,20140708,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,3,"Tue","Weekday"
2014-07-09 00:00:00.000,20140709,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,4,"Wed","Weekday"
2014-07-10 00:00:00.000,20140710,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,5,"Thu","Weekday"
2014-07-11 00:00:00.000,20140711,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,6,"Fri","Weekday"
2014-07-12 00:00:00.000,20140712,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,7,"Sat","Weekend"
2014-07-13 00:00:00.000,20140713,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,1,"Sun","Weekend"
2014-07-14 00:00:00.000,20140714,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,2,"Mon","Weekday"
2014-07-15 00:00:00.000,20140715,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,3,"Tue","Weekday"
2014-07-16 00:00:00.000,20140716,2014,"Q3",7,"Jul","FY2015","FQ1",1,"Jul",2019-07-14 00:00:00.000,2014-07-01 00:00:00.000,201407,4,"Wed","Weekday"
