device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,window,start_time,end_time,last_updated,percent_value,base_value
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",107.12,1,"1 Day",13,2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,2021-11-12 09:21:47.970,5.23,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",109.12,1,"1 Day",14,2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,2021-11-12 09:21:47.963,5.33,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",106.86,1,"1 Day",15,2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:21:47.956,5.22,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",107.22,1,"1 Day",16,2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,2021-11-12 09:21:47.950,5.24,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",107.23,1,"1 Day",17,2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,2021-11-12 09:21:47.943,5.24,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",108.91,1,"1 Day",18,2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,2021-11-12 09:21:47.936,5.32,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",107.53,1,"1 Day",19,2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,2021-11-12 09:21:47.930,5.25,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",107.4,1,"1 Day",20,2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,2021-11-12 09:21:47.923,5.24,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",108.46,1,"1 Day",21,2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,2021-11-12 09:21:47.916,5.3,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",108.62,1,"1 Day",22,2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:21:47.910,5.3,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",110.85,1,"1 Day",23,2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,2021-11-12 09:21:47.903,5.41,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",108.84,1,"1 Day",24,2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,2021-11-12 09:21:47.896,5.31,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",108.88,1,"1 Day",25,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:47.890,5.32,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",109.86,1,"1 Day",26,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:47.883,5.36,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",110.38,1,"1 Day",27,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:47.876,5.39,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",114.01,1,"1 Day",28,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:47.870,5.57,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",111.81,1,"1 Day",29,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:47.863,5.46,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",111.62,1,"1 Day",30,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:47.856,5.45,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",385.51,1,"1 Day",1,2021-11-11 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:21:49.076,18.82,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",420.91,1,"1 Day",2,2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,2021-11-12 09:21:49.070,20.55,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",401.71,1,"1 Day",3,2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2021-11-12 09:21:49.063,19.61,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",417.55,1,"1 Day",4,2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,2021-11-12 09:21:49.053,20.39,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",424.65,1,"1 Day",5,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,2021-11-12 09:21:49.050,20.73,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",417.52,1,"1 Day",6,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,2021-11-12 09:21:49.043,20.39,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",358.93,1,"1 Day",7,2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,2021-11-12 09:21:49.036,17.53,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",397.48,1,"1 Day",8,2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:21:49.030,19.41,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",385.19,1,"1 Day",9,2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,2021-11-12 09:21:49.023,18.81,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",400.69,1,"1 Day",10,2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,2021-11-12 09:21:49.013,19.56,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",394.74,1,"1 Day",11,2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,2021-11-12 09:21:49.010,19.27,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",413.4,1,"1 Day",12,2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,2021-11-12 09:21:49.003,20.19,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",405.74,1,"1 Day",13,2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,2021-11-12 09:21:48.996,19.81,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",402.96,1,"1 Day",14,2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,2021-11-12 09:21:48.990,19.68,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",434.71,1,"1 Day",15,2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:21:48.983,21.23,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",355.81,1,"1 Day",16,2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,2021-11-12 09:21:48.976,17.37,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",423.98,1,"1 Day",17,2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,2021-11-12 09:21:48.970,20.7,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",403.39,1,"1 Day",18,2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,2021-11-12 09:21:48.963,19.7,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",379.89,1,"1 Day",19,2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,2021-11-12 09:21:48.956,18.55,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",408.31,1,"1 Day",20,2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,2021-11-12 09:21:48.950,19.94,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",408.59,1,"1 Day",21,2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,2021-11-12 09:21:48.943,19.95,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",407.49,1,"1 Day",22,2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:21:48.936,19.9,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",347.98,1,"1 Day",23,2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,2021-11-12 09:21:48.930,16.99,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",402.07,1,"1 Day",24,2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,2021-11-12 09:21:48.923,19.63,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",409.44,1,"1 Day",25,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:48.916,19.99,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",430.77,1,"1 Day",26,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:48.910,21.03,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",385.16,1,"1 Day",27,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:48.903,18.81,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",414.9,1,"1 Day",28,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:48.896,20.26,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",337.81,1,"1 Day",29,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:48.890,16.49,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",391.67,1,"1 Day",30,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:48.883,19.12,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",314.55,1,"1 Day",1,2021-11-11 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:21:49.080,15.36,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",316.15,1,"1 Day",2,2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,2021-11-12 09:21:49.073,15.44,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",311.88,1,"1 Day",3,2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2021-11-12 09:21:49.066,15.23,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",312.54,1,"1 Day",4,2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,2021-11-12 09:21:49.060,15.26,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",306.43,1,"1 Day",5,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,2021-11-12 09:21:49.053,14.96,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",303.18,1,"1 Day",6,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,2021-11-12 09:21:49.046,14.8,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",312.72,1,"1 Day",7,2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,2021-11-12 09:21:49.040,15.27,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",307.93,1,"1 Day",8,2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:21:49.033,15.04,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",309.99,1,"1 Day",9,2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,2021-11-12 09:21:49.026,15.14,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",310.91,1,"1 Day",10,2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,2021-11-12 09:21:49.020,15.18,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",308.25,1,"1 Day",11,2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,2021-11-12 09:21:49.013,15.05,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",311.8,1,"1 Day",12,2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,2021-11-12 09:21:49.006,15.22,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",307.26,1,"1 Day",13,2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,2021-11-12 09:21:49.000,15,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",318.57,1,"1 Day",14,2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,2021-11-12 09:21:48.993,15.56,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",319.13,1,"1 Day",15,2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:21:48.986,15.58,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",310.1,1,"1 Day",16,2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,2021-11-12 09:21:48.980,15.14,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",315.18,1,"1 Day",17,2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,2021-11-12 09:21:48.973,15.39,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",316.12,1,"1 Day",18,2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,2021-11-12 09:21:48.966,15.44,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",301.73,1,"1 Day",19,2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,2021-11-12 09:21:48.960,14.73,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",308.91,1,"1 Day",20,2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,2021-11-12 09:21:48.953,15.08,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",309.69,1,"1 Day",21,2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,2021-11-12 09:21:48.946,15.12,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",312.54,1,"1 Day",22,2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:21:48.940,15.26,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",308.43,1,"1 Day",23,2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,2021-11-12 09:21:48.933,15.06,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",306.18,1,"1 Day",24,2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,2021-11-12 09:21:48.926,14.95,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",304.88,1,"1 Day",25,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:48.920,14.89,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",314.75,1,"1 Day",26,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:48.913,15.37,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",303.91,1,"1 Day",27,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:48.906,14.84,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",311.8,1,"1 Day",28,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:48.900,15.22,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",304.38,1,"1 Day",29,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:48.896,14.86,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",307.49,1,"1 Day",30,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:48.886,15.01,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",339.72,1,"1 Day",1,2021-11-11 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:21:49.076,16.59,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",341.38,1,"1 Day",2,2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,2021-11-12 09:21:49.070,16.67,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",346.08,1,"1 Day",3,2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2021-11-12 09:21:49.063,16.9,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",331.26,1,"1 Day",4,2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,2021-11-12 09:21:49.056,16.17,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",323.21,1,"1 Day",5,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,2021-11-12 09:21:49.050,15.78,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",330.3,1,"1 Day",6,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,2021-11-12 09:21:49.043,16.13,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",333.49,1,"1 Day",7,2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,2021-11-12 09:21:49.036,16.28,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",331.44,1,"1 Day",8,2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:21:49.030,16.18,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",325.42,1,"1 Day",9,2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,2021-11-12 09:21:49.023,15.89,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",330.33,1,"1 Day",10,2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,2021-11-12 09:21:49.016,16.13,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",331.33,1,"1 Day",11,2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,2021-11-12 09:21:49.010,16.18,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",353.95,1,"1 Day",12,2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,2021-11-12 09:21:49.003,17.28,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",355.15,1,"1 Day",13,2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,2021-11-12 09:21:48.996,17.34,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",344.54,1,"1 Day",14,2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,2021-11-12 09:21:48.990,16.82,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",341.1,1,"1 Day",15,2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:21:48.983,16.66,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",335.7,1,"1 Day",16,2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,2021-11-12 09:21:48.976,16.39,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",337.97,1,"1 Day",17,2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,2021-11-12 09:21:48.970,16.5,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",338.19,1,"1 Day",18,2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,2021-11-12 09:21:48.966,16.51,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",328.12,1,"1 Day",19,2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,2021-11-12 09:21:48.956,16.02,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",332.81,1,"1 Day",20,2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,2021-11-12 09:21:48.950,16.25,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",336.11,1,"1 Day",21,2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,2021-11-12 09:21:48.943,16.41,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",336.22,1,"1 Day",22,2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:21:48.936,16.42,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",326.02,1,"1 Day",23,2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,2021-11-12 09:21:48.930,15.92,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",326.37,1,"1 Day",24,2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,2021-11-12 09:21:48.926,15.94,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",330.62,1,"1 Day",25,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:48.916,16.14,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",347.11,1,"1 Day",26,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:48.913,16.95,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",335.59,1,"1 Day",27,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:48.903,16.39,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",331.38,1,"1 Day",28,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:48.900,16.18,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",323.98,1,"1 Day",29,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:48.893,15.82,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",331.63,1,"1 Day",30,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:48.886,16.19,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",374.75,1,"1 Day",1,2021-11-11 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:21:49.076,18.3,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",354.42,1,"1 Day",2,2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,2021-11-12 09:21:49.070,17.31,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",392.07,1,"1 Day",3,2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2021-11-12 09:21:49.066,19.14,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",348.08,1,"1 Day",4,2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,2021-11-12 09:21:49.056,17,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",337.3,1,"1 Day",5,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,2021-11-12 09:21:49.050,16.47,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",379.5,1,"1 Day",6,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,2021-11-12 09:21:49.043,18.53,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",356.36,1,"1 Day",7,2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,2021-11-12 09:21:49.036,17.4,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",353.4,1,"1 Day",8,2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,2021-11-12 09:21:49.030,17.26,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",337.08,1,"1 Day",9,2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,2021-11-12 09:21:49.023,16.46,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",341.07,1,"1 Day",10,2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,2021-11-12 09:21:49.016,16.65,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",391.36,1,"1 Day",11,2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,2021-11-12 09:21:49.010,19.11,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",402.56,1,"1 Day",12,2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,2021-11-12 09:21:49.006,19.66,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",403.91,1,"1 Day",13,2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,2021-11-12 09:21:48.996,19.72,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",400.97,1,"1 Day",14,2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,2021-11-12 09:21:48.993,19.58,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",367.78,1,"1 Day",15,2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:21:48.986,17.96,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",352.34,1,"1 Day",16,2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,2021-11-12 09:21:48.980,17.2,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",357.08,1,"1 Day",17,2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,2021-11-12 09:21:48.973,17.44,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",397.41,1,"1 Day",18,2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,2021-11-12 09:21:48.966,19.4,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",342.06,1,"1 Day",19,2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,2021-11-12 09:21:48.960,16.7,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",396.84,1,"1 Day",20,2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,2021-11-12 09:21:48.953,19.38,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",375.33,1,"1 Day",21,2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,2021-11-12 09:21:48.946,18.33,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",387.22,1,"1 Day",22,2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:21:48.940,18.91,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",343.32,1,"1 Day",23,2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,2021-11-12 09:21:48.933,16.76,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",336.16,1,"1 Day",24,2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,2021-11-12 09:21:48.926,16.41,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",396.09,1,"1 Day",25,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:48.920,19.34,2
